SA1_7DIGITCODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1157020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,7,3,0,3,0,8,5,4,0,0,9,4,3,0,0,7,0,0,0,0,0,3,4,0,0,12,4,3,0,0,8,0,3,0,0,3,0,3,0,0,4,7,18,0,0,22,3,6,0,0,11,3,0,0,0,3,31,49,14,0,99
1157021,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,3,0,3,0,0,0,0,3,3,3,3,0,10,4,3,0,0,4,5,3,0,0,10,10,10,3,0,22,14,7,0,0,25,11,9,0,0,26,12,7,0,0,14,14,15,0,0,32,10,11,0,0,24,0,0,0,0,0,103,63,18,9,196
1157022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8,3,3,0,0,9,0,5,0,0,8,3,0,0,0,4,0,3,0,0,3,6,3,0,0,10,0,10,0,0,7,0,5,0,0,7,4,16,0,0,17,7,3,0,0,6,0,0,0,0,0,27,39,11,3,79
1157023,3,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,5,0,3,0,8,3,3,0,0,5,0,0,0,0,3,3,0,0,0,3,7,0,0,0,13,8,0,0,3,9,8,0,0,0,3,3,3,0,0,10,13,16,0,0,24,3,0,3,0,5,0,0,0,0,0,60,31,14,9,108
1157024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,7,3,0,3,0,4,5,0,0,0,3,0,4,0,0,8,0,0,0,0,3,8,11,0,0,16,13,6,0,0,20,4,4,0,0,11,4,6,0,0,12,9,18,3,0,27,8,7,5,0,20,0,0,0,0,0,72,56,14,6,144
1157025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,7,0,0,0,7,3,0,0,0,7,0,0,0,0,3,5,6,0,0,6,3,4,0,0,9,0,6,0,0,7,4,3,0,0,9,4,15,0,0,22,0,7,0,0,6,0,0,0,0,0,33,42,12,4,82
1157026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,0,3,0,3,4,0,11,7,5,0,0,11,0,0,0,0,4,0,5,0,0,8,11,14,0,0,25,3,3,3,0,10,0,0,0,0,0,38,41,14,0,95
1157027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,7,0,0,7,0,7,3,0,5,0,4,0,0,4,0,6,0,0,10,5,32,0,0,36,4,6,3,0,15,0,0,0,0,0,16,64,9,3,94
1157028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1157101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,4,4,0,11,3,3,0,0,6,0,0,3,0,5,4,3,0,0,8,0,9,0,0,8,0,0,0,0,0,7,8,0,0,17,0,4,0,0,7,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,29,40,13,0,84
1157102,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,11,0,0,13,6,3,0,0,7,0,4,0,0,3,0,4,3,0,7,0,3,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,28,11,3,59
1157103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,6,0,0,7,3,4,0,0,4,0,0,3,0,9,0,3,0,0,8,0,3,0,0,3,3,0,0,0,4,0,3,0,0,5,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,7,0,7,0,0,0,0,0,16,30,10,3,60
1157104,3,5,3,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,3,0,0,4,0,6,4,0,13,3,9,4,0,18,0,9,3,0,11,0,16,0,0,14,0,7,0,0,11,0,4,0,0,8,0,5,0,0,8,8,6,0,0,14,0,0,0,0,0,0,7,0,0,7,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,33,72,29,4,131
1157105,5,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,0,6,4,0,13,3,3,0,0,13,4,0,3,0,5,3,0,5,0,13,6,10,0,0,11,4,6,3,0,17,5,7,0,0,13,4,14,0,0,15,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,45,61,21,4,140
1157106,3,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,3,0,6,4,4,3,0,7,3,5,3,0,9,0,8,3,0,11,4,4,3,0,11,0,7,0,0,9,0,3,0,0,3,3,5,0,0,11,3,3,0,0,8,0,3,0,0,3,0,3,0,0,6,0,5,3,0,12,0,8,0,0,10,0,0,0,0,0,31,62,33,0,130
1157107,3,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,0,0,3,3,3,0,0,11,0,0,0,0,0,3,0,0,0,4,4,0,0,0,6,0,3,3,0,10,3,6,0,0,10,0,8,0,0,9,0,11,3,0,10,0,6,4,0,7,0,0,0,0,5,0,3,0,0,3,0,3,0,0,3,0,3,0,0,6,0,11,3,0,13,0,0,0,0,0,25,60,22,3,106
1157108,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,0,0,4,0,5,8,6,0,0,8,0,0,0,0,4,0,3,0,0,5,0,6,3,0,11,0,5,0,0,10,3,7,0,0,11,6,7,0,0,12,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,5,0,0,0,0,3,25,44,18,0,91
1157109,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,0,6,7,3,0,0,11,0,3,3,0,6,8,6,0,0,16,0,9,0,0,8,0,3,0,0,3,0,7,0,0,7,0,5,3,0,9,0,5,0,0,8,0,7,0,0,7,0,0,0,0,0,0,9,0,0,9,0,9,0,0,12,0,0,0,0,0,23,64,15,0,103
1157110,3,0,0,0,3,0,0,3,0,3,0,3,3,0,3,0,0,0,0,4,3,3,0,0,8,0,5,9,0,15,9,0,3,0,18,0,9,3,3,10,3,7,3,0,14,0,7,0,0,6,0,9,0,0,8,0,3,0,0,0,0,7,0,0,7,3,9,4,0,13,0,3,3,0,6,0,3,0,0,4,0,3,0,0,9,0,9,3,0,17,3,0,0,0,3,25,77,38,3,149
1157111,3,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,4,3,0,9,3,8,0,0,16,0,4,4,0,9,0,3,0,0,5,3,16,3,0,16,3,5,0,0,9,3,0,0,0,4,3,9,3,0,15,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,4,0,4,27,67,27,5,117
1157112,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,3,0,3,3,4,3,0,10,3,3,4,0,9,7,3,3,0,14,0,9,0,0,7,3,8,3,0,14,3,3,0,0,4,3,4,0,0,7,4,3,3,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,29,44,24,0,95
1157113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,4,4,0,0,0,9,0,4,0,0,4,0,10,0,0,8,3,7,0,0,11,0,8,0,0,6,0,6,0,0,13,3,3,0,0,12,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,0,0,8,0,0,0,0,0,31,64,10,3,106
1157114,0,0,0,0,0,0,3,0,0,4,0,0,3,0,3,0,0,3,0,3,3,3,3,0,6,0,3,7,0,10,3,4,3,0,11,0,3,0,0,6,0,5,4,0,13,0,3,0,0,8,0,3,3,0,8,3,4,0,0,5,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,43,28,9,102
1157115,3,3,3,0,6,0,0,0,0,0,0,0,4,0,4,0,3,0,0,4,3,4,7,0,17,3,8,9,0,16,4,8,6,0,25,0,9,4,0,17,4,12,3,0,18,9,13,3,0,23,0,3,4,0,12,0,7,0,0,12,9,6,0,0,20,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,0,12,0,0,0,0,3,45,101,46,7,196
1157116,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,3,0,5,3,7,3,0,14,0,7,3,0,7,7,3,0,0,12,3,12,7,0,18,0,9,0,0,7,3,14,0,0,16,0,4,0,0,8,4,4,0,0,12,8,9,0,0,13,3,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,46,73,24,3,140
1157117,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,7,0,4,3,0,5,0,4,3,0,6,0,4,0,0,10,3,5,0,0,6,3,3,0,0,4,0,3,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,23,43,20,0,81
1157118,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,3,0,8,0,7,3,0,7,0,11,0,0,12,3,5,3,0,9,4,3,0,0,8,0,3,3,0,5,3,7,3,0,14,0,6,0,0,10,0,0,0,0,0,0,3,0,0,3,0,6,0,0,6,9,6,0,0,16,0,0,0,0,3,23,57,16,3,102
1157119,3,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,5,5,3,3,0,11,0,3,0,0,3,0,4,0,0,4,3,0,0,0,7,0,3,0,0,3,0,4,0,0,3,0,5,4,0,8,0,0,3,0,3,0,4,0,0,4,0,3,0,0,3,0,3,0,0,3,3,12,0,0,18,0,3,0,0,3,20,54,15,0,95
1157120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,7,3,3,0,0,9,3,6,0,0,4,0,0,0,0,4,0,7,0,0,9,0,5,0,0,6,0,3,3,0,8,0,7,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,10,39,16,0,71
1157121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,7,0,4,3,3,6,0,13,0,0,0,0,8,0,5,0,0,10,0,4,0,0,4,3,5,3,0,9,0,6,0,0,8,0,9,0,0,15,6,3,0,0,5,0,0,3,0,4,0,3,0,0,3,3,3,0,0,9,0,7,0,0,8,3,0,0,0,3,31,56,25,3,111
1157123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,8,0,3,0,0,8,0,8,4,0,7,0,6,0,0,5,5,8,0,0,12,0,7,4,0,8,5,0,0,0,4,0,0,0,0,7,4,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,21,47,9,3,79
1157124,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,4,0,4,0,3,0,0,9,0,0,4,0,5,7,9,0,0,12,0,6,0,0,8,3,7,0,0,6,0,11,0,3,15,3,6,0,0,8,0,4,3,0,4,0,10,0,0,14,3,9,0,0,8,0,3,0,0,3,0,7,0,0,7,0,0,0,0,3,3,8,3,0,12,0,0,0,0,0,25,72,29,3,133
1157125,3,0,0,0,7,0,0,3,0,3,0,0,0,0,3,0,3,3,0,6,3,0,0,0,8,3,0,4,0,8,4,3,0,0,9,0,6,5,0,11,7,15,4,0,23,3,7,5,0,13,9,5,3,0,14,6,10,3,0,16,7,8,0,0,18,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,8,0,0,19,0,0,0,0,0,51,73,27,4,156
1157126,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,4,0,10,0,5,3,0,7,5,10,0,0,15,5,6,3,0,16,4,12,0,0,20,3,4,4,0,14,4,4,0,0,6,0,3,0,0,6,6,3,0,0,10,0,8,0,0,13,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,0,0,43,71,23,4,138
1157127,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,0,0,3,3,3,3,0,11,3,3,3,0,7,3,3,0,0,6,0,3,3,0,7,3,10,0,0,7,0,0,0,0,0,0,3,0,0,7,0,4,0,0,4,0,4,3,0,5,0,4,0,0,4,0,0,0,0,5,0,8,0,0,5,4,4,3,0,8,0,0,0,0,0,23,54,19,3,99
1157128,0,0,3,0,4,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,4,0,0,6,0,3,6,0,10,3,8,5,0,14,0,4,3,0,5,5,14,11,0,25,3,11,0,0,15,3,3,0,0,4,0,3,0,0,7,0,7,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,5,0,0,12,0,0,0,0,3,21,68,26,5,127
1157129,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,4,0,7,0,3,0,0,3,0,4,0,0,5,0,3,4,0,8,4,0,0,0,7,0,3,5,0,10,3,3,0,0,9,3,0,0,0,8,0,6,0,0,10,0,6,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,0,0,0,0,0,27,41,25,3,88
1157130,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3,4,0,5,0,8,3,0,12,0,5,0,0,6,3,8,4,0,14,0,3,4,0,5,0,10,0,0,8,0,5,3,0,11,0,3,0,0,3,0,5,0,0,4,0,18,0,0,18,3,10,3,0,17,3,0,0,0,6,23,79,23,10,137
1157131,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,4,0,0,0,0,3,5,3,5,0,14,7,8,0,0,16,3,7,0,0,12,3,6,0,0,11,0,7,3,0,8,0,0,5,0,9,3,6,3,0,14,0,10,0,0,9,0,4,0,0,11,0,3,0,0,3,0,5,0,0,5,3,5,4,0,9,0,0,0,0,0,37,70,30,3,136
1157132,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,3,0,10,0,10,3,0,11,0,6,0,0,4,3,9,3,0,16,0,9,0,0,9,0,9,0,0,8,3,3,0,0,10,4,5,3,0,11,3,5,0,0,8,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,13,70,31,0,116
1157133,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,3,0,4,0,0,3,0,10,3,7,0,0,7,4,7,0,0,17,0,7,5,0,11,0,3,4,0,8,0,3,0,0,10,3,8,3,0,13,3,5,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,22,53,20,5,96
1157134,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,3,3,4,3,0,13,0,9,0,0,8,3,3,0,0,7,0,0,0,0,7,0,0,0,0,4,0,5,0,0,5,0,4,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,22,35,11,0,66
1157135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,6,0,11,5,3,3,0,10,0,3,3,0,4,3,8,0,0,12,3,3,0,0,9,0,6,0,0,7,0,0,0,0,4,3,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,3,24,32,20,0,81
1157136,3,3,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,3,0,0,7,0,3,3,0,12,6,3,0,0,11,4,7,0,0,8,4,8,3,0,12,0,0,5,0,7,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,21,43,24,7,95
1157137,0,3,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,5,4,0,0,10,4,0,4,0,9,6,5,3,0,19,5,9,7,0,14,8,6,3,0,20,3,16,7,0,28,0,8,0,0,7,0,13,0,0,12,5,7,0,0,9,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,43,75,36,3,155
1157138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,3,0,9,9,3,3,0,18,0,5,0,0,7,3,4,0,0,10,0,0,0,0,0,0,4,0,0,4,4,3,0,0,7,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,26,39,8,0,72
1157201,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,9,0,3,9,0,4,4,0,16,0,9,0,0,8,3,7,0,0,10,0,7,0,0,4,0,0,0,0,0,4,7,0,0,10,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,53,17,3,87
1157202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,6,0,0,7,0,4,0,0,9,0,0,0,0,3,0,3,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,3,11,33,13,0,50
1157204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,3,0,0,9,0,3,0,0,3,0,3,0,0,7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,19,13,0,39
1157205,0,3,0,0,5,0,0,0,0,0,3,0,4,0,6,0,0,3,0,8,0,9,0,0,9,0,6,0,0,7,3,5,0,0,15,0,9,3,0,13,5,12,3,0,26,3,7,0,0,17,0,11,3,0,11,4,4,0,0,15,3,13,0,0,14,0,4,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,3,0,0,13,0,0,0,0,0,35,99,25,6,163
1157206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,4,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,17,22,7,0,44
1157207,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,7,3,0,0,16,3,8,4,0,12,0,7,3,0,14,0,10,3,0,18,3,11,0,0,14,0,3,0,0,3,6,7,3,0,14,0,6,0,0,13,0,3,0,0,3,0,3,0,0,3,0,3,0,0,3,3,9,0,0,18,0,4,0,0,4,32,87,25,3,146
1157208,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,4,7,0,0,6,3,4,0,0,5,0,10,4,0,8,0,3,0,0,8,4,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,40,14,0,68
1157209,3,0,3,0,7,0,4,0,0,4,0,0,4,0,7,0,0,3,0,5,0,3,0,0,5,3,3,0,0,8,3,9,7,0,16,0,10,0,3,18,3,5,3,0,11,4,5,0,0,9,0,3,3,0,6,0,4,4,0,6,0,0,0,0,3,0,3,0,0,7,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,28,66,26,3,125
1157210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,3,8,3,3,0,14,3,9,0,0,12,0,3,3,0,6,4,3,0,0,9,0,0,0,0,6,0,6,0,3,7,0,7,3,0,14,0,8,0,0,8,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,7,0,0,6,0,0,0,0,0,26,58,17,3,100
1157211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,5,0,0,3,0,3,3,0,8,3,4,0,0,10,0,0,3,0,6,0,0,0,0,3,0,4,0,0,11,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,6,0,0,7,0,0,0,0,0,20,37,9,0,61
