region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
126021503,0,0,95,15,26,18,4,5,3,71,39,3,14,3,8,3,70,203,11,42,3,3,0,262,685,9,77,3,0,0,774,747,4,84,0,5,3,843,335,3,34,0,3,0,375,139,0,13,3,0,0,155,87,0,6,0,0,0,93,41,17,16,3,3,6,86,2322,190,358,37,32,33,2972
127011504,4,3,439,9,242,15,12,0,3,281,13,75,21,3,0,0,112,42,80,30,3,8,0,163,172,116,66,3,22,0,379,135,48,48,0,20,3,254,14,0,4,0,0,0,18,0,3,0,0,0,0,3,5,5,0,0,0,3,13,12,110,18,5,6,10,161,405,1701,212,69,67,38,2492
127011505,7,0,27,3,0,15,0,3,0,21,18,0,17,0,6,0,41,56,0,31,3,5,0,95,97,7,47,0,11,3,165,107,5,44,0,4,0,160,77,0,20,0,3,0,100,28,0,5,0,0,0,33,8,0,0,0,0,0,8,10,3,11,3,3,3,33,417,15,229,9,47,32,749
127011506,10,0,18,8,0,20,0,5,0,33,10,0,8,0,3,0,21,14,3,13,0,3,0,33,37,3,29,0,4,0,73,54,3,28,0,3,0,88,38,0,8,0,4,0,50,17,0,0,0,0,0,17,7,0,3,0,0,0,10,3,3,11,0,0,3,20,188,12,157,3,48,19,427
127011507,0,0,46,0,24,15,3,3,0,45,4,18,13,9,4,0,48,7,10,24,5,3,0,49,104,30,60,6,9,0,209,526,8,101,0,24,8,667,172,0,26,0,3,5,206,29,0,4,0,4,0,37,13,0,3,0,0,0,16,19,17,21,0,6,3,66,877,204,289,29,56,34,1489
127011508,3,0,14,0,12,5,0,4,0,21,4,5,5,4,4,0,22,17,10,9,3,0,0,39,46,3,24,12,7,0,92,251,3,55,0,4,0,313,200,3,28,0,8,0,239,36,0,0,0,0,0,36,10,0,3,0,0,3,16,7,4,15,0,0,0,26,571,50,168,22,34,15,860
127021509,0,0,163,4,136,10,7,0,0,157,4,62,10,4,3,0,83,12,32,13,4,4,0,65,45,57,29,3,9,0,143,173,12,45,0,18,0,248,60,4,13,0,3,0,80,9,3,0,0,0,0,12,0,0,5,0,0,0,5,7,44,14,4,7,0,76,320,626,149,41,44,7,1187
127021510,3,0,42,3,29,9,0,0,0,41,7,14,9,4,0,0,34,13,24,9,4,3,0,53,55,33,27,4,4,0,123,273,6,60,0,18,0,357,89,3,19,0,0,0,111,15,3,5,0,0,3,26,11,0,4,0,0,0,15,11,12,9,0,0,3,35,477,196,164,15,32,15,899
127021511,12,3,179,90,44,66,6,16,3,225,198,10,60,3,23,3,297,600,18,106,0,30,6,760,546,19,110,3,23,10,711,192,0,51,3,9,6,261,18,0,5,0,3,3,29,5,0,0,0,3,0,8,13,0,6,0,0,0,19,29,16,39,6,13,5,108,1745,294,543,41,135,69,2827
127021512,3,0,139,9,81,19,3,3,3,118,14,29,18,3,4,0,68,39,15,54,0,13,0,121,150,49,74,0,15,0,288,216,6,54,0,15,3,294,27,0,8,0,4,0,39,3,0,0,0,3,0,6,9,3,3,0,0,0,15,9,33,19,3,6,9,79,476,519,279,18,69,39,1400
127021513,3,3,173,37,90,39,17,5,0,188,44,26,43,6,12,3,134,146,36,55,12,12,3,264,248,27,81,4,18,5,383,271,12,59,0,16,0,358,39,3,3,3,3,3,54,6,3,0,0,0,3,12,11,0,3,0,0,0,14,26,30,31,3,3,3,96,849,503,384,72,72,41,1921
127021514,3,0,44,0,28,3,4,3,0,38,3,6,3,0,3,0,15,3,14,8,0,0,0,25,25,18,12,0,5,0,60,138,4,24,0,11,0,177,37,0,7,0,3,0,47,11,3,3,0,0,0,17,0,0,0,4,0,0,4,5,5,9,0,3,3,25,222,138,85,12,31,6,494
127021515,0,3,153,45,53,33,10,8,0,149,81,22,31,5,3,0,142,368,23,41,3,10,3,448,752,27,79,9,29,13,909,511,3,60,0,11,3,588,69,0,6,0,3,3,81,9,0,0,0,3,0,12,6,0,0,0,0,0,6,29,31,15,3,8,3,89,1897,425,301,49,78,41,2791
127021516,0,0,94,18,46,15,11,5,0,95,24,14,17,4,5,0,64,60,18,32,3,4,0,117,183,27,60,5,12,0,287,455,8,83,0,28,4,578,80,0,9,0,3,0,92,6,3,0,0,0,0,9,3,3,3,0,4,0,13,14,10,9,3,3,3,42,851,292,257,29,64,17,1510
127021517,3,0,48,3,17,3,3,3,0,29,3,12,0,3,0,0,18,3,32,10,0,0,0,45,25,3,19,3,3,0,53,111,6,31,0,3,0,151,23,0,11,0,0,0,34,3,0,3,0,0,0,6,0,0,0,0,0,0,0,7,20,5,0,0,0,32,181,162,90,12,12,7,464
127021518,0,0,9,0,0,13,0,3,0,16,3,0,12,0,0,3,18,5,3,3,0,3,3,17,25,0,10,0,3,0,38,24,3,14,0,0,0,41,6,0,0,0,0,0,6,7,0,0,0,0,0,7,7,0,0,0,0,0,7,3,0,4,0,3,0,10,83,6,69,6,15,14,193
127021519,8,0,110,24,48,12,11,22,3,120,19,9,23,3,9,0,63,48,16,36,29,6,3,138,165,24,60,3,16,3,271,357,9,68,3,15,0,452,71,0,10,0,3,0,84,18,0,0,0,0,0,18,9,3,3,0,0,0,15,8,17,14,3,4,3,49,725,341,256,70,86,30,1508
127021520,0,0,28,0,12,9,4,4,3,32,4,3,3,3,0,0,13,15,11,5,0,3,0,34,43,13,24,0,4,0,84,167,5,30,0,6,0,208,28,0,7,0,0,0,35,0,0,3,0,0,0,3,0,0,3,0,0,0,3,7,3,6,0,3,3,22,264,82,113,7,23,16,505
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
127031522,3,0,64,10,36,7,3,6,0,62,3,12,8,3,20,0,46,24,13,8,5,3,0,53,128,26,38,3,9,0,204,328,4,46,0,6,0,384,132,0,11,0,4,0,147,18,0,0,0,0,0,18,4,0,4,0,0,0,8,9,23,3,0,3,4,42,663,258,142,20,54,19,1156
127031523,0,0,24,9,8,6,0,0,0,23,19,4,15,0,0,0,38,27,3,18,0,5,0,53,136,3,38,0,5,3,185,222,4,50,0,8,0,284,135,0,15,0,3,0,153,22,0,3,0,0,0,25,10,4,0,0,0,0,14,10,6,7,0,6,4,33,593,83,177,0,27,20,900
127031524,17,0,36,4,19,10,0,88,0,121,6,11,13,0,194,3,227,11,4,14,0,110,3,142,64,6,26,3,21,0,120,340,3,50,0,14,4,411,257,3,29,0,7,0,296,43,0,0,0,0,0,43,11,0,0,0,9,0,20,9,6,9,3,28,5,60,748,84,166,15,494,21,1528
127031525,4,0,299,66,131,27,26,11,0,261,183,43,46,3,18,3,296,865,51,102,11,27,9,1065,1260,50,119,9,28,9,1475,684,11,67,3,11,5,781,90,3,3,0,4,3,103,10,0,4,0,0,0,14,24,3,6,0,0,0,33,43,77,18,9,6,16,169,3258,1035,451,113,123,78,5058
127031526,3,3,207,18,121,16,9,14,3,181,5,42,19,5,10,0,81,31,38,33,9,7,0,118,200,69,54,4,10,6,343,384,14,79,0,9,3,489,129,0,24,0,3,3,159,19,0,4,3,0,0,26,8,4,4,0,0,0,16,19,61,10,6,3,4,103,816,802,284,75,59,38,2074
128011527,6,3,70,3,19,19,9,25,0,75,15,16,18,3,52,3,107,36,12,21,4,27,0,100,162,14,58,3,10,3,250,448,12,64,0,9,0,533,281,0,51,0,0,3,335,167,0,20,0,0,0,187,130,0,26,0,0,0,156,12,26,14,3,11,0,66,1254,319,322,35,144,37,2111
128011528,0,0,60,33,8,31,3,14,0,89,72,3,38,3,11,0,127,268,3,84,3,9,0,367,726,12,151,3,10,3,905,972,0,170,0,19,10,1171,464,0,74,0,3,0,541,208,0,51,3,5,0,267,180,0,49,0,7,0,236,45,6,31,0,7,8,97,2978,78,744,48,88,46,3982
128011529,0,0,31,5,16,11,4,5,3,44,6,4,10,0,7,0,27,14,9,8,3,3,3,40,102,6,28,0,0,3,139,294,5,49,0,5,0,353,140,0,18,0,0,0,158,88,0,8,0,0,0,96,66,0,6,0,0,0,72,5,8,4,0,3,3,23,720,95,169,16,28,23,1051
128011530,0,0,76,3,44,15,14,13,3,92,8,4,19,5,17,0,53,18,9,15,3,8,0,53,139,11,49,3,5,3,210,519,10,84,0,11,0,624,244,3,31,3,3,3,287,88,0,13,0,3,0,104,46,6,13,0,0,0,65,16,26,9,0,12,3,66,1089,349,287,55,72,39,1891
128011531,0,0,58,0,12,8,9,7,0,36,0,5,8,8,5,0,26,12,5,12,0,0,0,29,70,9,20,5,3,0,107,159,0,35,3,3,0,200,131,0,24,0,0,0,155,80,0,6,0,0,0,86,106,0,23,0,6,0,135,12,6,5,12,4,0,39,573,118,163,65,28,16,963
128021532,0,0,22,4,12,16,3,0,0,35,6,0,10,0,0,0,16,19,3,22,0,6,0,50,92,10,53,0,0,3,158,227,5,67,0,0,0,299,186,0,29,0,6,0,221,67,0,8,0,0,0,75,38,0,9,0,0,0,47,11,3,14,3,3,3,37,650,63,260,14,15,20,1022
128021533,0,0,3,3,0,4,0,4,0,11,0,0,3,0,3,0,6,0,0,6,3,3,0,12,15,0,5,0,11,0,31,54,0,14,0,0,0,68,33,0,6,0,3,0,42,14,0,0,0,0,0,14,0,0,0,3,0,0,3,0,0,0,8,3,0,11,119,0,41,27,27,3,217
128021534,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,0,5,0,0,0,10,11,0,11,0,0,0,22,40,0,8,0,0,0,48,51,3,3,0,0,0,57,42,0,5,0,0,0,47,0,0,6,0,0,0,6,152,3,52,0,0,4,211
128021535,0,0,36,0,36,3,10,9,0,58,0,17,14,6,5,0,42,3,15,7,3,12,0,40,5,20,23,4,7,0,59,150,8,47,7,0,0,212,139,3,30,0,5,0,177,70,0,15,0,0,0,85,61,3,6,0,0,0,70,4,8,4,4,0,0,20,432,142,166,47,38,11,836
128021536,0,0,64,3,28,13,4,3,0,51,10,12,8,5,0,0,35,29,8,18,0,0,0,55,63,5,34,0,3,0,105,108,8,45,3,3,0,167,147,0,33,0,0,0,180,67,0,11,0,0,0,78,56,0,3,0,0,0,59,5,12,7,3,4,0,31,491,196,197,38,16,7,945
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
128021538,0,0,103,10,47,18,4,3,0,82,15,15,14,9,3,0,56,48,14,28,5,0,0,95,369,16,94,0,8,4,491,914,12,93,0,4,0,1023,195,0,28,0,3,0,226,75,3,14,0,0,0,92,23,3,6,0,3,0,35,21,25,25,9,0,0,80,1678,420,351,60,27,24,2560
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
