POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2176,0,0,0,11,0,4,10,0,0,19,0,0,0,0,0,5,0,0,0,7,0,8,32,165,81,113,254,59,12,714,0,0,0,7,15,16,27,16,3,81,0,0,13,37,21,31,20,5,0,133,0,0,0,7,6,8,12,8,0,37,0,4,0,3,5,3,13,6,0,30,0,0,0,3,7,4,12,8,0,32,0,0,0,7,3,4,15,9,3,50,0,0,0,6,0,4,8,0,0,26,0,3,6,94,33,27,14,0,0,181,0,29,5,27,38,45,43,18,6,207,0,0,9,17,4,0,10,0,0,43,0,57,126,901,987,1088,695,177,70,4105,0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,0,0,0,0,16,24,206,279,788,733,943,873,469,129,4439,93,290,238,475,251,212,223,118,40,1949,2423,6128,6866,11751,6252,7102,5762,2699,1028,50022
POA2177,0,0,9,22,8,11,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,9,49,17,39,52,11,0,180,0,0,0,6,10,9,10,4,0,32,0,5,11,28,19,22,11,0,0,107,0,0,0,0,0,6,5,0,0,9,0,0,0,0,0,4,0,0,0,11,0,0,0,3,4,4,0,0,0,9,0,0,0,8,0,10,10,0,0,24,0,0,0,0,3,0,0,0,0,10,0,6,0,101,11,13,15,0,0,153,0,5,0,14,6,10,15,9,0,61,0,0,4,8,0,0,0,0,0,17,11,36,124,665,715,713,397,106,58,2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,31,76,258,280,356,323,156,42,1534,46,118,104,207,85,91,73,31,7,760,872,2276,2510,4300,2199,2385,1705,633,274,17154
POA2178,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,0,0,0,20,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,3,0,0,0,17,0,0,0,3,4,3,0,6,0,13,0,4,0,0,0,0,0,0,0,8,0,0,0,11,11,8,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,28,46,34,13,5,156,9,13,33,60,36,34,32,16,8,243,170,512,644,855,629,548,472,227,109,4170
POA2179,3,34,24,167,48,10,7,0,0,295,0,0,0,0,6,0,0,0,0,6,0,23,18,230,51,45,39,3,0,406,0,0,0,4,4,0,0,0,0,14,0,0,20,21,22,16,5,6,0,90,0,0,0,8,0,3,8,9,0,29,0,7,7,4,0,0,0,0,0,16,0,0,3,9,3,9,0,5,0,33,0,4,8,28,15,3,3,5,0,67,0,0,0,13,0,0,0,0,0,17,0,3,3,40,3,0,0,0,0,58,0,3,0,25,8,9,0,0,0,47,0,13,9,6,0,3,0,6,0,32,0,0,8,118,46,35,15,4,0,235,0,0,0,0,3,0,0,0,0,5,0,0,14,17,5,0,0,0,0,36,6,42,48,269,105,100,83,49,13,717,62,107,67,246,66,58,68,29,5,715,1808,2348,1644,6129,1466,1158,952,548,211,16262
POA2190,0,24,64,208,102,54,8,4,0,470,0,0,0,0,0,3,0,0,0,7,0,3,8,55,43,46,27,8,0,199,0,0,0,0,4,7,10,15,10,40,0,0,0,3,6,15,7,4,0,37,0,0,0,0,4,0,12,3,4,14,0,0,8,5,6,10,6,0,0,31,0,0,0,13,8,4,5,3,0,31,0,0,0,19,22,18,22,6,3,90,0,0,0,6,0,3,3,4,0,18,0,0,4,15,8,5,0,0,0,30,0,0,0,4,16,15,9,4,4,55,0,4,5,10,8,0,3,0,0,38,0,5,27,134,119,161,107,26,11,607,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,7,4,134,129,431,304,258,166,115,52,1586,137,374,268,504,244,187,147,82,27,1970,1935,4586,4136,6869,3200,2954,2151,1208,512,27559
POA2191,0,0,4,6,6,5,8,0,0,14,0,0,0,0,0,0,4,0,0,4,0,4,10,38,19,15,11,0,3,91,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,11,0,0,0,9,0,5,8,5,0,28,0,0,0,6,0,0,0,0,0,9,0,0,0,0,8,4,5,0,0,11,0,0,0,0,7,4,3,0,0,11,0,0,7,5,3,0,0,0,0,14,0,4,3,28,17,22,13,8,6,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,65,55,58,38,28,14,274,11,37,33,74,30,48,25,16,5,285,355,884,807,1600,938,816,589,401,159,6555
POA2192,0,12,35,90,12,9,3,7,0,170,0,0,0,0,0,0,0,0,0,7,5,7,23,142,43,48,23,9,0,292,0,0,0,4,0,0,0,7,0,14,0,0,0,7,9,10,3,0,0,27,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,7,3,0,3,0,0,15,0,0,0,3,4,5,7,3,4,21,0,0,0,4,4,0,0,0,0,8,0,0,0,40,12,5,3,0,0,68,0,0,0,10,6,15,6,5,0,41,5,0,0,11,0,0,0,0,0,19,0,11,36,123,103,120,64,25,3,493,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,4,29,51,285,166,163,117,54,29,888,53,108,134,365,132,116,91,45,25,1067,781,1434,1690,4109,1811,1630,1182,789,348,13781
POA2193,0,11,7,30,5,6,3,0,0,57,0,0,3,0,3,0,0,0,0,11,0,11,20,199,52,44,33,6,0,368,0,0,0,17,9,3,12,3,0,48,0,0,0,7,0,4,0,0,0,9,0,4,0,16,6,16,11,0,0,51,0,3,0,15,0,9,5,0,0,33,0,0,7,22,8,7,0,0,0,52,0,0,4,18,0,4,5,0,0,29,0,0,0,29,0,0,0,0,0,33,0,5,7,120,26,19,6,0,0,175,0,0,0,14,9,9,5,3,0,47,3,4,5,35,11,6,0,0,0,72,4,15,106,237,88,73,48,21,4,602,0,0,0,6,6,0,0,0,0,13,0,0,0,0,3,0,0,0,0,10,16,83,58,545,160,183,168,112,38,1370,26,64,77,298,80,56,46,42,20,703,963,1744,1994,6090,2284,2051,1411,896,335,17778
POA2194,0,0,12,61,14,5,0,0,0,91,0,0,0,3,0,0,0,3,0,11,0,30,60,364,122,125,55,12,3,770,0,0,0,6,0,0,0,0,5,13,0,0,0,12,9,6,0,0,0,22,0,0,0,0,0,4,0,0,0,11,0,3,9,23,8,6,7,6,0,61,0,0,4,10,7,5,3,0,0,27,0,0,0,21,4,9,0,0,3,43,0,5,9,48,13,11,7,0,3,87,4,10,18,167,46,22,7,4,0,271,0,3,3,18,3,13,6,0,0,48,0,4,0,16,9,0,0,0,0,26,7,23,94,310,123,211,121,45,13,944,0,0,0,4,0,0,0,0,0,3,0,0,5,0,4,3,0,0,0,8,7,26,44,296,144,156,106,60,22,856,91,138,254,803,242,187,122,54,30,1928,1345,2043,3245,9665,3414,3045,1904,981,493,26132
POA2195,35,162,190,820,162,67,20,3,0,1467,0,0,0,5,0,3,0,0,3,10,0,3,13,106,32,67,48,19,0,287,0,0,0,0,0,0,3,4,0,13,0,0,0,0,4,7,4,0,0,16,0,0,0,0,0,0,0,3,0,6,0,0,5,4,0,0,8,0,0,24,0,6,0,6,0,3,0,3,0,20,0,0,0,12,0,4,4,0,0,25,0,0,0,11,5,3,0,5,0,15,0,0,4,28,13,14,9,0,0,69,0,0,0,8,9,6,3,0,0,39,0,11,3,5,8,5,0,0,0,23,5,10,37,213,172,259,144,40,16,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,22,138,139,520,247,205,136,73,23,1506,188,298,252,867,222,179,89,63,32,2183,2524,4060,3010,9867,2629,2242,1511,859,409,27103
POA2196,15,44,127,460,70,37,6,0,0,758,0,0,0,0,4,0,0,0,0,12,0,3,32,145,60,63,39,8,0,357,0,0,0,6,4,4,4,3,4,22,0,0,8,14,26,15,10,0,0,71,0,0,0,0,6,0,7,4,4,21,0,4,3,7,3,9,6,0,0,34,0,0,9,13,13,14,9,0,0,59,0,0,0,4,4,5,3,4,0,17,0,0,0,14,5,7,5,0,0,38,3,4,5,38,18,17,9,0,0,95,0,0,0,14,20,8,7,0,0,48,0,5,9,16,7,5,0,6,0,42,3,16,103,389,289,337,189,35,14,1368,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,8,128,199,665,414,337,249,149,45,2198,120,279,273,644,238,207,162,109,64,2104,2283,4755,4778,9396,4130,3711,2546,1512,637,33743
POA2197,0,5,4,26,3,3,0,0,0,36,0,0,0,0,0,0,3,0,0,3,0,0,8,15,14,9,9,3,0,63,0,0,0,0,0,5,3,0,3,13,0,0,4,3,8,7,0,0,0,18,0,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,3,5,0,0,0,6,0,0,0,0,0,7,0,3,0,13,4,0,0,0,0,25,0,0,0,0,10,7,7,9,0,33,0,3,3,7,0,0,0,3,0,15,4,13,43,229,195,186,98,28,12,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,42,181,93,80,57,38,14,543,47,138,111,212,101,90,85,38,32,848,766,1642,1391,2548,1163,1096,806,477,239,10121
POA2198,0,8,0,15,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,9,15,12,9,0,0,0,43,0,0,0,5,0,6,3,8,3,22,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,4,0,0,13,0,0,5,0,0,0,4,4,0,15,0,0,0,3,0,0,6,0,0,9,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,5,9,5,3,0,0,26,0,0,0,0,0,0,4,0,0,6,0,5,31,138,127,102,51,18,13,487,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,31,36,122,80,65,45,47,26,454,50,125,96,182,89,60,49,34,21,701,699,1589,1268,2361,1187,891,810,692,340,9843
POA2199,0,21,42,130,32,13,7,0,0,242,0,0,0,0,0,0,0,0,0,0,0,12,13,68,34,31,26,6,4,196,0,0,0,3,0,3,0,8,13,28,0,0,8,12,12,22,6,0,0,69,0,0,0,0,0,3,3,0,0,13,0,0,0,6,0,3,0,0,0,11,0,0,3,8,4,0,3,7,0,25,0,0,4,8,3,13,13,3,0,44,0,0,0,12,0,4,0,0,0,15,0,0,3,30,11,3,0,0,0,56,0,0,0,12,3,7,6,0,0,35,0,0,4,5,0,4,0,0,0,23,12,45,153,657,558,535,304,80,40,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,66,82,344,172,153,112,80,26,1045,102,200,180,402,143,137,102,55,27,1345,1495,2828,2733,5262,2273,2228,1630,798,400,19651
POA2200,22,106,148,750,118,43,21,4,0,1211,0,0,0,0,0,0,0,0,0,3,0,17,55,250,85,95,67,12,5,587,0,0,0,14,11,17,30,20,16,104,0,0,8,31,30,20,20,3,0,115,0,0,0,3,5,3,4,4,4,13,0,3,0,12,7,4,0,4,0,27,0,0,0,16,5,9,6,7,0,48,0,0,4,7,10,12,4,0,5,36,0,0,9,50,13,10,0,0,0,78,0,4,10,77,19,10,9,7,0,129,3,6,5,17,20,19,8,6,0,74,3,11,14,19,9,3,0,0,0,60,34,181,605,2192,1317,1367,703,240,122,6760,0,0,0,0,0,0,0,0,0,9,0,6,7,13,0,0,3,0,0,28,30,299,318,1166,503,420,261,162,77,3219,243,511,456,1178,368,338,232,127,50,3502,3704,6443,6411,14757,5442,5083,3437,1850,864,48003
POA2203,0,5,0,10,0,4,0,0,0,23,0,0,0,0,10,0,0,0,0,11,0,11,10,78,30,27,26,0,0,174,0,0,3,20,4,0,3,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,7,21,15,18,3,3,0,64,0,0,11,18,7,5,0,0,0,37,0,0,0,24,8,3,4,0,0,43,0,0,0,25,7,7,3,0,0,41,0,0,0,16,5,0,0,0,0,29,0,4,5,36,13,9,8,0,0,68,0,0,0,14,11,8,10,11,3,57,3,11,5,47,29,16,6,0,0,108,0,12,22,92,41,51,37,9,11,268,0,0,0,10,3,0,0,0,0,19,0,0,0,5,0,0,0,0,0,8,5,12,29,251,118,126,108,92,17,745,31,36,79,279,82,76,43,26,16,678,663,1314,1387,5143,2043,1576,975,611,226,13946
POA2204,0,0,4,10,0,0,0,0,0,23,0,0,0,3,7,4,3,0,0,16,0,6,16,145,58,27,25,8,3,281,0,0,0,26,9,4,7,0,0,47,0,0,0,0,0,0,7,0,0,18,0,0,5,39,20,13,9,8,0,94,0,4,5,29,9,7,8,0,0,61,0,0,8,62,29,6,4,0,0,122,0,0,0,26,9,7,5,0,0,53,0,0,0,32,3,3,0,0,0,33,0,4,15,128,34,22,12,0,0,211,0,0,0,41,19,23,17,9,0,109,8,13,15,117,28,15,6,3,0,209,0,37,124,414,251,347,218,63,39,1489,0,0,0,9,7,4,0,0,0,22,0,0,0,6,0,0,0,0,0,12,3,23,49,462,161,165,205,144,61,1275,41,94,120,457,155,130,85,70,31,1183,1230,2318,2582,10250,3627,2747,1944,1294,570,26567
POA2205,0,0,10,65,0,4,0,0,0,86,0,0,0,3,0,0,4,0,0,9,3,20,33,406,48,63,20,5,7,598,0,0,0,62,7,5,6,0,0,76,0,0,0,0,0,0,4,0,0,8,0,0,0,23,5,14,6,0,0,44,3,0,15,70,20,10,6,0,0,126,0,0,3,43,17,10,8,4,0,77,0,0,9,25,0,0,4,3,0,41,0,0,13,134,5,3,0,0,0,153,6,3,22,313,35,13,4,0,0,393,0,0,0,43,0,7,5,0,0,52,7,9,27,58,3,10,0,0,0,114,3,13,131,256,44,31,16,3,5,504,0,0,0,8,0,5,0,0,0,9,0,0,0,5,0,0,0,0,0,7,60,175,247,1838,154,120,74,59,15,2749,70,128,232,846,173,127,62,45,11,1698,1447,1722,3301,12815,2201,1740,1173,672,280,25338
POA2206,0,0,0,19,4,4,3,0,0,26,0,0,0,5,4,0,0,0,0,21,4,10,4,73,23,25,21,4,5,163,0,0,0,16,3,6,3,0,3,34,0,0,0,5,0,0,3,0,0,4,0,0,0,0,4,3,4,3,0,25,0,0,5,16,10,4,6,0,0,41,0,0,0,12,11,11,0,0,0,35,0,0,0,10,0,3,3,0,0,16,0,0,0,3,5,3,0,0,0,13,0,6,4,47,5,8,9,0,0,78,0,0,0,15,19,16,18,6,0,67,0,4,8,32,10,12,0,4,0,63,3,20,38,125,105,94,56,18,9,463,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,18,18,212,200,288,232,169,65,1199,15,66,78,165,106,87,67,60,32,675,938,2339,2263,4445,3094,2473,1880,1527,758,19730
POA2207,0,0,7,34,5,0,0,0,0,41,0,5,0,10,3,3,0,0,0,19,3,17,29,177,65,80,56,16,12,451,0,0,0,22,11,3,8,6,0,57,0,0,0,4,8,6,0,0,0,20,0,0,0,10,9,9,15,10,8,62,0,0,4,18,5,8,20,0,0,58,0,0,0,24,5,16,10,3,0,73,0,0,0,17,6,4,3,0,0,36,0,5,6,36,16,3,8,0,0,70,0,3,8,72,15,15,11,8,0,130,0,0,3,15,17,20,11,7,0,71,0,7,5,30,11,7,4,0,0,69,0,8,11,100,55,57,47,9,5,307,0,0,0,4,3,0,3,0,0,15,0,0,6,7,3,0,0,0,0,10,4,23,36,374,191,181,203,165,63,1248,70,120,118,324,109,90,105,87,43,1064,1674,3367,3309,7398,3668,3383,2731,1799,1059,28382
POA2208,0,0,0,9,0,0,0,0,0,11,0,0,0,5,7,0,5,4,0,16,0,3,11,67,24,16,18,4,0,153,0,0,0,3,4,0,6,0,0,8,0,0,0,0,0,6,0,0,0,7,0,0,0,9,3,0,5,0,0,12,0,0,0,8,9,5,7,3,0,43,0,0,0,7,8,5,3,0,0,21,0,5,0,9,3,8,0,0,0,30,0,0,0,19,4,3,12,0,0,37,0,0,9,45,12,6,4,0,0,77,0,0,0,10,10,14,9,0,0,39,4,3,0,15,3,7,3,0,0,29,4,7,25,89,59,54,28,10,4,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,12,16,136,94,127,113,85,25,612,20,45,51,130,54,48,43,38,17,452,709,1612,1513,3165,1802,1540,1285,852,406,12881
POA2209,0,11,23,46,6,7,0,0,0,94,0,0,0,0,0,4,0,0,0,14,7,27,29,185,59,38,31,9,0,386,0,0,0,3,4,0,0,0,0,11,0,0,0,9,5,4,0,0,0,11,0,0,0,0,0,3,4,0,0,12,0,5,0,10,7,6,15,0,0,47,0,0,6,14,7,8,3,0,0,42,0,0,0,11,3,3,8,0,0,34,0,0,0,42,10,5,11,3,0,62,0,0,14,50,16,16,3,0,0,100,0,0,0,0,3,5,0,3,0,16,4,3,3,10,6,4,3,0,0,27,3,4,15,96,46,77,38,16,0,299,0,0,0,0,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,10,0,22,39,168,113,111,83,77,19,640,27,66,52,200,68,75,71,47,23,622,859,1771,1799,4428,1994,2037,1611,898,433,15825
POA2210,0,5,21,84,3,0,3,0,0,120,0,0,0,0,3,3,3,0,0,7,0,23,40,235,83,72,70,22,6,546,0,0,0,19,9,5,14,5,9,61,0,0,0,4,6,9,9,0,0,40,0,0,0,12,5,13,16,8,9,62,0,0,3,12,10,6,8,3,0,46,0,0,8,24,15,20,12,3,0,81,0,0,0,15,13,7,11,4,7,60,0,0,6,37,5,3,4,3,0,59,0,3,14,71,32,12,11,0,0,145,3,4,5,9,5,7,4,7,0,37,0,13,5,23,9,9,15,0,6,86,0,14,22,128,76,113,72,31,14,467,0,0,0,0,3,3,4,6,0,15,0,0,5,9,0,0,3,0,0,15,8,49,79,369,219,228,201,119,41,1306,69,155,173,428,190,195,154,129,55,1548,1743,3843,3988,8379,4256,4267,3334,2317,1132,33262
POA2211,0,10,18,51,13,7,7,0,0,109,0,0,3,0,0,3,0,0,0,11,0,11,30,88,54,46,18,11,0,269,0,0,0,4,6,4,4,3,0,20,0,0,8,12,5,3,8,0,0,30,0,0,0,7,4,3,8,0,3,30,0,0,4,9,6,12,5,0,0,37,0,0,3,14,9,5,9,5,0,50,0,0,4,14,3,4,9,3,0,41,0,0,4,25,3,0,5,0,0,41,0,0,3,26,8,6,9,0,0,52,0,0,0,3,5,0,3,0,0,19,0,4,5,19,3,9,3,0,0,53,0,8,32,154,161,166,84,35,13,654,0,0,0,0,0,0,0,0,0,8,0,0,0,8,3,0,0,0,0,8,3,23,35,194,129,107,81,45,32,637,32,90,72,198,86,74,68,50,67,735,975,2009,2160,4542,2270,2407,1617,1023,604,17610
POA2212,0,8,11,41,7,9,0,0,0,88,0,0,0,0,3,3,0,0,0,9,0,9,26,110,49,38,30,7,0,271,0,0,0,8,5,7,5,3,3,27,0,0,3,9,13,3,0,0,0,42,0,0,0,0,0,3,3,9,0,16,0,5,4,11,5,4,7,3,0,31,0,0,4,20,10,11,3,0,0,53,0,0,0,10,7,10,12,5,0,44,0,9,3,22,0,0,3,0,0,38,0,0,5,29,19,13,4,0,0,61,0,0,6,9,12,4,8,13,3,42,0,6,5,11,4,6,0,0,0,29,0,16,44,231,188,158,108,41,17,806,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,9,6,32,57,258,119,104,94,47,18,738,34,82,78,205,69,59,67,87,117,800,1070,2188,2138,4717,2169,2066,1495,813,538,17184
POA2213,0,13,10,41,15,7,0,0,0,84,0,0,0,0,0,0,3,0,0,11,3,16,30,100,52,35,16,3,0,240,0,0,0,20,12,4,0,5,0,45,0,0,4,12,7,3,4,0,0,28,0,0,0,3,5,6,12,5,4,32,0,0,5,0,15,0,9,3,0,30,0,0,5,24,17,14,8,7,0,80,0,0,0,5,0,8,5,4,0,29,0,3,4,10,0,0,0,0,0,16,0,0,4,45,19,13,3,0,0,91,0,0,0,4,3,7,4,0,0,22,4,3,6,16,8,3,4,0,0,43,0,26,39,221,181,161,69,20,8,717,0,0,0,3,4,4,0,4,0,23,0,0,0,5,3,3,4,0,0,18,0,21,37,230,132,102,85,48,20,669,39,99,66,203,80,102,64,66,27,744,1401,3202,2877,6004,3208,2932,2062,1117,494,23290
POA2214,0,0,5,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,9,0,0,0,0,3,3,0,0,0,9,0,4,0,0,0,0,0,0,0,13,0,0,3,10,17,15,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,18,11,3,4,0,82,8,8,6,19,8,8,14,12,0,83,284,564,517,981,550,417,442,269,43,4074
POA2216,0,7,9,61,10,10,5,0,0,97,0,0,0,0,0,0,0,0,0,14,0,14,38,327,96,103,56,27,5,674,0,0,3,40,13,13,16,8,0,102,0,0,0,5,9,3,0,0,0,15,0,0,0,14,8,17,10,4,0,53,0,0,0,12,10,4,3,0,0,30,0,0,3,30,10,18,10,0,0,69,0,0,3,12,8,3,3,8,0,36,0,0,0,32,11,7,3,0,0,53,0,3,10,192,53,18,12,0,0,296,0,3,0,35,26,33,17,8,5,133,3,4,6,31,14,5,8,0,0,68,3,9,33,99,86,59,41,8,0,338,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,13,56,95,742,256,274,213,158,46,1849,73,119,174,578,192,144,139,89,45,1561,1573,2455,3251,9941,3368,2943,2370,1502,611,28027
POA2217,0,6,5,25,9,3,3,0,0,52,0,0,0,0,0,5,3,0,0,7,0,25,51,392,127,97,42,10,7,759,0,0,0,43,15,3,6,4,0,73,0,0,0,7,0,0,0,0,0,8,0,0,0,17,5,8,14,8,0,44,0,0,4,31,9,10,4,7,0,63,0,6,7,36,18,13,13,0,0,99,0,0,4,23,6,12,3,0,0,43,0,0,3,39,4,7,9,0,0,63,0,3,13,128,32,23,9,0,0,215,0,0,3,25,16,14,23,12,0,88,6,13,10,19,7,6,3,0,0,73,0,9,18,84,60,35,25,20,4,253,0,0,0,0,5,0,0,0,4,9,0,0,5,11,4,5,0,0,0,18,6,55,64,637,262,233,221,165,56,1690,58,117,110,530,155,120,94,87,56,1324,1566,2860,3165,9590,3567,3059,2251,1664,959,28673
POA2218,0,0,0,17,4,4,0,0,0,27,0,0,0,3,3,3,0,0,0,13,0,23,49,257,84,51,31,5,0,505,0,0,0,31,4,4,8,0,0,55,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,5,0,20,0,4,13,12,0,3,3,0,0,40,0,0,0,13,3,5,7,8,0,41,0,0,4,17,8,0,0,0,0,28,0,0,5,36,6,4,9,0,0,64,0,3,8,65,20,16,6,0,0,114,0,0,0,5,0,9,5,4,7,21,0,0,4,6,0,3,4,3,0,27,0,0,6,34,31,21,9,4,0,110,0,0,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,14,0,26,31,258,113,126,98,58,19,731,39,61,92,232,74,82,61,33,14,693,842,1573,1973,5311,1972,1982,1476,763,292,16182
