POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA2145,3,0,3,87,311,341,372,215,53,33,53,90,24,13,23,1621,4,0,13,5,63,16,12,13,0,0,0,0,0,0,10,134,0,6,0,9,19,17,58,24,9,5,7,13,3,0,0,169,0,0,3,16,31,36,52,14,5,9,4,0,0,5,4,172,0,3,7,30,400,856,988,610,65,63,65,83,41,17,62,3294,0,0,0,0,7,25,20,11,3,5,3,11,0,0,0,82,0,0,0,9,24,39,48,43,16,6,7,3,4,5,0,197,34,99,272,131,96,69,71,43,8,15,5,6,4,3,43,908,0,0,7,7,14,19,30,31,15,14,10,12,5,12,0,173,0,0,4,95,166,59,61,39,5,3,6,13,4,0,11,474,157,365,594,617,659,747,758,447,218,169,134,168,65,25,128,5250,261,855,1957,2000,3872,5536,10209,7021,2272,2502,2929,3083,1147,411,899,44964
POA2146,0,0,13,35,83,89,112,38,14,14,27,33,12,0,4,472,3,0,4,3,18,11,8,0,0,0,9,0,0,0,0,50,0,0,4,0,8,5,12,3,0,0,0,0,0,0,0,39,0,0,0,12,5,11,6,6,0,0,0,0,0,0,0,34,0,0,0,6,76,219,372,247,22,15,32,38,17,5,21,1066,0,0,0,5,4,4,3,13,0,0,0,0,0,0,0,26,0,0,0,0,7,11,16,11,4,0,0,0,0,0,0,54,11,33,86,49,38,15,32,11,4,0,6,3,0,0,4,288,0,0,0,0,4,6,13,8,0,0,0,0,3,0,0,43,0,0,0,12,19,12,7,9,0,0,0,0,0,0,0,61,15,62,117,111,90,134,151,100,23,23,13,37,14,3,18,906,40,165,382,401,730,1196,2607,1571,381,383,501,571,188,21,131,9276
POA2147,0,0,10,43,233,205,192,161,35,36,43,57,24,0,12,1043,5,7,6,8,34,11,14,3,0,0,0,0,0,0,0,83,0,0,0,5,18,3,12,9,0,0,0,0,0,0,0,64,0,3,3,29,29,24,38,17,0,10,5,0,0,0,0,153,0,0,8,13,98,204,306,236,23,32,30,46,7,0,13,1024,0,0,0,0,10,11,10,12,0,6,0,4,0,0,0,53,0,0,0,0,18,14,45,13,6,0,0,3,0,0,10,107,23,75,228,144,108,70,101,50,3,3,9,4,0,0,15,841,4,0,0,11,9,12,24,21,6,4,0,4,4,0,0,102,0,0,0,28,26,14,24,26,3,10,4,4,4,5,3,148,43,96,267,284,349,346,372,163,71,48,42,41,15,5,41,2171,115,332,864,952,1760,2025,3212,1905,476,474,532,599,187,40,227,13697
POA2148,0,0,7,161,655,678,785,588,142,112,183,195,43,4,61,3627,60,14,31,26,84,44,8,7,5,4,0,0,0,0,4,275,0,0,4,13,16,8,11,13,3,11,7,8,0,0,0,85,0,0,9,18,45,42,53,9,3,0,0,0,0,0,3,176,0,0,9,17,67,159,353,212,31,30,25,33,10,9,16,976,0,0,0,0,9,14,6,11,3,10,8,11,0,0,0,70,0,0,0,4,13,34,29,36,5,10,14,7,3,0,0,160,29,98,274,164,84,76,89,36,3,8,5,4,0,4,30,894,0,0,8,14,10,18,34,18,3,0,3,6,4,0,0,115,0,0,3,17,64,24,38,16,6,0,6,8,0,0,3,194,67,213,438,535,471,896,1025,499,215,263,163,140,42,22,148,5140,241,645,1394,1590,2848,4258,8122,4812,1421,1601,1948,2103,558,135,697,32367
POA2150,0,0,3,20,123,116,126,170,51,38,69,111,42,10,19,887,0,0,0,6,22,7,10,6,0,0,0,0,0,0,0,51,0,0,0,4,8,9,16,13,0,8,3,6,5,0,10,87,0,0,0,4,11,9,20,4,0,4,0,0,7,0,0,68,0,0,0,8,22,35,51,29,24,17,23,29,7,5,3,257,0,0,0,0,12,23,21,35,13,13,10,8,6,0,0,133,0,0,0,4,15,20,42,39,10,18,8,5,7,0,0,165,0,13,44,24,28,24,33,21,12,15,8,12,3,0,9,253,0,0,0,0,5,14,17,16,8,11,8,9,7,7,0,102,0,0,0,43,79,26,29,28,24,22,18,17,15,0,8,316,3,9,57,98,138,220,306,249,121,159,153,157,55,27,27,1768,17,96,300,435,1205,1777,3774,4378,1835,2480,3062,3380,1219,344,386,24677
POA2151,0,0,0,25,60,60,83,74,28,25,30,32,8,3,4,433,0,0,0,5,42,9,9,0,0,3,0,6,0,0,0,78,0,0,4,13,21,17,16,16,4,0,0,0,0,3,0,91,0,0,0,14,15,12,20,12,0,10,0,0,0,0,0,78,0,0,9,5,43,70,59,29,7,10,6,3,0,0,7,249,0,0,0,0,17,11,9,10,4,6,0,3,0,0,0,56,0,0,0,0,11,7,26,13,7,4,4,0,0,0,0,77,18,37,92,66,60,39,73,45,9,5,7,7,3,0,17,466,0,0,0,3,5,10,13,18,0,0,7,3,6,0,0,83,0,0,0,40,53,13,16,8,0,5,0,0,0,0,9,150,21,22,76,119,170,190,207,110,45,69,45,48,18,5,16,1163,71,159,423,583,1226,1473,2194,1418,371,363,358,390,139,43,171,9384
POA2152,0,0,0,9,51,37,37,32,4,18,8,8,0,0,3,205,4,0,0,11,27,4,5,5,0,0,0,0,0,0,0,50,0,0,0,0,5,7,3,0,0,5,0,0,0,0,0,23,0,0,8,4,15,17,13,4,0,0,0,4,6,4,0,83,0,0,4,0,23,21,36,10,9,7,0,3,3,0,0,108,0,0,0,0,3,4,4,0,0,3,0,0,0,0,0,14,0,0,0,0,4,5,10,4,0,0,0,0,0,0,0,32,17,34,54,40,37,26,22,15,0,5,0,3,0,0,5,250,0,0,4,5,3,13,5,5,0,0,0,0,0,0,0,36,0,0,0,15,7,12,4,3,6,0,0,0,0,0,5,49,19,26,51,66,87,106,107,59,15,20,22,12,7,0,3,593,46,114,217,288,559,636,904,550,128,134,116,129,40,15,41,3898
POA2153,0,0,26,108,278,123,139,75,21,28,20,27,12,0,13,868,5,8,7,22,81,28,22,8,0,3,3,0,0,8,5,197,0,0,4,22,28,12,75,32,6,6,7,9,9,6,0,219,0,0,3,36,81,105,157,55,14,29,18,29,21,9,13,573,0,3,25,30,256,292,310,116,17,21,15,19,6,0,13,1125,0,0,0,0,42,48,40,16,4,0,5,6,0,0,3,164,0,0,0,9,18,27,50,30,6,6,17,4,0,0,0,165,57,127,420,245,236,165,254,119,28,18,23,20,17,8,44,1791,0,0,12,20,24,27,49,49,10,13,33,54,40,3,3,340,0,0,0,68,97,32,28,11,10,0,0,9,3,0,4,264,63,96,228,372,387,401,402,260,43,82,97,69,50,22,53,2623,224,547,1358,1601,3573,4161,6559,3310,695,727,726,846,430,155,456,25374
POA2154,0,0,13,89,173,82,74,38,8,22,10,31,3,4,6,553,0,3,4,11,53,17,12,7,3,0,0,3,0,0,7,129,0,4,0,24,28,32,62,26,9,4,6,0,0,0,10,195,0,0,6,35,40,113,187,91,52,15,33,53,19,7,6,637,0,0,15,30,162,157,186,46,4,10,5,20,7,9,16,652,0,0,0,7,47,61,41,15,4,3,10,0,0,0,5,198,0,0,0,4,16,17,36,29,13,5,6,6,0,0,0,127,45,110,241,197,179,149,235,132,17,10,8,21,13,3,64,1434,0,0,3,10,13,22,65,24,3,8,3,20,0,0,3,179,0,0,3,72,59,23,33,17,14,8,9,8,7,0,7,268,43,64,143,219,261,243,321,189,62,44,41,65,21,22,45,1777,160,407,813,1187,2547,3079,4738,2211,599,520,522,625,254,120,372,18144
POA2155,0,0,7,143,628,408,465,177,44,42,50,62,42,3,25,2089,0,0,9,13,62,22,11,16,0,0,0,0,0,0,0,134,0,5,11,20,39,32,98,52,27,12,11,12,7,4,3,327,0,3,4,38,85,244,454,255,88,118,122,120,44,13,24,1616,0,0,15,34,182,324,453,156,26,36,21,30,7,4,5,1279,0,0,0,3,30,48,55,14,3,0,0,0,0,0,3,168,0,0,0,0,10,21,49,53,7,5,8,3,0,0,0,169,20,75,242,229,238,179,524,301,61,67,42,19,19,10,37,2064,0,0,11,12,23,29,88,75,23,22,22,30,9,5,4,360,0,0,0,50,69,14,40,39,8,16,13,3,6,0,4,262,29,85,196,388,437,542,804,390,118,139,110,114,58,20,55,3489,104,376,923,1476,3517,5236,9806,4973,1238,1216,1015,983,514,152,426,31958
POA2156,0,0,6,12,19,15,16,0,0,0,0,0,0,0,0,71,0,0,3,4,18,0,4,0,0,0,0,0,0,0,0,31,0,0,0,3,5,5,10,4,0,0,0,0,0,0,0,31,0,0,4,8,19,30,38,19,3,0,4,5,0,0,3,139,0,3,0,9,9,7,19,0,0,0,0,3,0,0,0,49,0,0,0,0,6,6,3,0,0,3,0,0,0,0,0,22,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,17,19,39,165,84,106,80,86,32,5,0,0,7,0,0,12,634,0,0,3,4,4,4,16,3,0,0,0,3,3,3,0,50,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,22,15,41,78,60,89,46,46,11,4,0,0,0,0,0,6,400,71,223,483,378,538,440,497,193,32,35,27,44,21,9,50,3030
POA2157,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,6,14,12,0,0,8,0,0,0,0,44,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,46,32,27,11,52,11,0,0,0,0,3,0,5,196,0,0,0,0,6,0,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,12,21,21,12,19,0,0,0,3,0,0,0,3,117,16,77,143,121,128,125,144,50,11,7,12,3,9,0,22,859
POA2158,0,0,0,4,16,13,8,4,0,0,0,0,4,0,0,58,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,7,5,11,0,0,0,0,0,0,0,0,31,0,0,0,15,10,37,57,36,3,3,3,0,0,0,5,169,0,0,0,6,32,22,30,13,5,0,3,5,0,0,0,116,0,0,0,0,11,18,8,0,0,4,0,0,0,0,0,39,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,10,42,91,52,78,53,57,30,0,0,5,4,5,0,14,439,0,0,3,3,8,5,13,3,3,3,0,0,0,0,0,53,0,0,0,10,3,4,6,0,0,0,0,0,0,0,0,18,9,19,31,56,44,41,46,17,6,6,6,3,3,0,5,303,49,158,262,260,454,484,640,298,52,52,36,40,18,10,77,2892
POA2159,0,0,0,0,5,6,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,20,25,8,3,0,0,0,0,0,0,61,0,0,5,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,13,25,67,48,36,41,41,14,5,0,0,5,0,0,6,298,0,0,0,0,0,6,3,3,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,25,13,24,18,13,5,3,0,5,7,0,0,0,135,31,88,171,111,119,157,137,79,22,7,11,15,6,0,16,977
POA2160,0,0,0,20,142,159,145,101,21,20,35,63,6,0,16,729,0,0,0,7,24,9,5,0,0,0,3,0,0,0,0,50,0,0,0,3,5,4,6,6,0,0,0,0,0,0,6,30,0,0,0,3,12,5,4,0,0,0,4,4,0,0,0,41,0,0,0,0,20,24,47,26,4,4,4,6,0,0,0,145,0,0,0,0,3,11,15,4,3,5,9,9,3,0,4,76,0,0,0,4,16,17,40,44,6,3,9,0,3,0,4,147,14,18,66,42,16,12,20,9,0,0,0,0,0,0,3,195,0,0,0,3,3,10,13,10,5,0,6,6,0,0,0,54,0,0,0,132,167,75,57,52,6,5,9,12,0,0,13,528,32,75,211,378,387,621,603,354,154,181,173,159,31,17,76,3452,82,282,1028,1422,1964,2799,4187,3029,744,863,1015,961,356,98,479,19302
POA2161,0,0,5,21,99,102,91,66,12,10,29,29,6,0,15,479,4,5,4,11,14,3,4,0,0,0,0,0,0,0,0,41,0,0,0,7,8,0,8,0,0,0,0,0,0,0,0,33,0,0,5,4,4,3,6,0,0,0,0,0,0,0,0,23,0,0,0,3,23,26,22,11,0,3,0,0,0,0,0,95,0,0,0,4,6,4,3,8,5,3,4,0,0,0,4,37,0,0,0,3,18,17,51,19,14,4,4,0,0,0,4,132,14,21,76,23,13,13,8,5,0,3,0,4,0,0,7,177,0,0,0,0,7,0,8,6,0,0,0,0,0,0,0,24,0,0,0,133,267,130,77,44,12,9,8,9,8,0,21,727,10,38,131,324,370,416,573,338,124,116,107,107,31,10,97,2781,53,188,729,1335,1873,2259,3421,2197,503,534,577,611,188,79,440,14987
POA2162,0,0,4,9,37,36,38,15,0,6,10,4,0,0,0,154,12,0,9,0,12,3,0,0,0,0,0,0,0,0,8,47,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,24,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,4,13,28,0,0,4,0,0,0,0,0,50,0,0,0,0,8,3,0,3,0,0,0,6,0,0,0,32,0,0,0,0,5,3,13,6,3,0,0,0,0,4,5,37,0,19,37,18,20,7,3,7,0,0,0,5,0,0,11,124,0,0,0,3,0,6,7,6,0,0,0,0,0,0,4,33,0,0,8,296,735,475,280,199,43,60,38,30,25,10,61,2245,5,22,86,169,203,239,229,160,37,33,33,44,17,7,59,1342,35,135,379,951,1624,1569,1673,1049,216,288,240,247,81,38,301,8828
POA2163,0,0,0,7,27,26,15,21,12,0,3,4,0,0,7,123,0,0,0,0,15,10,0,0,0,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,19,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,13,0,0,0,0,9,9,22,16,0,3,0,0,0,0,7,68,5,8,24,6,0,3,0,0,0,0,0,0,0,0,27,70,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,12,0,0,0,121,475,314,226,135,47,30,25,28,15,0,96,1519,5,3,45,128,178,142,141,113,38,20,28,20,3,3,180,1052,18,44,157,420,987,838,946,593,169,135,143,155,62,13,674,5361
POA2164,0,0,0,24,63,40,35,18,3,4,3,10,4,0,7,218,5,0,3,5,12,7,0,0,0,0,0,0,0,0,0,39,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,4,4,5,0,0,0,0,0,0,0,14,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,8,0,0,0,3,11,7,22,11,0,0,0,0,0,0,4,59,3,28,76,27,15,3,14,7,0,0,0,4,0,0,4,181,0,0,0,0,6,5,5,3,3,0,0,0,0,0,0,33,0,0,0,120,360,220,137,104,10,17,16,11,12,7,113,1115,25,86,208,474,504,386,277,260,317,177,110,71,21,0,64,2972,56,339,797,1053,1370,1571,1636,1361,809,553,316,560,164,16,307,10907
POA2165,0,0,0,15,135,139,100,84,17,18,23,25,7,0,15,576,5,4,3,16,38,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,4,11,14,5,4,0,0,0,9,0,0,3,49,0,0,0,0,12,11,9,11,0,4,0,0,4,0,0,50,0,0,0,12,76,36,46,42,7,0,4,5,0,0,7,239,3,29,71,27,19,9,4,0,0,0,0,5,4,0,3,178,0,0,0,0,4,3,11,11,0,0,3,0,0,0,0,43,4,0,4,607,1650,1177,682,447,89,89,87,88,53,18,199,5184,37,114,255,750,1031,1004,697,800,1189,637,365,255,36,6,119,7302,89,347,877,1944,3693,4280,4316,3716,2610,1688,1023,1815,492,41,645,27564
POA2166,0,0,0,13,84,106,89,59,16,15,13,24,7,0,18,458,12,9,6,16,28,5,5,0,0,3,0,0,0,0,5,87,0,0,0,8,7,3,8,10,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,3,6,13,0,0,0,0,0,0,0,33,0,0,0,0,12,3,16,16,6,5,0,0,0,0,0,60,0,0,0,17,165,111,162,157,53,10,20,24,0,0,34,769,7,30,78,23,15,0,9,3,7,0,0,0,3,0,16,197,0,0,0,0,3,5,13,5,7,0,0,9,3,0,0,47,0,3,15,1608,4806,3596,2765,2174,511,480,430,465,301,97,722,17989,31,53,212,811,1865,1376,1005,552,222,159,158,148,78,22,334,7037,118,270,641,2820,7824,6197,5042,3817,1105,972,833,960,469,132,1432,32641
POA2167,0,0,0,4,73,99,99,54,14,9,3,15,0,0,5,376,0,0,0,3,39,6,3,3,0,0,0,0,0,0,6,56,0,0,0,0,6,0,6,0,0,5,0,0,0,0,0,21,0,0,0,3,9,13,14,0,0,0,0,0,0,0,6,49,0,0,0,0,10,15,12,3,0,0,0,0,0,0,0,46,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,0,0,0,11,10,13,16,0,0,0,0,0,0,0,54,3,13,45,29,25,13,7,6,0,9,0,0,0,0,32,186,0,0,4,0,4,8,3,0,3,0,0,4,0,0,0,28,0,0,0,6,21,21,25,17,6,11,7,6,0,0,5,121,0,15,27,68,111,142,171,93,29,20,23,17,3,4,44,787,14,60,126,181,534,961,1718,757,172,144,143,146,32,24,183,5203
POA2168,0,0,0,40,278,184,113,38,14,6,10,15,9,0,9,719,0,3,4,3,65,16,0,0,0,0,0,0,0,0,0,90,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,15,0,0,6,7,3,0,11,0,0,0,0,0,0,0,0,24,0,0,0,4,12,9,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12,0,0,0,9,71,56,21,14,4,0,4,8,0,0,6,184,5,40,130,47,26,7,15,0,0,0,0,0,0,0,16,283,0,0,0,3,4,0,12,4,0,3,4,4,0,0,0,38,0,0,3,245,1059,857,546,337,93,61,56,57,44,18,121,3491,9,58,240,891,1381,1104,743,412,202,89,70,102,34,4,149,5491,34,237,819,1832,4170,4110,3801,2116,718,457,326,511,156,47,551,19883
POA2170,0,0,0,63,548,476,466,272,43,61,67,85,28,4,39,2147,8,7,20,49,246,78,36,18,0,0,0,0,0,0,10,472,0,0,4,16,16,8,28,10,3,4,6,3,0,0,0,97,0,0,6,38,62,50,55,9,9,6,4,3,6,0,8,259,0,0,13,15,70,69,57,29,4,5,0,6,0,0,6,272,0,0,0,0,15,15,17,22,3,8,3,3,0,0,0,89,0,0,0,17,91,73,87,59,10,6,14,8,3,4,11,391,33,119,357,187,127,62,81,64,13,13,9,14,9,4,84,1172,0,0,3,8,15,25,42,33,7,10,6,9,10,0,4,182,0,0,3,407,1461,1027,827,547,89,79,83,130,60,9,171,4906,44,173,604,1353,1900,3032,2288,1215,513,477,432,332,110,31,295,12787,214,988,2416,3604,7427,9632,11421,6943,1968,1798,1671,1840,608,172,1318,52035
POA2171,0,0,0,76,338,217,136,37,6,7,3,13,12,0,17,865,0,0,0,7,44,14,10,5,0,0,0,0,0,0,0,74,0,0,0,3,11,9,10,3,0,0,0,0,0,0,0,40,0,0,0,16,14,17,28,0,0,0,0,0,0,0,0,81,0,0,0,5,13,21,19,0,0,0,0,0,0,0,0,57,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,18,0,0,0,0,46,32,32,13,0,6,0,5,3,0,8,149,5,21,60,31,38,23,40,33,3,0,0,0,0,0,4,272,0,0,0,5,7,19,12,5,3,6,0,5,0,0,5,55,0,0,0,177,420,204,137,85,21,12,13,10,11,5,29,1113,9,52,236,740,1044,1012,563,270,73,95,45,51,21,6,81,4289,41,205,771,1573,3144,3904,3637,1473,412,313,175,235,88,33,293,16286
POA2172,0,0,0,5,12,12,7,3,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,7,0,4,16,10,11,6,9,9,3,0,0,0,0,0,0,65,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,3,18,5,0,3,0,0,0,0,0,0,0,30,0,0,16,19,34,30,22,3,0,0,4,0,0,0,8,147,6,16,65,96,178,203,150,34,9,6,15,12,3,0,12,809
POA2173,0,0,0,14,137,76,42,23,11,6,0,8,5,0,6,335,0,0,0,5,14,3,4,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,8,6,0,0,0,0,0,0,0,16,0,0,0,9,37,23,30,11,5,4,0,0,0,0,0,110,0,0,0,4,7,20,12,11,0,0,0,0,0,0,0,57,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,16,0,0,0,0,4,10,17,6,0,0,0,0,0,0,0,40,5,7,46,41,30,24,46,29,5,0,10,4,3,0,0,250,0,0,0,0,3,9,7,10,0,0,0,0,9,0,0,46,0,0,0,13,36,20,19,16,7,0,3,0,4,0,5,123,0,11,52,93,141,115,117,78,17,20,3,17,4,0,10,685,5,41,177,305,778,999,1230,597,114,116,93,109,38,12,55,4668
POA2174,0,0,0,10,60,55,72,40,6,13,7,16,3,0,7,287,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,3,4,3,11,0,6,3,0,0,0,0,37,0,0,0,0,3,10,19,8,0,0,0,0,0,0,0,41,0,0,0,0,7,9,36,29,4,0,0,0,0,0,0,88,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,13,5,18,6,0,0,0,0,0,0,0,45,0,5,9,4,10,11,15,22,0,9,6,3,0,0,0,94,0,0,0,0,0,3,4,9,3,0,0,0,0,0,0,20,0,0,0,14,54,48,39,44,5,0,0,5,0,0,3,211,0,0,23,59,114,226,257,144,30,34,28,35,12,5,18,980,3,34,79,142,534,1064,2188,1144,190,187,183,201,75,11,108,6153
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,21,20,26,14,14,3,0,0,0,0,0,0,12,166,21,121,95,55,47,65,43,19,6,0,0,0,3,0,30,508
