POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,15,7,16,7,10,0,82,12,26,37,49,29,32,31,11,3,233,0,0,0,0,0,0,0,0,0,0,22,37,34,73,43,39,44,17,6,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,9,12,8,7,0,0,5,54,15,50,44,96,43,54,28,16,8,363,0,0,0,0,0,0,0,0,0,0,36,78,61,127,77,82,53,31,10,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,7,4,0,0,0,38,21,24,12,35,28,24,7,8,0,156,0,0,0,0,0,0,0,0,0,0,18,33,18,47,40,39,21,9,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,35,24,28,9,3,0,150,24,75,82,125,83,74,41,15,3,526,0,0,0,0,0,0,0,0,0,0,45,137,111,165,95,100,67,17,7,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,4,4,0,0,18,3,13,10,27,16,14,21,7,0,108,0,0,0,0,0,0,0,0,0,0,8,27,14,46,24,32,32,14,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,7,4,3,18,9,8,5,0,0,50,0,0,0,0,0,0,0,0,0,0,7,11,6,27,18,4,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,5,10,3,0,24,7,25,17,39,37,39,36,15,0,211,0,0,0,0,0,0,0,0,0,0,12,38,31,74,64,55,44,18,5,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,10,5,13,11,25,15,17,14,21,10,138,92,234,197,359,277,332,281,183,84,2042,0,0,0,0,0,0,0,0,0,0,168,437,377,621,470,579,501,308,103,3555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,19,29,19,6,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,4,12,10,12,13,0,4,54,51,152,119,237,131,148,125,50,15,1026,0,0,0,0,0,0,0,0,0,0,106,297,213,398,250,257,203,94,20,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,16,3,0,44,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,5,6,8,0,28,0,19,12,33,28,43,30,27,15,212,84,278,210,461,352,483,504,298,157,2820,0,0,0,0,0,0,0,0,0,0,178,552,397,768,577,797,844,451,175,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,43,59,41,12,192,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
POA2423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,8,23,17,32,20,21,28,7,3,158,48,180,124,272,221,290,299,113,56,1607,0,0,0,0,0,0,0,0,0,0,95,307,242,392,344,518,459,221,71,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,29,38,18,9,116,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,8,0,4,6,0,0,27,15,25,24,43,34,49,26,15,0,233,0,0,0,0,0,0,0,0,0,0,16,46,51,82,55,81,54,22,6,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,12,10,23,13,8,16,9,0,104,53,128,96,202,146,151,122,83,27,1004,0,0,0,0,0,0,0,0,0,0,101,232,175,332,240,251,182,107,38,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,21,12,14,5,67,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,4,3,0,35,25,53,45,83,63,61,56,32,6,419,0,0,0,0,0,0,0,0,0,0,38,97,88,133,92,122,96,45,10,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,6,8,9,22,19,20,10,99,43,90,83,180,141,367,496,256,66,1722,0,0,0,0,0,0,0,0,0,0,90,179,167,323,243,547,854,387,110,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,33,59,40,3,140,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2428,0,0,0,7,5,5,0,0,0,17,0,0,0,4,0,0,4,7,0,16,0,0,0,0,0,0,0,0,0,5,3,0,5,30,14,27,27,34,13,149,19,78,58,150,85,141,183,152,63,932,438,1114,938,2051,1361,2102,2561,1738,860,13167,0,0,0,0,0,0,0,0,0,0,795,2089,1740,3096,2192,3135,3848,2457,1109,20459,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,4,15,7,11,6,0,0,41,0,0,0,0,0,3,5,0,0,14,0,0,0,12,9,7,8,7,3,42,0,0,0,0,3,4,7,10,0,28,0,0,0,12,0,0,6,10,0,28,0,3,4,48,60,161,307,245,87,909,0,0,0,0,4,3,4,3,0,16,0,0,0,14,3,3,3,4,0,28
POA2429,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,10,7,0,44,10,41,27,67,50,72,52,37,17,367,196,542,410,906,612,890,768,397,144,4873,0,0,0,0,0,0,0,0,0,0,411,1042,779,1503,980,1387,1248,617,192,8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,56,82,52,15,260,0,0,0,0,0,0,4,0,0,7,0,0,0,4,0,3,0,0,0,16
POA2430,0,5,0,13,7,0,3,0,0,24,0,0,0,0,7,0,0,0,0,10,0,0,0,3,0,4,0,0,0,14,0,10,6,17,26,36,33,23,6,161,63,179,110,299,144,189,223,174,77,1453,931,2161,1652,3622,2202,2881,2992,1778,811,19041,0,0,0,0,0,0,0,0,0,0,1650,3968,3149,5653,3497,4389,4594,2569,1001,30458,0,0,0,13,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,4,0,3,0,17,4,5,10,3,0,47,0,0,0,3,0,0,0,0,0,7,0,0,3,18,11,7,12,0,0,64,0,0,0,0,0,3,7,3,0,14,0,0,5,4,4,3,0,4,0,22,0,16,8,45,78,231,332,269,85,1056,0,4,0,5,4,5,0,0,0,14,3,0,0,0,4,7,4,3,0,25
POA2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,3,0,0,30,6,26,10,37,22,26,37,22,6,197,111,251,194,465,290,510,619,325,112,2876,0,0,0,0,0,0,0,0,0,0,220,422,348,727,465,776,1028,533,182,4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,39,55,44,11,178,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,5,3,0,0,15,4,9,6,11,15,27,26,18,0,119,73,219,167,318,250,339,419,220,48,2057,0,0,0,0,0,0,0,0,0,0,157,420,323,538,403,507,648,316,75,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,34,54,54,9,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
POA2440,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,10,13,12,12,10,5,60,55,125,104,231,129,155,144,91,32,1069,578,1427,1204,2308,1412,1759,1533,865,388,11465,0,0,0,0,0,0,0,0,0,0,1091,2547,2311,4056,2287,2827,2480,1274,476,19339,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,0,0,0,8,6,6,0,6,0,28,0,0,3,0,7,0,0,0,0,9,0,0,0,32,26,17,4,0,0,84,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,105,146,101,27,451,0,0,3,11,4,6,3,3,0,25,0,0,0,3,0,0,0,0,0,15
POA2441,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,7,4,0,25,3,16,21,28,21,40,25,20,3,174,92,247,220,388,293,413,312,92,28,2094,0,0,0,0,0,0,0,0,0,0,191,469,373,650,460,621,579,141,43,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,13,18,51,33,19,5,136,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2443,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,7,3,8,3,37,7,15,10,29,28,45,65,63,18,290,110,353,261,552,465,804,919,670,347,4476,0,0,0,0,0,0,0,0,0,0,225,625,544,881,743,1231,1490,982,452,7175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,14,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6,19,36,63,112,116,49,407,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,3,0,5
POA2444,0,0,3,23,7,9,5,0,0,46,0,0,8,8,0,4,5,7,0,37,0,0,0,8,5,4,10,5,0,29,5,13,24,87,53,52,63,52,12,362,44,110,107,223,125,144,179,187,126,1248,1106,2896,2785,5372,3290,3607,3773,2734,1331,26896,0,0,0,3,0,0,0,0,0,6,2202,5397,4919,8183,4908,5274,5453,3503,1532,41383,0,0,4,10,0,0,0,0,0,10,0,0,0,5,0,3,4,0,0,15,0,4,0,21,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,10,3,50,21,12,11,8,0,117,0,0,0,4,10,0,6,5,0,26,5,5,10,70,22,25,14,4,3,142,0,0,0,0,0,8,13,11,6,38,0,4,4,6,11,7,10,6,0,51,7,62,66,205,285,377,493,536,239,2267,0,0,4,17,9,9,3,8,0,50,0,7,4,18,18,11,6,3,0,69
POA2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,4,9,0,33,0,13,9,16,9,14,27,16,4,100,137,436,317,604,511,624,682,393,74,3783,0,0,0,0,0,0,0,0,0,0,271,832,679,1034,846,961,1069,588,116,6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,6,9,5,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,22,50,59,88,71,13,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA2446,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,7,8,11,12,13,5,55,20,49,34,98,61,50,55,40,17,427,415,962,832,1627,1017,1083,989,576,236,7733,0,0,0,0,0,0,0,0,0,0,794,1901,1516,2676,1629,1721,1539,879,314,12980,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,6,5,0,0,26,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,8,37,44,113,113,78,36,435,0,0,0,0,3,0,3,0,0,7,0,3,0,6,0,0,5,0,0,11
POA2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,5,14,4,0,36,12,40,25,64,44,47,45,29,13,324,196,461,302,752,469,669,607,338,157,3953,0,0,0,0,0,0,0,0,0,0,354,847,604,1177,731,1068,998,503,202,6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,17,41,53,46,10,194,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,7
POA2448,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,13,9,0,53,22,43,29,90,39,74,75,45,23,447,220,466,378,835,547,858,899,581,252,5028,0,0,0,0,0,0,0,0,0,0,381,816,707,1253,834,1236,1306,791,316,7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,5,0,4,0,16,27,75,117,125,40,412,0,0,0,0,4,3,0,0,0,10,0,0,0,0,4,5,4,0,0,20
