POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA2198,0,0,..,45,4,56,0,56,..,97,6,110,0,110,..,3,0,0,0,0,..,0,0,0,0,0,..,5,5,12,0,12,..,64,19,85,0,85,..,3,0,3,0,3,..,4,0,4,0,4,..,13,0,17,0,17,..,15,0,15,0,15,..,0,0,0,0,0,..,10,0,10,0,10,..,21,0,21,0,21,..,17,0,17,0,17,..,12,0,14,0,16,..,0,0,0,0,0,..,4,0,7,0,7,..,32,4,34,0,39,..,21,3,25,0,25,..,0,0,0,0,0,..,5,0,3,0,3,..,20,0,21,0,27,..,249,114,367,4,371,..,114,16,129,0,126,..,2026,349,2375,21,2395,..,13,5,20,407,426,2150,2038,352,2392,428,4969,4273,..,..,..,..,4273,..,0,0,0,0,0,..,2084,213,2299,18,2316,..,4,0,4,0,4,..,68,21,89,0,89,..,74,30,99,0,99
POA2199,0,10,..,268,25,301,0,294,..,63,3,71,0,74,..,5,0,5,0,5,..,9,4,11,0,11,..,34,28,60,0,60,..,223,61,291,4,292,..,13,0,13,0,9,..,7,0,11,0,11,..,13,4,15,0,15,..,23,12,37,0,36,..,9,4,14,0,14,..,52,5,58,0,58,..,16,3,18,0,18,..,27,0,31,0,31,..,63,9,70,0,70,..,51,0,49,0,49,..,20,0,19,0,20,..,163,14,172,0,179,..,40,9,45,0,45,..,13,0,12,0,12,..,22,4,24,0,24,..,28,8,37,0,37,..,948,647,1594,18,1610,..,262,51,309,8,320,..,4884,1535,6428,52,6480,..,60,11,72,656,728,2644,4954,1546,6495,716,9856,5491,..,..,..,..,5491,..,0,0,0,0,0,..,4522,779,5302,46,5345,..,15,0,15,0,9,..,324,189,510,0,515,..,193,148,348,7,348
POA2200,0,44,..,1649,205,1855,22,1878,..,199,32,232,0,232,..,24,3,27,0,27,..,10,7,17,0,17,..,83,57,139,0,139,..,358,120,477,0,477,..,41,0,39,0,39,..,14,10,29,0,29,..,47,7,58,0,58,..,52,12,66,0,68,..,24,0,27,0,27,..,105,8,107,0,116,..,40,11,48,0,48,..,109,5,115,0,116,..,209,32,235,8,246,..,148,6,152,0,152,..,58,9,65,0,70,..,524,50,571,7,579,..,107,27,138,0,139,..,8,0,9,0,9,..,59,25,79,0,77,..,40,18,54,0,54,..,2706,2035,4744,24,4769,..,643,121,763,30,795,..,12517,4664,17186,142,17322,..,158,56,212,1791,2002,4812,12671,4726,17395,1934,24139,10070,..,..,..,..,10070,..,11,0,11,0,11,..,8892,1710,10602,86,10685,..,0,0,0,0,0,..,683,469,1150,10,1156,..,973,906,1872,6,1881
POA2203,0,6,..,72,11,82,3,83,..,87,14,105,0,107,..,28,0,35,0,31,..,5,0,5,0,5,..,16,8,26,0,26,..,8,6,14,0,14,..,10,0,10,0,10,..,4,0,8,0,8,..,18,0,22,0,19,..,95,38,133,0,134,..,15,0,19,0,17,..,0,0,0,0,0,..,18,0,21,0,21,..,30,0,31,0,31,..,31,4,35,0,35,..,34,0,34,0,34,..,9,0,9,0,9,..,97,3,103,0,103,..,111,18,123,5,129,..,12,0,12,0,12,..,34,10,45,0,48,..,38,14,49,0,49,..,122,62,184,0,186,..,134,3,143,6,152,..,1611,431,2036,24,2057,..,19,5,24,320,343,4898,1627,435,2063,340,7300,9457,..,..,..,..,9457,..,0,0,0,0,0,..,329,62,395,0,393,..,9,0,9,0,9,..,133,38,173,0,174,..,168,53,214,0,214
POA2204,0,10,..,126,10,139,0,137,..,102,24,126,0,130,..,49,6,63,0,59,..,14,9,20,0,20,..,35,7,36,0,36,..,16,11,28,0,28,..,3,0,3,0,3,..,16,0,16,0,16,..,14,0,17,0,17,..,165,85,252,0,256,..,36,0,41,0,41,..,9,0,13,0,13,..,21,7,29,0,29,..,42,0,43,0,40,..,60,14,75,0,79,..,57,6,60,0,63,..,21,3,22,0,22,..,180,19,202,0,206,..,177,10,189,0,192,..,16,0,16,0,16,..,97,28,127,4,129,..,47,27,70,0,70,..,540,430,964,6,974,..,255,29,283,6,287,..,3264,1323,4590,39,4625,..,46,13,55,542,596,8313,3309,1340,4649,578,13540,16493,..,..,..,..,16493,..,10,0,10,0,10,..,542,152,691,0,693,..,27,4,26,0,26,..,320,152,477,3,481,..,253,102,356,3,362
POA2205,0,17,..,427,27,448,0,447,..,84,15,99,0,107,..,64,8,70,0,70,..,5,0,5,0,5,..,86,18,108,0,108,..,250,92,340,0,344,..,14,0,20,0,22,..,20,3,22,0,22,..,37,0,37,0,33,..,245,50,299,9,308,..,47,12,63,0,63,..,14,0,14,0,14,..,31,3,37,0,37,..,113,0,113,0,115,..,246,17,269,6,276,..,161,0,158,0,161,..,49,4,46,0,49,..,563,26,588,8,597,..,441,77,519,5,520,..,23,0,20,0,20,..,187,52,237,8,237,..,12,0,12,0,12,..,267,48,308,0,312,..,509,182,687,6,699,..,6547,1266,7806,62,7868,..,90,49,137,788,931,3622,6634,1314,7945,858,12420,8051,..,..,..,..,8051,..,18,0,18,0,17,..,2050,294,2342,16,2355,..,12,0,12,0,12,..,873,181,1050,11,1057,..,2664,549,3213,32,3243
POA2206,0,5,..,73,9,82,0,82,..,305,51,359,0,359,..,17,0,20,0,20,..,0,0,0,0,0,..,15,16,27,0,27,..,45,15,64,0,64,..,4,0,4,0,4,..,0,0,0,0,0,..,18,5,20,0,20,..,225,69,300,3,300,..,14,0,14,0,14,..,3,0,3,0,3,..,15,0,15,0,15,..,23,0,23,0,23,..,60,12,72,0,72,..,39,0,44,0,40,..,8,0,8,0,8,..,123,14,139,0,144,..,107,10,117,0,114,..,6,3,3,0,3,..,35,8,40,0,41,..,43,8,51,0,51,..,232,83,314,4,320,..,132,16,150,0,150,..,3842,954,4799,29,4828,..,24,14,36,467,501,4683,3867,966,4836,495,10012,9586,..,..,..,..,9586,..,0,0,0,0,0,..,1016,107,1120,23,1142,..,7,0,7,0,7,..,318,112,434,3,436,..,392,195,582,0,582
POA2207,0,5,..,344,28,372,3,377,..,235,75,310,0,310,..,42,3,47,3,49,..,6,0,6,0,6,..,42,18,59,0,59,..,585,144,730,0,731,..,23,3,24,0,24,..,18,0,19,0,19,..,15,0,14,0,14,..,141,22,170,0,171,..,52,4,52,0,57,..,6,0,6,0,6,..,68,10,82,4,84,..,72,0,71,4,71,..,91,14,109,0,106,..,138,7,144,0,144,..,17,0,17,0,17,..,323,20,343,3,341,..,206,26,232,0,235,..,11,0,11,0,11,..,59,17,73,0,73,..,30,5,30,0,30,..,125,38,168,0,165,..,257,49,300,9,311,..,6349,1514,7856,68,7920,..,93,21,119,658,771,5789,6440,1532,7972,720,14479,11706,..,..,..,..,11706,..,7,0,7,0,7,..,2868,397,3263,36,3295,..,9,0,9,0,9,..,985,425,1408,10,1422,..,1111,526,1636,13,1642
POA2208,0,0,..,77,5,82,0,82,..,169,31,196,0,196,..,7,3,8,0,12,..,0,0,3,0,3,..,20,9,27,0,27,..,36,7,44,0,44,..,4,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3,..,76,10,89,0,89,..,12,0,12,0,12,..,5,0,5,0,5,..,17,6,15,0,13,..,17,0,16,0,16,..,97,24,115,0,115,..,46,0,43,0,43,..,6,0,6,0,6,..,164,26,185,0,185,..,76,15,94,0,94,..,7,0,7,0,7,..,42,13,57,0,57,..,26,10,39,0,39,..,123,54,177,0,175,..,133,18,146,8,150,..,2899,846,3745,24,3765,..,26,7,31,227,261,2574,2924,854,3772,249,6598,5250,..,..,..,..,5250,..,0,0,0,0,0,..,781,95,878,0,879,..,0,0,0,0,0,..,706,316,1020,3,1024,..,534,341,871,5,881
POA2209,0,8,..,250,14,269,0,264,..,88,14,106,0,106,..,18,3,19,0,19,..,8,0,7,0,7,..,19,9,27,0,27,..,66,10,80,0,80,..,4,0,4,0,4,..,5,0,3,0,3,..,3,0,3,0,3,..,47,8,57,0,57,..,15,0,15,0,15,..,10,0,10,0,10,..,11,8,16,0,16,..,66,3,69,0,69,..,127,12,142,0,142,..,103,5,109,0,109,..,19,0,18,0,18,..,316,20,339,0,337,..,111,22,128,0,126,..,15,0,15,0,15,..,54,16,67,0,67,..,8,0,4,0,4,..,123,59,180,0,181,..,183,26,213,4,211,..,3664,1174,4838,25,4859,..,45,14,55,309,367,2830,3704,1185,4889,342,8055,5799,..,..,..,..,5799,..,12,0,12,0,12,..,866,137,1004,3,1013,..,3,0,3,0,3,..,1429,712,2142,5,2142,..,1192,722,1911,16,1928
POA2210,0,15,..,398,33,427,3,432,..,146,21,160,3,169,..,39,5,41,0,41,..,3,0,3,0,3,..,50,21,73,0,73,..,285,44,330,0,330,..,14,0,14,0,14,..,19,6,25,0,25,..,29,5,28,0,33,..,85,12,98,0,98,..,35,10,40,0,40,..,26,5,33,0,33,..,44,11,54,4,54,..,85,7,92,0,92,..,205,32,237,3,237,..,139,12,146,0,149,..,28,7,27,0,27,..,454,50,503,4,505,..,177,37,212,0,214,..,15,0,15,0,15,..,74,23,104,0,104,..,28,11,40,0,40,..,193,99,291,0,290,..,292,43,334,7,341,..,5799,1899,7701,62,7761,..,98,19,115,835,952,8232,5893,1925,7819,895,16941,16642,..,..,..,..,16642,..,6,0,8,0,8,..,1684,287,1975,18,1990,..,8,0,8,0,8,..,1565,961,2529,18,2542,..,1796,1197,2989,20,3018
POA2211,0,13,..,251,19,272,0,278,..,71,3,75,0,75,..,18,5,25,0,25,..,4,0,5,0,5,..,35,13,45,0,45,..,126,14,141,0,141,..,8,0,8,0,14,..,17,5,15,0,15,..,12,3,11,0,11,..,31,4,33,0,33,..,18,0,19,0,23,..,23,0,25,0,25,..,6,0,11,0,11,..,37,0,35,0,37,..,93,17,106,0,108,..,81,0,82,0,82,..,9,0,9,0,9,..,218,21,234,0,233,..,82,10,90,0,93,..,7,0,5,0,5,..,21,8,26,0,28,..,20,0,20,0,20,..,283,120,400,0,407,..,178,15,189,6,199,..,3021,750,3775,32,3807,..,42,3,48,347,398,4762,3064,756,3822,383,8960,9448,..,..,..,..,9448,..,5,0,7,0,7,..,1099,149,1254,17,1268,..,3,0,3,0,3,..,719,335,1053,6,1060,..,650,338,986,11,998
POA2212,0,26,..,334,37,370,3,375,..,68,13,76,0,76,..,23,3,25,0,25,..,4,0,4,0,4,..,27,13,41,0,41,..,85,14,97,0,99,..,12,0,12,0,12,..,7,0,11,0,11,..,11,0,15,0,15,..,42,6,47,0,47,..,14,3,16,0,16,..,25,0,26,0,26,..,9,0,9,0,9,..,47,0,47,0,47,..,106,16,127,0,127,..,69,8,77,0,77,..,13,0,14,0,14,..,241,24,261,0,261,..,67,11,84,0,85,..,16,4,13,0,13,..,35,3,34,0,34,..,21,4,26,0,26,..,397,186,586,6,593,..,202,42,243,3,247,..,3289,865,4160,33,4185,..,39,6,49,425,469,4165,3331,872,4207,454,8820,8281,..,..,..,..,8281,..,12,0,12,0,12,..,1650,246,1896,10,1905,..,6,0,6,0,6,..,459,186,647,5,651,..,573,324,895,16,905
POA2213,0,26,..,333,20,346,7,354,..,93,3,100,0,100,..,14,0,20,0,20,..,0,3,4,0,4,..,16,9,29,0,29,..,175,17,196,0,196,..,16,0,16,0,14,..,12,0,10,0,10,..,11,0,11,0,11,..,40,13,50,0,50,..,26,4,30,0,30,..,28,3,31,0,31,..,14,4,19,0,19,..,46,5,49,0,49,..,75,8,84,0,84,..,62,0,64,0,64,..,23,0,21,0,21,..,204,13,218,0,218,..,95,13,107,0,107,..,12,0,15,0,15,..,51,13,60,0,60,..,21,0,23,0,23,..,373,132,508,8,515,..,184,30,208,0,213,..,3527,667,4187,23,4215,..,56,10,64,365,428,7254,3579,674,4252,392,11900,14468,..,..,..,..,14468,..,8,0,8,0,8,..,1439,198,1637,14,1649,..,3,0,3,0,3,..,508,172,676,7,684,..,577,227,806,10,814
POA2214,0,0,..,20,3,23,0,23,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,0,9,..,11,0,11,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,11,0,11,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,37,5,43,0,43,..,23,7,23,0,23,..,356,59,416,5,419,..,7,0,7,39,51,1597,364,59,422,44,2068,3160,..,..,..,..,3160,..,0,0,0,0,0,..,236,19,257,0,259,..,0,0,0,0,0,..,31,16,44,0,44,..,28,13,45,0,45
POA2216,0,39,..,1513,120,1623,12,1642,..,162,27,191,0,192,..,66,3,75,0,71,..,3,0,5,0,5,..,29,6,37,0,37,..,500,167,670,3,670,..,16,0,16,0,16,..,18,3,17,0,19,..,42,6,44,0,44,..,253,53,306,3,305,..,124,24,148,0,148,..,7,0,13,0,13,..,126,16,143,0,143,..,93,3,90,0,90,..,121,17,137,0,139,..,204,6,213,0,213,..,23,0,23,0,23,..,441,25,468,0,472,..,334,84,417,3,426,..,11,0,13,0,13,..,140,52,190,0,194,..,103,10,111,0,116,..,152,48,202,0,206,..,333,63,399,9,401,..,6658,1408,8069,61,8125,..,138,30,171,736,904,4819,6798,1439,8237,796,13850,10012,..,..,..,..,10012,..,10,0,10,0,10,..,1368,169,1532,9,1540,..,7,0,7,0,7,..,585,332,916,3,922,..,767,326,1093,3,1097
POA2217,0,70,..,1393,108,1504,17,1520,..,160,22,179,0,180,..,66,3,63,0,63,..,4,0,4,0,4,..,43,4,41,0,41,..,315,48,359,0,366,..,67,0,69,0,69,..,16,3,16,0,16,..,29,0,32,0,33,..,201,34,236,0,235,..,110,19,133,0,133,..,4,0,4,0,4,..,135,15,146,0,146,..,124,0,123,0,127,..,94,16,110,5,111,..,221,4,229,0,229,..,47,0,47,0,50,..,487,18,512,7,515,..,329,54,382,4,384,..,57,0,63,0,62,..,109,28,134,4,139,..,68,16,80,0,80,..,122,24,143,0,144,..,307,61,365,12,376,..,6849,1219,8070,64,8130,..,114,25,138,823,963,5457,6965,1237,8207,887,14546,11154,..,..,..,..,11154,..,5,0,5,0,5,..,1013,111,1121,8,1128,..,7,0,7,0,7,..,810,349,1159,12,1170,..,1175,428,1598,16,1618
POA2218,0,26,..,753,55,807,4,810,..,82,11,95,0,95,..,32,7,39,0,39,..,3,0,3,0,3,..,21,11,31,0,36,..,292,64,357,0,357,..,13,0,13,0,13,..,12,3,9,0,9,..,24,0,24,0,24,..,54,14,65,0,65,..,52,9,65,0,65,..,8,0,10,0,10,..,52,9,67,0,67,..,108,3,107,0,110,..,66,7,72,0,72,..,140,7,143,0,143,..,10,3,9,0,9,..,316,13,331,0,332,..,131,18,150,0,156,..,15,4,18,0,21,..,67,12,77,0,79,..,8,0,10,0,10,..,52,7,60,0,60,..,147,29,177,11,185,..,4005,1011,5013,34,5051,..,59,18,73,328,399,2598,4062,1023,5084,367,8041,5397,..,..,..,..,5397,..,4,0,4,0,4,..,658,77,733,3,739,..,0,0,0,0,0,..,930,477,1412,7,1417,..,1268,595,1855,15,1874
POA2219,0,9,..,55,0,63,0,63,..,99,10,108,0,108,..,12,0,13,0,13,..,4,3,10,0,10,..,8,0,8,0,8,..,123,10,133,0,136,..,0,0,0,0,0,..,4,0,4,0,4,..,17,0,18,0,18,..,83,8,91,0,94,..,49,8,55,0,55,..,3,0,3,0,3,..,53,7,61,0,61,..,20,0,18,0,18,..,19,0,19,0,19,..,33,4,33,5,40,..,7,0,7,0,7,..,74,5,75,5,80,..,139,13,160,0,153,..,9,0,9,0,9,..,38,5,41,0,41,..,27,7,33,0,33,..,41,10,53,0,53,..,133,13,149,4,149,..,2407,373,2777,19,2793,..,43,0,48,399,446,4002,2449,376,2825,418,7240,7798,..,..,..,..,7798,..,17,0,17,0,17,..,506,52,553,3,557,..,4,0,4,0,4,..,162,51,216,0,216,..,226,85,314,0,316
POA2220,0,18,..,2250,69,2318,20,2332,..,106,17,128,0,128,..,40,17,54,0,54,..,12,5,18,0,18,..,67,24,92,0,94,..,229,49,278,0,278,..,17,0,18,0,18,..,13,0,13,0,13,..,9,0,8,0,8,..,52,8,60,0,60,..,29,0,32,0,32,..,7,0,7,0,7,..,31,4,40,0,37,..,108,0,113,0,112,..,230,45,274,5,273,..,173,0,171,0,172,..,21,0,21,0,21,..,530,50,577,3,585,..,112,15,132,0,132,..,24,0,24,0,25,..,97,28,129,0,129,..,3,0,7,0,7,..,107,13,121,0,121,..,152,53,204,18,222,..,9401,3298,12699,96,12797,..,136,19,157,692,849,3215,9543,3316,12858,789,16855,6951,..,..,..,..,6951,..,5,0,5,0,5,..,812,95,910,6,916,..,0,0,0,0,0,..,3390,1851,5244,31,5272,..,5412,2988,8404,54,8453
POA2221,0,6,..,104,7,110,0,116,..,106,15,116,0,116,..,12,0,12,0,12,..,0,0,0,0,0,..,16,5,21,0,21,..,164,25,188,0,188,..,9,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,45,0,47,0,47,..,13,3,14,0,14,..,3,0,3,0,3,..,18,0,18,0,22,..,15,0,15,0,15,..,41,5,42,0,42,..,24,0,27,0,28,..,9,0,9,0,9,..,93,4,96,0,99,..,83,7,91,0,91,..,6,0,6,0,6,..,30,6,30,0,30,..,16,0,14,0,14,..,55,12,70,0,70,..,119,14,129,4,133,..,3468,779,4253,28,4281,..,26,4,35,321,359,4110,3500,790,4286,351,8747,8215,..,..,..,..,8215,..,3,0,3,0,3,..,786,67,848,0,857,..,9,0,3,0,3,..,1120,408,1529,8,1538,..,1336,547,1886,8,1889
POA2222,0,15,..,611,36,652,3,653,..,66,4,65,0,65,..,16,0,18,0,18,..,0,0,0,0,0,..,13,5,20,0,20,..,80,23,103,0,103,..,4,0,9,0,9,..,11,0,11,0,11,..,7,0,10,0,10,..,24,3,25,0,25,..,10,4,13,0,13,..,7,0,7,0,7,..,9,4,13,0,13,..,58,0,55,0,55,..,55,8,63,0,63,..,106,0,113,0,112,..,16,0,16,0,16,..,237,9,250,0,249,..,65,13,79,0,79,..,3,0,3,0,3,..,22,8,25,0,25,..,3,0,3,0,3,..,32,13,48,0,49,..,99,25,125,5,126,..,2684,671,3353,17,3374,..,46,9,51,349,399,2673,2728,678,3404,370,6445,5377,..,..,..,..,5377,..,9,0,9,0,9,..,298,40,341,0,345,..,3,0,3,0,3,..,771,317,1087,8,1098,..,975,511,1488,6,1493
POA2223,0,13,..,318,19,332,5,337,..,91,4,95,0,100,..,59,5,71,0,71,..,3,0,6,0,6,..,21,4,31,0,31,..,241,43,283,0,289,..,4,0,4,0,4,..,7,0,8,0,8,..,18,5,28,0,28,..,37,3,49,0,49,..,24,0,29,0,26,..,0,0,0,0,0,..,24,0,25,0,25,..,43,0,47,0,47,..,45,5,54,0,54,..,79,6,87,0,87,..,12,0,13,0,13,..,177,11,190,0,193,..,116,12,129,0,129,..,13,0,13,0,13,..,45,10,52,0,52,..,8,5,13,0,13,..,49,7,49,0,49,..,119,11,137,5,138,..,3202,627,3828,31,3853,..,55,3,59,340,399,6725,3258,628,3885,369,10980,13398,..,..,..,..,13398,..,6,0,9,0,9,..,315,24,345,0,345,..,6,0,4,0,4,..,848,263,1110,13,1116,..,1290,436,1725,8,1733
POA2224,0,0,..,60,3,59,0,59,..,82,9,94,0,94,..,5,0,5,0,9,..,0,0,9,0,9,..,12,0,8,0,8,..,122,7,128,0,128,..,0,0,0,0,0,..,5,0,6,0,12,..,18,0,18,0,18,..,48,0,48,0,47,..,56,7,60,0,60,..,0,0,0,0,0,..,21,0,21,0,21,..,14,0,14,0,14,..,17,4,21,0,21,..,15,0,15,0,15,..,11,0,11,0,11,..,52,4,57,0,57,..,75,8,79,4,81,..,7,0,7,0,7,..,15,5,20,0,20,..,7,0,12,0,12,..,14,3,19,0,19,..,91,16,105,0,111,..,1916,286,2203,24,2224,..,25,7,33,238,274,5012,1942,289,2234,265,7502,9772,..,..,..,..,9772,..,7,0,7,0,7,..,395,19,414,6,412,..,0,0,0,0,0,..,369,101,465,4,465,..,468,160,632,0,633
POA2225,0,0,..,9,0,9,0,9,..,16,0,16,0,16,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,13,0,10,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,5,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,10,0,10,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,27,0,27,..,245,24,269,4,270,..,7,0,7,48,57,2479,254,24,280,51,2812,4925,..,..,..,..,4925,..,4,0,4,0,4,..,21,0,21,0,21,..,0,0,0,0,0,..,34,5,38,0,38,..,56,32,88,0,82
