POA_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2463,8,17,14,6,4,0,0,51,22,34,22,6,9,0,0,99,20,18,18,11,7,0,0,73,238,255,161,118,139,23,4,934,0,0,0,0,0,0,0,5,289,327,206,149,157,31,4,1156,0,0,5,0,4,0,0,13,7,8,8,6,3,0,0,32,5,8,5,0,0,0,0,21,49,62,44,30,46,3,0,242,0,5,0,0,0,0,0,4,68,79,59,44,52,7,0,306,358,409,262,186,213,32,0,1464
POA2464,17,14,7,4,11,0,3,57,21,16,6,5,11,0,0,57,35,39,8,10,11,0,0,92,143,169,100,66,65,14,0,562,0,0,0,0,0,0,0,0,211,240,120,82,94,13,0,773,0,4,4,0,0,0,0,9,0,5,6,3,5,0,0,12,3,4,0,4,0,0,0,15,34,53,38,24,29,6,0,181,5,0,0,0,0,0,0,3,46,59,45,36,34,3,0,224,257,302,164,117,131,18,6,997
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,11,4,8,8,0,0,36,0,0,0,0,0,0,0,0,9,11,4,9,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,6,4,9,0,0,37,0,0,0,0,0,0,0,0,12,9,6,4,9,0,0,37,23,15,10,14,14,0,0,81
POA2466,0,0,0,0,0,0,0,6,0,0,0,5,3,0,0,4,0,0,6,0,0,0,0,6,25,12,14,11,9,7,0,85,0,0,0,0,0,0,0,0,30,18,21,17,17,7,0,105,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,0,0,0,0,0,0,0,4,12,13,16,14,3,0,0,63,0,0,0,3,0,0,0,3,12,21,18,23,6,0,0,81,39,45,42,37,23,4,0,192
POA2469,5,0,4,0,5,0,0,21,6,0,0,0,7,0,0,9,9,14,4,7,7,3,0,37,72,85,60,56,51,8,0,342,0,0,0,0,0,0,0,0,92,98,72,65,62,13,0,400,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,14,4,3,0,0,0,0,0,12,43,35,42,21,21,0,0,169,0,0,0,0,0,0,0,9,56,48,47,20,24,0,0,193,147,145,121,89,84,17,0,596
POA2470,9,10,5,5,4,7,0,38,4,20,17,6,6,0,0,52,21,20,21,4,12,3,0,81,516,607,370,260,235,45,19,2058,0,0,0,0,0,0,0,0,553,656,409,276,262,50,19,2229,0,0,5,4,0,0,0,13,5,9,8,7,6,0,0,36,3,4,3,0,0,0,0,13,179,234,171,95,106,11,5,803,7,4,4,3,0,0,0,22,199,255,194,109,117,18,5,894,751,911,601,387,382,65,23,3124
POA2471,0,3,0,5,3,0,0,13,0,0,0,4,0,0,0,11,0,8,6,4,3,0,0,16,60,105,71,52,61,6,9,366,0,3,4,0,0,0,0,7,65,125,77,58,70,7,9,410,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,22,28,26,9,19,5,0,113,0,0,0,0,0,0,0,0,29,28,27,18,19,9,0,120,90,152,110,75,90,17,9,535
POA2472,0,0,0,0,0,0,0,3,3,7,0,3,0,0,0,18,0,3,4,5,4,0,0,9,73,57,40,40,29,6,0,249,0,3,0,0,0,0,0,3,81,77,50,49,34,6,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,0,6,12,28,12,10,14,4,0,79,0,0,0,0,0,0,0,0,13,33,19,12,16,5,0,96,89,106,72,61,47,10,0,382
POA2473,3,3,7,4,0,0,0,16,13,6,0,3,7,0,0,30,14,6,7,9,3,0,0,35,61,92,62,25,44,11,0,288,0,0,3,0,0,0,0,6,91,113,77,34,50,13,0,377,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,22,24,24,15,17,0,0,109,0,0,0,0,3,0,0,0,23,27,26,23,22,6,0,121,114,137,103,56,72,18,4,500
POA2474,7,14,5,6,4,0,0,37,14,20,10,13,8,0,0,56,19,18,7,3,9,0,0,64,164,172,124,70,70,23,4,631,0,5,0,0,0,0,0,8,202,229,152,93,91,25,5,797,0,0,0,0,0,0,0,7,0,3,3,0,7,0,0,16,5,5,3,4,0,0,0,23,69,67,67,35,44,0,4,293,6,0,4,5,0,0,0,10,76,83,80,49,54,6,4,347,281,311,226,138,150,28,8,1146
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,8,11,0,4,0,0,36,0,0,0,0,0,0,0,0,10,8,11,3,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,17,14,8,20,6,8,0,0,57
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,17,20,15,9,18,0,3,77,0,0,0,0,0,0,0,0,19,23,12,9,20,0,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,10,5,0,0,0,38,0,0,0,0,0,0,0,0,9,15,10,5,0,0,0,38,30,35,22,17,26,0,3,131
POA2477,24,30,20,8,25,13,0,115,38,37,35,26,31,10,3,180,52,66,31,19,19,3,3,189,376,399,298,175,209,59,16,1532,4,4,8,0,0,0,0,12,491,531,384,226,290,80,24,2025,0,3,4,5,3,0,0,23,14,7,10,11,19,7,0,71,7,4,13,4,3,0,0,27,72,121,102,66,78,13,9,463,0,0,6,0,0,0,0,9,92,145,132,90,105,26,9,596,582,681,518,315,397,101,26,2621
POA2478,103,93,58,37,45,9,0,353,150,134,66,37,46,15,3,455,159,175,90,60,51,11,3,543,841,876,529,354,423,113,39,3177,9,10,6,7,0,0,0,29,1258,1283,743,494,575,145,46,4551,11,11,11,17,14,4,0,61,17,42,37,23,31,8,0,156,12,39,27,20,14,4,0,120,142,214,198,147,159,43,16,914,8,10,4,0,3,0,0,25,189,312,278,206,219,58,16,1280,1449,1597,1018,700,788,205,69,5831
POA2479,31,32,14,17,20,4,0,128,38,41,30,12,14,5,0,144,38,57,22,10,12,4,0,140,161,173,111,86,73,14,0,621,0,0,3,0,0,0,0,3,268,307,184,127,111,22,12,1034,0,0,3,4,4,0,0,17,3,6,0,9,10,4,0,29,0,5,6,6,6,0,0,28,14,24,14,13,14,4,3,93,0,0,0,0,0,0,0,3,23,43,24,28,35,11,0,169,290,355,212,158,147,32,9,1201
POA2480,86,115,62,35,40,7,8,358,136,120,84,77,84,10,6,509,113,145,73,53,55,13,0,453,1214,1388,921,589,711,166,48,5036,6,11,7,3,0,0,0,34,1555,1777,1145,761,886,204,62,6391,11,21,9,9,33,5,3,98,34,51,42,32,51,16,3,228,15,36,39,27,30,0,4,155,338,472,354,278,317,57,17,1839,21,15,19,8,3,0,0,72,416,601,462,360,434,78,25,2379,1970,2383,1611,1118,1318,286,93,8772
POA2481,75,73,40,15,29,5,3,244,66,63,39,23,39,5,7,237,65,59,33,25,26,9,0,216,267,260,150,92,95,21,4,888,3,3,0,0,0,0,0,6,470,460,265,156,183,43,10,1585,3,16,16,14,7,0,0,51,9,22,18,22,18,0,0,83,9,17,17,13,12,5,0,75,18,55,37,39,47,4,0,195,8,8,0,0,0,0,0,17,48,112,84,84,83,11,7,421,522,570,348,239,264,54,17,2013
POA2482,37,51,25,22,25,5,3,166,16,37,25,17,15,4,0,124,25,37,25,16,15,0,0,116,141,135,79,51,67,10,0,485,0,3,0,0,0,0,0,6,223,261,156,100,126,21,4,895,0,8,0,5,15,0,0,23,12,18,14,11,11,3,0,70,5,8,9,8,10,3,0,38,23,49,44,37,38,3,0,191,4,0,3,4,0,0,0,10,44,82,66,62,71,5,0,330,269,347,226,163,194,27,5,1226
POA2483,39,55,26,18,15,0,0,156,64,65,43,33,33,15,3,255,74,70,38,25,21,3,0,231,266,244,146,107,114,16,4,896,4,0,0,0,0,0,0,8,449,432,258,177,186,39,14,1545,3,10,6,6,9,0,0,33,8,18,26,13,25,0,6,88,3,16,13,6,15,0,0,54,60,79,49,39,53,9,5,296,11,8,0,0,0,0,0,21,87,136,95,66,98,12,6,499,536,569,360,242,277,51,18,2049
POA2484,40,47,44,31,34,9,7,210,52,73,58,38,41,8,5,265,63,63,56,30,32,12,0,253,506,570,385,262,290,79,20,2112,7,0,8,3,0,0,0,21,662,750,545,366,400,104,34,2861,0,9,8,13,12,4,3,49,9,34,26,14,23,7,4,113,11,26,11,10,17,0,0,78,133,192,123,122,107,29,8,714,14,11,10,6,0,3,0,45,171,273,177,163,149,39,11,992,845,1020,727,528,553,146,46,3850
POA2485,91,51,32,8,13,14,0,213,53,50,20,12,11,3,0,154,76,56,20,13,13,0,0,184,311,225,126,79,112,30,13,888,0,0,0,0,0,0,0,0,533,386,203,111,150,48,15,1438,0,14,10,11,12,0,4,53,11,16,15,7,13,8,0,67,9,13,15,7,9,0,3,53,74,114,71,72,66,24,9,428,7,3,4,0,0,0,0,13,104,157,117,107,96,26,12,618,636,545,321,211,252,79,29,2059
POA2486,100,118,76,57,74,30,10,465,122,137,75,56,67,13,11,476,132,100,78,53,55,9,4,441,783,872,561,362,414,117,64,3172,3,6,5,3,0,0,0,19,1147,1229,794,534,610,167,94,4580,6,8,13,5,18,4,3,54,30,58,36,22,37,6,5,193,11,22,29,8,15,3,5,88,201,287,203,155,208,37,23,1112,3,8,4,0,0,0,0,21,249,387,284,194,278,54,32,1471,1395,1613,1082,724,887,222,126,6051
POA2487,37,66,44,29,25,6,3,203,65,100,46,22,31,15,4,281,71,87,52,31,34,11,3,284,436,561,345,214,261,113,27,1947,0,0,0,0,0,0,0,6,611,809,480,292,353,138,37,2715,0,8,5,0,7,0,0,24,8,20,16,20,13,9,4,89,5,7,14,4,14,6,0,43,43,90,60,62,56,21,8,342,6,6,3,0,0,0,0,17,58,133,95,91,89,28,10,507,670,938,580,382,438,166,49,3223
POA2488,10,18,7,3,3,0,0,36,20,27,9,0,7,4,0,65,18,28,12,7,11,0,0,85,119,144,78,51,51,12,3,452,0,7,0,0,0,0,0,7,164,216,100,65,63,20,3,641,0,3,3,6,0,0,0,12,4,7,3,0,3,0,0,20,0,5,0,4,0,0,0,11,9,21,18,19,27,3,4,112,0,0,0,0,0,0,0,0,18,42,27,22,33,3,5,154,182,256,129,87,102,23,13,791
POA2489,32,58,26,21,13,3,0,158,32,47,43,15,18,3,0,159,62,47,16,18,12,5,0,158,257,335,212,115,130,30,14,1082,3,3,0,4,0,0,0,3,392,486,298,174,170,41,15,1565,5,5,4,4,0,0,0,16,3,6,6,12,14,0,0,52,3,9,5,0,5,0,0,23,36,71,60,32,38,6,6,255,4,0,0,0,0,0,0,8,54,91,82,42,65,12,5,350,441,580,374,221,232,54,15,1915
POA2490,0,0,0,0,0,0,0,4,4,5,3,3,0,0,0,17,0,3,0,0,0,0,0,7,34,37,15,8,13,0,0,114,0,0,0,0,0,0,0,0,33,46,21,15,18,9,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,18,44,52,20,20,18,9,3,161
POA2500,463,424,203,111,146,92,52,1495,126,102,81,51,76,40,29,508,150,131,71,42,64,18,7,495,772,641,426,275,379,162,89,2743,7,9,0,0,0,0,0,23,1517,1325,780,482,667,320,169,5254,33,49,36,30,46,24,19,235,27,32,35,29,29,14,8,177,10,25,20,17,15,8,0,99,101,140,106,98,129,42,31,638,8,8,8,0,5,0,0,27,178,246,197,177,217,91,60,1165,1693,1569,976,656,883,410,236,6423
POA2502,110,127,83,56,75,32,20,502,78,77,48,34,40,11,4,280,63,72,34,15,23,12,3,222,336,254,151,95,81,31,9,957,0,4,5,6,0,0,0,13,595,533,314,203,220,75,40,1973,11,21,13,13,10,13,6,76,14,19,18,8,19,8,0,85,6,13,4,9,0,5,0,42,144,172,83,59,67,13,0,537,12,3,0,4,5,0,0,28,184,222,119,86,104,38,13,761,772,752,433,290,324,115,51,2733
POA2505,17,15,5,4,9,0,0,50,15,13,9,3,9,0,0,58,17,20,6,3,0,3,3,60,173,148,79,54,46,22,6,528,4,3,0,0,0,0,0,6,226,200,105,63,70,29,13,699,7,6,5,0,6,3,4,32,3,15,12,4,7,0,0,46,0,3,4,0,9,0,0,16,31,54,41,26,18,4,3,180,0,3,0,0,0,0,0,4,45,79,60,33,40,9,7,274,273,278,164,99,107,42,18,980
POA2506,35,40,31,24,37,16,8,200,34,34,14,13,16,7,4,124,27,22,18,13,9,7,3,100,187,206,134,73,76,30,15,725,0,0,0,0,0,0,0,0,290,304,198,121,144,64,31,1148,3,8,9,9,4,3,5,50,11,27,21,6,11,4,0,77,3,7,4,0,8,0,0,19,88,109,64,50,48,10,0,373,0,7,0,4,0,0,0,15,107,166,105,66,69,17,3,534,402,466,304,191,206,80,30,1683
POA2508,48,37,26,14,7,8,3,145,62,64,41,25,26,10,11,245,61,72,40,23,36,13,7,239,466,422,233,142,170,73,44,1556,0,0,0,0,0,0,0,5,634,604,339,205,242,109,61,2191,0,9,9,0,0,0,0,19,3,7,11,0,10,8,0,36,4,5,3,4,3,0,0,17,14,32,37,20,47,14,3,169,0,0,0,0,0,0,0,7,21,43,57,32,62,22,12,245,658,649,389,233,302,130,73,2442
POA2515,50,80,47,23,35,17,12,265,74,102,63,37,54,22,9,357,76,61,34,32,43,19,9,277,436,450,254,180,224,108,48,1703,5,6,0,0,0,0,0,3,642,700,404,271,353,173,80,2608,0,0,9,3,8,0,0,23,8,13,17,12,3,5,5,58,0,0,7,8,10,3,0,34,24,37,27,27,37,19,10,183,0,0,0,0,0,0,0,0,33,52,64,50,52,28,19,295,674,750,467,316,408,197,98,2901
POA2516,24,38,25,13,14,7,5,133,32,33,26,23,24,12,11,167,30,50,38,23,17,6,5,169,308,311,175,123,151,82,23,1173,0,0,0,0,0,0,0,0,399,435,264,187,207,110,34,1638,0,0,0,5,4,0,0,12,4,7,0,0,4,0,0,32,0,6,0,5,3,0,3,23,11,39,25,21,28,12,3,142,0,0,3,0,0,0,0,8,20,51,33,36,45,18,6,208,414,487,294,227,250,123,44,1842
POA2517,31,31,21,17,37,16,7,159,68,82,44,29,29,22,7,285,65,71,56,17,39,18,4,272,486,567,344,217,270,111,56,2055,0,5,0,0,0,0,0,7,649,755,483,283,375,164,74,2777,0,0,8,11,8,3,0,30,7,10,11,8,11,5,3,66,3,16,8,8,14,8,0,50,59,114,74,52,65,26,6,398,5,6,0,5,0,0,0,14,70,143,98,76,102,43,19,555,722,903,577,359,478,203,93,3333
POA2518,83,100,39,34,38,30,22,344,63,75,47,27,36,17,5,273,103,81,55,37,46,15,6,347,628,558,325,221,294,91,40,2157,0,0,5,3,0,0,0,8,880,822,477,321,414,153,72,3136,11,17,16,12,23,9,6,90,11,15,16,13,19,7,0,86,10,12,14,10,13,11,3,75,107,177,117,101,95,35,14,647,3,6,4,3,3,0,0,16,144,226,168,141,150,60,25,913,1022,1049,645,459,561,211,99,4052
POA2519,101,147,67,50,51,48,13,478,66,81,41,24,26,18,12,268,74,74,39,28,35,21,14,276,547,489,285,202,231,96,49,1901,0,0,0,0,0,0,0,3,789,787,430,295,344,185,83,2922,7,16,3,9,13,8,5,71,8,20,10,9,10,8,6,71,6,13,11,10,4,0,4,55,66,124,88,62,60,32,13,442,6,0,0,0,0,0,0,10,91,182,114,92,95,45,25,649,882,972,548,391,437,228,113,3571
POA2525,99,132,72,42,59,43,26,470,64,72,39,25,35,20,10,268,52,64,46,39,47,16,9,278,436,411,268,219,250,117,42,1737,0,8,0,0,0,0,0,11,645,691,424,329,390,202,81,2763,3,15,4,8,7,14,3,57,8,17,6,7,10,5,5,54,4,9,8,7,7,3,8,41,38,56,43,35,42,28,6,254,6,0,0,0,0,0,0,8,56,101,61,62,71,46,17,416,699,790,488,383,467,245,105,3180
POA2526,82,116,60,43,62,27,13,407,83,85,38,34,45,22,14,323,72,74,47,33,45,19,11,297,678,520,301,212,289,129,69,2201,0,3,0,0,0,0,0,8,911,798,455,327,432,201,105,3231,8,11,11,4,17,8,4,63,18,13,7,12,15,7,6,78,0,13,10,6,8,4,0,36,99,131,89,68,65,18,12,487,3,9,8,0,0,0,0,30,135,177,122,92,101,42,26,690,1049,976,581,413,535,240,130,3922
POA2527,95,94,47,39,29,14,8,328,81,96,61,42,53,22,10,364,103,80,40,27,37,24,6,318,1254,1115,613,416,475,133,51,4052,8,8,0,0,0,0,0,23,1545,1392,765,526,595,191,78,5089,4,8,5,3,5,4,3,34,17,26,22,16,15,4,3,102,4,15,19,4,11,10,3,67,227,294,205,133,134,26,15,1027,10,8,0,3,0,0,4,25,262,349,250,158,165,44,26,1258,1805,1741,1011,682,762,237,107,6343
POA2528,30,53,42,23,22,16,9,192,47,36,46,32,30,14,5,217,66,67,49,29,37,13,4,267,672,635,367,240,282,69,37,2308,8,3,5,0,0,0,0,16,823,799,513,324,374,113,51,2998,4,15,8,4,10,4,0,46,17,38,29,15,15,5,0,120,4,22,13,13,13,5,0,74,277,323,235,157,177,28,13,1211,14,10,12,6,6,0,0,47,319,401,297,195,225,43,22,1497,1141,1202,805,521,596,154,74,4488
POA2529,88,122,92,50,69,49,24,497,104,117,98,64,78,39,9,500,99,121,60,45,59,21,15,416,1023,1093,679,458,559,182,83,4075,0,3,7,0,0,0,0,9,1319,1457,925,611,765,291,131,5496,0,5,9,6,15,8,5,45,28,23,22,17,34,20,9,148,0,17,10,12,14,8,0,65,164,222,172,136,143,54,17,904,11,8,4,4,0,0,0,29,203,276,212,179,204,88,33,1193,1522,1734,1138,791,968,375,160,6691
POA2530,123,144,112,78,81,46,25,608,112,124,69,44,78,29,26,487,98,105,69,45,70,27,10,422,1415,1353,756,517,582,185,75,4877,0,0,4,0,4,0,0,9,1751,1723,1010,689,812,294,129,6403,9,9,13,14,9,13,7,63,35,44,21,25,27,3,8,163,13,18,24,17,19,8,3,94,271,425,268,200,219,60,24,1468,11,12,5,9,3,0,0,44,334,512,333,250,278,83,44,1830,2084,2237,1340,934,1091,367,175,8233
POA2533,40,64,39,21,33,12,10,217,58,69,53,29,39,15,9,269,93,74,28,21,17,17,9,258,552,643,336,227,300,123,53,2233,0,0,0,0,0,0,0,4,743,846,456,297,400,166,69,2983,3,12,5,0,14,0,3,35,10,15,4,3,4,0,4,47,0,14,13,9,17,3,0,49,46,87,60,45,60,19,10,320,3,0,5,0,0,0,0,5,66,126,84,66,89,24,17,461,806,969,540,362,484,195,83,3442
POA2534,10,6,5,4,11,3,4,44,11,20,16,12,15,4,0,86,28,21,8,5,9,3,0,73,207,232,128,92,122,46,22,838,0,0,0,0,0,0,0,0,251,277,161,119,151,56,29,1038,0,0,0,0,0,0,0,8,3,10,3,0,0,0,0,25,3,0,4,0,0,0,0,8,20,26,18,13,17,6,0,101,0,0,0,0,0,0,0,3,25,34,32,16,25,4,0,139,273,312,187,130,175,59,31,1180
POA2535,6,16,11,4,10,0,5,48,21,26,11,9,9,3,0,85,24,32,18,12,5,3,0,101,215,222,141,87,113,29,9,822,0,0,0,0,0,0,0,0,270,287,190,115,147,35,12,1054,0,0,0,0,0,0,0,6,4,4,7,0,5,0,0,11,0,0,7,0,3,0,0,11,28,66,41,29,24,0,5,198,4,0,0,0,0,0,0,8,34,69,56,31,31,0,7,233,306,356,242,149,177,40,22,1289
POA2536,40,33,21,9,19,5,0,130,28,33,19,11,22,3,0,121,29,29,24,21,19,3,0,129,428,486,328,204,206,50,5,1701,0,0,3,0,0,0,0,4,528,587,391,248,264,58,7,2087,0,0,0,3,6,0,0,18,15,7,17,14,13,10,0,75,10,12,13,10,8,0,0,48,190,212,167,117,117,15,3,823,3,3,4,0,0,0,0,15,215,239,202,144,143,24,5,978,743,820,597,388,406,87,15,3065
POA2537,18,12,10,4,10,8,0,61,25,25,15,10,12,5,0,90,19,28,19,9,14,3,5,93,317,327,230,151,167,39,8,1243,8,0,0,3,0,0,0,12,382,391,268,188,203,54,13,1495,0,0,0,4,3,4,0,7,4,5,4,5,12,0,0,32,4,11,7,8,3,0,0,35,48,91,84,58,62,13,3,361,8,0,4,5,5,0,0,27,61,112,99,79,88,25,6,458,439,499,369,263,287,77,18,1953
POA2538,0,5,0,0,4,0,0,8,7,5,3,0,4,0,0,30,3,3,11,9,10,0,0,38,87,89,43,43,44,9,3,325,0,4,0,0,0,0,0,0,98,106,59,61,65,12,5,399,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,5,0,0,0,0,4,15,8,8,6,14,0,0,58,0,0,0,0,0,0,0,0,14,10,15,11,19,0,0,65,111,116,75,67,78,14,5,468
POA2539,28,23,12,11,13,6,0,90,37,36,19,22,22,4,0,141,63,66,41,25,35,8,0,242,611,576,326,201,248,66,10,2038,3,0,0,0,5,0,0,9,741,704,397,254,313,87,12,2515,5,0,0,8,7,0,0,23,9,13,19,10,19,3,0,70,3,11,6,3,9,0,0,40,110,186,138,107,108,15,4,667,5,11,0,3,0,0,0,19,127,223,165,135,145,21,3,819,870,927,565,392,458,99,23,3331
POA2540,69,86,46,27,53,11,8,292,82,104,84,53,59,18,6,410,101,115,60,41,63,11,11,398,1434,1406,886,624,702,149,51,5247,9,11,7,3,0,0,0,30,1695,1715,1079,749,878,197,68,6381,4,10,10,6,7,4,0,42,19,28,23,15,21,8,4,120,11,28,10,8,15,0,0,70,332,452,315,246,231,51,9,1625,16,14,4,5,0,0,0,47,384,525,360,281,278,61,15,1906,2080,2240,1441,1031,1153,255,88,8286
POA2541,143,135,61,31,50,16,8,449,45,55,34,26,26,9,0,196,91,90,43,29,26,0,0,284,886,853,480,311,363,62,25,2969,14,4,3,0,0,0,0,27,1172,1136,623,404,467,86,29,3922,0,7,11,9,3,9,0,47,24,28,31,10,30,3,4,125,3,14,11,10,7,5,0,59,352,421,261,182,187,40,7,1460,14,14,3,0,0,0,0,33,396,495,317,215,231,56,16,1722,1569,1632,945,620,697,148,40,5647
POA2545,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,3,20,25,16,4,18,0,0,86,0,0,0,0,0,0,0,0,28,26,19,4,23,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,9,7,3,4,0,0,30,5,0,0,0,0,0,0,5,9,8,5,5,10,0,0,43,34,38,24,14,33,0,0,143
POA2546,15,7,3,0,6,0,0,30,10,14,16,15,8,0,0,58,18,27,13,17,9,0,0,82,247,221,137,107,131,16,0,861,0,4,0,4,0,0,0,10,287,269,171,144,148,17,0,1040,0,0,0,0,0,0,0,5,3,8,8,0,7,0,0,22,0,4,4,10,7,0,0,24,53,80,46,46,40,0,0,266,0,8,0,0,0,0,0,12,58,102,62,54,47,0,0,329,350,369,229,198,196,21,8,1371
POA2548,20,29,4,9,4,0,0,68,17,17,11,7,10,3,8,74,12,34,25,9,12,0,0,87,176,199,130,95,111,25,6,737,0,0,0,0,0,0,0,0,225,277,174,115,132,36,11,970,0,0,5,0,7,0,0,9,9,8,4,4,5,0,0,22,0,0,0,0,5,0,0,16,22,59,51,32,46,12,0,221,0,0,0,0,0,0,0,0,32,66,62,43,58,7,4,274,258,346,234,151,196,46,8,1241
POA2549,0,4,0,4,0,0,0,9,7,11,9,6,3,0,0,44,9,14,10,9,3,0,0,44,140,153,102,61,62,12,0,524,0,0,0,0,3,0,0,3,157,183,121,79,73,15,0,623,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,0,7,0,0,0,0,0,7,21,27,20,17,22,3,0,109,0,0,0,0,0,0,0,0,24,32,23,19,28,6,0,129,179,214,146,99,103,22,5,757
POA2550,12,15,12,13,24,3,0,69,21,48,28,29,31,10,0,165,36,57,25,17,18,3,0,165,516,558,386,233,248,40,12,1990,0,3,3,3,0,0,0,10,593,682,459,286,312,56,17,2407,0,4,0,3,5,0,0,16,10,15,18,4,10,0,0,63,5,15,5,0,4,0,0,27,93,153,120,73,85,8,3,531,4,6,6,3,0,0,0,21,108,189,148,87,101,15,3,654,703,875,605,375,422,70,14,3060
