POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2449,0,0,0,0,3,0,5,0,0,0,0,0,0,4,4,0,6,4,0,0,12,0,0,0,0,0,0,3,5,4,0,0,0,0,10,7,6,0,3,0,0,25,9,8,3,0,0,0,27,8,12,0,4,0,0,20,3,0,0,0,0,0,11,3,6,0,0,0,0,7,0,6,4,0,0,0,9,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,6,0,12,59,66,23,19,17,0,183
POA2450,75,28,26,7,11,0,146,35,9,9,3,3,0,56,38,17,17,3,9,3,78,28,12,13,3,10,0,70,56,27,23,11,22,0,141,84,55,31,22,20,5,213,75,80,53,21,18,0,251,109,112,53,33,42,0,336,94,151,49,35,21,4,354,133,212,68,34,12,4,470,97,172,42,35,19,0,365,154,240,62,41,24,0,534,75,107,27,16,9,7,239,47,76,15,8,5,0,145,90,190,59,25,7,0,377,111,172,53,19,14,0,363,29,43,17,4,0,0,98,33,42,16,0,0,0,88,69,79,53,11,17,0,230,1432,1830,680,331,266,26,4559
POA2452,27,3,5,5,0,0,40,9,0,0,0,0,0,11,12,0,0,0,5,0,22,18,3,3,0,7,0,34,19,9,9,6,7,0,41,22,22,20,11,7,4,77,30,30,17,17,6,0,100,44,54,18,17,11,3,147,42,62,27,15,6,0,147,56,74,29,16,15,4,199,32,62,15,13,7,0,123,56,80,20,12,3,0,169,13,28,6,6,0,0,61,10,24,4,3,0,0,39,17,47,12,0,4,0,85,20,37,11,3,4,0,65,9,11,0,0,0,0,21,4,5,0,0,0,0,16,27,19,23,5,9,0,78,450,584,209,125,93,10,1481
POA2453,9,0,0,5,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,9,0,0,0,0,15,11,9,0,0,0,0,13,12,10,0,0,3,0,23,14,8,0,6,4,0,30,7,4,0,0,0,0,15,6,6,3,0,0,0,18,0,5,0,0,0,0,7,5,6,0,0,0,0,12,0,3,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,7,3,0,0,0,0,11,84,72,17,8,10,0,195
POA2454,9,5,4,0,0,0,26,0,0,0,0,4,0,8,9,3,6,4,0,0,25,6,3,0,0,0,0,18,10,10,9,0,3,0,29,14,7,7,4,7,0,44,18,15,7,8,11,0,59,26,40,13,4,0,0,84,18,22,9,16,3,0,66,19,24,6,8,0,0,60,10,35,11,9,0,0,67,25,45,0,6,5,0,85,0,10,3,3,0,0,17,8,12,6,0,0,0,20,11,24,4,3,0,0,47,10,25,11,0,4,0,57,4,3,0,0,0,0,7,4,3,5,0,0,0,12,3,12,4,4,3,0,33,220,306,100,78,49,3,762
POA2455,6,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,11,5,4,0,3,0,0,14,8,8,5,5,0,0,26,5,7,0,6,5,0,21,4,11,0,5,0,0,25,7,10,0,0,0,0,18,9,10,11,0,0,0,34,0,3,0,0,0,0,4,5,3,0,4,0,0,10,5,5,0,0,0,0,8,14,8,0,0,0,0,18,0,0,0,0,0,0,5,0,3,0,0,0,0,4,7,3,3,0,0,0,13,87,83,31,25,18,0,247
POA2456,27,13,11,0,5,0,56,3,0,5,0,4,0,14,21,4,11,5,4,0,45,8,13,0,3,0,0,28,24,9,12,6,12,0,62,28,16,13,7,5,0,64,38,27,23,9,11,0,100,36,37,14,7,8,0,113,31,49,16,20,4,0,116,50,86,21,13,7,0,179,22,82,16,14,7,0,139,64,120,41,7,12,0,244,42,68,11,3,0,0,133,9,41,7,0,0,0,64,37,72,24,7,0,0,139,27,58,14,3,4,0,110,10,14,6,0,0,0,28,9,12,0,0,0,0,23,32,35,9,6,12,0,104,512,758,249,117,103,7,1751
POA2460,52,10,13,7,6,3,91,16,5,0,0,3,0,24,44,16,9,3,6,0,75,42,10,10,8,9,0,78,69,39,24,11,18,0,163,89,62,41,22,18,4,239,111,130,40,35,30,3,349,131,161,52,45,27,0,423,86,142,31,24,18,6,310,96,167,47,34,14,4,357,46,87,19,7,11,0,172,76,104,35,14,10,0,235,23,38,8,3,0,0,76,9,13,9,0,0,0,26,36,44,18,4,4,0,106,26,31,16,7,5,0,85,13,17,10,4,0,0,43,7,14,3,0,0,0,24,51,51,19,16,10,0,147,1004,1142,400,250,199,23,3022
POA2462,4,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,5,4,4,0,0,12,12,3,3,0,0,0,14,8,4,0,0,7,0,21,6,6,3,0,0,0,15,12,13,7,3,0,0,34,6,11,0,0,0,0,16,4,5,3,0,0,0,10,4,4,4,0,0,0,8,5,5,9,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,0,0,0,15,73,63,32,17,14,0,192
POA2463,15,8,3,3,3,0,32,4,3,0,0,0,0,10,11,8,7,0,0,0,27,6,3,3,0,0,0,13,23,13,6,0,0,0,43,22,11,12,3,0,0,52,23,15,8,3,0,3,53,23,34,9,7,3,0,81,18,31,8,3,4,0,70,32,31,12,11,4,0,84,12,43,7,0,0,0,72,32,46,12,7,0,0,92,8,15,0,0,0,0,26,6,10,0,0,0,0,15,12,9,12,0,0,0,38,14,9,0,0,0,0,25,3,0,5,0,0,0,12,0,3,0,0,0,0,6,13,14,0,4,0,0,37,277,311,103,45,31,5,778
POA2464,9,3,0,0,0,0,13,5,0,0,0,0,0,6,5,0,4,0,3,0,14,10,3,5,0,0,0,16,7,4,0,0,0,0,19,16,10,4,0,3,0,39,13,12,4,4,0,0,32,19,14,5,0,6,0,42,13,15,9,0,3,0,40,18,16,4,6,4,0,51,14,16,3,7,3,0,34,15,24,9,0,0,0,51,8,14,4,0,0,0,22,5,5,0,0,0,0,7,9,13,6,0,0,0,29,12,11,5,0,0,0,28,4,5,0,0,0,0,10,6,5,0,0,0,0,12,17,4,4,4,0,0,26,198,176,66,20,35,3,496
POA2465,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,8,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,5,4,0,0,35
POA2466,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,4,5,5,0,0,0,15,0,0,0,0,0,0,8,4,6,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,8,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,8,38,15,9,6,3,0,83
POA2469,9,0,0,3,0,0,11,4,0,0,0,0,0,4,8,4,6,3,3,0,20,11,0,3,0,0,0,16,18,8,3,3,0,0,30,20,10,6,5,0,0,34,14,8,6,5,3,0,33,15,13,3,0,6,0,28,0,0,0,0,0,0,13,10,12,3,0,0,0,19,3,5,4,0,0,0,20,3,8,0,0,0,0,16,0,0,0,0,0,0,5,5,0,0,0,0,0,5,6,0,5,0,0,0,9,4,6,4,0,0,0,10,5,3,0,0,0,0,3,0,0,0,0,0,0,6,7,9,3,0,0,0,21,134,84,43,22,15,5,308
POA2470,18,7,16,4,4,0,44,9,0,6,0,0,0,14,10,6,6,0,12,0,34,18,4,3,6,6,0,34,35,23,9,11,12,3,90,42,37,22,16,12,0,137,62,55,22,14,13,0,172,82,97,25,19,17,0,232,37,73,21,7,7,0,150,33,87,16,11,8,5,158,18,46,16,4,3,0,83,38,46,13,7,4,0,110,11,24,6,0,0,0,36,4,9,3,0,0,0,18,22,29,19,0,0,0,70,10,20,6,5,4,0,38,3,5,0,0,0,0,16,9,6,0,0,0,0,15,26,26,15,5,0,0,78,485,597,222,101,102,12,1522
POA2471,4,4,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,9,5,0,6,0,0,0,9,9,5,0,3,0,0,18,6,0,4,0,0,0,21,3,7,8,3,4,0,26,13,11,4,3,0,0,33,10,8,4,0,0,0,26,7,17,7,0,4,0,26,7,9,6,0,0,0,20,5,17,0,0,0,0,23,6,11,0,0,0,0,17,0,6,0,0,0,0,5,7,9,0,0,0,0,11,3,9,7,3,0,0,17,0,0,0,0,0,0,5,3,3,5,0,0,0,6,8,0,7,0,0,0,19,97,113,55,20,20,0,301
POA2472,6,3,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,7,4,0,0,0,0,6,5,6,6,0,0,0,12,5,5,0,3,0,0,15,10,12,4,3,0,0,29,4,6,6,3,4,0,27,8,12,8,0,0,0,29,9,6,5,5,0,0,16,9,7,6,0,0,0,20,3,3,4,0,0,0,18,0,0,0,0,0,0,9,7,3,4,0,0,0,17,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,15,69,94,33,21,12,0,229
POA2473,7,0,5,0,0,5,13,4,0,0,0,0,0,9,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,9,4,3,0,0,0,0,12,6,3,5,0,0,0,14,3,4,0,0,3,0,20,5,5,0,0,0,0,15,4,0,4,0,0,0,11,0,3,3,3,0,0,12,3,16,3,0,4,0,29,4,5,7,0,0,0,10,0,5,0,0,0,0,7,8,13,0,0,0,0,18,8,7,4,0,0,0,20,0,4,3,0,0,0,6,0,0,0,0,0,0,5,5,3,0,3,0,0,13,71,74,34,11,13,4,204
POA2474,6,5,3,0,0,0,12,0,4,0,0,0,0,3,9,4,0,0,0,0,20,16,6,0,0,4,0,30,14,11,8,0,0,0,33,15,21,0,4,3,0,44,21,23,5,3,9,0,64,33,28,5,9,3,0,77,13,24,9,6,0,0,46,10,17,9,3,0,0,46,6,18,6,0,0,0,26,12,19,9,0,3,0,39,4,9,0,4,0,0,11,8,0,0,0,0,0,5,8,0,0,0,0,0,16,7,6,4,0,0,0,18,0,3,4,0,0,0,7,3,0,0,0,0,0,9,14,7,4,0,0,0,34,203,189,72,43,37,4,540
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,4,0,23
POA2476,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,13,0,0,3,0,0,0,9,0,0,0,0,0,0,3,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,24,14,10,8,4,0,62
POA2477,23,7,6,0,4,0,43,9,0,3,0,5,0,8,11,0,4,0,0,0,17,7,6,3,0,0,0,15,15,5,7,5,0,0,33,28,11,6,4,9,0,56,20,26,12,6,6,0,73,35,34,26,10,12,0,117,31,38,12,9,7,0,94,30,56,27,3,11,0,125,29,54,13,11,12,0,114,31,56,18,7,7,0,130,20,30,5,5,0,0,64,18,20,0,8,0,0,41,27,56,18,9,0,0,110,28,46,13,3,6,0,94,8,23,7,0,0,0,40,13,15,6,5,0,0,37,17,23,16,3,6,0,69,394,502,203,90,87,4,1279
POA2478,42,20,16,3,4,0,96,22,5,7,0,3,0,35,26,7,0,0,6,0,40,23,7,6,0,0,0,35,32,16,10,6,11,0,78,38,21,15,8,10,0,100,56,37,16,14,14,0,144,54,48,30,14,17,0,150,39,71,23,17,11,0,162,60,79,34,17,21,0,216,46,93,27,5,9,0,181,85,151,39,25,13,0,317,38,95,17,11,10,0,169,26,54,16,4,6,0,102,81,160,27,15,5,3,294,100,199,49,27,8,7,390,33,68,15,5,0,0,123,18,36,5,3,0,0,72,64,61,19,8,11,0,171,892,1220,383,191,167,21,2878
POA2479,10,4,3,0,0,0,27,7,0,0,0,0,0,6,4,0,7,0,0,0,10,3,0,3,4,0,0,5,5,4,0,0,5,0,15,7,4,7,0,0,0,17,6,5,0,0,0,0,12,11,3,3,0,4,0,23,7,13,4,0,0,0,25,14,8,10,5,0,0,35,4,11,3,0,0,0,18,10,20,10,0,0,0,37,3,13,0,3,0,0,22,9,10,4,0,0,0,22,4,26,4,0,0,0,40,17,47,12,0,0,0,90,15,22,8,0,0,0,47,25,31,10,3,0,0,64,10,17,4,0,3,0,42,159,253,87,33,20,0,557
POA2480,67,26,30,6,17,4,157,19,14,3,0,10,0,53,26,14,18,10,9,0,77,54,18,21,11,16,0,113,54,34,36,25,35,9,193,88,68,44,27,42,3,265,107,101,47,40,39,4,338,134,190,52,64,55,3,500,109,182,58,55,32,4,438,148,224,73,30,41,6,517,85,158,44,24,21,0,337,140,215,75,34,15,3,480,56,97,20,5,9,0,189,30,50,17,4,7,0,106,77,114,28,11,12,0,246,82,129,26,15,13,0,264,34,47,14,0,5,0,105,17,28,14,5,3,0,72,82,69,42,22,20,4,244,1423,1777,671,389,400,37,4688
POA2481,22,8,5,6,0,0,43,9,0,0,0,4,0,10,9,0,0,0,7,0,20,7,3,0,0,0,0,9,6,0,0,4,5,0,11,9,5,7,3,0,0,26,15,13,4,0,4,0,29,12,8,5,4,3,0,33,13,12,4,3,5,0,43,22,19,6,4,0,0,47,6,12,4,0,0,0,24,29,33,9,10,7,0,85,11,19,0,0,0,0,38,13,9,7,0,0,0,28,15,38,10,4,0,0,70,28,75,24,10,6,0,141,19,42,13,3,0,0,79,36,66,14,5,7,0,127,14,33,7,7,0,0,71,279,394,127,67,65,5,936
POA2482,17,4,6,0,0,0,29,0,0,0,0,0,0,4,9,0,0,0,3,0,16,4,0,0,0,0,0,10,10,3,8,0,3,0,19,15,8,3,4,4,0,31,8,4,9,5,4,0,29,10,14,0,9,6,3,39,6,9,6,0,3,0,26,6,13,3,0,4,0,29,0,14,0,0,3,0,19,9,24,4,4,5,0,51,6,10,0,3,0,0,20,4,15,0,0,3,0,30,16,32,8,8,3,0,72,14,38,3,0,0,0,61,14,15,3,3,0,0,27,6,4,0,0,0,0,16,4,19,13,4,0,0,34,164,226,74,54,44,4,568
POA2483,19,10,6,8,8,0,50,5,0,0,0,0,0,14,8,0,5,0,6,0,15,7,0,6,4,0,0,19,22,8,3,0,5,0,40,12,16,4,0,10,0,43,12,10,3,3,10,0,37,14,18,14,8,12,0,70,19,27,4,7,0,0,67,30,34,17,14,3,0,95,18,35,0,0,13,0,65,28,50,12,11,8,0,110,14,18,3,6,3,0,50,13,19,6,6,0,0,41,35,51,19,9,6,0,124,38,58,16,6,4,0,125,19,22,3,0,0,0,45,16,18,3,3,4,0,46,20,20,9,7,6,0,57,355,419,143,90,99,7,1111
POA2484,40,9,6,0,3,0,60,13,5,0,0,3,0,19,15,16,6,0,7,0,49,16,4,9,5,0,0,35,32,4,10,5,8,0,64,28,24,13,11,5,4,85,38,36,19,10,19,0,123,41,51,23,20,7,0,148,44,67,30,20,8,0,166,60,75,22,17,14,0,197,44,82,29,14,22,0,184,77,106,29,17,15,0,242,18,47,16,11,4,0,99,22,31,8,0,0,0,68,55,56,17,0,10,0,142,47,73,22,9,6,0,153,10,18,9,0,0,0,39,15,16,4,4,0,0,36,42,38,30,8,9,0,124,667,758,300,148,146,13,2034
POA2485,22,11,5,3,3,0,50,7,4,0,4,3,0,13,12,0,3,0,5,0,20,11,6,0,0,3,0,17,25,9,5,3,3,0,48,25,12,9,3,9,4,62,19,17,5,5,9,4,61,32,37,17,11,10,0,106,31,29,9,8,8,0,85,44,35,5,11,9,0,103,30,34,12,3,7,0,84,39,59,20,11,10,0,137,15,28,4,8,0,0,57,13,17,3,0,3,0,35,23,47,13,8,8,0,96,37,35,5,3,3,0,84,7,16,8,0,5,0,36,8,8,3,0,5,0,22,27,21,10,5,10,0,69,417,407,145,80,114,11,1179
POA2486,51,19,21,14,9,0,115,24,0,4,0,10,0,35,26,8,10,5,6,0,59,20,3,8,6,4,0,43,38,22,12,13,13,4,107,54,16,23,15,15,0,122,61,34,31,17,21,0,164,70,66,43,27,28,0,244,61,81,37,28,18,0,232,101,115,46,35,32,5,326,71,132,37,20,13,0,281,128,202,81,28,26,0,468,63,116,28,11,12,0,228,40,78,8,0,5,0,135,79,185,54,16,18,0,354,86,158,58,9,7,0,327,18,33,21,0,4,0,83,11,27,18,4,0,0,64,56,67,36,19,20,4,205,1059,1377,606,269,257,29,3592
POA2487,17,18,9,5,5,0,51,5,5,4,4,0,0,16,7,4,3,0,0,0,16,4,6,0,0,0,0,14,10,3,4,0,4,0,21,17,13,15,4,6,0,48,15,10,16,8,5,0,51,19,26,10,12,3,0,70,23,20,4,6,4,0,56,21,36,13,0,6,0,80,21,32,13,9,3,0,70,32,63,28,4,8,0,135,17,40,12,9,0,0,65,14,26,4,4,0,0,50,27,116,21,3,0,0,164,61,134,35,8,0,0,241,31,67,16,0,0,0,112,18,47,15,4,3,0,88,29,33,15,7,8,0,90,388,685,238,79,57,6,1453
POA2488,3,0,3,0,3,0,17,4,0,4,0,0,0,9,0,4,0,0,0,0,3,4,0,5,0,0,0,7,3,0,0,0,0,0,7,7,0,0,0,0,0,8,0,9,6,0,0,0,15,7,15,6,0,5,0,31,9,11,4,4,4,0,34,8,15,3,5,0,0,38,0,7,0,4,0,0,11,14,22,8,3,5,0,50,3,13,0,0,0,0,20,3,16,0,0,0,0,17,5,30,3,6,4,0,43,9,20,7,0,0,0,34,0,9,3,0,0,0,7,0,0,0,0,0,0,5,8,10,5,0,0,0,28,95,184,48,26,21,3,385
POA2489,8,6,0,0,0,0,24,7,0,0,0,0,0,6,9,0,0,0,0,0,19,3,3,3,0,0,0,10,10,0,0,0,0,0,15,11,19,4,0,0,0,34,9,8,0,0,5,0,30,14,17,4,5,3,0,48,13,21,12,9,3,0,57,15,29,12,5,5,0,60,10,35,10,0,0,0,66,17,68,13,8,7,0,110,3,26,4,6,0,0,43,14,25,4,0,0,0,37,10,87,10,8,6,0,115,18,66,16,5,0,0,107,9,14,0,0,0,0,26,3,7,4,0,0,0,14,11,35,7,3,4,0,56,195,483,111,50,42,3,890
POA2490,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,0,4,0,8,0,0,0,0,6,0,6,0,0,0,0,6,0,5,0,0,0,0,10,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,0,0,0,4,4,11,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,22,48,19,0,7,0,98
POA2500,44,15,19,6,4,0,98,13,4,3,0,3,0,22,15,10,12,4,3,0,43,13,8,3,3,0,0,26,21,5,4,0,3,0,39,31,23,14,3,7,0,79,40,40,24,5,11,6,120,52,47,21,8,20,0,149,58,56,21,14,15,3,178,68,68,33,17,18,0,205,61,69,20,7,15,3,183,118,138,48,17,27,5,355,55,65,14,3,12,0,160,37,79,16,9,6,4,155,101,150,44,18,16,0,329,117,218,58,19,9,0,427,43,74,25,5,8,0,159,37,54,19,0,6,0,119,45,63,27,5,8,0,144,975,1203,438,140,190,25,2980
POA2502,8,16,9,0,3,0,36,0,0,0,0,0,0,0,4,5,3,0,4,0,15,6,5,3,0,5,0,17,4,10,15,0,4,0,31,17,17,4,4,4,0,43,12,19,8,4,4,0,51,17,13,21,6,5,0,64,12,35,6,8,8,0,74,20,46,17,10,5,0,86,19,41,7,4,5,0,71,26,69,16,9,3,0,128,14,36,10,0,0,0,60,12,5,8,0,0,0,24,13,40,4,0,0,0,64,22,30,11,4,0,0,72,4,10,0,0,0,0,18,5,6,0,0,0,0,8,12,30,9,4,7,0,66,218,427,160,60,59,5,928
POA2505,0,14,0,0,0,0,16,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,9,4,3,4,0,0,0,16,4,3,0,3,3,0,12,3,12,10,3,6,0,25,3,17,11,3,0,0,38,11,15,0,6,6,0,25,10,17,0,0,0,0,28,9,16,5,5,4,0,35,13,29,13,4,3,0,63,4,15,0,0,0,0,25,4,8,0,3,0,0,20,19,22,3,4,0,0,46,5,25,7,0,0,0,43,5,10,0,0,0,0,14,4,6,5,0,0,0,11,3,3,0,3,4,0,20,106,209,70,32,33,4,452
POA2506,4,3,3,0,4,0,18,3,6,0,0,0,0,5,5,3,3,0,0,0,16,6,3,4,0,0,0,7,5,7,0,0,0,0,20,9,7,3,0,7,0,29,13,5,3,3,0,0,35,17,19,14,3,9,0,63,19,21,9,4,0,0,50,16,40,7,6,5,0,75,11,23,0,0,0,0,42,21,30,16,3,4,0,76,9,12,5,0,0,0,25,7,22,4,4,4,0,35,10,33,9,0,6,0,57,8,20,11,0,0,0,45,9,3,4,0,0,0,18,0,5,3,0,0,0,5,15,23,7,7,4,0,56,191,282,107,44,52,0,680
POA2508,10,13,3,5,4,0,36,0,0,0,0,0,0,7,0,0,5,0,0,0,8,9,4,0,0,6,0,17,5,4,4,0,3,0,16,3,7,11,0,4,0,38,4,16,8,0,8,0,36,6,16,4,0,6,0,40,17,11,24,0,0,0,58,14,35,17,7,6,0,83,11,31,10,0,7,0,57,26,66,26,8,3,0,129,12,29,7,4,0,0,58,12,49,5,0,0,0,65,38,130,24,5,5,0,192,58,190,44,9,4,0,303,20,82,18,0,6,0,125,22,23,15,0,5,0,68,26,31,17,0,9,0,84,305,749,255,47,79,0,1433
POA2515,16,18,10,0,0,0,49,3,4,0,0,0,0,13,7,6,5,0,0,0,20,8,7,8,0,0,0,24,9,0,9,0,0,0,21,14,19,6,0,3,0,37,24,7,11,0,0,0,43,3,13,19,4,7,0,57,12,17,9,0,0,0,41,12,19,14,8,6,0,57,6,23,13,0,0,0,45,23,50,23,3,0,0,108,18,30,8,4,0,0,56,5,21,6,7,0,0,43,31,75,24,0,4,0,135,55,182,26,11,9,0,280,33,118,24,8,4,0,180,26,91,15,5,5,0,143,27,34,15,0,3,0,81,331,737,239,54,56,3,1415
POA2516,6,5,7,0,3,0,27,0,0,3,0,0,0,6,0,3,4,0,0,0,8,3,4,0,0,0,0,5,11,8,0,0,6,0,19,3,7,10,0,0,0,17,6,4,10,0,3,0,27,9,9,4,0,5,0,28,3,12,3,3,0,0,29,12,19,3,0,3,0,41,0,24,7,0,0,0,39,13,53,15,0,7,0,92,6,24,9,0,3,0,37,12,30,5,0,0,0,42,15,82,12,0,0,0,113,23,109,19,4,5,0,162,11,54,12,0,0,0,80,14,50,19,0,0,0,95,8,32,15,0,3,0,63,167,532,161,23,40,0,934
