SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
12504149413,0,3,3,0,0,6,0,0,0,0,3,5,0,0,0,0,4,0,9,0,9,8,0,4,8,0,3,6,0,6,3,0,0,9,0,4,14,9,21,11,0,11,10,0,10,9,0,9,24,0,24,7,0,7,5,0,5,112,25,129
12504149414,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,3,3,4,0,5,3,0,4,4,0,4,11,0,9,4,0,7,0,0,7,6,0,11,3,0,3,4,0,8,10,0,10,17,0,22,6,0,6,0,0,0,73,20,92
12504149415,0,0,6,0,0,0,4,4,3,0,0,0,3,4,6,0,0,0,4,0,6,3,0,3,7,0,9,4,0,4,4,0,8,11,0,11,10,0,13,14,0,14,14,0,14,11,0,11,38,0,38,9,0,9,3,3,4,132,19,151
12504149416,6,0,4,0,0,0,0,3,3,0,4,4,0,8,13,0,15,18,3,7,6,0,0,0,3,0,3,0,0,3,0,0,0,4,0,0,11,3,13,7,0,6,9,0,9,5,0,5,15,0,16,6,0,6,0,3,3,70,48,122
12504149417,0,0,0,0,0,4,0,0,3,0,0,0,5,4,8,0,0,0,9,0,6,10,0,12,8,9,5,5,0,7,11,3,15,6,0,6,11,3,15,6,0,6,15,0,15,9,0,9,31,0,31,13,0,13,0,0,0,140,26,164
12504149418,7,0,8,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,5,0,8,14,0,15,6,0,6,3,0,3,8,0,7,5,0,7,16,0,16,10,0,10,11,0,11,10,0,10,30,0,30,5,0,5,0,4,7,129,15,146
12504149419,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,3,3,4,4,8,0,0,0,0,0,0,0,0,0,3,0,3,16,0,16,13,0,13,11,0,11,9,0,9,28,0,31,5,0,5,0,0,0,94,14,100
12504149420,0,0,0,0,0,0,0,0,0,0,4,4,0,5,6,0,6,6,3,0,9,5,0,6,3,0,3,4,5,10,6,3,6,8,0,8,11,5,10,8,0,8,15,0,15,10,0,10,31,0,33,6,0,6,0,0,0,112,20,135
12504149421,0,0,0,0,0,0,0,0,0,0,3,3,0,9,7,0,0,5,7,0,4,11,4,10,7,0,10,4,3,4,8,0,12,6,3,13,18,3,22,8,0,9,12,0,16,11,0,11,33,0,33,4,0,4,0,0,0,133,29,168
12504149422,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,4,3,0,3,3,0,3,6,0,5,7,0,7,0,5,5,12,3,17,5,0,5,5,0,5,8,0,8,28,0,32,8,0,8,0,0,0,97,17,116
12504149423,0,3,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,5,9,3,0,6,9,0,10,6,0,6,4,0,10,5,0,5,7,0,7,12,0,12,7,0,7,5,0,5,25,0,26,7,0,10,0,0,5,103,16,124
12504149424,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,4,7,0,7,4,0,4,10,0,10,11,0,15,3,0,3,10,0,6,9,0,11,17,0,17,20,0,20,6,0,6,31,0,31,5,0,5,0,0,0,137,16,149
12504149425,4,0,5,0,0,0,0,0,0,0,0,0,3,4,6,3,4,7,7,6,14,6,0,10,8,4,11,5,5,10,3,0,5,4,0,4,16,0,16,17,0,17,23,0,23,14,0,14,40,0,41,0,0,0,0,0,4,172,25,197
12504149426,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,6,4,0,0,0,5,0,5,4,0,4,0,0,0,0,3,6,5,0,5,9,0,9,6,0,6,21,0,25,0,0,0,0,0,0,64,17,80
12504158801,0,0,3,0,0,0,0,5,3,0,3,3,0,13,9,4,0,0,3,0,3,5,0,7,3,0,4,8,0,14,10,5,15,10,5,16,26,4,26,17,6,22,10,0,10,5,0,5,25,0,29,8,0,8,0,0,0,149,35,180
12504158802,0,0,0,0,3,3,0,6,6,0,0,0,4,3,5,0,5,4,7,7,14,7,0,4,14,3,15,16,10,17,9,3,17,3,4,10,14,5,20,7,4,14,6,0,6,3,0,7,11,0,13,3,3,9,3,0,7,120,56,170
12504158803,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,6,4,7,0,9,6,4,8,6,0,16,7,9,22,6,0,6,5,0,6,21,0,18,15,0,23,7,0,7,10,0,10,27,3,30,7,0,7,0,0,0,148,31,182
12504158804,0,0,4,0,0,0,0,4,7,0,7,7,3,7,7,3,0,3,10,5,8,9,7,10,5,4,5,5,5,10,6,3,10,8,0,6,21,4,29,13,0,13,6,0,12,4,0,4,23,0,23,5,0,6,5,0,6,121,45,169
12504158805,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,3,8,11,0,15,4,6,10,11,0,8,11,3,17,8,0,7,12,0,12,16,0,16,20,0,20,6,0,7,3,0,3,9,0,14,6,0,6,0,0,0,131,29,153
12504158806,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,4,0,3,0,4,7,3,0,9,5,3,12,11,0,11,0,0,0,8,0,8,9,0,8,9,0,9,9,0,10,11,0,11,17,0,21,0,0,3,0,0,0,104,14,120
12504158807,0,3,3,0,0,0,0,0,3,0,0,0,0,7,14,0,8,4,7,3,11,6,9,13,12,0,10,11,0,11,0,3,4,7,0,14,25,0,27,19,0,17,19,0,19,4,0,4,23,0,29,4,0,4,0,0,0,144,37,183
12504158808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
12504158809,0,0,0,0,0,0,0,0,0,0,10,12,3,0,6,9,10,14,10,5,13,11,8,11,10,4,17,10,0,11,5,0,11,9,3,13,22,7,25,7,0,12,3,0,3,3,0,3,7,0,10,4,0,4,0,4,6,120,72,187
12504158810,3,0,5,0,0,0,0,0,0,0,0,0,0,4,12,6,0,6,8,0,5,7,4,6,5,0,5,14,3,14,0,4,5,4,4,9,12,7,20,8,0,13,8,5,13,10,0,10,10,0,20,0,0,0,0,0,0,97,41,136
12504158811,0,6,6,0,0,0,0,4,4,0,8,10,0,28,34,0,28,32,10,0,15,0,5,10,3,4,6,9,0,8,4,0,5,3,4,4,6,5,12,3,0,6,0,0,5,5,0,5,8,4,9,4,0,4,3,0,5,68,104,166
12504158812,3,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,3,5,7,0,8,0,3,3,7,0,4,10,0,12,5,0,5,5,3,5,16,0,19,9,0,9,9,0,9,11,0,11,24,0,24,9,3,9,0,0,0,121,32,148
12504158813,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,5,0,0,0,0,4,3,9,0,10,10,3,12,5,0,6,20,3,18,10,0,14,12,0,12,3,0,6,21,7,28,10,0,10,0,0,0,115,26,137
12504158814,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,13,4,15,4,7,10,11,4,11,8,5,12,7,0,7,6,0,6,30,0,30,16,0,16,13,0,12,16,0,16,32,0,32,7,0,7,5,0,3,178,34,209
12504158815,0,0,0,0,0,0,0,0,0,0,6,6,3,10,8,6,0,9,9,0,13,13,3,13,10,0,10,13,0,12,7,0,13,4,0,4,28,6,25,14,0,14,15,0,15,10,0,10,58,4,63,4,0,8,0,0,0,201,28,221
12504158816,0,0,0,0,0,0,3,7,7,0,0,0,0,7,13,0,10,8,6,0,11,4,3,11,5,0,15,9,0,9,11,0,11,3,0,4,13,0,13,9,0,9,17,0,17,5,0,5,19,0,19,8,0,8,0,0,3,126,34,160
12504158817,3,3,7,0,0,3,0,0,0,0,8,8,0,5,11,0,6,5,9,4,14,0,5,6,4,0,7,8,0,15,3,8,9,6,0,6,30,0,35,15,0,15,32,3,30,21,0,20,38,0,43,7,0,7,0,0,7,196,54,246
12504158818,4,3,6,3,0,3,0,3,3,0,0,6,0,3,3,5,4,9,9,0,6,4,0,5,7,4,10,4,3,6,3,0,3,17,4,20,31,4,39,40,0,40,41,0,41,35,0,35,88,0,89,8,0,6,3,0,9,303,32,337
12504158819,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,0,9,11,8,3,12,5,5,10,4,0,3,7,0,6,6,0,6,3,0,3,26,0,26,20,0,20,12,0,12,4,0,4,14,0,17,8,0,8,3,0,3,116,27,142
12504158820,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,8,0,6,3,5,9,5,5,8,0,0,0,8,3,7,3,0,3,5,0,5,0,0,0,4,0,4,4,0,4,14,0,14,4,0,4,0,0,0,63,24,89
12504158821,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,8,3,12,4,0,4,3,0,3,8,0,5,9,0,9,9,4,15,3,0,3,3,0,3,10,0,10,3,0,0,0,0,4,61,18,85
12504158822,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,6,7,4,9,6,0,7,5,0,8,13,0,12,14,7,21,14,0,14,3,0,3,8,0,8,14,0,10,9,0,6,0,0,0,93,25,119
12504158823,0,0,4,0,4,4,0,6,6,0,11,11,4,20,23,3,0,4,12,3,15,6,3,9,9,5,17,12,8,14,7,0,15,13,8,13,36,3,42,20,0,20,19,0,19,18,0,15,30,10,35,3,0,3,0,5,5,197,83,276
12504158824,0,4,4,0,0,0,0,4,4,0,0,0,0,5,6,4,0,4,0,0,5,6,8,8,5,0,10,6,0,7,4,0,4,9,4,9,15,0,15,12,0,10,14,0,13,20,0,20,28,0,29,7,0,7,0,0,0,131,36,166
12504158825,0,4,4,0,0,0,0,0,0,3,9,11,0,10,10,0,0,5,0,0,3,8,0,6,3,7,7,4,0,9,8,6,12,7,4,10,10,0,12,9,0,14,6,0,6,7,0,7,0,0,0,0,0,3,0,6,5,76,53,121
12504158826,0,3,3,0,0,0,0,0,0,0,3,3,4,7,14,3,3,7,0,3,5,4,0,4,7,0,7,7,0,6,6,0,7,3,0,3,23,0,22,7,0,7,18,0,15,4,0,4,13,0,11,0,0,0,0,0,3,97,29,133
12504158827,0,0,0,0,0,0,0,0,0,5,3,4,0,7,8,4,3,9,5,0,8,7,0,4,8,0,10,10,0,10,10,0,10,3,0,3,22,0,23,11,0,11,13,0,15,8,0,10,20,0,20,6,0,6,0,0,0,126,28,150
12504158901,0,0,0,0,0,0,0,4,4,0,3,3,0,10,8,0,4,4,3,0,5,4,0,10,8,0,9,7,0,7,3,0,7,11,0,14,20,6,30,8,0,7,13,0,13,5,0,5,18,0,20,4,0,4,0,0,0,116,38,153
12504158902,0,0,4,0,0,0,0,0,0,0,0,0,0,8,8,3,4,6,3,0,5,0,12,17,3,8,16,16,6,24,13,0,14,15,0,18,40,7,48,24,3,24,23,0,27,16,4,16,34,4,35,7,7,8,0,0,4,200,79,282
12504158903,0,0,4,0,0,4,0,5,5,0,3,3,0,8,6,3,0,9,10,0,13,7,6,14,8,7,15,3,0,12,8,3,11,13,6,19,17,3,19,15,0,15,15,0,16,5,5,4,29,0,35,8,5,13,0,0,0,153,49,207
12504158904,0,3,4,0,0,0,0,3,6,0,10,10,5,26,31,3,8,9,4,5,8,4,4,5,7,3,15,12,3,12,0,0,4,16,0,17,10,7,14,15,0,20,22,0,22,12,0,12,39,0,39,4,0,3,4,0,5,173,72,240
12504158905,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,3,0,0,0,3,0,3,3,0,3,0,3,7,0,0,0,4,0,3,4,6,3,3,5,4,7,0,7,7,0,7,13,0,10,0,0,0,0,0,3,56,16,71
12504158907,0,4,3,0,0,0,4,0,4,0,3,3,0,0,0,5,3,4,7,0,12,6,3,12,7,4,10,12,0,12,14,0,11,15,0,18,29,7,33,23,0,24,12,6,19,11,0,11,18,3,22,9,3,9,0,0,0,167,43,212
12504158908,0,0,3,0,0,0,0,0,0,0,5,5,0,16,19,0,0,3,0,7,11,9,6,13,4,7,11,16,8,23,10,7,16,13,5,22,59,12,69,44,0,40,36,4,43,29,0,30,67,9,77,16,0,20,0,6,3,307,94,408
12504158910,4,0,8,0,0,0,0,0,4,0,6,6,4,0,5,5,0,0,9,0,15,7,0,12,14,5,15,7,0,8,5,0,13,3,0,3,12,0,12,3,0,3,4,0,5,9,0,9,20,0,23,4,0,8,0,4,3,110,31,146
12504158911,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,5,0,3,0,0,0,3,4,10,0,0,3,5,0,0,0,0,0,9,0,10,5,0,6,10,0,10,16,0,14,12,0,12,23,0,21,3,0,9,0,0,0,86,16,110
12504158912,0,3,4,0,0,0,0,7,7,0,3,9,3,5,8,3,5,3,7,6,10,8,7,7,10,9,18,5,0,5,7,3,12,6,3,11,31,6,42,25,0,27,23,9,28,7,0,7,16,0,19,8,0,6,0,0,0,157,68,223
12504158913,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,3,0,3,5,0,4,0,0,6,3,0,3,5,0,5,8,0,6,5,3,12,16,0,22,10,0,10,3,0,3,0,0,0,7,0,7,0,0,0,0,0,0,68,15,86
12504158914,0,0,0,0,0,0,0,0,3,0,0,0,0,8,10,3,5,8,4,0,7,0,0,6,7,3,6,0,0,4,4,0,6,0,6,9,16,7,25,8,4,12,10,4,6,7,0,3,22,0,21,8,4,8,0,4,3,103,45,140
12504158915,0,3,3,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,3,4,5,9,10,0,8,6,0,6,7,0,7,3,0,7,7,5,11,12,0,7,15,0,15,0,0,0,14,3,18,7,0,6,0,4,4,91,31,128
12504158917,3,3,4,0,0,0,0,0,0,0,4,6,0,3,8,5,0,5,0,6,8,7,0,7,10,3,13,12,4,15,7,3,15,15,3,16,20,0,24,11,0,15,10,0,12,0,0,0,5,3,9,6,0,6,0,0,0,106,39,143
12504158918,0,5,5,0,0,0,0,3,3,0,10,9,0,8,12,4,0,4,4,5,10,0,6,6,7,6,10,9,0,17,5,4,8,9,0,9,21,3,25,6,0,10,0,0,0,3,0,3,19,0,19,6,4,14,3,3,6,112,59,172
12504158919,0,0,0,0,0,0,0,3,3,0,5,5,4,8,11,0,0,4,3,4,6,0,0,0,8,0,5,5,0,4,6,0,6,8,0,10,34,0,32,11,0,11,22,0,22,11,0,11,24,0,24,3,0,4,0,0,0,122,35,157
12504158920,4,0,7,0,0,0,0,0,0,0,3,3,0,16,14,0,0,0,0,3,5,8,0,7,9,6,12,9,3,15,4,0,4,14,3,14,25,4,33,18,0,18,18,0,18,8,4,11,19,0,21,5,0,5,0,4,4,141,55,198
12504158922,6,5,7,0,0,0,3,0,3,0,0,0,0,7,8,3,3,4,7,0,6,8,3,8,17,12,26,6,0,8,9,7,18,15,3,16,29,11,43,19,4,23,15,0,24,12,0,12,28,0,33,4,4,9,3,0,4,199,57,259
12504158923,3,3,3,0,0,0,0,3,3,0,4,4,7,10,18,7,9,12,4,0,10,3,0,5,7,3,8,14,0,14,15,3,13,13,9,19,26,9,32,24,5,25,16,0,16,10,0,9,22,4,20,12,0,15,4,5,6,176,71,250
12504158924,0,0,3,0,0,0,4,0,6,0,13,13,0,19,21,0,5,7,7,6,12,5,0,5,7,3,12,4,4,7,5,0,8,13,4,14,25,6,37,20,0,20,17,0,15,14,0,14,31,0,29,3,0,3,0,4,9,157,79,239
12504158925,0,0,9,0,0,0,0,0,0,0,11,11,3,12,18,0,0,0,3,6,6,3,5,10,3,0,3,3,0,3,0,0,0,0,0,0,8,0,14,4,0,4,5,0,5,4,0,5,8,0,10,8,0,10,0,0,0,70,44,116
12504158926,0,7,7,0,0,5,0,0,0,0,4,4,0,5,4,0,3,3,0,0,9,0,3,3,3,0,3,11,5,11,8,4,11,12,6,15,15,4,21,14,0,13,13,0,13,15,0,15,28,3,24,6,0,6,0,0,0,125,44,172
12504158927,0,4,4,0,0,0,0,4,4,0,3,5,0,6,8,0,3,3,4,4,7,4,0,6,4,6,11,0,0,3,4,0,4,0,3,4,13,0,13,12,0,20,9,0,9,4,0,4,22,0,22,3,0,3,0,0,0,88,35,120
12504158929,0,0,0,0,0,0,0,0,0,0,3,3,0,7,11,4,4,4,0,0,0,5,3,11,3,0,5,8,5,12,9,4,11,6,0,6,14,6,12,12,0,17,7,0,7,3,0,3,27,3,29,6,0,9,0,0,0,97,34,132
12504158931,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,3,0,4,0,7,7,3,9,14,8,0,6,6,5,9,3,0,3,13,7,18,30,5,36,21,0,21,10,3,14,6,0,6,14,0,15,4,0,4,3,0,3,126,37,169
12504158932,0,5,5,0,0,0,0,0,0,0,6,8,7,0,3,3,4,6,4,3,7,8,5,8,0,0,0,3,8,8,4,3,9,5,3,8,21,3,21,14,4,20,12,4,15,7,0,7,22,0,22,10,0,10,0,3,4,117,43,161
12504158933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,5,6,10,8,0,8,12,0,18,11,0,11,4,0,4,8,0,8,12,0,19,8,0,8,0,0,0,71,15,90
12504158934,5,0,7,0,0,0,0,0,0,0,0,0,3,3,7,0,5,7,9,9,16,8,5,13,10,7,22,14,13,24,11,3,14,7,5,16,32,3,36,18,0,24,27,3,25,11,0,11,34,0,35,12,0,12,3,3,4,204,72,279
12504158935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,11,0,0,0,4,0,4,0,3,6,5,0,5,0,0,0,9,3,16,7,0,7,5,0,5,4,0,4,22,0,25,4,0,4,0,0,0,79,18,99
12504158936,0,4,0,0,0,0,3,3,0,0,4,5,0,8,13,0,6,4,6,0,5,7,5,12,3,0,5,10,5,11,9,0,11,9,4,14,27,4,30,15,0,18,10,0,10,6,0,6,27,6,28,8,0,5,0,3,3,136,50,187
12504158937,0,3,3,0,0,0,0,0,0,0,5,5,0,5,8,4,5,10,3,0,4,3,0,6,8,3,6,3,7,10,12,8,16,8,3,10,23,5,31,15,0,18,20,0,14,16,0,16,29,5,39,5,3,11,0,4,3,155,54,208
12504158938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,5,8,9,12,3,13,9,6,17,3,5,10,36,3,39,17,0,20,30,4,31,22,0,24,44,5,48,5,0,5,0,0,3,185,41,219
12504158939,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,3,6,6,0,6,4,0,0,7,7,15,15,4,19,14,5,16,3,0,12,36,12,44,21,0,23,18,0,23,12,3,9,23,0,25,0,3,12,0,0,0,166,45,210
12504158940,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,6,4,6,7,0,10,0,0,6,5,4,11,8,0,12,6,5,9,0,5,4,15,5,16,8,0,6,9,0,9,3,0,3,12,0,11,0,0,3,0,0,0,79,38,120
12504158941,5,0,4,0,0,0,0,0,0,0,4,4,0,3,4,0,0,3,4,4,3,3,0,3,9,0,3,8,0,8,7,0,7,5,0,8,26,0,26,20,0,20,16,0,19,15,0,15,48,4,56,6,0,6,0,0,5,173,23,190
12504158942,5,3,4,0,0,0,0,0,0,0,3,3,0,3,8,0,0,4,0,3,7,0,7,3,6,0,6,10,0,15,11,0,9,11,0,12,21,5,20,12,0,18,9,4,15,9,0,14,12,0,12,0,0,0,0,0,0,109,33,136
12504158943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6,3,3,4,0,3,0,0,0,9,0,13,19,4,24,14,0,14,20,0,21,3,0,5,30,0,34,0,0,4,0,0,0,107,22,130
12504158944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,3,3,7,11,3,0,10,4,9,9,9,0,9,13,6,23,22,0,26,4,0,9,8,0,6,18,0,17,9,0,5,0,5,3,110,40,148
12504158945,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,5,4,3,3,4,4,10,4,5,9,7,3,11,8,3,13,29,0,31,19,5,23,12,0,14,10,0,11,28,0,27,9,0,9,0,3,3,137,35,175
12504158946,4,0,4,0,0,0,0,0,0,0,0,0,5,6,0,0,3,3,0,0,0,0,3,5,6,0,6,0,0,3,3,5,9,7,0,7,25,0,26,10,0,15,13,3,10,13,0,13,41,0,42,0,0,0,0,0,0,127,17,144
12504158947,0,0,0,0,0,4,0,0,0,0,0,6,4,5,6,0,0,3,3,5,3,6,4,7,7,4,10,7,3,13,8,0,10,6,0,15,18,4,24,3,5,7,9,3,17,4,0,7,15,0,21,3,0,8,0,0,3,114,52,161
12504171701,0,0,3,0,0,0,0,0,0,0,4,4,0,3,11,6,6,10,0,0,3,3,8,13,9,4,12,10,3,11,14,7,15,14,9,16,29,10,39,15,3,23,10,5,13,3,3,9,19,9,23,10,3,8,3,0,4,135,80,222
12504171702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504171703,3,7,10,0,0,0,0,3,7,0,7,7,3,3,12,7,6,15,6,7,9,8,4,9,0,4,9,14,7,20,0,0,5,6,5,9,9,7,15,9,0,15,10,0,10,3,0,3,11,0,16,6,0,8,0,4,4,100,73,176
12504171704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,4,0,3,8,7,4,9,8,3,7,0,0,0,0,5,4,6,0,6,3,3,5,3,5,0,0,0,0,32,32,64
12504171705,0,3,4,4,0,3,0,0,0,0,0,0,0,3,3,4,3,7,3,3,3,9,8,15,0,3,3,4,4,12,9,4,14,9,11,13,39,11,51,14,4,22,21,5,33,14,6,18,37,8,42,8,5,8,0,0,3,176,72,250
12504171706,0,3,3,0,0,0,0,4,4,0,0,0,0,8,3,0,6,5,0,3,8,3,5,11,5,4,4,12,5,19,5,3,8,6,0,8,23,13,38,10,10,17,5,7,11,9,0,7,12,9,16,4,0,9,0,0,0,102,77,177
12504171707,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,6,10,5,0,5,8,5,15,8,7,15,10,0,17,20,9,24,13,0,20,7,0,11,3,0,3,8,0,8,4,4,8,0,0,0,103,47,155
12504171708,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,7,8,4,10,5,8,11,3,13,19,7,9,14,16,7,26,40,11,51,18,0,18,24,3,27,14,0,14,62,7,69,8,3,12,3,0,0,214,90,300
12504171709,0,0,0,0,0,0,0,5,5,0,0,10,0,0,3,0,3,3,0,9,10,0,3,5,7,8,14,5,7,16,8,7,17,11,4,17,24,18,37,19,3,22,13,8,19,16,0,16,17,7,26,6,3,6,0,0,0,138,89,226
12504171710,0,5,5,0,0,0,0,0,0,5,0,7,3,0,3,0,3,6,0,9,9,0,0,5,12,18,25,4,13,18,12,11,25,19,14,29,27,15,37,15,4,16,17,3,22,10,0,10,38,6,45,6,4,9,0,0,0,169,103,273
12504171711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12504171712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,0,0,3,8,3,8,10,0,8,8,7,14,3,0,9,4,5,8,36,19,56,11,4,16,19,6,22,15,0,14,41,12,48,8,4,11,0,0,3,169,71,239
12504171713,0,0,7,0,0,0,0,4,4,0,3,3,0,3,3,5,3,10,0,5,3,6,9,8,3,9,6,7,6,12,10,5,16,5,4,11,29,12,35,3,3,7,14,3,21,3,0,3,12,5,23,3,6,3,0,4,4,103,81,185
12504171714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,4,5,4,3,5,12,3,9,0,0,5,0,0,5,0,4,4,12,7,14,3,0,4,0,0,0,37,19,58
12504171715,6,3,9,0,3,3,0,0,0,3,7,11,3,8,7,5,8,10,3,9,6,10,9,16,5,10,15,10,13,23,8,8,22,10,4,15,24,13,39,19,4,27,11,4,12,12,0,12,21,7,25,7,3,9,0,0,5,155,116,267
12504171716,3,5,10,0,0,0,0,4,4,0,6,6,0,9,8,0,3,7,9,0,9,3,3,3,3,11,11,11,4,13,8,9,12,11,16,26,30,32,61,11,3,12,18,7,33,11,0,10,50,11,56,10,4,13,0,5,0,171,124,291
12504171717,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,5,4,4,0,3,3,10,13,10,4,11,7,11,21,9,4,8,32,11,48,21,3,19,24,0,28,13,4,15,38,8,43,4,0,8,0,0,5,163,69,233
12504171718,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,7,4,0,4,6,3,10,15,11,24,6,5,13,9,0,11,13,0,13,24,7,31,0,3,7,0,0,0,97,27,123
12504171719,0,13,13,4,0,7,0,4,7,3,4,5,0,3,4,0,3,8,6,7,14,3,15,21,8,20,25,15,20,38,13,18,29,17,10,21,30,29,58,33,0,32,23,11,35,19,0,19,54,19,79,11,0,15,0,8,8,249,182,430
12504171720,0,0,7,0,3,6,0,0,0,0,0,3,0,0,0,4,4,5,0,0,3,0,3,4,3,5,5,3,4,9,3,5,8,8,4,13,20,15,29,10,0,11,21,9,27,10,5,13,33,6,43,10,5,8,3,0,3,127,66,199
12504171721,0,0,3,0,0,0,0,0,0,0,4,4,0,7,7,0,11,14,4,9,10,5,7,14,3,9,13,9,13,25,8,14,17,11,4,19,26,11,31,8,0,9,4,0,4,0,0,0,5,0,5,4,0,4,0,3,0,87,94,183
12504171722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,10,0,0,0,5,0,4,4,3,7,0,7,5,3,3,13,10,3,18,7,0,9,14,0,15,0,0,0,7,3,12,4,0,4,6,0,4,76,36,108
