SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
11703163822,52,52,115,79,69,43,27,7,6,442
11703163823,41,28,77,60,72,32,21,15,0,339
11703163824,24,63,126,70,28,20,0,0,0,330
11703163901,0,0,0,0,0,0,0,0,0,0
11703163902,13,155,190,56,21,7,9,0,0,449
11703163903,17,83,199,110,40,32,13,0,0,490
11703163904,16,116,150,34,22,4,3,0,0,348
11703163905,26,236,417,162,30,21,9,0,0,904
11703163906,14,68,107,33,23,20,22,8,3,295
11703163907,13,56,135,70,46,42,24,7,0,390
11703163908,14,217,219,67,30,21,8,3,0,575
11703163909,22,45,142,68,27,26,10,3,0,344
11703163910,25,47,138,71,55,52,25,12,0,422
11703163911,15,168,227,64,9,8,8,5,0,512
11703163912,27,150,202,79,41,34,15,4,0,556
11703163913,22,205,268,87,23,20,10,3,3,637
11703163914,10,129,129,34,25,18,27,0,0,377
11703163915,10,37,79,43,9,10,7,4,0,196
11703163916,14,394,266,54,19,0,0,0,0,750
11703163917,4,42,64,18,13,6,0,0,0,145
11703163918,21,99,163,51,45,25,8,9,0,427
11703164001,66,68,142,113,78,70,32,10,0,574
11703164002,32,68,165,96,49,44,21,7,0,470
11703164003,53,71,96,61,79,49,22,9,0,436
11703164004,46,59,126,96,66,45,14,9,5,459
11703164005,38,48,164,89,71,49,32,5,4,498
11703164006,27,75,108,75,58,44,41,20,3,467
11703164007,11,53,121,62,34,27,15,3,0,317
11703164008,66,57,135,81,72,56,32,13,6,517
11703164009,18,61,157,77,57,28,18,3,4,422
11703164010,51,50,160,97,60,37,24,6,3,497
11703164011,36,44,137,34,28,22,5,0,0,305
11703164012,65,78,103,86,98,43,24,8,9,521
11703164013,23,46,79,44,25,19,7,4,3,256
11703164014,56,51,152,93,71,44,30,8,3,511
11703164015,0,90,17,5,0,0,0,0,0,114
11703164016,25,36,69,60,44,59,40,24,4,361
11703164017,18,48,153,62,39,21,19,7,0,367
11703164018,66,73,159,89,68,43,37,10,4,531
11703164019,54,64,137,87,82,74,31,14,5,552
11703164020,61,75,171,104,92,55,30,5,4,598
11703164021,77,68,222,150,81,69,25,4,8,705
11703164022,52,30,87,64,55,36,15,6,0,346
11703164023,18,56,118,42,31,32,31,10,3,345
11703164024,43,29,137,52,55,30,18,9,6,377
11703164025,52,52,117,83,70,43,15,9,8,447
11703164026,48,41,88,68,66,32,15,4,0,354
11703164027,42,66,193,100,64,80,41,22,0,603
11703164028,54,27,70,50,49,42,24,13,4,315
11703164029,39,56,123,102,49,33,16,0,0,420
11703164030,44,72,149,91,73,52,33,24,3,543
11703164031,60,71,116,69,79,42,26,11,6,474
11703164032,27,36,85,39,47,27,19,7,4,294
11703164033,32,74,116,68,61,32,21,11,3,413
11703164034,30,26,62,40,41,25,24,8,0,249
11703164101,23,15,136,113,75,39,34,15,0,453
11703164102,4,11,0,5,20,12,21,10,0,83
11703164103,77,84,228,144,71,38,33,17,0,694
11703164104,11,38,144,76,22,30,10,8,4,340
11703164105,11,52,158,38,25,11,22,6,0,319
11703164106,30,25,104,71,33,8,20,14,0,302
11703164107,67,32,76,94,59,55,42,29,12,468
11703164108,32,16,41,73,38,50,41,26,5,314
11703164109,0,0,0,0,0,0,0,0,0,0
11703164110,60,44,198,163,105,66,40,11,0,687
11703164111,44,24,38,71,50,74,103,73,12,481
11703164112,15,16,33,31,17,17,6,0,0,131
11703164113,100,40,73,161,136,148,140,35,6,845
11703164114,43,55,168,123,47,40,17,4,0,501
11703164115,61,10,12,64,29,47,33,17,6,276
11703164116,61,38,73,69,55,46,26,10,0,379
11703164117,69,53,240,147,81,53,33,22,4,703
11703164118,27,37,136,93,28,20,13,8,0,361
11703164119,46,96,310,186,76,49,46,8,0,807
11703164120,63,13,66,103,48,36,23,11,6,372
11703164121,48,34,123,86,28,30,26,7,4,388
11703164122,59,15,44,79,59,59,58,19,3,395
11703164123,40,30,51,80,60,98,98,19,5,475
11703164124,29,57,99,63,46,54,38,16,0,421
11703164125,43,40,150,86,41,21,20,0,0,401
11703164126,58,34,181,114,47,32,14,4,0,486
11703164127,37,25,25,37,37,83,66,42,12,370
11703164128,44,21,115,117,52,29,22,7,0,418
11703164129,47,24,48,65,35,44,31,8,0,301
11703164130,69,30,126,144,48,37,28,14,3,495
11703164201,29,67,174,114,70,62,25,13,9,562
11703164202,48,40,115,87,55,58,32,29,0,475
11703164203,53,61,125,72,58,37,30,16,0,451
11703164204,16,0,31,49,43,51,20,8,0,225
11703164205,27,16,16,26,50,63,77,46,29,357
11703164206,40,36,163,88,67,41,19,9,3,464
11703164207,24,5,81,58,33,30,14,12,3,257
11703164208,13,61,157,82,36,26,7,0,0,380
11703164209,30,22,14,30,25,18,17,0,0,146
11703164210,70,178,236,74,29,34,21,0,0,646
11703164211,10,27,78,65,32,26,11,0,0,249
11703164212,29,65,111,46,20,22,16,4,3,316
11703164213,16,13,61,46,41,34,26,4,3,233
11703164214,15,32,111,38,29,13,15,0,0,245
11703164215,67,44,69,78,41,44,25,15,0,388
11703164216,32,48,94,56,43,32,19,21,0,356
11703164217,24,11,32,32,71,46,36,26,10,289
11703164218,44,58,162,81,59,34,36,8,10,494
11703164219,58,62,134,74,58,53,36,10,3,481
11703164220,71,37,69,67,69,40,26,18,10,408
11703164221,51,52,99,64,65,39,32,18,3,427
11703164222,53,11,136,139,135,98,76,19,10,676
11703164223,60,34,44,67,48,30,44,52,13,386
11703164224,16,36,109,55,25,17,9,6,0,273
11703164225,5,3,10,18,32,87,84,65,29,322
11703164226,47,56,183,103,92,57,39,24,4,607
11703164227,37,33,179,125,58,35,15,4,3,489
11703164228,29,85,161,78,49,48,15,6,0,466
11703164229,40,29,69,75,38,37,43,25,17,373
11703164230,31,117,365,161,44,42,16,4,0,777
11703164231,61,33,165,118,79,67,34,21,0,569
11703164232,14,17,42,61,118,127,105,99,52,628
11703164233,4,26,129,54,18,8,5,3,0,253
11703164301,36,53,216,89,21,11,12,0,0,447
11703164302,77,62,167,118,69,45,18,0,0,565
11703164303,109,74,67,77,100,64,58,60,23,634
11703164304,100,75,245,167,92,65,37,15,3,790
11703164305,48,32,210,146,48,28,9,6,0,538
11703164306,22,32,144,60,12,12,6,0,0,286
11703164307,68,60,30,49,66,55,45,51,19,438
11703164308,25,50,183,65,13,12,8,0,0,358
11703164309,34,28,139,98,25,8,8,0,0,333
11703164310,68,41,189,117,55,32,27,17,9,547
11703164311,36,71,206,57,10,4,5,0,0,395
11703164312,78,51,220,148,40,25,17,6,0,584
11703164313,54,62,91,62,32,24,13,4,0,352
11703164314,34,95,160,56,5,4,0,0,0,355
11703164315,40,45,226,78,8,12,3,0,0,417
11703164316,76,80,52,61,76,67,53,36,18,521
11703164317,32,30,202,117,57,13,9,3,4,468
11703164318,102,183,537,199,61,27,11,0,0,1108
11703164319,236,148,358,369,208,193,140,42,14,1706
11703164320,71,108,85,58,97,88,46,58,23,636
11703164321,77,181,367,126,45,13,4,0,0,810
11703164401,22,20,96,63,51,47,20,13,6,341
11703164402,0,0,0,0,0,0,0,0,0,0
11703164403,14,16,45,28,13,18,45,37,12,225
11703164404,22,21,42,52,53,70,61,49,9,385
11703164405,0,6,41,10,6,7,8,3,0,75
11703164406,19,19,73,62,49,42,10,10,0,286
11703164407,18,92,178,74,22,14,12,0,0,418
11703164408,37,24,111,105,76,94,73,31,4,557
11703164409,29,40,175,122,56,45,20,10,5,505
11703164410,0,0,0,0,0,0,0,0,0,3
11703164411,22,57,65,43,25,23,25,4,0,266
11703164412,10,12,71,52,29,26,19,8,0,223
11703164413,19,21,22,27,51,46,53,62,15,316
11703164414,28,82,229,129,65,42,36,8,0,623
11703164415,19,12,41,40,34,47,42,20,5,261
11703164416,3,49,76,47,36,26,11,6,8,253
11703164417,21,27,154,92,52,32,20,15,0,408
11703164418,0,0,0,0,0,0,0,0,0,12
11703164419,0,3,0,0,3,0,0,0,0,4
11703164420,17,18,19,33,52,83,64,25,4,313
11703164421,10,26,82,65,50,29,24,14,6,318
11703164422,17,52,189,86,39,13,11,3,0,409
11703164423,13,73,226,127,54,42,27,17,4,586
11703164424,19,24,9,19,29,32,15,6,0,157
11703164425,27,43,169,98,55,37,28,15,6,487
11703164426,32,35,44,43,41,42,34,15,0,288
11703164427,0,0,0,0,0,0,0,0,0,0
11703164428,18,19,68,51,42,26,10,8,10,241
11703164429,0,0,20,18,7,4,3,5,0,63
11703164501,0,92,13,0,0,0,0,0,0,109
11703164502,30,47,78,79,59,35,29,12,4,366
11703164503,46,199,369,102,40,29,21,5,0,808
11703164504,58,148,538,224,100,65,32,13,4,1190
11703164505,7,33,94,38,20,12,12,0,0,219
11703164506,0,65,150,33,4,5,0,0,0,255
11703164507,12,36,89,81,27,30,8,6,3,288
11703164508,43,130,427,222,54,40,25,8,8,945
11703164509,30,59,239,125,62,56,24,18,6,619
11703164510,0,0,0,0,0,0,0,0,0,0
11703164511,53,178,419,127,45,32,19,8,0,893
11703164512,25,50,192,115,43,30,18,3,0,487
11703164513,41,244,380,143,50,40,18,5,0,926
11703164514,29,190,292,76,23,16,8,4,4,644
11703164515,33,79,267,134,42,26,18,13,0,608
11703164516,3,17,30,20,17,9,0,6,0,106
11703164517,34,89,216,112,23,14,5,0,0,492
11703164518,8,33,87,66,16,7,4,0,0,225
11703164519,33,146,440,206,57,39,18,7,3,947
11703164520,62,112,390,208,70,35,30,14,0,930
11703164521,21,178,578,217,57,43,11,3,0,1109
11703164522,57,106,247,145,64,53,55,29,10,764
11703164523,15,54,215,106,27,10,5,0,0,427
11703164524,15,138,219,72,20,8,4,0,0,469
11703164525,5,63,104,43,18,8,12,0,0,255
11703164526,41,66,307,155,49,33,8,0,0,661
11703164527,58,106,252,156,84,66,34,11,3,768
11703164528,28,25,115,101,62,58,54,22,11,470
11703164529,0,0,0,0,0,0,0,0,0,3
11703164530,11,21,96,61,25,30,29,15,7,292
11703164531,61,162,519,248,69,34,25,14,0,1130
11703164532,0,0,0,0,0,0,0,0,0,0
11703164533,0,37,98,31,17,10,3,4,0,199
11703164534,31,71,255,142,69,25,10,4,0,606
11703164535,38,141,207,79,27,19,19,9,0,548
11703164536,48,141,504,264,89,52,51,9,3,1165
11703164601,25,97,161,107,30,13,8,0,0,438
11703164602,21,70,137,75,20,13,13,3,3,358
11703164603,13,58,144,54,13,18,0,0,0,296
11703164604,22,14,63,23,33,16,16,5,0,181
11703164605,41,59,142,73,30,18,16,11,0,390
11703164606,36,72,157,77,48,27,26,15,4,464
11703164607,10,26,28,8,21,20,21,5,5,148
11703164608,4,19,38,23,3,3,0,0,0,95
11703164609,65,99,246,125,47,28,19,3,6,636
11703164610,44,40,152,127,48,14,17,0,0,444
11703164611,0,110,32,0,0,0,0,0,0,147
11703164612,3,202,145,28,14,7,0,0,0,408
11703164613,49,108,226,97,38,25,36,3,3,584
11703164614,0,107,190,27,9,10,3,0,0,350
11703164615,25,73,106,40,35,47,15,4,0,354
11703164616,12,44,86,23,22,17,11,0,3,215
11703164617,11,112,173,101,23,12,8,5,0,455
11703164618,30,86,138,65,40,39,20,4,4,427
11703164619,6,35,65,43,33,14,26,35,19,276
11703164620,46,50,139,119,74,39,20,18,3,514
11703164621,10,42,96,33,26,13,16,0,5,246
11703164701,73,96,351,209,67,36,26,3,0,866
11703164702,66,58,97,66,68,110,64,37,11,570
11703164703,0,0,0,0,4,48,70,58,14,195
11703164704,74,57,60,50,59,81,61,26,9,478
11703164705,58,34,261,175,66,29,13,0,0,638
11703164706,86,172,475,238,59,32,7,0,0,1077
11703164707,3,9,20,26,42,93,130,90,42,463
11703164708,27,32,149,105,54,39,25,8,4,439
11703164709,36,44,172,73,70,62,55,21,12,543
11703164710,9,6,24,12,24,23,19,14,6,133
11703164711,60,50,46,58,40,46,37,26,3,378
11703164712,0,0,0,0,0,0,0,0,0,0
11703164713,62,71,284,124,85,37,26,9,0,694
11703164714,37,93,345,173,30,35,16,10,0,742
11703164715,7,12,142,57,16,15,7,0,0,265
11703164716,20,15,123,94,46,38,21,5,0,366
11703164717,27,45,221,106,43,39,9,6,0,490
11703164718,14,10,12,33,40,41,34,22,9,208
11703164719,37,81,249,114,29,24,0,0,0,538
11703164720,33,40,53,41,28,33,37,24,10,294
11703164721,49,94,318,116,45,17,12,4,0,644
11703164722,20,32,117,74,48,45,35,15,5,380
11703164723,48,42,96,74,46,31,19,9,0,358
11703164724,20,17,58,54,88,89,105,87,55,573
11703164725,67,45,316,176,44,13,4,0,0,672
11703164726,66,72,274,172,51,26,9,3,0,664
11703164727,23,181,223,53,15,3,4,4,0,512
11703164728,58,164,400,121,51,18,10,13,0,838
11703164729,47,33,117,86,43,14,13,0,3,354
11703164730,16,36,168,42,10,8,0,0,0,281
11703164731,66,81,298,136,54,28,8,0,0,679
11703164732,25,31,138,76,64,60,58,46,21,520
11703164733,44,118,232,80,31,15,16,0,3,532
11703164801,85,69,142,75,66,46,35,5,0,516
11703164802,34,55,225,116,34,16,4,0,0,485
11703164803,33,111,349,128,34,11,10,8,4,680
11703164804,54,53,145,96,34,33,25,16,0,465
11703164805,30,155,196,83,27,16,14,0,0,520
11703164806,39,40,161,83,15,17,5,3,0,360
11703164807,58,65,170,136,52,45,34,3,4,566
11703164808,14,57,154,48,15,11,3,0,0,308
11703164809,35,40,58,51,42,30,16,12,3,287
11703164810,43,33,102,65,38,20,24,4,0,333
11703164811,26,48,131,56,16,17,12,3,0,303
11703164812,26,21,46,53,31,18,11,6,0,223
11703164813,30,135,202,58,25,13,6,0,0,470
11703164814,46,97,230,82,23,13,10,5,0,509
11703164815,34,104,232,94,30,23,9,0,0,529
11703164816,25,192,257,52,18,18,7,0,0,551
11703164817,16,55,262,81,20,12,5,0,0,455
11703164818,27,234,530,121,14,11,4,0,0,943
11703164819,59,34,131,130,39,32,27,10,0,466
11703164820,47,25,147,122,61,41,30,0,0,472
11703164821,34,118,316,81,25,18,3,0,0,600
11703164822,18,94,160,35,3,6,0,0,0,322
11703164823,82,100,248,130,41,41,29,10,0,686
11703164824,14,38,131,42,14,9,9,0,0,243
11703164825,48,96,354,130,44,14,6,0,0,697
11703164826,23,73,206,40,7,5,0,0,0,358
11703164827,50,38,66,53,39,13,18,9,4,283
11801133901,98,42,111,90,79,63,42,29,0,545
11801133902,86,44,72,64,68,36,22,7,4,397
11801133903,67,38,37,42,61,42,13,14,7,332
11801133904,80,37,157,106,77,55,43,52,83,684
11801133905,116,77,30,50,80,81,42,23,15,510
11801133906,59,51,84,55,57,64,22,20,3,418
11801133907,80,46,28,43,75,39,21,13,10,361
11801133908,56,44,93,65,49,40,9,13,4,380
11801133909,0,0,0,0,0,0,0,0,0,0
11801133910,84,58,107,57,81,59,37,10,5,500
11801133911,85,57,70,82,88,79,70,36,8,574
11801133912,75,43,119,95,65,47,30,7,5,491
11801133913,67,32,42,61,41,33,28,16,9,338
11801133914,50,38,64,45,48,29,20,14,8,302
11801133915,39,24,73,57,34,34,21,10,4,296
11801133916,0,0,0,0,0,0,0,0,0,0
11801133917,62,29,79,76,32,29,14,9,5,343
11801133918,50,21,29,40,37,16,19,6,4,223
11801133919,61,45,134,95,59,27,31,13,4,469
11801133920,67,26,20,48,53,31,11,10,0,261
11801133921,97,29,68,76,51,43,28,10,5,398
11801133922,39,46,174,74,38,27,30,16,3,449
11801133923,94,64,176,92,73,50,63,77,40,725
11801133924,62,19,110,55,39,14,23,9,9,344
11801133925,33,14,75,53,23,14,13,13,3,239
11801133926,54,28,65,29,46,33,15,14,4,280
11801133927,81,55,78,66,62,40,17,14,3,425
11801133928,74,33,20,52,73,38,22,8,3,331
11801133929,46,23,114,57,50,29,23,19,4,358
11801133930,58,25,81,59,47,43,13,14,8,348
11801133931,43,22,31,33,29,21,26,6,4,219
11801133932,83,27,55,53,48,24,21,15,6,328
11801133933,82,55,237,101,51,29,26,32,10,624
11801133934,63,31,228,118,58,38,41,35,9,624
11801133936,42,18,131,97,47,30,26,18,5,416
11801133937,50,39,145,59,47,36,24,15,3,405
11801133938,48,24,151,73,44,35,23,9,3,403
11801133939,41,30,202,86,45,37,24,13,4,484
11801133940,73,54,236,122,65,38,30,24,6,652
11801133941,46,18,55,37,40,19,21,13,4,257
11801133942,65,45,76,51,48,25,19,15,9,352
11801133943,35,38,142,64,37,29,33,26,7,410
11801133944,70,39,89,83,70,45,29,15,0,438
11801133945,56,32,170,76,38,26,29,19,3,447
11801133946,19,17,102,41,17,16,12,16,3,251
11801133947,56,29,81,54,44,48,33,7,0,362
11801133948,48,10,219,136,33,32,23,7,3,513
11801133949,45,31,175,103,54,30,34,43,14,535
11801134001,20,45,130,46,32,26,23,22,12,360
11801134002,32,11,105,63,35,17,11,0,0,277
11801134003,60,39,192,103,72,33,22,7,3,536
11801134004,35,41,284,123,62,32,11,3,0,594
11801134005,61,39,170,75,80,34,36,20,5,519
11801134006,84,52,82,58,80,32,32,22,4,451
11801134007,65,30,126,75,49,49,35,12,4,446
11801134009,28,32,188,84,39,29,20,11,6,432
11801134010,56,35,223,100,48,49,23,10,6,547
11801134012,47,41,335,135,63,28,11,8,9,685
11801134013,59,42,282,131,62,31,27,17,0,644
11801134014,92,60,191,118,69,48,20,12,7,601
11801134015,70,51,148,90,59,42,28,15,6,499
11801134016,17,24,102,61,27,17,12,9,4,275
11801134017,63,20,119,105,73,31,33,12,4,470
11801134018,82,42,233,152,71,42,25,19,0,665
11801134019,49,24,70,44,42,24,17,6,0,274
11801134020,76,34,33,42,51,34,22,7,4,301
11801134021,35,22,86,72,43,43,26,16,4,353
11801134022,69,24,158,83,46,14,10,6,0,416
11801134023,50,22,95,75,24,20,14,7,5,305
11801134024,34,19,139,81,33,21,21,20,43,410
11801134025,91,52,153,95,58,51,13,18,11,541
11801134026,95,43,170,84,88,25,28,19,8,557
11801134027,129,47,38,76,77,39,37,17,8,471
11801134028,86,44,60,62,59,31,14,11,4,376
11801134029,163,83,52,86,99,45,39,18,5,582
11801134030,114,41,215,128,74,34,33,7,3,651
11801134031,53,41,216,126,62,38,22,12,3,576
11801134032,87,44,72,72,58,49,26,18,7,429
11801134033,78,44,158,135,72,52,30,9,3,592
11801134034,0,0,3,0,0,0,0,0,0,5
11801134035,9,4,30,22,26,13,6,13,9,129
11801134036,36,31,114,65,47,37,22,16,4,375
11801134037,51,39,38,45,44,31,6,9,3,267
11801134038,101,44,75,78,64,28,35,10,0,435
11801134039,120,57,71,95,90,41,27,18,0,509
11801134040,84,40,37,58,53,42,33,8,3,362
11801134041,60,22,21,22,43,32,17,4,0,231
11801134042,145,62,129,129,89,43,32,20,3,661
11801134043,123,78,75,96,90,55,44,19,5,597
11801134044,70,41,23,49,44,41,23,9,3,302
11801134045,35,15,57,38,24,18,6,4,4,198
11801134046,0,0,0,0,0,0,0,0,0,0
11801134047,58,23,122,76,46,31,29,19,4,416
11801134048,24,10,69,53,34,26,6,3,0,231
11801134049,20,12,120,52,18,22,16,10,0,275
11801134050,18,23,194,88,31,20,11,9,0,395
11801134051,45,23,170,107,50,38,30,17,10,484
11801134101,45,24,61,43,34,38,17,6,3,278
11801134102,23,34,42,26,32,18,16,31,29,250
11801134103,112,38,134,129,64,44,32,16,9,580
11801134104,92,43,34,54,59,45,17,5,4,359
11801134105,26,36,190,73,31,26,27,23,0,443
11801134107,84,34,64,61,60,43,31,23,0,400
11801134108,96,58,132,88,66,56,44,20,10,559
11801134109,39,56,167,77,31,23,31,33,15,469
11801134110,111,36,47,95,79,47,45,28,3,488
11801134111,74,55,188,114,58,51,51,63,38,695
11801134112,105,40,58,77,69,47,43,26,14,486
11801134113,68,33,29,52,46,33,25,8,5,301
11801134114,24,35,183,84,43,54,37,14,6,480
11801134115,100,41,79,89,60,28,24,12,3,443
11801134116,32,27,183,99,47,42,36,24,16,511
11801134118,34,21,76,53,27,17,23,6,13,268
11801134119,34,23,73,61,30,33,39,29,24,347
11801134120,54,44,103,81,41,33,14,16,0,388
11801134121,51,45,166,94,65,42,48,13,9,548
11801134122,18,21,72,33,37,22,33,31,10,276
11801134123,51,43,104,64,61,35,25,13,8,399
11801134124,68,42,151,82,59,34,34,22,0,489
11801134125,39,46,157,55,31,24,12,6,0,379
11801134126,86,81,119,69,64,59,51,21,11,566
11801134127,86,72,145,104,68,47,71,31,9,636
11801134128,165,58,64,98,113,70,44,34,8,648
11801134129,105,52,27,59,64,53,49,12,14,442
11801134130,74,36,23,39,61,28,38,24,12,344
11801134131,119,56,71,93,77,55,49,10,10,531
11801134132,81,39,31,50,65,33,16,9,0,323
11801134133,82,65,100,76,82,78,54,32,10,582
11801134134,88,33,48,69,66,46,32,17,10,407
11801134135,87,51,106,110,64,44,29,37,28,557
11801134136,0,0,0,0,0,0,0,0,0,0
11801134137,61,26,43,43,55,40,35,19,10,328
11801134138,81,38,98,84,79,49,48,52,65,599
11801134139,58,26,61,65,49,31,19,26,47,385
11801134140,16,18,108,67,38,18,11,21,14,302
11801134141,18,19,125,64,24,24,25,24,6,331
11801134142,33,16,121,67,29,23,19,13,15,345
11801134143,40,33,154,99,50,56,57,59,28,575
11801134201,0,0,0,0,0,0,0,0,0,0
11801134401,128,53,84,142,106,88,41,43,15,691
11801134402,73,66,18,39,63,55,49,16,8,385
11801134403,83,50,75,78,68,67,43,24,0,487
11801134404,67,35,112,100,48,30,35,24,7,457
11801134405,101,49,58,78,76,46,25,14,4,449
11801134406,90,52,102,100,63,54,43,18,4,527
11801134407,93,52,83,93,80,42,40,17,8,509
11801134408,102,43,55,83,67,61,43,26,11,485
11801134409,56,56,40,55,71,47,43,28,12,410
11801134410,66,32,33,46,56,19,35,20,5,309
11801134411,86,45,48,67,58,37,34,16,3,392
11801134412,125,48,88,133,106,67,76,49,38,722
11801134413,83,36,41,71,63,34,27,9,4,370
11801134414,103,54,48,77,70,47,36,17,10,458
11801134415,45,41,32,36,44,50,33,38,29,348
11801134416,101,83,25,39,77,51,58,14,7,449
11801134417,62,51,38,45,49,36,45,17,0,351
11801134418,78,69,58,46,91,68,58,29,13,513
11801134419,80,32,54,90,60,50,43,29,5,436
11801134420,69,58,41,51,51,34,16,10,0,329
11801134421,94,50,44,46,70,44,39,22,8,419
11801134422,128,49,83,83,84,64,45,20,18,573
11801134423,76,62,26,29,68,50,38,20,7,377
11801134424,166,97,54,61,122,91,55,27,8,677
11801134501,49,60,179,82,67,61,35,11,5,555
11801134502,76,52,103,120,88,49,34,24,0,551
11801134503,45,31,71,68,43,63,59,43,10,435
11801134504,73,34,104,56,55,29,32,11,6,399
11801134505,58,49,82,89,90,50,32,18,9,483
11801134506,40,19,98,56,37,27,15,19,8,313
11801134507,70,60,99,67,73,67,35,24,11,494
11801134508,76,45,137,83,70,62,35,18,8,534
11801134509,62,32,108,78,66,46,28,23,5,450
11801134510,31,26,65,54,33,39,32,15,0,294
11801134511,46,37,54,33,56,23,26,19,5,312
11801134512,108,57,76,93,71,78,53,38,12,575
11801134513,47,30,55,50,40,30,39,15,4,303
11801134514,0,0,4,0,0,4,0,0,0,12
11801134515,0,4,0,0,3,0,0,0,0,10
11801134516,84,44,87,105,83,48,31,30,4,510
11801134517,55,28,61,45,44,25,21,9,0,302
11801134518,55,41,88,70,60,41,40,21,7,431
11801134519,51,38,55,64,43,50,60,101,87,552
11801134520,26,69,174,77,63,55,33,27,4,510
11801134521,67,48,75,59,35,46,22,7,11,373
11801134522,7,7,0,7,11,0,0,0,0,36
11801134523,69,33,79,73,51,44,32,12,8,397
11801134524,71,51,108,89,71,55,38,23,8,508
11801134525,40,29,64,51,33,22,24,9,0,268
11801134526,42,51,110,63,54,41,24,23,4,407
11801134527,39,43,117,71,49,30,28,8,0,382
11801134528,73,49,112,81,77,62,45,14,3,516
11801134529,66,65,89,58,85,61,45,22,9,500
11801134530,91,44,88,80,69,62,35,35,7,512
11801134531,64,57,58,58,75,48,39,19,0,417
11801134532,36,24,3,9,38,14,17,16,8,162
11801134533,54,22,105,70,55,39,43,31,0,425
11801134534,32,28,81,51,38,38,38,26,6,340
11801134535,48,80,221,117,79,79,50,24,5,706
11801134536,37,34,103,47,56,19,28,12,10,354
11801134537,23,41,161,87,71,36,35,21,4,473
11801134601,29,21,44,54,32,30,41,27,31,320
11801134602,32,31,27,23,36,31,34,20,4,239
11801134603,81,59,40,57,61,50,32,16,7,394
11801134604,74,58,23,20,68,44,29,15,7,338
11801134605,73,65,19,22,67,42,32,11,8,336
11801134606,96,97,30,36,84,69,50,31,11,507
11801134607,0,0,0,0,0,0,0,0,0,0
11801134608,65,62,25,29,60,49,53,19,10,359
11801134609,64,82,33,24,66,68,37,53,25,448
11801134610,36,31,86,54,26,27,30,13,11,319
11801134611,0,0,0,0,0,0,3,0,0,3
11801134612,76,62,33,36,97,65,53,25,10,461
11801134613,69,63,17,35,73,67,51,18,12,415
11801134614,46,34,20,30,37,34,27,18,9,262
11801134615,49,43,41,36,54,39,32,22,0,321
11801134616,65,42,28,57,45,45,50,81,120,535
11801134617,79,72,39,59,78,63,59,26,11,481
11801134618,77,71,56,54,87,98,90,67,32,626
11801134619,7,0,0,7,0,0,4,0,0,12
11801134620,110,59,138,127,88,63,57,52,18,700
11801134621,100,32,25,42,50,41,42,35,39,406
11801134622,50,44,25,42,44,32,36,34,9,322
11801134623,60,41,19,37,50,54,34,11,4,303
11801134624,49,31,51,44,45,59,54,68,14,428
11801134625,123,47,56,79,81,69,89,49,18,609
11801134626,96,42,41,52,69,64,26,28,11,434
11801134627,100,54,23,40,79,60,40,24,7,426
11801134628,113,68,33,67,84,85,53,25,10,540
11801134629,0,25,18,3,0,0,0,0,0,52
11801134630,96,85,25,46,91,79,43,20,8,491
11801134631,48,127,52,16,55,51,19,26,4,403
11801134632,80,33,28,50,75,62,46,29,28,425
11801134701,80,54,71,69,44,90,71,19,12,506
11801134702,68,32,56,76,50,40,54,42,17,441
