SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
12404146725,36,1867,766,318,2011,0.8,1396,2.3
12404146726,32,1759,652,360,1471,0.8,1231,2.5
12404146727,36,1733,765,360,1981,0.8,1336,2.2
12404146728,43,2186,941,405,2678,0.8,2136,2.7
12404146729,43,2700,892,445,2250,0.8,2140,2.6
12404146730,48,2167,774,490,2402,0.7,2381,3.4
12404146731,49,2600,1024,420,2812,0.7,2886,3
12404146732,53,2800,936,635,2812,0.7,2714,2.9
12404146733,34,2167,859,410,2366,0.7,2067,2.7
12404146734,48,2455,703,330,1921,0.8,1212,1.9
12404146735,38,2000,927,430,2441,0.8,2235,2.9
12404146736,34,2319,900,395,2327,0.8,2105,2.9
12404146737,36,2000,951,445,2513,0.8,2236,3
12404146738,33,2167,847,375,2144,0.8,1865,2.7
12404146739,32,1982,911,390,2270,0.8,2138,2.8
12404146740,30,2167,940,420,2325,0.8,2098,2.8
12404146741,32,2037,944,413,2093,0.8,2033,2.9
12404146742,34,1975,883,390,2225,0.8,1892,2.7
12404146743,32,2200,989,468,2270,0.8,2075,2.9
12404146744,33,2145,880,400,2169,0.8,1861,2.7
12404146745,31,1896,1034,445,2208,0.8,1916,2.7
12404146801,35,2513,919,395,2301,0.8,2271,3.2
12404146802,42,3142,770,420,2181,0.8,2075,3.1
12404146803,40,2200,736,500,2187,0.8,2022,3.3
12404146804,48,2550,811,585,2550,0.8,2575,3
12404146805,38,2383,743,473,1947,0.9,2022,3.3
12404146806,38,2167,769,470,2291,0.9,2583,3.7
12404146807,31,2167,803,495,1962,0.9,1846,2.9
12404146808,37,0,0,0,0,0,0,0
12404146809,34,0,900,150,2750,0.6,2249,2
12404146810,39,2167,874,540,2408,0.9,2363,3.5
12404146811,37,2167,743,450,1839,0.9,1875,3.3
12404146812,44,2000,612,365,2166,0.8,1674,2.9
12404146813,44,2334,909,455,2250,0.9,2343,3.2
12404146814,40,3017,747,473,2125,0.9,2125,3.3
12404146815,41,2000,770,405,1924,0.9,1890,3.3
12404146816,42,2600,897,475,2666,0.9,2774,3.7
12404146817,42,2500,933,600,2571,0.8,2553,3.1
12404146818,40,2383,1016,800,3091,0.8,3200,3.4
12404146819,40,2817,887,580,2444,0.8,2527,3.4
12405146901,35,2167,938,438,2446,0.8,2212,3.1
12405146902,37,2167,978,445,2333,0.9,2306,3.1
12405146903,32,2234,843,460,2214,0.9,2196,3.2
12405146904,35,2300,855,410,2399,0.9,2441,3.3
12405146905,35,2030,877,440,2250,0.8,2154,3.3
12405146906,38,2167,981,480,2457,0.8,2461,3.2
12405146907,62,0,1125,225,0,0.3,1125,1
12405146908,0,0,0,0,0,0,0,0
12405146909,40,2000,854,450,2446,0.8,2543,3.2
12405146910,33,1387,682,388,1625,0.9,1875,3
12405146911,39,2167,911,460,2511,0.8,2396,2.9
12405146912,44,2383,889,465,2571,0.8,2518,3.1
12405146913,37,2477,923,430,2392,0.9,2392,3.3
12405146914,35,2167,971,450,2750,0.8,2660,3.2
12405146915,38,2037,900,490,2423,0.8,2405,3.2
12405146916,35,2300,886,473,2347,0.8,2367,3.2
12405146917,37,2000,985,425,2454,0.9,2374,3.4
12405146918,38,2167,918,475,2589,0.8,2349,3.2
12405146919,33,2102,948,420,2277,0.9,2180,3.1
12405146920,34,2427,846,450,2326,0.9,2288,3.3
12405147001,37,2392,744,430,2096,0.8,2016,3
12405147002,35,2200,839,450,2118,0.8,1985,3.1
12405147003,37,2156,796,450,1861,0.8,1804,3
12405147004,38,2000,877,430,2250,0.8,2170,2.9
12405147005,41,2167,779,490,2074,0.8,1981,3.1
12405147006,35,2167,846,420,2148,0.9,2016,3
12405147007,40,2167,842,440,2146,0.8,1899,2.9
12405147008,34,1990,820,430,1916,0.9,2033,3
12405147009,35,2167,787,450,2180,0.8,1946,2.9
12405147010,34,2200,887,443,2172,0.9,2133,3.1
12405147011,35,1800,876,440,2184,0.8,1978,3
12405147012,37,2167,949,470,2250,0.9,2154,3
12405147013,35,2062,880,470,2203,0.9,1984,3.1
12405147014,34,2137,836,450,2116,0.8,2016,3.1
12405147015,35,2167,938,508,2405,0.8,2297,3
12405147016,32,2129,902,448,2295,0.8,2083,2.9
12405147017,34,2167,802,440,1949,0.8,1892,3.1
12405147018,36,1950,803,423,2116,0.8,1775,3
12405147019,33,2167,857,400,2016,0.8,1837,2.9
12405147020,35,2392,891,450,2380,0.9,2374,3.3
12405147021,38,2243,756,453,2078,0.8,1984,3.1
12405147022,40,2040,854,440,2374,0.8,2181,2.9
12405147023,37,2200,957,475,2316,0.8,2257,3
12405147024,38,2167,881,450,2283,0.9,2233,3
12405147026,37,2015,809,485,2162,0.9,2150,3
12405147027,36,2167,807,450,2125,0.9,2111,3.1
12405147028,37,2210,790,450,2027,0.8,1859,3
12405147029,36,2167,935,420,2183,0.8,2234,3.2
12405147030,33,2077,951,425,2319,0.9,2107,3.1
12405147031,33,2383,818,420,2519,0.9,2318,3.4
12405147032,38,2199,737,440,1812,0.9,1660,3.2
12405147033,35,2299,760,420,2119,0.8,2053,3.1
12405147034,38,2090,731,458,2261,0.8,2200,3.3
12405147035,37,1950,854,430,2096,0.9,2062,2.9
12405147036,34,1950,810,450,2260,0.8,1890,2.8
12405147037,36,1660,784,415,2232,0.9,1949,3
12405147038,37,2069,918,433,2125,0.8,2067,2.9
12405147039,35,2167,848,430,2214,0.9,2059,3.2
12405147040,39,1907,888,420,2200,0.8,2089,2.8
12405147042,39,2270,864,450,2382,0.8,2277,3.1
12405147043,35,2123,956,445,2327,0.9,2316,3.1
12405147044,36,2167,900,450,2550,0.9,2384,3.2
12405147045,36,1910,917,450,2308,0.8,2160,2.9
12405147046,32,2300,855,425,2218,0.8,2139,3
12405147047,38,2600,754,490,1958,0.8,1875,3.3
12405158001,35,2000,625,360,1616,0.9,1421,2.7
12405158002,30,1952,776,403,1720,0.8,1477,2.8
12405158003,40,2053,616,340,1571,0.9,1298,2.6
12405158004,30,2000,861,400,1915,0.9,1816,2.9
12405158005,34,1733,707,380,1687,0.8,1450,2.6
12405158006,30,1950,810,390,1726,0.9,1569,2.9
12405158007,35,1962,741,400,1711,0.9,1566,2.9
12405158008,35,1993,705,370,1713,0.8,1369,2.7
12405158009,34,1850,712,350,1875,0.8,1395,2.8
12405158010,35,1972,758,365,1763,0.9,1531,2.8
12405158011,37,1733,697,380,1762,0.9,1423,2.6
12405158012,37,1800,715,400,1896,0.9,1802,3
12405158013,35,1517,713,345,1625,0.8,1367,2.5
12405158014,37,1956,706,400,1672,0.8,1537,2.8
12405158015,39,1975,721,410,1848,0.9,1718,3
12405158016,36,2000,680,380,1687,0.8,1548,2.8
12405158017,35,1950,792,400,1787,0.9,1716,3
12405158018,41,1879,707,400,1875,0.8,1625,2.8
12405158019,31,1885,805,373,1783,0.9,1593,2.9
12405158020,36,1958,646,400,1949,0.9,1800,3
12405158021,37,1842,765,395,1803,0.9,1659,3
12405158022,33,2167,765,400,1671,0.8,1552,3
12405158101,33,1781,737,400,1890,0.9,1615,2.8
12405158102,36,2024,813,390,1705,0.8,1437,2.4
12405158103,38,1408,784,285,1449,0.8,1085,1.8
12405158105,34,1733,960,390,1945,0.8,1649,2.4
12405158109,34,1907,776,350,1757,0.9,1320,2.3
12405158110,32,1883,749,360,1807,0.8,1509,2.6
12405158111,32,2000,901,400,2012,0.9,1755,2.7
12405158112,30,1821,801,400,1812,0.9,1648,2.9
12405158113,33,2104,902,370,2009,0.9,1897,2.7
12405158114,37,1733,742,380,1567,0.8,1523,2.6
12405158115,61,0,687,254,350,1.3,725,1.3
12405158116,53,0,1187,538,0,1,1125,1
12405158117,33,2145,590,335,1382,0.8,1348,3
12405158118,34,1526,495,340,1424,0.8,1257,2.6
12405158119,32,1820,674,320,1384,0.8,1257,2.5
12405158120,36,1874,712,385,1579,0.8,1562,2.9
12405158121,68,0,450,0,0,1,450,1
12405158122,38,1975,623,390,1638,0.8,1517,2.7
12405158123,35,1950,772,395,1895,0.8,1471,2.6
12405158124,35,1733,598,333,1394,0.9,1077,2.5
12405158125,37,1727,616,358,1437,0.8,1205,2.5
12405158126,35,1842,587,355,1536,1,1287,2.5
12405158127,36,2040,644,390,1681,0.8,1426,2.7
12405158128,42,1950,690,355,1609,0.8,1341,2.8
12405158129,33,1975,681,410,1765,0.9,1528,3
12405158130,35,1733,704,400,1515,0.8,1403,2.8
12405158131,34,2000,562,350,1547,0.9,1362,3
12405158132,33,1950,803,378,1906,0.9,1485,2.7
12405158133,35,2000,563,320,1422,0.9,1216,2.6
12405158134,39,1993,765,400,2008,0.8,1816,2.9
12405158135,0,0,0,0,0,0,0,0
12405158136,28,1950,870,420,1985,0.9,1784,3
12405158137,38,1413,694,280,1449,0.9,968,1.7
12405158138,43,1733,643,390,1638,0.8,1213,2.4
12405158139,46,1471,515,263,1536,0.9,833,1.8
12405158140,35,2123,811,370,1875,0.8,1518,2.2
12405158141,32,1700,717,410,1971,0.8,1562,2.6
12405158142,40,2383,528,261,1359,0.9,900,2.1
12405158143,34,1552,803,350,1433,0.9,1305,2
12405158144,36,1898,810,370,1892,0.8,1785,2.6
12501147501,51,0,824,243,1874,0.7,1874,2.5
12501158201,29,1950,696,400,1607,1.3,1963,3
12501158202,29,1800,696,480,1636,1.5,2122,3.6
12501158203,0,0,0,0,0,0,0,0
12501158204,27,2115,732,500,1663,1.6,2112,3.2
12501158205,34,2414,566,475,1557,1.1,1694,3.5
12501158206,31,1709,549,430,1421,1.4,1538,3.4
12501158207,34,2100,426,430,1148,1.2,1187,3.4
12501158209,31,1794,542,365,1144,1.3,1183,3
12501158210,29,2275,380,450,1194,1.1,1292,3.7
12501158211,37,2240,588,475,1416,1,1361,3.2
12501158212,35,2150,537,450,1489,1,1489,3.5
12501158213,32,1834,457,375,1178,1.3,1312,3.6
12501158214,38,2084,455,365,1213,1.1,1292,3.2
12501158215,33,2000,433,450,1266,1.1,1422,3.8
12501158216,36,2134,413,445,1333,1.1,1328,3.4
12501158217,37,1945,422,185,1078,1.1,817,3
12501158218,35,1733,497,450,1375,1.1,1604,3.6
12501158219,33,2400,487,295,1333,1.1,982,3.2
12501158221,32,2400,487,450,1569,1.2,1850,3.9
12501158222,32,2600,483,445,1666,1.1,1604,3.7
12501158223,32,1950,503,443,1399,1.2,1428,3.3
12501158224,31,2167,464,470,1587,1.1,1587,3.9
12501158225,35,2167,455,490,1449,1.1,1666,3.8
12501158226,31,1733,497,400,1388,1.4,1361,3.2
12501158227,31,1975,483,500,1292,1.2,1531,3.5
12501158228,37,2134,486,450,1452,1,1680,3.4
12501158229,30,2098,491,406,1231,1.2,1266,3.5
12501158230,50,2000,477,462,1604,1,1031,2.8
12501158231,30,1509,456,460,1156,1.4,1362,3.6
12501158232,35,2134,468,375,1093,1.1,1303,3.5
12501158233,33,2392,521,463,1300,1.2,1416,3.7
12501158234,27,2165,725,480,1887,1.5,2035,3.2
12501158235,37,1854,522,0,1391,1.1,1454,3.5
12501158236,0,0,0,0,0,0,0,0
12501158237,28,2200,680,500,1642,1.5,2008,3.1
12501158238,28,1993,723,450,1666,1.5,1883,3.2
12501158239,26,1292,661,500,1340,1.5,2075,3.5
12501158240,30,1733,658,400,1303,1.3,1384,3
12501158301,29,1604,684,430,1593,1.4,1895,3.2
12501158302,29,1694,636,395,1431,1.5,1476,3.3
12501158303,31,433,540,320,1375,1.3,1437,2.7
12501158304,30,1200,667,350,1352,1.3,1312,2.7
12501158305,34,884,537,320,1041,1.1,1071,2.4
12501158306,28,1506,674,350,1508,1.4,1420,2.6
12501158307,29,2000,715,400,1557,1.5,1807,3
12501158308,27,1900,691,420,1414,1.4,1687,2.9
12501158309,30,1842,670,390,1687,1.3,1766,3.1
12501158310,45,2167,484,400,1292,1.1,1303,3.8
12501158311,30,1500,608,350,1382,1.3,1462,2.8
12501158312,35,1247,616,260,1258,1.4,1091,2.2
12501158313,28,1517,635,400,1403,1.5,1577,3.2
12501158314,0,0,0,0,0,0,0,0
12501158315,38,1817,549,460,1357,1.1,1513,3.3
12501158316,38,1350,470,420,1512,1.2,1312,3.5
12501158317,30,1475,503,350,1336,1.3,1297,2.9
12501158318,22,0,949,100,575,1.3,949,2
12501158319,27,2049,709,480,1575,1.5,1886,3.1
12501158320,29,1733,668,370,1598,1.4,1644,3.2
12501158321,37,2000,664,443,1542,1.1,1662,3.5
12501158322,30,1573,513,345,1437,1.2,1235,2.6
12501158323,28,1350,673,350,1166,1.3,1292,2.8
12501158324,39,0,662,435,1437,1.3,1375,2.9
12501158325,27,1517,653,370,1364,1.4,1536,3.2
12501158326,35,2776,548,425,1412,1,1412,3.3
12501158401,39,2312,477,460,1692,1.1,1769,3.4
12501158402,32,2212,703,580,1812,1.1,1952,3.5
12501158403,31,2411,556,490,1333,1.1,1426,3.4
12501158404,32,2579,412,145,1406,1.1,810,3.1
12501158405,30,2438,450,450,1433,1.2,1656,4
12501158406,34,2073,539,450,1321,1,1531,3.5
12501158407,33,2250,531,450,1625,1.1,1699,3.6
12501158408,28,2167,445,400,1458,1.1,1487,3.8
12501158409,38,2167,516,400,1286,1.1,1442,3.3
12501158410,34,2600,478,565,1583,1,1899,3.8
12501158411,37,2200,454,285,1403,1,1136,2.9
12501158412,36,2400,436,200,1069,1.1,1055,3.1
12501158413,30,2251,502,385,1413,1.2,1583,3.9
12501158414,34,2000,456,0,1286,1.1,1312,3.6
12501158415,0,0,0,0,0,0,0,0
12501158416,33,2000,483,490,1583,1.1,1490,3.8
12501158417,33,2000,535,460,1611,1.1,1762,3.7
12501158418,38,1950,559,0,1678,1,1812,3.4
12501158419,0,0,0,0,0,0,0,0
12501158501,42,2550,687,300,1625,1,1800,3.2
12501158502,36,2069,590,470,1821,1.1,1859,3.5
12501158503,33,1413,765,320,1388,1.1,1325,2.2
12501158504,36,1842,582,433,1726,1,1692,3.5
12501158505,34,1600,635,340,1431,1.2,1197,2.6
12501158506,38,2000,491,371,1421,0.9,1656,3.3
12501158507,39,971,579,400,1537,1,1562,3.1
12501158508,37,2058,671,460,1583,1,1768,3.3
12501158509,33,1825,690,333,1511,1.1,1323,2.3
12501158510,0,0,0,0,0,0,0,0
12501158511,31,1783,691,420,1607,1.3,1708,3.2
12501158512,32,2167,712,430,1718,1.1,1887,3.5
12501158513,41,2950,491,450,1428,0.9,1275,2.9
12501158514,37,1083,564,325,1187,1.1,1132,2.3
12501158515,36,2341,579,470,1843,0.9,2015,3.2
12501158516,34,2100,541,450,1593,1.1,1600,3.2
12501158517,39,2303,579,455,1687,1,1666,3
12501158518,40,1539,664,480,1843,0.9,2067,3.4
12501158519,39,1950,603,460,1713,0.9,1699,3
12501158520,40,2281,606,445,1928,0.9,1861,3
12501158521,41,2800,739,535,2321,0.9,2071,3.1
12501158522,34,2557,607,440,1357,1.2,1375,3.5
12501158523,42,2200,393,195,987,1,725,2.9
12501158524,43,2300,544,460,1819,1,1721,3
12501158601,37,2600,944,680,2734,1,2692,3.3
12501158602,39,2945,1031,695,2892,1,3027,3.4
12501158604,42,2329,559,231,1862,0.9,1536,2.9
12501158605,32,1806,738,420,1651,1.2,1638,2.6
12501158606,31,2066,732,478,1656,1.1,1803,2.8
12501158607,16,0,900,510,2750,3,2750,6
12501158608,37,2000,596,540,1803,1.1,2250,3.6
12501158609,35,2167,718,511,2038,0.9,1974,3
12501158612,41,3000,590,500,1375,0.9,1600,3.2
12501158613,39,2343,633,460,1524,0.9,1821,3.1
12501158614,41,2184,532,435,1424,1,1478,3.2
12501158615,39,2500,722,525,1864,0.9,1920,3.3
12501158616,36,2625,530,455,1402,1,1850,3.5
12501158617,31,1838,695,400,1583,1.2,1485,2.7
12501158618,36,2000,599,490,1875,1,1562,3.3
12501158619,39,3000,754,540,2374,0.9,2104,3.4
12501158620,40,1950,705,520,1987,0.9,1954,3
12501158621,41,2427,637,580,1937,1,2125,3.4
12501158622,35,2000,578,490,1625,1,1687,3.1
12501158623,35,2661,566,523,1427,1.1,1704,3.6
12501158624,37,1967,638,488,1593,1,1875,3.5
12501158625,41,2507,617,400,2031,1,2028,3.1
12501158627,40,2825,681,580,1843,0.9,1920,3.1
12501158628,0,0,0,0,0,0,0,0
12501158629,34,1900,686,405,1800,1,1812,2.7
12501158630,42,2100,635,555,2104,0.8,2183,3
12501158632,37,3248,769,520,2125,0.9,2150,3.2
12501158633,37,2382,620,505,2017,0.9,1885,3.1
12501158634,39,0,0,0,0,0,0,0
12501158635,36,2000,720,410,1712,1,1926,3.1
12501158636,0,0,0,0,0,0,0,0
12501158637,37,2560,530,480,1458,1.1,1593,3.6
12501158638,38,2084,635,475,1916,1,1874,3.7
12501158639,38,1733,527,480,1583,1,1812,3.1
12501158640,46,2400,704,490,2265,1,2222,3.1
12501158642,40,2362,560,540,1609,1,1737,3.2
12501158643,61,0,900,0,0,0.5,900,1
12501158644,33,2167,696,450,1537,1.4,1375,2.4
12501158645,37,2514,551,485,1487,1,1924,3.7
12501158646,34,2700,1178,650,2666,1.1,2405,2.9
12501158647,34,2882,1152,650,2583,1,2729,3.2
12501158648,34,2737,900,655,2365,1,2452,3.3
12501158649,29,2297,727,390,1767,1.3,1666,2.5
12501158650,40,2065,575,500,1906,1,1731,3.2
12501158651,35,2600,927,525,2471,1.1,2524,3.2
12501158652,31,2167,813,500,1613,1.3,1615,2.3
12501158653,41,1687,634,428,1874,1.3,1416,2.5
12501158654,30,2167,776,510,1775,1.2,1687,2.6
12501158655,33,2167,787,520,1792,1.3,1885,2.8
12501158656,30,1842,679,435,1550,1.1,1604,2.8
12501158657,28,2000,801,450,1864,1.4,2166,2.9
12501158658,40,2388,638,405,2115,1,1541,2.8
12501158659,31,2200,851,500,1732,1.5,1869,2.4
12501158660,30,2167,850,550,2028,1.2,1885,2.5
12501158701,40,2000,575,410,1771,1,1478,3
12501158702,32,2000,665,423,2150,0.9,2076,3.3
12501158703,40,2500,498,300,1489,1.1,1350,3
12501158704,33,1733,624,380,1583,1.1,1455,3
12501158705,35,2400,547,400,1524,1,1421,3.3
12501158706,43,2167,587,450,2014,1,1968,3.2
12501158707,33,1517,562,400,1343,1.1,1520,3.4
12501158708,37,1767,495,440,1410,1,1392,3.1
12501158709,37,2167,511,229,1347,1,1231,3.2
12501158710,32,1525,643,400,1511,1.3,1427,2.8
12501158711,33,1374,632,350,1510,1.1,1230,2.3
12501158712,41,2000,519,300,1416,1.1,1437,2.8
12501158713,38,3033,465,204,1446,1,1042,2.9
12501170901,39,2416,1092,565,2824,1,2341,2.8
12501170902,36,2447,951,600,2772,1,2445,3
12501170903,37,3033,1081,735,2666,1,2718,3.4
12501170904,34,2800,859,478,2250,1,2178,3.2
12501170905,38,3000,1120,750,3428,1,3437,3.5
12501170906,41,2227,1212,548,3178,1,2874,2.8
12501170907,37,2156,1194,513,2422,1.4,2214,2.6
12501170908,43,2342,1117,580,2845,0.9,2374,2.5
12501170909,51,0,449,150,0,1,350,1
12501170910,38,2752,1217,525,3047,1,2444,2.6
12501170911,33,2156,866,460,2054,1.1,1965,2.9
12501170912,39,3100,979,730,2859,0.9,2799,3.2
12501170913,37,2600,1062,740,3044,1,3083,3.5
12501170914,38,2243,1039,520,2304,1.2,2050,2.5
12501170915,36,2350,859,500,2154,1,2180,2.9
12501170916,34,2134,635,550,1949,1.1,1875,3.2
12501170917,42,2700,793,740,2818,0.9,2727,3.2
12501170918,33,1980,855,380,1602,1.2,1258,1.8
12501170919,36,0,0,0,0,0,0,0
12501170920,43,0,900,420,4625,1.5,4625,2
12501170921,38,2091,1075,530,2650,1,2487,2.8
12501170922,42,1950,972,540,2321,1,2094,2.7
12501171001,36,2106,1301,483,2291,1.2,1972,2
12501171002,31,2200,1078,500,2165,1.3,1800,2
12501171003,33,2167,1151,490,2215,1.3,2005,2.1
12501171004,37,2500,1365,554,2908,1,2200,2
12501171005,31,2460,1103,580,2143,1.2,1944,2.2
12501171006,32,2200,1033,500,2111,1.2,1823,2
12501171007,35,2000,1310,523,2634,1.1,2213,2
12501171008,36,2600,1301,520,2692,1.2,2234,2.1
12501171009,0,0,0,0,0,0,0,0
12501171010,31,2400,1141,530,2213,1.3,1971,2.1
12501171011,34,2500,1151,520,2390,1.2,2113,2.1
12501171012,34,2300,1325,500,2614,1.2,2200,2.1
12501171013,32,2167,1219,470,2258,1.3,1926,2
12501171014,36,2279,1295,550,2750,1.1,2296,2.3
12501171015,52,0,2500,0,0,0.3,2250,1
12501171016,31,2138,1133,500,2211,1.2,2011,2
12501171017,30,2400,1205,550,2366,1.1,1976,1.9
12501171018,31,2500,1131,550,2224,1.2,2052,2.2
12501171019,38,2019,1375,460,2521,1.1,2052,1.8
12501171020,31,2184,1113,480,2101,1.3,1923,2.1
12501171021,32,2074,1191,470,2150,1.4,1928,2
12501171022,30,2448,981,520,2021,1.2,1872,2.2
12501171023,32,2320,1088,480,2030,1.3,1724,2
12501171024,32,2244,1170,500,2268,1.3,2019,2.1
12501171025,32,2200,1258,545,2353,1.3,2102,2.1
12501171026,20,0,0,0,0,0,0,0
12501171027,32,2403,1206,500,2323,1.2,2018,2
12501171028,31,2200,1109,510,2241,1.4,1937,2.1
12501171029,31,2600,1084,560,2196,1.3,1891,2.2
12501171030,31,2200,1100,530,2205,1.3,2058,2.1
12501171031,43,2300,1262,525,2807,0.9,2291,2
12501171032,34,2545,1256,465,2374,1.3,2026,2
12501171033,0,0,0,0,0,0,0,0
12501171034,31,2500,1248,558,2433,1.2,2150,2
12501171035,34,2200,1353,495,2704,1.2,2176,2.1
12501171036,0,0,0,0,0,0,0,0
12501171037,35,2225,1300,510,2559,1.2,2181,2.1
12502147701,38,2000,788,500,2016,1,1962,3
12502147702,0,0,0,0,0,0,0,0
12502147703,36,3746,840,625,2113,0.8,2229,3.2
12502147704,39,2539,860,600,2324,0.9,2100,3.1
12502147705,0,0,0,0,0,0,0,0
12502147706,38,2737,802,450,2181,0.9,1910,2.7
12502147707,36,2300,933,450,2405,0.9,2088,2.7
12502147708,35,1995,694,488,1920,1.1,1987,3.4
12502147709,41,2659,641,300,2031,0.9,1428,2.7
12502147710,37,3467,684,320,2265,1,1604,2.8
12502147711,41,2930,539,210,2050,0.9,1261,2.5
12502147712,39,2910,846,550,2307,0.8,2211,2.9
12502147713,39,3000,765,403,2250,0.8,1875,2.8
12502147714,36,3117,739,522,2404,0.9,2345,3.4
12502147715,40,2600,657,360,2125,0.9,1919,2.9
12502147716,50,2500,507,193,1825,0.8,1125,2.2
12502147717,44,2550,557,140,2047,0.9,1258,2.5
12502147719,37,2550,837,450,2312,1,2146,3.2
12502147720,36,2817,1044,555,2779,0.8,2616,3.1
12502147721,45,0,262,650,0,1,900,3
12502147723,27,0,1124,0,0,1.3,3250,4
12502147724,40,2189,540,245,2055,0.9,1770,2.9
12502147725,36,3300,1060,490,3511,0.9,3091,3
12502147726,39,2437,962,495,2750,0.8,2750,3.1
12502147727,37,2800,778,450,2212,0.9,1962,2.9
12502147728,34,2654,818,450,2250,0.9,2089,3.1
12502147729,40,3000,778,535,2449,0.8,2273,3
12502147730,30,2482,1044,470,2148,1.2,1812,2
12502147731,45,2844,843,570,2349,0.8,1906,2.5
12502147732,39,2925,1012,575,2705,0.9,2533,3.1
12502147733,42,2308,683,310,2299,1,1642,2.6
12502147734,39,2700,702,343,2111,0.9,1692,2.7
12502147735,39,2665,770,237,1843,0.8,1458,2.5
12502147736,40,2800,757,450,2575,0.9,2181,3
12502147737,39,2822,906,473,2544,0.8,2390,3
12502147738,38,2500,850,535,2180,0.9,2171,3.1
12502147739,38,0,349,200,2750,1.2,699,2
12502147740,37,2644,878,540,2359,0.9,2258,3.1
12502147742,39,2700,720,470,2213,0.8,2026,3
12502147744,38,2900,682,325,2112,0.8,1705,2.7
12502147745,37,2739,752,560,2284,1,2129,3.1
12502147746,37,2000,607,485,1862,1,1792,3
12502147747,38,2678,795,210,2527,0.9,1875,2.9
12502147748,40,2471,599,180,2288,0.9,1089,2.3
12502147749,40,2600,612,460,2216,0.9,2205,3.1
12502147750,44,2817,802,600,2442,0.8,2387,3.3
12502147751,37,2700,712,420,2395,0.9,2083,2.9
12502147752,41,3033,589,247,1718,0.9,1442,2.8
12502147753,33,2400,1149,498,2444,1.2,2210,2.5
12502147754,41,2500,1210,560,3025,0.8,2704,2.5
12502147755,31,2600,1256,500,2478,1,2326,2.4
12502147756,31,2575,1132,490,2236,1.1,2050,2.4
12502147757,46,0,80,0,0,0,0,0
12502147758,52,2600,459,120,1474,1,484,1.9
12502147759,37,2619,831,420,2356,0.8,2277,3
12502147760,36,1800,888,360,1562,1,1347,1.9
12502147761,28,0,1395,260,2736,0.9,2708,3.2
12502147762,31,2167,1072,480,1958,1.2,1730,2.2
12502147763,34,2167,987,430,1910,1.2,1792,2.6
12502147764,31,2200,1019,440,2120,1.1,1822,2.3
12502147765,32,3237,1092,256,2633,0.8,2519,3
12502147801,38,1794,948,398,1933,0.9,1656,2.1
12502147802,40,2600,1031,505,2589,0.9,2359,2.9
12502147803,46,3650,451,136,1550,0.9,870,2.5
12502147804,47,3344,839,490,2791,0.9,2785,3.6
12502147805,38,2550,672,325,1818,1,1660,2.8
12502147806,55,2000,431,169,969,0.8,498,1.6
12502147807,38,2400,544,372,1666,0.8,1471,2.7
12502147808,36,3143,758,440,2178,0.9,1735,2.8
12502147809,39,2600,520,223,1812,1,1105,2.5
12502147810,41,2785,1082,600,2732,0.8,2678,2.9
12502147811,42,3602,847,640,2607,0.8,2421,3.1
12502147812,46,3000,879,600,2678,0.9,1625,2.4
12502147813,38,3033,1020,545,2882,0.9,2867,3.3
12502147814,45,2600,600,885,1958,0.8,2250,3.6
12502147815,45,2800,947,733,2750,0.8,2528,3.2
12502147816,46,2817,971,600,2714,0.7,2434,2.8
12502147817,36,2179,725,400,1890,0.9,1466,2.5
12502147818,45,3250,741,560,1894,0.8,2125,3.1
12502147819,37,2817,859,550,2296,0.9,2241,3.1
12502147820,42,3167,590,240,1833,0.9,933,2.1
12502147821,39,2572,697,591,2353,0.9,2067,3
12502147822,44,3000,746,450,2250,0.9,1708,2.5
12502147823,38,2700,681,323,1805,0.9,1518,2.6
12502147824,43,2500,755,400,2239,0.8,1855,2.8
12502147825,36,3000,912,540,2482,0.8,2466,3
12502147826,40,2280,715,450,2308,0.9,2013,2.9
12502147827,38,3000,736,500,1903,0.9,1942,3
12502147828,40,2167,510,250,1452,1,820,2.1
12502147829,37,2230,892,450,2008,1,1821,2.7
12502147830,37,2520,915,430,2229,0.9,1812,2.4
12502147831,46,2396,721,490,2198,0.8,1937,2.7
12502147832,42,2600,773,550,2077,0.8,1713,3.1
12502147833,38,2843,710,661,2222,0.9,2204,3.4
12502147834,39,3000,976,630,2555,0.9,2470,3.2
12502147835,39,2600,927,620,2634,0.9,2833,3.3
12502147836,39,2672,863,515,2482,0.9,2238,3
12502147837,37,2600,614,340,1735,0.9,1587,2.9
12502147838,38,2925,732,350,2137,0.9,1888,2.9
