SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL12763,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,8
SAL12764,11,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,8,17,11,25
SAL12765,13,8,30,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,3,9,9,3,17,32,22,51
SAL12766,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,14
SAL12767,4111,4164,8275,679,677,1351,1535,1501,3037,31,32,66,26,30,56,10,7,16,32,13,49,3,0,6,7,0,6,7,4,12,0,0,0,1655,1595,3249,730,826,1557,52,44,97,3122,3134,6258,582,520,1102,7810,7825,15632
SAL12768,56,63,119,3,3,3,12,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,28,0,5,3,0,0,0,15,24,42,3,3,8,74,94,162
SAL12769,78,66,142,9,10,17,13,16,31,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,9,24,0,0,0,34,27,61,5,0,5,0,0,0,44,37,80,0,0,3,122,101,226
SAL12770,5,4,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,3,10,9,12
SAL12771,42,40,76,0,0,0,15,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,25,0,0,3,0,0,0,17,17,35,0,4,4,59,55,118
SAL12772,93,75,166,20,6,28,42,40,79,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,47,45,92,0,0,0,0,0,0,67,55,119,19,21,34,171,151,321
SAL12773,4,3,16,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,5,0,3,3,9,16,22
SAL12774,3,3,10,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,0,0,0,6,5,19
SAL12775,15,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,24
SAL12776,233,246,481,7,5,10,89,68,147,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,74,160,0,0,0,0,4,4,100,76,178,21,20,42,354,337,693
SAL12777,879,1013,1895,56,86,143,503,677,1183,7,8,15,17,16,32,0,0,0,0,5,3,0,6,6,3,0,7,3,5,7,0,0,0,534,721,1256,20,23,43,14,11,20,621,833,1457,76,92,171,1579,1935,3520
SAL12778,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,3,4,4,3,5,10,7,17
SAL12779,564,542,1101,35,26,63,151,147,294,5,3,5,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,162,164,323,36,31,66,4,5,10,239,224,463,18,20,42,817,788,1605
SAL12780,367,411,782,34,25,57,89,74,157,3,4,9,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,81,170,8,7,9,3,0,0,130,113,244,6,7,12,504,534,1038
SAL12781,4,4,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,13
SAL12782,16,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,23,16,44
SAL12783,583,591,1174,60,54,109,149,147,291,0,0,3,0,4,4,3,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,161,318,12,23,31,4,7,9,228,242,470,21,14,33,832,844,1675
SAL12784,26,19,48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,5,11,31,27,59
SAL12785,392,426,824,23,19,41,84,84,166,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,86,171,30,22,50,5,7,9,138,137,270,24,31,54,558,592,1150
SAL12786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12787,12,11,20,0,0,0,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,0,0,0,0,0,0,9,11,22,9,5,13,31,29,54
SAL12788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12789,20,24,45,8,4,7,11,12,19,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,22,0,0,0,0,0,0,14,11,30,11,8,21,47,46,94
SAL12790,20,14,32,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15,0,0,0,0,0,0,8,6,15,8,3,7,29,20,52
SAL12791,14,8,19,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,0,3,17,12,28
SAL12792,48,53,98,3,6,10,10,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,0,0,0,0,0,0,17,10,25,0,4,4,59,66,128
SAL12793,508,519,1029,36,35,63,160,143,305,0,0,4,6,4,4,0,0,3,0,0,0,0,0,0,0,0,0,6,4,17,0,0,0,174,154,328,25,25,50,4,4,9,237,208,445,24,20,45,771,749,1524
SAL12794,33,32,67,6,6,5,9,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,0,0,0,0,0,0,12,10,30,3,6,6,51,47,100
SAL12795,425,446,872,34,28,63,138,150,287,0,0,0,5,4,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,144,158,303,8,14,20,0,0,0,185,206,388,15,21,34,629,670,1296
SAL12796,3200,3178,6383,162,169,330,910,925,1840,5,7,12,15,22,39,8,6,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,947,966,1913,212,218,423,45,20,67,1358,1379,2733,377,334,711,4927,4891,9821
SAL12797,120,124,244,6,8,13,56,55,113,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,62,59,119,0,4,3,4,0,5,71,70,139,11,11,23,194,206,404
SAL12798,20,18,35,0,0,0,16,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,19,0,0,0,0,0,0,16,5,23,0,0,0,33,27,59
SAL12799,1008,1047,2059,119,109,224,221,239,467,3,4,11,4,4,6,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,235,249,480,13,20,30,11,9,19,379,386,763,20,30,51,1408,1463,2872
SAL12800,13,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,27
SAL12801,28,30,60,6,0,6,19,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,42,0,0,0,0,0,0,24,24,42,5,6,6,58,54,107
SAL12802,417,475,892,36,35,66,141,144,283,8,4,12,4,3,5,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,152,159,308,12,6,25,10,13,18,207,211,416,22,22,46,645,703,1353
SAL12803,18,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,27
SAL12804,4,0,8,0,0,0,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,0,0,0,0,0,0,9,5,18,0,0,0,17,7,24
SAL12805,22,19,40,0,0,3,13,13,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,28,0,0,0,0,0,0,18,16,31,8,12,12,41,40,84
SAL12806,23,18,46,3,0,5,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,5,0,0,0,0,0,11,8,17,4,0,6,37,26,70
SAL12807,465,424,890,10,10,19,110,104,210,0,0,0,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,108,222,0,3,6,3,0,3,124,117,247,34,15,43,620,561,1184
SAL12808,253,268,524,36,32,63,132,114,244,0,0,0,3,4,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,140,118,259,8,3,12,7,3,7,190,162,349,13,9,20,460,443,898
SAL12809,37,35,71,0,0,0,12,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,21,0,0,3,0,0,0,13,15,25,8,3,10,54,50,106
SAL12810,129,118,245,0,5,4,33,44,82,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48,92,0,0,0,0,0,0,38,55,99,9,14,22,180,185,366
SAL12811,23,21,54,0,0,0,10,15,20,0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,34,4,0,3,0,0,0,20,21,37,28,28,55,69,78,140
SAL12812,1516,1568,3079,139,151,297,401,413,821,4,7,15,7,10,17,0,0,5,0,3,6,0,0,0,0,0,0,0,7,13,0,0,0,425,447,872,21,22,49,17,19,37,604,638,1248,132,140,263,2248,2345,4594
SAL12813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3
SAL12814,61,44,106,0,6,4,17,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,38,0,0,0,0,0,0,20,19,40,9,11,26,96,76,169
SAL12815,20,12,36,0,0,0,18,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,27,0,0,0,0,0,0,18,14,30,13,4,22,48,34,80
SAL12816,20,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,3,12,30,31,55
SAL12817,31,29,60,6,3,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,11,8,11,0,0,0,40,41,76
SAL12818,16,8,20,3,3,3,0,4,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,9,8,13,0,3,3,0,0,0,6,8,20,0,0,0,26,19,45
SAL12819,45,50,97,8,5,13,32,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,63,0,0,0,0,0,0,40,39,76,7,8,14,88,98,189
SAL12820,20,21,43,0,0,0,4,0,4,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,0,0,9,5,12,13,3,17,42,24,67
SAL12821,25,20,43,3,3,6,12,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,0,0,0,0,0,0,15,15,26,10,6,12,50,36,86
SAL12822,24,18,43,0,0,6,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,3,7,8,0,0,5,31,24,58
SAL12823,2365,2469,4838,943,987,1930,1191,1280,2468,20,31,47,103,121,226,6,7,14,31,32,60,5,4,5,4,10,22,3,9,12,0,0,0,1366,1487,2857,87,101,193,44,40,77,2438,2623,5067,352,368,721,5161,5458,10619
SAL12824,212,234,445,5,7,12,76,75,154,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,162,0,3,3,0,0,0,86,93,177,29,12,43,324,343,660
SAL12825,654,636,1291,75,62,137,213,192,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,217,199,418,5,6,7,12,6,14,302,276,579,32,27,60,989,941,1929
SAL12826,22,17,43,0,0,5,13,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,23,0,0,0,0,0,0,17,13,24,5,0,4,43,31,73
SAL12827,3,8,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,5,8,12
SAL12828,21,13,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,25,23,49,47,37,89
SAL12829,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,21
SAL12830,25,25,51,0,6,3,14,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,28,0,0,0,0,0,0,12,13,32,0,6,3,44,47,86
SAL12831,56,45,104,7,3,12,6,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,29,0,0,0,0,0,0,16,24,39,12,9,20,85,80,164
SAL12832,28,27,50,3,3,9,15,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,26,0,0,0,0,0,0,20,20,32,3,0,4,48,45,91
SAL12833,156,147,306,28,35,68,56,48,104,3,3,8,8,11,22,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,71,64,133,15,12,26,0,5,3,117,119,236,22,13,38,297,281,570
SAL12834,41,32,76,3,5,8,8,16,26,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,29,0,0,0,0,0,0,17,19,33,0,6,6,60,56,117
SAL12835,9,13,24,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,4,0,6,6,18,19,38
SAL12836,35,27,66,3,3,13,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,7,10,13,0,0,0,0,0,0,14,13,22,0,3,5,52,38,89
SAL12837,170,180,352,8,3,15,66,52,115,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,122,0,3,3,0,0,0,75,60,140,19,20,32,266,257,523
SAL12838,36,40,71,4,6,16,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,6,5,17,0,0,0,0,0,4,15,13,34,4,6,11,58,62,115
SAL12839,883,981,1868,228,260,493,373,440,814,45,64,109,40,45,85,4,8,10,12,10,16,0,0,0,3,12,16,3,5,7,0,0,0,485,572,1061,60,95,158,22,7,31,799,940,1744,186,201,385,1862,2129,3994
SAL12840,145,127,279,21,30,52,33,30,63,3,8,8,8,13,20,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,49,99,9,11,16,0,3,5,75,98,175,23,24,47,251,249,494
SAL12841,637,632,1268,90,94,181,50,68,122,257,276,531,8,13,24,4,0,6,4,3,8,0,0,0,0,3,5,0,0,0,0,0,0,323,370,693,4,8,16,5,8,13,422,479,907,124,132,262,1186,1251,2437
SAL12842,13,12,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,8,3,4,9,21,21,38
SAL12843,96,83,180,14,14,25,26,15,38,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,49,4,0,3,0,0,9,54,36,83,15,16,27,152,133,283
SAL12844,5,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,9,9
SAL12845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12846,42,42,86,0,0,0,14,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,0,0,0,0,0,0,16,21,31,0,6,6,62,62,124
SAL12847,35,28,66,0,3,9,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,17,0,3,7,0,0,0,14,15,25,4,3,10,51,48,99
SAL12848,24,30,53,7,0,7,8,0,11,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,15,6,25,0,3,0,43,36,83
SAL12849,11,15,28,4,0,8,8,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,0,0,0,0,0,0,10,9,16,0,0,0,24,26,47
SAL12850,20,13,27,6,0,3,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,15,0,0,0,0,0,0,11,8,17,3,0,6,29,22,52
SAL12851,75,76,150,9,7,14,20,15,36,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,41,0,3,4,0,0,0,35,24,61,13,6,15,119,110,226
SAL12852,30,29,64,8,3,14,10,18,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,28,0,0,0,4,0,3,25,23,50,7,6,17,69,59,131
SAL12853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12854,107,122,225,19,24,42,18,27,47,6,0,5,22,21,42,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,46,56,100,3,6,10,3,0,3,72,84,155,38,45,82,218,252,469
SAL12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12857,13,11,18,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,11,0,0,0,0,0,0,3,10,15,0,0,3,20,15,41
SAL12858,21,18,40,0,0,4,8,0,8,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,12,3,16,8,3,8,31,28,57
SAL12859,19,18,38,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,8,8,15,31,25,56
SAL12860,28,25,46,5,0,0,4,5,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,9,21,0,0,3,0,0,0,16,10,25,4,7,13,42,45,83
SAL12861,69,65,135,5,0,12,12,17,31,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,38,0,0,0,0,0,0,24,25,46,48,37,88,141,128,275
SAL12862,3,4,4,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,4,10,5,3,9,12,11,24
SAL12863,73,69,137,8,7,13,3,4,9,47,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,45,46,96,0,0,0,0,0,0,55,55,115,8,11,18,133,132,264
SAL12864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12865,200,211,406,26,24,51,161,162,325,3,0,5,4,3,6,0,0,0,3,3,5,0,0,0,0,3,3,0,0,0,0,0,0,173,176,346,3,8,13,3,3,6,200,212,410,11,11,24,413,431,846
SAL12866,45,43,90,0,0,3,26,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,44,0,0,0,0,0,0,23,25,46,4,0,8,74,69,144
SAL12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12868,23,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,6,30,28,59
SAL12869,115,109,226,19,20,40,33,34,62,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,65,0,0,0,0,4,0,53,55,116,21,19,37,185,187,370
SAL12870,23,27,49,5,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,3,5,13,0,0,0,29,33,60
SAL12871,1041,1041,2083,39,46,84,113,131,246,3,8,16,18,10,31,12,3,16,10,11,28,5,6,7,0,0,6,340,392,733,0,0,0,509,563,1076,25,20,46,11,6,16,585,642,1224,54,50,102,1681,1728,3410
SAL12872,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4
SAL12873,22,29,58,0,0,3,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,0,0,0,0,0,0,8,5,17,9,3,10,35,44,77
SAL12874,28,28,58,0,3,8,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,6,16,0,0,0,0,0,0,9,15,18,0,0,4,45,40,83
SAL12875,264,295,563,28,26,57,90,81,171,4,0,3,0,5,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,93,92,188,7,3,14,8,6,14,130,138,267,42,36,78,444,468,909
SAL12876,0,3,7,0,3,5,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,0,0,0,4,3,13,0,0,0,9,9,20
SAL12877,1786,1961,3745,407,442,848,612,731,1347,48,56,104,151,199,353,4,6,14,16,15,31,6,6,16,5,7,16,0,0,0,0,3,3,844,1033,1879,42,59,98,40,34,79,1329,1571,2900,279,334,609,3391,3863,7253
SAL12878,101,97,192,0,0,0,40,49,86,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,52,90,0,0,0,0,0,0,42,52,93,13,9,22,153,148,304
