SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL13193,0,5,6,0,5,8,3,10,0,40,0,23,20,8,7,18,41,30,12,155,42,132,54,24,51,28,100,53,11,496,76,204,60,12,44,20,78,51,17,561,48,70,59,14,25,13,25,39,8,292,13,53,33,6,20,11,35,27,4,211,9,10,9,3,6,0,6,8,0,58,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,190,493,240,69,168,90,280,222,57,1814,4,4,0,6,7,28,0,3,0,51,7,37,5,16,28,25,9,15,0,141,14,145,20,50,62,35,16,25,13,384,34,130,15,56,83,21,15,24,7,387,16,65,16,45,72,14,9,25,0,255,17,33,9,31,55,9,9,21,4,182,4,11,0,8,11,3,5,8,5,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,88,440,60,206,319,128,59,113,35,1447
SAL13194,0,3,12,15,3,26,3,18,0,75,5,49,37,21,26,22,6,21,0,194,34,98,41,14,22,24,12,11,3,252,83,192,43,15,26,16,9,9,3,407,139,174,29,14,31,13,15,18,4,451,97,133,38,13,26,12,10,22,9,358,16,60,11,4,15,9,4,9,0,120,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,390,715,214,99,155,116,62,107,26,1875,0,7,0,18,8,34,0,11,0,83,10,57,6,36,34,19,0,3,3,178,30,125,13,36,39,19,0,5,8,272,70,197,17,32,78,23,0,3,5,429,79,182,11,45,90,16,3,4,3,429,55,113,10,28,94,18,0,23,10,353,8,35,4,3,28,3,0,8,0,88,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,244,719,68,209,380,134,5,54,29,1842
SAL13195,6,4,39,9,4,23,10,33,5,122,22,54,162,47,45,44,79,90,15,556,134,264,303,91,93,91,158,153,22,1315,150,224,140,54,73,50,136,69,20,924,86,133,112,48,54,33,146,63,21,680,64,61,77,28,55,28,95,59,11,480,22,21,17,7,14,16,26,16,4,125,3,9,0,0,5,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,484,755,845,285,339,278,660,487,98,4224,4,11,8,33,8,55,0,17,3,136,40,108,38,144,116,90,30,37,8,602,126,417,45,203,288,125,28,69,29,1318,99,218,28,108,174,55,19,52,15,761,71,141,16,95,152,53,18,65,9,621,40,70,10,78,128,43,14,43,14,445,5,13,0,15,32,9,0,8,0,88,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,388,974,149,674,904,428,112,282,70,3983
SAL13196,0,0,3,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,11,3,0,3,7,7,4,50,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,8,0,7,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,12,4,6,0,10,0,54
SAL13197,0,6,14,8,4,18,5,19,0,76,13,64,51,40,20,50,24,75,5,340,67,221,149,60,64,58,51,129,13,814,118,182,101,42,62,48,47,54,11,671,105,151,90,21,74,34,52,43,8,579,76,106,87,19,48,29,62,44,6,480,18,35,21,12,17,5,14,11,6,133,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,6,396,772,526,196,288,246,260,367,47,3098,0,3,0,26,11,48,0,6,0,101,10,72,14,71,39,42,6,30,7,288,50,283,31,129,104,64,10,48,13,742,68,253,30,74,136,47,9,29,10,653,74,177,22,62,158,37,6,32,3,584,30,108,19,66,127,38,10,41,3,443,8,12,0,20,34,12,3,11,0,103,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,248,911,121,463,613,284,44,198,46,2922
SAL13198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,5,0,15,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,5,0,0,5,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,17,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,6,0,0,0,12,0,34
SAL13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13201,0,0,0,0,0,0,0,8,0,8,0,0,3,0,0,6,3,0,0,14,4,6,15,0,0,3,0,0,0,31,6,0,11,8,0,0,7,0,0,31,4,7,3,3,0,0,3,3,0,26,12,0,8,0,0,0,10,4,0,37,0,6,5,0,0,0,3,0,0,11,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,29,12,44,11,6,9,31,19,0,160,0,0,0,4,0,4,0,0,0,11,0,0,0,6,0,0,0,0,0,3,0,7,3,7,0,3,0,0,0,23,4,6,0,3,12,0,0,5,0,28,6,10,0,6,4,7,0,0,0,34,5,9,0,3,6,3,0,0,0,27,5,0,0,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,38,3,31,26,16,0,5,0,150
SAL13202,0,0,6,16,3,13,7,7,0,52,10,47,24,24,25,14,6,12,3,179,81,337,92,42,64,28,24,29,15,715,114,237,71,23,41,15,16,20,9,552,117,182,39,13,37,15,17,16,5,452,40,113,32,13,19,14,22,16,0,276,6,28,9,3,6,5,7,7,0,68,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,373,956,277,139,199,110,92,123,32,2294,0,4,0,17,9,25,0,3,0,59,13,74,17,55,33,33,0,12,0,242,115,388,25,58,121,45,4,16,8,778,138,275,25,43,65,18,0,15,5,583,124,225,16,25,78,15,0,9,0,498,33,106,3,27,49,16,3,7,0,241,6,23,0,6,14,3,0,5,0,65,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,427,1094,90,236,367,155,10,69,17,2467
SAL13203,0,0,8,0,0,0,0,4,0,16,6,0,12,0,0,0,4,4,0,24,4,0,18,0,0,3,0,0,0,33,10,0,13,4,0,0,3,0,5,28,15,4,8,0,4,3,7,3,0,53,11,4,10,0,0,0,8,3,4,33,0,6,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,13,65,7,4,14,31,25,9,199,0,0,5,5,0,10,0,5,0,19,0,3,0,3,0,4,0,0,0,7,0,3,0,4,3,4,0,3,0,17,4,10,0,3,12,0,0,0,0,34,12,13,8,5,16,3,0,3,0,55,3,6,0,8,11,6,0,4,0,39,0,5,0,4,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,11,28,48,17,6,10,4,175
SAL13204,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,8,0,5,6,0,0,0,0,4,0,17,8,0,3,0,0,4,0,0,0,15,8,8,6,0,0,0,3,0,0,28,7,8,7,0,0,3,6,0,0,33,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,28,8,4,7,6,13,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,8,0,0,5,0,0,0,0,22,10,5,0,0,0,0,0,0,0,17,3,20,0,3,4,0,0,0,0,25,6,12,0,0,11,4,0,0,0,31,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,3,8,16,5,0,0,0,107
SAL13205,0,0,5,0,0,3,0,0,0,8,0,4,3,3,3,6,0,0,0,21,0,4,7,0,0,0,3,4,0,24,10,6,9,3,0,0,0,0,0,34,16,4,10,0,0,0,0,0,0,36,3,3,8,5,3,0,5,0,0,29,0,4,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,45,12,5,9,11,14,4,169,0,0,0,3,0,7,0,0,0,10,0,6,3,4,3,6,0,0,0,16,0,12,0,4,3,0,0,0,0,26,8,7,0,3,10,4,0,0,3,39,3,18,3,4,8,0,0,0,0,37,0,7,0,7,13,4,0,0,0,31,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,9,28,40,16,0,3,3,163
SAL13206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,19
SAL13207,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,4,0,12,6,0,7,0,0,0,0,0,0,21,7,0,4,0,0,0,0,0,0,12,5,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,21,0,0,4,8,10,4,74,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,5,0,0,0,0,23,7,4,0,5,0,0,0,0,0,23,4,3,0,4,7,0,0,0,0,11,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,4,12,14,12,0,0,0,68
SAL13208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11,5,0,6,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,3,5,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,7,5,0,0,0,0,9,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,4,0,7,9,0,0,0,0,30
SAL13209,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,5,0,3,10,9,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,10,3,3,0,8,0,0,0,0,0,16,3,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,7,4,3,0,5,0,45
SAL13210,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,10,11,4,0,0,0,0,0,4,0,19,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,7,10,6,3,0,0,3,0,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,6,0,0,4,0,0,0,0,5,0,8,0,0,9,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,17,3,0,0,0,43
SAL13211,0,7,20,11,0,11,3,12,0,67,8,20,33,20,15,9,17,10,0,130,38,73,78,19,15,19,13,9,5,268,110,92,66,16,30,21,8,18,3,360,93,67,58,20,41,21,35,20,7,352,75,44,40,10,31,15,29,17,8,267,10,23,18,3,5,4,6,8,0,75,3,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,342,335,313,96,135,92,111,93,20,1540,0,8,3,25,3,36,0,4,0,78,5,33,0,29,22,17,0,8,4,124,31,133,8,34,57,16,4,3,7,282,81,125,10,22,103,22,8,3,8,383,61,110,5,36,125,25,0,5,6,373,25,60,3,29,100,20,0,10,0,251,5,7,0,3,26,4,0,0,0,62,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,210,471,35,186,433,135,16,40,37,1556
SAL13212,0,0,39,0,0,21,5,36,5,105,11,10,61,5,4,14,15,31,4,150,35,35,96,16,11,16,23,35,10,273,59,41,68,14,6,11,45,24,8,270,64,57,82,20,17,11,48,26,8,322,61,32,54,9,22,16,28,23,4,251,8,12,18,3,4,10,10,5,0,69,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,243,181,411,68,67,94,174,169,36,1445,0,0,10,19,10,36,0,6,0,78,5,17,7,31,29,12,6,7,3,110,31,78,10,44,67,15,3,13,7,263,47,77,9,32,72,9,0,5,4,258,50,83,17,45,77,24,0,16,0,310,23,49,10,32,73,17,6,16,0,224,7,12,0,4,10,0,0,6,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,163,318,61,207,327,114,19,58,23,1292
SAL13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13214,0,0,3,0,0,0,0,3,0,10,0,0,3,0,0,4,0,4,0,11,0,0,4,0,0,5,0,0,0,11,3,4,8,0,0,0,0,0,0,17,5,3,6,0,0,0,3,4,0,21,3,0,6,0,0,0,3,4,0,20,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,14,31,3,0,4,12,10,0,88,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,3,6,0,0,4,0,11,4,4,0,5,5,0,0,0,0,18,0,4,0,0,3,3,0,0,0,17,4,0,0,4,4,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,16,3,20,17,7,0,4,0,78
SAL13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13216,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,7,0,5,3,0,0,0,0,0,0,14,4,4,7,0,0,3,0,0,0,29,5,0,5,3,4,0,0,0,0,18,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,28,11,3,3,5,12,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,6,3,6,0,4,0,0,0,4,0,15,0,5,0,6,6,0,0,5,4,17,0,0,0,8,6,5,0,0,0,20,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,16,9,6,0,8,4,76
SAL13217,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,3,4,0,12,6,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,3,9,0,39,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,5,0,0,6,0,30
SAL13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13219,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,13,3,0,0,0,0,3,3,3,0,20,3,3,8,0,0,0,0,4,0,21,0,0,3,0,0,0,4,8,0,22,3,0,5,0,0,4,3,0,0,16,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,21,3,0,7,20,21,4,96,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,4,3,0,3,4,3,0,0,0,12,0,7,0,5,5,0,0,0,0,14,0,3,0,3,9,0,0,0,0,18,5,3,0,6,4,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,13,17,11,0,12,0,72
