SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL10768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10769,34,32,68,96,90,187,30,36,65,13,4,12,131,131,259,44,42,84,47,32,77,12,11,22,102,89,191,6,5,7,7,7,10,18,6,26,9,26,39,0,0,0,41,45,88,12,39,47,4,14,18,3,3,7,11,24,32,0,0,0,33,74,105,77,123,195,3,0,9,9,4,13,0,0,0,9,4,15,131,209,337,495,581,1077
SAL10770,5,0,5,0,0,0,0,0,3,0,0,0,0,6,6,0,3,3,3,0,3,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,21
SAL10771,34,19,49,83,78,155,30,44,73,18,19,36,132,144,269,43,30,76,39,55,95,36,29,65,111,123,234,0,0,3,0,0,0,15,9,27,4,11,13,0,0,0,23,27,47,23,36,61,0,0,0,4,5,12,9,14,18,0,0,0,36,59,93,57,81,141,0,4,4,3,3,9,0,0,0,5,7,13,7,11,19,344,383,728
SAL10772,70,70,141,167,173,332,43,44,85,19,16,37,229,228,457,100,93,198,35,34,65,33,17,53,163,149,318,8,5,15,3,10,12,28,13,38,12,29,38,0,0,0,49,51,104,17,36,55,6,15,25,7,4,11,14,38,52,0,0,0,42,101,137,95,150,246,0,0,0,8,8,16,0,0,0,5,10,17,68,73,137,627,685,1313
SAL10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10774,168,185,352,352,371,720,144,159,304,86,79,165,583,612,1198,258,279,535,61,72,135,76,71,146,397,419,820,13,18,29,8,20,23,62,30,93,53,82,136,0,0,0,131,147,280,50,80,134,32,42,70,9,23,29,46,88,131,0,0,0,134,235,368,268,381,644,10,15,22,14,32,50,0,0,0,25,45,71,128,128,255,1574,1771,3343
SAL10775,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SAL10776,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,10
SAL10777,99,73,170,239,238,473,35,36,73,33,36,69,314,303,621,70,73,140,61,51,120,76,64,146,216,185,405,4,8,15,9,9,14,16,6,22,31,48,78,0,0,0,59,69,130,56,77,138,23,44,68,9,3,10,57,74,132,0,0,0,145,201,351,209,269,480,8,7,8,20,20,43,0,0,0,21,28,52,99,91,192,956,958,1912
SAL10778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,7,11
SAL10779,155,151,307,435,401,835,97,102,205,114,116,228,655,622,1274,302,300,601,98,112,204,62,55,125,467,464,929,38,51,85,47,73,116,46,28,73,76,119,190,0,0,0,203,269,470,159,226,384,83,104,180,24,42,64,60,93,153,0,4,0,320,462,786,530,729,1259,20,38,58,37,50,85,0,0,0,58,85,144,639,575,1212,2501,2623,5129
SAL10780,45,47,95,109,104,212,11,11,16,28,18,44,144,134,275,46,44,93,7,19,28,39,30,69,93,96,190,11,9,17,15,29,48,12,8,19,44,56,96,0,0,0,79,103,179,585,669,1256,166,197,365,29,26,55,147,170,315,3,0,0,930,1064,1989,1006,1163,2169,17,13,29,23,28,53,0,0,0,42,39,80,321,240,557,1649,1722,3368
SAL10781,180,178,361,491,433,920,144,151,303,40,26,65,674,617,1289,408,396,807,121,92,211,53,36,82,577,527,1099,107,98,202,159,150,315,57,56,110,155,209,364,0,3,7,484,514,994,424,436,863,219,238,454,44,63,106,99,122,220,0,0,4,788,858,1646,1276,1378,2649,166,150,318,139,161,298,3,3,6,307,315,618,1176,1043,2220,4188,4054,8236
SAL10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10783,0,0,4,11,4,9,5,0,3,0,0,5,12,5,23,0,0,0,3,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,21,17,43
SAL10784,22,18,36,36,23,60,16,18,35,8,0,14,61,40,104,18,13,33,26,25,54,6,16,20,53,54,107,3,0,3,0,4,5,7,0,7,7,10,15,0,0,0,18,7,25,12,14,29,7,9,10,3,3,11,3,4,12,0,0,0,24,31,55,43,38,84,0,0,0,0,3,3,0,0,0,0,3,3,15,15,26,186,171,359
SAL10785,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SAL10786,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,4,15
SAL10787,7,4,12,24,13,38,7,0,8,3,4,9,37,18,55,8,14,28,3,11,16,4,4,7,21,29,44,0,0,0,0,0,0,0,5,5,0,4,13,0,0,0,4,13,16,0,0,0,0,0,4,0,0,3,5,9,9,0,0,0,6,5,15,13,24,33,3,0,0,0,4,4,0,0,0,3,3,7,44,47,92,117,126,248
SAL10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10789,8,7,15,16,11,25,30,26,55,0,5,6,46,39,84,15,11,20,20,24,46,7,3,11,44,36,79,0,0,0,0,0,3,9,0,9,0,0,0,0,0,0,9,0,15,8,0,8,0,0,0,0,0,4,0,7,7,0,0,0,7,18,23,14,19,33,0,0,0,0,0,0,0,0,0,0,0,0,28,25,58,144,132,276
SAL10790,75,79,157,406,350,758,69,74,146,5,8,9,480,429,908,452,426,878,50,53,104,16,13,25,522,490,1011,25,36,60,40,58,94,25,9,32,29,42,75,0,4,0,119,152,268,246,231,484,41,39,84,31,30,57,27,30,60,3,0,3,352,336,683,472,485,958,27,39,65,28,57,83,0,4,4,50,96,150,419,423,844,2020,2013,4033
SAL10791,65,59,126,322,300,619,59,59,118,8,17,19,389,370,762,340,347,686,32,31,63,20,15,37,390,389,778,25,22,50,34,44,81,17,14,29,32,56,85,0,0,0,115,133,243,172,198,368,36,42,84,20,15,28,19,24,41,0,0,0,241,282,523,354,415,772,25,26,53,33,56,91,0,0,3,64,92,148,366,325,694,1622,1655,3284
SAL10792,12,7,15,18,5,24,0,5,6,0,0,3,20,14,34,3,3,6,11,6,21,7,3,14,20,22,42,0,0,0,0,5,5,0,0,0,0,6,3,0,0,0,0,6,11,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,9,13,24,0,0,0,0,0,0,0,0,0,0,0,0,12,11,27,73,74,147
SAL10793,0,3,5,11,10,15,0,0,0,0,0,0,11,13,20,6,4,10,0,0,3,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,25,22,50
SAL10794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,3,10
SAL10795,9,25,40,57,87,138,26,18,42,0,0,3,77,103,181,64,49,114,15,14,27,4,9,9,77,72,148,0,0,3,0,4,4,3,8,14,6,17,19,0,0,3,15,26,45,0,5,8,0,0,3,0,0,0,5,12,17,0,0,0,7,23,32,21,45,67,8,5,10,0,3,7,0,0,0,6,11,12,110,121,234,307,381,690
SAL10796,94,76,171,194,196,384,55,59,117,13,7,20,262,263,525,132,130,264,55,72,128,12,14,30,205,221,428,29,25,50,50,50,94,36,12,49,64,118,189,0,0,0,179,205,381,130,146,272,89,100,190,16,21,34,57,86,144,0,0,0,293,350,642,469,555,1025,41,37,76,60,84,139,0,0,0,98,118,219,288,271,558,1421,1502,2924
SAL10797,8,5,15,17,17,39,9,8,18,5,0,5,28,32,54,16,13,28,4,3,7,4,0,6,24,17,40,0,0,0,0,0,0,9,5,10,3,10,13,0,0,0,8,12,20,6,5,7,0,7,7,0,0,0,0,10,10,0,0,0,7,15,17,17,27,40,0,0,0,5,7,9,0,0,0,5,6,9,56,60,115,130,143,268
SAL10798,3,9,8,22,13,29,5,0,3,0,6,4,25,16,38,8,8,12,0,4,4,4,0,4,13,10,22,0,0,0,0,0,0,0,4,6,0,5,5,0,0,0,3,12,10,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,18,17,32,50,59,114
SAL10799,0,0,0,6,3,7,0,0,0,0,0,0,6,3,7,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,6,14
SAL10800,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10801,0,0,0,0,9,9,0,0,0,0,0,0,0,9,9,0,7,7,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,7,16,21,21,39
SAL10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10803,7,5,15,24,20,41,0,0,3,0,10,10,24,26,47,14,15,32,0,0,3,0,0,0,15,16,38,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,5,10,0,3,3,0,0,0,0,0,0,6,6,7,0,0,0,6,9,9,6,15,23,0,0,0,0,3,4,0,0,0,0,3,4,20,17,40,75,84,159
SAL10804,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,7,18
SAL10805,0,3,3,9,12,16,0,0,0,0,0,0,9,12,16,10,0,8,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,30,37,64
SAL10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5
SAL10807,0,0,0,7,7,17,0,0,0,0,0,0,7,9,22,7,4,7,0,0,3,5,3,3,12,6,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27,30,48,69
SAL10808,72,76,146,194,171,368,50,43,89,16,22,35,255,235,497,126,136,263,29,26,54,16,10,29,165,170,342,8,15,20,10,19,27,23,14,33,42,48,94,0,0,0,77,93,172,40,47,90,28,34,63,9,17,23,19,57,80,0,0,0,95,155,253,173,249,423,6,4,6,7,21,31,0,0,0,17,23,41,153,138,289,840,900,1735
SAL10809,16,14,32,33,33,65,15,10,23,15,12,21,56,55,113,29,28,53,8,8,12,6,10,16,41,45,84,0,5,4,0,6,6,8,5,9,7,14,15,0,0,0,13,25,31,15,9,24,3,5,7,3,3,8,9,9,19,0,0,0,30,28,55,48,47,92,0,0,0,5,3,12,0,0,0,6,3,11,27,37,63,200,206,397
SAL10810,26,31,58,92,104,200,26,10,39,5,5,9,128,121,245,82,91,171,16,13,22,0,8,11,99,109,208,6,5,11,8,3,8,10,3,17,11,20,31,0,0,0,35,36,69,21,30,51,4,8,17,4,4,11,5,23,27,0,0,0,38,73,106,72,105,176,3,0,3,11,14,20,0,0,0,12,12,25,43,51,93,378,426,806
SAL10811,15,9,23,17,26,42,0,3,0,3,4,6,21,27,52,12,21,31,5,3,6,4,3,7,17,32,48,0,0,0,0,0,0,0,9,8,5,10,10,0,0,0,6,11,16,0,3,3,0,3,3,0,0,0,0,6,9,0,0,0,4,15,16,10,25,39,0,0,0,0,6,6,0,0,0,0,6,6,22,20,43,83,120,207
SAL10812,8,3,14,34,21,54,7,0,16,8,3,12,43,33,78,6,15,27,5,7,15,4,4,7,20,28,46,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,20,18,36,100,91,194
SAL10813,0,0,0,5,0,6,0,0,4,0,0,6,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,31,25,23,50
SAL10814,166,147,314,414,375,792,83,81,157,11,3,13,503,465,967,249,229,480,85,59,139,15,19,30,347,303,654,18,28,45,9,26,37,74,38,111,74,95,175,0,0,0,176,189,365,100,129,234,36,36,74,12,32,46,59,112,170,0,0,0,205,309,514,384,498,883,10,11,24,15,35,53,0,0,0,29,49,76,303,288,590,1734,1744,3482
SAL10815,180,188,366,478,398,875,142,138,277,26,29,54,638,562,1204,308,267,567,181,151,327,64,70,138,551,479,1035,10,19,32,5,11,20,100,25,126,36,55,89,0,0,0,150,112,269,132,182,309,12,32,48,30,32,55,51,66,116,4,0,4,221,304,532,380,423,799,3,3,7,16,26,48,0,0,0,22,33,53,191,205,398,1963,1892,3845
SAL10816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,3,0,7,0,0,0,4,0,6
SAL10817,315,319,632,1421,1294,2721,99,104,200,65,66,127,1584,1465,3049,812,661,1470,127,116,245,107,115,225,1046,898,1939,34,31,61,63,104,168,49,35,86,140,252,388,0,0,0,283,420,702,534,486,1025,145,137,285,66,46,113,139,157,305,0,3,5,889,843,1730,1176,1256,2432,59,33,97,67,100,169,0,0,0,127,133,264,398,427,825,4650,4500,9142
SAL10818,82,80,165,276,243,524,72,75,151,33,25,56,383,347,733,219,189,409,66,70,138,51,39,90,328,305,633,34,9,50,34,31,67,29,15,48,71,72,138,4,0,4,172,130,302,205,189,388,73,86,160,21,16,41,30,57,83,0,0,0,333,341,673,503,476,979,37,37,73,38,40,81,0,0,0,80,78,152,250,247,495,1636,1530,3165
SAL10819,53,44,97,109,99,210,97,89,183,31,25,61,235,219,457,79,65,141,61,72,138,18,22,39,159,157,317,0,4,7,3,5,9,13,9,22,7,16,23,0,0,0,27,32,61,41,54,93,5,10,17,3,4,15,5,13,20,0,0,0,58,85,138,88,119,204,9,8,15,8,9,23,0,0,0,18,19,35,74,77,148,620,634,1252
SAL10820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10821,3,0,3,3,0,4,0,0,0,0,0,0,3,0,8,4,9,12,0,0,5,0,0,3,5,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,32,19,47,42,33,79
SAL10822,0,0,0,8,17,30,0,0,0,0,0,0,8,17,30,8,5,12,0,0,0,0,3,7,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,26,30,64
SAL10823,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10825,17,19,40,70,86,157,17,18,37,23,20,43,108,124,239,91,72,166,17,17,30,12,22,29,116,111,227,10,10,16,13,21,34,7,12,13,16,27,38,0,3,5,42,59,103,47,49,94,16,13,30,4,6,11,7,9,21,0,0,0,77,79,150,118,136,252,8,16,28,4,11,19,0,0,4,17,31,48,202,204,409,580,628,1208
SAL10826,3,0,3,4,8,13,4,0,6,0,0,0,4,6,18,3,6,12,0,0,0,0,0,0,3,6,12,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,27,33,58
SAL10827,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,3,5,0,5,3,0,0,0,7,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,52,39,31,72
SAL10828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10829,21,18,35,67,52,123,0,4,3,0,4,4,68,59,126,26,27,51,0,8,9,6,6,16,33,49,79,0,0,0,5,3,8,9,3,6,8,18,29,0,0,0,22,27,45,22,43,64,12,23,38,4,6,12,16,36,54,0,0,0,50,104,161,74,135,211,0,0,0,5,12,15,0,0,0,5,10,19,53,46,95,253,314,565
SAL10830,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
SAL10831,10,3,11,8,9,15,0,4,8,0,5,9,14,16,30,5,4,6,3,7,9,0,9,6,4,19,24,0,0,0,0,0,0,6,6,5,0,3,3,0,0,0,4,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,13,0,0,0,0,0,5,0,0,0,0,0,5,17,19,31,52,62,112
SAL10832,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,11
SAL10833,0,0,4,6,6,10,0,0,3,0,0,0,10,7,17,4,5,9,0,3,9,0,0,0,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,17,18,34,37,39,76
SAL10834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10836,13,3,12,34,20,52,23,30,53,13,9,19,64,55,122,21,16,42,12,13,29,3,18,27,37,52,89,0,0,0,0,4,4,4,0,5,0,6,12,0,0,0,7,15,18,33,25,59,6,0,4,6,0,5,0,7,4,0,0,0,37,31,74,49,48,98,0,0,0,0,0,0,0,0,0,0,0,0,28,18,42,189,177,369
SAL10837,25,18,44,101,85,185,20,9,31,11,19,28,131,113,244,81,61,149,12,9,18,5,16,19,100,81,179,8,10,17,8,12,23,4,0,4,13,22,31,0,0,0,36,44,82,18,28,48,0,5,3,4,4,7,4,3,11,0,0,0,31,42,69,59,93,151,0,8,12,7,4,9,0,0,0,8,12,21,148,139,291,477,462,938
SAL10838,0,0,0,4,4,10,0,0,0,0,0,0,8,6,13,0,0,5,0,0,3,3,3,5,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,12,17,21,28,29,61
