SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL14209,0,8,10,3,11,3,0,0,0,37,0,0,0,0,0,8,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,13,11,5,0,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,10,5,17,15,5,0,0,61,0,0,0,3,5,14,25,5,0,55,0,0,0,0,3,0,3,0,0,10,5,9,10,11,21,32,30,9,0,126,0,0,4,0,3,14,0,0,0,23,0,0,9,7,6,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,14,16,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14210,8,101,380,413,407,248,38,0,0,1604,55,61,56,81,51,53,20,5,0,386,39,66,61,57,70,38,8,0,0,345,0,5,18,8,9,3,3,0,0,38,103,237,510,553,539,346,79,9,0,2372,0,10,11,14,14,12,0,0,0,67,14,9,6,3,4,11,3,0,0,40,18,15,15,18,16,17,5,0,0,106,117,253,529,567,551,365,80,9,0,2477,150,61,57,43,56,128,175,90,24,786,9,7,19,24,21,12,6,0,3,98,273,320,604,636,634,508,262,95,28,3363,21,97,281,251,335,165,16,0,0,1173,60,57,139,171,155,112,23,3,0,719,37,32,77,63,47,42,7,0,0,303,0,0,6,10,6,4,0,0,0,30,117,187,504,492,541,321,48,4,0,2219,0,0,9,6,12,3,0,0,0,33,17,9,5,5,5,3,0,0,0,44,12,9,14,13,21,0,0,0,0,71
SAL14211,17,14,37,63,82,48,8,0,0,279,21,12,3,3,3,6,8,0,0,63,0,0,0,3,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,7,40,27,42,73,98,63,21,0,0,360,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,46,27,42,75,98,63,21,0,0,368,17,4,0,5,0,17,37,11,4,96,0,0,3,0,6,4,0,0,0,13,65,31,42,81,98,80,58,10,4,476,4,10,14,23,35,16,0,0,0,107,33,9,15,45,28,23,5,0,0,151,9,3,0,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,34,27,30,75,63,38,8,0,0,284,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4
SAL14212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14213,0,0,0,5,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,3,0,0,25,0,0,0,4,4,6,0,0,0,12,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14214,28,75,184,172,210,141,34,0,0,841,40,22,43,36,51,49,32,4,0,279,3,0,12,4,3,15,0,0,0,45,3,9,0,3,4,0,0,0,0,20,79,104,251,219,266,204,63,7,0,1191,12,14,17,5,8,12,0,0,0,64,3,0,3,4,0,3,0,0,0,20,18,16,21,8,11,13,0,0,0,87,99,118,266,230,274,219,63,7,0,1278,93,23,38,46,69,122,295,229,88,1005,17,9,27,22,22,15,21,15,12,158,203,156,334,295,365,352,377,256,104,2441,26,56,107,97,130,95,17,0,0,525,76,57,121,114,155,117,35,0,0,672,3,10,20,13,9,11,0,0,0,59,0,0,9,0,0,0,0,0,0,21,101,125,260,220,293,220,55,5,0,1278,5,11,15,6,0,3,0,0,0,39,11,3,8,5,7,0,4,0,0,35,13,16,24,6,11,7,4,0,0,77
SAL14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14216,0,0,0,7,9,9,5,0,0,24,4,0,0,0,0,7,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,3,0,0,39,4,0,0,0,0,4,9,3,0,27,0,0,0,0,0,0,0,0,0,0,6,3,0,8,5,17,14,3,0,60,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14217,5,15,225,243,181,100,12,0,0,774,14,28,46,23,29,23,24,5,0,191,8,4,12,7,9,8,4,0,0,55,0,0,3,6,0,0,0,0,0,14,21,50,281,285,215,129,41,12,0,1027,0,0,4,5,4,0,0,0,0,20,0,0,4,0,0,4,0,0,0,5,0,0,7,5,4,5,0,0,0,25,23,47,285,288,219,132,43,12,0,1051,67,8,16,24,17,47,74,82,31,359,0,0,23,17,17,15,13,28,40,144,92,63,323,323,253,191,118,116,70,1560,0,22,240,174,147,80,16,0,0,683,16,21,58,106,80,49,23,0,0,351,5,13,29,30,11,6,3,0,0,99,0,0,3,0,0,0,0,0,0,7,32,53,330,313,242,129,43,0,0,1140,0,0,0,5,4,0,0,0,0,13,3,0,3,0,3,0,0,0,0,12,3,4,0,5,6,4,0,0,0,24
SAL14218,0,9,4,0,4,0,3,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,10,4,0,8,4,3,0,0,30,0,0,0,0,3,0,0,0,0,16,0,5,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14219,0,30,223,178,118,74,31,3,0,659,5,21,27,21,13,23,24,3,0,135,6,5,0,9,3,4,3,0,0,36,0,0,0,0,0,0,0,0,0,4,10,54,248,210,133,98,54,8,0,831,0,0,3,3,5,4,0,0,0,17,8,5,4,0,0,0,4,0,0,17,8,5,7,3,8,4,4,0,0,36,16,61,255,214,141,103,55,8,0,865,34,13,15,17,13,35,75,73,16,286,0,8,14,11,4,9,0,0,0,43,44,75,284,244,156,145,143,82,15,1191,0,40,239,119,107,63,15,0,0,580,9,33,50,48,36,40,20,3,0,241,4,7,24,22,6,4,0,0,0,71,0,6,4,3,0,0,0,0,0,4,11,79,314,193,154,107,38,5,6,903,0,0,7,0,6,3,0,0,0,17,0,0,0,0,0,7,4,0,0,13,0,0,7,4,8,3,4,0,0,27
SAL14220,0,0,4,3,11,12,0,0,0,24,4,0,0,3,3,7,8,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,7,13,18,10,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,6,4,0,7,7,16,16,10,3,0,61,8,0,9,4,0,9,21,4,0,50,0,0,0,0,4,0,0,0,0,12,6,0,15,15,16,34,29,8,0,122,0,0,0,0,9,11,3,0,0,23,0,0,7,3,6,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,4,12,18,8,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
SAL14221,0,3,0,0,0,7,3,0,0,24,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,5,3,11,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,11,9,0,0,36,0,0,0,0,0,3,6,4,0,16,4,0,0,0,0,0,0,0,0,8,4,3,5,3,4,15,13,5,0,61,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14222,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,13,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,8,6,4,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14223,0,0,0,4,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,6,0,0,6,3,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14224,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14225,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,17,0,0,0,0,0,0,7,3,0,14,0,0,0,0,0,7,0,0,0,3,0,0,4,0,8,10,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14226,3,12,18,7,16,22,8,0,0,85,0,5,3,3,9,6,9,0,0,34,0,11,4,7,9,6,0,0,0,37,0,3,0,0,0,0,0,0,0,5,6,24,26,29,27,31,9,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,29,29,27,31,9,0,0,157,14,5,4,7,4,15,19,12,0,88,0,5,6,6,0,0,0,0,0,16,19,30,33,40,38,48,39,15,5,266,0,7,20,12,16,13,0,0,0,62,11,5,6,12,7,15,9,0,0,57,0,5,4,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,9,30,25,31,27,7,0,0,139,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,3,0,0,3,0,0,0,11
SAL14227,0,0,5,3,0,4,6,0,0,18,0,0,0,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,3,11,8,3,4,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,9,9,3,4,0,32,0,0,0,0,4,3,16,0,0,20,0,0,0,0,0,0,5,0,0,5,0,3,6,5,14,18,20,5,0,63,0,0,0,3,3,0,0,0,0,9,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14228,15,26,73,66,75,73,26,3,0,350,9,16,11,9,9,11,10,0,0,67,0,0,3,3,0,3,0,0,0,6,0,3,4,3,0,4,0,0,0,15,24,39,85,82,83,89,36,6,0,454,0,8,0,0,3,0,0,0,0,13,3,7,0,0,0,0,0,0,0,8,3,6,0,0,3,0,0,0,0,19,25,52,87,82,86,92,37,6,0,473,24,5,10,13,15,32,50,40,13,198,5,7,18,12,16,21,16,5,5,109,55,67,114,109,116,141,101,60,15,780,3,18,41,32,37,46,12,0,0,183,16,7,22,41,24,38,16,3,0,169,0,0,7,0,0,0,0,0,0,12,3,0,3,4,0,0,0,4,0,13,23,28,70,75,68,85,27,4,0,379,5,0,0,3,3,0,0,0,0,10,0,3,0,5,4,0,0,0,0,11,5,5,6,4,6,3,0,0,0,18
SAL14229,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14230,0,5,4,5,4,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,8,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,4,8,0,0,0,23,0,0,0,0,0,0,3,0,0,8,0,0,0,4,3,0,0,0,0,9,0,6,3,6,11,8,3,3,0,35,0,0,0,0,3,4,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14231,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,3,0,16,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,6,3,6,8,10,10,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14232,0,3,7,6,6,16,4,0,0,50,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,11,13,4,4,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,11,13,7,4,0,66,3,0,0,0,0,10,8,5,0,31,0,3,0,9,4,9,0,3,0,24,0,5,10,19,22,26,14,12,0,120,0,0,4,9,5,3,0,0,0,29,0,0,3,3,4,4,5,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,12,8,5,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14233,0,0,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,4,0,0,0,23,0,0,0,0,0,4,0,0,0,11,4,0,0,0,3,0,0,0,0,11,5,4,4,6,5,5,4,0,5,42,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14234,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,13,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14235,0,0,0,4,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
