SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,35
SAL13562,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,5,4,0,0,0,8,7,9,12,0,0,23,4,0,29,0,0,36,9,17,44,0,0,73,8,23,22,0,0,51,12,18,6,0,0,35,14,3,9,0,0,27,10,6,0,0,0,18,81,75,124,0,0,279
SAL13563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13564,19,0,0,0,0,21,8,0,3,0,0,9,10,0,0,0,0,10,21,0,0,0,0,21,28,4,4,0,0,33,104,9,0,0,0,110,158,4,0,0,0,164,156,6,0,0,0,165,56,0,0,0,0,56,30,0,0,0,0,30,18,0,0,0,0,23,34,3,0,0,0,37,636,26,9,0,0,671
SAL13565,20,0,0,0,0,20,5,0,0,0,0,5,11,0,0,0,0,11,11,3,0,0,0,12,27,3,0,0,0,31,107,6,0,0,0,109,176,15,0,0,0,194,181,4,0,0,0,188,40,0,0,0,0,39,27,0,0,0,0,28,11,0,0,0,0,11,40,0,0,0,0,41,657,36,3,0,0,701
SAL13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13569,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,10,4,0,0,0,14,28,0,0,0,0,33,23,4,0,0,0,23,30,0,0,0,0,25,9,0,0,0,0,9,10,0,0,0,0,10,136,13,0,3,0,150
SAL13570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12
SAL13571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
SAL13572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11
SAL13573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13575,43,0,0,0,0,43,7,0,0,0,0,7,13,0,0,0,0,12,12,0,0,0,0,15,40,5,0,0,0,45,84,14,0,0,0,102,113,12,3,0,0,130,193,34,9,0,0,235,159,18,4,0,0,182,121,8,0,0,0,131,67,3,0,0,3,67,77,7,0,0,0,89,927,103,22,0,6,1064
SAL13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL13578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,37
SAL13579,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,30,0,0,0,0,36,45,0,0,0,0,45,19,0,0,0,0,19,10,0,0,0,0,12,6,0,0,0,0,6,5,0,0,0,0,5,14,0,0,0,0,15,180,0,0,0,0,182
SAL13580,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,29,0,0,0,0,29,17,0,0,0,0,17,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,83,0,0,0,0,83
SAL13581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL13585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL13586,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,6,5,0,0,0,0,14,13,0,4,0,0,14,14,0,4,0,0,14,27,4,5,0,0,38,17,0,0,0,0,16,16,8,0,0,0,18,19,0,0,0,0,18,5,0,0,0,0,7,132,17,23,0,0,169
SAL13587,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,11,0,0,0,0,11,12,0,0,0,0,12,15,0,0,0,0,15,20,0,0,0,0,20,9,0,0,0,0,9,89,0,0,0,0,89
SAL13588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,26,0,0,0,0,26
SAL13589,5,0,0,0,0,5,0,0,0,0,0,0,6,4,0,0,0,4,3,5,0,0,0,8,7,0,0,0,0,7,16,3,0,0,0,24,31,9,0,0,0,42,9,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,102,15,0,0,0,125
SAL13590,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
SAL13591,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL13592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13593,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,53,0,0,0,0,57,49,0,0,0,0,55,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,17,0,0,0,0,17,183,4,0,0,0,189
SAL13594,6,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,20,0,0,0,0,19,46,0,0,0,0,46,36,0,0,0,0,33,14,0,0,0,0,14,8,0,0,0,0,8,14,0,0,0,0,10,168,4,0,0,0,170
SAL13595,32,13,3,0,0,46,6,0,0,0,0,8,3,0,0,0,0,3,0,4,4,0,0,8,3,3,0,0,0,10,11,0,4,0,0,16,13,13,3,0,0,23,16,4,3,0,0,24,13,11,3,0,0,27,28,21,10,0,0,64,157,63,11,0,0,233,42,9,0,0,0,48,323,137,52,0,4,510
SAL13596,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,36,0,0,0,0,36
SAL13597,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,12,13,0,0,0,0,13,24,0,0,0,0,23,13,0,0,0,0,20,10,0,0,0,0,11,9,0,0,0,0,9,10,0,0,0,0,10,105,0,0,0,0,112
SAL13598,24,0,0,0,0,22,14,0,0,0,0,14,30,0,0,0,0,30,50,0,0,4,0,54,88,0,0,3,0,91,191,0,0,0,0,197,100,0,0,0,0,101,44,0,0,3,0,48,8,0,0,0,0,11,7,0,0,0,0,12,12,0,0,0,0,10,27,0,0,0,0,25,590,3,0,18,0,616
SAL13599,15,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,14,3,0,0,0,0,9,22,4,3,0,0,28,25,3,5,0,0,33,68,20,8,0,0,97,41,8,4,0,0,58,40,9,0,0,0,50,28,4,0,0,0,34,38,4,4,0,0,48,303,59,25,3,0,389
SAL13600,7,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0,8,19,0,0,0,0,19,16,0,0,0,0,16,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,90,0,0,0,0,90
SAL13601,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,40
SAL13602,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,0,0,0,39
SAL13603,21,8,8,0,0,36,6,0,0,0,0,7,0,0,0,0,0,3,0,0,5,0,0,7,8,4,6,0,0,14,19,12,11,0,0,38,23,14,26,0,0,56,32,24,49,0,0,98,22,23,28,0,0,73,50,33,12,0,0,96,73,16,5,0,0,95,26,7,15,0,0,47,274,145,159,0,0,580
SAL13604,15,0,0,0,0,12,18,0,0,0,0,18,7,0,0,0,0,8,21,0,0,0,0,21,17,0,0,0,0,20,59,0,0,0,0,59,43,0,0,0,0,43,31,0,0,0,0,31,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,21,243,0,4,3,0,246
SAL13605,17,0,0,0,0,17,4,0,0,0,0,4,8,0,0,0,0,8,14,0,0,0,0,14,33,0,0,0,0,33,60,0,0,0,0,60,49,0,0,0,0,49,31,0,0,0,0,31,6,0,0,0,0,6,9,0,0,0,0,9,3,0,0,0,0,3,11,0,0,0,0,11,255,0,0,0,0,255
SAL13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,42,0,0,0,0,42
SAL13607,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,11,0,0,0,0,11,15,0,0,0,0,12,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,48,3,0,0,0,56
SAL13608,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,12,0,0,0,0,12,11,0,0,0,0,11,31,0,0,0,0,33,10,0,0,0,0,10,0,0,0,0,0,0,97,0,0,0,0,97
SAL13609,4,0,0,0,0,4,0,0,0,0,0,5,6,0,0,0,0,6,8,0,0,0,0,6,0,0,0,0,0,0,24,0,0,0,0,24,27,0,0,0,0,31,35,0,0,0,0,35,0,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,122,0,3,0,0,128
SAL13610,6,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,15,9,5,0,0,0,17,35,8,0,0,0,46,59,4,0,0,0,57,153,0,0,0,0,148,64,0,0,0,0,64,32,0,0,0,0,32,13,0,0,0,0,13,24,0,0,0,0,24,410,18,0,0,0,428
SAL13611,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,16,23,0,0,0,0,23,19,0,0,0,0,19,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,76,0,0,0,0,81
SAL13612,54,5,0,0,0,62,25,0,0,0,0,27,10,0,0,0,0,13,36,4,0,0,0,41,40,0,0,0,0,47,122,11,0,0,0,130,199,14,0,0,0,208,386,18,0,0,0,399,287,11,0,0,0,301,173,0,0,0,0,182,76,0,0,0,0,78,78,3,0,0,0,83,1490,68,5,0,0,1561
SAL13613,10,0,0,0,0,10,5,0,0,0,0,11,14,0,0,0,0,15,48,0,0,0,0,46,72,5,3,0,0,83,213,3,0,0,0,215,107,0,0,0,0,111,38,0,0,0,0,34,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,31,548,15,3,0,0,565
SAL13614,16,0,0,0,0,23,3,0,0,0,0,3,9,0,0,0,0,9,5,0,0,0,0,5,7,0,0,0,0,7,26,0,0,0,0,26,27,0,0,0,0,27,62,0,0,0,0,62,37,0,0,0,0,37,80,0,0,0,0,80,203,0,0,0,0,203,21,0,0,0,0,21,500,0,0,0,0,503
SAL13615,20,12,0,0,0,37,5,0,0,0,0,3,8,0,0,0,0,9,6,4,0,0,0,10,8,5,0,0,0,12,29,26,0,0,0,54,34,33,4,0,0,67,61,93,19,0,0,173,57,63,3,0,0,122,76,30,0,0,0,108,52,21,0,0,0,75,30,19,5,0,0,53,384,308,43,0,0,733
SAL13616,16,0,0,0,0,18,15,0,3,0,0,11,7,4,0,0,0,14,22,0,3,0,0,25,31,0,3,0,0,35,63,4,11,0,0,78,92,0,6,0,0,100,84,0,0,0,0,87,27,0,0,0,0,29,18,0,0,0,0,18,9,0,0,0,0,9,15,0,4,0,0,18,391,9,32,0,0,429
SAL13617,25,3,0,0,0,29,8,0,0,0,0,12,6,5,0,0,0,8,12,3,0,0,0,18,14,4,0,0,0,20,73,14,0,0,0,86,109,30,0,0,0,137,192,41,0,0,0,235,121,12,0,0,0,135,61,11,0,0,0,68,19,5,0,0,0,24,35,0,0,0,0,39,674,128,3,0,0,806
SAL13618,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
SAL13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL13621,21,0,0,0,0,25,10,0,0,0,0,10,6,0,0,0,0,6,18,0,0,0,0,16,13,3,0,0,0,15,30,7,3,0,0,35,45,4,0,0,0,51,111,5,0,0,0,118,69,8,0,0,0,77,57,4,0,0,0,66,38,0,0,0,0,36,28,4,0,0,0,30,443,33,3,0,0,481
SAL13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13
SAL13623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,13,0,0,0,0,13,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,57,0,0,0,0,57
SAL13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13626,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,5,4,0,0,0,0,5,9,0,0,0,0,9,10,0,0,0,0,10,4,0,0,0,0,4,42,0,0,0,0,45
SAL13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10
SAL13628,26,0,0,0,0,31,6,0,0,0,0,6,13,0,0,0,0,13,13,0,0,0,0,13,22,0,0,0,0,26,74,11,0,0,0,87,130,16,0,0,0,147,473,29,0,0,0,511,603,18,0,0,0,619,363,6,3,0,0,367,95,0,0,0,0,95,81,4,0,0,0,85,1893,87,3,0,0,1989
SAL13629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,16,0,0,0,0,16,15,0,0,0,0,12,10,0,0,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,64,4,0,0,0,69
SAL13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,16,0,0,0,0,16,16,0,0,0,0,16,13,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,65,0,0,0,0,65
SAL13631,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,20,0,0,0,0,20,10,0,0,0,0,10,11,0,0,0,0,11,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,88,0,0,0,0,88
SAL13632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14
SAL13633,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13635,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18
SAL13636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL13637,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL13638,10,0,0,0,0,10,4,4,0,0,0,8,9,0,0,0,0,13,16,0,0,0,0,18,29,0,0,0,0,29,87,0,0,0,0,87,80,0,0,0,0,83,71,0,0,0,0,71,29,0,0,0,0,29,12,0,0,0,0,12,7,0,0,0,0,7,18,0,0,0,0,18,360,9,0,0,0,363
