SSC_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SSC14244,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,3,0,6,0,23,9,17,18,13,7,3,6,14,3,78,10,12,14,0,0,3,5,10,0,53,3,17,12,3,4,5,4,7,0,61,0,8,12,7,3,3,8,7,0,42,0,3,0,0,0,5,4,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,58,57,20,17,28,29,43,3,280,0,0,0,4,0,0,0,0,0,10,0,3,0,12,6,3,0,0,0,22,5,23,4,9,12,3,0,4,3,60,0,10,0,10,9,11,0,3,0,41,3,11,5,9,13,9,5,9,0,62,0,3,3,5,9,3,0,3,0,41,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,54,15,48,54,28,8,17,5,242
SSC14245,0,0,4,0,0,0,0,3,0,10,0,0,6,3,0,0,0,0,0,7,0,0,5,3,0,3,0,0,0,11,3,3,7,3,0,0,0,3,0,20,0,4,9,3,0,0,4,0,0,33,3,3,12,0,7,3,6,12,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,39,12,10,7,13,22,3,132,0,0,0,4,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,4,3,3,0,3,4,0,0,0,14,0,8,4,3,3,3,0,0,0,27,3,7,3,6,8,8,0,5,0,36,7,6,4,6,6,4,0,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,14,22,23,22,4,10,0,130
SSC14246,0,4,27,16,7,33,10,48,3,154,20,27,72,18,24,48,22,31,10,263,51,103,98,34,41,23,68,46,13,467,131,99,153,33,63,34,80,51,17,665,111,79,162,13,56,40,124,48,17,656,58,30,69,9,28,12,66,41,12,314,3,9,8,0,7,6,12,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,377,354,591,128,211,194,379,273,65,2575,4,6,3,28,14,72,0,8,5,139,12,62,14,37,79,68,5,4,8,290,42,131,15,33,129,35,3,7,14,411,68,142,25,64,190,54,13,18,7,595,66,93,15,80,161,51,16,52,10,547,17,38,11,34,55,22,8,31,6,220,0,7,0,4,7,3,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,474,89,284,637,311,53,127,49,2227
SSC14247,3,0,5,0,0,11,3,16,4,36,0,4,14,6,0,11,6,17,0,66,5,9,46,22,3,10,22,29,0,147,20,8,24,12,3,9,18,35,0,131,6,5,30,12,3,9,14,22,4,113,9,14,21,14,7,5,15,14,0,91,3,9,8,3,3,4,6,3,3,40,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,42,142,75,22,55,87,141,14,625,0,0,0,7,7,23,0,8,3,49,3,0,3,22,8,21,0,3,3,70,4,32,4,37,23,13,3,12,0,135,7,17,5,27,28,17,0,12,5,123,8,15,4,34,30,18,5,17,0,135,8,21,3,42,18,21,0,17,0,133,0,3,0,5,11,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,105,28,179,123,105,15,73,15,664
SSC14248,0,0,5,0,0,3,0,5,0,19,3,3,11,3,0,5,0,8,0,31,3,9,33,10,3,7,10,8,0,81,15,6,18,3,3,0,11,3,0,59,8,3,17,8,0,3,12,16,0,71,4,5,7,3,0,0,11,8,3,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,28,99,26,7,15,46,47,5,310,0,0,0,3,0,13,0,4,0,20,0,7,9,16,9,8,0,3,0,45,12,17,3,22,22,8,0,3,0,79,0,14,5,13,6,6,0,5,7,53,8,7,3,12,21,13,0,9,0,69,3,3,0,9,8,7,0,6,0,42,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,21,77,65,48,3,28,3,315
SSC14249,4,14,26,33,17,47,5,43,3,199,31,100,68,38,41,75,12,29,5,407,132,282,84,28,64,35,20,26,15,703,248,338,95,19,63,59,12,15,20,866,325,328,122,22,55,52,31,28,21,978,254,302,98,23,64,55,30,35,9,867,77,99,28,10,19,22,11,14,9,280,6,8,3,0,3,0,0,0,4,30,0,0,0,0,0,0,0,0,0,4,1073,1476,522,173,332,342,133,193,80,4332,5,26,6,57,24,115,0,8,0,237,26,106,16,68,94,84,0,17,3,416,82,298,21,41,108,42,0,8,15,624,142,345,28,38,172,38,0,10,15,785,156,357,24,89,246,55,7,25,15,981,92,270,21,66,253,44,3,12,9,776,10,51,3,16,59,9,4,5,5,168,0,5,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,512,1458,120,373,965,397,21,87,66,3999
SSC14250,0,3,9,18,0,12,3,15,0,63,12,19,18,14,12,17,3,4,3,100,23,46,25,8,16,18,4,5,3,146,113,130,27,3,17,10,3,5,9,319,137,137,34,12,16,18,5,5,9,375,55,88,19,6,15,11,8,7,0,211,21,28,5,0,9,3,4,8,0,76,0,14,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,365,476,134,59,82,86,24,57,26,1312,0,0,3,35,7,35,0,9,0,89,4,20,3,20,16,13,0,3,0,82,19,71,3,7,17,4,0,4,3,129,57,159,12,17,56,15,4,6,5,313,65,150,9,28,84,18,0,6,5,360,24,82,5,17,53,3,4,3,3,192,13,14,0,8,17,6,0,4,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,182,499,34,133,244,94,3,28,14,1234
SSC14251,0,10,9,13,3,27,0,30,0,92,14,54,54,47,21,48,6,36,0,278,133,443,193,65,118,88,45,60,31,1177,149,344,145,28,95,40,45,54,23,928,108,162,107,22,47,35,47,53,10,580,65,76,90,22,41,20,39,53,6,419,15,28,16,5,10,3,10,13,0,100,3,3,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,492,1118,623,208,334,261,200,295,71,3594,0,8,5,25,5,40,0,11,0,101,10,69,19,71,64,71,0,12,8,319,94,439,39,135,215,90,0,26,26,1060,91,296,45,85,147,58,4,31,12,773,64,159,33,82,169,37,3,42,8,606,33,117,7,41,93,14,3,47,9,367,4,18,0,3,24,3,0,12,0,62,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,288,1102,158,444,728,309,20,184,62,3303
SSC14252,0,0,10,0,0,16,3,35,3,66,7,3,43,5,3,4,8,42,3,121,14,17,51,16,5,21,33,98,3,248,16,12,38,8,3,12,28,49,4,181,24,12,34,13,15,10,29,45,0,181,7,11,37,12,8,7,29,31,0,141,4,10,5,0,0,0,9,8,0,33,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,83,62,209,47,34,80,129,312,21,977,0,0,3,12,3,12,0,6,0,41,4,5,10,12,10,19,3,13,0,80,11,30,13,37,20,16,3,46,0,181,14,44,13,32,29,20,0,30,0,180,7,24,10,35,38,17,0,45,0,175,11,29,5,23,18,10,3,26,0,132,0,3,0,11,4,5,0,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,141,52,160,124,103,6,179,6,820
SSC14253,0,0,14,0,0,8,0,6,0,30,0,0,8,3,3,7,4,9,0,35,4,19,51,7,4,4,14,27,3,148,13,3,45,6,8,4,18,8,0,98,7,12,36,8,3,3,26,17,3,116,7,6,24,3,3,0,15,5,0,69,0,3,0,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,33,48,175,32,24,30,87,77,8,512,0,0,3,12,7,16,0,3,0,43,0,4,0,10,8,14,0,5,0,42,7,30,8,32,31,7,0,6,0,129,12,21,0,16,15,16,3,10,0,95,5,16,9,21,27,10,0,12,0,95,3,12,0,12,16,0,0,8,0,50,0,3,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,82,24,102,104,69,9,50,0,462
SSC14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,4,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,3,4,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,3,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,3,0,6,0,24
SSC14255,0,3,11,4,0,3,3,14,3,38,3,21,38,20,11,23,5,33,4,166,27,76,57,27,21,16,17,30,6,269,42,70,61,23,14,16,25,17,9,264,43,54,46,12,10,7,26,33,3,235,16,33,25,12,8,3,18,3,0,120,3,4,5,0,4,3,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131,263,241,97,65,73,99,129,17,1122,0,3,0,13,6,30,0,7,0,61,14,15,4,58,20,33,0,7,3,151,6,100,14,32,43,26,3,8,11,237,24,77,13,36,70,20,0,13,0,252,30,57,10,37,49,8,0,13,3,209,3,50,3,23,40,10,0,9,0,138,0,6,0,3,8,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,85,313,40,198,240,112,9,66,19,1073
SSC14256,0,0,14,0,0,10,0,15,0,33,8,0,21,5,0,4,8,4,0,58,11,20,42,4,0,9,40,18,0,146,23,12,42,3,8,0,31,18,3,143,19,14,20,4,8,3,29,21,8,125,33,12,23,0,6,3,43,11,4,133,25,4,5,0,0,3,9,5,4,56,9,0,3,0,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,3,126,72,164,21,21,33,161,97,18,715,0,3,4,7,3,16,0,4,0,41,0,8,4,17,8,7,0,0,3,49,4,38,13,18,18,9,3,8,0,115,15,30,6,13,25,3,3,16,3,119,15,13,11,16,24,18,0,13,0,116,29,11,8,16,38,14,5,9,0,132,12,0,0,5,3,3,0,8,0,33,5,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,81,108,43,97,127,78,11,59,8,617
SSC14257,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,3,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,8,0,0,14,4,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,14,7,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,10,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,6,11,3,6,0,0,36
SSC14258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14259,0,0,14,0,0,9,0,10,0,36,5,22,21,0,0,12,6,19,0,93,17,22,64,6,9,6,23,39,7,194,21,18,42,3,4,13,25,26,0,150,15,6,18,5,9,7,26,18,0,108,13,4,16,3,10,3,15,16,0,79,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,76,185,20,29,42,97,134,8,662,0,0,0,5,0,8,3,3,0,24,5,16,4,19,3,12,0,3,0,60,10,25,4,37,30,36,0,16,3,169,14,19,5,18,22,12,3,30,0,135,8,16,9,19,24,20,3,17,0,114,0,12,0,12,22,9,0,16,0,76,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,89,29,109,104,98,9,85,10,588
SSC14260,0,0,3,10,0,20,0,20,0,70,3,19,24,27,11,15,4,10,3,105,20,46,15,4,15,14,3,6,0,117,60,107,34,9,19,11,3,12,3,254,105,103,24,6,30,23,7,11,7,308,51,74,22,9,14,9,4,10,3,177,14,21,13,4,11,5,3,8,0,77,7,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,253,374,129,70,90,90,26,69,16,1124,0,3,0,25,10,36,0,0,0,81,3,20,0,30,19,18,3,3,0,95,9,53,4,10,22,3,0,4,0,105,34,119,8,19,55,18,0,0,0,246,39,125,7,35,85,16,3,6,4,322,32,67,7,19,55,10,0,0,4,202,10,9,0,9,22,7,0,0,0,54,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,129,395,26,141,268,113,9,19,10,1099
SSC14261,0,0,4,4,3,17,3,9,0,49,10,32,25,20,20,41,30,49,6,234,189,734,148,66,162,101,115,108,31,1643,223,747,139,51,132,60,103,64,26,1545,64,164,65,22,53,23,42,57,10,493,37,67,42,22,18,8,38,42,0,263,4,14,4,6,10,7,6,11,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,526,1758,424,193,395,257,340,334,75,4294,0,9,0,6,7,25,0,3,3,56,7,52,0,31,27,48,8,12,5,189,82,593,39,148,234,113,18,62,21,1307,65,360,29,113,172,45,17,27,11,832,21,131,17,42,91,21,5,44,0,366,7,64,10,31,45,11,7,27,7,200,3,8,0,8,10,3,0,0,0,32,0,3,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,4,175,1214,96,382,590,257,55,173,56,2992
SSC14262,0,0,10,4,0,4,3,15,0,39,0,3,20,3,3,10,6,20,0,64,12,6,50,11,4,10,34,25,0,150,13,12,53,10,12,6,44,32,4,178,11,8,37,3,3,3,47,35,6,145,9,12,22,10,3,7,27,27,0,122,3,0,0,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,191,41,26,42,174,155,14,716,0,0,5,4,3,22,0,7,0,41,3,0,0,10,16,4,0,9,3,47,10,15,13,24,31,22,3,16,3,137,12,24,13,26,27,14,6,21,0,152,14,8,4,34,31,16,3,23,0,139,4,18,3,22,19,5,3,15,0,86,3,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,72,32,123,124,88,17,97,6,612
SSC14263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC14264,5,0,15,3,0,7,3,12,0,51,5,16,47,11,25,18,19,20,4,159,32,60,72,14,28,21,41,24,10,312,46,39,73,13,34,18,56,30,11,306,42,22,50,4,20,13,40,37,4,240,28,24,61,10,29,15,60,21,5,251,10,9,22,3,3,5,23,9,0,82,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,161,174,345,55,136,94,244,162,33,1407,0,0,0,6,6,42,0,3,0,62,6,17,3,22,42,34,4,3,3,132,26,84,9,28,50,13,5,7,6,231,25,72,13,36,72,19,3,6,3,249,17,20,12,40,72,29,6,15,6,213,10,21,14,38,67,16,4,23,0,194,0,5,0,0,8,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,222,46,166,318,147,25,73,22,1115
SSC14265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC14266,0,0,16,6,0,8,7,22,0,67,0,8,26,10,3,13,34,18,4,110,12,14,42,18,16,14,58,38,14,223,4,6,43,12,10,4,68,28,6,195,13,11,42,10,22,5,86,33,10,228,7,13,20,12,3,0,38,23,0,119,0,0,5,0,3,3,4,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,54,200,66,60,40,294,171,31,963,4,0,3,13,3,29,3,3,0,55,9,5,11,16,17,20,4,7,5,96,6,29,5,28,39,27,18,21,3,171,7,15,7,30,35,27,18,19,3,160,7,7,3,36,46,15,16,28,3,164,3,10,5,24,18,13,10,16,4,95,0,3,0,5,15,0,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,73,24,152,172,124,69,104,17,784
SSC14267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,10,4,3,3,0,0,0,0,0,0,11,5,7,0,0,0,0,0,0,0,20,3,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,19,7,3,0,7,0,3,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,9,3,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,14,3,3,0,3,3,0,0,0,0,18,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,3,4,11,3,0,0,0,54
SSC14268,0,0,6,7,0,11,5,7,0,35,0,3,17,11,3,14,0,5,3,54,19,19,25,4,7,8,5,7,0,90,72,44,37,9,9,11,7,6,4,192,64,53,52,9,12,4,16,15,0,230,21,23,20,0,6,3,9,10,0,96,6,10,6,4,0,9,0,5,0,35,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,175,148,169,38,39,59,45,54,5,739,0,4,3,19,4,32,0,3,0,63,5,3,3,12,8,14,0,5,0,52,23,29,0,7,27,16,0,0,0,110,25,69,6,16,55,11,0,4,6,197,25,49,4,28,70,21,0,4,0,208,9,19,3,10,39,6,0,8,0,97,3,10,0,0,16,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,195,27,97,208,100,0,20,5,752
SSC14269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC14270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,0,0,16
