SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC12716,0,3,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,31,6,45
SSC12717,0,0,4,36,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,42,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,15,0,17,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,11,11,20,3,4,74,9,105
SSC12718,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,16
SSC12719,0,4,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,4,0,27,4,38
SSC12720,0,0,0,20,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,32,10,42
SSC12721,0,0,0,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,26,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,9,0,55,0,71
SSC12722,11,124,114,4065,97,4406,0,3,0,336,12,356,50,4,0,37,0,93,8,0,0,0,0,9,16,10,4,26,0,54,153,129,97,2616,95,3079,44,0,13,0,6,58,5,0,3,13,0,18,27,8,11,223,6,278,12,0,0,8,5,19,7,0,0,0,0,10,59,3,0,3,0,67,40,43,17,782,20,900,12,4,3,50,0,67,3,0,0,0,0,3,15,9,0,22,0,42,0,0,0,0,0,0,3,3,0,7,0,16,10,0,0,11,7,29,6,8,3,6,0,29,10,3,0,5,0,15,4,0,0,0,0,4,47,24,35,641,8,757,29,0,0,3,0,28,17,0,0,0,0,19,3,0,0,11,0,18,4,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,5,3,0,26,0,35,155,25,23,64,5,275,17,3,3,139,1021,1179,646,232,192,7003,1230,9311
SSC12723,24,102,88,1166,38,1409,0,0,0,14,0,14,20,4,7,3,0,37,5,3,0,0,0,9,27,7,8,11,0,50,257,108,90,918,38,1410,18,0,0,0,0,18,5,0,0,5,0,16,32,6,5,59,3,115,3,0,0,6,0,12,3,0,0,0,0,6,21,0,0,0,0,23,34,24,19,255,6,335,11,0,0,20,0,32,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,10,3,0,4,0,19,10,3,3,0,0,21,5,3,4,7,0,13,6,0,0,8,0,17,3,0,0,0,0,5,68,24,23,209,6,333,0,0,0,0,0,0,12,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,12,141,19,16,28,0,201,6,0,0,16,139,166,600,183,147,2057,218,3213
SSC12724,3,26,21,275,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,16,64,31,16,217,4,341,0,0,0,0,0,0,3,0,0,3,0,7,9,3,4,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,4,3,75,0,96,5,8,0,16,0,27,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,3,5,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,10,5,0,69,3,87,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,21,9,3,6,0,42,0,0,0,0,27,25,134,51,33,491,33,743
SSC12725,0,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,13,10,3,4,10,17,39
SSC12726,0,0,0,37,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,3,3,58,5,85
SSC12727,6,40,19,501,5,576,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,15,75,44,16,514,13,665,0,0,0,0,0,3,0,0,0,0,0,3,13,7,0,54,0,71,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,25,11,183,3,233,0,3,0,5,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,9,9,8,0,5,0,18,3,0,0,3,0,11,3,0,0,0,0,3,22,18,9,167,7,223,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,13,13,6,6,26,0,52,0,0,0,7,41,48,138,94,35,1073,65,1403
SSC12728,103,319,216,1528,16,2185,0,0,0,10,0,11,1741,22,26,23,10,1814,118,5,13,24,0,165,20,5,4,13,0,48,501,267,174,1442,24,2409,224,4,18,0,0,251,25,3,0,19,0,55,60,25,4,94,4,188,238,45,18,146,3,451,31,8,0,16,3,53,265,7,3,7,0,278,136,60,53,642,3,893,157,43,26,118,5,351,46,0,0,0,0,48,128,19,14,16,0,182,336,31,18,63,0,448,25,4,3,27,0,57,79,5,6,6,0,97,62,24,10,4,0,100,43,6,0,4,0,51,27,0,0,3,0,31,95,58,38,390,5,590,30,0,0,12,0,43,41,4,4,0,0,49,77,3,8,3,0,92,23,3,4,0,0,26,20,3,3,0,0,25,30,0,5,3,3,43,23,14,3,24,0,63,1364,90,96,82,7,1647,46,0,9,22,471,547,5458,633,459,3318,551,10419
SSC12729,22,30,18,126,0,197,0,0,0,0,0,0,152,9,3,3,0,167,11,0,0,0,0,16,4,0,0,0,0,4,72,26,9,123,7,234,5,0,0,0,0,5,8,0,3,3,0,6,12,0,0,19,0,30,18,6,4,6,3,36,0,0,0,0,0,0,13,0,0,0,0,13,14,14,6,66,0,96,61,20,4,28,0,110,38,0,0,0,0,34,20,10,3,14,0,54,3,0,0,3,0,6,7,0,0,4,0,12,5,0,0,0,0,8,0,3,0,0,0,3,3,0,3,0,0,8,9,0,0,0,0,11,18,8,3,36,0,62,5,0,0,0,0,10,4,0,0,0,0,3,5,0,0,0,0,9,3,0,3,0,0,5,19,0,0,0,0,20,9,0,0,0,0,9,0,0,0,3,0,6,96,15,6,8,3,124,3,0,0,7,89,91,531,91,39,302,94,1063
SSC12730,3,10,7,59,0,77,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,10,4,9,68,0,93,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,7,0,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,19,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,13,0,0,0,0,24,29,40,16,13,125,24,217
SSC12731,0,3,11,110,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,13,80,0,101,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,8,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,3,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,24,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,10,0,0,0,8,0,11,0,0,0,0,28,28,23,7,18,199,25,279
SSC12732,4,19,8,264,11,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,15,17,19,197,7,255,4,0,0,0,0,4,0,0,0,0,0,0,4,3,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,69,0,91,8,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,9,11,3,52,5,75,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,8,0,0,3,3,41,48,58,39,23,446,68,628
SSC12733,0,3,0,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,22,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,56,4,69
SSC12734,14,114,90,1438,33,1698,0,0,0,60,0,66,3,0,0,10,0,18,3,0,0,0,0,4,40,6,5,15,0,68,213,95,102,1217,36,1671,10,0,0,0,0,16,10,0,0,12,0,24,53,16,13,103,4,186,6,0,0,0,0,9,11,3,0,7,0,21,20,3,0,0,0,21,41,27,19,439,9,537,23,15,4,15,0,54,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,7,4,3,0,3,0,15,3,3,9,9,0,18,13,3,12,9,0,30,12,0,3,4,0,17,0,0,0,9,0,11,57,23,19,304,10,421,0,0,0,0,0,0,4,0,0,0,0,12,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,13,7,3,17,0,35,94,13,6,34,0,149,12,0,0,63,272,342,554,203,179,2706,336,3982
SSC12735,4,39,21,316,3,389,0,0,0,8,0,8,3,0,0,7,0,9,9,0,0,0,0,10,18,3,3,6,0,30,63,35,27,312,15,443,0,0,4,0,0,4,0,0,0,0,0,4,7,7,3,29,3,50,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,0,0,14,7,12,136,3,167,0,4,0,6,0,12,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,5,3,0,5,0,0,9,0,0,0,0,0,3,18,3,3,74,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,13,25,0,0,5,0,33,0,0,0,6,50,60,149,62,43,655,76,976
SSC12736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12737,0,5,0,46,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,60,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,0,9,6,12,4,11,5,109,12,139
SSC12738,204,1290,957,4829,57,7331,0,4,0,10,0,14,1224,62,74,76,4,1444,128,17,7,44,0,205,295,55,36,43,4,432,3843,1209,922,5363,92,11425,167,0,10,3,4,186,266,52,19,94,3,433,553,90,66,431,8,1145,205,70,48,147,5,473,123,20,8,21,0,179,362,14,27,9,6,413,981,338,257,2595,36,4198,569,122,71,325,5,1086,119,3,8,0,0,129,72,17,13,48,3,149,35,4,4,9,0,51,45,15,7,27,0,94,30,3,3,4,0,45,324,51,73,16,3,473,208,35,21,32,0,297,179,16,14,21,0,231,898,288,229,1914,27,3355,60,0,0,0,0,64,265,24,18,4,0,309,190,10,8,8,0,215,68,3,5,3,0,83,47,3,3,0,0,60,79,0,6,5,0,90,154,25,14,90,0,281,2294,246,241,276,23,3080,62,9,4,71,1877,2024,10990,2377,1847,11199,2076,28475
SSC12739,39,332,236,2730,51,3384,0,0,0,14,0,12,205,0,13,9,6,229,12,0,4,0,0,14,52,17,18,29,0,114,574,331,218,2537,59,3721,29,0,0,4,0,37,18,3,0,27,0,51,77,34,17,170,7,297,24,5,7,23,3,59,15,0,3,10,0,25,37,0,0,3,0,45,106,70,37,884,12,1116,89,20,11,84,0,210,0,0,0,0,0,0,8,0,0,8,0,21,9,0,0,0,0,8,13,4,3,14,0,39,23,3,12,6,0,39,27,18,12,6,0,67,36,4,4,16,0,58,4,3,3,3,0,16,180,113,57,718,14,1074,4,0,0,0,0,5,27,9,9,4,0,42,19,0,3,11,0,30,0,0,0,0,0,0,3,0,0,3,0,7,32,0,0,0,0,29,25,6,4,33,0,67,292,65,40,88,8,487,9,3,0,57,496,571,1610,610,412,5321,623,8579
SSC12740,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,32,6,41
SSC12741,0,20,20,188,5,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,5,0,20,35,23,18,204,0,288,0,0,0,0,0,0,6,0,0,3,0,8,7,0,0,24,0,35,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,8,70,0,85,6,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,10,5,3,67,0,83,0,0,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,11,5,4,5,0,27,0,0,0,0,23,23,72,43,38,395,30,569
SSC12742,0,3,0,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,48,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,15,21,10,6,3,101,21,135
SSC12743,0,7,4,200,8,222,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,154,6,186,14,0,0,0,0,9,0,0,0,0,0,0,3,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,41,0,45,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,47,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,9,3,0,0,3,50,54,37,13,6,363,57,484
