SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC13874,0,0,3,0,0,4,0,7,0,15,0,0,3,3,3,0,0,3,3,15,0,4,6,8,0,6,5,7,0,34,8,3,5,3,6,3,3,14,0,47,3,3,3,5,9,8,0,12,0,45,5,3,3,12,3,3,3,13,0,48,11,0,0,0,3,0,4,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,16,23,32,20,27,14,62,5,231
SSC13875,0,0,15,11,4,31,0,26,0,86,0,7,24,21,12,24,3,15,5,101,17,46,29,25,33,15,12,13,3,193,35,51,44,25,33,22,13,14,4,240,33,53,38,26,38,22,23,19,0,243,17,20,31,8,33,7,12,15,3,156,3,4,3,3,0,4,6,0,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104,192,190,116,145,118,64,103,16,1051
SSC13876,0,0,3,3,0,13,0,10,0,33,0,3,13,0,0,5,0,11,0,30,3,10,14,10,9,6,4,7,0,68,12,13,13,7,7,17,8,9,6,86,15,29,17,15,10,9,10,16,0,115,11,29,10,18,13,7,9,13,0,102,0,8,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,92,71,58,39,49,25,58,9,451
SSC13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13878,0,0,0,8,0,8,0,3,0,20,0,0,3,3,0,5,0,0,0,16,6,4,11,7,3,3,4,0,0,36,20,29,4,4,3,6,5,4,0,76,14,27,10,6,13,11,3,9,3,92,17,20,6,5,12,3,0,4,0,73,9,14,0,0,4,0,0,3,0,27,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,93,33,31,39,31,11,23,10,346
SSC13879,0,0,5,3,0,3,0,5,0,12,0,0,5,0,0,3,0,0,0,6,4,4,10,0,0,0,0,4,0,18,0,8,10,10,5,0,6,7,0,42,3,10,6,8,6,0,4,6,0,47,6,3,4,3,0,0,0,9,0,32,7,0,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,25,38,20,16,9,12,32,4,175
SSC13880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9
SSC13882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13883,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,9,5,11,4,0,3,0,0,0,0,23,11,5,6,4,4,0,8,3,0,39,7,3,0,0,0,5,3,3,0,28,7,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,16,11,14,9,9,8,3,126
SSC13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
SSC13885,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14
SSC13886,0,0,6,12,0,10,3,20,3,51,8,4,14,15,3,3,3,9,0,58,19,23,33,17,13,7,8,19,0,139,41,30,28,17,15,9,10,25,0,175,42,15,23,23,20,12,19,34,3,187,57,25,30,25,29,24,16,20,6,233,28,7,0,8,4,7,13,13,3,86,7,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,196,102,144,102,86,62,77,137,18,928
SSC13887,0,0,5,14,3,34,0,19,0,77,5,12,39,22,13,16,5,24,0,142,21,44,51,45,30,28,18,41,3,285,15,32,42,27,25,17,10,60,0,231,13,41,36,30,38,19,16,40,3,243,20,32,31,21,36,21,34,33,5,240,4,5,5,7,14,9,10,6,3,63,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,87,169,214,174,162,139,92,234,19,1288
SSC13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13889,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,0,16,0,0,7,0,0,0,0,0,0,14,0,0,9,4,0,0,10,3,3,28,0,3,3,3,3,0,9,9,0,25,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,17,5,5,7,21,18,4,101
SSC13890,0,0,0,3,0,3,0,0,0,11,0,0,6,5,0,0,3,0,0,18,4,13,14,9,7,8,0,0,0,49,11,12,16,6,14,6,7,9,0,79,8,10,9,9,13,7,4,14,0,77,11,10,13,10,18,5,11,9,3,89,3,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,55,59,47,55,34,22,31,6,346
SSC13891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,11
SSC13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,9
SSC13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,11
SSC13894,0,0,8,3,0,12,0,4,0,27,0,0,7,4,0,3,0,3,0,21,4,15,21,3,3,7,0,8,0,68,25,22,23,18,20,7,9,10,0,119,20,27,18,7,19,12,8,4,0,115,12,25,24,18,16,10,7,11,0,123,6,4,0,0,3,8,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,75,92,102,47,64,53,25,44,4,506
SSC13895,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,7,0,3,0,0,0,0,0,10,4,4,0,0,0,0,3,0,0,17,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,11,7,3,3,3,3,0,50
SSC13896,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,4,0,0,0,0,0,3,4,0,18,5,6,6,0,3,0,0,0,0,19,11,3,4,0,3,0,3,0,4,25,11,4,0,3,3,3,3,0,0,29,15,0,0,0,0,0,3,0,0,22,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,17,10,3,13,6,17,6,8,134
SSC13897,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,5,3,3,0,26
SSC13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,13
SSC13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,4,0,3,0,0,35
SSC13900,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,3,0,0,0,10,0,0,3,0,0,0,3,0,0,9,3,0,0,0,4,0,3,0,0,12,3,0,0,0,3,0,0,0,0,10,3,3,0,4,0,0,4,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,10,3,10,3,13,9,0,67
SSC13901,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,3,0,4,0,0,4,0,34
SSC13902,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,10,3,4,7,4,0,0,0,0,0,17,3,0,0,0,5,4,0,0,0,16,10,3,4,0,5,0,0,8,0,31,10,0,0,3,0,0,0,3,3,25,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,10,23,11,9,3,0,19,3,118
SSC13903,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,11,3,5,3,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,11,4,13,3,0,0,5,0,58
SSC13904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,9
SSC13905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,19
SSC13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,13,4,3,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,6,3,0,4,0,0,9,0,71
SSC13907,7,13,32,37,19,92,3,50,5,258,34,84,81,76,86,96,40,77,9,582,166,540,194,151,321,111,120,166,50,1810,194,499,221,143,318,105,127,120,33,1750,132,255,155,115,226,64,122,129,40,1236,78,147,96,85,181,40,84,110,26,851,20,36,23,15,33,12,28,17,3,181,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,632,1574,799,611,1188,528,529,653,153,6675
SSC13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,10,3,3,0,4,0,3,3,0,18,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,0,4,3,3,3,0,41
SSC13909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9
SSC13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13911,0,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,3,0,7,3,3,4,4,0,0,0,4,3,17,5,3,0,0,0,0,0,0,0,18,8,3,0,0,3,0,3,3,0,28,19,0,3,3,0,0,4,0,0,33,13,0,0,0,0,0,0,3,0,19,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,53,12,6,9,5,0,16,25,5,131
SSC13912,0,5,9,13,6,54,3,38,0,129,3,15,41,32,14,24,7,27,4,175,28,73,63,60,46,39,26,52,7,401,41,94,68,65,53,41,28,45,5,454,32,67,59,83,77,58,37,85,7,518,20,60,53,51,57,44,44,49,3,384,11,3,8,8,16,10,12,10,0,77,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,145,313,307,329,268,269,167,307,37,2147
SSC13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,0,0,0,3,25
SSC13914,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,3,0,0,3,0,0,3,0,15,3,4,0,7,4,0,0,3,0,25,0,3,3,0,5,0,0,3,0,10,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,4,13,14,6,3,9,0,77
SSC13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,0,0,3,0,0,32
SSC13916,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,3,4,8,3,3,0,0,4,0,29,7,9,4,4,0,6,0,3,0,39,11,11,0,7,8,3,3,5,0,48,11,14,6,4,10,3,5,4,0,51,4,5,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,37,38,26,27,22,14,8,25,4,199
SSC13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,20
SSC13918,4,10,19,14,3,34,3,25,0,117,7,14,43,31,20,27,7,27,7,187,17,79,68,36,44,29,30,48,8,354,40,54,43,60,42,26,36,56,12,371,34,74,55,58,56,28,39,55,3,405,44,80,34,48,41,26,33,43,0,357,15,21,3,9,15,7,11,5,7,100,0,7,0,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,164,338,265,257,230,186,158,258,37,1903
SSC13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,18
SSC13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,3,15,4,4,0,0,4,3,0,3,3,13,7,5,0,3,0,0,0,0,0,24,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,12,8,7,3,6,5,6,80
SSC13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,5,0,29
SSC13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,3,3,0,15
SSC13923,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,13,3,4,6,0,0,0,0,0,27,18,3,7,6,0,0,5,0,0,35,16,6,8,0,5,0,4,3,0,33,12,4,11,0,0,0,5,3,0,33,13,3,0,0,3,0,0,4,0,21,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,21,26,8,6,7,15,11,0,173
SSC13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13925,0,3,16,12,0,27,0,11,0,77,9,9,51,24,12,18,10,26,0,154,23,49,74,33,30,31,24,32,7,309,25,44,65,36,33,24,19,32,4,292,32,49,56,39,36,33,27,47,5,321,24,35,27,30,38,33,21,30,3,245,4,14,4,7,11,0,0,4,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,118,209,286,179,170,169,110,186,20,1449
SSC13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,8,4,0,3,3,0,0,0,3,0,19,0,9,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,12,6,9,0,0,14,0,57
SSC13928,0,0,0,0,0,10,0,5,0,18,0,3,10,6,3,0,3,8,0,36,4,7,20,12,4,6,5,9,0,66,9,10,4,11,11,9,10,7,0,70,0,8,5,16,14,3,7,11,0,64,4,4,3,4,4,10,13,10,0,51,0,0,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,41,45,44,38,41,34,50,0,323
SSC13929,0,3,15,16,3,19,0,18,0,80,4,25,24,24,20,23,9,14,3,149,24,83,45,47,25,15,19,16,0,272,38,100,51,28,54,17,17,21,15,328,49,76,44,45,58,15,19,23,0,330,13,38,28,24,34,12,24,20,7,206,6,3,4,0,3,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,335,215,181,196,102,91,113,32,1398
SSC13930,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,12,0,0,0,3,4,0,3,0,0,12,0,0,3,6,0,3,0,0,0,15,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,7,11,6,5,5,3,69
SSC13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC13932,0,0,3,3,3,3,0,3,0,15,3,0,10,5,3,0,3,3,0,32,17,4,10,6,13,3,12,10,3,81,21,9,10,9,6,5,13,9,0,86,33,21,13,11,14,4,8,11,0,118,28,6,4,7,5,8,10,13,0,82,15,6,5,0,3,3,6,4,0,40,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,117,47,55,45,50,29,49,67,10,462
SSC13933,0,0,0,0,0,3,0,4,0,8,3,0,0,0,0,7,0,3,0,17,3,6,8,4,4,3,0,0,0,24,6,6,3,5,3,0,0,4,0,29,10,12,8,3,8,3,7,3,0,60,21,23,0,3,11,0,3,4,0,68,12,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,57,51,20,21,32,13,6,21,0,232
SSC13934,3,3,14,8,4,17,3,14,3,66,8,7,23,24,18,21,32,35,5,177,9,19,27,19,30,23,51,32,8,212,13,9,18,14,25,19,48,30,9,181,17,16,22,28,31,14,47,52,0,220,7,9,9,11,23,9,25,38,3,128,0,6,3,3,0,0,6,7,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,65,123,110,136,94,218,204,29,1023
