SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC14141,..,101,28,13,4,11,3,3,5,161,..,17,41,27,40,68,56,49,36,329,10,11,7,6,5,8,5,3,0,53,272,329,337,241,235,256,136,92,56,1964,..,14,238,260,185,216,102,57,11,1096,..,64,157,56,53,44,8,0,0,384,..,15,28,52,63,38,8,14,12,232,576,..,..,..,..,..,..,..,..,576,..,144,..,..,..,..,..,..,..,144,..,98,51,18,15,17,5,0,0,199,..,27,19,3,10,13,12,0,4,86,..,17,9,11,4,0,3,0,0,47,..,182,89,27,16,22,8,7,3,342,..,33,81,63,81,133,113,76,54,646,19,27,22,19,7,12,12,10,0,114,592,608,697,501,444,499,274,164,94,3865
SSC14142,..,133,50,3,9,0,3,3,0,207,..,10,14,9,16,24,26,30,22,139,3,13,5,4,0,3,0,3,0,32,182,308,243,122,148,127,102,91,36,1358,..,12,130,130,125,120,111,78,17,727,..,60,103,40,24,21,3,4,0,267,..,9,18,33,43,30,11,9,7,158,412,..,..,..,..,..,..,..,..,412,..,85,..,..,..,..,..,..,..,85,..,77,33,19,19,4,0,0,0,153,..,43,17,4,6,10,8,6,0,96,..,29,18,10,3,3,3,0,0,64,..,277,137,15,22,8,12,3,0,469,..,12,34,21,35,47,46,49,33,267,3,30,15,9,7,11,0,5,0,78,414,639,507,277,279,246,188,157,62,2768
SSC14143,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,9,7,5,3,0,0,34,..,0,0,11,5,8,5,4,0,30,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,5,18,..,..,..,..,..,..,..,..,18,..,6,..,..,..,..,..,..,..,6,..,9,7,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,16,6,10,15,5,3,4,0,77
SSC14144,..,0,0,0,0,3,3,0,0,6,..,0,0,0,6,7,11,0,0,27,3,0,0,0,0,0,0,0,0,8,63,29,26,45,40,54,43,20,3,320,..,0,25,34,34,54,62,28,3,243,..,3,14,13,17,10,5,0,0,60,..,0,7,14,7,7,3,9,0,38,127,..,..,..,..,..,..,..,..,127,..,24,..,..,..,..,..,..,..,24,..,23,7,9,7,3,0,0,0,48,..,4,0,4,7,3,6,3,0,29,..,3,0,0,0,0,0,0,0,10,..,0,0,0,4,8,4,0,0,15,..,0,0,9,16,27,21,6,3,81,4,0,6,4,3,0,3,0,0,21,129,63,58,85,97,109,98,47,9,690
SSC14145,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,10,3,3,3,3,0,34,..,0,0,6,8,4,4,3,3,25,..,0,6,3,4,3,0,0,0,13,..,0,0,0,0,0,0,0,0,3,5,..,..,..,..,..,..,..,..,5,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,5,11,5,8,10,7,12,5,3,75
SSC14146,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,..,0,0,3,3,4,3,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,3,5,0,0,23
SSC14147,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,4,0,0,7,0,0,0,0,4,0,0,0,0,4,12,9,3,16,14,16,9,5,0,88,..,0,3,3,8,26,14,4,0,61,..,4,0,0,3,0,0,3,0,16,..,0,0,6,0,3,0,0,0,11,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,8,0,3,0,0,0,0,0,14,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,8,..,0,0,0,5,8,8,4,0,28,0,0,0,0,4,0,3,0,0,10,26,20,8,21,26,42,27,10,0,171
SSC14148,..,9,4,3,3,0,3,0,0,24,..,0,3,8,13,16,23,21,15,111,0,0,3,0,0,0,3,3,3,12,143,66,92,121,118,85,81,57,36,804,..,0,75,167,127,105,80,63,16,628,..,0,22,25,23,4,0,0,0,81,..,0,3,8,17,13,5,4,3,60,277,..,..,..,..,..,..,..,..,277,..,72,..,..,..,..,..,..,..,72,..,30,31,8,16,10,0,0,0,97,..,9,4,4,0,7,4,0,3,33,..,4,4,0,0,0,0,0,0,12,..,16,10,11,4,5,5,0,0,51,..,0,10,14,15,20,28,29,18,131,0,0,3,7,0,0,8,8,3,24,277,132,170,244,206,156,134,106,45,1465
SSC14149,..,0,3,0,0,0,6,0,0,16,..,3,0,6,11,15,28,22,8,99,0,0,0,0,3,5,3,3,0,21,121,84,65,64,105,91,103,51,21,708,..,5,45,64,106,109,128,55,13,523,..,36,28,28,30,9,10,6,0,155,..,6,13,13,17,9,0,4,0,63,260,..,..,..,..,..,..,..,..,260,..,53,..,..,..,..,..,..,..,53,..,29,11,8,0,4,0,0,0,51,..,9,3,0,3,10,0,3,0,28,..,3,0,0,3,0,0,0,0,10,..,6,8,3,4,0,10,0,0,27,..,3,3,11,21,43,55,40,14,189,6,3,4,0,3,10,12,3,0,38,262,159,118,127,187,191,216,112,28,1401
SSC14150,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,10,9,8,3,3,4,0,41,..,0,8,3,10,11,4,3,0,32,..,0,0,0,3,0,3,0,0,9,..,0,0,3,0,0,0,0,0,6,27,..,..,..,..,..,..,..,..,27,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,6,3,5,0,0,21,0,0,0,0,0,0,0,0,0,4,24,6,10,11,14,13,10,6,0,111
SSC14151,..,13,12,9,6,10,7,3,0,56,..,5,7,19,48,72,94,114,50,417,9,19,15,8,15,10,7,9,4,85,485,376,300,294,427,357,353,276,88,2955,..,13,164,247,372,380,380,235,33,1819,..,69,120,76,84,71,31,12,0,456,..,32,83,96,110,44,30,28,18,442,1005,..,..,..,..,..,..,..,..,1005,..,218,..,..,..,..,..,..,..,218,..,268,123,61,52,30,3,0,0,536,..,52,14,9,20,29,25,25,12,180,..,23,15,4,6,9,3,0,0,60,..,32,24,17,18,22,12,10,3,139,..,19,31,42,106,146,173,169,73,766,17,45,29,12,31,24,8,12,4,180,1028,764,596,560,802,748,667,493,141,5792
SSC14152,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,4,3,3,0,0,0,0,15,..,0,0,0,3,3,0,0,0,13,..,0,4,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,10,4,5,7,3,3,0,0,0,32
SSC14153,..,10,9,5,4,8,11,3,0,59,..,4,28,27,43,99,139,141,89,559,12,14,16,5,6,7,6,5,0,81,648,405,353,488,502,454,495,343,145,3828,..,8,274,554,543,510,577,348,78,2895,..,54,133,97,78,37,30,18,0,456,..,12,48,102,115,45,30,30,23,401,1287,..,..,..,..,..,..,..,..,1287,..,384,..,..,..,..,..,..,..,384,..,247,86,52,43,26,4,0,0,455,..,32,22,7,9,19,16,16,9,127,..,17,9,9,6,0,0,0,0,44,..,31,16,13,20,19,7,10,0,121,..,12,53,54,91,153,190,171,111,845,22,32,33,26,14,14,10,5,3,170,1310,837,676,913,921,835,879,592,223,7183
SSC14154,..,0,0,0,0,4,0,0,0,3,..,0,0,0,0,0,7,3,0,9,0,0,0,0,0,0,0,0,0,5,62,49,30,41,48,39,26,14,8,314,..,0,24,44,64,50,37,16,0,240,..,3,12,11,9,3,0,0,0,41,..,3,3,11,11,8,0,0,3,35,132,..,..,..,..,..,..,..,..,132,..,39,..,..,..,..,..,..,..,39,..,39,16,4,0,0,0,0,0,59,..,3,0,0,0,5,3,0,3,15,..,3,0,0,0,0,0,0,0,4,..,0,0,0,3,9,0,0,0,13,..,0,3,0,0,3,8,3,0,22,0,3,3,0,0,0,3,3,0,17,132,91,62,75,89,77,49,22,6,615
SSC14155,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14156,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,5,3,5,4,9,9,0,0,47,..,0,6,7,8,16,15,0,0,44,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,10,9,7,12,15,21,0,3,91
SSC14157,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,5,3,5,10,3,0,3,3,43,..,0,3,7,11,3,6,3,0,35,..,0,0,0,0,0,0,0,0,4,..,0,0,3,0,0,0,0,0,7,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,4,0,0,0,3,0,0,0,10,..,0,4,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,16,13,12,6,15,11,8,7,3,85
SSC14158,..,0,0,0,0,7,3,0,0,13,..,3,3,0,13,20,15,11,4,75,4,0,3,0,3,0,3,0,0,13,133,69,95,71,92,62,54,21,10,606,..,4,57,84,80,67,36,18,0,349,..,15,56,23,20,5,6,0,0,124,..,3,12,24,21,14,9,4,3,82,241,..,..,..,..,..,..,..,..,241,..,54,..,..,..,..,..,..,..,54,..,66,33,11,3,3,0,0,0,117,..,4,6,0,3,9,5,3,0,27,..,4,3,0,4,0,0,0,0,9,..,4,0,0,7,11,8,0,0,27,..,3,7,11,26,31,24,16,7,138,6,3,4,3,6,0,4,3,0,34,250,163,177,144,167,147,91,43,15,1193
SSC14159,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,7,6,9,6,6,3,0,44,..,0,4,6,10,17,8,6,0,52,..,0,4,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,4,..,..,..,..,..,..,..,4,..,6,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,13,8,17,11,21,8,6,0,103
SSC14160,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,3,0,0,19,..,0,0,0,3,4,5,5,0,22,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,10,0,5,0,3,4,5,5,0,42
SSC14161,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,4,3,0,26,..,0,0,7,4,9,5,4,0,33,..,0,4,7,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,4,5,9,5,10,6,4,3,64
SSC14162,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,15,3,4,6,10,0,4,4,0,44,..,0,4,9,14,4,7,11,0,45,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,24,..,..,..,..,..,..,..,..,24,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,24,9,11,13,14,4,7,9,0,90
SSC14163,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,3,0,11,0,0,0,0,0,0,0,0,0,3,20,19,13,17,24,31,27,7,0,163,..,0,8,27,31,44,34,10,0,160,..,3,12,0,6,9,0,0,0,26,..,0,0,0,4,0,0,3,0,14,54,..,..,..,..,..,..,..,..,54,..,26,..,..,..,..,..,..,..,26,..,13,5,0,4,0,0,0,0,23,..,3,0,0,0,4,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,9,..,0,3,0,8,6,5,4,0,30,0,0,0,0,0,0,0,0,0,5,51,49,27,29,51,59,50,22,0,347
SSC14164,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,..,0,0,0,0,0,3,0,0,10,..,0,0,3,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,5,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,4,3,5,11,3,6,0,33
SSC14165,..,0,3,0,0,3,0,0,0,4,..,4,9,5,9,18,26,16,9,87,0,3,3,0,0,0,0,0,0,7,246,221,130,172,270,184,129,64,25,1441,..,0,101,279,392,299,211,82,25,1388,..,7,31,15,27,11,3,0,0,98,..,0,3,13,27,21,0,3,3,76,541,..,..,..,..,..,..,..,..,541,..,329,..,..,..,..,..,..,..,329,..,76,61,9,10,0,0,0,0,158,..,14,6,3,0,7,5,3,3,54,..,9,5,3,0,4,0,0,0,25,..,0,16,9,3,3,0,0,0,32,..,5,12,6,18,19,31,23,18,134,0,4,3,0,0,0,0,0,0,11,541,447,240,332,471,368,262,115,55,2830
SSC14166,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,4,8,3,9,0,0,0,32,..,0,3,8,4,4,5,0,0,26,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,0,3,26,4,3,14,8,8,4,0,0,66
SSC14167,..,8,8,4,11,3,3,3,3,49,..,7,17,17,36,54,57,80,29,301,11,16,12,8,5,5,9,3,3,74,431,249,273,265,271,257,219,200,69,2233,..,10,136,226,222,235,229,170,36,1269,..,38,84,59,51,18,6,5,0,258,..,17,76,73,75,47,34,29,21,383,864,..,..,..,..,..,..,..,..,864,..,180,..,..,..,..,..,..,..,180,..,146,115,72,65,19,5,0,0,413,..,24,11,6,11,17,23,17,10,117,..,15,12,4,3,5,0,0,0,47,..,17,25,13,15,19,9,10,3,109,..,13,34,46,103,117,119,114,45,593,17,29,20,18,15,15,9,4,4,137,884,485,521,527,555,484,427,354,127,4371
SSC14168,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,..,0,0,0,3,0,3,3,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,0,21
SSC14169,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,8,..,0,0,9,3,4,3,3,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,9,3,4,7,3,0,23
SSC14170,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,3,3,0,0,12,0,3,0,0,0,0,0,0,0,8,20,7,14,14,14,24,23,4,4,120,..,0,7,16,18,36,27,11,0,121,..,0,0,4,3,5,0,0,0,10,..,0,0,3,4,0,0,0,0,6,42,..,..,..,..,..,..,..,..,42,..,3,..,..,..,..,..,..,..,3,..,8,6,0,3,0,0,0,0,19,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,4,0,0,6,..,0,0,0,3,3,10,0,3,21,3,3,0,3,0,0,0,0,0,7,44,12,22,25,28,50,43,14,3,244
SSC14171,..,3,0,3,0,6,0,4,0,11,..,0,6,3,13,11,13,22,10,82,0,5,0,0,3,0,3,4,0,16,133,51,68,75,77,85,79,45,12,629,..,4,42,71,76,91,108,40,12,442,..,11,34,23,15,12,3,3,0,104,..,6,13,9,14,10,3,5,3,71,252,..,..,..,..,..,..,..,..,252,..,29,..,..,..,..,..,..,..,29,..,32,14,12,8,3,0,0,0,64,..,7,0,3,0,7,0,0,0,27,..,3,0,3,0,0,0,0,0,6,..,6,7,4,8,6,3,3,0,28,..,7,16,9,30,30,39,32,6,177,5,8,9,3,3,3,7,4,0,38,253,113,132,139,151,171,169,91,22,1246
SSC14172,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,3,4,9,5,9,0,0,0,48,..,0,6,12,6,14,0,0,0,41,..,0,4,0,8,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,7,23,3,6,22,12,18,3,0,0,99
SSC14173,..,11,7,0,7,13,0,4,0,42,..,5,8,12,25,37,59,67,38,249,5,14,10,5,3,5,8,7,0,50,750,398,367,584,540,387,269,180,65,3529,..,3,354,843,684,471,361,186,29,2940,..,22,106,123,109,54,12,5,0,426,..,3,7,63,111,61,22,10,11,294,1612,..,..,..,..,..,..,..,..,1612,..,405,..,..,..,..,..,..,..,405,..,251,97,40,21,12,7,0,0,428,..,21,17,5,8,12,16,8,5,109,..,34,17,5,4,3,3,0,0,71,..,12,32,3,15,22,9,8,0,100,..,16,21,34,46,51,83,86,47,380,14,23,21,12,13,13,9,7,0,101,1629,792,679,1136,1010,700,510,306,96,6863
SSC14174,..,3,3,0,0,3,0,0,0,16,..,0,0,15,6,12,22,12,6,80,3,4,4,0,3,0,6,0,0,17,220,138,143,171,173,155,96,42,18,1147,..,7,116,233,246,210,130,37,6,978,..,13,71,49,33,25,4,0,0,193,..,3,7,14,27,17,12,3,0,81,476,..,..,..,..,..,..,..,..,476,..,156,..,..,..,..,..,..,..,156,..,96,51,17,12,8,0,0,0,182,..,11,4,3,7,5,12,6,3,50,..,7,10,0,3,0,0,0,0,22,..,7,5,6,0,8,3,0,0,31,..,0,8,25,19,22,28,19,8,144,9,9,3,0,3,0,6,0,0,33,484,308,279,343,338,294,191,73,24,2338
SSC14175,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,12,13,13,3,4,0,0,60,..,0,7,19,18,7,7,3,0,53,..,0,3,4,0,0,3,0,0,13,..,0,0,0,0,0,0,0,0,3,29,..,..,..,..,..,..,..,..,29,..,3,..,..,..,..,..,..,..,3,..,11,0,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,29,13,17,22,21,17,12,3,0,120
SSC14176,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5
