SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC13602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,3,0,4,0,0,0,11,0,3,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,9,22,8,9,3,4,6,69
SSC13603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,14
SSC13604,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,10,3,0,3,3,0,0,0,0,11,3,0,4,3,0,0,0,0,12,4,0,0,3,0,0,0,0,14,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,24,6,19,20,3,0,0,9,79
SSC13605,75,0,0,0,0,0,0,8,80,72,8,7,0,0,0,0,4,87,50,19,6,3,0,0,0,5,84,31,23,25,5,0,0,0,13,97,13,23,34,17,4,0,0,0,93,8,19,37,19,4,0,0,4,88,13,12,47,26,9,0,0,6,108,15,22,55,23,5,3,0,5,127,12,14,79,29,9,0,0,10,144,10,12,49,35,8,3,0,9,121,11,13,57,38,11,0,0,3,131,8,6,41,14,13,3,0,5,94,0,4,22,14,13,0,6,6,64,3,0,13,21,10,0,4,3,55,4,8,21,16,3,0,9,4,54,318,183,483,251,87,15,20,77,1442
SSC13606,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,8,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,11,6,4,0,6,37
SSC13607,7,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,0,7,4,0,0,0,5,19,0,0,3,0,0,0,0,6,17,4,0,4,3,3,0,0,0,11,4,3,3,0,0,0,0,3,16,3,3,4,0,0,0,0,0,10,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,14,23,17,5,0,0,32,124
SSC13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,3,3,27
SSC13609,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,14
SSC13610,10,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,4,3,0,0,0,0,8,0,0,0,5,0,0,0,0,10,0,0,10,4,0,0,0,0,16,0,0,0,11,4,0,0,0,15,0,0,3,6,0,0,0,0,11,0,0,3,3,0,0,0,0,9,0,0,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,36,39,8,3,0,5,107
SSC13611,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,0,0,12,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,11,0,0,0,6,48
SSC13612,92,0,0,0,0,0,0,6,102,84,18,3,0,0,0,0,10,107,165,73,38,8,0,0,0,15,299,75,89,95,32,7,3,0,10,306,25,38,68,33,9,6,0,8,186,22,25,56,24,12,4,0,7,150,11,15,42,21,8,5,0,3,103,10,11,43,20,5,3,0,3,88,5,7,27,26,7,0,0,6,85,4,9,31,24,5,3,0,4,71,0,5,26,20,4,3,0,0,59,0,3,6,4,6,0,0,0,23,0,0,6,3,7,0,3,3,21,0,4,0,0,3,3,0,0,9,0,0,0,3,0,0,0,0,3,490,286,440,217,78,26,8,79,1619
SSC13613,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,3,3,0,0,0,0,13,0,0,4,3,0,0,0,0,11,0,0,6,3,0,0,0,0,13,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,31,15,7,0,0,11,78
SSC13614,14,0,0,0,0,0,0,0,11,7,3,0,0,0,0,0,3,11,0,0,4,3,0,0,0,0,7,0,3,3,0,3,0,0,0,12,0,0,4,4,3,0,0,0,12,0,0,3,4,0,0,0,0,12,0,0,5,3,0,0,0,0,13,0,3,4,3,3,0,0,0,15,3,6,11,4,0,0,0,3,20,0,0,6,3,0,0,0,0,12,3,0,3,3,0,0,0,0,14,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,26,22,40,39,17,10,8,9,161
SSC13615,10,0,0,0,0,0,0,4,14,4,3,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,12,6,0,3,5,0,0,0,3,16,3,3,10,3,3,0,0,0,17,3,0,11,3,3,0,0,4,23,0,0,3,4,0,0,0,0,7,3,3,6,6,4,0,0,0,24,0,0,3,3,0,0,0,0,15,0,0,3,3,4,0,0,0,12,3,0,4,0,0,0,0,0,14,0,0,4,3,0,0,0,0,10,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,17,56,36,14,3,0,15,180
SSC13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6
SSC13618,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,0,0,0,3,21
SSC13619,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,8,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,3,4,0,0,0,0,13,0,0,4,3,3,0,0,0,11,0,0,3,3,0,0,0,0,6,0,0,3,0,0,3,0,0,9,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,17,10,31,12,11,3,0,3,92
SSC13620,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,4,3,0,0,0,7,0,0,4,4,0,0,0,0,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,13,3,0,0,0,46
SSC13621,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,9,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,10,12,10,0,0,15,55
SSC13622,49,0,0,0,0,0,0,5,54,35,5,6,0,0,0,0,8,62,16,11,11,3,0,0,0,3,53,17,15,18,7,5,0,0,3,74,6,8,19,12,3,0,7,6,71,4,6,23,9,4,0,3,3,58,9,7,20,13,13,3,0,3,69,8,3,17,15,4,3,0,3,61,4,6,23,17,10,4,0,8,67,8,5,28,15,9,8,4,4,74,3,8,20,28,5,3,3,9,74,3,4,12,15,3,6,0,4,51,3,3,14,15,8,3,3,3,52,0,3,4,3,3,0,5,3,21,0,0,0,8,0,0,3,3,12,176,101,221,166,71,26,28,67,858
SSC13623,143,0,0,0,0,0,0,8,153,103,10,3,0,0,0,0,0,112,69,22,17,6,4,0,0,4,124,27,31,40,12,3,0,0,10,125,24,22,52,28,5,3,7,3,135,19,25,64,32,13,7,0,5,160,23,10,64,35,24,3,5,8,166,18,22,56,31,18,3,6,8,165,14,18,72,29,10,6,3,11,161,9,11,50,34,7,6,0,3,126,10,7,28,21,15,3,3,10,94,3,4,23,8,11,0,0,6,51,0,7,17,7,4,0,0,11,51,3,0,11,4,5,0,3,6,30,4,3,5,4,3,5,3,3,33,467,203,497,252,112,42,29,85,1687
SSC13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11
SSC13625,9,0,0,0,0,0,0,3,11,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,11,3,3,3,0,0,0,0,0,11,0,0,3,0,0,0,0,0,7,3,0,9,4,0,0,0,5,21,0,0,3,0,0,0,0,0,5,0,0,3,3,3,0,0,0,10,0,4,3,3,0,0,0,0,11,0,0,3,4,0,0,0,0,11,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33,8,34,19,12,6,0,12,122
SSC13626,6,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,0,0,12,0,0,3,3,0,0,0,0,13,7,0,6,0,0,0,0,0,12,0,0,3,7,0,0,0,0,11,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,10,0,0,3,8,0,0,0,0,15,0,0,3,9,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,30,37,10,3,0,4,119
SSC13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,3,18
SSC13628,83,0,0,0,0,0,0,15,94,22,0,0,0,0,0,0,5,25,6,0,0,0,0,0,0,0,8,4,5,11,4,0,0,0,0,27,8,3,26,16,8,0,0,3,64,3,0,32,23,9,3,0,0,77,3,13,45,20,17,3,0,5,105,0,7,31,21,12,4,0,0,74,3,4,16,22,13,3,0,0,57,0,0,14,14,11,6,3,0,46,4,0,8,6,5,0,0,3,29,0,0,5,7,4,0,0,0,12,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,4,135,39,195,135,81,17,3,33,643
SSC13629,239,0,0,0,0,0,0,21,265,173,8,6,0,0,0,0,10,193,101,32,16,3,0,0,0,3,164,79,41,68,27,7,0,0,8,222,52,38,80,40,7,5,0,0,223,37,42,110,59,16,0,0,6,278,42,52,130,62,27,8,4,22,334,48,34,96,71,7,8,3,9,279,39,32,114,82,31,9,4,6,316,55,27,107,64,27,8,3,10,311,56,23,105,66,28,7,4,10,302,31,28,84,51,13,4,3,12,238,13,13,44,50,20,12,6,13,174,18,15,48,42,38,11,7,12,197,38,31,107,86,30,14,13,18,332,1013,412,1119,702,256,93,44,183,3818
SSC13630,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,10,0,0,3,0,0,0,0,3,8,4,0,0,3,0,0,0,3,10,6,3,0,3,0,0,0,7,12,0,0,4,8,0,0,0,8,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,20,12,0,0,0,19,73
SSC13631,155,0,0,0,0,0,0,20,180,170,9,11,3,0,0,0,15,201,116,40,30,11,3,0,0,13,216,52,49,53,40,13,4,0,6,222,25,23,60,34,13,12,0,4,170,18,25,62,28,12,3,4,4,159,17,24,59,47,26,10,6,8,190,21,20,87,54,17,8,4,14,223,11,21,118,65,21,13,3,12,259,16,14,79,39,23,3,3,8,181,8,5,43,39,10,11,3,6,119,6,3,22,11,4,8,0,3,57,0,4,4,11,7,0,3,3,35,0,0,5,3,4,0,0,3,18,0,0,5,3,0,0,8,0,27,609,255,635,383,167,63,34,124,2268
SSC13632,580,5,0,0,0,0,0,78,659,577,62,34,4,0,0,0,46,718,447,141,88,31,3,0,0,40,756,190,159,225,98,24,5,3,48,758,113,99,256,125,49,7,10,53,716,73,85,253,146,64,13,15,26,669,47,89,228,136,58,18,4,29,617,39,63,294,167,64,23,13,45,707,44,77,349,263,87,27,11,48,912,32,39,217,175,69,16,9,36,599,21,36,150,105,38,13,17,27,399,18,16,66,59,27,13,9,12,216,4,6,34,20,27,5,9,4,115,7,3,15,14,15,7,10,10,81,0,4,14,4,4,4,9,10,70,2205,889,2226,1350,534,165,124,507,7992
SSC13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13634,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,11,0,0,8,0,0,0,0,0,9,0,3,3,5,0,0,0,0,12,0,0,6,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,3,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,5,3,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,15,16,37,13,11,3,0,4,95
SSC13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13636,74,0,0,0,0,0,0,14,85,42,12,4,0,0,0,0,9,63,21,9,15,12,0,0,0,0,58,16,15,19,3,3,0,0,3,62,7,5,23,11,4,0,3,0,63,8,14,33,19,3,0,3,3,83,10,12,38,25,10,5,0,11,104,13,6,30,20,11,0,0,3,87,12,10,29,22,9,0,0,11,84,16,7,43,30,13,3,0,13,120,12,11,52,34,16,4,0,10,143,8,4,33,36,16,3,3,6,118,6,5,20,22,10,4,4,12,84,7,5,18,7,3,7,3,25,66,4,3,7,11,3,3,0,36,68,253,119,365,254,106,29,20,145,1290
SSC13637,215,3,0,0,0,0,0,25,238,218,43,0,3,0,0,0,20,289,119,56,65,10,3,0,3,18,280,77,65,84,34,9,3,0,10,282,39,27,81,58,19,3,0,9,241,26,36,86,48,26,11,11,7,251,26,24,82,69,14,4,4,13,232,15,28,78,52,22,11,3,12,229,12,15,51,52,22,7,3,9,176,9,16,39,37,23,4,6,8,138,6,11,40,33,12,10,5,8,123,3,7,21,18,16,5,3,6,82,0,3,7,4,10,0,0,0,34,0,0,4,3,7,0,7,3,22,0,0,4,4,7,3,3,0,22,767,339,651,420,190,74,43,149,2637
SSC13638,21,0,0,0,0,0,0,3,20,21,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,15,4,8,10,3,0,0,0,0,17,3,6,10,0,0,0,0,0,21,6,3,11,3,5,0,0,0,35,8,7,12,4,0,0,0,0,25,9,8,11,10,4,0,0,0,43,11,6,21,11,3,3,0,0,53,10,5,17,12,6,0,0,0,51,4,4,28,14,4,0,0,3,60,7,4,16,11,4,0,0,0,42,3,3,9,12,0,0,0,3,22,0,0,10,3,6,3,0,3,29,3,3,11,3,3,0,0,3,30,106,59,155,85,40,3,0,27,481
