SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC13746,0,0,0,0,3,3,3,3,0,16,0,3,0,0,3,3,0,0,4,14,0,0,0,0,0,0,3,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,7,0,3,3,7,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,10,6,11,9,18,11,6,7,77
SSC13747,0,0,0,0,0,0,3,0,0,3,0,3,4,3,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,5,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,5,3,8,3,6,8,0,42
SSC13748,4,5,5,4,13,11,5,26,0,80,7,6,14,8,16,8,9,10,0,92,7,9,15,13,41,47,20,30,7,190,13,32,22,39,25,20,11,8,4,172,12,12,16,23,45,17,9,9,0,141,4,26,15,26,25,12,3,3,3,114,3,10,9,8,21,22,12,28,0,108,5,28,15,17,26,18,5,19,3,126,0,0,3,0,3,8,0,0,12,24,59,128,121,140,208,155,81,129,24,1054
SSC13749,0,0,0,3,0,0,0,0,0,12,0,4,0,4,6,0,3,3,0,27,0,0,0,0,3,0,3,0,0,9,3,4,3,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,15,6,17,12,5,10,4,0,70
SSC13750,0,0,0,0,0,0,3,14,0,16,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,19,0,42
SSC13751,0,3,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,9,0,20
SSC13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13753,0,0,0,0,3,0,0,7,0,16,0,0,3,4,0,3,0,0,0,15,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,3,4,6,7,6,10,3,9,0,62
SSC13754,0,3,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,10,0,18
SSC13755,0,0,0,6,0,8,8,14,0,43,0,7,6,9,7,17,13,10,0,65,0,0,0,5,10,10,8,5,0,39,3,7,3,8,3,5,4,3,0,35,3,4,5,0,5,4,0,0,0,30,3,12,3,3,3,3,0,3,0,29,0,0,3,0,0,0,0,6,0,18,4,3,8,4,3,0,0,8,0,31,0,0,0,0,0,0,0,0,0,4,13,43,27,31,30,52,32,55,0,291
SSC13756,0,0,0,0,0,7,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,14
SSC13757,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,15
SSC13758,0,0,6,5,3,8,6,20,0,56,0,3,0,7,6,3,3,0,0,27,0,3,3,4,12,7,6,9,0,41,0,4,0,3,6,0,0,0,0,18,0,0,0,0,7,5,0,5,0,22,0,0,4,3,0,0,0,0,0,14,3,0,0,3,0,0,5,8,0,16,3,4,0,3,4,5,0,5,0,26,0,0,0,0,0,0,0,0,0,3,12,11,18,29,36,38,23,53,3,219
SSC13759,0,6,4,3,8,15,0,17,0,52,0,0,3,5,3,3,0,3,0,26,0,0,3,0,7,3,0,3,0,28,0,3,6,6,5,3,0,3,0,29,0,6,0,4,4,3,0,0,0,21,4,3,0,0,3,0,0,0,0,11,0,0,0,0,0,4,3,9,0,16,3,4,3,10,0,4,0,3,0,27,0,0,0,0,0,0,0,0,0,7,11,22,19,20,33,39,5,45,3,198
SSC13760,0,0,0,6,0,3,3,12,0,31,0,3,0,4,3,0,0,8,0,15,0,0,3,0,0,6,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,6,9,9,11,12,3,25,0,84
SSC13761,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8
SSC13762,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,8,0,0,0,3,7,0,0,0,0,14,0,0,3,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,11,0,5,0,0,5,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,7,15,11,21,6,3,3,3,71
SSC13763,0,3,4,3,7,8,8,44,3,73,0,0,0,3,0,4,0,0,0,11,0,0,0,3,7,5,0,3,3,29,0,5,3,0,4,0,0,0,0,20,0,0,3,0,3,7,0,3,0,20,0,3,3,3,3,0,0,0,0,11,0,0,0,3,3,3,0,3,0,14,0,3,0,4,3,4,3,3,0,26,0,0,0,0,0,0,0,0,0,0,6,24,12,16,32,37,13,59,3,207
SSC13764,21,22,15,26,103,77,62,125,3,461,23,67,69,116,162,185,60,87,10,773,20,29,36,61,193,157,71,87,10,659,26,104,114,181,117,57,26,40,17,686,27,68,60,108,144,66,33,29,5,553,25,170,111,125,135,56,44,35,17,722,11,34,25,33,78,45,37,77,6,339,63,178,121,109,111,86,31,49,19,753,8,7,3,0,6,10,0,3,30,70,221,683,552,754,1036,745,377,538,113,5021
SSC13765,0,0,0,0,3,3,4,12,0,18,0,0,0,4,0,0,0,3,0,16,0,0,0,0,3,0,0,3,0,13,0,5,0,3,4,3,0,3,0,18,0,3,0,0,3,0,0,0,0,8,0,3,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,13,0,3,5,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,4,4,11,8,14,18,7,4,27,3,103
SSC13766,0,10,3,7,16,19,6,40,0,110,4,13,14,10,24,24,16,33,0,139,0,4,5,9,4,33,5,10,3,71,0,14,8,14,8,4,0,3,3,50,3,14,15,10,22,21,3,7,8,104,0,15,15,5,8,11,5,11,0,74,0,0,0,5,5,6,3,3,0,18,0,9,0,3,7,8,0,0,0,31,0,3,0,0,0,3,0,0,11,19,15,74,65,59,97,119,42,111,23,609
SSC13767,0,0,0,0,3,0,5,0,0,15,3,0,0,0,0,9,0,4,0,16,0,0,0,0,3,0,0,0,0,8,3,0,0,3,0,3,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,13,10,4,6,11,8,15,0,77
SSC13768,0,0,0,0,3,9,0,10,0,24,0,0,3,5,3,6,0,3,0,18,0,0,3,3,6,3,3,3,0,19,3,5,0,4,3,0,0,4,0,20,3,3,5,3,8,3,3,3,0,29,0,7,3,3,7,5,0,0,3,26,0,3,0,0,0,6,0,3,0,12,0,7,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,19,18,17,29,27,7,31,4,169
SSC13769,3,3,9,4,17,12,9,24,0,88,11,12,13,11,40,31,22,25,3,169,7,5,8,8,25,43,23,16,4,137,3,26,21,13,16,11,10,5,4,112,7,17,23,21,20,17,15,5,0,128,8,29,15,16,5,9,3,4,0,93,0,3,4,0,13,15,8,7,0,48,3,23,13,4,14,12,3,4,0,66,0,0,3,0,5,3,0,5,3,20,40,125,104,86,148,142,88,100,13,854
SSC13770,0,4,0,0,0,7,0,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,15,3,16,3,55
SSC13771,0,0,0,3,14,9,4,12,0,43,8,8,6,8,4,7,3,8,0,52,7,8,4,8,21,31,7,20,4,102,5,11,8,13,11,12,5,3,4,67,6,5,11,5,19,12,7,3,0,72,6,22,7,17,9,11,0,3,0,76,6,3,4,9,20,21,14,17,0,97,3,22,17,19,21,25,7,10,0,122,0,0,0,0,0,3,0,0,0,10,35,78,68,71,128,127,51,76,10,641
SSC13772,0,3,0,3,6,23,20,27,0,93,4,10,22,17,36,56,20,32,0,197,0,3,8,4,24,33,15,9,0,105,3,18,10,15,9,9,7,3,0,83,6,15,17,17,33,17,7,9,3,120,5,18,7,13,5,13,3,5,0,75,0,5,3,0,6,3,5,3,0,30,0,10,9,6,8,12,8,3,0,54,0,0,0,0,0,5,0,3,0,10,25,82,77,88,130,170,80,103,11,767
SSC13773,3,3,3,0,0,0,3,18,0,27,3,0,0,0,0,3,0,0,0,9,4,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,4,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,10,0,3,3,0,6,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,7,10,7,3,27,19,9,29,0,104
SSC13774,3,3,3,11,13,18,11,40,0,97,12,18,24,24,29,28,17,31,5,185,7,12,4,6,23,27,6,17,0,103,3,15,14,13,23,6,3,3,0,80,8,5,10,26,20,5,3,4,0,87,3,12,11,8,11,7,6,0,0,58,0,3,0,3,4,3,0,0,0,16,5,12,8,7,20,7,3,0,0,65,0,0,0,0,0,0,0,0,3,5,43,81,73,98,135,105,52,97,13,706
SSC13775,7,3,3,7,22,52,37,53,0,190,16,20,32,29,69,91,44,78,0,366,5,3,5,6,36,50,23,30,0,159,10,26,14,25,20,17,10,9,0,127,10,20,24,39,45,32,15,13,0,198,5,44,14,14,23,10,8,8,0,134,0,0,11,3,11,8,8,18,3,59,5,18,8,5,9,10,0,7,0,68,0,3,0,3,3,0,0,10,0,21,55,148,111,127,233,277,154,219,12,1331
SSC13776,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,4,9,8,3,4,0,11,0,51
SSC13777,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,8,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,0,6,6,9,0,10,0,50
SSC13778,0,3,0,3,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,3,7,8,0,36
SSC13779,3,0,9,6,9,18,3,35,0,77,4,12,10,20,16,12,5,12,0,91,3,9,15,12,26,31,14,23,0,134,4,18,22,29,15,9,9,10,3,112,3,20,13,14,12,4,6,7,0,78,3,24,9,9,18,11,0,3,3,78,4,0,3,6,13,3,8,11,0,44,6,27,8,19,9,14,0,11,0,90,0,0,3,0,0,0,0,0,4,8,30,114,88,108,114,104,55,101,8,713
SSC13780,0,4,0,3,16,9,3,17,0,52,4,6,12,6,21,27,7,13,0,106,9,12,6,11,40,53,25,29,5,190,4,16,14,29,24,7,13,12,0,118,3,5,7,15,36,16,9,8,0,100,4,14,23,11,23,6,3,0,0,92,3,5,6,8,24,21,22,20,0,113,3,27,18,16,20,24,9,9,3,119,0,0,6,0,5,0,0,5,5,24,32,102,93,104,217,165,84,102,18,920
SSC13781,0,0,3,3,5,4,6,3,3,32,4,5,4,5,6,9,6,3,3,47,3,0,3,6,20,17,5,6,0,67,3,3,3,10,4,3,3,0,0,28,0,11,3,9,4,5,0,0,0,31,0,10,6,6,0,3,0,4,0,26,0,3,3,0,5,4,3,5,0,32,0,8,0,3,7,4,0,3,0,30,0,0,0,0,0,0,0,0,3,6,10,35,30,43,56,58,19,38,14,301
SSC13782,3,14,6,11,56,65,30,75,3,282,14,45,39,52,155,203,63,66,5,645,3,20,24,24,63,78,23,37,3,272,8,41,42,37,43,21,18,11,0,224,10,32,29,41,90,89,30,21,0,340,8,51,38,29,28,34,15,6,7,211,0,14,11,14,32,21,9,21,6,119,4,38,27,31,27,33,11,11,5,180,0,0,0,0,11,10,3,3,9,38,55,252,210,236,504,552,197,258,37,2303
SSC13783,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,7,0,3,0,17,0,0,3,3,0,7,0,4,0,16,3,0,0,4,0,0,0,0,0,16,0,3,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,3,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,10,11,10,16,10,0,15,4,77
SSC13784,4,9,15,16,36,56,38,84,7,260,16,14,20,34,43,55,20,58,5,275,7,16,16,21,67,70,53,44,6,303,5,47,36,41,27,17,11,20,7,212,9,36,27,40,58,27,8,7,3,217,8,61,13,47,28,17,19,12,3,207,6,9,16,16,25,24,14,33,3,142,15,49,32,30,30,35,24,24,8,244,3,0,0,0,0,3,0,0,11,19,76,244,175,238,313,310,188,275,49,1879
SSC13785,3,3,12,14,37,64,49,79,0,273,17,42,57,46,85,122,59,76,5,514,3,11,11,18,34,63,27,23,7,192,4,22,46,19,21,27,3,13,4,158,10,16,27,28,101,62,19,22,0,291,4,17,17,25,22,19,10,12,0,137,5,5,4,6,22,20,7,21,0,86,4,36,44,12,34,21,5,9,0,181,0,4,0,3,0,4,0,3,11,30,49,155,224,181,363,407,179,265,29,1858
SSC13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13787,5,3,5,5,13,16,13,36,0,97,7,12,27,29,35,43,20,27,0,204,5,9,11,15,52,61,27,21,0,192,4,23,22,30,21,18,11,4,3,138,8,18,23,21,36,20,5,11,0,146,3,38,19,12,11,15,11,3,0,112,3,5,12,9,19,15,20,18,0,97,9,35,25,27,22,16,4,7,3,147,0,0,0,0,0,3,0,8,9,19,46,146,140,139,218,214,97,137,13,1147
SSC13788,0,0,0,0,0,4,0,12,0,20,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,10,3,17,0,47
SSC13789,0,3,0,0,7,3,6,18,0,36,0,6,4,0,4,6,3,5,0,26,0,3,3,0,3,8,5,7,0,36,0,3,3,3,4,0,0,0,0,14,0,4,0,3,10,9,5,8,0,33,0,3,0,3,0,10,3,0,0,20,0,3,0,0,4,5,0,4,0,19,0,3,3,0,0,6,0,4,0,19,0,0,0,0,0,0,0,0,3,3,3,24,17,13,32,43,25,43,4,208
SSC13790,0,0,0,9,16,45,19,55,0,151,5,7,11,25,24,38,19,42,0,176,3,0,0,3,4,11,4,12,0,41,0,16,9,3,3,4,0,3,3,40,3,20,13,13,18,19,3,3,0,94,0,12,8,0,3,11,4,8,0,53,0,3,3,0,0,0,0,6,0,17,0,5,3,3,0,5,0,4,0,19,0,0,0,3,0,0,0,0,0,9,14,67,45,65,72,135,51,128,6,585
SSC13791,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,24
SSC13792,3,11,21,22,22,31,18,116,8,255,7,12,19,15,38,35,21,35,0,181,6,15,28,14,40,31,20,42,5,198,10,28,23,34,30,14,4,18,6,173,7,19,26,30,33,17,7,5,0,150,10,36,14,27,21,14,3,15,5,141,6,11,4,8,28,20,8,30,0,115,10,54,21,33,27,24,10,22,5,215,0,4,0,0,3,0,0,3,15,27,63,199,158,185,238,193,96,284,48,1456
SSC13793,3,7,0,5,6,13,6,13,0,58,0,7,10,7,20,14,5,12,0,77,3,7,5,4,15,30,20,16,0,102,4,21,16,24,14,7,8,3,3,94,0,9,7,10,20,18,4,0,0,71,0,18,5,7,12,7,0,0,6,57,3,5,3,3,18,13,9,12,0,64,3,12,11,16,10,18,5,8,0,91,0,0,0,0,0,3,0,3,4,15,18,82,61,69,110,132,52,85,20,631
SSC13794,0,0,3,0,0,5,3,3,0,14,0,0,3,3,3,6,0,3,0,18,0,0,3,7,3,0,0,3,0,10,0,0,8,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,15,17,9,4,5,4,5,0,73
SSC13795,0,0,4,0,0,0,0,5,3,17,0,3,3,3,3,0,0,4,0,17,0,0,0,3,4,3,3,0,0,20,0,3,3,3,0,0,0,0,0,12,0,0,0,3,4,3,0,0,0,13,0,0,4,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,17,13,14,14,10,3,15,4,97
SSC13796,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,12,3,33
SSC13797,0,3,0,0,3,3,0,7,0,16,0,6,3,3,3,6,0,0,0,18,0,0,0,0,3,8,0,3,0,17,0,3,3,0,0,0,0,4,0,13,0,3,4,0,4,5,0,0,0,12,0,4,5,3,4,0,0,0,0,11,0,0,3,3,0,3,0,0,0,10,0,3,5,0,5,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,19,18,13,24,22,3,19,3,123
SSC13798,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15
SSC13799,0,0,0,0,0,0,4,5,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,5,0,20
SSC13800,0,0,0,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,4,10,4,0,10,0,37
SSC13801,0,0,0,0,5,5,0,15,0,28,7,0,3,3,0,9,0,5,0,27,0,0,0,3,3,10,3,5,0,24,0,0,0,0,6,0,0,3,0,17,0,4,0,0,8,0,4,0,3,17,0,3,0,0,0,3,0,0,0,16,0,0,0,0,4,0,0,3,0,14,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,4,18,10,11,23,26,13,34,3,153
SSC13802,0,13,10,11,23,33,13,51,0,159,13,20,25,56,43,56,27,37,0,288,7,18,12,25,38,48,29,45,4,223,6,37,38,32,13,24,10,8,4,170,6,36,32,36,48,27,12,17,0,217,3,50,27,14,22,5,9,11,11,161,3,5,3,4,9,13,3,18,0,53,3,20,19,13,14,15,11,8,3,104,0,4,0,4,0,3,0,4,7,27,50,198,166,196,208,223,115,198,33,1395
SSC13803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC13804,6,4,16,18,16,52,30,127,3,271,15,29,50,52,32,91,33,68,4,370,4,22,8,21,55,60,19,38,4,234,3,44,28,19,15,7,3,5,0,124,7,37,33,44,40,33,14,16,3,225,3,40,23,10,16,15,7,14,4,125,0,8,0,3,9,12,3,12,0,49,3,29,9,10,11,21,3,9,3,90,0,0,0,0,4,3,0,0,3,17,45,211,168,184,194,286,107,277,23,1501
SSC13805,29,29,37,45,115,190,106,276,7,815,64,129,172,178,212,325,122,269,11,1484,26,34,34,65,124,210,84,131,4,718,15,130,102,98,123,59,50,46,12,642,23,116,126,106,158,125,49,40,5,743,17,148,74,71,62,67,39,65,6,544,6,18,11,11,27,21,23,29,3,148,12,103,47,30,35,55,14,25,8,336,6,6,5,3,14,10,3,8,21,81,194,719,609,605,862,1067,482,894,78,5514
SSC13806,0,0,0,0,0,7,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,15,0,33
SSC13807,3,0,3,6,3,3,0,19,0,44,0,3,8,5,8,7,0,3,0,28,0,0,3,0,3,8,0,6,0,20,0,3,0,3,0,0,0,0,0,10,0,0,0,4,3,3,0,3,0,16,0,3,3,0,0,4,0,0,0,7,0,3,0,0,0,0,0,3,0,6,5,0,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,4,5,11,19,21,19,23,4,37,0,138
SSC13808,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,11,0,3,0,31
