SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,3,0,3,0,3,0,32
SSC12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC12273,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,17,0,3,0,6,3,56
SSC12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12275,0,0,0,11,9,3,0,3,0,3,0,3,0,7,11,39,0,0,0,0,0,0,0,0,0,0,0,3,60,15,4,51,3,71,0,24,3,73,11,320
SSC12276,0,0,0,18,5,0,0,7,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,44,4,22,5,5,3,11,0,129
SSC12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12278,0,0,0,37,5,0,0,3,0,0,0,3,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,5,71,8,3,95,16,36,3,10,5,7,10,264
SSC12279,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,7,0,3,0,3,0,4,0,31
SSC12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7
SSC12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,13
SSC12282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12283,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,20,3,11,0,9,0,26,3,80
SSC12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12285,0,0,0,35,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,21,0,7,0,0,0,11,10,67
SSC12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,6
SSC12287,0,0,0,26,20,3,0,20,0,15,3,7,0,9,54,124,0,0,0,0,0,0,0,0,0,4,3,11,199,41,10,336,38,213,23,77,12,119,58,1122
SSC12288,0,0,0,0,0,3,4,7,0,0,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,19,0,10,0,9,0,12,5,77
SSC12289,0,0,0,17,7,4,0,8,0,0,0,0,3,7,5,38,0,0,0,0,0,0,0,0,0,0,0,0,61,18,0,101,10,53,7,14,9,16,5,290
SSC12290,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,15
SSC12291,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,0,0,0,0,0,19
SSC12292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12293,0,0,0,50,27,7,0,19,5,3,0,3,0,6,42,111,0,0,0,0,0,0,0,0,0,0,3,6,240,26,9,273,36,158,7,36,9,58,48,901
SSC12294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC12295,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,4,0,8,0,3,0,4,0,29
SSC12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,13
SSC12297,3,4,0,635,22,3,0,17,0,10,0,5,0,9,101,157,0,0,3,3,0,5,0,0,0,0,0,10,508,63,19,533,89,262,11,48,14,79,100,1726
SSC12298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12299,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12
SSC12300,0,0,0,10,0,0,0,3,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,49,3,57,0,14,3,30,15,216
SSC12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
SSC12303,0,0,0,90,24,5,0,20,0,7,0,4,3,5,57,121,0,3,3,0,0,0,0,0,0,0,0,11,156,59,9,288,24,92,9,50,11,43,62,800
SSC12304,0,0,0,79,8,0,0,7,0,3,0,0,0,3,12,40,0,0,0,0,0,0,0,0,0,0,0,0,122,9,7,129,17,46,3,15,7,5,21,372
SSC12305,0,0,0,50,6,3,3,4,3,3,0,3,0,7,14,42,0,0,0,0,0,0,0,0,3,0,0,9,112,20,13,109,19,99,4,33,12,57,17,476
SSC12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SSC12307,0,0,0,16,12,0,0,8,0,11,0,0,0,12,18,56,0,0,0,0,0,0,0,0,0,0,5,7,70,15,0,57,4,95,0,28,5,102,29,404
SSC12308,0,3,0,62,16,0,0,13,0,22,0,4,10,12,34,116,0,0,0,0,0,0,0,0,0,8,4,11,239,40,10,268,36,292,15,84,24,138,39,1189
SSC12309,0,0,0,43,0,0,0,5,0,0,0,5,0,3,25,45,0,0,0,0,0,0,0,0,0,0,0,3,69,28,7,117,13,55,3,16,6,45,25,379
SSC12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC12311,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6
SSC12312,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,4,0,0,0,0,3,23
SSC12313,0,0,0,92,3,0,0,4,0,3,0,3,0,5,21,34,0,0,0,0,0,0,0,0,0,0,0,0,84,5,3,86,18,43,4,11,3,24,21,293
SSC12314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,4,0,0,0,14
SSC12315,0,0,0,71,0,3,0,6,0,4,0,0,0,0,14,24,0,0,0,0,0,0,0,0,0,0,0,3,86,14,0,94,12,75,3,14,3,17,14,332
SSC12316,0,13,0,245,20,11,4,19,10,26,0,10,10,31,124,264,4,0,3,0,0,0,0,0,7,3,8,27,511,121,18,380,68,557,10,229,61,387,138,2482
SSC12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12318,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,13,0,11,0,0,0,3,0,55
SSC12319,0,0,0,11,3,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,13,0,0,0,0,0,0,7,42
SSC12320,0,0,0,0,3,0,0,4,0,0,0,0,0,10,6,23,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,20,0,10,0,13,3,31,6,117
SSC12321,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,17,0,5,0,11,0,9,3,60
SSC12322,3,4,0,114,6,0,0,12,0,3,0,0,0,0,15,39,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,90,3,31,5,15,0,13,15,234
SSC12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,12
SSC12324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12325,3,3,0,444,13,3,0,14,3,9,3,3,0,9,57,108,5,0,0,0,0,0,0,0,0,0,0,5,297,37,4,319,44,160,3,27,6,43,59,997
SSC12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC12328,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,11,0,7,0,4,4,47
SSC12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,0,0,0,3,0,13
SSC12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12333,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,8,0,0,0,23
SSC12334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SSC12335,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,18,0,7,3,0,0,5,3,50
SSC12336,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,17,0,0,0,0,0,0,0,27
SSC12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12339,4,17,0,657,28,8,0,19,0,27,0,4,0,3,114,194,0,0,0,0,0,4,0,0,0,0,3,10,361,57,7,434,32,345,8,59,9,95,120,1530
SSC12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC12341,0,0,0,34,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,20,0,7,0,0,0,0,3,53
SSC12342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12343,0,0,0,83,11,0,0,25,0,14,0,8,5,0,35,95,0,0,0,0,0,0,0,0,0,0,0,3,180,28,3,266,28,148,3,37,14,27,37,763
SSC12344,0,0,0,5,0,0,0,0,0,5,0,4,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,59,10,3,71,7,46,0,23,4,30,6,263
SSC12345,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,37,18,3,49,5,23,0,10,0,9,11,169
SSC12346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC12347,0,3,0,36,4,0,0,10,0,5,0,0,0,7,8,41,0,0,0,0,0,0,0,0,0,3,0,3,69,17,3,128,17,73,7,22,4,51,10,408
SSC12348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7
SSC12349,0,0,0,132,14,0,0,12,0,9,0,0,0,4,38,70,0,0,0,0,0,0,0,0,0,0,0,6,133,17,5,155,23,106,3,15,4,26,40,529
SSC12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,18
SSC12351,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,0,0,18
SSC12352,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,14,3,7,3,4,0,4,0,57
SSC12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
SSC12355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,22
SSC12357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,5
SSC12358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12360,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,36,7,7,0,3,0,0,3,87
SSC12361,0,10,0,86,22,3,3,22,4,33,0,17,8,61,138,312,3,0,0,0,0,3,0,3,0,8,17,35,446,87,23,384,46,777,16,280,58,939,166,3218
SSC12362,0,0,0,42,7,0,0,3,0,0,0,0,0,3,26,41,0,0,0,0,0,0,0,0,0,0,0,3,85,4,3,115,13,46,7,0,3,6,26,314
SSC12363,0,0,0,33,3,0,0,6,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,3,52,6,7,62,14,41,4,7,7,22,4,227
SSC12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,17
SSC12365,0,0,0,7,7,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,40,14,13,0,6,0,4,5,122
SSC12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12367,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,22,0,6,0,0,0,0,3,41
SSC12368,0,0,0,10,0,0,0,3,0,7,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,36,0,19,0,3,4,9,8,97
SSC12369,0,0,0,4,3,3,0,8,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,38,10,12,0,3,0,3,4,101
SSC12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC12371,0,0,0,132,8,0,0,14,0,5,0,3,0,0,21,52,0,0,0,0,0,0,0,0,0,0,0,4,131,19,9,263,25,96,9,22,6,38,21,637
SSC12372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,12
SSC12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,4,15
SSC12374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,11
SSC12375,0,0,0,67,12,0,0,17,3,10,0,3,0,10,12,66,0,0,0,0,0,0,0,0,0,0,4,14,132,19,3,163,12,81,8,34,8,34,19,519
SSC12376,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,20,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,43,6,19,3,4,0,16,7,137
SSC12377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,9
SSC12378,0,0,0,34,10,4,0,18,0,5,0,4,0,4,12,59,0,0,0,0,0,0,0,0,0,0,3,6,86,28,4,191,20,95,11,33,8,53,20,549
SSC12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12381,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,3,0,0,0,4,4,31
SSC12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,12
SSC12385,0,3,0,197,12,0,0,14,0,12,0,3,0,0,18,69,0,0,0,0,0,0,0,0,0,0,3,7,98,13,0,94,7,71,0,22,3,14,21,347
SSC12386,0,0,0,7,0,0,0,4,0,3,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,35,8,5,0,0,0,0,4,79
SSC12387,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,0,3,0,3,0,0,0,35
SSC12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC12389,0,0,0,32,3,0,0,4,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,50,8,3,68,4,18,0,7,3,7,14,174
SSC12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,4,0,0,0,8,0,25
SSC12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,4
SSC12392,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7
SSC12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC12395,0,0,0,38,3,0,0,3,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,44,8,16,0,5,0,3,7,117
SSC12396,0,0,0,21,3,0,0,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,4,10,0,3,0,3,3,63
SSC12397,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8
SSC12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,5,4,22
SSC12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12401,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,0,10,3,0,0,7,0,54
SSC12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,11
SSC12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,0,6,0,0,0,0,6,33
SSC12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7
SSC12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12412,0,0,0,12,3,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,4,20,6,0,24,0,9,4,0,0,0,3,74
SSC12413,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,14
SSC12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,10
SSC12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,9
SSC12417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12418,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,0,8,0,0,0,0,0,41
SSC12419,0,0,0,62,9,0,0,10,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,4,84,6,4,107,9,44,3,6,4,10,9,280
SSC12420,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,0,18
SSC12421,0,11,0,232,15,3,0,15,4,7,3,8,0,9,40,100,0,0,0,0,3,0,0,0,0,0,3,8,195,33,6,293,31,125,6,33,10,100,47,887
SSC12422,0,0,0,38,7,6,0,4,0,10,0,8,9,38,40,125,0,0,0,0,0,0,0,0,0,6,8,19,164,28,9,131,14,242,3,125,27,347,61,1149
SSC12423,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,3,7,0,0,0,0,0,28
SSC12424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
