SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC14372,11,3,0,0,0,0,0,14
SSC14373,88,3,3,3,0,0,0,104
SSC14374,13,3,0,0,0,0,0,21
SSC14375,0,0,0,0,0,0,0,0
SSC14376,5,0,0,0,0,0,0,5
SSC14377,223,27,25,11,0,0,9,290
SSC14378,325,19,19,8,0,0,3,368
SSC14379,52,11,4,0,0,0,0,64
SSC14380,5,0,0,0,0,0,0,8
SSC14381,1091,33,20,30,0,0,3,1182
SSC14382,25,3,0,0,0,0,0,28
SSC14383,225,19,12,0,0,0,0,256
SSC14384,17,0,7,0,0,0,0,28
SSC14385,3,0,0,0,0,0,0,3
SSC14386,3,0,0,0,0,0,0,3
SSC14387,7,0,0,0,0,0,0,7
SSC14388,24,0,0,0,0,0,0,31
SSC14389,3,0,0,0,0,0,0,3
SSC14390,205,6,4,3,0,0,0,224
SSC14391,114,14,15,0,0,0,0,147
SSC14392,3,0,0,0,0,0,0,3
SSC14393,5,0,0,0,0,0,0,5
SSC14394,34,8,0,0,0,0,0,52
SSC14395,3,0,0,0,0,0,0,3
SSC14396,26,0,0,0,0,0,0,30
SSC14397,16,0,3,0,0,0,0,15
SSC14398,56,4,0,0,0,0,0,63
SSC14399,0,0,0,0,0,0,0,0
SSC14400,14,0,0,0,0,0,0,21
SSC14401,3,0,0,0,0,0,0,3
SSC14402,422,38,17,11,0,0,10,497
SSC14403,20,0,3,0,0,0,0,28
SSC14404,670,37,6,0,0,0,0,717
SSC14405,55,6,0,0,0,0,0,61
SSC14406,96,10,6,4,0,0,0,113
SSC14407,0,0,0,0,0,0,0,0
SSC14408,23,3,0,0,0,0,0,27
SSC14409,3,0,0,0,0,0,0,3
SSC14410,511,29,16,0,0,0,3,551
SSC14411,39,4,0,0,0,0,0,46
SSC14412,87,3,4,0,0,0,0,91
SSC14413,18,0,0,0,0,0,0,18
SSC14414,41,6,11,0,0,0,0,56
SSC14415,666,63,49,7,3,0,7,801
SSC14416,1407,89,52,7,0,0,0,1556
SSC14417,13,0,0,0,0,0,0,19
SSC14418,8,0,0,0,0,0,0,8
SSC14419,0,0,0,0,0,0,0,0
SSC14420,301,25,4,3,0,0,4,338
SSC14421,0,0,0,0,0,0,0,0
SSC14422,506,17,11,3,0,0,0,536
SSC14423,476,60,44,16,0,4,8,605
SSC14424,6,0,0,0,0,0,0,8
SSC14425,758,82,54,16,0,3,10,925
SSC14426,48,3,0,0,0,0,0,56
SSC14427,0,0,0,0,0,0,0,0
SSC14428,7,0,0,0,0,0,0,12
SSC14429,0,0,0,0,0,0,0,0
SSC14430,7,0,0,0,0,0,0,12
SSC14431,62,6,3,0,0,0,0,71
SSC14432,0,0,0,0,0,0,0,0
SSC14433,0,0,0,0,0,0,0,0
SSC14434,10,3,0,0,0,0,0,14
SSC14435,10,0,0,0,0,0,0,11
SSC14436,13,0,0,0,0,0,0,19
SSC14437,0,0,0,0,0,0,0,0
SSC14438,222,25,18,9,0,0,0,280
SSC14439,130,11,7,0,0,0,0,154
SSC14440,0,0,0,0,0,0,0,3
SSC14441,6,3,0,0,0,0,0,10
SSC14442,3,0,0,0,0,0,0,5
SSC14443,25,0,4,0,0,0,0,29
SSC14444,3,0,0,0,0,0,0,3
SSC14445,902,91,68,10,0,0,3,1081
SSC14446,263,37,24,7,3,0,0,328
SSC14447,50,0,0,0,0,0,0,49
SSC14448,192,19,14,3,0,0,5,238
SSC14449,44,4,3,0,0,0,0,54
SSC14450,0,0,0,0,0,0,0,0
SSC14451,0,0,0,0,0,0,0,0
SSC14452,0,0,0,0,0,0,0,0
SSC14453,2174,92,62,43,3,3,11,2385
SSC14454,0,0,0,0,0,0,0,0
SSC14455,20,3,0,0,0,0,0,22
SSC14456,11,0,0,0,0,0,0,14
SSC14457,0,0,0,0,0,0,0,0
SSC14458,349,33,21,4,0,0,4,410
SSC14459,0,0,0,0,0,0,0,0
SSC14460,47,9,6,0,0,0,0,59
SSC14461,79,6,3,0,0,0,0,91
SSC14462,5,0,0,0,0,0,0,5
SSC14463,0,0,0,0,0,0,0,0
SSC14464,0,0,0,0,0,0,0,0
SSC14465,0,0,0,0,0,0,0,0
SSC14466,0,0,0,0,0,0,0,0
SSC14467,4,0,0,0,0,0,0,3
SSC14468,21,0,0,0,0,0,0,21
SSC14469,0,0,0,0,0,0,0,5
SSC14470,6,0,0,0,0,0,0,6
SSC14471,4,0,0,0,0,0,0,4
SSC14472,0,0,0,0,0,0,0,0
SSC14473,7,0,0,0,0,0,0,7
SSC14474,8,4,4,0,0,0,0,15
SSC14475,40,3,3,0,0,0,0,52
SSC14476,0,0,0,0,0,0,0,0
SSC14477,118,15,3,0,0,0,0,133
SSC14478,7,0,3,0,0,0,0,11
SSC14479,0,0,0,0,0,0,0,0
SSC14480,0,0,0,0,0,0,0,0
SSC14481,3,6,0,0,0,0,0,10
SSC14482,0,0,0,0,0,0,0,0
SSC14483,106,9,3,0,0,0,7,133
SSC14484,11,3,0,0,0,0,0,12
SSC14485,427,27,8,3,0,0,0,460
SSC14486,33,3,3,0,0,0,0,45
SSC14487,27,4,0,0,0,0,0,34
SSC14488,6,0,0,0,0,0,0,4
SSC14489,0,0,0,0,0,0,0,0
SSC14490,4,0,0,0,0,0,0,4
SSC14491,13,0,0,0,0,0,0,13
SSC14492,14,0,0,0,0,0,0,16
SSC14493,649,59,36,7,0,0,6,757
SSC14494,35,3,0,0,0,0,0,46
SSC14495,16,0,0,0,0,0,0,22
SSC14496,69,3,5,0,0,0,0,78
SSC14497,16,0,0,0,0,0,0,18
SSC14498,12,0,0,0,0,0,0,12
SSC14499,10,0,0,0,0,0,0,10
SSC14500,0,0,0,0,0,0,0,0
SSC14501,0,0,0,0,0,0,0,3
SSC14502,145,13,9,3,0,0,0,170
SSC14503,27,3,0,0,0,0,0,34
SSC14504,165,8,6,0,0,0,4,184
SSC14505,0,0,0,0,0,0,0,0
SSC14506,143,8,5,10,0,0,0,169
SSC14507,29,0,3,0,0,0,0,35
SSC14508,26,0,0,0,0,0,0,34
SSC14509,0,0,0,0,0,0,0,0
SSC14510,120,20,13,0,0,0,0,153
SSC14511,3,0,0,0,0,0,0,3
SSC14512,11,0,0,0,0,0,0,11
SSC14513,24,3,0,0,0,0,0,30
SSC14514,17,0,0,0,0,0,0,17
SSC14515,12,0,0,0,0,0,0,13
SSC14516,143,6,7,0,0,0,0,156
SSC14517,42,3,4,0,0,0,0,49
SSC14518,834,77,62,11,0,0,4,993
SSC14519,456,24,12,0,0,0,0,486
SSC14520,12,0,0,0,0,0,0,12
SSC14521,4,0,0,0,0,0,0,4
SSC14522,0,0,0,0,0,0,0,0
SSC14523,5,0,0,0,0,0,0,6
SSC14524,523,30,3,0,0,0,0,559
SSC19494,0,0,0,0,0,0,0,0
SSC19797,0,0,0,0,0,0,0,0
