SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
122031692,648,1170,178,20,2019,334,14,37,2406,0,3,0,0,6,3,0,0,13,80,60,16,5,169,151,6,3,328,85,64,20,5,176,156,6,3,336,4,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,10,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,4,8,0,0,0,10,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,8,3,0,6,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,736,1244,203,25,2209,497,17,47,2772,544,1174,205,11,1931,223,24,41,2223,71,0,0,0,80,257,5,32,369,97,60,21,0,181,92,3,54,332,168,65,19,0,255,350,9,84,695,9,3,3,0,17,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0
122031693,629,1368,263,34,2299,343,55,70,2767,26,26,9,0,61,20,5,4,84,41,34,11,0,86,13,0,5,108,61,62,22,0,143,33,3,9,195,53,37,19,4,109,94,12,10,228,295,141,80,10,529,351,58,70,1006,156,65,41,7,273,140,24,22,451,..,..,..,..,..,..,..,..,..,10,4,3,0,17,3,0,0,23,515,244,143,23,922,586,95,96,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,17,6,4,0,27,8,8,10,0,17,6,4,0,27,0,0,0,0,0,0,0,0,4,1210,1684,435,53,3384,974,160,180,4698,595,1484,242,33,2350,300,45,91,2790,6,0,3,0,10,10,0,4,22,55,64,20,0,134,60,0,9,203,57,61,22,0,141,66,0,9,229,73,42,17,6,133,101,7,17,250,230,125,79,10,442,252,40,60,790,242,154
122031694,321,834,149,24,1332,217,53,44,1639,7,18,10,0,29,8,0,3,45,27,57,17,0,98,8,0,4,112,33,69,30,0,129,23,0,8,158,22,12,5,8,41,37,8,12,95,276,158,83,15,526,375,64,62,1031,58,29,20,3,113,65,13,12,204,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,354,203,105,27,688,478,83,84,1335,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,6,0,0,8,710,1111,285,43,2149,718,142,139,3145,310,873,156,10,1349,185,50,70,1654,7,15,9,0,27,7,6,6,44,21,31,8,0,68,21,0,0,94,25,44,20,0,98,29,12,6,136,32,42,11,0,83,46,9,18,150,211,140,75,12,437,221,57,65,780,125,76
122031695,193,400,104,18,714,167,34,21,934,9,8,8,0,29,21,4,0,52,27,59,19,0,111,49,7,6,177,33,77,29,3,138,68,9,6,223,133,103,64,14,320,221,36,31,609,861,601,286,46,1794,1001,232,160,3178,513,279,116,23,921,574,93,120,1710,..,..,..,..,..,..,..,..,..,3,0,0,0,8,10,0,0,14,1503,986,471,84,3037,1810,357,310,5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1733,1458,602,98,3892,2043,409,336,6680,157,365,98,12,639,79,36,33,788,0,8,0,0,15,8,0,0,23,23,76,27,0,120,15,3,11,154,23,83,29,0,133,23,4,18,173,101,104,32,3,245,194,36,30,504,903,756,323,31,2011,1037,209,204,3459,574,409
122031696,1235,2553,428,27,4252,511,66,94,4922,3,7,3,0,15,3,0,0,13,25,46,9,0,82,8,3,4,96,29,48,11,0,95,11,3,4,112,10,5,3,0,17,8,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,4,0,0,7,6,0,0,10,12,9,3,0,22,13,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,6,5,0,0,0,4,0,0,0,6,0,3,0,0,7,0,0,0,3,1280,2615,449,31,4379,537,72,95,5083,1156,2638,403,42,4242,504,62,101,4905,10,15,4,0,26,3,0,0,32,31,59,25,3,117,24,4,6,151,38,71,21,4,143,25,4,7,177,17,20,3,0,45,13,5,5,66,4,0,0,0,4,0,0,0,10,0,0
122031697,347,684,134,12,1176,187,29,30,1417,67,21,9,0,102,212,3,13,334,61,28,10,0,103,97,4,6,210,130,51,22,0,205,308,9,20,549,250,119,65,3,428,386,35,78,935,255,138,84,6,478,362,56,62,956,111,31,30,7,174,115,15,29,343,..,..,..,..,..,..,..,..,..,0,3,0,0,8,6,0,0,17,614,289,178,18,1096,873,108,174,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,1090,1028,327,29,2480,1372,150,225,4224,321,730,132,10,1190,178,31,54,1452,78,13,15,0,107,235,4,30,377,71,41,19,0,131,73,8,20,226,150,54,33,4,238,304,10,49,602,119,74,31,5,229,267,16,49,562,257,161,79,5,507,312,42,73,928,314,172
123011433,1000,1587,359,23,2970,443,64,77,3553,55,8,10,0,75,216,4,9,304,41,4,16,0,64,64,0,10,136,97,17,29,0,139,278,3,16,441,28,3,17,4,43,129,13,25,199,12,0,0,0,13,15,0,0,22,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,0,9,37,4,18,4,57,139,13,25,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,4,0,0,7,0,0,0,0,0,4,0,0,8,1132,1606,400,32,3171,871,77,118,4238,1047,1707,363,26,3143,476,64,72,3748,59,8,4,0,77,289,4,26,391,45,19,20,0,80,96,5,8,183,99,26,31,3,158,384,9,32,575,24,0,11,0,34,61,0,6,99,6,0,0,0,6,27,0,0,35,0,0
123011698,314,741,227,18,1306,190,35,29,1561,7,5,0,0,16,10,0,0,27,7,4,14,0,22,7,0,0,35,16,13,16,6,47,10,3,0,61,3,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,337,751,243,24,1355,206,40,31,1630,300,723,240,16,1280,201,21,38,1535,19,42,17,6,75,20,0,13,105,16,26,15,0,60,22,0,9,84,34,65,31,6,131,36,0,17,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123011699,684,1157,349,27,2218,367,47,40,2669,27,4,12,0,48,61,3,0,115,3,3,9,0,20,19,0,0,41,29,13,20,0,69,73,3,3,150,0,0,0,0,0,27,4,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,4,0,3,3,0,0,12,8,0,4,0,10,35,4,3,49,9,0,0,0,10,26,0,17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,31,0,19,59,0,0,0,0,0,0,0,0,0,733,1175,368,26,2305,503,59,62,2934,773,1402,419,35,2631,419,60,122,3234,35,18,17,7,75,62,0,8,142,17,29,20,0,64,16,4,5,93,48,46,38,7,147,75,8,10,240,3,4,9,0,9,37,0,0,49,0,0,0,0,0,0,0,0,0,0,0
123011700,472,1322,207,10,2017,151,21,36,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1321,207,10,2018,151,21,36,2223,622,1765,269,20,2668,199,25,74,2969,3,5,9,0,14,3,0,0,27,9,14,8,0,28,0,0,0,30,8,18,17,0,40,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123011701,1114,2746,593,39,4483,477,62,124,5147,39,81,26,0,155,21,12,6,194,19,86,18,0,124,5,0,7,135,63,165,46,0,276,27,17,11,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,13,3,0,0,13,1186,2920,631,41,4771,516,71,132,5491,1188,2979,707,41,4914,512,72,123,5616,17,22,29,0,66,38,0,3,100,18,28,24,0,64,31,0,10,109,39,43,52,0,135,70,0,9,213,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
123011702,133,141,35,0,314,50,16,9,388,0,0,0,0,0,0,0,0,0,10,10,8,0,31,4,6,0,42,10,10,8,0,31,4,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,151,46,0,342,60,20,6,433,320,587,151,12,1068,137,23,43,1268,8,4,4,0,17,12,0,3,31,24,30,23,0,84,26,5,8,118,35,36,27,0,96,35,0,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021436,1174,2032,1071,66,4335,854,121,195,5504,85,96,117,6,304,126,9,22,462,32,76,146,0,253,106,15,26,405,115,172,266,12,559,235,29,44,869,12,0,4,0,21,88,4,14,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,6,12,0,4,0,21,90,4,15,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1301,2211,1340,72,4921,1180,146,255,6503,1143,1992,1131,73,4337,813,129,244,5520,52,74,82,4,214,101,7,19,350,37,64,116,8,213,153,8,31,411,88,131,195,10,428,255,17,52,759,12,11,13,0,37,45,0,12,98,4,3,11,0,18,9,3,0,37,0,0
123021437,883,1606,621,51,3155,657,101,135,4047,27,22,18,7,70,100,3,9,188,115,155,85,14,365,161,22,34,581,143,171,108,14,434,260,28,42,765,57,21,27,5,111,197,7,17,336,121,24,21,0,168,178,16,27,390,56,14,10,0,76,61,10,9,156,..,..,..,..,..,..,..,..,..,10,0,0,0,8,15,0,3,26,244,65,57,8,370,446,33,64,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,6,0,0,0,0,0,10,0,3,12,0,0,0,0,0,0,0,0,0,1262,1842,777,74,3962,1367,162,245,5736,903,1721,646,59,3333,663,104,149,4241,109,25,40,0,180,217,8,33,443,79,102,73,8,258,226,23,34,542,188,127,118,12,439,438,35,75,986,68,28,35,5,138,221,17,42,414,58,28,21,3,115,101,12,48,273,223,81
123021438,1065,2575,935,58,4631,632,97,205,5556,52,61,58,3,180,95,10,25,301,37,154,246,7,442,91,13,76,626,90,214,306,13,620,187,18,99,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1164,2796,1240,64,5262,817,118,308,6494,1169,2416,851,51,4481,615,93,148,5336,65,74,119,9,270,115,7,47,435,49,131,214,0,395,92,9,113,616,115,208,328,15,666,212,17,161,1053,0,0,3,0,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,1264,1849,710,55,3877,769,94,127,4868,53,28,45,5,126,108,12,7,252,64,64,54,9,187,124,11,26,355,108,89,98,12,310,237,24,39,608,19,7,22,0,46,106,3,11,164,0,0,0,0,0,0,0,0,0,36,10,16,4,62,47,8,0,121,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,50,19,38,3,108,155,10,13,288,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,11,0,0,0,0,3,6,0,0,8,0,3,0,0,0,3,0,0,9,1429,1961,840,70,4309,1172,124,179,5780,1221,1876,719,53,3873,771,104,155,4899,38,37,44,4,122,126,5,17,267,66,58,46,6,179,165,10,22,374,101,92,85,19,296,295,15,41,639,14,15,11,0,37,58,0,11,105,0,0,0,0,0,0,0,0,0,37,25
123021443,895,2256,784,75,4016,631,88,112,4845,45,61,48,8,158,92,7,11,265,23,45,37,0,101,58,0,18,178,69,101,85,7,261,144,5,26,443,35,37,30,0,105,86,13,28,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,35,37,34,0,104,92,13,28,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,48,14,3,90,19,0,5,116,21,48,17,3,92,19,0,3,115,0,0,0,0,0,0,0,0,0,1026,2448,923,82,4475,893,104,174,5644,994,2600,803,79,4480,619,92,169,5356,59,103,78,7,243,123,11,20,401,45,101,72,6,218,150,11,36,423,109,204,145,12,465,275,19,57,820,16,22,21,0,67,53,3,8,131,5,5,0,0,4,0,0,0,8,0,0
123021444,1098,2549,935,65,4649,616,105,256,5622,92,61,74,7,232,140,9,31,411,22,37,62,0,129,54,12,11,209,114,96,142,7,360,194,21,43,623,15,0,11,4,22,35,0,10,69,15,5,3,0,27,21,0,3,57,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,3,10,29,6,13,3,51,57,0,13,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,1239,2657,1092,75,5062,872,128,318,6380,1263,2455,980,76,4767,619,110,221,5707,67,68,96,6,239,111,5,28,389,42,45,92,0,184,82,8,46,320,104,113,190,11,420,197,15,73,710,85,20,18,5,125,71,6,16,221,9,9,4,0,14,12,0,4,30,0,0
123021703,76,176,23,4,282,26,6,14,332,4,10,4,0,13,4,0,0,22,0,0,0,0,0,0,0,0,0,4,10,4,0,13,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,27,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,27,3,0,39,0,0,0,0,0,0,0,0,0,86,184,32,8,303,54,11,18,388,195,423,58,0,674,61,10,25,772,3,11,5,0,19,7,0,0,31,24,47,15,0,82,15,3,11,119,26,62,16,3,110,18,9,21,148,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0
123021704,374,765,190,25,1349,210,21,29,1609,118,163,95,6,382,152,14,6,550,59,64,35,5,172,76,13,9,265,178,231,130,10,548,226,26,17,817,7,7,0,0,21,25,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,0,5,9,9,0,19,30,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,1006,329,28,1918,470,48,45,2481,435,1089,243,19,1786,219,37,57,2100,58,128,43,5,235,119,11,20,386,92,170,74,5,343,89,19,46,493,151,297,121,10,575,206,28,65,874,4,3,3,0,13,6,0,5,24,0,0,0,0,0,0,0,0,0,0,0
123021705,802,1687,498,31,3019,576,75,76,3737,142,184,119,16,455,317,31,32,836,120,186,135,14,454,207,22,35,720,255,368,254,33,910,525,51,63,1551,4,0,0,0,4,10,0,0,15,11,5,10,0,24,8,0,0,34,3,5,0,0,5,5,5,0,11,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,5,21,7,8,0,33,20,5,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1082,2058,763,63,3964,1118,126,148,5357,756,1709,508,31,3010,508,66,142,3728,135,172,113,17,441,290,22,50,798,148,268,158,18,588,204,19,55,867,282,447,266,30,1026,491,37,100,1663,11,27,10,4,55,44,6,3,102,14,14,13,0,39,25,0,26,89,6,18
123021706,606,1334,710,53,2699,546,59,76,3384,113,120,96,7,334,200,22,18,572,67,142,110,10,327,148,12,23,504,177,258,206,18,660,349,32,37,1074,16,17,13,0,51,58,0,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,17,14,0,48,58,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,797,1612,927,76,3415,952,96,117,4582,539,1329,632,46,2542,544,86,174,3351,112,173,89,10,385,238,16,34,669,83,218,137,9,456,152,17,68,688,193,399,227,20,843,387,35,98,1358,0,3,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
123031445,433,730,187,9,1360,259,27,43,1684,59,3,0,0,65,55,0,0,123,0,0,0,0,0,0,0,0,0,59,3,0,0,65,55,0,0,123,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,7,0,0,0,0,5,4,0,0,5,4,0,0,0,8,24,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,27,0,7,46,0,0,0,0,0,0,0,0,0,499,736,193,11,1440,342,27,56,1860,468,731,181,17,1395,240,32,86,1755,65,4,3,6,77,64,0,3,148,0,0,0,0,0,0,0,0,0,65,4,3,6,77,64,0,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123031446,549,1055,186,12,1811,240,39,52,2146,37,3,4,0,45,20,0,0,69,0,0,0,0,0,0,0,0,0,37,3,4,0,45,20,0,0,69,7,0,10,0,17,7,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,8,6,0,0,13,9,0,0,20,14,7,5,3,24,13,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,3,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,603,1074,199,17,1891,286,39,52,2267,771,1412,219,15,2418,266,34,100,2818,59,3,3,0,69,50,0,6,123,0,0,0,0,5,0,0,0,6,64,3,5,0,72,45,0,6,128,0,0,5,0,10,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0
