SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
111031226,0,3,4,7,11,55,103,14,6,0,201,0,0,0,0,0,5,5,54,92,22,6,0,185,0,0,0,0,0,5,4,30,80,16,6,0,138,0,0,0,0,0,5,4,14,67,27,5,0,133,0,0,0,0,0,0,7,3,28,28,9,5,85,0,0,4,0,0,3,12,18,37,14,0,4,82,0,0,0,0,0,0,0,3,4,3,0,9,17,0,0,24,18,16,47,86,334,556,153,41,49,1330
111031227,0,5,9,15,38,159,88,17,3,3,338,0,0,0,7,6,4,26,148,115,26,0,0,333,0,0,0,0,0,0,10,48,60,12,7,0,135,0,0,0,0,3,0,12,48,62,31,5,5,165,0,0,0,0,0,0,0,21,28,18,7,5,81,0,0,3,4,6,3,7,42,26,15,8,4,125,0,0,6,0,5,3,5,6,0,0,0,16,50,16,25,192,127,109,170,304,811,507,138,41,73,2522
111031228,3,0,0,0,19,90,35,17,10,7,180,0,0,0,0,6,7,9,77,62,38,24,5,230,0,0,0,0,0,0,6,34,46,20,22,0,135,0,0,0,0,0,0,3,44,32,32,33,6,146,0,0,0,0,0,0,4,7,45,42,113,0,224,0,0,0,5,0,0,3,14,32,24,35,3,117,0,5,7,0,0,0,5,0,5,0,0,10,27,16,19,127,60,39,53,175,479,337,202,263,54,1818
111031229,5,5,7,13,40,153,146,53,34,11,456,0,0,0,0,0,3,20,134,164,76,60,4,464,0,0,0,4,0,3,13,40,71,32,34,8,202,0,0,0,0,4,0,11,61,91,83,69,0,319,0,0,0,0,7,0,5,28,47,65,165,3,318,0,0,0,5,0,0,5,27,54,36,43,5,179,3,0,10,0,0,0,0,0,4,3,0,13,36,23,42,242,84,90,125,253,760,784,430,447,73,3347
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
111031231,3,18,3,17,31,122,60,11,7,11,283,0,0,3,5,3,7,35,106,60,14,7,6,242,0,0,3,4,3,5,12,37,36,4,10,0,126,0,0,3,6,0,0,10,27,30,11,0,5,96,0,0,3,5,0,5,0,14,21,8,11,7,73,0,0,6,13,0,4,9,36,30,7,23,9,139,0,0,9,0,4,0,3,3,0,0,0,7,32,3,29,175,152,82,133,321,709,356,78,80,84,2201
111031232,3,0,0,0,10,43,44,14,4,5,122,0,0,0,0,0,5,18,22,43,20,3,0,117,0,0,0,0,0,5,3,10,34,15,6,4,73,0,0,0,0,0,0,3,11,33,20,16,0,73,0,0,0,0,0,0,6,4,18,20,9,0,50,0,0,0,4,0,3,6,3,24,9,0,5,54,0,0,0,4,3,5,0,0,0,0,0,0,15,9,8,62,44,22,67,72,158,255,116,36,36,891
111031233,3,8,6,8,48,175,95,17,4,3,368,0,0,0,0,0,4,27,145,99,11,0,9,303,0,0,0,3,0,4,5,57,49,8,5,0,129,0,0,0,0,0,3,15,35,69,19,8,0,142,0,0,0,0,0,0,0,21,25,17,0,6,76,0,0,4,0,4,9,8,40,29,11,6,10,119,0,0,6,5,0,5,3,0,0,0,0,14,45,10,29,195,123,91,171,332,921,500,103,42,100,2612
111031234,4,3,9,12,26,105,69,13,4,9,256,0,0,0,4,3,7,28,100,66,22,10,0,243,0,0,0,0,0,3,11,45,44,24,4,5,132,0,0,0,5,0,8,9,32,51,24,14,0,151,0,0,0,0,3,0,0,20,14,14,8,0,61,0,0,0,3,0,10,8,35,29,10,12,3,118,0,0,9,3,0,3,0,3,0,0,0,9,32,19,17,140,126,71,134,276,592,382,125,61,65,2005
111031235,0,3,3,16,21,64,92,20,11,4,233,0,0,0,0,4,7,9,63,131,37,17,4,266,0,0,0,0,5,0,10,21,68,16,10,0,136,0,0,0,0,0,0,0,33,64,54,38,0,196,0,0,0,0,0,0,0,18,32,30,38,4,125,0,0,0,0,0,8,6,19,30,23,10,3,95,0,0,0,0,0,0,4,0,0,0,0,3,13,3,5,50,53,42,96,153,399,521,227,134,35,1720
112011236,4,3,6,9,27,88,86,60,19,11,310,0,0,6,0,0,5,22,73,73,42,29,3,254,0,0,0,0,0,3,7,31,40,42,22,0,147,0,0,0,0,0,0,0,21,32,32,25,0,115,0,0,0,0,0,0,5,15,10,19,34,0,83,0,0,6,0,3,5,4,24,37,16,11,3,115,4,0,15,11,0,9,10,3,9,7,0,9,81,19,15,292,131,73,148,339,612,487,291,192,96,2695
112011237,0,0,5,9,23,60,50,29,17,4,194,0,0,0,0,6,6,22,55,43,31,18,7,192,0,0,0,3,3,0,5,21,27,27,16,0,97,0,0,0,0,0,0,4,20,20,31,18,0,98,0,0,3,3,0,0,6,3,10,14,25,0,63,0,0,0,4,0,3,7,18,28,22,14,4,100,0,0,0,0,0,0,5,4,0,0,0,9,12,3,8,40,47,46,85,218,360,282,204,135,54,1483
112011238,0,0,0,0,0,8,23,5,24,0,61,0,0,0,0,0,0,6,16,11,8,16,5,62,0,0,0,0,0,0,0,0,8,13,22,3,48,0,0,0,0,0,0,0,5,8,8,33,0,62,0,0,0,0,0,0,0,0,3,5,61,0,74,0,0,0,0,0,0,3,0,7,7,18,3,36,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,3,6,14,21,35,72,103,68,208,34,569
112011239,0,0,0,3,10,23,46,28,49,3,159,4,0,0,0,0,0,5,17,37,40,33,5,131,0,0,0,0,3,0,3,10,16,11,28,0,72,0,0,0,0,0,0,0,4,15,4,29,0,59,0,0,0,0,0,0,0,5,3,3,26,0,36,0,0,0,0,4,0,4,5,7,16,21,3,66,0,0,0,3,0,0,4,0,0,0,4,3,16,3,0,18,33,37,44,93,171,228,179,243,38,1087
112011240,0,4,3,5,4,18,15,33,79,11,170,0,0,0,0,0,0,7,14,24,36,90,3,183,0,0,0,0,0,0,3,3,4,23,86,6,126,0,0,0,0,0,0,0,0,3,31,114,4,151,0,0,0,0,0,3,0,5,3,12,151,8,178,0,0,0,0,0,0,0,3,10,18,67,12,109,0,0,0,6,4,0,0,0,0,0,5,9,24,4,0,23,83,42,64,76,124,129,224,703,84,1562
112011241,0,3,0,4,13,32,5,9,5,5,71,0,0,0,0,8,5,8,25,15,0,0,0,58,0,0,0,0,0,0,5,7,9,3,4,0,27,0,0,0,0,0,0,3,3,0,0,4,0,20,0,0,0,5,0,0,0,7,3,0,4,0,18,0,0,0,3,0,0,0,7,3,0,0,0,21,0,0,3,6,0,3,0,0,0,0,0,0,21,5,4,14,58,43,88,147,174,75,22,18,20,677
112011242,0,0,0,3,3,15,24,23,23,0,91,0,0,0,0,0,0,5,14,23,32,40,3,110,0,0,0,0,0,0,4,9,5,27,29,3,78,0,0,0,0,0,3,4,0,11,22,46,4,87,0,0,0,0,0,0,0,4,0,10,70,0,90,0,0,0,0,0,0,0,5,10,16,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,7,14,35,103,128,169,269,22,767
112011243,0,0,3,0,5,17,22,19,20,4,92,0,0,4,0,0,0,3,13,23,16,26,0,89,0,0,0,0,0,0,0,4,11,10,14,3,47,0,0,0,0,0,0,3,0,4,5,12,0,31,0,0,0,0,0,0,3,0,0,4,22,0,40,0,0,0,0,0,3,0,3,10,3,13,0,38,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,15,44,41,68,75,160,144,109,152,42,853
112021244,0,7,8,16,44,61,9,0,0,9,156,0,0,0,9,0,11,39,33,5,0,0,0,105,0,0,0,0,0,3,16,28,0,0,0,0,48,0,0,0,4,0,9,8,14,4,0,0,0,37,0,0,0,0,4,4,4,3,0,0,0,0,15,0,0,6,4,0,12,19,9,0,0,0,5,60,0,0,6,5,10,9,3,3,0,0,0,3,40,10,6,92,158,143,220,369,314,31,4,4,55,1399
112021245,0,3,3,9,6,7,3,0,0,3,39,0,0,5,0,3,7,0,10,0,0,0,0,30,0,0,0,0,3,5,3,4,0,0,0,4,15,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,7,9,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,25,59,36,72,87,49,12,4,0,20,374
112021246,0,4,3,9,53,64,31,8,0,4,184,0,0,0,0,3,3,37,59,30,11,0,9,153,0,0,0,4,0,6,7,33,27,6,3,3,89,0,0,0,0,0,0,7,21,16,10,5,0,57,3,0,4,0,0,6,7,10,11,10,0,5,53,0,0,6,3,0,8,15,22,10,4,0,9,63,0,0,5,4,0,0,0,0,3,0,0,11,26,8,10,134,76,70,174,367,397,171,56,13,63,1539
112021247,0,0,5,14,21,14,6,0,0,6,58,0,0,0,3,0,4,10,8,3,0,0,0,35,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,12,9,0,0,0,0,31,0,0,0,0,0,3,4,0,0,0,0,0,7,16,0,32,72,66,109,169,91,14,0,3,33,602
112021248,0,0,9,25,72,101,24,3,4,5,254,0,0,4,0,7,7,45,71,23,5,0,7,179,0,0,0,0,0,3,14,31,18,0,0,0,71,0,0,0,0,0,3,4,28,9,6,0,0,60,0,0,0,0,3,0,6,15,7,3,3,4,47,0,0,4,4,5,6,16,27,17,4,0,5,95,0,0,10,6,5,5,6,6,0,0,0,6,43,17,11,145,229,219,354,514,587,162,33,25,79,2366
112021249,5,0,5,6,20,26,15,14,3,0,101,0,5,0,0,4,8,6,26,14,8,5,5,80,0,0,0,0,0,0,3,18,7,10,3,0,46,0,0,3,6,0,3,0,6,4,11,3,0,37,0,0,0,0,0,0,0,0,4,4,6,3,25,0,0,0,0,4,9,6,12,11,0,3,5,45,0,0,3,0,0,0,4,3,0,0,0,3,14,17,9,43,44,55,92,151,185,101,52,36,36,826
112031250,3,4,0,9,10,48,38,33,45,12,201,0,0,0,0,0,0,5,25,46,31,59,4,173,0,0,0,0,4,0,7,11,19,21,33,0,93,0,0,0,0,0,0,3,5,17,26,69,6,124,0,0,0,0,0,0,0,5,14,18,86,6,138,0,0,0,3,0,0,0,6,14,11,39,10,97,0,0,3,8,0,4,3,0,0,0,0,3,29,8,11,54,63,36,59,108,265,250,189,407,56,1503
112031251,3,0,0,8,20,33,26,11,0,4,108,0,0,0,0,0,3,6,23,40,14,0,0,88,0,0,0,0,0,0,8,9,11,6,0,0,30,0,0,0,0,0,0,0,5,11,9,5,0,28,0,0,0,0,0,0,0,0,4,0,0,0,13,0,0,0,5,5,0,11,16,13,9,3,3,59,0,0,9,0,0,5,6,0,0,0,0,8,25,0,4,75,64,43,119,206,274,192,61,15,40,1098
112031252,0,0,3,7,14,16,12,9,6,0,58,0,0,6,5,0,0,3,12,12,0,0,6,40,0,0,0,0,0,0,0,5,9,3,3,0,25,0,0,0,0,0,0,3,3,9,5,4,0,21,0,0,0,0,0,0,0,5,3,0,0,0,17,0,0,3,0,0,0,6,10,11,3,3,0,42,0,0,0,0,0,0,4,0,0,0,0,0,6,11,4,20,35,29,56,103,129,84,44,23,18,554
112031253,5,0,0,7,13,29,58,34,14,9,169,0,0,0,4,4,0,6,20,43,34,36,3,150,0,0,0,0,0,0,3,5,25,26,12,4,80,0,0,0,0,0,0,5,9,11,17,28,7,77,0,0,0,0,0,0,0,0,3,9,29,0,51,0,0,0,0,5,3,0,11,22,26,21,6,84,0,0,0,0,0,5,0,0,3,0,0,5,16,3,8,38,34,35,52,105,239,286,214,194,55,1266
112031254,0,5,3,11,24,98,67,33,24,10,286,0,0,0,0,0,4,14,74,68,39,23,6,234,0,0,4,0,3,0,8,35,33,20,18,3,124,0,0,3,0,0,3,3,22,25,20,28,7,111,0,0,0,0,0,5,7,8,16,16,23,6,79,0,0,0,0,5,0,14,33,25,13,15,3,112,0,0,10,6,0,9,9,7,6,0,0,13,53,6,9,123,75,66,152,372,806,436,204,186,113,2559
112031550,0,0,0,0,14,45,47,29,12,3,146,0,0,0,0,0,0,8,28,42,35,22,0,138,0,0,0,0,0,0,8,13,28,29,15,0,89,0,0,0,0,0,4,7,4,18,22,18,0,73,0,0,0,0,0,0,4,5,0,15,16,0,33,0,0,0,4,0,0,0,13,10,13,14,9,67,0,0,0,0,6,0,4,0,0,6,0,7,34,5,8,75,49,42,46,88,295,259,176,123,44,1216
112031551,0,0,0,0,0,0,0,4,4,0,15,0,0,0,0,0,0,0,0,4,9,4,0,16,0,0,0,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,5,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,9,30,21,23,4,109
112031552,0,0,0,7,7,31,42,16,7,4,114,0,0,0,0,0,0,3,31,35,20,13,7,107,0,0,0,0,0,0,6,12,13,8,0,0,40,0,0,0,0,0,0,3,7,15,3,4,4,42,0,0,0,0,0,0,0,3,6,0,3,4,20,0,0,0,5,5,0,0,17,15,8,0,4,52,4,0,6,8,0,3,3,3,4,0,0,16,49,10,10,99,74,37,73,92,315,232,88,41,42,1111
113011256,4,25,27,68,123,108,15,6,4,8,387,0,0,5,21,30,49,84,136,25,0,0,8,352,0,0,0,11,10,20,31,70,23,0,0,3,171,0,0,7,4,6,25,50,72,27,0,0,5,202,0,0,4,3,6,13,25,52,17,8,0,0,131,0,0,5,10,0,21,34,39,7,0,0,16,133,0,0,6,6,3,6,0,4,0,0,0,13,48,15,19,148,280,219,402,592,686,133,22,16,111,2649
113011257,11,15,13,26,34,11,0,0,0,19,136,0,5,5,18,9,17,35,8,0,0,0,22,121,0,0,8,4,8,9,12,7,0,0,0,15,61,0,0,4,10,5,8,10,11,3,0,0,9,54,3,0,7,0,0,4,6,4,0,0,0,12,46,3,0,4,5,3,15,12,5,0,0,0,8,60,0,0,6,9,0,0,0,6,0,0,0,5,25,46,22,93,148,130,173,165,69,8,9,4,127,1004
113011258,11,12,20,35,45,11,0,0,0,0,130,3,0,4,14,18,19,36,16,0,0,0,0,101,0,0,3,0,4,12,15,15,0,0,0,0,52,0,0,0,3,0,8,9,15,0,0,4,3,46,0,0,0,4,4,3,5,4,0,0,0,0,30,0,0,0,0,6,4,13,7,0,0,0,0,29,0,0,0,3,3,7,3,0,0,0,0,5,27,7,15,103,150,150,239,260,92,7,3,0,44,1074
113011259,3,6,13,12,12,0,0,0,0,0,54,4,0,4,3,4,12,9,0,0,0,0,0,48,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,4,3,0,4,3,3,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,6,3,4,7,5,0,0,0,0,0,19,0,0,0,3,0,3,0,0,0,0,0,4,15,14,9,77,109,101,106,67,16,5,4,0,31,544
113021260,4,4,3,7,3,5,0,0,0,7,32,0,0,5,9,5,9,10,0,5,0,3,3,47,0,0,0,0,0,5,3,3,0,0,0,0,22,0,0,0,3,0,3,0,4,0,0,0,3,26,0,0,0,4,3,3,3,0,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,9,9,0,27,63,45,53,48,14,4,0,8,45,312
113021261,3,6,13,23,24,22,3,0,0,3,103,0,0,0,10,4,17,20,12,4,0,0,6,77,0,0,0,0,3,3,11,10,0,0,0,0,25,0,0,0,0,0,3,13,12,0,0,0,4,38,0,0,3,0,0,5,8,11,0,0,0,0,30,0,0,0,8,6,6,7,10,0,0,0,0,38,0,3,3,6,0,3,0,5,0,0,0,4,25,6,16,81,118,104,190,161,124,11,0,6,44,861
113021262,3,4,7,3,7,0,0,0,0,8,29,0,0,0,4,3,3,0,5,0,0,0,9,30,5,0,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,4,3,17,5,0,0,3,5,3,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,3,6,13,0,37,60,30,47,37,16,0,3,3,40,287
113031263,0,14,9,12,23,6,0,0,5,3,73,0,0,0,11,6,10,13,8,0,0,0,3,37,0,0,0,4,0,11,5,5,0,0,0,0,22,3,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,0,10,5,0,0,0,0,24,0,0,0,4,0,5,13,5,0,0,0,0,26,0,0,6,0,6,6,7,0,0,0,0,0,19,15,7,86,157,93,123,152,51,3,0,4,32,725
113031264,3,11,0,8,9,0,0,0,0,4,40,0,0,0,8,5,8,6,0,0,0,0,4,34,0,0,0,4,0,3,3,0,0,0,0,0,14,0,0,4,0,0,0,3,3,0,0,0,0,16,0,0,0,0,3,0,4,4,0,0,0,4,11,0,0,6,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,9,5,5,38,52,33,61,41,19,4,0,3,30,286
113031265,0,5,8,18,18,9,0,0,0,4,61,0,0,0,7,3,8,11,15,0,0,0,3,48,0,0,0,0,0,3,16,5,0,0,0,0,28,0,0,0,0,3,5,5,6,0,0,0,0,26,0,0,4,0,0,4,5,9,0,0,0,0,27,0,0,0,8,0,3,3,8,0,0,0,0,20,0,0,0,4,0,0,6,4,0,0,0,0,19,16,14,53,67,54,112,123,73,3,0,0,20,534
113031266,4,6,3,13,15,9,0,0,0,0,61,0,0,0,9,6,17,15,5,0,0,0,0,50,0,0,0,3,4,3,3,3,0,0,0,0,20,0,0,3,0,0,0,9,5,0,0,0,0,18,0,0,0,3,0,4,6,5,0,0,0,0,21,0,0,4,4,0,5,9,6,0,0,0,7,24,0,0,0,6,0,3,0,0,0,0,0,3,13,15,28,73,95,74,118,111,35,3,0,0,37,597
113031267,3,7,18,16,75,76,22,0,0,6,228,0,0,0,16,6,21,63,67,11,4,3,5,184,0,0,0,6,4,3,27,41,10,0,0,0,91,0,0,0,0,0,3,12,40,18,0,0,0,82,0,0,0,0,0,7,7,22,6,5,3,7,58,0,0,0,3,0,7,17,26,9,0,0,6,69,0,0,0,3,0,0,0,3,0,0,0,12,34,9,9,47,211,140,208,450,389,105,19,14,68,1669
113031268,3,0,3,0,18,45,21,0,0,0,85,0,0,0,0,0,4,21,42,25,5,0,0,96,0,0,0,0,0,4,4,23,13,0,0,0,53,0,4,0,0,0,0,7,17,16,0,0,0,46,0,0,0,0,0,0,0,15,20,0,0,0,39,0,0,0,3,0,0,6,13,14,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,19,15,23,98,217,118,10,0,10,540
113031269,9,20,25,42,148,125,17,0,3,4,394,0,0,0,15,10,34,92,119,26,5,4,10,315,0,0,0,4,8,21,36,52,17,6,0,4,148,0,0,0,3,3,16,30,64,30,4,0,4,159,0,0,6,4,0,3,9,22,24,0,0,0,76,0,0,0,11,7,14,23,34,12,0,5,0,109,0,0,16,14,4,4,14,0,0,0,0,18,72,14,30,211,273,211,363,767,618,163,27,15,99,2780
113031270,10,20,15,61,122,61,12,0,0,0,297,0,0,0,11,21,39,77,68,29,6,0,8,258,0,0,0,4,6,22,30,28,5,0,0,3,107,0,0,0,0,4,14,33,22,17,0,3,4,111,6,4,4,3,3,3,4,25,13,8,12,3,92,0,0,5,5,4,14,26,19,8,6,0,12,92,0,3,6,9,8,9,5,3,3,0,0,17,59,24,46,164,216,255,538,656,371,112,29,22,98,2531
113031271,0,4,11,31,29,35,7,3,0,3,141,4,0,5,13,8,20,22,50,13,4,0,8,138,0,0,0,6,0,15,13,23,13,4,0,0,78,0,0,3,3,6,15,16,18,11,0,0,6,79,0,0,0,4,0,6,8,21,8,3,0,0,55,0,0,6,7,4,9,13,8,6,4,0,8,65,0,0,5,3,3,0,0,0,0,0,0,12,20,26,17,72,123,105,182,226,217,78,26,5,75,1150
114011272,0,0,9,5,8,11,18,3,12,9,70,0,0,0,0,0,4,5,13,14,0,16,7,66,0,0,0,0,0,4,5,6,4,3,6,0,31,0,0,0,0,0,0,5,6,12,10,18,3,44,0,0,0,0,0,0,0,3,11,6,20,4,48,0,0,0,0,0,4,0,4,0,3,6,0,16,0,0,0,3,0,0,0,0,0,0,0,0,9,4,3,28,24,34,31,69,110,95,35,79,38,551
114011273,0,0,0,6,8,21,6,0,0,5,41,0,0,0,0,0,0,4,10,10,0,0,0,27,0,0,0,0,0,0,3,7,7,3,0,0,17,0,0,0,0,0,0,0,7,12,8,0,0,25,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,15,47,128,53,14,4,18,302
114011274,0,0,0,3,14,30,9,0,0,4,60,0,0,0,0,0,3,4,23,8,0,0,3,40,0,0,0,0,0,0,7,11,5,0,0,0,28,0,0,0,0,0,0,5,6,3,0,0,0,24,0,0,0,0,0,0,0,3,3,0,0,4,22,0,0,0,0,0,0,5,9,6,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,3,14,6,0,15,30,32,45,121,158,48,7,12,34,509
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,10,35,20,11,0,6,81,0,0,0,0,0,0,5,9,35,10,0,0,78,0,0,0,0,0,5,0,5,16,10,3,0,40,0,0,0,0,0,3,3,10,21,5,5,0,49,0,0,0,0,0,3,5,4,16,5,10,0,43,0,0,0,0,0,0,5,4,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,10,24,16,47,66,146,142,59,16,25,555
114011277,0,0,7,15,37,88,27,10,0,3,196,0,0,0,0,0,18,37,77,42,9,0,7,185,0,0,0,0,3,10,14,43,25,5,0,4,101,0,0,0,0,0,7,9,26,30,9,4,0,85,0,4,0,4,0,3,4,11,14,4,4,5,51,0,0,0,0,0,8,6,18,9,4,0,3,51,0,0,0,3,0,7,8,6,0,0,0,11,33,5,11,41,128,97,203,368,553,219,41,20,65,1742
114011278,3,6,7,34,91,134,94,8,0,9,398,3,0,3,0,3,41,36,112,66,13,5,6,300,0,0,0,0,0,32,17,49,43,12,0,0,158,0,0,0,0,0,28,16,31,34,12,0,5,139,6,0,4,0,0,9,7,12,18,7,4,3,80,0,0,5,3,6,24,24,36,23,6,0,8,126,0,0,4,16,9,0,8,5,8,0,0,23,74,22,23,111,279,157,432,593,836,413,73,24,132,3087
114011279,3,3,0,13,30,89,43,4,0,10,195,0,0,0,0,0,6,29,75,33,3,0,4,148,0,0,0,0,0,3,12,26,18,0,0,3,67,0,0,0,0,0,9,8,14,20,4,0,0,55,0,0,0,0,0,0,0,10,7,0,0,0,29,0,0,0,0,0,9,17,27,11,0,3,0,69,0,0,4,0,0,4,9,10,0,0,0,10,39,6,4,27,41,48,121,342,588,194,25,15,50,1451
114011280,0,0,0,0,13,17,6,0,0,0,39,0,0,0,0,0,4,9,8,0,0,0,0,17,0,0,0,0,0,0,3,6,9,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,6,10,0,0,0,0,19,0,0,0,0,0,6,0,0,0,0,0,0,10,5,0,16,30,17,46,107,105,18,5,0,14,369
114011281,0,0,0,5,6,0,6,0,0,0,18,0,0,0,0,0,0,4,7,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,16,18,21,21,9,3,17,124
114011282,4,3,5,3,31,67,51,3,0,5,175,0,0,0,3,0,7,22,62,42,6,9,8,151,0,0,0,0,3,3,9,39,31,0,0,0,87,0,0,0,0,0,0,5,19,20,0,4,3,55,0,0,0,0,0,3,3,12,15,4,8,0,37,0,0,0,5,0,6,9,25,10,5,0,5,71,0,0,0,3,0,0,3,5,0,0,0,5,31,4,4,41,116,91,103,311,541,264,34,19,53,1588
114011283,0,0,0,0,14,14,5,0,0,0,35,0,0,0,0,0,0,4,12,7,0,0,5,26,0,0,0,0,0,0,0,6,3,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,26,13,26,70,86,29,0,5,30,291
