SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
117011324,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,42,5,155,182,26,49,415,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,327,554,233,49,1171,659,138,121,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,13,6,0,28,19,7,0,55,13,10,6,0,28,17,7,6,57,0,6,0,0,8,7,0,0,17,664,1222,409,81,2377,948,197,184,3707,311,563,160,24,1056,226,43,21,1347,36,50,21,3,111,31,4,4,152,0,17,0,0,22,0,0,0,22,37,67,23,3,126,31,4,4,174,222,351,130,35,739,301,85,49,1172,91,86,72,4,244,287,16,60,613,22,12,4,0,40,78,4,26,139,14,3,6,0,31,59,0,15,99,0,0,0,0,0,0,0,0,0,351,446,222,38,1059,724,106,146,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,3,0
117011635,91,74,1595,474,465,202,2736,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,1061,657,170,91,1970,674,509,240,3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,14,7,0,4,24,7,3,0,0,11,7,0,4,30,7,10,0,0,19,16,3,3,38,1492,1520,422,128,3559,1039,605,314,5521,376,737,220,28,1358,274,69,48,1750,65,106,43,4,220,70,17,15,323,3,10,0,0,15,5,0,0,19,66,118,45,3,239,70,12,18,341,50,65,46,8,171,147,19,25,359,122,93,35,3,253,95,43,13,400,728,380,81,62,1246,411,281,138,2082,1218,527,120,122,1996,731,618,185,3529,3,0,0,0,3,7,0,0,14,2125,1070,277,201,3676,1392,957,362,6390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0
117021327,21,7,249,299,51,51,649,..,..,..,..,..,..,..,..,..,23,8,11,0,41,23,15,19,98,891,259,166,40,1366,1437,402,464,3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,13,4,100,56,44,54,257,58,25,13,4,100,56,44,58,259,19,10,0,0,30,56,11,4,97,2019,1785,569,127,4505,2339,1019,792,8650,450,592,161,29,1227,273,177,45,1721,492,515,145,37,1188,376,165,29,1753,310,395,99,11,819,228,145,32,1226,805,907,245,51,2008,606,306,61,2973,366,114,69,15,572,789,156,99,1612,300,90,44,15,453,489,100,37,1080,189,66,34,13,300,399,36,26,766,0,0,0,0,0,0,0,0,0,18,11,3,0,39,36,9,9,90,884,287,146,42,1358,1710,308,175,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,21,11,5
117021328,0,0,79,40,25,16,162,..,..,..,..,..,..,..,..,..,12,6,3,0,16,19,5,4,48,179,46,20,3,250,150,68,72,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,21,13,7,6,47,12,4,0,0,21,13,7,6,47,9,6,0,0,9,7,0,0,19,758,783,259,49,1855,646,360,206,3069,331,438,170,18,957,228,135,34,1365,238,202,61,16,513,171,68,20,774,114,114,29,11,267,49,50,13,387,351,312,90,26,782,221,117,34,1156,19,6,6,0,40,48,9,4,98,69,23,8,3,100,88,16,10,220,162,41,4,3,217,87,41,22,356,0,0,0,0,0,0,0,0,0,5,3,3,4,20,16,0,0,35,259,82,25,6,375,239,66,37,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0
117021636,11,3,97,61,22,19,200,..,..,..,..,..,..,..,..,..,3,3,3,0,18,19,3,6,38,376,210,131,33,749,544,184,161,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,8,4,40,22,19,13,96,12,11,8,4,41,22,19,12,96,4,4,0,0,12,12,4,0,30,1069,1140,455,78,2742,1041,499,319,4594,368,553,198,26,1140,254,146,35,1582,278,292,80,14,661,179,89,35,961,73,110,26,4,217,48,55,13,331,355,403,105,14,885,227,139,46,1296,140,78,53,9,284,303,89,47,715,186,74,53,10,321,298,55,22,690,217,64,29,4,316,162,40,16,533,0,0,0,0,0,0,0,0,0,8,0,3,0,9,28,6,0,49,549,218,133,20,928,784,184,84,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,11,3
117021637,52,19,521,324,96,89,1040,..,..,..,..,..,..,..,..,..,11,5,7,0,21,15,8,3,48,807,387,250,47,1489,1089,352,267,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,5,0,39,19,16,10,87,16,18,5,0,39,19,16,10,87,9,6,0,0,22,22,0,0,41,1358,1360,552,106,3379,1493,588,399,5853,429,706,257,44,1428,275,167,50,1915,157,202,66,11,430,119,40,11,599,13,43,11,0,72,15,6,4,105,170,241,75,14,502,133,48,16,703,140,55,51,16,268,312,55,38,664,306,136,115,24,581,602,105,90,1380,300,104,61,7,484,442,78,37,1032,77,27,0,3,110,38,14,7,163,11,4,5,0,19,18,4,12,41,835,321,240,50,1457,1409,260,175,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,5,4
117031329,41,18,1142,1348,233,513,3238,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,0,1265,193,73,30,1564,1968,347,745,4621,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,18,18,5,0,0,0,0,9,0,4,20,5,0,0,0,0,9,0,21,40,9,9,0,0,16,43,5,10,74,1597,355,136,50,2136,2324,578,944,5984,9,12,0,0,23,16,4,0,52,114,41,7,4,167,102,59,23,354,204,118,55,3,389,179,156,46,773,320,160,70,7,555,285,221,69,1124,132,20,14,6,179,325,61,46,611,163,15,9,5,186,404,41,58,694,442,72,43,14,581,876,60,80,1595,470,69,32,5,573,859,95,95,1619,5,0,0,0,9,0,0,0,10,1208,180,101,28,1520,2468,256,279,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,0,0,0
117031330,79,36,1767,972,394,287,3420,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1591,442,121,52,2202,1363,540,409,4514,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,3,0,17,11,6,13,39,8,3,0,0,16,8,6,12,45,13,4,0,0,19,19,4,5,50,2471,1135,329,102,4036,2010,978,612,7635,112,82,33,4,230,48,33,9,327,337,190,67,10,603,288,77,28,995,593,516,106,18,1232,404,257,54,1944,930,709,174,26,1837,689,333,82,2939,73,32,15,6,129,182,24,24,358,245,69,24,5,337,286,77,34,732,1353,414,112,29,1912,1442,323,232,3909,411,107,38,11,567,353,106,34,1060,0,0,0,0,0,0,0,0,0,2083,623,191,47,2946,2259,529,331,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,0
117031331,88,72,1394,1209,303,386,3287,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,1452,391,179,107,2125,2086,520,607,5335,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,30,11,11,0,4,27,28,15,13,82,11,11,0,4,27,28,19,40,117,12,7,6,0,21,41,8,58,121,2354,1144,537,161,4200,3186,1040,1033,9455,88,114,36,4,242,73,22,14,349,184,136,73,9,404,245,58,44,752,683,520,272,28,1507,790,311,145,2751,867,653,346,43,1913,1039,369,188,3505,97,37,13,5,152,248,45,29,473,323,113,62,16,521,718,100,76,1417,556,143,81,25,804,974,142,98,2020,652,226,99,18,999,872,109,166,2140,5,0,0,0,0,0,0,0,0,1631,524,262,59,2478,2807,394,369,6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,9,6,5
117031333,173,53,2592,3869,543,1147,8156,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,2463,397,223,75,3152,4806,701,1426,10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,98,100,10,0,0,0,15,21,4,12,51,10,0,0,0,15,26,4,109,151,9,6,4,0,21,49,5,8,83,2703,477,321,90,3584,5236,816,1658,11296,7,11,4,0,27,4,4,10,37,0,0,3,0,4,4,0,0,9,211,81,85,14,392,471,84,66,1007,210,83,91,14,394,468,84,66,1019,56,13,9,0,83,131,27,22,254,299,46,50,0,397,873,113,106,1488,1137,186,102,20,1451,3074,214,350,5082,792,140,56,12,998,1493,140,201,2833,0,0,0,0,0,0,0,0,0,2285,378,217,40,2922,5566,488,680,9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0
117031336,85,56,1719,1970,441,612,4738,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1627,239,122,63,2046,2353,586,773,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,9,3,0,0,9,13,6,11,38,3,3,0,0,8,13,6,38,67,8,13,3,0,23,22,15,21,77,2259,542,234,104,3136,2935,1123,1047,8241,24,26,0,0,50,22,11,8,86,26,13,3,0,51,35,5,4,93,660,303,109,30,1101,614,457,99,2271,689,321,110,32,1149,653,465,105,2365,33,8,3,0,46,69,16,11,142,207,39,28,11,286,331,79,84,785,542,71,36,25,681,1042,170,177,2077,744,110,46,23,924,1481,193,224,2820,0,0,0,0,0,0,0,0,0,1523,228,124,61,1937,2922,465,494,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,6,4
117031638,20,7,269,1091,192,290,1838,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,396,94,43,16,546,1369,298,361,2581,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,4,4,0,0,0,4,0,8,4,19,8,0,0,0,10,0,8,8,26,0,10,0,0,12,15,9,4,36,826,419,122,46,1418,1683,697,470,4265,51,35,9,0,93,25,12,4,133,160,100,36,10,306,114,81,7,509,281,195,61,12,549,224,231,30,1039,437,297,101,21,858,339,316,40,1553,34,15,4,0,48,64,20,4,142,147,31,24,8,209,236,43,26,512,149,45,14,5,206,239,74,19,540,33,12,0,0,49,47,6,32,141,0,0,0,0,0,0,0,0,3,358,98,41,13,513,588,153,84,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
117031639,61,93,923,1005,521,379,2833,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,820,111,76,96,1103,1198,622,463,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,0,3,26,3,0,0,0,7,9,0,3,26,4,0,0,0,11,13,5,0,27,927,157,89,109,1283,1310,760,509,3862,0,0,0,0,4,4,0,0,3,9,0,0,0,9,8,4,0,22,77,45,14,9,152,69,125,8,357,88,45,14,9,162,77,127,11,377,24,6,0,0,31,22,6,3,59,94,13,8,11,123,161,82,41,416,206,46,19,22,294,405,153,55,907,603,81,45,60,787,1011,222,216,2234,0,0,0,0,0,0,0,0,0,929,146,80,95,1238,1599,461,316,3616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
117031640,28,22,422,617,103,176,1312,..,..,..,..,..,..,..,..,..,9,0,0,0,5,0,0,3,11,682,107,55,48,889,1211,252,346,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,28,19,5,3,51,41,52,39,185,26,15,5,3,53,41,52,50,205,5,0,0,0,14,12,5,5,37,1720,962,297,108,3082,2053,954,642,6734,101,107,18,3,233,52,47,12,344,572,347,110,22,1041,410,246,50,1750,467,406,111,21,1005,357,334,77,1775,1039,753,215,37,2049,763,584,130,3526,108,25,8,7,156,213,46,18,431,200,47,26,7,283,489,76,52,900,294,35,46,6,388,667,73,66,1192,47,7,0,0,52,124,25,12,208,4,0,0,0,4,10,0,3,17,648,121,80,21,882,1491,222,153,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,37,14,16,4
117031641,284,92,2671,1372,654,505,5204,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,4,1656,734,299,100,2790,1459,697,522,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,9,3,0,0,6,6,0,5,14,1792,819,331,113,3058,1545,766,573,5939,0,0,0,0,0,5,0,0,0,23,10,8,4,39,20,6,10,70,62,63,21,0,150,74,26,23,267,83,67,29,3,189,91,32,24,340,10,7,7,0,21,12,4,3,41,21,7,5,5,35,43,3,0,78,550,259,155,23,995,658,111,155,1918,1173,542,183,49,1952,1024,385,247,3609,0,0,0,0,0,0,0,0,0,1756,811,352,78,3003,1732,502,408,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117031642,117,50,1202,1282,463,394,3347,..,..,..,..,..,..,..,..,..,3,0,0,0,3,4,0,0,3,1140,268,198,70,1673,1876,619,645,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12,3,0,0,19,23,21,22,80,13,3,0,0,19,23,21,40,100,12,9,0,0,21,13,8,3,51,1621,617,344,112,2691,2311,1020,818,6839,27,26,0,0,57,15,13,6,89,105,55,23,4,193,111,42,19,356,336,302,130,29,793,298,280,68,1446,440,361,151,31,984,410,323,84,1803,48,18,8,7,78,105,20,19,213,240,65,53,9,361,548,110,124,1144,616,191,83,28,910,793,237,98,2042,270,38,32,14,349,667,52,154,1224,5,0,0,0,3,4,5,0,15,1173,320,168,51,1708,2117,415,390,4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0
117031643,72,32,970,426,276,198,1864,..,..,..,..,..,..,..,..,..,0,0,0,0,4,3,4,0,9,716,384,117,45,1268,510,356,226,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,13,0,5,0,0,4,0,3,0,13,10,5,4,0,20,15,10,3,46,974,804,219,61,2052,720,425,275,3469,211,328,82,20,643,136,41,37,856,50,45,14,3,113,44,7,6,170,77,76,16,3,172,31,22,9,232,128,124,27,3,283,74,30,15,404,13,10,0,0,25,7,7,4,42,143,117,48,3,308,88,47,11,456,1104,425,127,45,1700,975,350,170,3201,163,91,24,14,300,141,45,23,509,7,5,9,0,24,13,0,0,37,1437,659,201,63,2352,1223,455,211,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
117031644,89,53,1456,1185,249,841,3723,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,1042,282,97,53,1471,1190,245,852,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,237,272,3,0,0,0,6,0,0,0,4,3,0,0,0,3,31,6,241,274,0,5,0,0,6,10,0,7,21,1092,309,108,54,1563,1263,262,1115,4203,7,8,0,0,12,10,3,7,31,0,0,0,0,0,0,0,0,0,88,38,14,0,143,50,26,23,246,87,38,14,0,143,50,26,23,243,23,5,4,0,30,34,5,11,81,0,0,0,0,3,4,0,0,7,151,49,13,0,218,107,14,36,378,1070,257,87,37,1453,1488,213,364,3520,0,0,0,0,0,0,0,0,0,1243,310,102,46,1708,1634,229,419,3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0
117031645,262,298,3018,1423,1540,953,6935,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1859,610,262,299,3019,1433,1549,962,6961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,155,157,4,0,0,0,7,4,5,9,20,1859,611,262,296,3031,1446,1555,1123,7151,0,0,0,0,5,5,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,3,12,3,0,0,0,3,8,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,45,19,18,184,67,51,16,313,2451,653,318,227,3646,2215,1416,642,7926,0,0,0,0,0,0,0,0,0,2552,698,331,244,3828,2280,1465,661,8238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0
117031646,66,65,809,669,618,441,2544,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,627,222,96,79,1022,824,746,505,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,9,9,8,11,37,686,259,119,83,1151,899,808,561,3411,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,68,44,25,9,156,114,77,31,375,68,45,25,9,154,114,73,34,378,0,0,0,0,3,0,0,0,5,64,11,16,8,96,99,34,14,238,309,142,69,28,546,501,226,98,1371,344,108,43,27,519,341,190,46,1091,0,0,0,0,0,0,0,0,0,717,262,124,64,1163,940,445,154,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0
117031647,208,97,2329,1821,901,682,5729,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,1728,472,294,112,2608,2253,957,861,6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,3,0,4,6,17,0,3,0,0,3,0,4,9,19,3,0,0,0,11,8,4,0,17,1836,555,445,135,2975,2460,1052,946,7427,16,0,3,0,21,13,4,4,35,21,19,8,3,52,49,16,10,127,101,70,110,10,290,187,60,38,576,119,87,123,13,347,233,77,53,706,13,6,3,0,18,63,6,24,109,106,36,58,3,212,345,45,89,693,1135,321,117,41,1610,1097,391,203,3303,1063,303,129,48,1540,1496,506,335,3875,3,0,0,0,4,0,0,0,4,2313,658,309,97,3378,3002,948,654,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
117031648,174,87,1922,923,871,400,4116,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1265,450,179,85,1984,965,890,429,4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,5,0,24,1362,562,213,99,2235,1033,940,458,4664,3,11,0,0,13,5,5,0,21,35,30,3,0,72,28,8,3,112,90,84,28,3,207,62,37,14,320,130,115,34,3,280,92,46,16,434,5,5,0,0,11,10,3,0,32,24,0,0,0,31,34,7,0,73,743,176,59,34,1016,572,284,91,1961,1235,381,161,81,1863,1194,579,191,3824,0,0,0,0,0,0,0,0,0,2011,562,221,118,2913,1814,872,288,5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
