SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
124011450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,117,6,3,6,3,3,15,44,76,277,370,397,431,494,251,343,2723,0,0,0,0,3,0,12,21,61,53,20,26,15,3,34,257,0,3,3,11,30,4,36,11,43,14,9,3,0,0,4,170,0,0,0,0,4,0,0,0,5,3,0,3,0,0,0,17,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,17,8,3,9,18,22,14,31,29,32,17,8,4,0,0,26,219,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,3,14,34,66,17,83,61,146,91,38,37,15,3,78,687,27,12,47,48,75,204,278,323,701,676,659,618,706,342,536,5250,0,0,0,0,0,0,3,4,12,34,59,68,110,78,9,369,0,0,0,0,0,0,8,12,13,19,11,0,8,6,0,71,0,0,0,0,0,3,0,3
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,54,7,0,6,3,7,34,48,80,193,160,128,101,90,34,138,1041,0,0,0,3,3,3,11,16,40,23,15,7,4,0,26,150,0,0,6,8,28,8,50,32,24,6,6,0,0,0,17,176,0,0,0,0,0,0,3,0,3,3,4,0,0,0,3,20,0,0,10,3,9,0,8,0,3,0,0,0,0,0,0,40,0,3,13,26,53,17,50,23,23,8,8,0,0,0,28,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,25,41,96,31,111,70,96,47,23,9,0,0,75,645,10,9,58,66,120,247,275,309,522,344,264,192,174,67,320,2967,0,0,0,0,0,0,3,0,11,40,43,36,30,32,0,195,0,0,0,0,7,8,15,18,34,24,6,6,3,3,3,126,0,0,0,0,0,0,3,6
124011453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,76,6,5,3,5,3,23,29,76,243,271,217,168,134,44,201,1415,0,0,0,3,3,0,4,18,35,30,9,12,0,0,30,136,0,0,0,9,23,10,23,14,25,7,3,0,0,0,18,135,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,5,6,0,3,0,4,0,0,0,0,0,0,27,3,0,7,22,32,13,25,18,24,3,0,0,0,0,15,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,3,9,41,66,28,62,54,89,42,12,12,0,0,70,489,13,5,33,50,78,165,169,239,527,470,359,263,210,56,367,2994,0,0,0,0,0,0,0,0,16,21,43,43,42,16,6,193,0,0,0,0,0,3,0,5,32,8,12,3,3,3,0,66,0,0,0,0,0,0,3,3
124011454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,144,7,3,6,12,5,25,39,65,367,504,471,407,475,189,426,3005,0,3,0,0,0,0,5,24,72,78,28,31,12,0,52,311,0,0,3,6,33,4,33,36,38,16,5,10,5,0,26,211,0,0,0,0,3,0,3,3,6,0,0,0,0,0,0,26,0,0,3,5,6,5,0,5,0,0,0,0,0,0,3,34,4,3,12,22,38,13,38,35,47,22,16,0,0,0,21,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,8,17,36,82,21,79,104,164,118,51,40,16,3,109,855,24,16,51,62,112,264,283,393,876,892,785,618,677,262,698,6015,0,0,0,0,0,0,0,3,16,42,107,106,124,65,7,468,0,0,0,0,0,0,10,12,27,16,10,12,3,5,0,99,0,0,0,0,0,0,4,3
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,3,0,0,12,31,37,107,74,78,84,72,10,85,583,0,0,0,0,0,0,0,3,10,14,0,0,0,0,9,44,0,0,3,5,7,0,18,11,11,5,0,0,0,0,14,83,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,8,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,10,5,3,7,4,21,5,16,13,4,5,3,0,0,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,13,37,10,36,32,27,20,3,0,0,0,29,235,7,5,19,29,54,124,140,154,248,173,144,129,141,22,174,1567,0,0,0,0,0,0,0,0,10,10,19,15,24,20,0,107,0,0,0,0,0,0,3,4,13,3,0,3,0,0,4,43,0,0,0,0,0,0,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,0,0,0,3,0,0,3,0,0,78,87,8,3,10,6,7,24,58,83,347,392,385,225,213,71,260,2093,0,0,0,0,3,3,19,39,81,61,24,19,8,5,41,310,0,4,7,11,22,7,21,24,30,13,7,3,0,0,17,161,0,0,0,0,3,0,6,0,4,0,3,0,0,0,3,24,0,0,0,3,9,0,3,3,0,0,0,0,0,0,3,30,0,10,19,34,54,19,51,18,51,16,11,3,0,0,33,313,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,9,3,11,32,47,90,29,97,87,169,96,40,22,11,5,109,853,16,18,56,55,115,216,247,314,742,716,615,328,286,81,467,4266,0,0,0,0,0,0,0,0,24,65,119,86,58,22,10,383,0,0,0,0,0,0,0,4,14,9,3,4,0,0,0,35,0,0,0,0,0,0,0,11
124031458,0,0,0,0,0,0,0,0,3,0,0,0,0,0,130,133,5,5,8,8,8,30,64,103,388,417,399,263,299,136,361,2503,0,0,0,3,0,4,22,34,74,51,20,23,4,3,28,273,0,0,4,7,43,10,26,24,30,11,7,0,3,0,13,184,0,0,0,0,7,0,6,0,3,3,3,0,0,0,6,26,0,0,13,10,18,6,5,3,3,0,0,0,0,0,4,62,6,9,19,47,68,34,52,27,30,15,3,3,0,0,35,354,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,6,16,33,71,135,49,114,83,145,88,30,24,12,3,102,908,32,21,59,86,151,246,274,295,716,711,654,373,394,152,537,4692,0,0,0,0,3,0,0,0,24,81,252,133,150,47,15,717,0,0,0,0,3,4,3,0,12,7,3,9,3,0,3,54,0,0,0,0,0,0,3,10
124031459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,79,6,0,3,3,3,15,29,54,220,324,298,274,295,150,227,1886,0,0,0,0,0,0,6,18,59,44,23,21,12,0,25,217,0,5,3,9,21,0,24,27,22,19,6,3,3,0,11,139,0,0,0,0,5,0,0,3,0,4,3,0,0,0,3,19,0,0,0,3,3,3,4,0,6,0,0,0,0,0,0,30,3,0,7,9,20,16,23,10,30,13,5,3,0,0,26,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,9,18,55,20,65,62,120,75,42,25,11,0,69,583,26,11,32,30,65,199,216,243,551,562,509,419,426,206,389,3872,0,0,0,0,0,0,0,0,6,29,71,64,66,32,3,274,0,0,0,0,3,3,3,3,16,4,7,0,3,0,0,43,0,0,0,0,0,3,0,0
124031460,0,0,0,0,0,0,0,0,4,0,0,0,0,0,151,159,6,3,10,5,9,19,45,86,453,556,588,513,577,248,376,3508,3,0,0,0,5,0,14,39,99,50,19,29,13,3,35,316,0,4,3,16,24,3,29,18,32,17,3,4,0,0,13,174,0,0,0,3,0,0,6,0,6,3,5,0,0,0,0,25,0,3,3,3,11,3,4,5,6,0,0,0,0,0,0,37,5,3,7,13,43,3,28,10,34,6,4,0,0,3,19,191,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,10,9,13,18,34,82,11,87,71,172,77,33,39,15,11,79,754,29,15,47,55,104,150,200,269,820,868,853,700,751,297,565,5724,0,0,0,0,0,0,0,6,19,56,143,118,135,62,8,538,0,0,0,0,0,3,3,0,5,12,9,0,3,3,3,52,0,0,0,0,0,0,0,3
124031461,0,0,0,0,0,0,0,0,3,0,0,0,0,0,83,88,7,0,7,4,9,30,61,96,371,358,358,263,224,70,241,2114,0,0,0,3,5,3,22,34,61,55,29,19,3,6,30,274,0,0,8,15,19,10,29,25,39,18,11,5,3,0,14,191,0,0,3,0,3,0,3,5,7,0,0,3,0,0,3,29,0,0,3,7,10,0,3,3,0,0,3,0,0,0,0,31,5,4,12,22,48,25,52,45,62,20,9,3,3,0,27,328,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,16,5,8,28,44,85,35,113,112,166,90,49,28,15,3,82,868,33,12,61,59,117,281,303,384,810,693,644,386,344,98,443,4667,0,0,0,0,0,0,0,0,21,68,140,95,68,30,3,429,0,0,0,0,0,0,0,7,18,6,8,3,0,0,0,47,0,0,0,0,0,0,0,0
124031462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,77,12,3,15,13,21,57,63,116,394,367,310,204,163,51,202,1988,3,3,0,0,14,3,26,51,98,39,23,23,8,0,29,315,0,0,9,11,37,10,53,25,31,17,6,4,0,0,13,225,0,0,0,0,8,0,3,4,8,0,0,0,0,0,7,40,0,0,7,16,19,6,5,0,4,0,0,0,0,0,0,56,6,8,29,56,75,27,57,39,50,13,3,0,3,0,35,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,12,14,42,86,146,45,144,118,196,65,39,25,9,0,112,1067,39,21,79,102,180,273,303,342,822,647,554,293,231,57,433,4387,0,0,0,0,0,0,0,3,37,85,138,79,68,15,15,447,0,0,0,0,0,0,0,3,12,5,3,6,4,0,0,34,0,0,0,0,0,0,3,4
124031463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,3,0,0,3,3,13,24,25,134,106,127,120,151,76,162,943,0,0,0,0,3,0,7,9,13,7,4,4,3,0,9,59,0,0,3,7,7,0,12,8,0,3,0,0,0,0,8,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,3,3,4,5,8,3,8,6,14,9,3,3,3,0,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,4,9,14,18,0,26,22,32,21,7,11,6,3,33,204,16,8,24,16,29,90,89,104,250,189,193,168,197,99,252,1725,0,0,0,0,0,0,0,0,17,22,54,55,61,17,10,241,0,0,0,0,3,0,0,3,8,0,3,0,0,0,3,27,0,0,0,0,0,0,3,3
124031464,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53,63,3,0,6,3,11,31,41,70,188,197,143,89,80,32,125,1020,0,3,0,0,3,0,23,23,68,27,25,12,3,0,25,224,0,0,5,9,28,4,31,15,18,12,0,3,0,0,13,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,26,0,0,3,3,16,4,4,0,3,0,0,0,0,0,8,50,3,6,19,34,59,28,48,28,43,11,3,0,5,0,33,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,12,27,46,107,48,108,68,133,54,33,20,6,0,91,753,21,10,50,57,124,226,240,245,501,390,308,154,144,41,289,2806,0,0,0,0,0,0,0,0,25,59,89,57,62,18,4,312,0,0,0,0,0,0,0,10,14,3,7,0,0,0,0,34,0,0,0,0,0,0,0,4
124031465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,4,3,3,3,0,12,11,40,112,132,116,90,97,40,136,790,0,0,0,0,0,0,0,3,15,6,0,4,0,0,11,49,0,0,0,3,9,3,6,0,8,4,0,0,0,0,4,46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,14,0,0,9,6,11,8,6,6,8,3,0,3,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,25,12,19,14,36,23,7,4,0,0,23,172,12,5,15,15,31,75,52,84,212,206,166,114,127,47,191,1355,0,0,0,0,0,0,0,0,12,24,29,23,16,14,8,117,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
124041466,0,0,0,0,0,0,0,0,3,0,0,0,0,0,87,87,3,0,6,8,4,21,42,59,273,235,217,170,126,59,207,1431,0,0,0,0,3,0,23,23,72,44,16,21,5,0,24,237,0,3,6,4,27,5,28,34,25,10,6,3,0,0,8,165,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,5,14,6,0,3,0,3,0,0,0,0,3,37,3,7,13,20,42,13,38,34,36,17,9,6,0,0,26,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,3,10,25,38,82,26,101,92,144,69,26,29,8,0,84,738,22,9,58,54,99,220,245,277,611,451,386,257,201,86,389,3367,0,0,0,0,0,0,0,3,20,55,67,52,41,18,9,272,0,0,0,0,0,0,6,4,18,3,0,3,3,0,3,47,0,0,0,0,0,0,3,4
124041467,0,0,0,0,0,0,0,0,3,0,0,0,0,0,85,89,10,4,6,3,14,28,56,89,382,335,306,199,202,84,247,1972,0,0,0,0,6,5,27,44,78,65,33,24,4,0,32,323,0,3,5,19,43,12,39,22,36,9,3,3,0,0,18,209,0,0,0,0,3,0,4,0,5,3,0,0,0,0,4,28,0,3,4,10,20,3,8,0,5,3,0,0,0,0,3,62,13,13,40,39,71,32,55,27,46,20,3,7,3,0,30,397,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,25,13,22,51,67,149,46,134,93,173,97,47,28,10,0,106,1041,27,28,79,82,172,203,267,295,733,598,504,312,265,107,437,4111,3,0,0,0,0,0,3,0,34,60,95,87,68,17,9,375,0,0,0,0,5,0,0,0,17,14,0,3,0,0,0,44,0,0,0,0,0,0,5,13
124041468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,3,0,4,7,4,14,29,43,145,143,150,94,94,49,151,937,0,0,3,0,6,0,8,7,16,7,4,4,0,0,3,60,0,0,3,4,4,3,3,0,7,4,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,8,15,3,12,0,17,4,8,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,12,15,20,11,27,18,43,20,10,8,0,3,18,208,21,3,21,24,34,85,97,115,259,221,207,118,116,62,209,1599,0,0,0,0,0,0,0,0,13,18,24,18,18,11,3,113,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,27,0,0,0,0,0,0,0,5
124051469,0,0,0,0,0,0,3,0,0,0,0,0,0,0,47,54,5,0,6,9,3,8,20,37,159,166,198,145,153,66,157,1135,0,0,0,0,6,0,4,10,23,23,5,10,4,0,5,101,0,0,0,0,12,4,7,8,6,3,0,3,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,9,3,3,6,4,15,3,10,8,4,10,0,0,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,5,4,35,7,27,24,38,32,8,9,6,0,25,239,12,3,20,18,45,43,66,83,258,277,270,184,197,66,214,1764,0,0,0,0,0,0,0,0,12,18,48,32,28,5,3,147,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,3
124051470,0,0,0,0,0,0,0,0,0,0,0,3,0,0,118,119,12,9,13,10,12,32,76,142,488,576,516,374,352,124,380,3112,3,0,0,3,11,0,31,33,97,80,50,24,14,6,42,395,0,0,3,4,32,6,34,26,44,18,9,3,3,0,20,213,0,0,0,3,0,0,3,3,7,3,3,0,3,0,6,39,0,3,5,3,14,4,3,0,9,3,0,0,0,0,4,49,13,7,16,35,58,11,29,21,38,19,11,3,0,0,26,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,16,10,25,56,115,26,102,88,193,123,77,37,14,6,114,1004,34,18,59,77,136,220,279,331,915,931,827,510,456,149,599,5542,0,0,0,0,0,0,3,3,24,71,133,99,70,21,15,449,0,0,0,0,0,0,8,0,12,4,3,0,0,0,0,35,0,0,0,0,0,0,0,8
124051580,0,0,0,0,0,0,0,0,3,3,0,0,0,0,60,70,3,0,12,6,16,33,60,90,273,262,201,110,81,33,174,1354,0,0,0,0,9,7,23,24,73,23,18,5,5,0,25,208,0,0,0,9,16,5,21,13,13,3,6,3,0,0,11,108,0,0,0,4,3,0,6,0,7,3,3,3,0,0,9,37,0,0,5,6,6,3,0,0,6,4,0,0,0,0,4,31,9,3,27,35,49,17,43,20,44,19,9,3,6,0,29,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,9,9,29,53,87,31,94,64,143,52,37,15,13,0,81,718,32,7,59,66,117,215,220,255,552,429,324,155,121,36,328,2911,0,0,0,0,0,0,0,0,20,38,78,36,26,7,3,213,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,16,0,0,0,0,0,0,0,3
124051581,0,0,0,0,0,0,6,0,3,5,0,0,0,0,66,83,7,3,14,8,10,48,71,103,321,277,187,106,78,19,185,1441,0,4,4,0,3,4,29,29,80,48,24,13,4,0,33,278,0,3,8,7,25,11,28,18,29,8,7,3,3,0,18,170,0,0,0,0,4,3,7,0,5,0,3,0,0,0,8,32,0,0,9,13,20,4,7,6,8,0,0,0,0,0,3,81,12,14,29,61,110,40,78,50,78,25,5,4,0,3,61,571,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,24,14,19,56,77,168,67,145,107,203,90,42,25,5,3,139,1152,29,31,94,104,197,330,306,316,702,522,325,169,117,43,416,3693,0,0,0,0,0,0,0,0,35,62,111,40,20,10,5,280,0,0,0,0,0,0,0,3,17,6,3,0,0,0,0,32,0,0,0,0,0,0,0,3
125011473,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,65,17,5,12,8,24,24,54,48,175,125,145,195,173,112,125,1250,0,0,0,0,0,0,7,9,28,22,10,25,7,3,16,121,0,0,0,0,9,3,11,0,7,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,11,10,7,12,4,11,0,5,11,13,13,4,3,3,3,17,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,14,8,27,5,24,20,60,33,18,28,5,5,35,298,42,17,37,21,60,74,120,113,342,287,352,346,403,219,247,2687,3,0,0,0,0,0,0,0,33,58,175,181,242,137,10,838,0,0,0,0,0,0,12,7,27,8,0,3,0,0,0,67,0,0,0,0,0,3,0,10
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,3,0,0,0,4,3,0,3,0,0,0,0,0,125,135,33,8,55,53,58,167,178,207,375,238,138,107,76,26,309,2038,0,0,0,0,12,0,9,9,24,15,11,4,4,3,7,95,0,6,3,8,11,3,15,4,11,3,0,3,0,0,3,73,0,0,0,0,0,0,4,3,4,0,0,0,0,0,3,19,3,0,4,3,3,3,4,3,0,4,0,0,0,0,4,34,25,10,30,31,36,29,39,22,47,23,16,3,3,0,37,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,23,14,42,37,58,41,67,41,95,44,21,11,11,4,72,587,108,34,149,116,152,385,347,336,605,367,218,141,103,41,469,3553,0,0,0,0,0,0,3,4,16,31,36,17,14,5,3,140,0,0,0,0,0,4,11,10,36,8,4,0,0,0,0,76,0,0,0,0,0,0,4,0
