SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
124031460,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,18,3,27,0,0,42,13,7,16,0,4,34,98,16,147,12,13,281,92,28,160,17,31,332,13,12,36,11,7,75,3,4,11,0,7,24,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,21,254,69,408,41,61,831
124031461,0,0,0,0,5,0,0,0,0,4,14,0,3,0,0,16,8,0,7,0,0,17,10,0,4,0,0,18,49,4,32,7,3,96,154,14,184,16,23,402,39,16,80,14,9,157,6,9,12,3,7,32,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,13,310,46,333,36,51,771
124031462,0,0,0,0,14,0,3,0,0,22,19,0,5,0,0,29,13,0,8,0,0,26,40,3,34,3,3,87,126,4,101,4,9,245,168,32,289,12,36,536,43,17,63,4,12,140,8,0,9,8,3,25,3,0,4,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,3,23,460,59,543,28,68,1154
124031463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,8,0,4,3,0,22,12,0,16,3,4,42,22,4,53,6,9,101,24,9,22,0,8,65,6,3,4,3,0,16,3,0,11,0,0,15,0,0,3,0,0,3,0,0,0,0,0,3,3,0,4,0,0,6,89,24,131,25,31,294
124031464,0,0,0,3,7,0,3,0,0,9,29,3,5,0,0,34,20,0,4,0,0,24,30,0,20,3,3,50,129,4,76,10,9,227,226,17,198,21,37,493,35,8,29,7,3,84,18,0,12,0,3,39,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,21,505,29,368,36,66,1001
124031465,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,12,3,5,0,0,20,6,3,16,3,3,27,5,0,9,0,0,13,0,0,8,0,3,10,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,44,3,10,96
124041466,0,0,0,0,0,0,0,0,0,0,13,0,5,3,0,23,12,0,3,0,3,19,29,3,20,0,0,59,58,7,36,0,5,113,133,21,138,9,28,319,40,11,69,8,14,141,11,3,3,0,0,19,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,9,0,0,18,316,48,296,33,59,738
124041467,0,0,0,0,0,0,0,0,0,4,10,0,5,0,0,20,24,0,3,0,3,33,39,4,42,5,8,102,40,7,33,3,3,87,133,24,162,10,33,361,58,10,79,7,26,180,5,6,0,3,6,25,4,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,4,0,0,3,0,3,10,324,56,349,32,91,849
124041468,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,8,4,0,0,0,0,3,13,0,6,0,4,21,17,4,16,3,3,44,10,4,19,0,3,38,10,0,10,0,3,17,0,0,6,0,4,14,4,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,3,0,10,69,9,71,17,22,184
124051469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,7,0,0,8,37,3,35,5,9,88,7,3,23,6,11,55,4,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,12,78,11,29,181
124051470,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,3,4,6,0,4,0,3,11,10,0,12,0,4,35,86,32,152,18,40,322,52,15,80,12,18,169,11,3,13,3,3,27,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,14,183,47,275,33,77,615
124051580,0,0,0,0,4,0,0,0,0,6,7,0,0,0,0,9,0,0,3,0,0,3,8,3,3,0,0,15,27,0,18,0,8,55,129,33,157,17,26,361,16,11,26,3,4,56,0,4,0,3,0,5,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,9,196,54,222,26,45,545
124051581,0,0,0,0,8,0,3,0,0,15,27,0,3,0,0,37,10,0,3,0,3,21,32,4,18,0,8,59,108,14,106,10,13,257,219,38,277,27,41,606,18,5,15,0,4,49,3,3,7,0,0,19,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,10,0,5,0,4,13,435,71,462,44,84,1096
125011473,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,3,0,0,3,8,0,10,0,0,16,18,0,7,0,0,26,150,4,60,0,0,207,507,7,267,15,7,806,269,8,172,20,14,490,43,11,76,22,11,164,35,4,50,11,5,103,4,0,14,3,0,26,3,3,4,0,3,21,22,0,9,3,4,29,1087,52,669,69,50,1930
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,5,8,0,3,0,0,12,9,0,3,0,0,19,7,0,8,3,3,17,3,3,7,0,0,20,34,11,44,3,3,96,109,24,195,9,11,351,137,64,224,13,21,459,65,25,81,9,5,184,13,7,9,3,3,30,7,4,3,0,0,14,0,0,3,0,0,3,4,0,5,0,0,3,8,0,24,7,0,44,425,138,617,46,45,1283
125011583,0,0,0,0,6,0,0,0,0,10,14,0,3,0,0,22,13,0,6,0,0,19,31,0,11,4,0,43,61,13,85,4,9,174,228,30,328,9,18,614,101,25,94,9,8,229,26,4,17,8,3,53,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,26,503,71,566,33,32,1215
125011584,0,0,0,0,5,0,0,0,0,9,10,0,3,0,0,16,3,3,0,4,0,6,8,3,7,0,0,18,11,0,8,0,0,27,26,18,52,8,7,101,23,23,63,8,12,126,10,13,27,3,3,54,4,8,10,0,3,29,11,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,14,106,70,190,26,31,425
125011585,0,0,0,3,5,0,8,0,0,9,7,0,5,0,0,22,3,0,3,0,0,5,7,3,3,0,3,21,34,10,47,8,4,107,87,8,111,11,21,235,34,27,65,13,19,165,13,3,24,7,4,46,8,0,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,16,202,59,289,41,60,657
125011586,0,0,0,4,10,0,3,0,0,11,19,0,5,0,4,28,9,0,0,0,3,15,10,3,11,0,0,27,34,3,29,3,0,72,156,14,124,10,17,322,168,22,166,46,33,423,125,17,69,27,24,262,39,6,49,15,20,130,10,4,13,3,5,40,0,0,3,0,0,7,8,0,3,3,0,14,29,8,10,10,7,59,638,77,503,129,122,1455
125011587,0,0,0,0,3,0,0,0,0,10,20,0,8,3,0,30,3,0,0,0,0,3,5,0,6,3,0,13,4,4,22,0,5,35,37,6,73,8,8,135,15,12,48,4,8,98,4,3,4,4,0,16,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,17,108,33,171,22,31,372
125021476,0,0,0,0,12,0,0,0,0,10,12,0,0,0,0,18,3,0,0,0,0,8,15,3,17,3,3,44,15,0,6,4,0,22,61,6,57,9,7,136,130,31,292,41,33,527,69,41,202,35,19,362,32,16,103,16,19,180,14,11,38,9,0,71,7,3,3,3,3,24,3,0,7,0,0,13,14,8,14,4,3,34,392,120,749,133,90,1485
125021477,0,0,0,5,9,3,3,0,5,18,36,0,10,4,0,53,17,3,10,3,0,37,76,12,79,7,13,185,32,9,25,4,6,78,71,10,78,9,14,184,119,36,176,31,30,392,60,7,91,12,15,191,22,9,35,10,10,84,11,3,9,3,3,29,0,0,3,0,0,7,3,0,0,0,0,3,20,9,16,3,5,45,505,93,561,85,107,1350
125021478,0,0,0,5,18,0,3,3,4,26,55,3,3,4,0,67,19,0,10,4,0,28,16,4,12,4,3,37,24,8,12,0,4,46,70,4,87,10,14,185,100,19,113,25,18,279,53,16,98,18,13,199,11,7,32,10,10,78,7,0,13,0,0,24,0,0,10,0,0,16,3,3,5,0,0,7,19,3,3,3,4,27,420,76,410,83,85,1074
125031479,0,0,0,8,8,0,7,0,3,20,37,3,7,5,7,57,17,4,0,3,5,30,5,9,20,3,6,36,30,7,22,8,15,75,68,27,127,13,16,248,51,40,127,16,35,273,11,12,49,5,4,80,3,9,14,3,4,23,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,3,9,33,256,109,396,63,101,926
125031480,0,0,0,4,22,0,0,0,3,29,55,0,8,5,3,72,23,0,11,3,3,35,25,8,23,0,3,60,57,3,71,3,11,147,43,26,102,15,22,205,24,22,69,11,11,145,3,3,15,0,0,22,5,3,0,0,3,16,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,9,9,0,5,30,284,79,326,38,71,804
125031481,0,0,0,3,11,0,8,0,0,16,25,0,15,0,0,36,13,0,9,0,5,33,14,0,19,3,5,44,48,4,41,3,13,109,257,35,293,21,28,634,109,30,177,23,16,348,30,10,43,0,3,85,8,0,7,0,0,17,0,0,0,0,0,4,3,0,4,0,0,6,0,0,3,0,0,6,14,9,18,4,6,46,542,93,652,62,75,1426
125031482,0,0,0,0,3,0,5,0,0,11,13,0,0,0,3,23,3,0,0,0,0,7,10,0,7,0,0,25,4,0,13,4,7,21,73,10,80,12,15,191,79,25,171,20,39,323,27,10,76,11,16,142,11,12,27,4,5,53,3,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,5,0,19,241,53,396,54,94,844
125031483,3,0,0,15,19,0,0,0,0,24,62,3,13,6,4,95,48,4,17,7,0,76,20,7,27,3,16,78,43,4,38,7,6,102,111,29,224,25,24,410,64,39,189,18,31,337,4,13,45,4,9,73,5,0,7,0,3,27,0,3,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,3,13,0,15,0,8,38,416,117,617,82,108,1328
125031484,0,0,0,5,7,0,0,0,3,15,25,5,17,3,3,50,7,0,12,0,0,21,12,3,13,4,0,33,42,5,40,6,0,100,174,22,272,27,21,520,52,36,128,26,25,274,20,8,45,9,12,101,13,8,22,0,6,51,6,0,3,4,3,14,0,0,0,0,0,0,0,4,0,0,0,3,18,0,7,3,4,26,409,91,563,82,81,1234
125031485,3,0,0,9,10,0,6,0,0,22,42,6,14,3,4,78,20,5,6,0,0,30,29,4,21,4,3,58,76,7,76,5,12,187,308,49,503,27,40,934,141,48,252,30,46,515,32,30,77,22,15,177,16,9,31,11,5,70,3,4,5,0,3,21,0,4,4,0,0,11,0,0,0,0,0,6,22,3,21,3,9,50,726,170,1056,116,149,2210
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
125041489,0,0,0,7,12,0,3,0,0,21,19,0,9,0,3,28,24,0,11,0,3,38,21,4,17,3,8,50,70,3,52,3,5,130,451,26,510,24,25,1034,288,36,378,33,35,761,81,11,108,16,18,235,13,0,12,7,7,37,3,0,3,0,0,7,0,0,7,0,0,9,4,0,0,0,0,3,31,0,17,0,4,50,1041,76,1142,90,113,2461
125041490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,0,4,20,11,4,34,0,3,55,17,3,37,6,7,66,3,8,21,0,3,38,3,3,3,3,0,11,0,0,3,0,0,6,0,0,0,0,0,4,0,0,5,0,0,11,49,22,119,16,20,225
125041491,0,0,0,0,6,0,0,0,0,8,21,0,4,0,0,26,10,0,3,3,0,17,14,3,8,3,0,27,27,3,25,0,0,55,360,6,544,15,15,934,368,18,584,23,17,1016,56,0,81,7,7,149,10,0,6,3,0,23,4,0,0,0,0,8,0,0,5,0,0,7,0,0,3,0,0,9,22,0,18,0,0,37,911,37,1285,50,50,2332
125041492,0,0,0,4,18,0,9,0,0,24,36,0,10,3,0,47,19,0,8,0,0,21,31,0,28,0,0,59,187,0,127,0,3,326,945,43,1202,51,28,2266,510,23,658,13,27,1234,184,3,219,13,13,425,26,0,23,0,0,56,10,0,8,0,0,17,0,0,8,0,0,11,12,0,8,0,0,17,43,3,30,0,0,73,2041,76,2331,89,80,4616
125041493,0,0,0,3,4,0,0,0,3,10,22,0,9,0,3,33,9,0,7,0,6,20,17,0,16,0,7,42,24,4,15,3,10,56,147,24,218,13,24,430,107,13,172,30,30,355,27,5,46,12,7,95,8,6,13,4,3,36,0,0,9,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,0,3,21,399,61,532,61,88,1146
125041494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,13,0,10,0,0,27,33,7,51,9,6,104,10,5,34,12,5,70,5,0,10,0,0,16,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,67,14,125,22,22,251
125041588,0,0,0,3,0,0,0,0,0,5,21,0,3,0,0,27,11,0,6,0,0,20,4,4,10,0,0,20,16,0,18,0,3,35,127,19,282,24,18,461,50,13,148,12,16,242,7,4,30,4,3,50,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,17,259,45,518,41,46,911
125041589,0,0,0,4,11,0,3,0,0,15,31,0,8,6,0,47,18,0,4,0,3,22,9,0,6,3,3,21,29,4,22,7,3,62,286,24,566,22,15,912,126,32,283,23,17,484,16,14,43,9,4,95,0,3,4,4,3,22,0,0,7,0,0,11,0,0,3,0,0,3,0,0,3,0,0,6,13,0,17,0,0,31,536,84,982,82,53,1741
126011495,3,0,0,4,0,0,0,0,0,4,3,0,4,0,0,9,6,0,3,0,0,13,6,0,5,4,0,17,27,0,16,0,3,46,74,7,79,7,8,186,162,22,258,35,24,497,149,33,274,38,27,523,43,14,98,29,21,203,15,5,50,17,12,92,12,7,22,14,3,57,11,3,17,6,3,36,8,3,10,6,8,34,548,105,852,161,105,1772
126011496,0,0,0,5,0,0,3,0,0,0,6,0,4,0,0,9,4,0,0,0,0,11,4,0,0,0,0,3,13,0,4,0,0,23,50,4,15,4,5,79,30,9,60,10,4,113,30,11,67,11,6,129,19,8,53,8,3,96,11,6,35,7,4,64,3,4,23,3,0,34,8,6,17,7,3,38,5,3,3,0,4,16,189,61,289,60,39,639
126021497,0,0,0,3,6,0,3,0,0,8,16,0,0,0,0,22,15,0,8,0,3,29,25,4,15,0,4,41,21,0,10,0,0,39,149,7,125,25,9,309,131,11,125,12,22,304,72,31,118,34,23,277,47,14,85,19,11,176,19,4,28,6,11,66,5,3,10,3,4,32,13,0,12,4,3,28,30,0,16,4,3,58,577,82,569,115,96,1438
126021498,0,0,0,4,5,0,0,0,0,10,28,0,0,0,0,27,9,0,0,3,0,14,4,0,6,0,0,12,15,0,3,0,0,23,127,0,44,0,3,176,111,3,46,3,6,170,50,0,47,3,5,110,28,0,53,3,6,96,18,3,29,0,6,54,6,0,24,4,6,38,7,9,32,4,3,53,15,3,3,0,3,21,454,30,306,26,40,848
126021499,0,0,0,0,3,0,0,0,0,3,8,0,0,3,0,9,4,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,7,17,0,9,0,0,30,24,0,16,0,3,44,25,0,14,3,0,46,16,0,14,0,0,32,6,0,8,3,0,19,8,3,15,0,0,27,16,5,40,15,3,79,5,0,4,0,0,13,133,15,134,24,11,320
126021500,0,0,0,0,11,0,5,0,0,12,29,3,3,0,3,35,14,0,0,0,3,16,25,0,12,0,3,40,27,0,15,3,0,50,216,4,154,11,7,387,512,13,326,26,16,897,136,4,112,13,10,271,64,6,71,13,3,157,22,3,9,3,4,46,8,0,11,0,0,23,10,3,5,0,0,22,17,0,11,7,3,32,1119,43,742,72,55,2034
126021501,0,0,0,0,4,0,0,0,0,8,18,0,0,0,0,22,14,0,0,0,0,13,6,0,4,0,3,16,11,0,3,0,0,21,7,0,13,3,3,21,24,3,23,4,5,66,31,4,64,3,8,105,19,4,48,5,7,92,9,4,41,7,0,58,3,5,12,3,0,25,4,5,19,0,0,32,10,4,3,0,0,18,181,33,236,30,24,505
126021503,0,0,0,0,7,0,0,0,0,7,14,0,0,3,0,13,9,0,0,0,0,14,11,0,12,0,0,25,119,0,34,4,3,164,446,7,253,20,10,739,236,13,181,11,13,456,130,15,121,19,11,295,48,4,62,14,8,132,27,3,19,9,4,52,9,0,3,7,0,19,5,0,13,5,0,25,18,0,14,0,0,27,1090,49,717,80,55,1986
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,5,0,0,9,3,0,8,0,0,13,3,4,10,0,0,21,4,4,13,3,0,25,4,4,4,3,0,12,0,0,10,0,3,17,0,3,9,0,0,14,3,0,0,0,0,0,32,13,57,6,5,120
126021591,0,0,0,4,13,0,3,0,0,13,17,0,0,0,3,26,19,0,5,0,0,25,14,4,8,4,6,41,46,0,9,4,3,67,273,11,196,20,14,508,283,16,165,15,20,499,192,19,216,18,21,469,88,22,139,13,10,268,26,6,41,8,7,91,14,3,30,3,4,53,8,3,30,7,3,48,17,0,7,5,6,41,1043,87,869,96,102,2199
127011504,0,0,0,3,19,0,11,0,7,37,104,5,40,11,17,171,17,15,15,3,4,59,17,13,25,11,18,82,22,12,40,8,21,104,73,47,178,18,38,356,11,4,28,3,8,52,3,0,7,0,3,13,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,6,26,296,95,368,56,122,936
127011505,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,4,4,0,0,0,0,5,7,0,8,0,0,12,19,4,12,0,10,43,38,3,23,11,11,82,25,14,31,5,13,84,20,6,17,4,4,44,4,3,12,0,4,23,4,3,3,0,3,12,0,0,3,0,0,4,0,0,0,0,0,5,11,0,16,3,4,29,152,32,145,23,47,402
127011506,0,0,0,0,7,0,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,24,0,14,0,0,38,19,0,9,0,3,33,35,5,26,3,8,72,90,18,128,17,26,269,74,35,137,22,34,304,7,4,21,6,7,44,6,3,10,0,3,18,0,0,4,0,0,4,0,0,4,0,0,4,13,0,9,0,5,24,282,67,373,48,88,858
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5
127011593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,3,0,0,9,18,14,38,6,16,86,4,7,23,3,5,46,0,0,3,5,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,8,35,22,64,16,29,173
127011594,0,0,0,0,3,0,0,0,0,0,8,0,3,0,0,15,0,0,3,0,3,8,3,4,3,3,7,14,3,3,6,0,3,22,39,28,81,9,12,171,41,35,68,15,22,174,7,3,15,6,13,40,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,4,0,16,122,78,202,43,63,514
127011595,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,3,0,4,0,0,9,10,0,10,0,3,21,22,13,49,9,15,100,22,29,73,20,20,169,9,10,36,7,11,73,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,14,79,55,183,42,54,414
127011596,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,3,10,0,0,0,4,9,3,0,4,0,0,8,27,7,33,3,12,73,29,23,79,19,30,178,9,14,37,4,16,91,0,9,4,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,86,58,172,34,68,418
127011597,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,28,11,0,0,0,0,15,10,0,19,3,3,38,48,23,97,14,33,209,22,26,67,15,15,154,3,3,18,5,3,32,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,16,119,59,230,33,63,510
127021509,0,0,0,0,11,0,0,0,0,12,13,0,4,4,3,27,23,3,4,7,5,45,19,10,24,18,6,77,17,15,21,12,13,79,37,23,67,21,34,188,27,12,74,19,37,170,10,10,18,7,15,55,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,3,0,18,184,72,230,83,112,684
127021510,0,0,3,3,0,0,0,0,4,3,20,3,3,4,5,33,3,0,4,0,3,15,6,0,10,0,5,23,13,0,5,4,9,35,44,17,73,11,25,172,45,61,114,36,53,297,10,18,28,10,12,74,3,0,10,4,3,20,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,9,29,170,106,257,77,116,735
127021511,0,0,0,6,10,0,0,0,0,10,36,0,12,0,0,47,26,0,9,0,11,42,51,6,43,11,13,126,263,29,291,43,38,663,134,36,185,37,42,442,48,22,48,12,14,138,7,3,10,0,5,29,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,6,14,0,7,45,623,112,635,109,153,1635
127021512,0,0,0,4,7,0,7,3,0,17,40,0,8,3,3,53,7,0,3,0,3,21,18,3,5,3,3,34,18,9,18,8,10,63,66,25,125,15,34,270,35,22,76,15,16,171,6,7,17,4,4,50,0,0,0,0,3,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,0,20,234,79,295,59,85,754
127021513,3,0,0,4,9,0,6,4,0,22,29,3,19,9,4,57,25,4,8,4,3,50,14,10,24,3,5,59,70,11,80,11,13,183,92,39,171,31,35,376,46,40,84,15,22,203,3,3,8,9,3,28,6,4,12,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,3,30,336,112,436,85,101,1070
127021514,0,0,0,0,3,0,3,0,4,5,11,0,3,3,3,19,3,0,0,0,3,6,5,0,0,4,3,11,13,0,9,0,7,28,29,9,38,14,23,114,23,18,54,15,23,124,5,13,12,7,4,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,4,18,100,46,135,49,70,397
127021515,0,0,0,0,10,0,0,0,0,12,25,0,13,3,11,53,23,0,12,0,3,39,26,0,15,4,11,56,172,19,175,20,35,429,168,62,315,56,93,704,40,36,113,39,48,273,4,3,20,9,3,41,0,0,4,0,0,9,0,3,3,0,0,8,0,0,0,0,3,3,0,0,3,0,0,6,9,3,11,3,0,37,509,137,700,138,220,1709
127021516,0,0,0,0,11,0,0,0,0,15,13,0,3,4,3,29,12,3,14,3,3,31,18,4,7,3,9,33,27,7,25,3,3,61,81,60,181,38,51,406,83,66,181,52,64,444,11,10,26,7,10,62,0,3,4,0,3,17,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,12,0,10,4,0,30,288,160,478,114,150,1187
127021517,0,0,0,0,0,0,3,0,0,5,18,0,5,0,0,25,3,3,3,0,3,9,0,3,3,0,3,10,3,0,8,0,4,20,24,11,40,18,17,106,22,29,49,15,19,140,5,10,15,4,3,39,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,88,56,138,50,51,381
