SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
107011546,4,0,0,0,0,0,0,0,30,20,19,9,4,0,3,90,0,0,0,0,0,3,0,3,4,0,0,0,0,0,3,18,0,0,0,0,0,3,3,14,20,12,5,0,0,0,0,54,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,22,0,0,0,0,0,7,21,16,23,3,0,3,0,0,3,85,0,0,5,4,0,4,0,5,10,0,0,0,0,0,4,33,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,10,3,322,105,6,5,44,4,0,0,0,0,18,553,0,0,0,0,11,9,0,0,0,0,0,0,0,0,40,66,14,26,20,6,330,145,34,48,135,48,28,17,9,3,76,928,0,0,0,0,0,4,0,3,21,29,35,11,7,5,18,135,0,0,0,0,0,8,0,3
107011547,0,0,0,0,0,0,0,0,11,9,15,3,6,0,0,45,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,9,11,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,8,7,6,0,0,0,0,0,3,34,0,0,0,0,3,7,7,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,10,3,155,72,5,18,29,0,0,3,0,0,11,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,9,6,6,0,161,88,20,30,72,23,20,9,6,0,51,513,0,0,0,0,0,0,0,4,5,12,15,10,3,3,7,55,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,3,0,0,66,56,60,27,8,3,3,227,0,0,0,0,0,5,0,3,8,3,0,0,0,0,0,17,0,0,0,0,0,3,0,11,71,28,8,8,5,0,3,135,0,0,0,0,0,0,0,0,12,8,6,4,0,0,0,34,0,0,0,0,0,10,16,18,36,7,0,14,0,0,4,112,0,0,0,4,3,5,13,7,6,4,0,0,0,0,0,45,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,9,10,3,6,160,76,17,19,40,3,3,0,0,0,8,349,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34,39,11,6,5,10,163,108,45,65,239,109,80,54,17,3,56,976,0,0,0,0,0,0,3,3,62,73,83,47,40,13,41,372,0,0,0,0,3,8,0,9
107031137,0,0,0,0,0,0,0,3,38,31,16,4,0,0,3,99,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,39,13,6,0,0,0,0,81,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,0,0,8,18,19,33,9,0,0,0,0,0,88,0,0,0,3,0,16,4,3,3,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,7,3,3,118,84,4,11,23,0,0,0,0,0,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,5,12,3,4,124,112,30,43,157,65,27,5,4,0,41,628,0,0,0,0,0,0,3,0,29,32,29,24,5,0,20,147,0,0,0,0,0,5,0,3
107031138,0,0,0,0,0,5,0,3,31,16,25,19,10,3,3,113,0,0,0,0,0,3,3,0,12,3,3,4,0,0,0,26,0,0,0,0,0,0,0,9,28,17,14,4,7,5,0,82,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,14,0,0,0,0,0,3,6,4,23,6,3,8,0,0,3,70,0,0,3,0,4,7,9,7,15,3,0,0,0,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,4,103,119,23,31,75,12,5,3,4,0,19,406,0,0,0,0,3,3,0,0,3,0,0,0,0,0,54,62,6,3,11,10,111,144,42,54,184,61,52,40,20,10,82,834,0,0,0,0,0,0,0,0,20,25,25,29,16,9,21,137,0,0,0,0,3,0,0,3
107031139,0,0,0,0,0,3,0,0,19,20,13,18,8,3,0,82,0,0,0,0,0,5,3,0,7,3,5,0,0,0,0,20,0,0,0,0,0,4,0,3,27,14,12,4,3,0,0,68,0,0,0,0,0,0,0,0,3,7,3,3,0,0,0,20,0,0,0,0,0,0,3,9,18,3,3,4,0,0,0,46,0,0,3,0,0,10,0,4,9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,3,0,79,68,21,25,47,5,0,0,3,0,5,271,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31,42,7,11,7,3,86,89,35,34,132,57,32,35,20,7,38,589,0,0,0,0,0,0,0,0,18,35,27,36,23,7,27,176,0,0,0,0,0,3,0,4
107031140,0,0,0,0,0,4,0,0,12,16,17,8,9,3,0,82,0,0,0,0,0,3,0,4,9,4,4,0,0,0,0,33,0,0,0,0,0,3,0,0,37,15,8,4,6,0,3,82,0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,22,0,0,0,0,0,3,3,3,8,10,0,3,3,0,6,45,0,0,0,4,0,6,5,3,8,7,0,0,0,0,0,45,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,3,9,7,8,74,80,14,19,65,7,3,3,3,0,10,308,0,0,0,0,3,0,0,0,4,0,0,0,0,0,49,51,4,10,9,9,87,104,29,29,163,60,45,26,28,11,68,686,3,0,0,0,0,3,0,3,16,28,25,28,15,8,30,167,0,0,0,0,0,3,0,3
107031141,0,0,0,0,0,4,0,5,35,56,53,31,20,4,0,208,0,0,0,0,0,4,0,3,11,3,0,4,0,0,0,31,0,0,0,0,0,0,3,10,52,30,10,8,3,0,3,122,0,0,0,0,0,0,0,3,9,10,3,3,0,0,0,22,0,0,0,0,0,6,21,5,32,10,0,14,0,0,10,104,0,0,0,3,4,16,5,4,14,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,9,27,3,9,164,90,23,26,48,5,0,0,0,0,14,421,0,0,0,0,11,0,0,0,0,0,0,0,0,0,43,59,13,27,3,12,183,133,48,57,212,123,72,58,31,10,64,1035,0,0,0,0,0,0,0,3,54,69,70,53,43,12,36,333,0,0,0,0,0,3,3,7
107031142,0,0,0,0,0,4,0,9,40,41,35,3,7,0,3,135,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,14,0,0,0,0,0,5,3,9,37,29,14,10,4,0,3,110,0,0,0,0,0,0,0,0,8,4,3,0,3,0,0,21,0,0,0,0,0,10,16,18,37,10,5,3,0,0,7,96,0,0,0,0,4,13,6,7,4,4,0,0,0,0,0,38,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,17,3,19,4,3,192,106,13,11,45,0,0,0,0,0,13,412,0,4,0,0,3,9,0,0,6,0,0,0,0,0,44,59,7,27,9,6,196,154,39,49,189,101,57,14,12,3,71,923,0,0,0,0,0,3,0,7,38,45,46,37,28,3,18,225,0,0,0,0,0,4,3,3
107031143,3,0,0,0,0,5,0,0,91,60,41,21,13,0,3,241,0,0,0,0,0,7,3,3,16,9,0,0,0,0,0,43,0,0,0,0,0,5,3,18,86,24,14,8,3,0,7,174,0,0,0,0,0,8,0,0,19,9,4,0,0,0,0,45,0,0,0,0,0,17,25,38,75,23,0,9,0,0,15,209,0,0,5,9,9,39,14,9,3,3,0,0,0,0,5,92,0,0,0,0,3,5,0,6,12,3,0,0,0,0,4,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,12,29,22,9,494,255,43,36,95,5,0,0,0,0,38,1041,0,0,0,0,16,0,3,0,5,0,0,0,0,0,106,136,17,31,26,16,520,340,99,111,410,133,69,44,24,0,180,2023,0,0,0,0,0,4,0,0,57,68,65,41,25,4,30,306,0,0,0,0,0,3,4,7
107041144,0,0,0,0,0,6,0,4,63,62,78,46,35,15,3,312,0,0,0,0,0,15,0,7,15,3,0,3,3,0,0,45,0,0,0,0,0,0,4,10,62,37,23,24,15,0,3,180,0,0,0,0,0,0,0,0,9,9,10,4,0,0,0,35,0,0,0,0,0,10,24,20,51,19,3,18,3,3,5,159,0,0,3,7,3,24,5,8,30,4,0,0,3,3,3,99,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,17,29,7,15,399,211,26,41,112,23,3,3,3,3,27,919,3,0,0,0,14,3,0,0,3,0,0,0,0,0,98,122,21,28,11,25,419,270,60,89,352,164,116,96,67,28,144,1905,0,0,0,0,0,3,0,3,51,60,76,52,58,25,47,371,0,0,0,0,0,3,0,8
107041145,0,0,0,0,4,0,0,3,64,69,71,26,12,3,3,261,0,0,0,0,3,4,3,4,11,4,3,0,0,0,0,33,0,0,0,0,0,3,4,9,71,33,20,3,7,0,3,159,0,0,0,0,0,0,0,0,7,3,4,9,0,0,3,31,0,0,0,0,0,9,17,13,50,18,4,4,0,0,8,137,0,3,8,3,8,19,15,10,6,3,0,0,0,0,0,74,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,10,8,30,11,7,312,164,21,27,75,0,0,0,0,0,20,678,0,3,0,0,12,4,0,0,4,0,0,0,0,0,83,109,13,34,21,10,333,211,67,78,303,145,104,45,28,8,120,1513,0,0,0,0,0,0,0,3,43,52,52,50,25,7,24,255,0,0,0,0,0,5,3,10
107041146,0,0,0,0,0,6,3,3,60,59,72,51,51,13,3,312,0,0,3,0,4,8,5,6,25,10,3,3,3,0,0,68,0,0,0,0,0,5,9,15,68,43,38,21,20,7,5,235,0,0,0,0,0,0,0,6,5,13,14,4,3,0,0,44,0,0,0,3,0,16,18,17,66,27,12,13,3,0,7,185,0,9,0,8,4,19,15,24,35,3,3,0,3,0,0,114,0,0,0,0,0,6,0,3,11,6,0,3,3,0,0,36,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,9,14,24,9,9,297,232,45,49,124,23,3,3,6,3,31,874,0,0,0,0,12,4,0,3,4,0,0,0,0,0,115,137,20,29,14,25,321,294,97,116,393,190,147,99,91,21,157,2017,0,0,0,0,0,3,4,8,49,75,83,73,70,38,43,458,0,0,0,0,0,6,0,7
107041147,0,0,0,0,0,0,0,4,21,38,44,32,22,6,0,168,0,0,0,0,0,3,0,0,7,4,3,0,0,0,0,23,0,0,0,0,0,4,0,4,31,20,9,9,8,0,3,84,0,0,0,0,0,0,0,3,0,3,7,3,0,0,0,19,0,0,0,0,0,0,6,3,15,5,3,6,0,0,3,49,0,0,0,3,3,9,0,3,4,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,3,39,37,5,10,19,3,0,0,0,0,8,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,4,6,0,7,41,54,19,28,102,84,67,53,33,12,55,573,3,0,0,0,0,0,0,0,23,37,42,34,34,14,35,223,0,0,0,0,0,0,0,0
107041148,0,0,0,0,0,0,0,0,24,33,48,49,38,17,0,218,0,0,0,0,0,5,0,5,16,8,3,8,0,0,0,47,0,0,0,3,0,3,3,5,33,39,16,15,15,7,3,140,0,0,0,0,0,0,0,0,4,4,4,4,6,0,0,28,0,0,0,0,0,4,3,8,19,17,0,17,3,0,8,85,0,0,3,0,4,11,9,3,11,9,4,3,0,0,0,57,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,8,11,5,4,107,81,14,13,38,10,11,0,3,0,12,323,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,64,13,9,10,8,119,114,31,42,159,115,92,100,67,24,81,987,0,0,0,0,0,0,0,0,18,29,33,50,53,30,30,241,0,0,0,0,0,0,0,8
107041150,0,0,0,0,0,0,3,0,52,73,90,59,28,3,5,321,0,0,0,0,0,4,3,9,18,10,3,0,3,0,0,39,0,0,0,0,0,4,3,5,57,58,16,11,13,0,3,181,0,0,0,0,0,0,0,0,11,8,9,0,5,0,6,40,0,0,0,0,0,8,18,28,57,22,10,16,0,0,7,168,0,0,3,3,0,14,13,9,17,0,3,4,0,0,0,72,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,14,9,23,5,3,281,186,44,24,82,10,0,0,0,3,21,702,0,0,0,0,11,5,0,0,0,0,0,0,0,0,86,106,17,23,12,11,299,221,86,80,303,187,137,96,55,10,130,1664,0,3,0,0,0,0,0,5,41,50,83,61,56,19,55,386,0,0,0,0,0,3,0,7
107041548,3,0,0,0,0,0,0,3,57,57,71,29,40,18,3,277,0,0,0,0,3,11,0,3,15,7,4,3,0,0,0,43,0,0,0,0,0,0,5,14,51,42,21,16,12,0,3,171,0,0,0,0,0,0,0,3,10,5,0,4,4,0,0,32,0,0,0,0,5,8,9,16,32,16,3,16,10,0,4,123,0,0,3,3,7,13,3,3,18,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,18,19,0,3,109,76,12,16,54,9,7,5,3,0,5,341,0,0,0,0,0,3,0,0,3,0,0,0,0,0,71,81,17,21,8,6,127,115,37,56,226,150,111,75,69,18,93,1140,0,0,0,0,0,0,3,0,25,13,14,18,15,6,11,107,0,0,0,0,0,3,0,0
107041549,0,0,0,0,0,3,0,3,56,60,64,40,25,8,3,265,0,3,0,0,4,8,3,0,13,6,4,0,0,0,0,43,0,0,0,0,0,0,11,8,60,28,22,10,12,0,4,149,0,0,0,0,0,3,0,0,5,3,7,3,5,0,0,28,3,0,0,0,3,11,13,16,33,20,7,8,3,0,8,131,0,3,3,3,5,18,3,3,14,0,3,0,0,0,0,58,0,0,0,0,0,0,0,5,7,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,27,16,9,200,119,13,18,55,13,0,4,5,0,18,511,3,0,0,0,3,3,0,0,3,0,0,0,0,0,95,119,24,34,18,20,218,163,48,58,245,134,107,73,54,5,131,1335,0,0,0,0,0,0,0,3,39,32,44,34,31,16,37,237,0,0,0,0,0,3,3,4
108011151,4,0,0,0,3,3,0,3,29,14,7,6,0,0,3,68,0,0,3,0,6,6,0,3,8,3,0,0,0,0,0,38,0,0,0,0,0,3,3,10,26,10,5,5,0,0,0,73,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,8,9,11,8,3,0,0,0,0,4,47,0,0,0,5,7,13,0,9,5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,8,5,102,49,6,3,15,0,3,0,0,0,7,215,0,0,0,0,4,0,0,0,0,0,0,0,0,0,31,34,7,13,13,9,115,91,22,39,99,29,14,21,0,3,45,528,0,0,0,0,0,0,0,3,21,23,14,3,3,0,17,77,0,0,0,0,0,6,0,4
108011152,0,0,0,0,0,0,3,7,78,40,17,19,10,3,4,174,0,0,0,0,3,14,0,3,18,8,3,0,0,0,0,54,0,0,3,0,0,7,9,13,68,27,5,6,6,3,3,149,0,0,0,0,0,0,0,3,8,4,3,4,5,0,0,28,0,0,0,0,0,13,17,9,29,6,3,3,0,0,3,96,0,0,3,13,12,32,22,11,19,3,4,0,0,0,4,118,0,0,3,0,0,3,6,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,16,12,27,9,13,425,347,61,62,213,27,21,3,4,0,41,1265,0,0,0,0,11,10,0,4,5,3,0,0,0,0,103,141,17,35,17,24,464,432,120,114,450,112,60,31,23,9,161,2063,0,0,0,0,0,7,0,6,51,48,33,16,20,0,21,205,0,0,0,0,0,9,3,9
108011153,5,0,0,0,0,10,0,3,29,14,6,0,3,3,4,72,0,0,0,3,8,6,3,7,16,3,3,0,0,0,0,53,0,0,0,0,0,8,3,10,28,9,3,3,3,0,0,74,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,19,0,0,0,0,0,5,11,9,11,3,0,0,0,0,0,44,0,0,0,0,11,17,5,6,6,3,0,0,0,0,7,58,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,19,4,7,136,87,9,15,59,16,3,0,0,0,15,388,0,0,0,0,7,0,0,0,3,0,0,0,0,0,45,57,11,26,9,9,159,134,39,54,154,52,20,9,10,10,82,775,0,0,0,0,0,4,0,3,24,11,11,3,0,0,12,75,0,0,0,0,3,7,4,11
108011154,0,0,0,0,0,3,0,0,27,12,11,4,4,0,3,60,0,0,0,0,0,7,0,5,10,0,3,0,0,0,0,21,0,0,0,0,0,3,4,6,20,8,3,4,0,3,0,52,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,3,8,11,10,9,0,3,0,0,0,43,0,0,3,0,7,13,7,0,3,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,8,21,4,8,264,166,30,27,75,9,8,3,3,0,31,653,0,3,0,0,6,7,0,0,3,0,0,0,0,0,39,64,8,24,13,9,285,206,44,56,148,40,24,11,6,7,80,948,0,0,0,0,0,0,0,4,12,14,11,3,4,0,7,57,0,0,3,0,0,0,0,5
108021155,0,0,0,0,0,11,0,4,85,36,12,3,7,0,3,173,0,3,0,0,3,8,4,6,13,0,0,0,0,0,3,41,0,0,0,0,0,11,9,19,85,12,7,3,4,0,4,153,0,0,0,0,0,0,3,0,16,3,0,0,0,3,0,34,0,0,0,0,0,20,20,7,20,6,0,3,0,0,5,86,0,0,8,5,9,30,9,14,8,4,0,0,0,0,0,91,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,3,16,3,3,295,118,33,15,64,6,0,0,0,0,27,597,0,0,0,0,3,4,0,0,0,0,0,0,0,0,80,96,11,19,18,16,320,207,82,71,298,65,24,13,10,5,119,1290,0,3,0,0,0,3,3,0,50,54,29,14,4,3,15,182,0,0,0,0,0,7,4,8
108021156,3,4,3,0,5,9,0,3,61,30,15,9,8,0,4,162,0,0,0,0,5,14,5,3,18,5,0,0,0,0,0,62,0,0,0,3,3,11,3,16,50,20,11,4,0,0,0,121,0,0,0,0,3,0,3,6,12,0,5,4,0,0,0,34,0,0,0,3,0,15,17,8,37,5,0,0,0,0,3,93,0,3,0,5,10,22,13,11,9,0,0,0,0,0,0,70,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,11,20,11,11,220,97,19,30,52,4,0,3,0,3,21,496,0,0,0,0,9,5,0,3,0,0,0,3,0,0,83,107,22,27,14,26,256,184,66,73,246,69,33,21,8,6,118,1170,0,3,0,0,3,3,3,11,38,33,19,10,7,0,24,161,0,0,0,3,4,6,11,3
108021157,3,0,0,0,3,3,0,3,23,5,10,6,3,0,0,59,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,19,0,0,0,0,3,3,9,4,15,8,4,0,0,0,3,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,3,4,15,5,6,4,0,0,0,0,0,42,0,0,0,3,5,11,6,4,3,0,0,0,0,0,0,38,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,6,139,75,18,7,28,4,0,0,0,0,15,308,0,0,0,0,4,3,0,3,0,0,0,0,0,0,23,39,5,14,7,10,158,109,46,29,79,25,12,4,3,0,45,558,0,0,0,0,0,3,5,7,14,8,11,3,6,0,9,64,0,0,0,0,0,6,3,4
