SA2_MAINCODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
125011586,1175,85,73,16,0,1347,847,237,187,17,0,1289,420,120,404,6,0,956,62,50,9,0,0,118,174,39,50,3,0,267,4,3,3,0,0,12,22,3,6,0,0,33,23,6,9,0,0,32,706,219,478,13,0,1422,25,0,3,0,0,23,283,51,228,9,0,574,3037,599,972,51,0,4655,1138,166,93,0,0,1400,1108,373,346,0,0,1829,420,270,477,3,3,1168,47,65,23,0,6,141,198,85,71,3,0,357,5,4,3,0,0,14,24,7,7,0,0,40,17,6,3,0,0,28,713,435,579,11,8,1747,23,5,4,0,0,36,214,66,69,0,0,343,3193,1042,1084,16,14,5348,1117,223,141,0,3,1489,900,486,409,7,3,1803,499,333,800,11,6,1646,40,43,40,0,0,123,227,81,116,5,3,431,7,7,14,0,0,33,30,17,15,0,3,63,17,3,3,0,0,21,812,488,993,13,10,2325,23,7
125011587,492,3,33,0,0,531,339,11,81,3,0,428,158,7,144,9,0,323,102,26,69,0,0,201,45,0,18,7,0,63,5,0,0,0,0,9,10,0,0,0,0,12,5,0,0,0,0,6,331,39,234,12,0,617,3,0,0,0,0,3,85,4,41,11,0,140,1241,58,391,30,0,1719,335,67,25,0,0,426,262,82,102,0,0,450,125,46,150,3,0,324,99,11,65,0,0,174,37,15,29,5,0,80,11,0,0,0,0,11,11,0,0,0,0,14,0,0,0,0,0,5,281,70,246,7,0,604,13,0,0,0,0,15,74,33,43,5,0,151,967,247,422,11,0,1649,356,16,45,0,0,421,301,18,85,0,4,408,154,22,200,11,0,388,86,3,80,0,0,172,66,0,25,3,0,99,7,0,3,0,0,11,14,0,3,0,0,17,5,0,0,0,0,6,335,27,309,18,6,690,7,0
125021476,3116,198,136,0,0,3443,2179,307,151,0,0,2635,597,198,270,0,0,1064,46,50,36,0,0,130,146,43,38,0,0,234,3,3,40,0,0,49,13,33,4,0,0,51,26,3,0,0,0,33,838,331,399,0,0,1564,21,0,75,0,0,97,217,50,60,0,0,333,6368,880,812,0,0,8065,3026,196,156,0,0,3378,2275,351,257,0,3,2883,607,218,239,8,3,1074,47,28,46,0,0,128,166,48,50,0,0,265,7,7,72,0,0,86,21,40,19,0,0,75,31,4,6,0,0,39,882,339,431,8,5,1659,26,5,63,0,0,94,148,37,57,0,0,242,6351,927,963,12,10,8263,2829,240,211,0,6,3285,2189,425,429,3,5,3052,664,269,616,0,8,1551,30,26,37,0,0,93,200,58,115,3,7,376,16,10,37,0,4,71,24,33,4,0,4,69,12,0,3,0,0,21,951,399,814,3,14,2183,26,3
125021477,1728,120,26,0,0,1876,1528,339,41,0,0,1909,432,218,107,4,0,759,536,161,171,0,0,875,169,48,15,0,0,234,8,7,13,0,0,31,17,9,5,0,0,33,34,14,11,0,0,50,1201,451,324,6,0,1981,9,3,0,0,0,17,246,81,67,5,0,395,4711,991,459,6,0,6173,1552,186,40,4,0,1782,1636,561,151,0,0,2349,445,233,179,14,0,871,502,111,249,5,0,864,168,66,30,3,0,270,10,11,19,0,0,41,15,49,6,0,0,69,16,4,0,0,0,27,1165,471,484,23,0,2146,27,15,4,0,0,45,208,57,77,0,0,340,4576,1285,755,30,4,6654,1457,279,37,6,5,1779,1533,768,84,3,7,2390,547,465,137,15,15,1182,458,222,201,0,0,880,172,91,22,3,3,282,10,18,4,0,0,35,106,123,7,0,0,235,23,10,4,0,0,31,1313,925,366,20,15,2642,28,5
125021478,1215,306,70,3,0,1593,1056,414,104,3,0,1578,314,246,113,4,0,679,324,120,448,0,0,892,120,43,16,0,0,180,5,3,0,0,0,10,10,5,3,0,0,21,35,15,5,0,0,57,799,443,594,9,0,1836,13,3,3,0,0,17,240,70,109,0,0,427,3329,1231,881,15,0,5458,1252,292,84,3,7,1640,1207,519,226,3,21,1972,324,243,145,7,5,726,270,171,378,0,4,823,136,56,32,0,7,234,9,6,6,0,0,23,12,15,5,0,0,28,8,6,9,0,0,21,759,495,583,9,14,1860,21,8,9,0,0,38,167,87,122,0,0,379,3402,1403,1023,15,48,5894,1169,385,49,0,0,1599,1142,769,121,0,5,2045,371,442,194,14,8,1019,239,223,370,0,0,838,122,94,21,3,0,241,9,23,66,0,3,107,12,18,3,0,0,26,13,16,3,0,0,28,759,815,657,15,11,2255,22,19
125031479,1684,150,29,0,0,1862,1165,191,39,0,0,1393,383,88,62,12,0,543,360,141,161,0,0,662,159,29,15,3,0,204,19,20,4,0,0,45,34,6,5,0,0,45,26,5,9,0,0,44,983,285,254,15,0,1540,24,11,3,0,0,39,283,64,73,3,0,422,4141,705,393,18,0,5253,1599,118,23,15,8,1758,1323,234,40,9,15,1614,423,100,66,12,12,609,339,163,179,0,0,672,197,42,24,10,0,278,16,22,10,0,0,50,26,9,7,3,0,45,28,8,3,0,0,39,1021,344,293,22,11,1685,30,8,3,0,0,40,218,33,45,9,3,304,4180,735,400,51,37,5404,1453,127,54,0,0,1638,1239,234,104,0,5,1591,543,108,137,10,9,806,295,184,181,0,0,668,217,52,27,10,6,308,18,28,15,0,0,59,53,7,7,0,0,71,21,6,3,0,0,30,1149,383,371,22,16,1940,28,10
125031480,1057,42,99,3,0,1205,986,79,111,6,0,1176,288,48,328,4,0,670,339,56,179,0,0,573,179,17,41,0,0,243,8,0,4,0,0,10,29,0,16,0,0,49,28,0,7,0,0,32,872,119,580,13,0,1584,20,0,3,0,0,20,235,19,113,4,0,376,3171,268,897,24,0,4366,1004,85,85,3,0,1180,944,186,128,5,0,1266,324,52,317,7,0,695,233,102,249,0,0,584,204,26,37,3,0,279,7,13,43,0,0,62,38,3,19,3,0,59,22,3,8,0,0,32,823,197,678,14,0,1714,26,3,12,0,0,38,187,38,118,4,0,344,2986,517,1014,22,3,4542,972,64,100,6,0,1140,927,97,135,3,0,1161,345,74,367,15,5,809,227,115,301,0,0,646,217,26,49,9,6,300,5,9,16,0,0,34,45,7,10,0,0,66,23,3,12,0,0,35,861,234,753,19,13,1884,24,3
125031481,1441,110,103,0,0,1656,1217,141,145,0,0,1503,435,78,419,14,0,944,133,21,180,0,3,335,240,37,74,3,0,358,8,0,11,0,0,17,56,9,10,3,0,73,33,3,14,0,0,45,901,155,698,16,3,1778,20,3,3,0,0,26,271,42,133,8,0,446,3843,457,1084,28,3,5409,1301,86,98,3,0,1484,1222,240,297,8,3,1772,404,120,503,6,15,1050,92,72,174,0,0,339,251,35,88,3,5,385,9,39,18,0,0,55,60,4,7,0,3,80,27,11,10,0,0,51,844,275,808,11,21,1961,23,5,3,0,0,38,327,52,167,12,4,556,3716,658,1372,39,28,5810,1273,99,123,3,0,1499,1122,260,362,7,3,1752,509,170,814,3,17,1507,83,71,233,0,0,389,286,60,135,3,11,487,13,16,25,0,0,54,71,15,17,8,0,108,13,5,6,0,0,28,975,340,1227,12,23,2583,34,8
125031482,3079,43,0,3,0,3128,2385,105,0,0,0,2495,529,56,12,0,0,591,106,44,15,0,0,159,228,15,4,0,0,254,13,0,0,0,0,9,14,0,0,0,0,17,34,3,0,3,0,40,919,117,33,6,0,1074,21,0,0,0,0,20,275,19,3,0,0,293,6681,282,38,6,0,7010,2911,141,24,0,0,3067,2946,149,33,0,0,3130,613,79,72,0,0,763,106,48,9,0,0,163,240,22,3,0,0,269,6,5,0,0,0,14,34,3,0,0,0,36,21,0,0,0,0,21,1019,153,92,0,3,1265,26,4,3,0,0,31,265,17,12,3,0,295,7166,465,160,3,3,7797,2752,300,28,20,0,3101,2977,323,110,27,0,3440,711,118,175,12,5,1012,94,54,3,0,0,148,190,43,10,3,4,248,12,9,3,0,0,24,20,3,0,0,0,27,25,3,3,0,0,30,1055,228,187,19,5,1494,29,12
125031483,1297,42,16,0,0,1357,1123,105,43,3,0,1277,369,119,89,7,0,592,470,62,326,0,0,859,210,17,6,9,0,246,7,11,12,0,0,28,59,9,5,0,0,75,26,9,6,0,0,43,1147,226,447,15,0,1836,27,6,3,0,0,31,377,56,110,0,0,547,3971,436,616,24,0,5044,1256,38,38,4,0,1336,1266,191,155,10,0,1626,352,86,232,3,0,676,458,224,254,0,5,937,220,19,23,8,0,269,19,31,45,0,0,97,71,3,12,0,0,85,32,3,7,0,0,41,1148,369,575,6,6,2111,21,3,3,0,0,30,357,74,131,3,3,564,4053,674,904,23,6,5660,1206,62,44,4,4,1316,1250,251,175,3,0,1680,446,186,358,6,5,1002,363,379,188,3,0,929,266,39,47,0,4,363,6,77,50,0,0,132,66,5,11,0,0,83,23,13,11,0,3,45,1171,700,662,10,14,2557,33,8
125031484,1630,159,94,13,19,1920,1406,142,229,3,16,1796,441,108,581,12,7,1147,65,66,210,3,0,342,231,26,43,6,0,310,3,55,27,0,0,80,33,3,7,0,0,40,20,3,13,0,0,38,790,258,884,20,8,1964,20,56,4,0,0,81,286,71,210,3,3,573,4133,688,1421,45,44,6332,1472,227,112,0,0,1808,1418,317,322,0,0,2060,394,181,643,15,0,1240,60,85,268,0,0,414,233,66,62,0,0,365,56,6,32,0,0,89,38,9,10,0,0,56,25,9,8,0,0,43,812,352,1019,16,3,2204,65,5,10,0,0,79,258,63,162,0,0,481,4023,964,1633,16,3,6638,1412,188,106,0,4,1704,1358,370,280,3,7,2027,506,287,724,3,13,1536,20,141,260,0,0,428,220,65,68,3,4,363,0,81,34,0,0,114,40,15,11,0,0,70,24,6,6,0,0,37,820,596,1113,4,13,2555,20,42
125031485,2007,173,197,9,0,2384,1358,241,403,0,0,2000,635,297,1255,3,0,2191,248,85,246,0,0,586,267,33,111,0,0,410,12,5,24,0,0,37,24,4,10,0,0,40,30,6,15,0,0,57,1222,431,1664,7,0,3319,20,8,5,0,0,27,346,72,358,0,0,772,4942,936,2624,14,0,8509,1852,245,227,0,0,2327,1429,443,541,0,0,2418,600,348,1217,5,0,2175,206,131,261,0,0,596,270,71,138,3,3,492,12,17,38,0,0,68,48,4,25,0,0,79,19,3,18,3,0,50,1157,583,1696,14,5,3455,27,10,12,0,0,49,309,98,338,3,0,750,4775,1382,2814,19,5,8998,1690,260,246,4,7,2201,1283,629,508,11,8,2433,708,523,1431,36,18,2718,177,173,268,0,0,618,250,85,141,8,7,495,19,19,30,0,0,70,40,10,21,0,0,74,23,14,12,0,0,51,1223,833,1906,44,24,4025,26,15
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
125041489,562,143,354,0,0,1052,418,255,915,0,0,1589,247,241,2119,7,0,2614,139,100,211,0,0,450,90,48,215,3,0,361,13,18,54,0,0,80,35,14,47,3,0,102,17,6,37,0,0,64,537,428,2685,10,0,3662,6,3,75,0,0,84,121,70,608,0,0,805,1649,902,4632,10,0,7193,542,140,463,0,3,1139,448,364,1255,0,0,2072,252,257,2200,0,3,2711,151,125,267,0,0,541,117,63,282,0,4,465,12,32,76,0,0,120,25,5,81,0,6,119,13,3,28,0,0,51,568,487,2937,0,17,4007,3,8,58,0,0,66,113,92,405,15,0,622,1676,1082,5114,16,17,7911,506,150,485,0,0,1147,424,356,1113,0,3,1890,271,369,2753,4,3,3410,136,134,236,0,0,506,108,67,336,0,0,516,16,45,53,0,3,116,22,4,34,0,13,78,12,4,18,0,3,40,566,628,3431,8,26,4660,14,8
125041490,1089,19,0,3,0,1108,870,62,0,4,0,941,139,62,4,3,0,211,5,0,0,0,0,5,44,5,3,0,0,55,3,0,0,0,0,3,3,0,0,0,0,8,11,0,0,0,0,12,203,70,9,0,0,286,4,0,0,0,0,9,68,9,3,0,0,84,2240,170,12,7,0,2426,1102,37,3,0,0,1140,947,98,0,0,0,1047,157,46,7,0,0,210,0,3,0,0,0,0,45,8,5,0,0,59,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,213,52,11,0,0,282,11,0,0,0,0,11,66,3,0,0,0,72,2345,193,14,0,0,2555,1030,31,0,0,0,1066,976,101,0,0,0,1078,174,52,7,0,3,231,0,0,0,0,0,0,59,7,3,0,0,70,4,0,0,0,0,4,4,0,0,0,0,4,4,3,0,0,0,10,249,63,9,0,4,321,7,0
125041491,928,210,120,0,0,1262,888,264,354,0,0,1503,273,223,1066,0,0,1560,63,42,76,0,0,186,73,42,83,0,0,188,3,19,28,0,0,52,16,7,3,0,0,27,11,6,13,0,0,26,441,334,1264,0,0,2041,17,0,22,0,0,37,134,77,175,0,153,536,2400,891,1934,0,153,5376,808,173,264,0,0,1252,916,338,685,0,0,1940,203,253,1782,0,0,2228,64,42,205,0,0,309,86,51,130,4,0,275,9,18,95,0,0,125,9,133,10,0,0,159,11,3,15,0,0,31,381,504,2239,4,0,3121,18,13,34,0,0,56,95,46,189,0,0,329,2218,1071,3410,4,0,6700,785,172,320,0,0,1276,883,364,789,0,4,2036,239,251,2238,0,14,2743,50,83,145,0,0,279,84,61,154,0,3,297,3,37,70,0,0,108,12,103,17,0,0,125,4,3,15,0,0,26,391,542,2632,0,14,3582,10,6
125041492,379,62,406,3,6,855,230,95,1022,7,12,1367,165,108,3284,6,9,3572,20,25,335,0,3,377,107,38,457,6,0,610,11,7,60,0,0,77,5,3,72,3,0,88,12,4,58,0,0,70,316,185,4270,19,11,4799,9,3,20,0,0,33,62,30,780,71,0,948,997,373,6500,104,28,8002,390,29,463,0,0,887,287,122,1393,0,0,1805,218,129,3428,0,12,3790,8,23,410,0,0,436,96,33,570,3,4,704,7,3,50,0,0,65,15,3,55,0,0,70,6,4,49,0,0,61,353,189,4559,3,17,5122,7,0,34,0,0,42,128,40,804,39,0,1019,1173,384,7247,42,21,8875,326,56,572,9,11,969,228,113,1327,36,11,1718,196,157,5018,89,32,5497,6,25,429,0,0,459,104,35,721,20,4,891,7,3,62,0,0,68,10,11,65,3,0,89,6,0,34,0,0,43,333,232,6329,109,44,7052,3,6
125041493,2152,162,96,3,0,2416,1970,295,80,0,0,2351,504,278,170,3,0,951,68,288,33,0,0,390,232,39,10,6,0,290,14,31,15,0,0,53,17,3,0,4,0,25,28,10,4,0,0,43,861,648,241,8,0,1763,8,34,221,0,0,269,266,82,53,0,0,406,5262,1234,690,16,0,7192,2063,151,250,0,0,2463,2142,368,106,0,0,2616,601,249,116,3,3,969,119,213,36,0,0,374,252,45,17,0,3,317,19,14,30,0,0,67,26,0,0,0,0,26,20,10,0,0,0,33,1042,537,207,3,5,1792,44,13,127,0,0,185,214,63,63,0,0,342,5498,1137,750,5,6,7394,2014,228,172,0,3,2415,1874,496,96,3,4,2475,641,463,130,3,10,1247,49,293,4,0,0,351,220,71,34,0,3,337,6,28,21,0,0,53,11,7,3,0,0,24,19,8,3,0,0,31,953,873,194,3,17,2035,20,18
125041494,1345,34,0,3,0,1387,1386,38,0,5,0,1433,191,33,0,0,0,225,3,0,0,0,0,3,59,4,3,0,0,66,3,14,0,0,0,15,3,0,0,0,0,3,16,0,0,0,0,17,274,60,3,0,0,332,11,16,0,0,0,31,118,14,7,0,0,142,3136,162,5,9,0,3315,1362,26,0,0,0,1389,1576,41,0,0,0,1618,220,18,0,0,0,233,7,0,0,0,0,7,81,6,3,0,0,90,5,10,0,0,0,13,3,0,0,0,0,9,8,0,0,0,0,8,318,34,3,0,0,363,11,11,0,0,0,25,84,11,0,0,0,92,3356,125,4,3,0,3489,1321,22,3,0,0,1348,1593,55,0,0,0,1643,245,27,0,0,0,273,4,0,0,0,0,4,77,7,0,0,0,87,3,0,16,0,0,20,8,0,0,0,0,7,5,0,0,0,0,5,348,36,20,0,0,397,9,0
125041588,930,83,42,0,0,1051,640,251,152,0,0,1053,240,171,395,3,0,817,37,117,150,0,0,303,96,26,34,0,0,158,10,49,0,0,0,62,7,0,4,0,0,11,10,3,4,0,0,20,404,364,594,3,0,1361,7,23,3,0,0,35,129,44,75,7,0,252,2106,770,861,14,0,3760,883,128,41,0,0,1054,709,425,221,3,0,1350,234,182,304,7,0,724,19,104,154,8,0,286,99,50,48,3,0,194,15,54,12,0,0,76,9,3,3,0,0,21,15,3,3,0,0,19,382,404,527,19,0,1333,11,33,8,0,0,49,93,61,94,8,0,251,2084,1042,885,27,0,4033,768,134,58,0,0,958,613,622,170,0,10,1419,291,286,385,4,12,980,16,116,142,0,0,276,98,45,36,3,0,186,6,13,34,0,0,48,11,0,3,0,0,19,7,9,0,0,0,17,438,465,604,4,13,1524,9,3
125041589,861,89,97,0,0,1058,607,176,342,0,0,1129,348,163,940,0,0,1461,174,108,277,0,0,558,133,30,66,0,0,230,12,4,16,0,0,37,13,3,4,0,0,22,21,7,13,0,0,37,697,326,1323,0,0,2345,8,3,4,0,0,13,171,41,194,0,0,406,2354,634,1959,3,0,4953,827,107,122,0,0,1058,669,238,456,0,0,1365,406,221,774,0,4,1402,161,161,234,0,0,559,147,40,94,3,0,287,7,6,17,0,0,35,18,0,9,0,0,20,16,0,10,0,0,27,758,435,1133,3,5,2340,16,10,11,0,0,36,138,60,197,0,0,396,2411,850,1923,3,5,5197,648,112,132,0,4,900,613,241,434,0,9,1307,440,271,1058,0,5,1774,141,148,239,0,3,529,121,42,99,0,4,264,6,13,27,0,0,47,26,3,8,0,0,34,5,3,11,0,0,21,747,472,1438,0,12,2676,8,3
126011495,2727,210,374,10,3,3324,1846,168,267,3,3,2296,523,144,841,0,3,1512,15,17,12,0,0,45,179,33,120,0,0,332,5,0,3,0,0,8,30,11,4,0,0,50,32,7,17,0,0,55,782,205,995,4,3,1995,15,3,14,0,0,28,246,36,173,3,0,461,5624,629,1826,18,13,8101,2762,244,372,0,0,3381,1924,215,358,3,0,2506,493,146,939,8,0,1589,10,15,23,0,0,54,203,23,148,3,0,377,8,3,51,0,0,61,31,9,8,3,0,50,24,4,15,0,0,45,770,201,1187,15,0,2176,16,10,34,0,0,67,154,21,93,0,0,265,5630,691,2050,13,3,8397,2548,255,387,0,5,3192,1944,273,550,3,3,2775,543,282,1288,4,6,2118,18,9,13,0,0,40,243,46,196,0,0,494,5,0,33,0,0,36,32,6,19,0,0,52,19,0,15,0,0,31,863,347,1563,5,10,2783,29,9
126011496,2515,219,37,11,0,2784,2026,126,81,3,0,2233,381,75,142,0,0,601,17,42,0,0,0,62,124,26,19,0,0,163,9,10,0,0,0,19,14,14,0,0,0,27,16,11,0,0,0,25,563,181,162,0,0,904,23,42,7,0,0,62,164,42,39,0,0,242,5294,608,315,10,0,6232,2587,167,66,3,0,2829,2272,122,113,3,0,2505,422,78,140,3,0,646,29,6,40,0,0,82,139,23,35,3,0,199,9,0,14,0,0,32,12,11,0,0,0,21,18,0,0,0,0,21,636,118,239,8,0,1000,26,15,25,0,0,63,104,19,26,0,0,145,5633,436,459,11,0,6547,2541,175,93,0,0,2814,2345,143,98,0,3,2582,459,98,154,9,6,722,15,31,15,0,0,69,112,16,29,0,4,160,10,4,41,0,0,60,16,3,0,0,0,18,14,3,4,0,0,21,623,163,242,10,7,1049,20,20
126021497,2564,356,152,5,0,3082,1850,295,195,0,0,2346,418,186,583,10,0,1191,80,52,68,0,0,205,168,56,91,8,0,327,24,18,15,0,0,52,18,29,9,0,0,46,25,6,12,0,0,49,730,347,776,20,0,1872,14,0,7,0,0,19,254,61,161,5,0,479,5413,1062,1299,24,0,7795,2436,390,191,0,0,3022,1946,329,288,0,0,2558,429,224,585,0,3,1241,66,65,79,0,0,214,247,63,119,0,3,434,12,28,20,0,0,61,20,27,8,0,0,64,23,9,9,0,0,39,804,421,826,0,6,2062,19,3,10,0,0,38,215,56,138,0,0,402,5415,1208,1440,3,6,8078,2310,435,172,3,7,2928,1898,427,222,9,10,2559,491,315,773,16,8,1593,64,117,47,0,0,227,281,58,142,6,3,489,8,26,7,0,0,45,34,26,13,0,0,75,23,5,6,0,0,38,899,550,992,19,8,2470,26,9
