SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
124031457,260,4002,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,58,38,35,9,5,137,8,3,10,3,0,31,0,0,0,0,0,0,81,40,51,14,6,183,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,1586,953,955,443,268,4206
124031458,455,5731,0,0,0,0,0,3,3,3,0,0,0,9,30,6,3,0,0,34,99,84,46,12,13,257,8,11,10,13,11,55,4,0,0,0,0,7,139,106,61,28,19,361,0,0,0,0,0,0,0,0,0,0,0,0,19,11,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,4,12,7,3,3,7,3,19,1963,1431,1546,742,483,6158
124031459,184,3563,0,0,0,0,0,0,4,0,0,0,0,4,27,5,0,0,0,27,88,35,18,3,0,145,0,0,3,6,0,12,0,0,0,0,0,3,120,36,27,8,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,13,4,0,0,0,20,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,36,4,0,0,0,0,4,1461,792,968,392,188,3795
124031460,353,5284,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,120,91,40,15,0,273,18,9,16,8,12,58,0,0,0,0,0,0,142,106,59,18,11,340,0,0,0,0,0,0,7,0,0,0,0,7,6,8,0,0,0,17,3,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,20,14,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,1636,1332,1619,724,360,5673
124031461,218,4038,0,0,0,0,0,0,4,0,0,0,0,9,58,9,5,0,0,72,103,67,22,10,4,216,3,4,6,0,0,14,3,0,0,0,0,3,182,84,37,16,4,317,0,0,0,0,0,0,4,0,0,0,0,4,143,33,15,3,0,196,8,13,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,168,45,22,3,0,234,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,5,1925,1042,966,443,233,4600
124031462,252,3217,0,0,0,0,0,0,3,0,0,0,0,10,116,42,15,3,0,183,338,253,169,64,31,864,12,8,8,13,8,49,6,3,0,0,0,11,484,312,199,86,38,1112,0,0,0,0,0,0,15,3,0,0,0,18,200,85,42,3,0,343,18,25,16,9,5,74,0,0,3,0,0,3,8,7,0,0,0,13,246,122,64,14,5,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,13,3,5,0,0,23,1775,1191,1053,487,295,4801
124031463,216,2284,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,9,3,0,0,16,3,6,4,3,3,23,0,0,0,0,0,3,16,10,7,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,8,12,3,3,3,9,32,714,504,607,324,229,2373
124031464,115,1873,0,0,0,0,0,0,6,0,0,0,0,6,125,24,10,0,0,150,232,146,111,31,10,534,14,3,8,4,3,35,32,4,0,0,0,31,400,177,130,34,8,753,0,0,0,0,0,0,11,3,0,0,0,14,276,85,33,6,0,392,36,18,14,3,0,61,0,0,0,0,0,3,8,0,0,0,0,6,324,107,47,7,3,484,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,8,4,4,0,0,0,12,1465,723,574,233,133,3128
124031465,100,1307,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,405,272,344,202,101,1321
124041466,169,2721,0,0,0,0,0,0,5,0,3,0,0,10,97,28,7,4,0,141,165,92,41,11,3,318,10,8,7,4,0,31,6,3,0,0,0,10,291,134,62,20,3,512,0,0,0,0,0,0,3,0,0,0,0,10,59,21,7,0,0,83,14,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,77,23,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,8,0,0,3,0,17,1481,783,610,313,176,3370
124041467,201,3369,0,0,0,0,0,0,15,0,0,0,0,11,67,26,5,0,0,101,166,108,67,22,6,370,12,12,16,11,6,53,4,0,0,0,0,7,262,147,93,35,11,540,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,10,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,3,0,0,17,1423,982,911,424,214,3952
124041468,205,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,10,7,5,8,7,31,397,273,354,227,208,1460
124051469,115,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,15,4,0,0,0,0,8,0,0,0,0,0,0,7,3,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,356,523,241,117,1692
124051470,397,5197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,4,0,0,18,0,0,0,4,5,12,0,0,0,0,0,0,6,8,3,4,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,1232,1338,623,408,5231
124051580,217,2457,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,34,129,87,59,34,17,320,5,8,7,3,8,35,3,0,3,0,0,9,162,102,71,37,24,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1024,692,595,321,245,2871
124051581,252,2621,0,0,0,0,0,3,13,0,0,0,0,13,52,19,4,6,3,88,210,152,120,48,24,555,9,12,19,9,9,61,14,6,0,0,0,20,299,194,146,68,34,730,0,0,0,0,0,0,7,3,0,0,0,13,164,80,66,16,7,330,21,13,21,4,3,60,0,0,0,0,0,3,5,0,0,0,0,6,197,93,85,20,10,406,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,4,0,0,0,12,5,0,0,0,0,14,1467,892,738,386,299,3782
125011473,66,808,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10,0,0,34,90,109,129,47,15,392,15,15,28,12,3,65,0,0,0,0,0,0,129,124,160,53,19,487,3,0,0,0,0,3,542,96,20,5,0,659,1056,590,252,51,8,1953,173,143,131,25,20,493,3,3,7,5,0,24,28,8,8,3,0,46,1806,834,417,88,29,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,2108,1149,858,250,118,4482
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,442,1893,0,0,0,0,0,0,0,0,0,0,0,3,22,17,11,12,3,67,47,43,47,33,40,203,8,16,10,9,21,63,6,0,3,0,0,18,77,82,72,48,70,352,0,0,0,3,0,3,25,17,3,0,0,50,157,167,202,94,36,655,41,53,80,65,103,338,0,0,4,3,4,12,9,0,9,3,6,28,241,240,290,164,147,1083,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,12,3,8,9,21,3,3,0,3,9,18,0,0,0,0,0,0,13,16,3,5,16,57,11,3,3,3,0,17,750,665,762,543,675,3403
125011583,69,378,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,22,7,6,8,3,15,41,6,3,6,9,7,27,0,0,0,0,0,0,20,14,20,11,24,94,14,0,4,0,0,15,61,24,12,0,0,93,334,355,385,152,69,1294,44,48,66,78,56,289,0,6,6,3,12,25,21,11,17,9,9,58,466,445,485,236,143,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,6,579,545,580,320,234,2257
125011584,308,1402,0,0,0,0,0,0,11,0,0,0,0,11,16,14,6,0,0,43,56,47,45,35,29,211,3,5,4,5,11,32,3,0,0,0,0,6,92,70,63,47,37,305,0,0,0,0,0,0,4,0,0,0,0,9,5,5,8,0,0,23,10,7,7,3,7,37,0,0,0,0,4,3,3,0,0,0,0,4,26,22,11,5,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,7,402,352,388,281,360,1788
125011585,196,1300,0,0,0,0,0,0,4,0,0,0,0,6,23,13,12,7,3,54,28,37,53,25,19,165,5,7,5,4,16,37,0,3,0,0,0,9,61,67,73,39,37,273,0,0,0,0,0,0,16,8,0,0,0,25,140,107,86,32,10,371,13,18,17,12,10,64,0,0,0,0,0,0,3,3,0,0,0,7,167,134,109,48,22,468,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,18,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,4,5,12,3,0,27,0,0,0,0,0,4,551,488,508,277,249,2078
125011586,329,2371,0,4,0,0,0,4,12,3,0,0,0,12,57,33,27,8,3,132,145,176,182,64,26,594,48,63,79,41,42,275,3,7,9,8,0,27,256,284,298,119,73,1038,0,0,0,0,0,4,37,14,3,0,0,49,287,264,190,51,19,815,54,54,78,40,21,249,6,3,9,3,11,28,6,13,4,0,0,24,390,344,280,96,54,1172,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,7,3,0,14,3,3,0,4,0,15,1237,1127,1197,586,461,4607
125011587,129,849,0,0,0,0,0,0,0,0,0,0,0,0,14,5,12,0,0,25,0,0,10,3,0,13,5,0,0,0,3,10,0,0,0,0,0,0,15,11,15,5,4,44,0,0,0,0,0,0,14,0,0,0,0,14,65,75,39,16,0,190,13,14,19,13,11,72,0,3,0,0,0,5,0,0,0,0,0,5,96,97,52,29,11,288,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,0,0,3,0,0,5,324,292,295,138,147,1202
125021476,387,5320,0,0,0,0,0,0,4,0,0,0,0,3,36,34,17,3,3,92,148,193,200,73,21,633,32,52,53,30,20,178,9,3,3,0,0,13,222,285,276,105,40,926,0,0,0,0,0,0,53,12,9,0,0,80,265,206,155,25,9,661,61,81,115,32,19,307,5,0,0,6,0,13,9,3,3,0,0,16,391,309,275,65,24,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,4,4,4,0,0,16,2255,1790,1998,835,452,7339
125021477,245,3588,3,0,0,0,0,3,20,8,0,0,0,25,126,51,27,12,0,221,252,255,271,90,30,899,67,92,108,67,40,381,0,3,3,0,0,5,471,407,412,167,74,1533,5,0,0,0,0,5,17,0,0,0,0,17,72,34,23,4,0,137,12,13,29,11,3,64,3,3,4,0,0,7,0,0,0,0,0,7,111,55,51,11,6,236,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,11,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,7,3,11,0,0,17,7,0,6,0,0,19,1717,1303,1429,614,328,5389
125021478,212,2621,0,0,0,0,0,3,22,3,0,0,0,30,132,73,41,4,0,250,197,227,227,81,28,764,73,84,113,50,21,344,11,3,0,0,0,9,438,393,379,141,47,1400,0,0,0,0,0,0,21,0,0,0,0,23,157,56,37,3,3,257,49,43,22,7,3,125,3,7,3,0,0,9,4,3,0,0,0,12,237,104,67,16,6,430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,4,0,5,0,12,1459,1067,1139,526,268,4466
125031479,520,3189,0,0,0,0,0,0,20,0,0,0,0,18,45,23,20,8,4,96,55,64,73,39,12,244,24,29,46,42,41,181,3,3,3,6,3,16,140,122,144,95,61,552,4,0,0,0,0,4,10,0,0,0,0,12,73,34,33,9,3,159,32,14,31,17,11,107,0,0,5,3,8,20,0,0,0,0,0,4,122,54,75,28,21,300,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,10,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,7,0,17,8,7,0,3,0,13,1041,846,986,589,607,4070
125031480,556,2411,3,0,0,0,0,3,13,0,0,0,0,15,29,15,11,7,0,55,25,28,29,10,11,104,10,9,28,26,19,95,4,0,0,3,0,15,85,57,68,47,36,291,0,0,0,0,0,4,60,10,4,0,0,80,159,78,46,18,3,312,27,30,29,9,6,97,3,3,3,3,0,10,12,3,0,3,0,22,266,128,86,33,11,525,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,4,7,0,8,9,0,25,4,0,3,0,0,10,916,620,669,437,607,3247
125031481,540,2840,0,0,0,0,0,0,10,0,0,0,0,13,65,22,25,5,3,123,66,77,88,44,39,318,18,18,20,19,20,95,5,4,0,3,0,16,158,129,140,74,67,567,0,3,0,0,0,7,47,9,4,0,0,63,322,256,195,73,24,868,24,56,45,26,23,168,3,0,0,3,3,10,13,12,0,3,3,24,412,331,247,101,47,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,3,4,7,0,0,0,0,0,0,0,0,3,6,9,18,4,10,3,3,0,17,1240,1032,996,646,657,4570
125031482,389,5962,0,0,0,0,0,0,0,0,0,0,0,4,37,5,3,3,0,55,110,89,80,22,13,312,74,63,98,50,41,318,6,0,0,0,0,14,224,161,177,78,54,702,0,0,0,0,0,0,8,4,0,0,0,14,78,26,14,0,3,127,22,19,14,3,3,60,3,6,3,4,0,19,3,0,0,0,0,3,122,56,30,11,5,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,22,10,5,10,5,9,32,0,0,0,0,0,0,16,16,17,5,9,61,0,0,5,0,0,3,2267,1533,1839,852,452,6945
125031483,756,3169,0,0,0,0,0,4,36,0,3,0,0,33,103,25,11,14,3,157,84,84,87,55,31,345,15,22,32,24,32,126,8,5,0,0,3,17,241,143,134,87,76,681,3,0,0,0,0,3,32,15,0,0,0,44,161,125,61,37,16,397,12,27,27,25,16,112,0,3,0,3,3,14,3,3,8,3,0,13,212,169,92,67,33,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,8,0,14,4,3,0,3,3,14,1141,894,844,711,868,4454
125031484,441,3033,0,0,0,0,0,0,8,0,0,0,0,10,101,51,25,8,3,180,112,115,81,54,40,392,39,45,46,40,57,222,0,6,4,3,5,20,257,209,153,103,99,824,0,0,0,0,0,3,15,8,0,0,0,24,345,236,136,59,18,790,15,27,29,17,10,97,0,0,0,0,3,4,15,3,6,0,0,23,385,270,170,76,37,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,6,3,3,7,8,22,1475,1076,1042,647,588,4827
125031485,528,3513,0,0,3,0,0,3,5,0,0,0,0,7,114,74,54,5,0,256,177,165,180,113,47,684,43,56,94,83,65,336,9,0,4,0,6,19,340,294,338,207,121,1304,0,0,4,0,0,3,29,10,3,3,0,40,607,475,300,109,35,1528,46,62,57,36,20,226,6,3,0,0,3,8,17,9,9,0,0,32,699,555,369,149,62,1841,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,0,23,3,3,4,3,0,11,0,3,0,0,0,6,0,0,0,0,0,3,15,14,9,8,4,43,4,11,4,0,3,26,2005,1587,1493,921,722,6725
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
125041489,106,1185,0,0,0,0,0,0,19,8,0,0,0,26,93,59,27,6,0,186,129,152,149,44,19,487,20,26,29,12,12,97,5,4,0,0,0,11,263,249,200,70,25,813,8,0,0,0,0,8,89,29,12,0,0,136,1111,756,396,76,8,2346,215,205,166,66,24,680,3,0,3,0,3,5,27,12,3,3,3,53,1452,1007,578,144,37,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,3,4,0,16,2102,1512,1078,372,170,5238
125041490,121,1981,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,22,40,41,31,9,3,120,3,5,3,0,3,14,3,0,0,0,0,3,51,55,34,6,6,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,688,513,601,221,130,2150
125041491,102,1731,0,0,0,0,0,0,14,3,3,0,0,26,77,47,28,7,0,156,165,127,129,35,15,467,13,25,28,8,4,76,8,3,3,0,0,9,276,203,194,48,20,732,4,0,3,0,0,6,84,22,5,0,0,111,823,772,452,97,26,2163,86,152,132,36,22,425,0,0,5,5,3,12,22,12,11,3,3,48,1012,965,601,136,51,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,8,1893,1559,1259,376,168,5253
