SA2_MAINCODE_2016,C06_N_in_1PF_1C,C06_N_in_1PF_2C,C06_N_in_1PF_3C,C06_N_in_1PF_4mor_c,C06_N_in_1PF_T,C06_1_149_1PF_1C,C06_1_149_1PF_2C,C06_1_149_1PF_3C,C06_1_149_1PF_4mC,C06_1_149_1PF_T,C06_150_299_1PF_1C,C06_150_299_1PF_2C,C06_150_299_1PF_3C,C06_150_299_1PF_4mC,C06_150_299_1PF_T,C06_300_399_1PF_1C,C06_300_399_1PF_2C,C06_300_399_1PF_3C,C06_300_399_1PF_4mC,C06_300_399_1PF_T,C06_400_499_1PF_1C,C06_400_499_1PF_2C,C06_400_499_1PF_3C,C06_400_499_1PF_4mC,C06_400_499_1PF_T,C06_500_649_1PF_1C,C06_500_649_1PF_2C,C06_500_649_1PF_3C,C06_500_649_1PF_4mC,C06_500_649_1PF_T,C06_650_799_1PF_1C,C06_650_799_1PF_2C,C06_650_799_1PF_3C,C06_650_799_1PF_4mC,C06_650_799_1PF_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_1PF_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_1PF_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_1PF_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_1PF_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_1PF_T,C06_3000_3999_1PF_1C,C06_3000_3999_1PF_2C,C06_3000_3999_1PF_3C,C06_3000_3999_1PF_4mC,C06_3000_3999_1PF_T,C06_4000m_1PF_1C,C06_4000m_1PF_2C,C06_4000m_1PF_3C,C06_4000m_1PF_4mo_ch,C06_4000m_1PF_T,C06_Par_inc_st_1PF_1C,C06_Par_inc_st_1PF_2C,C06_Par_inc_st_1PF_3C,C06_Par_inc_st_1PF_4mC,C06_Par_inc_st_1PF_T,C06_All_inc_ns_1PF_1Ch,C06_All_inc_ns_1PF_2C,C06_All_inc_ns_1PF_3C,C06_All_inc_ns_1PF_4mC,C06_All_inc_ns_1PF_T,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mC,C06_Tot_1PF_T,C11_N_in_1PF_1C,C11_N_in_1PF_2C,C11_N_in_1PF_3C,C11_N_in_1PF_4mor_c,C11_N_in_1PF_T,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_1PF_T,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_1PF_T,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_1PF_T,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_1PF_T,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_1PF_T,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_1PF_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_1PF_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_1PF_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_1PF_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_1PF_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_1PF_T,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_1PF_T,C11_4000m_1PF_1C,C11_4000m_1PF_2C,C11_4000m_1PF_3C,C11_4000m_1PF_4mo_ch,C11_4000m_1PF_T,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_1PF_T,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_1PF_T,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_1PF_T,C16_N_in_1PF_1C,C16_N_in_1PF_2C,C16_N_in_1PF_3C,C16_N_in_1PF_4mor_c,C16_N_in_1PF_T,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_1PF_T,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_1PF_T,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_1PF_T,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_1PF_T,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_1PF_T
125021478,3,10,0,0,13,3,3,0,0,12,35,5,5,0,43,42,25,4,8,71,4,0,0,0,9,41,27,14,9,89,31,14,0,3,47,35,6,3,3,54,69,27,13,0,112,24,7,5,0,43,11,5,0,0,20,5,5,0,0,15,3,4,3,0,14,0,0,0,0,6,22,12,4,3,43,9,4,0,0,19,357,163,55,25,604,8,5,0,0,13,4,0,0,0,11,19,5,4,0,25,24,15,7,5,54,38,17,8,0,59,19,5,0,0,31,31,20,0,4,56,26,18,3,0,48,83,28,4,0,111,54,18,6,0,79,24,3,0,0,27,16,17,3,0,37,6,10,0,0,17,3,3,3,0,6,29,20,5,8,61,10,8,3,0,24,393,193,56,26,665,14,5,0,0,25,7,3,0,0,4,20,9,0,0,30,11,6,3,0,28,29,14,3,0,45,36,18,5,0,60
125031479,4,6,0,0,12,8,3,0,0,8,31,21,7,3,55,37,30,15,10,85,30,12,3,3,43,64,35,16,7,122,34,16,5,3,60,41,12,7,5,62,89,44,13,5,145,19,13,4,4,39,4,8,3,0,18,0,0,0,0,7,0,0,3,0,5,0,0,0,0,0,13,25,6,6,56,17,10,3,3,28,384,223,80,46,743,5,13,6,4,23,9,3,0,0,13,25,17,9,0,50,28,20,10,0,56,34,30,14,6,89,35,14,6,4,62,69,18,8,12,120,57,20,6,5,89,85,36,11,7,138,41,32,9,5,80,16,13,9,3,36,9,13,0,0,27,7,3,0,0,16,0,0,0,0,0,37,31,8,13,91,10,6,8,3,30,475,260,116,65,912,15,10,11,0,38,4,8,3,0,12,28,18,0,5,49,11,8,4,0,29,20,23,7,5,47,36,31,17,8,88
125031480,6,4,0,0,10,10,10,0,0,22,40,18,8,4,65,42,20,7,4,75,30,0,4,0,35,61,34,22,12,123,36,11,10,4,55,34,15,3,7,55,47,27,12,9,98,17,13,5,0,34,3,3,3,0,7,3,3,0,0,8,3,3,0,0,12,0,0,0,0,0,28,18,14,9,68,21,4,3,7,26,381,181,79,56,700,9,4,0,0,14,12,0,4,0,18,38,21,3,7,65,49,19,9,4,85,42,37,15,9,98,41,10,4,6,57,54,14,8,9,83,44,30,3,3,83,70,32,7,7,112,20,22,3,3,59,13,15,4,4,30,6,8,0,5,17,4,3,0,0,8,0,3,0,0,3,27,22,5,9,66,16,3,4,0,24,432,241,75,72,820,11,5,5,0,28,8,0,0,0,9,27,13,0,0,42,15,12,9,0,33,39,11,15,3,67,21,28,9,7,61
125031481,8,0,3,0,16,12,0,0,0,10,26,17,11,3,47,39,26,8,5,80,16,3,0,0,23,83,29,22,3,140,45,9,3,0,56,38,10,8,6,67,79,20,15,10,125,21,11,6,0,33,4,7,3,0,14,9,0,0,0,12,0,3,0,4,4,0,0,0,0,0,30,25,10,10,70,26,8,3,9,45,428,177,86,58,752,8,4,3,0,20,7,3,0,4,14,21,14,0,3,39,25,18,8,3,50,33,27,11,6,73,24,7,5,0,38,57,21,9,9,90,47,15,5,4,81,67,31,14,10,126,38,15,4,14,73,14,17,8,3,38,5,3,3,0,14,3,5,9,0,16,0,0,0,0,3,19,19,18,14,72,11,9,3,3,23,395,207,98,66,771,16,6,3,0,31,9,5,0,0,8,18,14,5,3,35,19,11,8,6,38,22,6,6,3,41,21,21,5,10,60
125031482,7,5,0,0,14,3,3,3,0,14,19,15,3,0,38,37,22,9,5,69,16,0,0,0,19,74,50,20,6,152,43,24,13,3,80,46,32,4,4,84,125,46,11,4,187,37,17,4,3,67,17,19,3,0,38,12,4,5,3,25,0,5,0,0,7,0,0,0,0,0,29,32,5,4,73,10,3,3,0,22,476,284,84,31,880,12,3,0,0,21,7,6,0,0,13,17,3,3,3,27,29,18,8,0,54,33,35,10,4,89,24,8,5,4,38,81,28,18,12,137,39,30,11,3,85,101,61,15,4,188,61,42,17,0,120,36,17,3,0,55,26,15,3,0,46,10,16,8,0,35,4,0,0,0,8,30,29,9,8,84,14,6,0,0,20,527,327,116,47,1010,3,6,0,0,17,4,0,0,0,3,15,7,0,3,27,6,5,3,0,21,13,17,0,0,35,36,22,5,4,65
125031483,10,4,0,0,11,15,6,3,3,27,27,8,12,9,52,40,39,13,7,94,33,4,0,3,39,65,33,27,12,132,21,13,6,0,45,33,13,3,0,50,61,28,12,5,102,21,14,13,7,57,5,9,0,3,19,8,3,6,0,15,3,0,0,0,3,0,0,0,0,0,35,16,16,7,75,11,9,3,9,31,383,207,113,65,760,9,9,4,5,24,8,7,0,3,9,32,9,12,5,48,27,14,12,11,68,26,32,20,5,88,29,8,7,3,54,51,22,24,12,119,41,12,4,10,65,78,28,7,12,128,40,16,11,3,66,18,18,3,6,37,7,14,0,0,26,8,3,6,0,19,0,0,0,0,3,20,20,13,14,66,15,10,3,4,27,406,209,134,85,839,8,7,6,8,30,3,4,0,0,9,21,5,8,0,31,22,16,8,8,47,39,18,3,13,68,20,12,14,6,61
125031484,5,6,0,0,15,5,5,0,0,9,35,26,4,0,72,53,28,9,0,88,13,3,7,0,26,75,47,21,3,148,52,20,6,0,79,57,24,3,3,86,106,46,17,3,172,26,21,8,4,50,14,16,4,0,31,0,8,3,0,14,0,3,3,0,8,0,0,0,0,0,30,24,20,18,96,20,12,4,7,40,492,287,106,41,927,3,3,0,0,10,16,8,0,0,23,24,16,5,0,47,49,23,4,3,90,64,43,21,4,131,34,6,3,7,48,59,22,19,6,110,60,29,9,3,104,112,51,14,4,181,53,26,11,3,93,25,13,0,0,40,18,13,3,4,30,9,5,3,3,20,0,3,0,0,3,32,24,12,14,72,12,3,7,0,27,563,294,115,54,1023,15,3,0,8,27,7,0,0,0,11,21,16,0,0,35,25,9,8,5,51,34,20,0,5,59,33,34,8,4,83
125031485,10,0,0,0,14,7,6,3,0,21,60,25,4,3,90,78,36,15,0,131,13,6,3,3,30,107,63,26,14,214,73,19,13,17,123,81,27,3,3,106,122,41,18,14,188,36,21,5,6,71,15,10,5,0,29,9,13,6,0,24,0,0,3,0,8,0,0,0,3,6,46,28,19,8,98,29,10,4,4,49,678,314,138,81,1211,16,5,4,0,28,6,5,0,0,12,33,15,10,3,53,55,31,8,3,92,73,54,16,5,142,47,20,8,3,76,87,33,14,13,147,82,29,15,8,136,152,46,20,11,224,75,36,11,9,133,29,12,11,3,58,14,19,3,3,43,10,10,5,3,27,0,0,4,0,5,59,39,15,10,128,19,9,8,4,37,752,364,153,76,1348,21,9,7,3,42,11,0,0,0,20,21,9,12,0,38,19,16,4,0,42,61,24,10,3,102,61,38,15,4,117
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,12,4,0,0,19,13,6,0,0,17,14,10,0,0,24,44,18,4,3,70,18,5,0,0,19,61,27,7,4,100,56,15,4,0,74,50,12,11,0,71,101,24,3,0,129,26,28,0,4,65,11,10,3,0,20,3,0,0,0,9,0,0,0,0,3,0,0,0,0,0,29,17,11,4,66,14,3,3,0,23,453,189,48,20,710,5,7,4,0,14,10,6,0,0,18,29,7,0,0,40,22,11,0,3,31,45,25,3,3,83,36,6,0,0,50,56,23,7,5,85,54,21,7,0,86,100,39,7,3,154,63,26,7,8,96,29,11,3,0,50,24,9,0,0,38,14,9,0,0,17,5,3,0,0,10,25,16,10,3,55,17,7,0,0,25,542,223,49,29,835,19,4,0,0,23,6,0,0,0,6,19,3,0,0,24,18,13,0,0,29,27,19,0,0,49,33,20,8,0,63
125041490,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,4,4,4,0,9,5,0,0,0,3,12,6,4,0,16,11,4,0,0,19,17,3,3,0,18,34,17,3,0,51,16,7,0,0,30,7,4,3,0,9,10,5,0,0,15,0,0,0,0,3,0,0,0,0,0,15,4,3,0,19,0,0,0,0,5,124,56,16,6,209,3,0,0,0,0,0,0,0,0,0,4,3,0,0,10,3,0,0,0,3,7,7,3,0,14,0,0,0,0,0,9,7,0,0,23,6,7,0,0,14,28,17,5,0,50,27,6,0,0,40,17,7,0,0,26,11,3,0,0,16,4,3,0,0,10,0,0,0,0,4,10,4,7,0,20,0,0,0,0,0,129,63,22,10,226,3,3,0,0,8,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,4,0,0,8,12,0,3,0,18
125041491,3,4,0,0,9,9,7,0,0,9,11,5,0,0,18,29,13,0,0,47,5,0,0,0,7,50,19,3,0,75,22,13,5,0,42,38,6,5,0,55,73,26,7,0,107,23,15,3,0,45,12,5,3,0,20,6,3,0,0,11,3,3,0,0,7,0,0,0,0,0,31,17,9,3,56,4,0,0,0,5,318,130,38,9,500,4,4,0,0,15,5,0,0,0,5,10,4,0,0,17,11,7,0,0,22,35,14,8,0,59,18,4,3,3,25,28,16,3,3,53,41,11,4,0,60,77,33,7,0,121,50,24,6,0,80,19,14,0,0,32,26,11,0,0,35,13,6,0,0,21,0,0,3,0,3,11,10,8,0,32,11,3,0,0,13,362,164,40,15,577,9,10,0,0,18,0,0,0,0,3,12,3,0,0,16,9,4,0,0,15,10,11,0,0,23,25,15,0,0,41
125041492,14,12,4,0,33,19,6,0,0,24,47,9,3,0,64,58,20,0,0,77,16,4,0,0,18,73,32,18,3,119,55,19,0,3,73,41,13,4,0,58,69,12,8,0,95,15,9,6,0,30,6,3,0,0,14,9,3,0,0,8,0,3,0,0,3,0,0,0,0,0,26,16,4,6,53,14,9,0,0,26,461,167,51,23,700,14,3,0,0,27,11,9,0,0,19,21,14,3,0,40,47,14,3,0,67,43,21,7,0,72,25,7,0,0,30,56,16,7,7,88,65,22,3,0,95,73,25,3,0,101,39,9,5,0,54,17,11,0,0,32,18,0,0,0,19,4,10,4,0,15,0,0,0,0,4,20,15,3,5,40,20,8,4,0,30,477,182,46,20,722,30,6,0,0,35,17,0,0,0,15,23,6,0,0,25,14,5,3,0,26,46,12,0,0,59,55,22,5,0,84
125041493,8,0,0,0,6,12,3,0,0,15,25,14,0,0,43,36,24,12,4,77,24,0,3,0,26,63,41,15,7,129,49,17,5,3,70,60,24,3,0,84,112,42,8,8,163,50,27,3,3,80,14,11,7,0,27,11,9,4,0,19,4,3,3,0,9,0,0,0,0,3,27,36,8,11,78,19,5,0,0,30,512,243,71,39,866,11,0,0,0,11,3,0,0,0,5,11,9,3,0,28,30,13,3,3,52,39,21,3,0,64,21,11,12,0,41,57,17,8,4,87,70,16,3,5,98,108,44,17,7,177,58,36,8,3,105,28,16,8,0,46,27,17,3,0,47,13,3,3,0,19,0,0,3,0,5,28,20,11,5,68,17,6,0,0,21,506,236,83,29,865,10,6,0,0,19,3,5,0,0,12,23,11,3,0,37,9,15,3,3,27,29,3,4,0,41,27,14,0,4,44
125041494,3,0,0,0,3,3,0,4,0,7,0,3,0,0,6,13,11,0,0,20,4,0,0,0,4,18,8,0,0,28,13,9,0,0,28,15,7,3,3,32,40,12,4,0,56,21,17,3,0,39,13,3,0,0,16,8,7,0,0,15,3,3,0,0,8,0,0,0,0,0,16,12,8,0,37,0,0,0,0,3,174,88,28,5,293,0,5,0,0,5,3,0,0,0,5,3,0,0,0,7,3,9,0,0,10,10,4,4,0,21,10,3,0,0,11,14,16,9,3,39,13,8,4,0,30,48,20,5,0,70,22,19,5,3,45,13,11,0,0,28,8,4,0,0,16,4,4,0,0,13,0,4,0,0,3,9,13,7,0,32,4,0,3,0,11,177,124,29,6,343,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,0,0,4,4,3,0,0,9
125041588,0,0,0,0,0,11,3,0,0,12,28,6,0,0,42,33,12,4,0,46,6,5,0,0,12,46,14,0,6,70,14,11,3,6,31,30,8,3,3,47,59,17,10,3,87,16,7,3,0,25,8,0,0,0,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,21,12,0,3,31,16,4,4,3,27,300,99,25,27,446,3,0,0,0,3,4,0,0,0,3,17,5,3,0,24,24,6,0,4,37,32,20,3,3,56,16,5,0,0,28,24,9,0,0,32,39,10,6,0,46,69,24,10,4,100,25,3,5,5,36,9,14,0,0,16,5,3,3,0,8,4,3,0,3,10,0,0,0,0,0,16,12,3,5,39,14,6,4,4,19,280,117,41,25,460,6,3,0,0,13,3,3,0,0,7,14,0,0,0,15,5,3,0,0,7,12,4,0,0,19,20,11,0,0,27
125041589,11,0,0,0,9,4,0,0,0,10,32,8,0,0,43,41,21,3,0,73,14,5,0,0,16,57,15,5,6,86,27,8,3,3,40,34,8,0,3,39,60,25,4,3,95,34,7,0,4,49,3,4,3,0,15,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,14,15,3,5,40,13,7,0,3,23,351,138,30,21,540,12,8,3,0,23,11,3,3,0,15,16,4,0,0,23,22,4,3,0,33,27,16,9,0,52,17,6,0,0,22,33,15,5,6,58,31,11,4,4,54,68,32,6,6,111,21,17,3,0,41,14,13,0,0,21,16,0,0,0,16,4,0,0,0,6,0,0,0,0,3,20,19,4,3,48,6,3,4,0,19,322,151,48,20,541,9,0,0,0,12,4,0,0,0,3,15,4,0,0,20,11,3,0,0,16,14,9,0,0,26,16,12,3,3,38
126011495,15,5,5,0,25,10,9,0,0,20,9,5,0,0,14,26,8,3,0,41,8,0,0,0,10,49,30,3,0,81,28,17,5,0,48,47,14,4,0,66,106,38,12,0,159,61,13,8,0,78,24,13,0,0,38,13,13,0,0,29,9,10,0,0,15,0,3,0,0,4,33,20,12,3,61,6,5,0,0,17,442,218,56,4,720,19,9,0,0,31,18,4,4,0,27,3,6,0,0,11,18,11,5,0,33,23,13,6,0,40,16,12,3,0,23,37,19,0,0,53,49,20,3,0,68,93,35,0,0,131,60,31,7,0,101,22,13,0,0,40,42,25,3,0,73,20,8,0,0,24,3,3,0,0,6,38,26,3,3,69,9,0,0,0,4,467,230,38,10,745,37,16,0,0,46,13,8,0,0,22,14,6,4,0,24,17,8,3,0,26,18,8,0,0,25,27,11,3,0,40
126011496,7,8,0,0,9,9,3,3,0,7,9,5,0,0,12,12,11,4,0,28,3,0,0,0,5,30,8,7,0,44,19,17,3,0,37,20,12,0,0,30,83,33,7,4,120,43,18,7,0,60,17,6,4,0,31,12,12,6,0,33,8,4,3,0,11,3,3,0,0,3,35,20,15,0,63,7,3,0,0,10,303,156,47,4,513,3,8,0,3,11,3,6,0,0,4,3,5,0,0,15,9,3,3,0,21,18,11,0,0,30,4,7,0,0,9,33,7,3,0,40,37,5,4,0,50,49,21,4,0,84,52,28,4,0,83,32,9,4,0,42,31,20,7,0,50,13,6,3,0,24,3,3,3,0,10,22,24,11,0,56,3,5,0,0,5,311,169,48,7,537,7,3,0,0,13,0,3,0,0,3,5,5,0,0,14,3,4,0,0,5,14,7,3,0,18,13,12,4,0,25
126021497,16,6,0,0,31,19,11,0,0,31,27,5,0,0,33,24,13,8,0,40,12,3,0,0,13,49,27,7,0,84,35,17,0,0,52,45,12,0,0,56,105,41,4,0,153,39,16,3,0,61,15,10,3,0,30,18,11,8,0,34,3,11,3,0,14,0,0,0,0,3,40,28,14,7,88,3,5,3,0,12,446,217,62,17,742,29,8,4,0,45,9,9,0,0,21,11,4,0,0,13,28,8,0,0,35,26,15,7,3,50,30,0,3,3,38,40,24,6,3,73,57,13,8,0,76,93,37,9,5,139,43,29,3,0,82,34,15,0,0,48,28,18,3,3,51,9,14,0,0,23,3,5,3,0,8,35,26,7,3,76,12,5,3,0,23,501,231,53,19,800,31,9,3,0,39,5,0,0,0,10,21,5,0,0,31,16,4,3,0,21,28,4,4,0,38,39,13,0,0,53
126021498,4,0,0,0,4,3,4,0,0,10,18,4,0,0,22,19,8,0,0,28,12,0,0,0,9,35,16,3,0,59,20,8,0,0,38,31,11,0,0,37,69,22,4,0,92,25,7,3,0,36,13,6,0,0,15,9,10,0,0,22,8,0,3,0,14,0,3,0,0,3,20,17,6,3,49,3,0,0,0,3,294,117,30,4,442,5,3,0,0,5,4,4,0,0,9,15,0,0,0,14,12,0,0,0,13,15,8,0,0,27,11,4,0,0,19,35,14,0,0,46,28,11,0,0,41,51,24,7,0,78,26,11,3,0,43,16,6,6,0,25,28,11,4,0,42,7,7,0,0,17,5,7,3,0,13,24,25,4,3,54,5,0,0,0,4,285,131,29,4,449,10,3,0,0,11,3,0,0,0,0,13,0,0,0,11,8,6,0,0,7,10,4,0,0,12,10,5,0,0,16
126021499,9,0,0,0,6,0,0,0,0,3,10,0,0,0,16,4,4,0,0,9,3,0,0,0,3,13,3,3,0,26,4,7,4,0,18,12,3,0,0,22,35,18,5,0,54,10,4,0,0,14,8,0,0,0,13,16,7,0,0,26,8,3,0,0,12,3,0,0,0,0,13,11,7,4,31,0,0,0,0,0,151,69,21,7,252,8,0,0,0,8,0,0,0,0,0,4,0,3,0,10,11,6,0,0,12,7,9,5,0,22,4,0,0,0,6,17,3,0,0,16,13,3,3,0,21,20,12,0,0,35,14,0,0,0,23,13,7,3,0,16,16,14,3,0,30,5,6,0,0,13,0,0,0,0,3,15,13,8,3,36,4,0,0,0,4,155,73,25,3,257,12,0,5,0,15,0,0,0,0,0,4,0,0,0,7,5,0,0,0,5,5,0,0,0,11,3,5,0,0,8
126021500,7,9,0,0,18,10,0,0,0,10,13,3,0,0,19,26,13,0,0,43,9,3,0,0,10,63,15,3,0,81,33,11,0,0,40,25,8,4,0,37,81,32,5,0,125,37,8,0,0,50,12,10,3,0,18,10,0,0,0,13,0,0,0,0,4,0,0,0,0,0,29,22,3,0,60,7,0,0,0,11,367,135,28,5,538,10,0,3,0,13,7,3,0,0,11,21,11,0,0,31,12,3,0,0,16,22,5,0,0,27,14,4,3,0,21,33,3,0,0,43,40,12,3,0,53,83,24,3,3,107,62,8,3,0,76,19,8,0,0,28,17,9,0,0,32,12,3,0,0,17,3,0,0,0,7,17,16,3,0,43,6,3,0,0,13,387,121,30,4,544,16,7,3,0,33,4,3,0,0,4,5,4,0,0,9,11,8,0,0,19,15,5,0,0,19,30,5,3,0,40
126021501,0,0,0,0,0,0,0,0,0,0,8,4,0,0,17,6,8,0,0,23,14,0,0,0,16,36,19,3,0,64,18,13,0,0,31,27,20,3,0,48,69,29,9,0,101,32,17,3,0,49,11,6,3,0,16,7,5,0,0,11,8,5,0,0,13,0,0,0,0,0,25,25,8,0,46,3,0,0,0,4,264,143,32,7,449,5,0,0,0,3,3,0,0,0,3,5,0,3,0,5,12,5,0,0,15,19,10,3,0,29,16,3,3,0,17,29,14,0,0,40,32,6,0,0,39,54,25,8,0,97,30,20,3,0,55,16,7,6,0,27,13,15,3,0,33,9,3,0,0,9,0,4,0,0,7,22,13,6,0,38,0,3,0,0,7,257,135,39,4,437,7,0,0,0,6,0,0,0,0,6,4,0,0,0,3,8,3,0,0,11,14,3,3,0,19,13,5,0,0,22
126021503,18,10,0,0,20,12,0,0,0,9,18,9,0,0,27,37,9,3,0,47,13,3,0,0,15,56,32,10,3,94,29,15,3,0,46,32,14,3,0,49,75,28,7,0,115,28,17,0,0,49,6,6,4,0,19,3,5,0,0,7,3,4,0,0,7,0,0,0,0,3,24,14,7,0,44,10,0,0,0,18,355,169,43,6,574,11,3,0,0,13,7,0,0,0,14,14,4,0,0,16,18,3,0,0,26,27,23,0,0,53,10,7,0,0,23,50,18,3,0,67,33,22,3,0,64,83,11,3,3,106,50,29,0,0,79,15,11,3,0,31,16,10,0,0,29,5,5,0,0,14,3,0,0,0,3,26,15,3,0,41,9,4,0,0,11,381,171,23,10,587,19,6,0,0,29,8,3,0,0,8,6,5,0,0,15,7,3,3,0,14,22,7,0,0,23,30,7,0,3,41
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,3,7,3,3,0,16,4,3,0,0,12,4,3,0,0,11,17,8,4,0,34,12,7,0,0,16,3,0,0,0,4,5,3,0,0,4,0,0,0,0,0,0,0,0,0,3,4,10,0,0,15,0,0,0,0,4,74,43,7,8,131,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,4,0,0,0,0,3,0,0,0,9,3,0,0,0,3,0,3,0,0,5,14,0,5,0,13,13,5,0,0,22,10,7,0,0,17,6,3,0,0,14,5,8,3,0,13,3,4,0,0,6,3,0,0,0,3,8,10,3,0,17,0,0,0,0,3,85,43,8,0,138,3,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8
