SA2_MAINCODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
126021499,395,66,27,492,402,131,12,4,551,3,7,10,567,96,32,695,454,135,13,7,609,7,7,16,627,108,30,765,378,120,5,8,513,12,6,19,530,118,32,684,305,129,11,4,451,10,3,12,465,127,34,621,186,112,17,0,319,11,6,19,337,182,28,549,114,128,11,3,255,0,3,3,261,292,33,588,43,58,3,3,113,0,0,0,114,292,22,428,21,45,4,3,69,0,0,0,69,1091,68,1230,2797,1442,151,63,4456,74,72,148,4605,3288,438,8327
126021500,1452,286,71,1816,740,207,10,10,969,32,14,45,1018,178,47,1236,575,175,15,10,774,27,15,40,815,150,38,1004,522,153,8,14,690,35,10,46,737,185,45,962,404,174,17,13,608,26,9,34,646,240,31,917,291,151,9,12,472,8,14,17,488,351,37,879,121,93,8,3,230,7,0,7,236,470,32,734,29,46,0,0,78,0,0,0,78,458,30,565,6,33,3,9,49,0,0,3,47,1417,221,1688,6722,2898,325,216,10165,381,626,1002,11163,6778,1006,18948
126021501,752,110,23,879,537,175,19,9,733,15,15,32,765,116,37,914,499,180,9,15,699,9,9,21,717,140,24,885,493,171,15,11,700,23,20,36,740,156,30,920,410,173,14,8,604,25,9,34,635,197,26,858,210,136,19,3,361,13,3,22,378,291,26,699,65,73,7,0,155,0,3,3,158,367,19,547,19,24,0,0,41,0,0,0,44,343,12,393,11,26,0,3,37,0,0,0,41,1060,52,1157,3806,1820,174,99,5894,166,147,314,6206,3509,345,10062
126021503,1576,230,65,1869,777,258,28,16,1076,29,28,55,1128,189,51,1372,624,216,18,8,866,27,9,41,906,160,47,1113,573,198,17,11,803,29,13,43,849,182,38,1061,471,178,13,9,670,30,18,50,719,263,34,1013,266,143,13,7,438,16,18,36,471,386,33,891,84,75,9,6,172,3,0,8,175,518,22,722,25,37,3,4,68,0,3,3,71,406,27,500,5,28,0,3,38,0,0,0,40,816,42,894,7114,2793,295,168,10372,373,344,718,11087,4565,614,16260
126021590,169,31,4,202,156,80,0,0,229,0,0,8,236,21,20,280,218,74,8,3,305,12,3,15,315,34,21,367,200,75,8,5,292,9,3,9,302,31,17,344,171,53,3,5,235,3,0,4,244,55,6,305,90,47,4,3,148,0,3,4,151,93,3,250,38,43,3,0,80,0,0,3,81,137,3,224,14,10,0,0,27,0,0,0,27,98,9,134,6,7,0,0,8,0,0,0,8,270,12,296,1325,671,43,35,2076,43,34,84,2158,1063,114,3335
126021591,1849,307,104,2262,1088,344,20,17,1463,51,28,79,1544,237,85,1865,992,375,18,24,1405,32,21,58,1461,227,87,1781,935,297,25,14,1268,39,16,61,1328,236,68,1629,644,287,35,11,977,30,16,46,1026,329,62,1415,392,215,17,17,642,17,9,32,673,490,74,1239,168,139,17,8,333,6,0,6,332,720,47,1103,40,63,8,0,113,3,3,6,117,652,37,813,12,27,0,3,40,4,0,5,45,1796,196,2030,9047,3827,377,249,13502,454,383,835,14340,7061,1196,22595
127011504,514,419,120,1047,260,135,9,21,427,43,26,65,493,403,101,991,289,131,8,24,442,32,22,53,496,407,114,1017,289,155,13,24,478,34,32,64,543,493,118,1155,276,121,7,14,418,25,20,43,463,540,125,1130,142,58,7,8,225,16,17,31,254,479,82,815,40,20,0,3,61,0,0,0,64,488,72,624,6,5,3,0,12,0,0,0,13,374,64,454,0,0,0,8,8,0,3,4,17,897,141,1047,2767,1432,104,221,4522,440,323,767,5289,6452,1398,13142
127011505,328,117,51,496,280,120,9,21,426,11,7,18,452,92,47,589,309,129,12,14,465,13,8,14,480,100,38,623,278,111,4,15,413,7,8,15,428,117,39,586,219,108,9,12,346,10,6,13,359,145,41,543,167,90,5,7,273,10,4,7,282,210,42,536,77,54,0,7,146,3,3,7,149,323,47,526,26,21,3,3,56,0,0,0,56,278,44,382,10,11,3,3,20,0,0,3,24,559,77,661,2421,1184,97,150,3851,115,95,212,4063,2565,626,7261
127011506,1201,168,89,1453,691,210,25,20,946,18,13,30,975,134,80,1192,548,186,19,20,776,14,9,20,797,113,74,982,521,145,16,17,693,15,6,25,716,130,77,922,364,151,22,12,552,11,14,21,569,201,49,824,233,135,17,11,399,3,6,12,411,311,55,777,91,69,7,8,182,0,6,6,191,410,60,657,24,39,0,0,58,0,0,0,64,390,41,492,10,24,0,0,39,0,0,0,37,526,65,633,6124,2198,367,218,8913,186,160,344,9258,3380,1007,13639
127011592,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,0,6,3,0,0,0,3,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,3,11,6,0,0,20,0,0,0,21,25,5,52
127011593,256,84,27,369,280,123,3,4,411,7,5,9,424,110,28,555,317,98,3,3,424,8,3,11,439,98,24,564,333,92,6,11,440,9,5,19,461,115,23,599,253,69,14,6,339,13,7,18,354,110,19,485,134,36,0,5,181,13,8,15,192,165,19,381,38,13,0,3,62,0,0,0,64,175,20,258,13,4,0,0,14,0,0,0,16,128,0,142,3,3,0,0,6,0,0,0,6,172,8,184,2294,913,76,73,3355,109,93,202,3558,1770,248,5578
127011594,552,207,21,782,355,183,9,19,563,15,17,36,601,192,40,832,403,164,11,16,596,21,19,37,640,193,39,872,426,166,11,15,617,23,11,34,651,255,42,938,373,111,17,16,521,15,16,26,547,292,32,873,182,81,5,6,278,17,22,40,319,324,26,668,47,27,0,0,74,0,0,0,81,315,14,405,10,10,0,0,22,0,0,0,21,281,20,317,3,0,0,0,6,0,0,0,6,349,29,388,3406,1544,110,168,5228,264,214,474,5705,3745,429,9875
127011595,662,171,41,876,419,157,12,15,593,28,15,45,639,192,36,866,435,157,6,17,618,20,15,37,653,181,42,878,484,151,3,12,648,19,12,37,687,223,27,937,333,120,12,4,469,13,10,22,495,217,20,726,178,70,13,7,264,6,15,24,282,253,19,557,52,25,0,3,84,0,3,3,88,269,18,376,11,5,0,0,19,0,0,0,25,185,14,226,0,3,0,0,0,0,0,0,0,288,14,304,3690,1585,120,158,5552,232,219,453,6005,3145,352,9501
127011596,777,189,39,1010,537,150,14,20,722,17,11,25,748,156,36,937,458,161,9,12,640,8,9,19,657,121,29,805,420,129,12,12,575,11,12,22,597,160,29,785,254,79,11,9,353,6,9,13,364,171,23,560,117,60,3,10,185,4,8,9,198,206,18,424,34,15,0,0,58,0,3,3,62,231,19,311,6,8,0,0,20,0,0,0,20,164,13,202,0,0,0,0,9,0,0,0,9,186,15,211,3606,1474,142,141,5359,153,147,307,5667,2580,353,8596
127011597,1039,221,76,1345,690,258,21,18,979,28,14,41,1022,177,61,1260,637,220,13,12,886,21,12,27,912,146,59,1114,479,148,16,15,665,17,5,26,688,152,43,886,343,102,3,5,457,23,8,26,484,188,28,706,159,64,5,3,230,12,6,24,252,194,13,466,52,33,3,0,83,0,0,0,81,268,22,376,16,6,0,0,24,0,4,4,22,179,13,215,4,0,0,0,4,0,0,0,4,254,11,269,4895,1964,184,160,7204,232,207,435,7640,2987,521,11152
127021509,650,277,35,965,415,184,15,8,623,21,17,38,656,310,42,1010,442,187,13,13,651,41,20,64,713,322,55,1091,474,184,4,16,680,24,28,45,726,400,29,1157,401,164,14,16,588,36,36,71,660,463,35,1162,243,108,12,6,376,33,13,48,417,537,38,998,64,35,4,4,108,0,3,3,113,548,26,689,8,5,0,0,13,0,0,0,13,413,18,439,3,0,0,0,6,0,0,0,6,658,22,690,3990,1926,141,141,6197,373,299,668,6863,5542,472,12883
127021510,754,272,34,1058,547,212,17,23,801,27,21,48,855,283,53,1187,560,233,12,23,819,20,25,45,861,314,54,1232,625,250,14,14,902,21,20,35,934,364,51,1355,625,236,31,13,914,30,13,45,958,498,49,1506,375,173,21,12,571,22,8,31,602,617,49,1263,115,88,8,5,216,4,0,4,224,723,41,985,26,23,0,0,52,3,0,3,56,541,22,619,10,4,3,3,17,0,3,3,17,1013,77,1106,5251,2414,211,197,8074,308,256,558,8637,6243,618,15498
127021511,942,443,74,1456,578,297,17,39,929,58,60,122,1051,496,84,1629,636,323,18,40,1013,97,59,156,1171,561,90,1828,604,278,11,42,930,72,64,134,1068,565,94,1728,435,235,11,28,715,80,71,156,866,702,99,1668,258,143,7,19,430,43,57,96,527,780,77,1386,83,45,4,6,142,10,9,16,156,828,58,1044,12,32,3,0,44,0,0,0,50,569,32,652,5,9,3,3,13,0,0,0,13,1479,102,1592,5036,3011,173,361,8578,690,735,1425,10005,9206,1072,20280
127021512,716,288,58,1062,441,204,18,23,693,39,35,76,771,288,68,1125,472,209,10,24,715,39,28,64,780,345,73,1198,449,157,14,31,656,46,23,64,721,359,67,1143,351,141,11,18,513,35,20,55,574,491,67,1128,203,89,6,12,305,21,11,28,337,466,41,840,61,51,0,0,116,0,3,6,121,567,49,732,7,9,0,3,18,0,0,0,18,419,23,459,7,3,0,0,15,0,0,0,12,986,66,1067,3903,1888,140,223,6150,427,356,784,6940,5884,805,13630
127021513,813,390,75,1280,549,222,15,25,805,39,37,81,888,437,61,1385,543,247,13,29,834,54,56,114,950,443,55,1451,559,238,15,34,847,61,44,108,953,476,65,1495,456,171,16,22,661,49,50,97,759,616,69,1442,203,115,8,9,328,32,31,57,385,634,45,1065,64,38,0,8,114,4,0,5,120,628,45,791,10,17,0,0,27,0,0,0,27,508,33,569,3,8,0,0,12,0,0,0,12,1116,74,1201,4595,2378,142,268,7384,533,551,1086,8466,7560,795,16822
127021514,372,148,20,536,251,94,3,6,361,21,11,27,388,160,18,567,294,128,13,6,444,25,11,32,474,184,18,677,339,145,8,10,509,12,16,34,543,237,21,800,301,109,11,5,430,22,15,33,461,285,32,776,161,91,10,8,262,12,9,22,284,297,21,604,50,32,8,0,92,0,3,3,94,326,18,437,11,14,0,0,25,0,0,0,25,229,20,269,0,7,4,0,13,0,0,0,8,372,18,405,2657,1307,106,104,4173,204,162,362,4534,3194,275,8008
127021515,610,508,65,1184,372,165,14,24,571,35,36,73,649,502,54,1198,342,168,8,22,538,49,41,90,627,514,77,1215,338,127,5,22,495,48,31,82,574,552,58,1179,290,129,9,19,444,26,24,53,496,559,48,1103,148,85,8,5,245,24,25,47,290,610,39,942,42,32,7,3,84,0,0,0,86,588,36,709,4,9,0,0,19,0,0,0,17,492,38,545,0,3,0,3,7,0,3,3,12,1010,67,1090,3197,1625,112,204,5137,469,397,869,6006,7559,754,14319
127021516,719,433,54,1208,420,215,7,19,658,45,34,76,738,451,51,1235,468,212,12,21,706,31,36,63,771,472,56,1305,451,191,14,20,671,43,25,67,745,488,53,1280,364,151,11,14,535,27,25,51,590,526,71,1184,211,92,12,4,316,18,25,39,356,552,40,942,63,51,3,7,118,3,7,7,128,653,43,823,12,15,4,0,34,0,0,0,40,605,36,678,4,14,0,0,17,0,0,0,17,1046,78,1141,3931,2079,153,214,6372,386,367,750,7122,7352,729,15205
127021517,316,145,12,473,205,80,7,10,302,9,9,23,320,174,19,517,217,98,6,5,325,14,16,28,349,201,20,570,211,88,9,6,319,16,12,25,343,173,27,547,211,87,5,12,315,13,14,30,344,244,27,612,126,69,9,5,215,7,17,17,229,311,16,555,41,21,4,0,69,0,4,3,72,369,12,452,17,5,0,0,22,0,0,0,22,295,6,325,3,6,0,0,5,0,0,0,5,449,27,476,1976,977,76,107,3133,135,154,293,3424,3093,239,6758
127021518,177,26,15,219,157,55,7,10,225,6,3,11,233,49,36,322,145,72,3,10,235,0,3,6,240,58,33,328,148,69,6,4,224,0,0,6,231,45,20,295,118,60,3,4,187,7,3,10,193,58,17,271,83,46,8,8,141,0,3,3,144,106,15,261,43,37,3,0,83,0,0,0,83,148,17,248,13,11,0,3,35,0,0,0,35,140,19,191,4,7,3,0,17,0,0,0,19,301,58,384,1300,609,68,70,2052,42,37,79,2134,1198,330,3665
127021519,747,293,54,1096,509,219,23,28,772,33,24,59,828,312,49,1195,472,176,8,11,664,31,21,51,714,328,74,1115,440,181,14,23,662,25,21,50,706,369,49,1119,408,171,11,16,608,24,21,45,649,463,58,1170,268,145,16,8,437,17,18,35,472,562,58,1096,107,52,6,3,174,0,3,3,174,759,48,982,22,18,3,0,48,0,0,0,48,589,27,669,3,7,0,6,20,0,0,0,17,1219,104,1347,4303,1982,175,181,6638,350,264,612,7252,6580,740,14573
127021520,418,162,29,610,288,104,9,9,406,23,14,32,442,166,19,626,291,108,3,14,414,19,14,39,452,214,31,692,303,114,12,16,448,17,12,28,473,195,26,690,269,132,8,12,416,15,14,35,448,307,29,784,218,89,4,7,324,10,12,22,344,406,30,787,80,39,7,5,124,0,3,3,128,526,25,676,11,12,4,0,27,0,0,0,25,364,17,411,0,3,0,3,3,0,0,0,3,722,34,767,2844,1190,93,121,4254,199,188,385,4640,4030,355,9022
127021521,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,12,3,0,0,12,0,0,0,19,18,0,35
127031522,731,234,60,1022,541,190,13,20,761,29,18,48,808,188,56,1055,552,176,18,21,774,20,17,39,810,234,77,1123,521,168,16,9,715,14,19,31,749,224,64,1039,387,143,15,15,555,23,10,36,589,283,58,933,234,100,13,13,357,15,17,33,386,343,59,789,90,76,3,3,173,0,3,3,175,425,39,641,21,14,0,0,35,0,0,0,36,325,31,388,5,7,0,0,17,0,0,0,17,709,104,826,4249,1963,184,203,6595,288,248,535,7131,4319,843,12297
127031523,1180,218,68,1469,818,260,18,17,1107,33,10,41,1152,193,67,1409,705,203,14,22,945,30,12,42,987,150,39,1176,606,197,24,12,834,15,6,21,858,213,31,1099,500,177,14,10,705,15,12,24,727,270,48,1046,336,163,14,4,523,13,8,28,550,380,31,959,135,104,9,3,252,3,3,4,252,691,46,994,41,50,5,0,94,0,0,0,91,634,35,761,6,17,0,0,22,0,0,0,22,803,55,885,5991,2363,277,159,8793,257,208,470,9260,4749,594,14597
127031524,1356,209,60,1624,1019,349,29,16,1417,18,11,32,1449,143,63,1651,999,287,21,14,1326,21,11,36,1361,153,51,1561,899,204,27,16,1149,25,4,27,1180,160,48,1387,621,161,30,10,822,16,9,28,849,200,36,1086,299,118,15,4,427,7,8,20,449,285,12,748,91,66,0,3,157,0,6,6,169,394,19,585,15,25,0,0,38,0,0,0,38,368,28,432,7,17,0,0,26,0,0,0,22,727,47,796,7510,2765,356,155,10792,255,228,477,11275,4043,700,16013
127031598,1284,638,301,2215,635,269,26,33,958,66,41,108,1067,527,237,1834,555,173,19,29,775,49,34,85,852,534,203,1595,550,182,22,21,770,40,33,77,844,527,206,1577,431,150,24,21,624,40,24,63,692,561,182,1439,232,100,18,9,359,12,19,31,389,678,183,1250,83,44,3,0,137,0,6,6,143,737,136,1019,16,16,0,3,38,0,0,0,39,620,101,762,6,13,0,0,17,0,0,0,17,1249,193,1459,5516,2491,238,276,8515,630,476,1104,9617,9062,2763,21448
127031599,422,272,62,756,241,107,8,10,370,20,20,44,412,254,52,719,260,96,4,24,382,21,18,40,418,237,57,713,241,102,14,15,364,23,15,38,405,282,71,750,181,76,8,11,273,16,9,23,300,319,68,685,88,35,8,0,138,11,3,14,149,322,50,519,30,24,4,5,60,0,0,3,66,341,57,461,8,3,3,3,17,0,0,0,17,349,40,407,3,6,0,0,13,0,0,0,11,608,92,715,2120,1036,103,163,3425,274,190,459,3886,4253,805,8937
127031600,1066,257,62,1382,851,277,25,23,1174,39,20,56,1228,253,59,1541,797,169,10,13,997,30,11,38,1030,185,65,1286,675,149,19,24,867,27,9,39,903,182,43,1131,456,131,10,7,614,27,14,46,652,206,27,888,211,70,8,11,299,13,13,31,326,261,34,614,64,32,3,5,99,0,7,8,104,316,20,440,10,16,0,0,30,0,0,0,30,224,15,270,0,4,0,0,3,0,0,0,3,491,30,529,5537,2083,196,177,7990,293,233,533,8521,3965,560,13051
127031601,286,125,84,499,125,43,6,6,181,12,12,22,205,103,53,358,113,38,9,4,160,19,11,28,189,93,34,315,86,38,11,9,133,15,9,19,155,140,58,353,96,37,3,3,143,17,3,20,165,131,45,349,51,17,3,7,80,0,0,3,79,147,32,262,19,8,3,3,29,0,0,0,29,137,40,205,3,7,0,0,10,0,0,0,10,134,24,168,0,0,0,0,4,0,0,0,4,222,48,274,1287,518,59,70,1938,190,116,314,2247,1788,701,4740
128011529,930,105,23,1060,795,353,18,10,1179,18,10,25,1209,103,34,1352,876,323,21,21,1234,17,9,32,1269,98,45,1412,757,295,26,15,1092,26,14,38,1124,110,42,1274,590,255,21,9,884,16,8,21,904,174,36,1116,315,211,25,11,553,14,7,24,576,349,34,958,104,129,11,0,247,0,0,0,245,539,27,819,28,65,3,0,96,0,0,0,99,608,30,739,3,20,6,4,32,0,0,3,40,1196,59,1289,5779,2997,288,147,9211,148,176,322,9533,3993,462,13992
