region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC12248,257,506,4,42,52,248,9,37,233,931,298,1258,33,147,45,167,103,337,181,651,479,1909,3,14,7,18,4,11,20,56,34,99,5,11,9,24,20,49,34,84,68,183,7,13,811,2611
SSC12249,1192,2346,21,111,126,572,33,140,598,2351,778,3174,82,347,119,403,242,729,443,1479,1221,4653,5,17,40,128,11,38,173,449,229,632,23,69,59,125,136,295,218,489,447,1121,53,104,2913,8224
SSC12250,29,58,0,11,9,28,3,6,10,49,22,94,3,0,4,14,3,20,10,34,32,128,0,7,3,3,0,0,3,5,6,15,0,0,0,0,3,6,3,6,9,21,0,0,70,207
SSC12251,28,56,0,0,5,21,0,4,13,56,18,81,0,3,3,3,3,13,6,19,24,100,0,0,4,8,0,3,6,10,10,21,0,0,0,0,0,4,0,4,10,25,0,0,62,181
SSC12252,36,66,0,0,0,3,0,3,17,69,17,75,4,4,0,8,6,21,10,33,27,108,0,0,0,3,0,3,4,3,4,9,0,0,0,0,0,3,0,3,4,12,0,0,67,186
SSC12253,70,139,4,14,10,46,4,28,42,202,60,290,8,31,3,12,20,60,31,103,91,393,0,4,3,5,0,0,4,16,7,25,0,0,0,0,12,23,12,23,19,48,0,5,180,585
SSC12254,54,97,3,6,7,23,0,0,24,107,34,136,3,7,3,17,11,35,17,59,51,195,0,0,3,6,3,3,14,40,20,49,0,0,3,9,6,12,9,21,29,70,0,5,134,367
SSC12255,398,780,3,38,13,58,6,19,120,451,142,566,3,21,10,22,42,123,55,166,197,732,4,19,16,49,17,74,158,415,195,557,10,26,17,33,96,202,123,261,318,818,17,44,930,2374
SSC12256,142,279,4,17,15,71,3,20,64,239,86,347,3,4,4,27,28,80,35,111,121,458,5,16,9,22,3,15,53,147,70,200,4,3,5,14,35,74,44,91,114,291,3,9,380,1037
SSC12257,217,427,3,17,9,40,3,0,65,251,80,308,3,3,23,60,12,44,38,107,118,415,3,6,0,0,0,0,15,40,18,46,0,6,11,19,9,24,20,49,38,95,13,26,386,963
SSC12258,154,301,0,3,18,61,0,3,71,286,89,353,8,35,20,57,18,65,46,157,135,510,0,0,3,14,3,0,22,50,28,64,3,6,6,17,22,49,31,72,59,136,10,27,358,974
SSC12259,22,44,0,8,5,26,0,3,24,81,29,118,3,12,3,5,0,3,6,20,35,138,0,0,0,4,0,0,0,8,0,12,0,3,7,7,0,4,7,14,7,26,0,0,64,208
SSC12260,203,413,12,71,39,182,10,43,170,702,231,998,20,80,26,93,84,284,130,457,361,1455,0,0,11,41,5,15,46,135,62,191,3,6,7,12,23,54,33,72,95,263,16,25,675,2156
SSC12261,33,72,3,5,6,11,3,11,10,47,22,74,0,7,3,14,5,12,8,33,30,107,0,0,3,5,0,0,0,5,3,10,0,4,3,6,3,4,6,14,9,24,0,3,72,206
SSC12262,42,79,0,11,0,5,0,5,25,86,25,107,0,8,4,9,6,18,10,35,35,142,0,0,0,0,0,4,6,19,6,23,0,0,0,3,9,15,9,18,15,41,0,3,92,265
SSC12263,274,548,3,21,39,181,8,50,393,1483,443,1735,22,88,28,103,31,98,81,289,524,2024,0,0,0,4,4,4,24,65,28,73,3,13,9,15,20,49,32,77,60,150,3,5,861,2727
SSC12264,31,61,3,13,5,14,0,0,6,28,14,55,0,4,0,0,6,17,6,21,20,76,0,0,0,0,0,0,0,6,0,6,0,0,0,0,4,6,4,6,4,12,0,0,55,149
SSC12265,116,233,7,36,9,49,3,16,70,273,89,374,3,19,7,26,28,71,38,116,127,490,0,0,4,11,4,7,13,37,21,55,3,6,4,12,15,28,22,46,43,101,3,9,289,833
SSC12266,71,132,0,0,0,4,0,0,9,28,9,32,0,4,3,5,3,4,6,13,15,45,0,0,0,0,0,3,0,0,0,3,0,5,3,9,8,12,11,26,11,29,4,8,101,214
SSC12267,31,68,0,0,5,20,0,0,10,40,15,60,7,22,6,23,9,27,22,72,37,132,0,0,0,0,0,0,3,3,3,3,0,0,0,3,4,5,4,8,7,11,0,0,75,211
SSC12268,54,117,0,0,5,37,4,0,14,57,23,94,0,4,4,10,9,32,13,46,36,140,0,0,0,3,0,0,8,21,8,24,3,3,0,0,3,12,6,15,14,39,3,4,107,300
SSC12269,54,115,3,24,12,45,0,11,33,129,48,209,5,25,13,33,17,57,35,115,83,324,0,0,3,3,0,0,3,4,6,7,3,3,3,3,0,8,6,14,12,21,3,5,152,465
SSC12270,333,671,6,35,45,212,23,105,230,917,304,1269,23,98,27,95,96,312,146,505,450,1774,0,4,12,49,8,27,54,152,74,232,11,13,4,17,59,134,74,164,148,396,0,4,931,2845
SSC12271,541,1060,6,41,81,368,21,101,397,1559,505,2069,41,164,83,292,130,404,254,860,759,2929,4,7,15,51,3,10,74,198,96,266,4,16,26,53,78,168,108,237,204,503,13,25,1517,4517
SSC12272,36,76,0,0,4,27,0,5,16,53,20,85,3,8,8,26,3,12,14,46,34,131,0,0,0,3,3,4,4,19,7,26,0,0,3,4,3,3,6,7,13,33,0,0,83,240
SSC12273,681,1360,19,92,121,567,14,75,696,2727,850,3461,74,326,126,424,212,683,412,1433,1262,4894,3,15,21,61,0,6,72,187,96,269,17,63,44,102,136,306,197,471,293,740,31,67,2267,7061
SSC12274,729,1436,22,120,117,534,42,185,666,2625,847,3464,81,338,89,291,212,693,382,1322,1229,4786,0,9,21,72,9,27,130,350,160,458,17,48,21,43,87,196,125,287,285,745,17,34,2260,7001
SSC12275,22,45,0,5,3,9,0,4,16,57,19,75,3,13,0,4,8,22,11,39,30,114,0,0,0,0,0,4,4,11,4,15,0,0,0,0,4,8,4,8,8,23,0,0,60,182
SSC12276,552,1078,12,68,88,425,32,135,537,2117,669,2745,24,90,66,217,96,300,186,607,855,3352,0,5,22,77,7,30,115,308,144,420,12,38,23,57,40,79,75,174,219,594,13,24,1639,5048
SSC12277,20,38,3,0,3,6,0,0,24,92,30,98,0,0,3,5,3,4,6,9,36,107,0,0,0,0,0,0,3,6,3,6,0,0,0,0,5,8,5,8,8,14,0,4,64,163
SSC12278,146,289,0,11,11,60,0,3,107,386,118,460,3,16,7,21,24,66,34,103,152,563,0,0,3,11,4,9,43,107,50,127,3,9,9,18,30,69,42,96,92,223,9,20,399,1095
SSC12279,48,100,0,0,7,43,4,5,26,102,37,150,0,3,5,6,4,17,9,26,46,176,0,3,0,3,3,6,4,9,7,21,0,0,0,3,7,10,7,13,14,34,3,0,111,310
SSC12280,119,241,3,34,15,65,11,55,58,253,87,407,3,9,6,19,24,73,33,101,120,508,0,5,6,21,9,21,36,131,51,178,0,8,3,4,6,14,9,26,60,204,4,12,303,965
SSC12281,182,353,8,36,29,119,10,30,163,636,210,821,15,62,19,66,49,166,83,294,293,1115,3,9,7,34,3,8,37,97,50,148,5,13,5,11,27,60,37,84,87,232,4,20,566,1720
SSC12282,127,248,4,24,19,83,0,3,52,219,75,329,10,25,9,33,14,51,33,109,108,438,0,0,4,21,0,3,33,80,37,104,6,10,7,20,16,34,29,64,66,168,5,7,306,861
SSC12283,82,169,0,3,19,88,3,12,37,146,59,249,4,11,12,33,25,79,41,123,100,372,0,0,0,10,0,0,13,25,13,35,3,9,3,3,7,17,13,29,26,64,3,3,211,608
SSC12284,54,108,4,19,10,36,0,4,25,103,39,162,0,0,4,8,8,28,12,36,51,198,0,0,0,3,0,4,8,24,8,31,0,0,4,0,6,18,10,18,18,49,0,0,123,355
SSC12285,394,759,4,20,15,63,4,32,101,381,124,496,10,22,11,43,36,107,57,172,181,668,0,5,7,25,0,9,38,87,45,126,0,9,5,10,20,35,25,54,70,180,8,23,653,1630
SSC12286,357,707,6,48,22,94,9,28,175,690,212,860,13,52,16,72,81,249,110,373,322,1233,0,4,14,49,15,63,154,452,183,568,5,12,11,20,57,131,73,163,256,731,28,57,963,2728
SSC12287,24,42,0,5,4,16,0,5,4,15,8,41,3,3,3,13,7,26,13,42,21,83,0,0,0,0,0,0,6,9,6,9,0,0,0,0,4,13,4,13,10,22,0,0,55,147
SSC12288,133,265,0,0,3,18,4,21,29,103,36,142,3,11,6,14,14,40,23,65,59,207,0,0,0,8,0,0,27,66,27,74,4,11,0,5,15,33,19,49,46,123,6,5,244,600
SSC12289,129,249,0,0,10,46,3,15,57,227,70,288,3,16,13,48,28,79,44,143,114,431,0,3,3,7,3,7,10,27,16,44,0,0,3,4,7,16,10,20,26,64,0,3,269,747
SSC12290,48,96,4,9,4,24,0,0,13,57,21,90,0,4,4,17,11,26,15,47,36,137,0,0,0,6,0,5,4,8,4,19,0,0,3,4,3,6,6,10,10,29,3,3,97,265
SSC12291,31,61,0,0,0,0,0,0,9,24,9,24,0,0,0,0,0,4,0,4,9,28,0,0,0,0,0,0,0,5,0,5,0,0,0,3,5,5,5,8,5,13,0,3,45,105
SSC12292,53,106,0,5,5,27,0,3,21,78,26,113,0,5,6,12,0,7,6,24,32,137,0,0,0,3,0,0,3,3,3,6,0,0,0,0,3,4,3,4,6,10,3,4,94,257
SSC12293,1064,2145,32,176,173,807,43,202,990,3783,1238,4968,135,590,154,545,383,1254,672,2389,1910,7357,4,27,42,138,21,66,221,601,288,832,22,74,40,96,214,476,276,646,564,1478,50,106,3588,11086
SSC12294,52,99,3,3,7,23,3,3,20,95,33,124,0,3,3,7,8,23,11,33,44,157,0,0,0,0,0,0,5,17,5,17,0,0,0,0,4,9,4,9,9,26,0,3,105,285
SSC12295,652,1279,15,78,54,255,22,103,286,1131,377,1567,19,68,46,146,98,295,163,509,540,2076,3,20,27,103,19,57,200,554,249,734,15,46,50,108,129,275,194,429,443,1163,19,33,1654,4551
SSC12296,74,147,0,0,3,17,3,4,15,60,21,81,0,6,0,4,21,52,21,62,42,143,0,0,3,10,0,3,17,36,20,49,3,4,0,5,12,26,15,35,35,84,0,3,151,377
SSC12297,614,1220,15,108,43,216,25,107,226,876,309,1307,23,94,28,94,118,365,169,553,478,1860,9,42,18,75,20,79,125,355,172,551,9,27,30,65,121,266,160,358,332,909,28,54,1452,4043
SSC12298,27,52,0,0,4,15,0,0,11,49,15,64,0,0,3,3,5,16,8,19,23,83,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3,6,0,0,53,141
SSC12299,98,194,0,0,3,14,3,11,39,160,45,185,0,4,3,8,10,27,13,39,58,224,0,0,3,12,5,12,7,13,15,37,0,3,4,3,7,16,11,22,26,59,3,0,185,477
SSC12300,485,951,3,29,25,125,14,49,158,595,200,798,8,44,22,78,78,232,108,354,308,1152,0,3,15,64,8,16,119,339,142,422,9,23,18,50,93,179,120,252,262,674,21,45,1076,2822
SSC12301,41,84,0,0,9,25,0,4,18,66,27,95,3,8,3,11,6,16,12,35,39,130,0,0,0,0,0,0,6,15,6,15,0,0,0,0,4,6,4,6,10,21,0,4,90,239
SSC12302,105,209,3,6,9,34,4,20,53,216,69,276,3,8,0,3,10,34,13,45,82,321,4,6,5,18,0,7,22,55,31,86,0,0,0,6,15,30,15,36,46,122,4,7,237,659
SSC12303,289,576,9,37,42,192,9,48,178,703,238,980,21,99,27,88,85,273,133,460,371,1440,4,6,11,46,0,6,38,99,53,157,9,19,19,45,43,93,71,157,124,314,16,26,800,2356
SSC12304,57,108,0,0,5,17,3,15,11,58,19,90,0,3,0,0,11,32,11,35,30,125,0,0,0,0,0,0,3,5,3,5,0,0,3,7,0,3,3,10,6,15,0,0,93,248
SSC12305,138,271,4,32,16,59,3,15,58,262,81,368,3,15,7,14,19,54,29,83,110,451,0,0,12,27,3,19,37,141,52,187,0,0,0,4,14,27,14,31,66,218,10,18,324,958
SSC12306,66,130,3,17,9,43,0,0,32,124,44,184,6,21,7,17,10,37,23,75,67,259,0,0,5,18,0,0,5,12,10,30,0,0,3,4,3,15,6,19,16,49,3,3,152,441
SSC12307,214,438,19,155,31,174,27,128,162,678,239,1135,15,80,15,58,76,241,106,379,345,1514,10,72,22,100,31,115,179,591,242,878,7,26,26,57,124,281,157,364,399,1242,21,52,979,3246
SSC12308,89,171,3,15,8,35,3,5,33,142,47,197,3,8,7,22,6,22,16,52,63,249,0,0,0,8,0,0,11,34,11,42,0,0,9,13,6,19,15,32,26,74,0,3,178,497
SSC12309,33,68,3,3,3,24,0,0,14,52,20,79,4,3,3,6,4,20,11,29,31,108,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,8,3,8,3,16,0,3,67,195
SSC12310,31,62,0,0,4,18,0,0,10,33,14,51,3,16,0,7,5,13,8,36,22,87,0,0,0,4,4,10,9,26,13,40,3,4,3,4,3,9,9,17,22,57,3,3,78,209
SSC12311,33,67,0,0,7,45,0,9,15,47,22,101,0,6,4,9,5,13,9,28,31,129,0,0,0,9,0,0,3,0,3,9,0,3,3,0,0,3,3,6,6,15,0,5,70,216
SSC12312,29,63,0,0,7,19,3,7,16,84,26,110,0,6,4,9,6,20,10,35,36,145,0,0,0,4,0,0,7,9,7,13,0,0,0,6,4,3,4,9,11,22,0,0,76,230
SSC12313,26,49,0,0,0,0,0,4,13,59,13,63,0,0,0,0,5,11,5,11,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,7,12,7,12,0,0,51,135
SSC12314,75,149,3,11,7,47,0,6,75,269,85,333,3,6,8,30,16,63,27,99,112,432,3,3,3,10,4,11,40,117,50,141,0,4,13,28,17,41,30,73,80,214,3,9,270,804
SSC12315,99,200,4,23,17,91,5,35,56,229,82,378,12,42,13,54,30,87,55,183,137,561,0,3,0,10,7,23,23,55,30,91,3,12,8,20,26,55,37,87,67,178,3,4,306,943
SSC12316,48,97,0,6,0,8,0,0,40,131,40,145,0,0,0,3,4,11,4,14,44,159,0,0,3,4,0,3,4,14,7,21,0,3,0,3,4,5,4,11,11,32,4,4,107,292
SSC12317,39,83,0,0,11,46,0,6,19,74,30,126,3,7,10,30,3,15,16,52,46,178,0,0,0,3,0,0,7,14,7,17,0,3,5,8,0,4,5,15,12,32,3,4,100,297
SSC12318,53,102,3,7,4,17,3,15,28,121,38,160,4,11,4,12,4,19,12,42,50,202,0,0,0,3,0,0,0,9,0,12,0,0,0,0,6,6,6,6,6,18,3,3,112,325
SSC12319,17,36,0,0,3,25,0,0,17,55,20,80,0,0,3,4,3,4,6,8,26,88,0,0,0,4,0,3,3,7,3,14,0,0,0,0,0,0,0,0,3,14,0,0,46,138
SSC12320,225,441,3,21,23,110,4,21,97,395,127,547,4,13,16,44,23,74,43,131,170,678,3,5,9,25,0,3,31,99,43,132,0,3,7,11,21,42,28,56,71,188,3,3,469,1310
SSC12321,536,1063,8,35,69,324,15,72,297,1214,389,1645,42,177,50,173,139,443,231,793,620,2438,3,12,28,100,14,40,85,233,130,385,9,37,15,36,74,157,98,230,228,615,16,28,1400,4144
SSC12322,52,102,0,8,8,23,0,0,26,104,34,135,0,0,0,3,9,26,9,29,43,164,0,0,0,0,0,4,3,10,3,14,0,0,0,0,5,10,5,10,8,24,0,0,103,290
SSC12323,33,68,0,0,0,8,0,6,35,119,35,133,3,10,4,9,11,37,18,56,53,189,0,0,3,4,0,4,3,16,6,24,0,0,3,5,4,9,7,14,13,38,0,0,99,295
SSC12324,652,1303,19,92,67,326,27,125,380,1500,493,2043,28,112,47,141,119,371,194,624,687,2667,0,3,17,59,21,65,132,383,170,510,4,19,28,55,88,182,120,256,290,766,20,31,1649,4767
SSC12325,955,1894,3,11,32,131,15,73,168,673,218,888,9,33,23,83,81,249,113,365,331,1253,5,11,14,66,10,36,113,296,142,409,4,11,29,66,110,221,143,298,285,707,26,48,1597,3902
SSC12326,588,1155,5,29,21,95,3,29,144,550,173,703,8,51,21,51,46,136,75,238,248,941,0,3,11,42,4,5,22,56,37,106,4,5,9,24,23,44,36,73,73,179,5,11,914,2286
SSC12327,35,73,0,0,9,41,0,0,9,35,18,76,0,6,6,12,3,5,9,23,27,99,0,0,0,0,0,0,3,0,3,0,0,0,0,4,5,5,5,9,8,9,3,0,73,181
SSC12328,435,852,3,7,13,64,4,20,76,290,96,381,3,6,17,51,23,65,43,122,139,503,3,8,10,23,3,6,44,119,60,156,3,9,8,23,25,47,36,79,96,235,4,12,674,1602
SSC12329,1001,1975,21,111,214,992,13,47,829,3288,1077,4438,114,462,269,935,245,756,628,2153,1705,6591,3,8,25,83,7,27,72,187,107,305,26,87,46,104,133,276,205,467,312,772,34,67,3052,9405
SSC12330,105,222,8,62,24,116,9,40,123,529,164,747,8,39,8,27,62,194,78,260,242,1007,0,7,4,12,7,17,17,62,28,98,5,16,3,11,24,49,32,76,60,174,7,8,414,1411
SSC12331,327,641,8,54,43,207,12,50,223,909,286,1220,12,50,43,139,51,163,106,352,392,1572,3,4,15,59,4,10,58,162,80,235,4,16,12,30,55,105,71,151,151,386,19,43,889,2642
SSC12332,1060,2085,8,41,39,171,17,76,257,943,321,1231,19,77,35,118,121,373,175,568,496,1799,3,22,13,43,7,21,134,332,157,418,9,25,35,67,131,274,175,366,332,784,33,71,1921,4739
SSC12333,1117,2233,7,45,43,234,25,107,256,1022,331,1408,18,73,38,125,113,338,169,536,500,1944,8,26,29,123,14,44,185,517,236,710,12,40,31,62,169,366,212,468,448,1178,42,81,2107,5436
SSC12334,735,1457,8,30,37,173,9,53,222,853,276,1109,17,55,45,149,82,253,144,457,420,1566,5,25,16,55,15,55,157,391,193,526,11,40,30,68,123,258,164,366,357,892,26,57,1538,3972
SSC12335,15,26,0,0,0,0,0,0,6,30,6,30,0,0,3,10,3,7,6,17,12,47,0,0,0,0,0,0,4,7,4,7,0,0,0,0,0,3,0,3,4,10,0,0,31,83
SSC12336,44,86,0,12,5,27,3,3,31,135,39,177,5,15,6,12,5,19,16,46,55,223,0,3,4,19,5,10,14,38,23,70,0,0,8,17,3,8,11,25,34,95,0,0,133,404
SSC12337,38,81,0,0,5,12,5,35,11,45,21,92,0,3,0,0,8,21,8,24,29,116,0,0,3,3,0,5,9,20,12,28,0,0,0,0,3,14,3,14,15,42,0,3,82,242
SSC12338,81,161,3,18,6,27,0,3,41,163,50,211,0,12,11,27,5,13,16,52,66,263,4,4,3,7,0,4,27,70,34,85,3,4,10,16,13,29,26,49,60,134,3,8,210,566
SSC12339,58,111,0,0,6,15,0,15,26,106,32,136,4,13,0,4,6,18,10,35,42,171,4,5,0,3,0,0,5,12,9,20,0,8,4,5,4,11,8,24,17,44,3,3,120,329
SSC12340,808,1603,10,51,73,325,26,112,264,1075,373,1563,34,138,65,200,94,297,193,635,566,2198,4,14,29,97,14,50,135,358,182,519,15,49,36,76,103,212,154,337,336,856,20,45,1730,4702
SSC12341,95,191,0,9,10,27,4,20,41,169,55,225,3,12,0,6,17,46,20,64,75,289,0,0,3,10,0,0,18,54,21,64,3,3,0,3,14,28,17,34,38,98,3,4,211,582
SSC12342,24,41,0,0,6,33,0,0,12,53,18,86,3,8,3,7,3,9,9,24,27,110,0,0,0,0,0,0,4,16,4,16,0,0,0,0,0,3,0,3,4,19,0,0,55,170
SSC12343,694,1390,3,5,10,46,3,12,154,517,170,580,4,19,25,82,33,95,62,196,232,776,0,0,5,23,5,4,42,108,52,135,6,17,22,48,37,72,65,137,117,272,97,209,1140,2647
SSC12344,1684,3371,27,131,143,661,51,232,919,3658,1140,4682,76,308,120,397,336,1072,532,1777,1672,6459,12,59,60,205,46,155,394,1065,512,1484,33,92,79,176,345,731,457,999,969,2483,72,147,4397,12460
SSC12345,516,1021,15,80,37,185,21,91,321,1262,394,1618,20,75,41,142,147,479,208,696,602,2314,6,30,31,111,13,59,146,395,196,595,9,32,34,66,115,257,158,355,354,950,36,80,1508,4365
SSC12346,35,73,0,0,3,18,3,5,14,59,20,82,0,3,0,3,4,9,4,15,24,97,0,3,0,13,4,3,9,22,13,41,0,0,0,0,7,8,7,8,20,49,0,0,79,219
SSC12347,29,57,0,4,4,19,0,0,13,49,17,72,4,11,5,10,0,12,9,33,26,105,0,0,0,0,0,0,7,26,7,26,0,8,3,3,3,3,6,14,13,40,0,3,68,205
SSC12348,36,63,3,5,0,4,0,0,15,57,18,66,0,8,0,5,6,13,6,26,24,92,0,0,0,0,0,0,5,13,5,13,0,0,0,3,0,0,0,3,5,16,0,0,65,171
SSC12349,20,40,3,11,0,10,3,8,4,31,10,60,3,3,4,15,3,13,10,31,20,91,0,0,3,0,0,0,5,15,8,15,0,0,3,4,0,0,3,4,11,19,0,0,51,150
SSC12350,24,51,0,0,0,3,0,5,16,60,16,68,4,5,5,3,0,12,9,20,25,88,0,0,0,0,4,0,0,6,4,6,0,0,0,0,4,11,4,11,8,17,0,0,57,156
SSC12351,83,171,0,8,5,18,3,7,24,93,32,126,3,16,10,23,10,38,23,77,55,203,0,0,4,14,0,7,5,8,9,29,0,3,0,0,4,5,4,8,13,37,0,3,151,414
SSC12352,10,26,3,6,0,0,3,3,7,34,13,43,0,5,5,7,0,4,5,16,18,59,0,0,0,0,0,0,5,16,5,16,0,3,4,3,4,8,8,14,13,30,0,0,41,115
SSC12353,50,100,0,8,3,16,0,0,19,64,22,88,0,4,5,8,7,26,12,38,34,126,0,0,0,0,0,0,3,10,3,10,0,0,0,4,5,7,5,11,8,21,3,5,95,252
SSC12354,79,153,0,11,9,42,4,17,45,166,58,236,6,26,17,57,9,28,32,111,90,347,0,0,3,6,0,0,20,54,23,60,0,0,3,8,9,13,12,21,35,81,0,0,204,581
SSC12355,53,108,0,0,10,54,4,7,13,52,27,113,3,8,5,16,9,28,17,52,44,165,0,4,0,0,0,7,4,16,4,27,3,6,4,7,4,6,11,19,15,46,0,0,112,319
SSC12356,39,72,0,0,0,6,0,0,15,62,15,68,0,0,3,8,3,14,6,22,21,90,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,6,0,3,60,171
SSC12357,301,593,9,34,27,140,3,16,153,628,192,818,12,42,22,80,70,214,104,336,296,1154,0,7,17,46,3,15,51,148,71,216,4,17,11,27,32,69,47,113,118,329,21,39,736,2115
SSC12358,51,100,0,0,7,31,0,5,8,34,15,70,0,0,3,4,4,16,7,20,22,90,0,0,0,0,0,0,3,7,3,7,0,5,0,0,3,8,3,13,6,20,0,4,79,214
SSC12359,102,205,3,24,15,54,6,17,65,268,89,363,9,36,11,37,21,72,41,145,130,508,0,3,5,14,3,8,8,30,16,55,0,0,3,5,10,16,13,21,29,76,4,3,265,792
SSC12360,54,108,0,0,7,34,0,4,23,99,30,137,0,7,5,13,0,4,5,24,35,161,0,0,3,19,0,5,5,14,8,38,0,0,5,6,7,12,12,18,20,56,3,3,112,328
SSC12361,474,943,9,49,23,122,16,57,107,436,155,664,14,51,20,70,51,154,85,275,240,939,3,16,10,46,3,7,76,214,92,283,3,9,18,31,49,107,70,147,162,430,5,9,881,2321
SSC12362,71,145,3,3,5,38,4,14,30,117,42,172,11,35,3,10,9,33,23,78,65,250,0,0,3,3,0,0,5,21,8,24,0,3,3,3,3,8,6,14,14,38,0,4,150,437
SSC12363,40,79,0,14,0,3,4,9,27,114,31,140,4,26,3,0,9,22,16,48,47,188,0,0,3,11,0,0,16,42,19,53,0,0,6,13,10,14,16,27,35,80,4,9,126,356
SSC12364,690,1378,14,59,90,398,16,81,372,1480,492,2018,49,197,125,425,135,424,309,1046,801,3064,3,16,16,42,6,18,60,173,85,249,8,15,20,53,45,96,73,164,158,413,12,14,1661,4869
SSC12365,123,242,0,13,18,77,4,5,44,176,66,271,5,20,12,40,15,48,32,108,98,379,0,0,0,7,3,3,6,26,9,36,0,0,5,6,4,11,9,17,18,53,0,0,239,674
SSC12366,204,400,0,12,17,73,4,12,53,212,74,309,5,16,15,52,10,34,30,102,104,411,3,6,5,19,3,11,21,55,32,91,0,0,4,9,13,21,17,30,49,121,4,3,361,935
SSC12367,155,298,3,8,21,101,3,7,89,367,116,483,15,56,30,89,30,113,75,258,191,741,0,7,4,15,0,4,21,50,25,76,3,12,4,7,25,46,32,65,57,141,4,5,407,1185
SSC12368,11,22,0,3,5,16,0,5,0,0,5,24,0,0,0,0,7,20,7,20,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,3,26,72
SSC12369,773,1517,15,90,168,755,14,45,654,2618,851,3508,78,299,168,598,186,558,432,1455,1283,4963,0,5,33,96,4,18,76,188,113,307,14,37,42,100,93,193,149,330,262,637,42,91,2360,7208
SSC12370,52,105,0,5,5,24,0,4,16,64,21,97,4,11,3,16,9,18,16,45,37,142,0,0,0,0,0,8,0,3,0,11,0,0,3,3,6,11,9,14,9,25,0,3,98,275
SSC12371,74,134,0,17,6,15,5,19,23,90,34,141,3,8,0,11,3,13,6,32,40,173,3,4,0,0,0,0,6,14,9,18,0,0,4,9,5,12,9,21,18,39,0,0,132,346
SSC12372,269,558,28,173,69,373,30,155,214,922,341,1623,36,172,36,115,116,418,188,705,529,2328,15,54,27,107,18,77,117,367,177,605,17,56,39,89,146,334,202,479,379,1084,34,73,1211,4043
SSC12373,443,871,3,21,30,131,4,18,125,473,162,643,5,21,24,79,43,121,72,221,234,864,0,0,12,37,3,11,36,109,51,157,4,4,10,20,39,77,53,101,104,258,7,14,788,2007
SSC12374,114,229,6,35,14,55,3,14,64,282,87,386,7,41,9,20,35,117,51,178,138,564,0,0,4,18,5,12,19,52,28,82,0,8,0,10,13,22,13,40,41,122,5,22,298,937
SSC12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12376,86,168,9,56,35,161,8,36,119,483,171,736,17,81,23,70,47,169,87,320,258,1056,0,0,0,6,0,3,11,31,11,40,0,3,3,3,7,9,10,15,21,55,3,9,368,1288
SSC12377,142,282,0,10,20,97,7,31,163,665,190,803,5,31,16,45,30,93,51,169,241,972,3,3,8,22,3,21,31,92,45,138,0,0,0,3,19,43,19,46,64,184,6,7,453,1445
SSC12378,747,1480,8,23,45,216,8,45,308,1176,369,1460,16,71,38,111,68,211,122,393,491,1853,3,7,14,48,7,30,109,268,133,353,6,16,21,42,94,195,121,253,254,606,48,93,1540,4032
