UCL_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
UCL115068,139,81,79,102,128,192,258,164,33,1174,0,0,0,0,0,0,0,5,0,5,6,8,4,0,7,10,10,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,7,10,10,4,0,50,6,7,4,0,7,10,10,7,0,55,145,85,85,105,134,201,266,167,33,1231
UCL115069,256,155,154,162,203,273,351,241,113,1927,0,0,0,0,0,6,5,4,0,16,0,14,0,0,6,11,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,13,6,0,0,55,0,14,0,8,11,14,9,5,4,66,259,169,161,164,214,291,362,248,116,1993
UCL115070,729,399,503,452,392,287,227,112,18,3108,0,0,0,0,0,0,0,0,0,5,11,13,11,8,3,6,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,11,8,5,9,3,3,0,61,11,13,11,8,10,11,8,3,0,67,741,405,513,459,397,292,237,113,18,3172
UCL115071,410,191,231,225,214,256,240,138,61,1969,0,0,0,4,4,0,0,0,0,12,3,11,28,29,17,28,18,11,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,11,28,28,17,29,23,11,0,144,3,11,23,30,21,27,23,10,0,153,419,204,257,252,232,286,262,145,61,2120
UCL115072,326,158,113,182,217,284,356,131,15,1783,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,7,11,3,0,0,40,0,10,11,3,7,11,5,0,0,39,329,166,117,183,222,298,364,131,12,1826
UCL115073,313,195,230,200,192,267,259,148,64,1874,0,0,0,0,0,0,0,5,0,9,8,20,15,12,16,21,14,3,4,114,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,23,19,14,16,24,14,3,4,126,8,28,19,14,16,24,16,14,4,135,316,220,242,216,209,291,277,163,69,2009
UCL115074,368,208,226,199,227,282,235,166,70,1974,0,0,0,3,0,0,0,0,0,13,0,4,7,6,7,4,6,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,6,7,12,7,6,0,61,0,4,12,10,9,7,14,7,0,69,368,213,237,213,233,294,247,170,70,2043
UCL115075,103,66,47,57,100,154,256,213,42,1037,0,0,0,0,0,0,4,0,0,5,9,8,0,3,3,10,17,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,3,8,10,17,0,0,52,9,8,6,3,8,10,16,3,3,55,109,71,49,58,101,168,274,215,41,1089
UCL115076,280,145,162,154,176,240,302,193,52,1704,0,0,0,0,0,4,0,0,0,5,4,9,10,6,7,6,7,10,6,66,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,18,9,12,6,11,12,8,10,6,86,18,8,12,6,11,17,9,10,6,90,300,155,176,163,186,256,310,200,57,1797
UCL115077,266,151,158,182,242,569,913,446,114,3042,0,0,0,0,0,3,0,3,0,11,6,9,10,10,22,28,17,4,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,10,19,37,26,4,8,129,6,14,10,12,23,41,21,7,8,143,275,167,175,189,261,608,939,459,117,3190
UCL115078,135,87,91,75,126,264,267,192,84,1330,0,0,0,0,0,0,0,3,0,4,34,7,7,21,12,45,30,13,0,168,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,7,21,15,44,32,13,0,177,34,7,7,21,15,46,30,14,0,179,170,94,98,98,138,309,299,208,84,1512
UCL115079,329,229,232,181,210,365,246,201,75,2076,0,0,0,0,0,0,5,6,0,9,3,5,10,7,14,9,18,4,0,78,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,10,13,19,16,13,28,4,0,117,8,7,13,16,16,13,29,11,0,123,334,245,243,204,231,379,279,209,77,2201
UCL115080,521,235,331,301,290,236,167,86,6,2185,0,0,0,0,0,0,0,0,0,0,12,10,4,4,5,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,4,5,0,0,0,0,44,12,10,4,4,5,0,3,0,0,43,529,249,339,308,296,238,168,90,8,2228
UCL115081,188,102,228,136,116,133,84,57,43,1089,0,0,0,0,6,0,0,0,0,12,12,24,36,13,17,23,16,3,0,146,0,0,13,0,5,4,5,0,0,26,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,52,24,20,28,23,3,0,179,11,28,54,25,26,31,23,3,0,190,195,125,287,160,139,166,110,59,43,1277
UCL115082,169,113,96,102,122,177,210,129,45,1160,0,0,0,0,0,0,3,0,0,12,6,0,3,0,3,14,10,4,6,43,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,11,15,15,4,4,60,6,0,3,0,11,17,23,3,4,71,176,112,100,102,133,191,229,128,52,1229
UCL115083,431,227,252,273,280,341,423,224,89,2537,0,0,0,0,0,5,4,0,0,12,9,11,0,10,3,5,4,0,0,44,5,0,4,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,12,3,9,7,3,0,65,13,7,6,15,3,11,11,5,6,76,442,229,253,291,288,358,440,226,91,2617
UCL115084,166,82,73,97,163,346,417,251,64,1652,0,0,0,0,0,0,9,0,5,13,4,7,5,8,13,35,79,31,0,179,0,0,0,0,0,10,40,24,0,75,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,5,12,13,46,121,62,0,266,8,3,5,12,13,46,126,61,5,283,171,85,82,106,178,387,538,310,71,1938
UCL115085,206,124,93,118,152,171,178,94,31,1164,0,3,0,0,0,0,0,0,0,3,4,9,3,6,0,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,5,0,4,3,0,0,33,4,9,3,5,0,4,3,0,0,35,206,138,98,120,153,179,181,100,31,1204
UCL115086,286,375,539,259,219,206,126,59,11,2081,0,4,0,0,0,0,0,0,0,4,119,312,208,107,115,136,62,11,0,1074,0,24,17,5,3,3,0,3,0,55,5,69,24,8,9,4,3,0,0,127,0,12,9,0,0,6,4,0,0,28,0,19,15,0,0,0,0,0,0,37,0,9,6,5,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,15,17,38,26,8,17,7,5,0,136,0,0,0,0,0,0,0,0,0,0,145,456,324,144,141,168,76,19,0,1477,145,455,325,144,140,167,76,19,0,1482,430,834,868,402,363,371,203,81,14,3563
UCL115087,341,152,163,175,149,142,118,44,22,1322,0,0,0,0,0,4,0,0,0,4,6,5,4,4,6,9,4,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,9,6,9,0,4,0,34,3,5,4,9,6,4,3,4,0,41,349,158,165,182,153,153,123,50,24,1359
UCL115088,287,126,167,124,158,191,243,129,43,1460,0,0,0,0,0,0,0,0,0,4,0,9,4,4,3,8,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,7,8,0,5,0,32,0,6,4,4,9,8,0,0,5,36,287,132,165,129,166,194,242,132,51,1498
UCL115089,738,524,755,666,601,574,483,280,98,4716,6,0,3,3,0,3,0,0,0,11,20,18,40,32,18,20,4,5,3,169,0,0,0,3,0,4,0,0,0,9,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,45,42,21,26,9,5,3,191,29,29,46,42,21,31,7,6,3,206,764,548,802,707,619,601,492,289,97,4927
UCL115090,172,108,77,83,150,186,196,154,45,1156,0,0,0,0,0,0,0,0,0,3,4,10,7,5,8,3,7,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,5,8,3,6,3,0,45,4,14,7,5,8,3,6,7,0,46,178,115,79,86,156,191,203,160,40,1205
UCL115091,235,122,128,122,161,193,264,147,14,1384,0,0,0,0,0,0,0,0,0,5,6,3,5,0,3,17,11,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,3,20,11,4,0,57,6,8,5,0,3,19,11,4,0,63,235,127,132,120,165,215,274,149,18,1444
UCL115092,374,208,244,181,201,178,190,138,75,1791,0,0,0,0,0,0,0,4,0,6,12,7,10,3,6,0,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,9,3,10,0,4,0,0,48,12,7,9,3,10,0,10,4,0,54,387,220,250,184,205,178,201,137,74,1838
UCL115093,191,90,117,108,144,173,169,78,45,1122,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,7,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,3,3,0,27,0,0,3,3,4,10,3,3,0,27,192,95,119,110,145,180,176,78,47,1144
UCL115094,520,253,219,273,268,371,401,283,144,2724,0,0,0,0,0,0,0,0,0,13,10,16,3,6,12,4,28,7,5,93,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,5,12,9,35,7,5,108,10,16,3,9,12,18,38,14,4,117,525,269,219,279,281,386,435,293,147,2841
UCL115095,254,93,142,137,113,141,122,77,36,1102,0,0,0,0,0,0,0,0,5,7,6,19,14,7,4,17,3,0,0,65,0,0,4,0,0,4,5,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,16,5,4,15,7,0,0,82,6,18,17,5,3,18,7,4,5,89,258,114,161,145,115,155,124,81,38,1193
UCL115096,621,337,240,351,477,571,755,421,79,3847,0,0,0,0,0,4,0,0,0,6,18,21,13,4,11,15,16,12,4,116,0,0,0,0,0,3,0,0,0,8,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,19,4,10,23,16,9,5,132,18,30,19,3,10,22,19,9,5,132,635,360,259,359,489,595,774,433,80,3982
UCL115097,401,220,200,237,292,457,468,228,39,2537,0,0,0,0,0,0,3,3,0,7,7,10,10,6,6,18,12,6,3,81,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,13,9,13,18,14,5,0,89,7,10,13,7,12,19,14,7,0,100,411,226,209,252,308,471,480,234,43,2636
UCL115098,232,109,152,133,132,196,163,130,32,1285,3,5,3,0,4,3,3,4,0,16,18,18,28,19,36,49,50,20,0,245,0,0,0,0,0,0,8,3,3,12,0,0,4,0,3,7,0,6,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,30,20,44,65,65,27,6,291,20,23,34,20,51,66,63,30,6,309,255,131,188,154,177,266,229,163,33,1591
UCL115099,533,280,318,253,278,401,392,293,151,2912,0,4,0,0,0,0,0,0,0,7,10,31,10,13,13,18,3,5,0,104,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,14,15,16,20,11,5,0,118,10,30,14,14,12,20,12,5,0,127,545,313,329,272,299,419,403,300,158,3033
UCL115100,373,175,201,215,275,393,411,344,195,2579,0,0,0,0,0,4,0,0,0,11,7,17,11,6,23,9,21,8,6,102,0,0,0,0,0,0,0,0,0,5,0,5,8,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,14,10,21,11,21,9,9,126,7,16,14,10,23,13,21,14,7,139,384,191,221,221,301,407,433,354,204,2715
UCL115101,347,165,158,204,262,365,447,220,54,2226,0,0,0,0,0,0,3,0,0,8,8,15,15,6,22,24,11,4,0,104,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,29,12,9,0,62,0,0,0,0,0,0,0,0,0,0,8,19,21,12,25,53,25,18,0,181,8,19,23,12,30,59,29,15,0,186,351,186,183,218,287,423,475,235,56,2412
UCL115102,342,185,177,185,215,257,294,196,64,1915,0,7,0,5,0,6,4,3,0,20,9,15,9,5,10,3,8,9,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,11,5,10,3,8,9,0,67,9,15,11,5,8,4,14,6,0,86,354,202,186,194,221,263,304,204,66,1998
UCL115103,199,95,111,111,91,110,141,88,52,993,0,0,0,0,0,4,3,0,0,4,3,5,3,3,0,7,4,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,7,5,0,3,44,3,5,3,3,0,13,13,0,3,47,203,101,110,117,93,122,153,88,53,1039
UCL115104,245,89,98,152,136,212,268,141,122,1468,0,0,0,0,0,0,3,0,0,5,5,8,6,6,10,8,6,12,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,10,8,9,8,8,12,12,72,5,8,10,11,9,8,8,12,13,77,249,101,106,161,141,218,276,154,137,1546
UCL115105,298,192,150,157,161,201,174,144,77,1552,0,0,0,0,0,0,0,4,0,0,13,12,3,4,12,7,6,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,3,4,12,7,9,0,0,58,13,12,3,4,12,7,11,7,0,64,310,199,157,158,169,208,186,147,79,1612
UCL115106,431,243,239,272,318,413,372,245,106,2652,0,0,0,0,0,3,5,0,0,5,9,9,17,13,13,24,30,15,6,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,9,16,22,13,20,29,33,15,6,158,9,16,22,13,21,27,33,15,12,160,441,261,256,284,339,446,404,261,117,2813
