SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
124031462,0,0,0,0,5,3,0,4,0,18,0,0,4,24,11,16,3,0,0,65,0,0,0,3,0,0,0,0,0,9,0,3,4,5,0,4,0,0,0,18,0,0,0,0,3,0,0,0,0,8,0,0,0,5,3,0,0,3,0,13,0,0,0,6,4,4,3,0,0,21,0,4,3,10,8,0,0,0,0,26,0,0,0,0,4,3,0,0,0,6,0,0,12,12,3,3,0,0,0,26,0,21,37,124,55,39,28,17,7,333,60,69,79,224,84,76,50,32,15,673,875,1325,1371,3035,1140,923,611,253,90,9624,0,0,0,7,0,0,0,0,0,8,746,1073,1030,1960,658,552,318,159,99,6598,0,0,5,24,3,3,0,0,0,32,0,0,0,0,0,6,0,0,0,6,0,0,0,3,3,0,0,0,0,3,0,0,3,8,0,0,0,0,0,12,0,0,0,4,7,6,8,0,0,18
124031463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,6,27,28,16,11,4,4,90,14,28,31,88,42,42,41,12,5,301,341,698,669,1341,650,506,408,153,36,4805,0,0,0,3,3,0,0,0,0,5,310,655,524,1044,442,317,183,53,17,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,5
124031464,0,0,0,0,0,0,4,3,0,15,0,3,0,17,8,0,4,0,0,38,0,0,0,4,0,0,0,0,0,7,0,4,0,15,8,0,0,0,0,27,0,0,0,0,3,3,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,10,7,4,0,0,0,28,0,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,3,5,0,3,0,0,0,10,0,10,9,53,17,26,19,12,3,149,20,39,66,173,91,63,49,31,10,542,423,704,888,2069,814,668,503,280,127,6471,0,0,0,7,0,3,0,0,0,13,370,538,681,1274,494,410,344,267,210,4581,0,3,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,3,4,0,10
124031465,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,4,4,0,33,4,17,18,35,22,18,13,8,3,141,161,433,412,646,381,342,178,75,18,2652,0,0,0,0,0,0,0,0,0,0,164,360,336,575,304,223,106,49,7,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
124041466,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,8,0,0,0,3,3,15,12,8,0,30,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,3,3,0,0,14,0,3,0,3,0,0,0,0,0,5,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,19,4,4,9,11,3,60,16,32,62,115,55,54,49,39,16,437,394,830,985,1712,816,742,604,384,137,6600,0,0,0,0,0,0,0,0,0,0,382,719,844,1428,662,561,523,336,220,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7
124041467,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,24,16,18,10,8,0,91,25,43,51,128,70,44,43,11,7,420,583,1073,1143,2089,1028,799,466,224,74,7474,0,0,0,0,0,0,0,0,0,0,510,945,1020,1773,921,642,304,219,73,6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,4,4,3,0,0,0,12
124041468,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,17,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,27,23,7,3,3,0,82,16,27,48,62,47,36,29,19,0,292,180,494,658,1249,600,448,297,96,24,4051,0,0,0,0,0,0,0,0,0,0,145,438,437,758,361,258,149,48,12,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
124051469,0,0,0,0,0,0,0,3,0,6,0,0,3,14,5,6,9,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,28,19,35,11,3,0,109,3,10,22,22,27,25,7,5,3,125,192,437,612,789,512,441,165,35,10,3199,0,0,0,6,0,0,0,0,0,7,184,386,517,557,394,190,66,24,10,2323,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,5,0,0,10
124051470,0,0,0,0,0,6,5,0,0,13,0,0,3,10,7,23,6,3,0,62,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,17,12,8,7,0,0,36,0,0,0,0,3,3,6,0,0,7,0,0,0,9,7,3,0,0,0,22,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,38,115,76,64,41,14,0,369,20,60,53,161,67,84,53,14,4,509,709,1429,1434,2791,1239,1375,708,165,33,9894,0,4,7,16,3,5,0,0,0,39,636,1200,1116,1987,758,832,241,65,34,6871,0,0,0,3,0,0,0,0,0,5,0,0,3,9,3,3,3,3,0,24,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,4,0,0,0,13,0,0,0,8,9,3,4,4,0,26
124051580,0,0,0,0,0,4,3,0,0,6,0,0,3,9,3,5,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,5,3,0,0,19,0,0,3,6,0,0,0,0,0,13,0,3,3,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,13,59,96,59,50,32,15,4,330,21,59,48,131,39,45,42,23,3,414,414,810,844,1659,688,581,486,178,38,5694,0,3,3,13,0,0,0,0,0,19,365,643,691,997,421,358,238,88,27,3833,0,0,0,13,0,0,0,0,0,16,0,0,0,3,3,3,4,3,0,14,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,3,0,0,8
124051581,0,0,0,0,0,5,0,0,0,11,0,0,0,23,10,4,5,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,15,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,10,0,3,0,15,4,4,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,16,0,23,45,130,81,50,33,17,14,388,56,67,92,216,87,106,63,29,9,715,671,1046,1124,2331,989,877,563,292,93,7987,0,0,4,12,3,3,0,0,0,14,553,818,780,1325,514,423,286,177,112,4990,0,0,0,21,3,0,0,0,0,23,0,0,0,0,6,5,0,0,0,11,0,0,0,8,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,10
125011473,0,0,0,0,0,0,3,0,0,5,0,0,0,50,5,5,9,3,0,77,0,0,0,40,3,0,5,0,0,44,3,0,3,26,0,0,0,0,0,33,0,0,0,6,3,0,0,0,0,15,0,0,4,26,16,6,0,0,0,55,6,3,4,16,6,3,0,0,0,38,0,0,3,54,31,11,11,0,0,118,0,0,0,0,0,0,0,0,0,4,0,0,3,10,0,0,0,0,0,13,11,19,18,275,72,33,9,6,3,443,53,50,107,478,98,64,25,5,0,883,715,794,992,5085,1152,713,353,103,19,9913,0,0,3,17,0,0,0,0,0,19,572,571,494,1221,286,206,105,34,15,3492,0,3,3,17,0,0,0,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,12,4,0,0,0,0,14,0,0,0,16,12,0,4,0,0,37
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,0,0,3,0,5,0,4,29,103,22,19,5,0,0,199,0,0,15,88,0,0,0,0,0,107,0,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,7,0,11,37,136,147,90,50,19,3,493,0,0,3,6,0,0,0,0,0,10,0,0,5,18,42,48,12,10,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,44,70,151,66,32,21,15,4,427,26,50,88,204,50,51,31,27,9,518,667,1061,1619,3698,928,742,402,224,77,9425,0,13,57,105,24,14,0,3,0,219,544,722,547,489,72,86,36,42,65,2601,0,4,5,37,0,0,0,0,0,49,0,0,0,9,8,0,0,0,0,15,0,0,0,5,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8
125011583,0,0,0,0,0,0,0,0,0,3,0,7,26,145,42,8,8,6,3,233,0,0,5,40,0,0,0,0,0,48,0,0,5,14,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,5,5,54,51,34,28,18,0,185,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,15,9,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,26,96,39,15,10,13,0,214,34,19,74,204,34,19,11,8,3,415,491,515,1115,3135,603,411,204,102,28,6609,0,27,34,107,17,6,0,0,0,197,362,295,156,132,20,18,17,4,10,1009,0,0,7,32,8,0,0,0,0,52,0,0,0,6,4,3,8,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
125011584,0,0,0,0,0,0,0,0,0,0,0,3,0,33,7,5,3,0,0,59,0,0,0,29,3,0,0,0,0,31,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,51,50,37,16,8,4,170,0,0,0,0,0,0,0,0,0,3,0,0,0,34,54,54,21,9,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,23,61,33,24,17,7,4,190,18,26,34,64,33,34,23,9,3,242,310,626,696,1311,525,416,266,118,63,4328,3,6,22,34,14,3,0,3,0,89,277,479,381,329,64,62,50,50,55,1749,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,10,0,0,0,4,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
125011585,0,0,0,0,3,0,0,0,0,7,0,5,13,51,19,17,5,3,0,114,0,0,3,43,0,0,0,0,0,45,0,0,3,6,0,0,0,0,0,17,0,0,0,0,0,4,0,0,0,5,0,0,0,19,12,8,3,0,0,48,0,0,0,3,0,0,0,0,0,3,0,4,7,63,81,99,33,16,3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,85,44,28,19,12,3,218,10,23,34,57,23,20,24,6,3,196,326,501,683,1577,541,475,301,166,39,4611,0,10,10,34,7,3,3,0,0,59,241,389,338,336,77,75,46,46,30,1581,0,0,3,10,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,7,0,0,0,3,11,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9
125011586,0,0,0,0,0,0,0,3,0,6,0,0,11,84,39,57,39,6,0,254,0,0,12,89,3,5,0,0,0,114,0,0,14,20,0,0,0,0,0,36,0,0,0,0,3,0,3,0,0,8,0,0,6,38,35,34,28,6,0,155,0,6,3,7,0,0,0,0,0,20,3,3,20,120,146,157,59,23,6,533,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,10,3,16,42,122,59,49,30,14,14,351,36,46,81,238,61,76,54,25,0,617,613,922,1601,3927,1169,1132,578,285,93,10315,0,3,8,10,8,0,3,0,0,37,511,643,629,604,126,98,61,65,52,2790,0,0,9,23,10,3,0,0,0,49,0,0,0,0,3,0,4,0,0,9,0,0,0,13,10,9,3,3,0,35,0,0,3,3,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,15
125011587,0,0,0,0,0,0,0,0,0,3,0,4,3,22,3,6,5,0,0,40,0,0,0,7,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,3,4,3,7,0,0,17,0,0,0,3,0,0,0,0,0,9,0,0,3,42,51,74,22,6,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,69,33,21,13,5,7,170,10,20,15,41,17,19,11,8,0,133,156,336,368,744,322,331,172,97,26,2546,0,0,11,16,3,0,0,0,0,28,174,256,195,211,51,61,48,26,20,1045,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
125021476,0,0,0,3,0,0,0,0,0,8,0,22,13,82,49,45,26,3,0,241,0,4,13,34,8,14,13,0,0,89,0,0,0,7,0,6,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,3,8,5,0,0,0,12,5,13,7,11,9,6,7,0,0,55,0,0,7,26,22,21,6,0,0,80,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,5,15,20,100,44,51,30,29,8,313,24,47,42,110,52,45,35,31,12,410,786,1826,1908,3312,1809,1652,1137,741,235,13405,0,0,3,13,14,0,3,0,0,32,722,1288,1141,988,562,516,568,434,229,6451,0,3,0,27,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,10,0,3,0,9,0,3,0,0,0,25,0,0,3,3,6,3,7,0,0,22
125021477,0,0,0,0,3,7,3,0,0,10,0,6,9,29,20,6,10,0,0,79,0,0,11,15,5,0,0,0,0,40,0,0,3,14,3,4,0,0,0,27,0,0,3,7,4,0,0,0,0,10,0,0,0,5,3,5,10,0,0,27,0,4,6,15,5,4,3,0,0,39,0,0,3,23,13,6,5,3,0,55,0,0,0,3,0,0,0,0,0,6,0,7,7,7,8,3,0,0,0,31,3,14,20,114,65,74,44,19,6,361,31,43,55,176,57,67,58,28,13,530,791,1367,1345,3142,1411,1225,773,410,162,10637,0,0,5,19,12,8,3,3,0,49,709,1120,824,1456,611,458,310,233,140,5862,0,0,0,4,0,0,3,0,0,12,0,0,0,3,0,3,0,0,0,10,0,0,0,3,3,0,0,3,0,8,0,0,0,6,4,4,0,0,0,16,0,0,0,9,9,7,3,3,0,30
125021478,0,0,0,3,0,0,0,3,0,8,0,3,8,31,12,18,7,3,0,92,0,0,0,10,0,6,0,0,0,17,0,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,7,0,0,26,0,4,3,7,3,3,3,0,0,27,0,3,3,17,19,9,7,6,0,59,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,7,4,11,16,101,59,36,29,18,4,280,27,45,37,138,77,58,43,25,10,459,620,1143,1139,2419,1232,1021,617,393,98,8684,0,0,0,13,5,5,0,0,0,28,509,850,765,996,479,378,263,202,81,4521,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,9,0,0,0,7,3,0,0,0,0,15,0,0,0,3,3,0,0,0,0,10,0,0,0,5,8,5,0,3,0,19
125031479,0,0,0,0,0,3,0,5,0,5,0,0,7,30,4,11,4,0,0,56,0,0,0,14,0,0,0,0,0,18,0,4,3,5,0,0,0,0,0,12,0,0,0,3,3,5,3,0,0,17,0,0,3,12,18,14,7,0,0,53,0,3,8,3,3,0,0,0,0,17,3,19,50,261,270,226,77,22,20,941,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,29,54,187,99,56,42,35,15,514,34,85,61,147,90,69,52,27,14,573,634,1414,1385,2480,1256,1036,620,316,177,9312,0,5,18,34,7,0,0,0,0,71,606,1019,909,942,258,270,172,165,135,4475,0,0,0,12,3,0,0,0,0,12,0,0,0,3,3,0,3,0,0,11,0,0,3,17,16,9,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,10
125031480,0,0,0,0,3,0,8,3,0,13,0,0,4,12,4,0,0,0,0,25,0,0,0,3,0,0,0,0,0,4,4,19,12,17,0,7,3,0,0,68,0,0,0,3,0,5,3,0,0,11,0,0,0,9,6,4,6,3,0,31,0,0,0,0,0,0,0,0,0,7,0,25,57,293,261,249,108,31,14,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,42,147,99,87,62,46,21,525,47,71,77,157,107,83,43,27,18,632,562,1093,1139,2057,1044,869,558,309,163,7803,0,7,16,19,0,4,0,0,0,48,455,858,720,659,132,128,85,101,116,3253,0,0,3,7,0,0,0,0,0,12,0,0,0,3,0,7,0,0,0,16,0,0,4,23,17,16,6,3,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,15,18,10,3,55
125031481,0,0,0,0,3,0,0,0,0,6,0,0,9,41,10,6,4,0,0,66,0,0,4,26,0,0,0,0,0,30,0,3,3,12,3,4,4,0,0,25,0,0,0,0,0,4,7,0,3,16,0,3,7,39,47,25,16,0,0,143,0,0,0,7,0,0,0,0,0,7,0,3,3,43,44,74,24,15,5,207,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,21,72,228,80,43,51,23,9,524,55,78,117,311,110,80,70,23,8,852,839,1327,1647,3957,1212,978,596,280,82,10911,0,13,38,81,20,8,6,0,0,169,707,977,776,953,210,169,105,64,47,4001,0,0,3,37,7,5,0,0,0,44,0,0,0,3,0,0,4,3,0,7,0,0,0,5,5,0,0,0,0,12,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,5,0,3,0,22
125031482,0,0,0,0,0,0,3,3,0,15,0,0,7,55,41,20,16,3,5,143,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,35,23,20,9,0,0,96,0,8,0,13,0,7,0,0,0,30,0,0,0,30,17,14,6,0,0,64,0,0,0,3,0,0,0,0,0,12,0,0,0,7,3,0,0,0,0,5,4,24,28,125,99,61,54,34,11,426,37,68,56,189,90,64,75,40,11,636,1011,1864,1484,3672,1630,1249,1280,575,141,12893,0,4,28,35,22,14,3,4,3,112,976,1642,1200,2206,778,608,636,214,79,8335,0,0,0,15,0,0,0,0,0,18,0,0,0,17,9,5,3,0,0,30,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,4,14,7,5,10,0,3,42
125031483,0,0,0,0,3,0,0,0,0,7,0,0,6,20,3,4,7,10,8,60,0,0,4,4,3,0,0,0,0,12,0,3,0,13,0,0,3,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,12,40,44,24,13,9,0,138,0,0,0,3,0,0,0,0,0,9,0,0,9,49,47,57,19,8,3,202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,24,52,235,89,70,49,19,4,546,84,107,117,319,98,103,69,31,14,945,935,1636,1618,3197,1112,1001,620,316,118,10558,0,17,67,97,26,20,4,0,0,236,847,1322,998,1238,190,230,139,117,95,5173,0,0,3,22,3,0,0,0,0,30,0,0,0,8,9,3,0,3,0,22,0,0,0,14,6,3,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,6,0,0,21
125031484,0,0,0,3,3,0,0,0,0,12,0,0,3,9,11,8,8,3,0,39,0,0,7,11,0,0,0,0,0,15,0,5,3,10,3,4,0,0,0,18,0,0,0,0,3,4,3,0,0,9,0,3,3,42,27,9,12,0,0,94,0,0,0,7,0,0,0,0,0,10,0,0,3,34,38,31,10,5,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,38,58,235,118,71,39,26,6,597,43,69,76,208,82,71,42,14,24,635,872,1418,1531,3123,1171,1016,657,332,140,10257,3,12,88,146,39,20,6,0,0,307,737,1150,878,1294,398,371,221,226,153,5431,0,0,3,19,0,0,0,0,0,24,0,0,0,10,9,5,0,0,0,25,0,0,0,11,4,5,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,4,5,11,9,10,7,0,41
