SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
122031428,53,82,13,6,11,6,4,4,3,184,107,135,23,3,21,12,9,6,4,317,250,275,340,15,52,38,56,54,14,1098,109,48,225,3,8,14,8,25,0,437,18,22,50,0,4,4,5,15,4,115,23,81,10,21,4,9,0,3,3,150,33,97,3,11,4,3,5,8,5,157,505,405,33,29,118,124,19,22,12,1263,90,142,17,67,28,25,9,6,8,394,32,96,20,8,10,13,7,5,0,195,29,10,48,7,8,8,9,10,3,128,0,0,0,0,0,0,0,3,0,3,7,18,3,3,3,6,4,3,0,53,13,10,14,0,5,7,0,3,18,80,1270,1420,796,181,277,271,136,161,70,4578,23,71,11,12,24,7,0,5,6,155,14,32,3,0,16,6,0,0,0,76,20,22,11,3,16,6,0,5,0,79,7,19,8,0,4,7,0,0,0,51,0,17,10,3,15,0,0,0,0,41
122031429,49,84,20,8,12,3,3,4,0,185,83,123,22,3,20,8,0,9,0,271,135,188,312,27,45,29,39,44,13,836,126,60,315,11,14,11,6,34,3,586,21,13,46,6,4,8,6,14,0,111,24,113,3,25,5,3,0,5,0,180,22,95,10,17,5,4,7,3,0,157,424,442,45,41,80,146,29,29,20,1252,103,196,25,89,44,21,9,16,9,495,35,133,39,11,11,18,6,13,0,276,35,3,69,6,3,0,13,8,0,142,0,0,0,0,0,0,0,3,0,3,17,19,3,7,5,10,3,3,4,69,15,10,14,3,3,3,6,7,15,92,1077,1487,912,251,257,267,144,195,67,4649,43,70,7,5,25,7,0,3,0,164,6,29,3,3,17,7,0,3,0,69,15,25,15,4,11,12,0,7,0,77,6,49,14,3,12,8,0,0,0,95,7,17,11,0,5,3,0,3,0,48
122031430,33,55,14,0,10,4,3,7,0,130,60,119,13,4,8,7,6,4,0,225,139,142,238,26,30,26,35,39,3,670,83,43,197,3,15,10,4,16,3,368,16,8,31,0,0,0,3,5,0,66,13,56,0,19,5,3,3,0,3,105,19,57,3,10,0,4,0,3,0,98,310,320,31,35,72,85,15,29,15,913,76,116,17,40,16,12,3,16,4,312,22,75,18,3,9,13,3,5,3,154,23,4,51,11,0,10,5,8,0,121,0,0,0,0,0,0,0,0,0,6,9,11,5,4,3,3,0,0,4,44,10,10,9,0,3,6,0,3,10,54,799,1011,628,171,175,190,80,147,53,3259,17,48,10,10,20,3,0,3,0,107,12,19,0,3,15,3,0,0,0,54,16,20,8,3,8,6,3,4,0,62,13,24,0,4,4,3,0,0,0,49,3,17,9,3,3,0,0,0,0,34
122031431,45,83,9,4,9,8,4,3,0,176,62,90,23,3,8,11,8,5,0,206,170,181,449,29,53,46,64,64,12,1060,204,49,416,16,22,12,21,42,9,780,25,20,81,0,6,3,5,17,4,156,22,95,7,28,6,4,7,3,3,169,27,102,8,4,8,0,0,10,0,156,392,361,53,46,109,112,34,44,19,1163,78,154,25,91,18,15,8,28,4,412,28,88,32,9,7,15,7,3,3,195,25,0,81,7,5,8,8,10,0,156,0,0,0,0,0,0,0,0,0,3,8,17,11,4,3,3,3,3,0,61,16,7,25,4,4,10,5,11,13,91,1095,1250,1210,249,254,250,175,236,66,4787,17,61,7,9,12,10,0,3,0,118,16,20,3,0,15,3,0,0,0,57,11,18,12,6,12,3,0,4,0,70,7,31,14,6,8,6,0,0,0,75,8,13,8,3,9,0,0,0,0,48
122031432,14,7,3,3,0,3,0,0,0,32,14,16,6,0,3,0,0,0,0,40,41,31,72,4,9,3,13,8,3,184,16,3,43,0,0,0,3,6,0,80,4,4,8,0,3,0,4,0,0,21,5,15,3,11,0,3,0,0,0,38,0,11,0,0,0,0,0,0,0,16,58,42,3,3,19,13,0,3,0,146,22,19,0,6,6,0,0,0,0,49,5,9,3,0,4,0,0,0,0,25,9,3,11,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,0,6,3,0,5,0,0,0,25,194,174,158,29,40,32,26,26,8,682,0,11,3,0,0,0,0,0,0,14,0,3,3,0,3,0,0,0,0,7,3,3,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,7,5,0,3,0,3,3,0,0,0,13
123011433,9,24,3,0,3,0,0,3,0,54,17,28,13,0,3,0,0,7,0,64,137,96,322,20,31,33,88,36,10,769,78,8,215,3,10,4,27,30,4,382,17,16,27,0,0,0,6,16,0,83,13,61,3,9,0,0,0,3,3,94,23,83,4,7,3,3,3,0,0,128,104,77,15,12,43,56,20,9,9,339,26,58,3,73,12,5,7,6,8,197,8,12,5,3,0,3,7,3,0,44,6,0,26,5,3,5,14,4,0,64,0,0,0,0,0,0,0,4,0,6,3,0,4,4,0,0,0,0,3,18,4,0,11,0,3,4,11,3,10,52,438,474,659,138,119,120,176,119,52,2302,7,13,5,5,8,3,0,0,0,46,0,0,0,0,3,0,0,0,0,7,3,3,4,3,4,0,0,0,0,31,0,6,0,0,4,3,0,0,0,16,0,0,4,5,3,0,0,5,0,19
123011434,9,23,10,6,3,0,3,3,0,59,27,52,21,4,5,12,10,6,3,143,213,127,535,33,60,57,141,72,23,1258,91,19,316,9,15,14,48,66,3,584,17,3,39,3,3,7,12,17,0,102,12,98,3,6,8,4,3,3,0,147,42,105,5,8,0,0,5,0,0,172,210,173,26,20,63,74,44,16,8,620,35,60,4,119,16,14,10,8,10,279,16,32,9,6,4,14,5,9,0,86,13,3,45,5,4,11,10,10,0,112,0,0,0,0,0,0,0,0,0,3,9,6,11,3,0,0,8,4,0,45,14,4,22,3,3,6,14,4,12,87,707,700,1048,222,191,208,328,222,66,3682,7,26,9,6,9,3,0,0,0,65,0,8,3,0,3,3,0,0,0,26,3,8,5,0,8,3,3,3,3,33,4,12,11,0,6,7,0,0,0,28,3,9,4,3,6,6,0,3,0,24
123011435,11,33,8,7,4,6,6,0,0,83,41,79,40,6,16,9,10,10,3,214,230,158,836,34,94,71,225,118,20,1777,84,15,396,16,18,11,42,60,3,644,14,7,65,6,6,7,15,23,0,141,22,83,6,27,4,0,10,3,3,154,37,129,10,11,12,0,3,3,3,210,233,150,33,24,120,77,81,29,11,753,44,74,10,217,31,21,15,16,4,429,12,43,26,0,7,13,12,16,3,134,30,4,64,13,11,14,23,17,3,183,0,0,0,0,0,0,0,0,0,4,9,6,14,4,4,5,15,5,0,73,18,4,30,3,11,5,18,15,22,121,775,785,1541,362,348,242,478,319,76,4919,9,37,13,6,14,4,0,9,3,95,3,17,5,4,14,4,0,5,0,49,5,8,15,4,3,9,8,6,0,60,3,3,9,3,7,3,0,0,0,24,3,6,12,0,3,3,0,4,0,30
123021436,4,12,3,3,4,3,0,3,0,37,14,47,19,0,4,3,10,3,0,98,58,51,359,15,37,32,131,63,21,764,18,6,206,5,12,12,40,32,3,335,3,4,21,5,3,0,10,10,0,58,4,34,4,13,0,0,0,0,0,67,3,62,8,14,3,3,3,4,0,93,68,68,19,14,55,37,51,22,4,344,12,24,5,64,12,10,14,14,0,160,4,22,7,5,0,5,3,9,0,60,17,0,48,5,8,7,23,14,3,124,0,0,0,0,0,0,0,0,0,3,0,3,3,4,6,0,15,7,0,37,3,4,15,0,0,3,22,10,11,86,212,333,723,154,157,114,319,193,50,2270,0,20,8,4,4,0,3,0,0,40,3,11,3,0,4,4,4,0,0,27,3,6,10,3,3,7,4,6,0,36,0,0,4,0,4,3,0,0,0,11,0,3,6,0,0,0,0,0,0,13
123021437,8,19,8,5,3,5,5,8,0,62,26,64,32,4,17,15,8,10,4,188,85,94,330,17,40,24,103,84,14,788,21,13,138,3,5,7,22,29,3,245,4,0,13,0,3,0,7,6,0,34,6,121,6,30,0,3,14,3,0,191,9,50,8,8,3,3,15,0,0,91,106,98,27,13,84,46,72,28,10,487,9,45,3,66,24,7,17,12,3,192,10,26,12,0,10,11,11,5,0,84,11,3,40,8,4,10,10,8,0,104,0,0,0,0,0,0,3,0,0,4,0,4,4,0,9,0,14,9,3,46,5,9,10,9,8,3,30,9,17,96,307,554,642,176,211,140,317,214,55,2613,3,15,8,5,6,4,0,5,0,51,5,11,6,3,4,0,0,4,0,38,7,16,5,3,14,3,8,12,3,61,0,3,5,0,0,0,0,0,0,11,0,0,4,3,0,3,0,4,0,12
123021438,3,18,12,4,0,0,0,4,0,36,16,41,31,4,13,11,15,7,0,141,99,73,506,24,60,32,147,100,9,1050,41,8,228,8,9,7,35,57,3,407,7,0,24,3,0,4,9,16,0,75,3,40,15,8,3,3,5,3,0,87,10,56,0,3,9,5,4,3,0,95,94,73,20,24,80,38,76,20,3,433,8,30,9,87,23,4,7,15,0,191,3,20,10,3,13,8,12,4,0,74,13,0,27,10,3,14,14,14,3,95,0,0,0,0,0,0,0,0,0,4,5,5,5,3,4,0,13,4,0,45,4,8,20,3,4,5,26,14,21,113,320,371,906,195,213,138,378,263,55,2839,6,16,10,0,7,3,0,3,0,44,0,11,4,3,15,0,0,0,0,34,6,3,3,3,4,5,3,4,0,34,3,4,3,0,4,0,0,0,0,16,3,3,9,0,5,4,0,0,0,23
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,14,24,12,8,11,5,13,3,0,85,35,110,61,11,26,21,22,10,4,301,104,129,406,20,60,40,151,69,8,995,43,7,126,3,9,3,26,33,0,262,5,8,22,5,0,0,10,10,0,57,3,95,5,22,4,4,6,6,3,153,3,47,3,3,3,0,6,3,0,84,152,183,43,44,114,71,85,46,10,754,35,53,11,47,28,13,24,26,0,236,12,24,15,3,9,4,4,8,3,74,7,3,47,11,4,5,21,21,3,120,0,0,0,0,0,0,0,0,0,3,7,0,5,7,8,0,15,4,0,52,11,9,16,0,5,3,22,13,13,84,434,708,774,173,284,188,400,257,56,3265,3,36,18,11,19,4,3,10,0,102,13,17,5,10,22,7,0,3,0,74,9,13,8,7,16,5,4,8,0,66,0,3,0,0,3,0,0,0,0,15,4,0,0,0,6,3,0,3,0,24
123021441,3,19,10,0,3,0,0,3,0,46,9,68,21,0,13,9,14,6,0,147,89,78,404,19,31,28,112,76,13,842,19,8,200,0,11,6,25,32,3,305,10,4,23,0,3,3,0,14,0,59,6,54,3,21,3,0,11,5,0,102,10,68,0,3,5,0,6,3,0,98,78,57,24,29,64,41,56,19,4,370,19,33,17,57,21,3,16,15,3,185,3,14,18,13,3,8,5,7,0,70,11,8,29,5,8,7,21,10,0,106,0,0,0,0,0,0,0,0,0,0,3,8,4,3,4,0,8,3,0,46,5,5,21,9,8,4,22,19,15,99,268,430,777,164,174,114,306,213,37,2478,5,16,8,4,12,0,0,3,0,50,3,10,0,3,6,5,0,3,0,33,3,4,4,0,9,0,6,4,0,33,0,6,0,0,3,0,0,3,0,14,0,3,6,4,6,3,3,0,0,27
123021442,17,46,23,3,15,13,5,6,3,128,52,150,59,17,35,19,28,24,5,379,75,149,441,42,65,40,153,88,11,1060,11,6,123,0,7,3,27,32,0,218,3,7,23,3,0,3,11,14,3,73,4,54,3,29,5,5,18,5,0,115,4,63,3,5,4,3,10,3,0,96,122,176,32,51,138,66,100,76,18,779,11,54,10,62,29,20,28,24,0,229,10,19,10,10,6,10,9,8,0,78,13,0,45,7,10,3,18,23,0,126,0,3,3,0,0,0,3,0,0,7,6,4,11,5,0,3,18,3,3,51,3,4,24,4,3,6,27,24,15,113,330,737,807,237,321,185,450,328,61,3451,13,47,24,13,30,9,3,6,0,136,0,39,9,6,32,10,3,7,4,105,3,19,10,8,18,3,8,8,0,81,0,3,3,0,3,0,0,0,0,21,4,0,3,3,5,0,0,0,0,19
123021443,8,22,14,5,14,6,13,3,3,79,31,81,49,11,19,10,28,16,0,258,76,88,394,20,42,35,162,89,13,929,19,8,165,3,9,10,24,35,3,278,3,5,16,7,5,7,10,3,0,59,10,50,6,18,6,7,3,0,3,98,8,33,0,3,0,0,6,5,0,62,94,127,31,31,113,64,104,38,13,615,24,33,16,83,25,4,35,17,0,232,3,12,8,0,10,6,10,8,0,64,12,3,58,8,6,7,28,18,0,141,0,0,3,0,0,0,4,0,0,9,3,3,13,3,3,3,14,10,0,55,9,4,23,5,6,8,38,23,12,121,299,479,782,209,264,167,482,270,55,3005,3,20,10,17,15,8,3,3,0,84,11,12,7,0,18,5,3,0,0,63,6,12,3,6,12,4,3,10,0,61,0,8,3,0,0,0,0,0,0,16,0,3,3,5,4,0,0,0,0,24
123021444,10,23,6,3,4,3,11,0,0,63,17,76,27,7,14,10,7,3,7,166,121,93,417,20,67,32,156,72,18,1001,35,8,174,0,20,9,19,41,5,315,4,3,29,3,0,3,0,12,3,63,12,66,3,14,0,0,4,7,0,110,15,48,3,6,7,0,6,3,0,91,130,107,36,16,72,57,45,27,9,489,18,40,3,66,14,12,21,18,3,196,7,19,10,4,5,14,10,3,0,69,12,0,62,7,6,5,16,14,4,123,0,0,0,0,0,0,3,0,0,3,4,3,18,0,3,0,14,7,0,50,13,4,26,10,9,10,30,22,19,135,387,492,811,159,229,156,332,238,69,2877,3,24,13,3,12,9,0,5,0,62,3,8,3,3,17,3,0,4,0,45,3,4,0,0,12,3,6,7,0,39,0,3,0,3,7,3,0,0,0,13,3,0,9,0,0,0,0,0,0,16
123031445,4,10,0,0,0,0,0,3,0,20,0,6,3,0,0,0,4,0,0,14,61,22,198,11,9,14,70,28,7,421,20,3,96,3,3,3,11,15,0,159,6,3,21,3,0,3,0,6,0,47,3,9,0,6,0,0,0,3,0,21,7,15,3,0,0,0,0,0,0,31,16,15,3,0,14,7,9,8,0,74,8,11,0,11,0,0,0,3,0,35,3,7,5,0,0,0,0,3,0,18,4,0,13,0,0,0,6,5,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,10,3,0,10,0,0,0,4,3,4,30,137,95,352,40,32,31,116,75,19,897,0,4,3,0,0,3,0,0,0,17,4,3,0,0,0,0,0,0,0,9,0,0,3,3,3,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,0,5,0,19
123031446,6,16,3,0,0,0,0,0,0,33,8,14,11,0,0,3,0,3,0,43,118,60,366,13,31,24,94,51,12,767,62,3,196,8,6,8,29,31,8,345,8,3,29,0,0,3,9,6,0,59,7,34,6,13,3,0,0,0,0,63,6,50,0,4,7,0,8,4,0,78,73,47,9,4,24,16,22,7,5,206,4,23,3,48,12,3,7,5,3,103,3,5,13,5,7,4,0,0,0,30,4,0,18,3,5,4,7,3,0,50,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,20,9,3,18,4,7,3,18,9,4,70,333,251,667,95,89,72,190,119,36,1859,7,6,13,3,3,0,0,3,0,33,0,3,0,0,5,3,0,0,0,13,3,0,8,0,7,0,6,3,0,25,0,4,5,0,3,4,0,0,0,13,3,4,0,0,3,3,0,3,0,22
123031447,3,8,16,3,3,4,5,0,0,40,10,22,19,0,0,0,0,4,0,55,156,84,499,28,43,41,182,87,13,1136,55,11,269,9,11,12,45,45,0,452,25,11,35,0,0,3,14,28,0,111,9,42,7,14,0,0,0,3,0,79,13,78,6,3,0,3,0,0,0,111,86,56,10,15,32,30,27,17,4,276,10,33,5,68,18,5,5,8,4,156,0,16,7,3,3,3,3,0,0,44,7,0,27,3,3,10,18,12,0,75,0,0,0,0,0,0,0,0,0,3,9,3,9,3,0,0,3,6,0,35,10,6,47,4,7,14,15,22,11,130,391,366,952,154,120,121,326,239,41,2707,3,22,5,0,10,6,0,0,0,50,0,3,0,0,3,0,0,3,0,10,6,5,3,3,8,6,0,6,0,40,4,3,3,0,4,0,0,3,0,17,5,5,15,6,11,3,0,4,0,45
123031448,4,10,3,0,0,0,0,3,0,36,3,10,6,3,0,4,0,0,0,25,96,61,324,12,21,12,115,47,20,703,61,9,192,0,8,0,31,38,4,346,20,12,21,3,0,3,12,9,0,75,3,31,3,3,3,0,0,0,0,46,4,34,0,0,0,0,0,0,0,42,56,40,13,4,21,10,6,5,4,157,7,16,7,37,0,0,0,4,0,75,0,9,7,0,3,3,3,5,0,32,4,0,14,0,0,3,12,3,0,36,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,6,0,3,24,14,0,14,0,3,3,7,9,7,55,286,236,615,69,57,39,193,125,39,1649,5,13,13,0,0,3,0,3,0,34,3,0,0,0,3,0,0,0,0,6,0,3,4,3,3,3,0,5,0,22,0,3,0,0,0,3,0,0,0,9,7,4,7,5,3,3,3,5,0,39
124011449,8,18,3,0,0,3,4,3,0,42,6,7,3,0,4,0,0,3,0,23,25,26,75,15,3,3,26,11,0,183,20,11,51,0,3,0,5,12,0,95,10,12,25,0,3,0,0,7,0,57,6,23,6,12,3,0,3,0,0,54,12,52,0,3,0,3,0,3,0,70,19,23,4,9,13,9,7,10,0,91,15,36,4,21,6,6,0,5,0,104,7,26,3,5,4,3,0,8,3,62,3,0,27,3,3,3,3,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,3,18,132,238,201,72,41,35,58,66,6,854,6,10,5,3,3,0,0,3,0,37,0,3,0,0,0,0,0,0,0,12,0,9,3,0,0,0,0,0,0,7,4,8,0,0,3,0,0,0,0,14,5,4,5,7,5,0,0,3,0,34
124011450,23,73,14,11,5,7,3,5,0,138,38,64,16,6,8,3,3,0,3,142,179,189,374,19,41,29,67,71,13,982,84,30,249,11,13,8,23,44,4,457,21,26,33,3,8,8,3,11,3,110,16,111,8,26,3,0,8,6,3,190,44,199,10,8,3,4,3,3,0,275,209,183,16,18,90,68,34,20,11,650,63,142,16,89,25,15,8,8,10,373,21,77,19,5,19,19,10,4,0,177,16,3,25,8,6,10,4,6,3,79,0,0,0,0,0,0,0,0,0,3,5,15,8,3,3,0,3,4,3,41,8,16,9,5,0,0,12,5,11,75,724,1118,792,218,222,168,179,201,67,3686,4,58,10,8,18,0,0,3,0,113,3,11,0,0,9,0,0,0,4,27,6,12,3,8,10,5,0,3,0,43,5,16,4,0,8,0,0,4,0,40,4,6,7,3,4,3,0,0,0,36
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,7,42,10,0,8,3,0,4,0,83,10,31,16,3,6,6,3,9,0,79,42,56,116,26,14,16,25,27,7,338,35,43,94,3,9,3,14,14,0,213,5,12,30,3,5,3,12,11,0,79,7,80,8,24,3,5,0,0,3,126,12,87,7,14,7,0,0,0,0,137,77,58,14,29,32,27,11,17,3,266,33,109,15,44,22,11,6,22,3,268,26,84,24,9,12,11,8,10,0,182,16,3,71,16,5,0,15,11,0,138,0,0,0,0,0,0,0,3,0,4,7,6,3,8,3,5,3,5,3,45,4,3,14,7,0,8,6,11,9,62,296,615,410,197,118,92,112,147,30,2015,7,16,5,13,11,4,0,4,0,56,0,6,0,0,7,3,0,3,0,33,3,6,0,3,3,0,0,0,0,19,7,19,3,0,3,3,0,0,0,36,3,9,10,0,4,3,0,10,0,49
124011453,10,33,11,3,5,0,0,3,5,69,7,28,8,3,3,0,3,3,0,58,75,71,239,28,24,23,42,47,8,550,31,17,108,12,4,3,16,24,0,215,7,14,39,0,7,3,8,15,0,99,10,52,3,25,3,3,3,5,0,100,12,104,5,10,3,4,6,0,0,144,63,46,18,12,37,17,20,16,0,239,19,74,8,64,18,12,11,9,3,226,15,63,15,10,11,3,3,13,3,130,10,4,38,4,7,3,7,3,0,75,0,3,0,0,0,0,0,5,0,8,5,13,3,0,3,0,7,0,0,35,3,3,12,0,5,0,7,13,5,51,270,519,514,172,130,81,130,156,32,2007,3,41,9,5,6,0,0,0,0,67,0,5,0,3,8,0,0,0,0,16,0,0,7,3,9,0,0,6,0,30,0,7,3,0,0,3,0,0,0,19,5,13,6,9,7,3,0,7,0,43
