SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
127011597,72,0,0,0,0,77,27,0,0,0,0,27,28,0,0,0,0,27,25,0,0,0,0,25,51,0,0,0,0,56,184,11,0,0,0,197,222,16,0,0,0,242,531,43,3,0,3,577,472,19,0,0,0,493,438,19,0,0,3,462,160,3,0,0,0,165,87,5,0,0,0,95,2297,127,5,0,13,2441
127021509,64,5,0,0,0,68,30,0,0,0,0,31,18,0,0,0,0,18,51,4,0,0,0,59,71,4,0,0,0,70,186,10,0,0,0,200,194,17,3,0,0,222,371,21,0,0,0,394,182,3,0,0,0,189,141,3,4,0,0,149,70,3,0,0,0,74,80,0,0,0,0,78,1459,76,11,0,0,1545
127021510,92,3,0,4,0,98,40,0,0,0,0,40,34,0,0,0,0,34,46,0,0,0,0,50,68,5,0,0,0,74,201,3,3,0,0,208,222,10,0,3,0,234,382,10,0,12,0,405,250,5,0,3,0,253,242,4,0,3,0,246,109,0,0,0,0,109,93,3,0,4,0,97,1772,53,3,28,0,1855
127021511,78,27,33,0,0,129,36,15,15,0,0,67,17,14,16,0,0,47,37,16,26,0,0,82,50,34,44,0,0,132,132,76,112,0,0,321,123,93,88,0,0,304,206,57,31,0,0,294,80,14,5,0,0,103,83,9,3,3,0,101,38,0,3,0,0,45,58,16,9,3,0,94,946,366,385,3,4,1707
127021512,90,4,3,0,0,96,35,3,0,0,0,33,24,0,0,0,0,26,41,3,0,0,0,41,73,4,0,0,0,76,189,14,4,0,0,206,210,19,0,0,0,232,347,30,0,0,0,376,178,13,0,0,0,188,115,7,0,0,0,128,55,3,0,0,0,57,81,6,0,0,0,86,1421,96,11,8,0,1543
127021513,83,20,13,3,0,118,19,13,5,0,0,35,29,3,8,0,0,33,42,4,15,0,0,64,66,11,18,0,0,92,167,42,51,3,0,265,163,58,52,3,0,278,256,64,18,8,0,345,93,38,11,0,0,140,105,22,0,3,0,133,54,13,0,3,0,70,65,14,4,0,0,84,1135,298,186,26,8,1646
127021514,54,4,0,0,0,54,18,5,0,0,0,19,8,0,0,0,0,8,21,0,0,0,0,19,27,4,0,0,0,28,99,5,0,0,0,102,126,7,0,0,0,134,209,25,0,0,4,234,117,10,0,0,0,124,121,3,0,0,0,125,62,4,0,0,0,63,53,0,0,0,0,58,904,67,0,0,4,981
127021515,36,10,32,0,0,78,14,8,9,0,0,30,10,0,5,0,0,23,17,3,12,0,0,37,16,11,26,0,0,51,71,25,86,0,0,180,87,41,100,0,0,228,106,46,49,0,0,203,59,21,11,0,0,93,60,12,8,0,0,83,18,3,5,0,0,30,35,7,13,0,0,54,535,184,356,0,0,1074
127021516,79,9,0,0,0,92,19,3,0,0,0,26,18,3,0,0,0,19,33,7,0,0,0,38,45,8,0,0,0,57,141,36,0,0,0,177,173,48,0,6,0,228,291,85,7,3,0,390,142,30,0,0,0,171,144,21,0,0,0,171,57,3,4,0,0,67,60,10,0,0,0,72,1215,272,15,11,0,1513
127021517,41,0,0,0,0,43,12,0,0,0,0,18,17,0,0,0,0,17,22,0,0,0,0,18,16,3,0,0,0,16,80,9,0,0,0,88,98,5,0,0,0,100,187,20,0,0,0,201,93,4,0,0,0,96,87,0,0,0,0,89,37,0,0,0,0,40,40,6,0,0,0,43,717,50,0,0,3,770
127021518,18,0,0,0,0,16,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,7,0,0,0,0,7,26,0,0,0,0,26,35,0,3,0,0,39,52,0,0,0,0,52,31,0,0,0,0,29,48,0,0,0,0,48,90,0,0,0,0,90,30,0,0,0,0,34,354,0,3,0,3,361
127021519,58,6,0,0,0,62,34,0,0,0,0,35,21,3,0,0,0,25,31,3,0,0,0,37,55,3,0,0,0,61,164,27,0,0,0,188,205,37,4,0,0,250,368,45,3,0,0,420,177,15,0,0,0,190,164,13,0,0,0,182,72,3,4,0,0,73,51,8,0,0,0,64,1396,163,15,3,3,1589
127021520,73,3,0,0,0,74,27,0,0,0,0,33,16,4,0,0,0,21,43,4,0,0,0,46,38,4,0,0,0,46,106,13,0,0,0,113,100,4,0,0,0,105,205,30,0,0,0,240,113,15,0,0,0,127,88,3,0,0,0,97,49,3,0,0,0,52,36,3,0,0,0,36,894,92,3,0,0,989
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127031522,54,5,0,0,0,63,23,3,0,0,0,25,18,6,0,0,0,23,27,3,0,0,0,35,44,11,0,0,0,52,149,25,0,0,0,181,195,81,0,0,0,273,312,102,0,0,0,417,255,42,0,0,0,293,256,17,0,0,0,271,84,4,3,0,0,88,81,17,0,0,0,96,1490,321,8,0,0,1822
127031523,97,4,0,0,0,99,22,3,0,0,0,22,21,6,0,0,0,34,47,3,0,0,0,53,60,8,0,0,0,71,158,24,16,0,0,197,223,54,21,0,0,298,442,73,17,0,0,531,377,42,8,0,0,424,477,29,3,0,3,516,223,12,0,0,0,237,95,18,4,0,0,110,2247,275,67,3,4,2596
127031524,110,15,0,0,0,127,40,4,0,0,0,46,32,3,0,0,0,33,51,9,0,0,0,62,76,7,0,0,0,85,224,29,0,0,0,254,324,39,0,0,0,365,630,87,3,9,0,728,425,56,0,3,0,481,432,25,3,0,0,460,189,15,0,0,0,204,109,11,0,0,0,119,2629,290,9,13,0,2943
127031598,49,9,42,0,0,104,13,8,22,0,0,40,5,3,15,0,0,30,12,4,40,0,0,54,24,5,58,0,0,93,85,24,200,0,3,307,112,46,222,0,0,385,176,61,166,0,0,404,85,13,43,0,0,146,63,10,19,0,0,94,42,4,11,0,0,61,49,8,27,0,0,94,719,207,867,3,7,1797
127031599,32,8,0,0,0,37,21,6,0,0,0,20,14,0,0,0,0,14,19,0,0,0,0,20,31,8,0,0,0,40,108,30,0,0,0,136,168,46,0,0,0,216,235,51,0,0,3,281,97,18,0,0,0,122,60,12,0,0,0,64,24,3,0,0,0,30,58,9,0,0,3,66,860,186,0,0,8,1049
127031600,84,3,0,0,0,87,25,0,0,0,0,25,21,0,0,0,0,20,34,0,0,0,0,34,49,0,0,0,0,53,187,4,0,0,0,191,290,16,0,0,3,304,674,39,0,0,3,717,535,13,0,0,3,553,430,3,0,0,0,436,149,3,0,0,0,155,110,5,0,0,0,113,2592,85,0,0,10,2684
127031601,12,0,5,0,0,16,0,0,4,0,0,9,4,0,0,0,0,3,0,0,7,0,0,7,3,0,15,0,0,24,18,3,52,0,0,76,19,0,63,0,0,83,21,3,56,0,0,76,0,0,7,0,0,10,8,0,9,0,0,14,4,0,6,0,0,11,6,0,12,0,0,14,94,12,245,0,0,345
128011529,81,4,7,0,0,96,35,4,0,0,0,39,23,0,6,0,0,29,29,6,7,0,0,40,45,8,6,0,0,64,129,21,30,0,0,183,153,22,39,0,0,221,248,47,68,0,0,365,242,60,29,0,0,335,447,52,14,0,4,518,397,25,15,0,0,432,87,8,11,0,0,110,1914,272,234,0,0,2430
128011530,52,18,17,0,0,87,29,7,10,0,0,38,15,11,7,0,0,30,21,3,11,0,0,36,41,8,11,0,0,57,102,32,43,0,0,179,97,38,78,0,3,211,232,58,126,0,0,420,175,53,63,0,3,286,265,62,45,0,0,374,273,31,11,0,0,319,73,12,21,0,0,98,1364,320,453,0,8,2141
128011531,77,13,9,0,0,101,20,3,0,0,0,26,20,4,0,0,0,18,24,3,0,0,0,27,27,8,6,0,0,45,107,22,30,0,0,157,89,32,30,0,0,149,168,53,36,0,0,260,135,42,23,0,0,203,274,70,16,3,0,360,348,28,6,3,0,388,90,10,5,0,0,99,1375,288,159,7,0,1834
128011602,23,14,21,0,0,60,7,5,3,0,0,15,11,7,6,0,0,25,5,8,20,0,0,36,21,12,9,0,0,49,42,18,52,0,0,114,52,52,89,0,0,199,109,71,137,0,0,314,102,72,73,0,0,248,168,63,47,0,0,284,89,37,13,0,0,140,31,22,17,0,0,64,656,381,495,0,3,1535
128011603,75,10,0,0,0,82,16,3,0,0,0,22,14,0,0,0,0,14,23,3,0,0,0,25,20,10,0,0,0,28,71,11,0,0,0,81,81,11,0,0,3,92,169,29,0,0,0,204,138,28,0,0,0,174,273,38,0,0,0,316,405,26,0,0,0,432,72,14,0,0,0,84,1354,182,3,0,6,1547
128011604,78,6,50,0,0,135,24,0,26,0,0,52,14,3,14,0,0,29,18,4,26,0,0,55,34,0,46,0,0,82,108,7,145,0,0,262,106,9,182,0,0,298,191,22,274,0,0,483,174,6,185,3,3,370,270,21,138,0,3,434,321,22,88,0,0,433,81,3,36,0,0,124,1414,119,1211,6,5,2753
128011605,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,13,25,3,0,0,0,25,9,0,0,0,0,13,40,3,0,0,0,41,29,0,0,0,0,29,80,3,0,0,0,83,154,6,0,0,0,158,24,0,0,0,0,27,403,21,0,0,0,420
128011606,35,4,0,0,0,41,19,0,0,0,0,18,9,0,0,0,0,10,13,5,0,0,0,18,22,3,3,0,0,29,71,13,9,0,0,90,47,10,13,0,0,70,96,23,30,0,0,145,84,18,4,0,0,106,133,47,7,0,0,188,255,15,0,0,0,280,44,4,0,0,0,52,830,138,77,0,3,1048
128021533,34,3,0,0,0,41,11,4,0,0,0,12,15,3,0,0,0,18,18,4,0,0,0,22,15,3,0,0,0,20,86,9,3,0,0,100,72,11,0,0,0,82,137,34,10,0,0,177,154,21,3,0,0,179,189,6,5,0,0,206,59,3,0,0,0,63,35,0,0,0,0,35,821,97,26,0,0,943
128021534,67,3,0,0,0,65,17,0,0,0,0,17,24,0,0,0,0,24,21,0,0,0,0,28,26,0,0,0,0,29,107,3,0,0,0,114,114,9,3,0,0,122,201,12,3,0,0,216,137,7,4,0,0,156,270,11,3,0,0,284,223,0,3,0,0,221,65,0,0,0,0,64,1265,54,21,0,0,1340
128021535,143,7,3,0,0,154,43,12,0,0,0,56,39,9,3,0,0,49,69,11,0,0,0,75,85,18,0,0,0,104,227,32,3,0,0,259,214,54,5,0,0,277,438,117,9,0,0,568,381,98,0,0,0,477,565,74,0,0,0,640,335,26,0,0,0,361,124,17,0,0,0,140,2674,474,25,0,0,3175
128021536,125,21,5,0,0,150,29,4,3,0,0,41,20,3,0,0,0,24,45,8,3,0,0,53,55,12,6,0,0,72,206,35,14,0,0,250,194,34,21,0,0,241,432,81,30,0,0,544,350,63,15,3,0,424,633,100,8,0,0,742,451,45,4,4,0,504,107,20,3,0,0,124,2635,412,110,12,0,3174
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,47,20,34,0,0,96,20,0,10,0,0,34,14,4,15,0,0,30,22,7,27,0,0,58,30,13,41,0,0,81,86,26,116,0,0,232,116,48,171,0,0,334,262,85,311,0,3,667,220,69,155,0,0,448,316,70,91,0,0,485,161,19,37,0,0,220,52,10,23,0,0,94,1358,373,1024,0,6,2766
128021607,72,0,3,0,0,82,25,7,0,0,0,36,32,3,4,0,0,38,36,3,5,0,0,46,54,5,9,0,0,69,169,8,26,0,0,196,210,4,39,0,0,257,461,25,57,0,0,549,451,20,35,0,0,507,552,20,7,0,3,580,194,3,0,0,4,198,83,0,12,0,0,92,2336,105,209,0,6,2653
128021608,42,0,0,0,0,49,18,0,0,0,0,18,18,0,0,0,0,18,15,0,0,0,0,15,39,0,0,0,0,39,99,3,0,0,0,98,109,5,0,0,0,115,209,11,0,0,0,227,166,12,0,0,0,181,226,9,0,0,0,233,84,0,0,0,0,85,39,5,0,0,0,46,1072,52,0,0,0,1124
128021609,31,0,0,0,0,31,14,0,0,0,0,14,8,0,0,0,0,9,11,0,0,0,0,11,19,0,0,0,0,19,51,0,0,0,0,53,49,0,0,0,0,50,94,3,0,0,0,99,66,5,0,0,0,74,115,0,0,0,6,118,82,0,0,0,0,81,21,0,0,0,0,21,551,10,0,0,8,569
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
