SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
118011345,5,0,0,0,0,0,3,4,0,0,0,0,0,3,3,32,3,3,0,0,38,14,9,4,10,3,0,39,4,0,0,6,0,0,13,54,0,0,14,0,0,76,214,0,0,38,3,0,261,415,0,0,59,11,0,483,348,0,7,67,7,0,424,261,0,0,41,4,0,303,191,0,0,29,0,0,224,172,0,0,36,0,0,209,135,0,0,27,0,0,167,633,0,0,103,3,0,739,35,0,0,20,4,3,59,2488,43,16,447,37,8,3034
118011346,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,3,3,0,8,0,0,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,3,0,0,12,6,0,0,4,6,0,23,25,0,0,8,4,0,37,105,0,0,14,0,0,122,162,0,0,32,4,0,193,122,0,5,22,3,0,147,78,0,0,19,0,0,97,41,0,0,17,0,0,59,253,0,0,86,3,0,346,15,0,0,11,7,0,36,819,0,8,234,30,10,1101
118011347,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,3,0,0,12,0,0,3,3,5,0,8,0,0,4,3,0,0,12,4,0,0,5,0,0,8,7,0,3,12,0,0,23,48,0,0,7,0,0,65,136,0,0,10,0,0,147,148,0,0,34,0,0,184,140,0,0,19,0,0,157,79,0,0,16,0,0,92,51,0,0,10,0,0,60,218,0,0,50,0,0,262,13,0,0,6,0,0,23,845,13,12,176,12,0,1059
118011649,0,0,0,4,0,0,4,0,0,0,0,0,0,4,3,0,0,6,0,0,7,3,0,0,3,0,0,7,4,0,0,0,0,0,4,0,0,0,7,0,0,13,26,0,0,13,4,0,43,91,0,0,16,3,0,118,268,0,0,35,5,0,305,351,0,0,49,4,0,396,262,0,0,38,0,0,297,181,0,0,39,0,0,219,96,0,0,24,0,0,120,323,0,0,67,4,0,394,22,0,0,30,0,4,65,1627,3,6,332,24,8,1994
118011650,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,6,0,0,0,9,0,0,11,5,0,0,14,0,0,15,36,0,0,20,0,0,55,125,0,0,17,0,3,146,156,0,0,31,0,0,187,247,0,0,45,0,0,292,252,0,0,44,0,0,296,194,0,0,44,0,0,234,135,0,0,27,0,0,163,442,0,0,77,3,0,518,30,0,0,24,3,0,62,1635,3,0,348,6,9,1995
118021564,0,7,0,4,0,0,11,0,4,0,0,0,0,4,0,19,10,4,0,0,38,4,9,5,16,0,0,29,3,6,0,7,0,0,23,6,0,0,11,4,0,36,82,0,9,24,11,0,122,394,4,5,36,12,0,450,619,0,3,58,5,0,686,384,0,0,34,0,0,424,152,0,0,14,3,0,171,120,0,0,16,0,0,137,58,0,0,14,0,0,71,117,0,0,22,0,0,138,23,4,0,14,0,7,57,1974,49,34,278,47,4,2383
118021565,0,9,0,0,0,0,12,3,8,4,0,0,0,18,5,65,8,5,3,0,87,16,9,9,25,0,0,70,27,13,6,17,6,0,61,47,7,0,22,4,0,74,168,3,6,30,0,0,207,447,6,9,43,0,0,504,547,4,0,48,3,0,607,306,0,0,32,0,0,340,181,0,0,28,0,0,216,108,0,0,13,0,0,127,59,0,0,10,0,0,62,114,0,0,17,0,0,131,40,12,3,21,0,4,75,2068,127,47,321,28,5,2597
118021566,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,31,6,0,0,0,36,0,6,0,5,0,0,13,6,0,0,0,0,0,4,6,6,0,4,0,0,17,24,0,0,8,0,0,36,68,0,3,10,3,0,80,187,0,0,26,0,0,214,220,0,0,27,0,0,251,134,0,0,11,0,0,143,89,0,0,12,0,0,106,52,0,0,6,0,0,62,137,0,0,15,0,0,152,24,0,0,8,0,0,32,934,47,23,135,6,0,1150
118021567,0,32,0,0,0,0,27,0,68,7,0,0,0,71,0,396,8,0,0,0,412,5,123,6,0,0,0,135,3,68,3,4,0,0,80,3,54,8,8,0,0,74,14,32,8,7,6,0,69,88,33,0,17,5,0,140,288,11,3,45,0,0,346,301,8,0,33,0,0,343,184,0,0,26,4,0,218,105,0,0,5,0,0,114,73,0,0,10,0,0,81,123,0,0,10,0,0,137,21,50,0,14,8,5,97,1208,873,46,190,25,9,2348
118021568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,24,5,0,3,7,0,0,18,3,3,5,6,0,0,13,18,4,3,11,0,0,37,37,0,5,13,0,0,63,127,4,3,25,0,0,157,387,0,0,24,0,0,409,330,0,0,32,5,0,367,166,0,0,18,0,0,183,97,0,0,15,0,0,109,48,0,0,9,0,0,56,79,0,0,6,0,0,92,27,3,0,18,4,4,57,1331,32,19,195,12,8,1598
118021569,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,5,7,12,0,0,29,11,3,14,13,0,0,40,4,3,7,9,0,0,21,15,6,3,23,4,0,48,29,4,0,25,3,0,64,256,5,5,32,7,0,300,714,0,0,94,6,0,807,870,0,0,75,3,3,953,451,0,0,39,0,0,502,155,0,0,21,0,0,180,91,0,0,20,0,0,109,160,0,0,33,3,0,197,35,0,3,21,0,7,76,2792,28,46,424,25,14,3331
118021570,0,0,0,0,0,0,5,0,5,0,3,0,0,10,0,41,5,0,0,0,47,11,9,3,6,0,0,29,8,6,3,5,0,0,21,16,7,0,7,3,0,38,48,0,3,19,16,0,88,223,5,4,27,28,0,288,469,0,0,68,4,0,538,565,0,0,45,4,0,625,321,0,0,33,4,0,358,123,0,0,17,0,0,148,112,0,0,15,0,0,124,208,0,0,35,0,0,246,24,3,0,13,8,5,58,2142,84,23,300,66,6,2614
118021651,0,0,0,0,0,0,7,0,3,0,0,0,0,4,3,28,0,4,0,0,36,0,4,0,3,0,0,16,6,0,0,6,0,0,14,20,4,4,13,0,0,37,39,0,0,25,4,0,63,144,0,0,48,0,0,191,469,3,0,88,6,0,562,816,0,0,99,4,0,918,716,0,0,93,0,0,812,444,0,0,60,0,0,504,254,0,0,38,0,0,292,449,0,0,69,0,0,515,44,3,0,28,0,9,90,3409,44,11,569,18,12,4058
118021652,0,19,0,0,0,0,22,0,28,0,0,0,0,31,0,227,8,6,0,0,239,0,52,34,0,4,0,90,0,24,7,0,0,0,29,0,22,5,3,8,0,38,9,9,5,7,13,0,32,7,16,0,9,10,4,51,82,0,6,8,0,0,91,130,0,0,14,0,0,150,93,0,0,7,0,0,107,96,0,0,14,0,0,115,39,0,0,5,0,0,45,162,0,0,18,0,0,182,16,29,8,6,3,7,61,643,425,70,108,39,12,1292
118021653,0,23,0,0,0,0,20,0,35,3,0,0,0,39,0,202,15,0,0,0,220,0,66,39,5,0,0,110,0,42,15,6,0,0,62,8,29,12,6,0,0,44,10,32,3,4,5,0,51,103,21,0,12,5,0,151,131,13,4,22,0,0,166,138,15,0,17,4,0,169,117,5,0,12,0,0,135,72,0,0,13,0,0,82,49,0,0,3,0,0,53,152,0,0,14,0,0,164,10,32,7,18,0,4,71,777,517,88,143,16,8,1547
118021654,0,18,0,0,0,0,18,0,27,0,0,0,0,27,0,270,13,0,0,0,284,0,85,14,0,0,0,103,0,29,11,4,0,0,39,0,28,9,0,7,0,48,4,27,6,4,16,0,58,5,17,6,0,35,0,70,22,3,0,6,0,0,28,24,0,0,5,0,0,35,22,0,0,3,0,0,28,21,0,0,3,0,0,28,18,0,0,0,0,0,22,93,0,0,10,0,0,108,0,38,0,0,0,5,52,230,555,53,43,67,5,953
119011354,0,29,0,0,0,0,34,0,72,8,0,0,0,80,0,300,17,0,0,0,318,10,155,11,7,0,0,182,3,64,11,13,0,0,90,3,94,8,16,0,0,130,27,33,22,21,12,0,115,119,54,7,49,13,0,240,290,32,9,75,33,0,436,190,4,3,45,14,0,256,114,0,0,22,7,0,148,46,0,0,6,0,0,48,11,0,0,0,0,0,11,5,0,0,0,0,0,6,22,48,4,33,3,9,115,847,885,102,280,90,10,2216
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,4,5,0,0,0,0,0,7,7,0,8,0,0,0,20,59,0,0,0,0,0,59,33,0,0,0,0,0,32,13,0,0,6,0,0,16,8,0,0,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,12,20,13,0,0,176
119011356,0,0,0,4,0,0,7,0,9,0,0,0,0,9,0,29,0,5,0,0,30,0,9,6,6,0,0,20,0,4,4,7,0,0,20,6,10,3,7,3,0,38,15,3,7,16,10,0,52,85,0,5,42,7,0,149,167,11,5,61,16,0,257,140,6,0,29,8,0,184,82,0,0,22,0,0,109,33,0,0,5,0,0,40,7,0,0,0,0,0,11,7,0,0,4,0,0,7,19,3,0,15,0,0,42,569,84,29,210,59,7,959
119011358,3,10,3,0,0,0,14,0,23,5,0,0,4,34,0,143,15,9,0,0,170,8,53,19,5,0,0,87,8,27,0,0,0,0,38,14,21,6,8,7,0,56,26,18,3,15,0,0,66,168,21,7,36,0,0,234,309,16,0,54,4,0,386,233,4,0,26,0,0,263,160,0,0,11,0,0,176,72,0,0,5,0,0,73,12,0,0,0,0,0,15,3,0,0,3,0,0,6,23,26,0,23,3,7,87,1041,362,66,196,24,11,1694
119011360,0,16,0,0,0,0,19,0,18,7,0,0,0,26,3,171,17,4,3,0,196,0,84,19,7,0,0,114,0,47,12,12,0,0,70,19,49,10,9,7,0,101,21,30,5,18,4,0,89,171,19,3,42,4,0,241,306,28,0,53,8,0,403,243,3,4,18,0,0,274,210,0,0,19,0,0,225,80,0,0,3,0,0,81,11,0,0,0,0,0,14,7,0,0,0,0,0,12,16,29,3,17,7,3,76,1101,495,83,215,40,13,1933
119011361,3,9,3,0,0,0,22,0,29,5,0,0,3,41,9,158,14,7,0,0,185,8,96,28,15,0,0,157,16,54,10,29,5,0,112,30,49,17,19,0,0,112,54,41,17,32,5,0,158,349,29,24,110,25,0,537,418,23,12,81,28,0,552,162,3,5,24,10,0,208,94,0,0,19,4,0,111,32,0,0,13,0,0,47,13,0,0,0,0,0,13,0,0,0,0,6,0,3,33,51,0,46,9,9,152,1207,548,144,390,96,22,2401
119011571,4,8,0,4,0,0,13,0,28,0,0,0,0,33,5,121,6,3,0,3,147,3,63,8,10,0,0,93,11,27,4,16,3,0,65,32,29,7,15,0,0,91,144,23,10,35,7,0,216,1106,19,9,121,33,0,1289,473,5,0,65,16,0,564,124,0,0,17,3,0,144,49,0,0,7,0,0,52,15,0,0,4,0,0,26,3,0,0,4,0,0,9,6,0,0,4,0,0,14,27,14,0,28,8,10,82,2011,355,58,331,70,17,2841
119011572,0,9,3,3,0,0,12,0,28,0,0,0,0,27,3,107,16,8,0,0,135,6,60,13,16,4,0,97,7,31,12,12,0,0,63,20,27,15,20,0,0,79,123,24,23,40,14,0,223,803,8,34,107,31,3,983,574,0,6,94,30,0,705,159,0,3,25,11,0,201,46,0,0,12,0,0,57,21,0,0,5,0,0,30,5,0,0,4,0,0,3,8,0,0,0,0,0,13,35,18,5,28,9,9,106,1807,307,127,370,105,22,2739
119011655,0,11,0,0,0,0,15,0,34,0,0,0,0,37,3,195,8,0,0,0,204,16,64,14,3,0,0,102,13,34,7,4,0,0,64,8,48,17,3,0,0,79,30,22,11,18,6,0,81,127,25,9,31,3,0,193,146,11,3,43,9,0,222,104,0,4,20,8,0,139,84,0,0,18,8,5,109,49,0,0,13,3,0,62,11,0,0,3,0,0,12,0,0,0,3,0,0,4,12,21,4,27,6,8,80,603,473,82,185,50,14,1402
119011656,0,6,0,0,0,0,9,0,18,0,0,0,0,18,0,86,5,6,0,0,94,3,50,13,0,0,0,70,6,33,0,0,4,0,46,3,31,8,6,3,0,45,10,18,0,16,4,0,53,75,7,6,31,7,0,125,147,14,0,49,16,0,228,129,0,0,37,16,0,189,58,0,0,7,4,0,72,24,0,0,11,0,0,35,10,0,0,0,0,0,13,3,0,0,3,0,0,9,13,16,0,12,6,0,51,499,271,39,182,61,10,1062
119011657,0,4,0,0,0,0,5,0,11,0,0,0,0,11,0,75,8,0,0,0,84,0,46,14,3,0,0,63,0,14,0,8,0,0,21,3,23,3,4,0,0,39,8,18,0,12,0,0,36,67,9,3,24,0,0,105,156,3,4,31,3,0,196,135,6,0,17,0,0,156,106,0,0,8,0,0,110,33,0,0,3,0,0,35,8,0,0,0,0,0,8,4,0,0,0,0,0,7,13,13,0,12,3,5,39,529,212,41,117,13,9,918
119011658,3,10,0,0,0,0,12,0,17,0,0,0,0,21,0,153,11,0,0,0,166,0,57,0,0,0,0,60,0,25,0,3,0,0,37,13,18,0,3,0,0,36,18,18,0,12,0,0,56,96,10,6,30,3,0,149,206,7,0,37,0,0,252,172,8,0,15,0,0,197,140,0,3,13,0,0,151,51,0,0,6,0,0,60,12,0,0,0,0,0,12,9,0,0,0,0,0,10,18,23,0,14,0,3,60,733,359,23,141,12,4,1273
119021362,3,8,0,5,0,0,15,0,27,0,0,0,0,30,7,151,10,11,0,0,174,5,51,25,9,0,0,94,10,32,4,7,4,0,60,64,26,16,12,5,0,124,321,23,7,39,13,0,397,546,22,6,75,18,0,673,433,13,6,52,7,3,508,271,0,0,35,11,0,319,103,0,0,19,0,0,126,30,0,0,8,4,0,40,21,0,0,4,0,0,22,10,0,0,8,0,0,20,30,30,11,30,11,8,114,1855,377,84,304,77,15,2715
119021366,0,13,0,4,0,0,22,0,23,3,0,0,0,32,0,138,16,7,3,0,164,5,70,19,14,4,0,117,14,33,9,7,0,0,68,66,43,11,19,10,0,146,254,29,9,38,16,0,344,387,16,7,79,17,0,514,304,7,4,72,18,0,404,229,3,4,35,12,0,282,92,0,0,15,4,0,117,23,0,0,10,0,0,34,9,0,0,0,0,0,9,7,0,0,4,0,0,5,37,22,7,29,13,5,104,1433,403,89,333,97,9,2370
119021367,0,4,0,0,0,0,4,0,9,0,0,0,0,9,8,63,9,4,0,0,87,3,30,9,10,0,0,55,10,17,11,10,0,0,46,20,15,11,7,0,0,47,126,13,7,18,0,0,167,223,8,3,22,8,0,267,209,3,5,39,6,0,256,160,6,0,18,7,0,183,108,0,0,14,0,0,117,39,0,0,4,0,0,46,19,0,0,0,0,0,19,6,0,0,0,0,0,6,17,15,4,9,8,0,60,939,183,60,153,26,7,1369
119021573,0,0,0,0,0,0,0,0,9,0,0,0,0,15,12,27,4,10,0,0,51,15,23,9,13,6,0,63,16,11,0,12,0,0,39,141,8,6,17,3,0,176,818,5,5,60,19,0,907,899,9,10,90,22,0,1024,256,0,0,54,14,0,324,92,0,0,21,0,0,116,39,0,0,5,3,0,44,14,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,49,8,0,17,5,11,98,2356,96,36,297,69,16,2875
119021574,0,0,0,0,0,0,8,3,5,0,0,0,0,9,5,29,4,0,0,0,43,7,10,5,5,3,0,36,15,10,0,10,0,0,33,117,5,4,15,0,0,137,497,6,4,12,5,0,532,527,7,5,42,11,5,583,122,0,0,15,3,0,140,64,0,0,11,8,0,78,16,0,0,3,0,0,26,4,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,30,8,0,17,3,4,54,1408,86,21,136,33,12,1690
119021659,3,3,0,3,0,0,8,0,5,0,0,0,0,6,10,25,3,3,4,0,45,17,10,7,15,6,0,56,9,12,0,9,3,0,32,28,7,3,13,5,0,59,246,0,3,31,8,0,294,601,5,7,80,11,0,704,334,0,0,50,18,4,405,122,3,0,25,3,0,159,42,0,0,10,0,0,54,17,0,0,5,6,0,33,10,0,0,0,0,0,9,11,0,0,4,0,0,12,25,9,5,34,14,6,84,1475,79,45,281,78,14,1966
119021660,4,0,0,0,0,0,5,0,3,3,0,0,0,10,9,29,4,12,6,0,57,9,25,16,10,3,5,61,19,3,4,14,0,0,49,46,8,0,13,0,0,68,253,3,0,31,11,0,302,687,6,8,75,17,0,800,226,0,7,40,14,0,288,93,0,0,17,8,0,118,26,0,0,5,0,0,33,9,3,0,0,0,0,15,4,0,0,0,0,0,6,0,0,0,0,0,0,0,20,7,4,13,10,4,56,1417,83,39,238,75,7,1864
119021661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,5,0,0,34,0,18,19,3,0,0,46,3,12,5,8,3,0,26,38,15,11,4,0,0,68,114,4,4,16,4,0,139,451,0,9,48,13,0,523,613,3,7,46,7,0,668,170,9,0,21,0,0,196,65,0,0,9,3,0,77,35,0,0,3,0,0,35,13,0,0,5,0,0,15,12,0,0,0,0,0,12,32,9,3,14,5,4,67,1547,83,55,188,34,6,1911
119021662,0,0,0,4,0,0,6,0,0,0,6,0,3,10,0,19,7,3,0,0,30,0,10,0,0,0,0,16,5,0,3,11,0,0,14,11,5,3,8,0,0,23,22,0,5,20,0,0,46,119,4,3,34,4,0,161,191,0,0,44,7,0,239,211,0,0,31,8,0,248,199,0,0,34,0,0,241,58,0,0,13,0,0,78,45,0,0,5,0,0,54,40,0,0,5,0,0,46,24,5,0,26,0,0,56,918,43,18,240,16,11,1254
119021663,0,4,0,0,0,0,4,0,3,0,0,0,0,6,0,16,3,0,0,0,25,0,13,16,0,0,0,27,4,3,6,0,0,0,14,0,17,5,7,0,0,32,15,7,5,12,0,0,41,48,5,3,16,3,0,73,67,5,0,8,3,0,85,66,0,0,5,0,0,75,48,0,0,9,0,0,56,22,0,0,4,0,0,18,13,0,0,0,0,0,13,7,0,0,0,0,0,7,0,9,0,9,8,0,25,292,85,47,60,14,0,488
119031370,0,11,0,0,0,0,18,0,27,0,0,0,0,22,0,169,23,9,0,0,202,6,80,35,16,0,0,136,0,31,14,11,0,0,58,17,28,29,9,0,0,83,108,15,6,18,4,0,160,223,11,16,36,0,0,290,283,10,3,24,8,0,323,184,6,0,30,4,0,225,89,0,0,8,0,0,94,32,0,0,7,0,0,44,11,0,0,5,0,0,14,18,0,0,4,0,0,18,19,16,0,24,7,7,69,1001,404,133,188,32,12,1765
119031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,5,0,0,5,0,0,0,4,14,0,21,33,0,0,21,0,0,49,185,0,0,32,0,0,212,209,0,0,26,0,0,234,127,0,0,19,0,0,145,70,0,0,12,0,0,77,37,0,0,5,0,0,41,21,0,0,0,0,0,24,25,0,0,4,0,0,32,10,0,0,10,0,0,28,712,3,4,138,23,0,884
119031372,3,13,0,0,0,0,16,0,16,4,3,0,0,21,5,176,13,0,0,3,202,5,37,21,7,0,0,70,5,17,3,11,0,0,35,8,18,8,0,8,0,48,30,22,14,16,8,0,91,94,20,17,28,11,0,167,219,11,3,41,0,0,279,176,6,0,19,0,0,203,94,0,0,17,0,4,111,52,0,0,4,0,0,58,18,0,0,3,0,0,21,11,0,0,0,0,0,15,20,16,0,16,6,7,65,732,363,94,158,37,14,1400
119031373,0,25,4,0,0,0,24,0,69,9,0,0,0,70,3,411,41,0,3,0,462,3,206,63,17,0,0,284,7,76,25,11,6,0,125,22,75,27,12,5,0,135,41,61,19,19,0,0,146,278,42,13,41,5,0,375,377,15,0,43,7,0,448,155,0,0,14,0,0,180,42,0,0,3,0,0,47,10,0,0,0,0,0,12,5,0,0,0,0,0,8,0,0,0,0,0,0,3,23,66,7,12,5,8,120,977,1053,207,165,30,12,2445
119031374,4,0,0,0,0,0,4,0,6,0,3,4,0,9,3,41,0,7,0,0,59,7,13,4,18,4,0,46,10,7,0,18,0,0,35,22,8,3,14,3,0,51,53,10,0,30,6,0,97,452,0,4,50,8,8,521,689,3,4,78,8,6,787,374,0,0,38,3,0,418,139,0,0,16,0,0,158,54,0,0,9,0,0,71,31,0,0,6,0,0,34,59,0,0,8,0,0,64,33,7,0,40,10,8,103,1926,87,24,341,57,13,2454
119031664,4,4,0,0,0,0,11,0,5,0,0,0,0,7,11,8,0,11,3,0,35,10,8,0,12,5,0,34,15,4,0,13,6,0,30,20,11,6,23,5,0,57,98,7,4,30,0,0,132,607,6,0,77,16,0,707,830,5,4,66,8,5,922,348,0,0,36,9,0,390,51,0,0,9,0,0,66,17,0,0,4,0,0,21,0,0,0,0,0,0,4,14,0,0,0,0,0,16,36,4,0,23,5,4,73,2056,44,18,313,61,15,2497
119031665,4,3,3,0,0,0,5,0,0,0,0,0,0,0,0,48,0,0,0,0,54,10,19,7,14,0,0,52,4,0,0,13,4,0,23,7,7,8,10,9,0,42,22,5,3,15,12,0,55,131,7,4,37,4,0,185,258,4,5,42,8,3,317,186,0,0,21,9,0,211,59,0,0,3,0,0,59,35,0,0,0,0,0,38,17,0,0,0,0,0,17,21,0,0,4,0,0,29,17,7,0,23,3,0,63,772,98,33,182,47,11,1144
119031666,4,0,0,0,0,0,8,0,3,0,0,0,0,3,0,24,3,4,0,0,33,5,4,8,15,0,0,24,5,3,0,10,0,0,21,3,0,3,17,7,0,32,124,5,0,24,3,0,157,537,7,6,56,5,0,606,225,0,0,29,4,4,266,161,0,0,14,0,0,179,122,0,0,0,0,0,121,51,0,0,12,0,0,61,21,0,0,3,0,0,19,19,0,0,3,0,0,26,26,0,0,12,5,0,39,1303,53,19,196,27,6,1603
119031667,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,24,0,3,0,0,39,4,6,5,7,0,0,25,6,9,0,3,0,0,18,18,9,10,10,0,0,41,183,4,0,28,5,0,217,620,0,0,72,0,5,701,216,0,0,31,0,0,245,112,0,0,11,4,0,125,31,0,0,5,0,0,34,13,0,0,6,0,0,22,4,0,0,0,0,0,8,9,0,0,5,0,0,7,22,6,0,8,3,0,39,1244,65,16,176,16,9,1530
119041377,0,0,0,0,0,0,5,0,6,0,3,0,0,13,0,90,7,0,0,0,102,0,24,10,3,0,0,40,4,6,9,9,0,0,32,11,18,10,5,3,0,47,35,3,6,12,7,0,62,89,11,0,24,0,0,131,209,5,4,41,4,0,255,213,0,4,39,3,0,254,108,0,0,9,0,0,115,37,0,0,3,0,0,46,16,0,0,0,0,0,19,20,0,0,6,0,0,22,12,9,3,14,6,5,48,756,180,44,164,33,7,1192
119041378,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,8,0,4,0,0,19,7,0,4,10,0,0,24,7,0,0,4,0,0,17,25,3,5,12,0,0,42,116,0,4,23,6,0,153,575,4,0,54,5,0,644,673,0,0,66,10,0,746,357,0,0,13,0,0,374,113,0,0,9,0,0,121,26,0,0,0,0,0,30,8,0,0,0,0,0,11,5,0,0,0,0,0,7,29,0,5,20,3,0,61,1953,20,17,235,25,3,2257
119041379,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,31,0,11,0,0,50,8,12,9,7,0,0,45,4,3,0,6,0,0,21,14,6,3,9,0,0,41,125,0,3,18,3,0,153,605,0,7,55,7,0,669,567,0,4,51,6,0,628,249,0,0,24,7,0,278,120,0,0,8,0,0,130,30,0,0,4,0,0,31,16,0,0,0,0,0,14,24,0,0,7,0,0,26,17,6,5,16,7,3,52,1784,67,37,210,30,4,2137
119041380,0,0,5,0,0,0,3,0,4,0,0,0,0,0,3,45,5,3,4,0,57,10,15,3,8,0,0,30,6,6,4,12,3,0,34,27,6,0,12,0,0,45,113,0,0,19,0,0,141,545,5,5,52,3,0,609,472,0,4,60,4,0,542,251,0,3,20,4,0,281,130,0,0,22,0,0,157,81,0,0,7,0,0,92,34,0,0,4,0,0,32,37,0,0,3,0,0,42,30,0,4,14,6,3,58,1743,87,29,228,31,6,2122
119041381,0,0,4,0,0,0,4,0,7,3,4,0,0,10,9,28,4,15,7,3,63,13,16,16,18,12,0,70,12,9,4,12,0,0,43,46,7,4,24,3,0,82,150,4,8,35,5,0,210,669,6,6,68,14,0,756,908,6,8,78,18,3,1020,366,0,0,62,9,3,438,110,0,0,16,0,0,131,38,0,0,7,0,0,50,15,0,0,5,0,0,22,27,0,0,5,0,0,31,48,5,4,32,5,10,108,2421,92,59,370,79,15,3039
