SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
119011572,1010,1287,2297,99,121,224,0,0,0,66,87,151,0,0,0,1499,1590,3089,0,0,0,558,599,1149,7,6,19,25,33,60,3,3,12,86,74,164,40,50,91,31,46,73,47,72,125,0,0,0,20,22,35,55,84,140,228,226,453,3,8,9,2780,3015,5794,130,108,237,2713,2431,5148,0,0,0,0,0,0,8,11,22,41,26,68,46,44,86,1538,1411,2946,14,9,20,4,10,9,1554,1420,2978,971,916,1885,9212,9217,18434
119011655,145,173,313,163,185,353,0,0,0,57,52,108,0,0,0,1473,1654,3126,12,10,18,361,376,728,17,23,42,7,5,9,5,3,6,42,37,81,26,24,50,53,63,117,91,126,223,3,0,3,6,19,21,50,68,120,134,146,277,0,4,4,2505,2792,5293,95,89,193,3307,3101,6407,3,7,13,0,0,0,8,5,13,17,25,45,29,28,60,582,496,1080,6,0,10,0,3,10,591,504,1099,639,633,1273,7310,7329,14637
119011656,163,196,355,86,121,210,0,0,0,28,25,59,0,0,0,1355,1448,2804,0,4,4,436,453,896,6,7,23,5,0,5,0,0,4,26,28,48,20,18,38,32,32,67,25,33,63,5,0,4,0,4,12,41,40,77,113,119,228,0,5,6,2188,2346,4538,26,39,73,3172,3177,6346,0,0,0,0,0,0,11,11,17,40,34,72,46,44,86,484,427,912,4,6,6,5,3,9,496,432,928,546,545,1086,6639,6781,13416
119011657,146,221,365,651,771,1427,3,0,3,94,104,198,0,0,0,1543,1606,3146,0,0,3,374,367,742,6,9,17,12,4,13,6,10,19,95,100,196,21,13,38,43,62,103,85,92,179,8,10,17,5,8,11,68,116,186,139,137,275,9,10,14,3160,3423,6586,128,137,270,515,423,939,6,7,16,0,0,0,19,14,32,20,28,47,40,44,84,1362,1176,2543,7,6,15,6,0,6,1369,1185,2557,270,256,522,5638,5696,11340
119011658,217,317,532,916,1075,1987,0,0,0,118,174,289,0,0,0,2148,2340,4493,0,3,4,706,770,1475,11,20,31,3,10,17,16,9,22,100,92,193,41,39,78,47,51,93,108,104,207,12,10,22,4,0,8,120,175,299,214,253,463,29,21,51,4586,5146,9727,127,159,285,491,581,1075,0,0,0,0,0,0,23,28,50,10,21,28,40,43,83,1892,1639,3536,22,14,33,3,8,9,1919,1660,3572,358,354,709,7736,8255,15994
119021362,426,559,987,226,259,482,0,5,5,67,62,130,0,0,5,2842,3075,5917,4,3,6,1453,1546,3000,21,25,49,14,11,26,4,10,14,70,73,146,30,38,69,80,72,147,154,169,320,4,12,21,11,19,27,110,139,254,284,321,604,4,3,6,5383,5841,11225,293,257,546,1276,979,2258,11,6,9,0,0,5,21,13,38,39,35,79,65,51,117,1768,1584,3356,20,12,35,12,16,27,1802,1611,3412,910,864,1777,10158,10168,20332
119021366,480,583,1066,150,175,321,3,0,0,83,79,161,0,0,0,2429,2481,4908,15,10,26,808,797,1608,16,16,32,15,16,31,4,8,17,94,88,182,33,40,81,73,89,162,48,45,92,9,8,13,10,14,30,60,59,123,194,201,396,5,0,3,4039,4137,8175,155,125,279,4356,3722,8076,6,0,7,0,0,0,10,8,19,12,18,31,22,27,52,1071,941,2011,15,5,24,10,4,13,1093,953,2047,959,893,1851,11112,10438,21544
119021367,207,289,496,242,314,557,0,0,0,52,72,127,0,0,0,1651,1739,3384,0,7,8,1310,1324,2632,20,31,49,14,8,17,3,15,14,54,69,121,32,32,54,55,76,130,70,65,129,0,3,9,17,13,23,55,75,126,152,186,339,0,0,0,3737,4008,7744,99,84,179,1580,1463,3044,3,3,6,0,0,0,12,15,26,28,33,58,40,44,86,1093,990,2084,14,10,21,11,9,20,1115,1010,2129,460,442,901,7232,7342,14577
119021573,187,244,430,93,88,176,0,0,0,32,38,70,0,0,0,695,815,1507,4,0,3,287,289,577,10,10,20,15,13,24,9,5,14,24,23,50,15,27,44,13,23,40,27,36,60,0,0,0,8,9,13,51,43,94,74,88,158,4,4,9,1366,1507,2869,173,168,349,5980,4483,10462,4,6,3,0,0,0,21,11,27,14,16,25,30,25,56,641,505,1153,10,3,16,4,7,12,666,516,1181,958,790,1742,9350,7736,17092
119021574,148,227,382,52,55,109,0,0,0,21,14,40,0,0,0,491,564,1052,5,5,7,209,220,425,7,16,16,3,0,6,0,0,0,32,32,65,14,20,30,26,27,54,24,18,46,0,4,3,4,8,12,20,20,40,84,99,183,7,0,8,992,1112,2108,134,123,259,3099,2459,5551,0,0,0,0,0,0,11,4,12,8,9,19,22,12,29,461,375,838,6,0,11,0,4,5,466,379,851,522,430,956,5383,4748,10135
119021659,671,670,1345,111,127,244,0,0,0,45,53,103,0,0,0,863,938,1802,0,0,3,226,233,458,6,13,20,3,5,10,5,5,6,22,25,41,29,40,72,34,43,78,100,144,243,3,8,18,6,5,15,66,69,135,145,186,332,4,5,9,1681,1909,3583,715,565,1278,225,193,419,4,6,8,0,0,0,31,23,56,15,10,30,52,36,88,2336,1869,4207,12,10,27,6,9,17,2357,1895,4248,513,423,938,6211,5694,11905
119021660,542,552,1093,75,99,168,0,0,0,48,57,98,0,0,0,667,742,1404,0,3,6,135,159,295,14,11,26,5,0,5,3,0,3,0,11,12,15,23,35,21,20,44,47,61,108,7,4,9,14,15,28,53,68,122,120,126,249,0,0,0,1214,1398,2613,755,579,1339,177,141,321,0,7,3,0,0,0,33,31,59,23,20,38,50,51,103,1386,1075,2464,7,0,8,6,6,13,1399,1083,2483,588,514,1104,4731,4334,9059
119021661,379,452,830,155,169,321,0,0,0,33,49,86,0,0,0,1317,1459,2769,0,0,0,712,786,1501,22,12,33,9,19,23,6,6,8,32,16,49,38,36,76,30,26,62,70,84,154,0,12,9,6,7,15,47,50,101,168,177,342,0,5,5,2646,2904,5556,235,182,414,319,341,661,7,10,17,0,0,0,15,17,32,19,17,34,35,37,65,1835,1681,3517,5,15,23,5,18,20,1845,1716,3561,535,577,1112,6000,6220,12220
119021662,232,317,546,369,371,739,6,0,11,45,47,89,0,0,0,2518,2679,5194,0,0,0,2158,2200,4350,38,44,81,4,3,9,6,15,19,54,43,100,19,32,51,32,42,68,56,51,110,6,8,19,12,13,26,56,66,124,118,138,251,6,4,9,5497,5758,11250,45,46,93,275,249,521,21,18,45,0,3,3,15,10,21,18,17,33,30,28,60,2264,2129,4392,33,27,57,10,22,25,2307,2177,4478,473,501,973,8873,9091,17969
119021663,90,160,254,92,114,214,0,0,0,37,42,74,0,0,0,824,876,1707,0,0,0,803,800,1600,10,9,16,0,3,6,0,3,3,30,39,72,4,8,6,11,16,23,20,23,40,5,5,5,0,0,0,25,28,53,54,63,122,0,0,0,1917,2031,3947,23,19,43,270,266,537,4,9,16,0,0,0,13,6,19,3,4,10,7,11,27,600,488,1091,9,5,17,0,5,3,608,500,1107,163,168,331,3093,3167,6261
119031370,361,497,861,318,371,690,0,0,0,161,182,341,0,0,0,1465,1590,3055,0,4,3,647,718,1361,27,28,60,13,18,33,0,11,14,84,70,157,46,64,111,48,61,110,110,149,257,11,14,19,11,3,18,89,91,187,181,219,401,9,14,24,3234,3603,6837,140,137,275,570,529,1092,6,7,11,0,0,0,9,3,16,15,18,40,27,27,60,1992,1785,3773,14,12,20,8,16,23,2005,1810,3813,401,439,842,6743,7047,13791
119031371,128,206,330,617,766,1384,0,0,0,113,141,253,0,0,0,1620,1746,3362,4,0,3,612,615,1229,7,22,34,11,8,20,9,4,14,36,32,73,28,21,46,18,24,40,82,99,184,0,8,7,0,5,4,105,142,248,142,153,300,12,13,23,3416,3795,7213,95,84,178,133,135,273,15,7,20,0,0,0,5,4,14,10,7,23,18,17,35,2113,1852,3967,23,24,47,6,3,14,2149,1881,4026,254,264,517,6208,6387,12594
119031372,190,252,444,1018,1168,2183,4,6,3,246,308,554,0,0,3,2372,2752,5126,7,12,22,1155,1239,2394,33,40,73,23,27,50,12,15,23,187,171,358,40,49,93,61,78,140,155,162,311,20,32,56,9,11,20,177,224,402,314,301,616,25,27,57,5859,6625,12485,130,129,262,476,462,941,13,14,29,0,0,0,10,5,13,18,14,32,25,25,48,2546,2210,4753,26,15,34,9,12,21,2575,2238,4814,595,618,1207,9863,10365,20220
119031373,312,528,839,265,311,579,0,3,3,92,118,203,0,0,0,1089,1125,2211,8,10,15,263,237,498,17,20,30,16,23,44,0,9,10,39,55,94,36,41,77,38,58,95,85,79,169,4,6,10,12,20,30,63,82,148,162,166,330,4,3,6,2200,2349,4547,225,178,393,643,576,1212,6,4,14,0,0,0,17,16,28,20,22,41,38,33,72,1862,1719,3585,17,8,24,7,3,17,1889,1739,3624,466,443,905,5768,5836,11606
119031374,621,858,1481,717,867,1591,4,0,3,162,179,343,5,3,12,2085,2453,4542,5,0,11,1627,1711,3338,13,27,38,3,8,14,12,10,20,119,122,243,48,71,119,66,69,136,107,147,256,0,4,10,4,5,5,118,148,264,298,320,623,4,12,14,5410,6172,11581,1220,953,2176,567,519,1084,17,22,42,3,3,10,13,10,23,20,22,38,32,31,65,3835,3478,7315,18,16,35,15,29,41,3868,3525,7398,732,697,1432,12478,12781,25259
119031664,445,596,1040,165,194,359,0,0,0,47,67,117,0,0,0,496,561,1058,4,5,9,176,185,358,4,5,11,0,0,3,0,4,3,11,24,41,22,33,49,29,30,61,47,67,114,0,7,7,4,14,20,33,30,62,110,141,253,0,0,3,1152,1361,2513,1388,985,2377,206,163,371,0,4,4,0,0,0,10,11,15,13,8,20,20,20,39,2454,2530,4983,3,0,5,10,16,17,2464,2545,5007,365,332,693,6044,6002,12046
119031665,360,507,863,226,263,489,0,0,0,48,66,108,0,0,0,880,998,1879,0,0,0,518,497,1014,14,10,28,13,13,25,5,5,5,41,44,84,21,20,40,31,34,61,80,93,178,6,5,18,9,10,17,46,53,98,197,206,406,4,8,6,2138,2321,4457,339,262,600,387,345,727,7,3,14,0,0,0,3,4,7,13,16,27,16,24,38,2369,2198,4566,18,6,24,7,11,16,2396,2218,4611,368,430,799,6007,6109,12109
119031666,159,249,401,726,838,1565,0,0,3,173,186,353,0,0,0,1560,1818,3371,4,3,6,587,634,1216,13,19,32,22,18,37,6,9,22,48,48,94,36,39,77,46,49,88,87,97,187,12,11,21,5,3,11,87,110,202,204,225,429,9,10,19,3615,4121,7738,313,275,594,160,152,308,16,9,21,0,0,0,3,8,16,23,41,61,26,50,83,2474,2291,4767,29,16,41,7,12,23,2510,2318,4832,376,365,738,7168,7548,14715
119031667,191,253,444,233,317,554,0,0,0,59,74,129,0,0,0,844,1008,1852,0,4,7,302,297,604,13,5,15,5,6,9,3,0,3,69,63,132,27,30,59,33,41,71,45,63,105,3,3,3,5,7,4,41,67,109,146,160,302,9,9,15,1830,2159,3986,640,533,1169,207,213,415,8,7,13,0,0,0,13,14,24,23,11,34,33,32,57,1352,1256,2610,21,13,39,7,13,23,1380,1290,2668,347,424,772,4635,4899,9528
119041377,250,341,589,274,350,623,0,0,0,55,73,125,0,0,6,1469,1584,3059,5,3,11,1360,1420,2780,19,28,46,10,9,19,3,3,8,84,80,165,52,49,95,28,36,61,71,78,147,19,19,35,10,11,16,52,85,140,136,174,309,3,0,12,3647,3998,7642,79,71,154,389,383,770,5,11,13,0,0,0,0,6,7,13,24,34,14,21,41,1596,1457,3055,13,10,30,4,8,9,1617,1480,3091,342,330,673,6342,6630,12973
119041378,251,369,619,237,247,480,0,0,0,46,46,91,0,0,0,1203,1311,2521,4,9,13,675,684,1359,15,16,31,3,3,6,3,5,13,77,68,147,17,26,44,48,64,109,68,84,148,4,0,4,7,6,13,55,59,113,184,228,406,0,3,7,2651,2854,5507,1050,861,1906,383,335,714,15,7,26,0,0,0,20,19,37,28,31,56,49,50,96,1506,1494,3000,23,5,31,9,14,20,1536,1511,3045,530,609,1138,6458,6599,13051
119041379,253,416,665,409,483,888,0,3,0,68,75,141,0,0,0,1529,1694,3221,0,9,12,1185,1226,2407,13,18,30,8,3,15,4,3,7,116,109,225,20,35,58,43,69,110,68,96,161,8,9,16,0,4,6,69,87,152,288,291,578,0,3,5,3826,4211,8039,680,535,1217,551,481,1037,17,16,38,0,0,0,20,18,39,23,27,49,41,45,89,2157,1936,4093,14,12,25,5,14,24,2178,1963,4138,495,487,986,8042,8158,16200
119041380,86,168,251,306,384,688,7,3,14,21,17,38,0,0,0,1562,1759,3315,6,0,10,1655,1745,3404,17,21,35,3,3,6,4,9,12,232,257,488,23,22,42,27,36,61,65,64,129,6,10,15,11,11,13,59,62,119,172,198,372,5,7,9,4164,4608,8766,96,101,195,557,534,1093,30,27,57,0,0,0,10,6,18,24,24,46,32,31,61,1273,1166,2439,17,16,35,7,10,14,1292,1197,2487,490,494,982,6745,7151,13896
119041381,463,569,1032,287,290,581,10,11,19,52,71,120,0,0,0,1706,1806,3515,11,19,28,1055,1105,2164,11,25,31,5,9,13,7,11,20,53,52,104,48,50,105,32,43,76,82,93,175,4,3,7,13,6,23,78,85,153,333,394,731,5,4,6,3784,4068,7855,1677,1269,2949,1173,985,2150,16,21,35,0,0,0,26,17,38,33,34,70,61,55,116,2253,2029,4281,22,18,36,19,10,29,2289,2055,4343,721,645,1364,10181,9663,19853
119041382,78,168,249,659,805,1462,7,0,8,47,64,116,0,0,0,1876,2300,4179,0,5,5,1813,2009,3822,26,24,55,13,4,15,11,13,24,207,220,424,21,23,40,51,80,135,85,79,166,11,7,12,0,0,0,68,90,159,219,253,469,5,4,11,5135,5975,11109,68,68,137,330,311,639,30,26,55,4,0,4,9,8,12,18,27,45,26,32,65,1666,1542,3204,19,10,32,6,22,27,1694,1573,3266,544,591,1132,7909,8746,16659
119041668,338,390,730,268,273,548,0,0,0,44,57,103,0,0,0,1407,1478,2886,10,9,16,664,718,1380,4,21,23,17,28,39,11,3,18,39,36,72,19,35,55,44,43,84,58,52,110,10,21,34,3,3,4,42,60,105,222,276,500,0,6,6,2865,3119,5979,155,161,315,1647,1586,3228,13,18,31,0,0,0,7,6,12,30,23,52,35,32,65,2405,2180,4584,29,14,51,5,8,12,2441,2210,4643,896,681,1580,8401,8179,16579
119041669,100,147,243,198,228,423,6,3,11,44,29,73,0,0,0,964,1132,2103,4,3,9,794,849,1643,13,10,15,6,10,21,3,3,5,101,84,183,25,18,43,21,28,47,57,65,119,0,9,17,6,8,10,29,38,66,124,146,273,4,7,10,2393,2679,5071,54,45,97,992,955,1947,9,8,19,0,0,0,0,0,8,7,6,15,7,18,25,994,898,1890,9,9,12,3,7,15,1010,908,1916,419,404,827,4988,5157,10145
119041670,250,392,644,326,378,703,3,0,6,70,61,137,0,0,0,1370,1489,2856,16,8,28,1045,1102,2146,7,7,24,10,9,13,4,8,10,71,70,139,25,33,56,29,39,76,66,61,120,4,3,9,4,18,18,40,64,109,262,338,606,0,0,3,3362,3689,7055,787,692,1481,1044,867,1902,14,8,23,0,0,0,15,14,35,14,18,32,31,36,62,1865,1750,3617,17,15,34,7,8,20,1890,1777,3668,523,462,989,7909,7924,15831
119041671,462,607,1068,110,97,200,0,0,0,41,41,79,0,0,0,832,804,1628,4,0,7,86,77,169,0,4,4,3,0,4,7,8,12,10,13,22,15,30,48,43,44,86,44,44,78,4,0,4,3,8,9,42,33,76,168,181,352,0,0,0,1398,1379,2778,243,204,448,230,157,387,8,4,18,0,0,0,13,11,24,17,10,34,33,25,58,2611,2451,5061,23,11,35,4,5,9,2639,2470,5109,453,416,868,5464,5265,10731
120011383,231,382,610,768,928,1696,9,10,19,75,88,167,0,4,5,4498,4927,9427,0,4,4,577,615,1200,32,28,62,11,10,16,14,21,37,67,82,147,38,58,93,59,86,149,235,279,517,10,4,14,15,13,32,140,180,318,177,222,395,9,9,14,6735,7572,14299,236,259,497,207,218,426,19,10,31,0,0,0,18,18,39,32,38,71,57,58,115,3030,3011,6034,25,28,49,10,12,28,3065,3045,6110,503,518,1019,11051,12061,23113
120011385,102,231,333,708,858,1567,4,4,13,40,56,96,0,0,0,3061,3427,6489,0,5,5,536,577,1115,11,26,36,3,4,9,19,18,42,55,54,112,14,24,37,40,44,85,166,216,380,0,3,5,4,4,9,100,143,241,109,131,242,4,5,11,4879,5617,10494,99,110,209,122,110,234,26,30,54,0,0,0,6,12,21,28,35,62,37,45,89,2993,2895,5885,34,53,90,15,24,39,3042,2973,6016,436,507,935,8738,9623,18366
120011386,197,306,503,634,814,1448,8,16,21,54,55,107,0,4,4,3847,4510,8364,6,3,6,476,532,1003,20,38,53,10,12,20,17,16,27,58,68,129,18,25,42,42,54,102,143,196,337,0,4,4,5,6,16,98,126,224,161,189,354,3,8,9,5599,6670,12269,101,127,227,120,153,278,28,38,64,0,0,0,7,6,14,33,40,72,37,46,83,3158,3026,6183,30,31,63,17,29,50,3209,3083,6296,557,649,1204,9853,11077,20933
120011672,180,263,448,307,355,659,0,0,0,62,85,152,0,0,0,2047,2169,4220,7,3,9,243,274,525,9,15,26,4,7,10,9,10,19,33,30,61,27,23,48,31,47,80,184,206,393,3,6,6,4,4,11,71,104,181,152,163,314,3,0,4,3210,3508,6715,439,377,824,162,155,316,6,5,13,0,0,0,19,15,32,30,24,54,48,36,82,1884,1713,3595,11,14,25,3,3,9,1905,1730,3630,469,354,820,6408,6432,12842
120011673,302,448,752,118,131,245,4,0,4,56,74,133,0,0,0,688,711,1406,0,0,0,37,39,76,5,5,7,0,0,0,6,4,8,32,28,58,31,32,60,37,38,76,177,207,380,3,3,4,3,0,3,43,73,117,119,139,258,0,6,4,1367,1488,2852,404,367,773,265,237,497,5,8,8,0,0,0,29,24,53,12,15,28,39,34,75,2777,2961,5737,18,11,34,3,6,7,2797,2975,5778,359,358,717,5536,5923,11453
120021387,59,137,197,755,861,1612,0,0,0,16,29,46,0,0,0,1491,1732,3221,0,0,0,152,151,302,0,5,4,0,9,5,17,33,50,21,18,37,19,14,32,11,29,37,107,157,259,10,8,13,0,0,0,94,109,195,56,92,148,0,9,8,2759,3241,5996,46,46,100,30,29,62,58,52,114,0,0,0,0,6,6,22,20,44,22,22,44,4023,4050,8075,49,48,89,12,23,29,4081,4117,8200,463,412,874,7522,8057,15579
120021389,91,146,237,508,678,1183,0,0,0,27,34,62,0,0,0,1439,1680,3118,3,0,3,188,192,383,4,9,9,0,0,0,13,18,28,13,9,26,13,27,39,26,23,48,88,91,180,0,0,0,7,3,9,62,91,154,53,89,141,4,0,10,2450,2946,5398,59,42,102,45,34,82,30,36,67,0,0,0,8,13,20,19,26,43,26,41,62,3462,3529,6988,46,36,82,13,27,37,3518,3590,7105,381,389,765,6593,7229,13824
120021674,76,91,164,324,379,704,0,0,0,12,15,19,0,0,0,810,953,1765,0,0,3,107,126,232,4,8,13,0,0,0,7,18,23,13,11,18,7,14,19,9,13,25,55,56,110,5,9,8,3,0,0,42,63,108,50,55,104,3,4,8,1454,1718,3171,23,30,54,44,39,77,40,37,74,0,0,4,9,0,16,20,21,44,29,30,60,2441,2585,5028,29,40,68,9,28,40,2477,2658,5137,388,344,731,4521,4935,9464
120021675,129,218,348,517,638,1159,3,0,3,34,43,85,0,0,0,1901,2288,4191,0,0,0,223,271,493,27,20,44,3,10,9,15,18,32,10,18,28,23,29,53,29,31,59,78,104,183,4,4,7,3,8,14,85,119,199,97,110,202,4,4,11,3053,3717,6771,62,69,133,69,57,125,42,47,86,0,3,0,4,5,9,30,38,71,37,45,82,4453,4499,8951,61,57,122,13,20,39,4528,4578,9108,444,434,879,8364,9164,17532
120031392,266,371,632,300,315,617,0,0,0,43,54,102,0,0,0,1590,1698,3285,0,0,0,525,550,1077,3,13,14,9,6,10,3,7,10,22,13,37,17,17,29,16,26,40,37,47,84,0,4,5,0,0,5,34,66,104,97,107,199,3,5,4,2700,2924,5630,166,143,310,154,132,286,5,13,22,0,0,0,0,3,3,24,17,37,25,20,46,2251,2147,4398,31,14,44,5,14,17,2285,2173,4460,312,301,615,5916,6076,11999
120031393,221,346,566,471,607,1073,0,0,0,90,104,199,0,0,0,3087,3351,6436,3,8,14,518,622,1142,43,59,107,6,7,15,8,11,16,74,62,140,33,41,71,40,63,103,165,216,377,14,8,28,6,13,26,67,97,164,210,228,435,7,0,11,4851,5496,10347,239,234,475,224,202,418,14,8,21,0,0,0,12,6,20,27,26,52,32,27,68,2253,2186,4434,19,22,40,14,18,33,2284,2225,4509,478,556,1034,8340,9095,17434
120031394,230,321,547,376,483,858,0,0,0,57,64,127,0,0,0,1627,1906,3536,0,0,0,496,586,1079,15,28,42,7,0,7,20,10,30,24,31,53,22,37,63,31,43,70,59,62,118,0,3,11,5,10,17,75,93,173,104,151,259,3,3,6,2924,3518,6442,82,98,177,193,166,363,24,34,68,4,5,9,5,3,8,38,50,89,45,60,102,4361,4517,8878,90,72,158,14,20,38,4465,4611,9076,594,584,1171,8556,9393,17948
120031395,103,169,273,395,419,806,0,0,0,30,31,64,0,0,0,1971,2199,4171,0,3,3,197,245,444,13,25,35,0,0,3,4,18,16,4,8,12,5,17,23,13,15,29,64,83,144,0,3,5,0,9,5,68,97,168,94,114,212,4,0,8,2874,3270,6145,111,96,213,79,59,137,26,28,53,0,0,0,3,3,5,19,23,43,23,27,54,2890,2965,5851,42,53,90,13,19,28,2939,3031,5967,370,302,670,6530,6992,13520
120031396,586,745,1330,235,235,470,0,0,4,113,122,230,0,0,0,1367,1352,2722,0,7,8,97,119,217,6,27,35,3,0,3,0,4,10,32,23,57,33,39,73,49,63,109,171,203,367,7,11,12,15,18,34,101,98,203,215,288,501,0,4,4,2459,2603,5063,3178,2455,5626,600,433,1035,9,5,13,0,0,0,88,83,166,33,41,70,121,120,242,3070,2850,5923,32,23,62,9,17,20,3115,2886,6004,847,661,1504,10916,9905,20822
120031576,65,99,159,78,101,181,0,0,0,6,11,16,0,0,0,543,562,1110,0,0,0,115,100,220,0,4,9,0,0,0,0,0,4,16,22,42,4,0,7,12,22,36,63,79,141,0,0,0,3,5,10,25,31,58,42,45,86,0,3,3,911,998,1917,196,198,388,118,96,218,0,5,6,0,0,0,7,4,10,4,6,8,8,11,20,414,354,764,4,0,5,0,5,9,417,363,780,74,77,152,1793,1838,3636
120031676,299,413,714,243,294,540,0,0,0,45,61,109,0,0,0,1074,1184,2256,0,0,0,88,114,208,13,9,13,0,3,6,5,10,13,6,6,13,15,19,38,24,39,61,58,98,159,0,6,3,5,3,12,49,56,114,100,119,218,6,0,5,1728,2032,3763,840,598,1437,152,132,284,14,17,32,0,3,4,7,7,16,30,27,59,42,37,79,2223,2148,4367,36,30,71,12,14,25,2269,2194,4463,362,324,690,5707,5748,11456
120031677,340,473,811,246,327,573,0,3,3,58,69,128,0,0,0,1228,1453,2682,5,0,6,237,243,477,28,34,57,6,3,15,9,0,14,18,13,32,11,13,23,34,33,71,62,83,145,3,5,4,5,8,9,49,69,115,105,127,235,3,0,3,2094,2489,4579,410,329,735,120,106,223,10,13,24,0,0,0,6,5,14,23,24,50,33,35,62,2498,2514,5013,28,28,55,13,19,32,2541,2560,5095,351,358,705,5894,6347,12246
120031678,794,1012,1803,183,165,349,0,0,0,54,74,132,0,0,0,847,990,1835,0,4,5,148,163,314,3,4,5,0,0,0,5,4,11,17,12,28,26,31,59,19,30,50,117,192,303,6,8,20,5,7,7,85,99,181,136,178,315,9,0,6,1649,1970,3619,980,731,1710,142,121,264,3,8,10,0,0,0,10,11,20,25,29,56,34,41,72,3501,3632,7133,20,16,37,8,17,20,3527,3666,7187,666,596,1266,7794,8142,15942
120031679,291,424,714,286,270,553,0,3,0,40,44,86,0,0,0,1415,1506,2918,0,0,0,237,284,521,8,11,18,4,3,5,7,7,16,12,13,24,16,19,39,16,20,37,122,154,281,3,0,5,9,13,16,61,75,132,112,126,239,0,0,0,2339,2551,4890,207,169,377,74,75,151,9,7,16,0,0,0,5,3,9,20,28,45,27,26,55,2024,2113,4135,15,13,33,7,13,19,2045,2141,4187,298,300,605,5294,5696,10993
120031680,599,700,1297,236,250,482,0,0,0,95,106,201,3,4,8,1210,1478,2687,0,0,3,172,200,376,8,10,20,5,0,3,11,9,14,56,48,105,35,38,77,29,45,74,179,206,390,4,4,4,9,8,16,89,128,217,135,174,312,0,0,0,2291,2697,4985,2780,1729,4499,245,170,417,9,4,7,0,0,0,22,20,37,32,29,64,53,44,102,2073,1853,3927,18,10,25,14,3,17,2104,1868,3968,590,555,1143,8657,7766,16420
120031681,236,327,562,230,258,484,4,0,6,36,34,68,0,0,6,1436,1455,2891,0,0,4,204,225,426,0,4,3,0,0,3,9,4,8,45,66,115,15,24,39,12,27,39,118,130,244,0,0,3,15,21,31,48,71,122,81,104,188,21,12,32,2273,2440,4711,461,465,927,261,249,509,4,5,10,0,0,0,21,22,46,18,12,27,39,31,73,988,992,1975,10,12,22,0,4,4,1000,1003,2007,238,229,467,4504,4750,9253
