SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
118011344,6,3,12,32,58,86,9,7,22,0,0,0,9,5,11,973,633,1603,26,77,104,15,0,15,51,10,59,13,7,22,14,11,24,52,88,138,1208,898,2101,23,15,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,12,43,0,0,0,0,0,0,0,4,3,4,0,5,0,0,0,10,3,9,13,8,13,45,30,70,12,4,17,0,0,0,3,0,3,11,4,15,1375,1465,2845,236,356,593,9,11,20,2888,2761,5646
118011345,47,30,76,165,125,288,0,0,0,8,3,6,11,11,23,730,565,1297,59,62,123,6,0,6,46,8,56,80,27,113,25,20,39,321,338,656,1499,1188,2682,25,28,51,0,0,0,5,0,4,4,0,4,0,0,0,0,0,0,28,32,58,0,0,0,4,0,4,5,0,5,0,5,3,4,3,7,16,6,20,10,12,25,51,44,96,5,3,12,5,0,4,0,0,0,8,3,16,2520,2773,5292,341,517,859,9,11,23,4434,4536,8970
118011346,6,5,9,28,31,56,42,7,48,0,0,0,3,4,6,909,555,1461,55,83,135,12,0,12,20,0,20,7,3,12,32,22,52,107,87,194,1221,795,2012,14,14,24,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,18,13,30,3,6,6,0,0,0,3,0,3,0,3,3,0,0,0,9,5,9,18,10,24,40,29,65,3,3,11,0,0,0,3,0,3,11,3,13,1446,1402,2850,230,339,562,13,14,27,2949,2584,5535
118011347,69,36,108,19,30,51,7,0,7,0,0,0,4,3,11,372,281,650,14,42,64,6,0,6,15,5,24,22,5,28,14,9,18,83,98,179,622,512,1136,8,12,19,0,0,0,0,0,0,8,0,8,0,0,0,5,0,8,16,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,3,22,16,36,5,4,8,0,0,0,0,0,0,5,0,5,1069,1254,2321,128,221,347,5,5,17,1854,2015,3862
118011649,40,32,72,28,46,74,27,8,39,0,0,0,6,6,13,1111,683,1791,62,94,156,17,0,17,48,11,54,30,9,36,20,15,41,89,125,216,1484,1029,2511,39,39,78,3,0,3,0,0,0,4,0,4,0,5,5,4,6,7,49,45,91,3,0,4,0,0,0,4,5,8,0,5,5,3,4,8,4,14,18,24,13,33,72,66,143,9,4,8,0,0,0,3,0,3,10,4,14,1927,2178,4100,275,457,735,21,20,43,3789,3758,7545
118011650,88,83,170,11,4,14,9,6,16,0,0,0,7,8,15,530,392,925,43,51,93,0,0,0,24,6,24,21,7,25,11,13,28,112,166,275,866,735,1596,20,28,46,0,0,0,0,0,0,4,4,4,0,0,6,0,0,0,24,36,57,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,5,8,3,4,16,34,42,80,7,0,10,0,0,0,0,0,0,5,0,10,1532,1669,3204,202,297,497,25,22,46,2663,2767,5432
118021564,12,8,18,105,138,239,0,0,0,64,54,119,3,9,13,862,526,1383,49,81,127,11,0,15,46,15,58,56,28,79,17,20,33,128,135,264,1357,1000,2355,16,13,31,0,0,0,16,9,29,5,0,5,0,0,0,0,0,0,43,23,70,0,0,0,15,18,40,5,3,6,3,4,10,3,3,13,29,38,63,17,10,30,86,71,157,13,16,28,5,6,12,0,0,0,18,22,40,1261,1425,2681,329,452,781,12,4,15,3055,2976,6030
118021565,19,8,27,157,151,310,0,0,0,51,31,82,8,10,16,1027,705,1727,69,131,201,24,0,24,72,10,79,56,25,76,23,9,29,148,209,360,1644,1298,2940,23,29,53,0,0,0,12,3,17,0,0,0,0,0,0,0,0,0,41,33,75,0,0,0,21,10,31,0,0,0,9,10,16,7,10,16,34,31,60,21,12,39,99,74,170,19,20,33,5,3,6,0,0,0,22,26,47,1290,1359,2648,392,491,882,14,7,24,3464,3250,6712
118021566,0,6,5,75,94,167,0,0,0,0,3,6,0,3,10,942,598,1541,48,95,146,21,0,21,31,6,37,23,10,29,15,15,28,38,49,92,1194,879,2077,13,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,29,0,0,0,6,0,4,6,4,5,0,3,8,3,4,6,16,14,24,16,3,20,44,27,68,4,3,9,0,3,3,0,0,0,4,5,11,1016,1110,2125,196,313,509,15,7,23,2463,2346,4811
118021567,9,0,9,70,99,167,0,0,0,3,0,7,7,5,9,944,712,1655,53,63,117,35,0,35,53,11,62,35,14,46,13,15,29,50,65,112,1260,981,2239,12,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,26,0,0,0,0,6,0,4,6,11,0,3,6,0,6,6,11,19,25,16,3,22,36,36,77,0,3,4,0,4,4,0,0,0,0,3,9,970,1204,2179,250,373,619,16,22,38,2542,2617,5166
118021568,7,0,8,117,164,280,0,0,0,0,3,3,0,5,6,936,566,1497,47,99,139,32,0,32,47,5,55,35,15,49,11,8,14,83,123,205,1320,980,2306,23,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,45,0,0,0,6,3,5,10,7,14,5,3,3,4,5,7,19,9,29,13,11,23,58,37,98,4,9,9,0,0,0,0,0,0,4,6,9,922,1087,2019,246,392,633,18,6,19,2564,2518,5082
118021569,8,3,17,143,208,354,4,0,4,16,20,35,12,17,30,1126,825,1947,42,78,122,41,0,42,63,19,81,91,42,133,19,19,41,177,335,510,1736,1578,3310,28,35,58,0,0,0,0,3,8,0,0,0,0,0,0,3,0,4,32,43,71,0,0,3,8,10,16,7,0,7,3,0,4,0,9,12,18,20,38,23,6,28,71,75,141,10,15,19,5,4,7,0,0,0,15,15,30,2135,2580,4716,357,629,988,19,18,39,4340,4886,9223
118021570,20,9,21,108,161,265,0,0,0,42,24,70,3,10,15,892,560,1456,43,65,103,21,0,19,62,13,75,63,19,82,18,16,37,196,409,608,1461,1291,2752,32,29,54,0,0,0,15,8,22,0,0,0,0,0,0,0,0,0,43,40,83,0,0,0,8,15,21,5,0,5,4,0,7,3,3,6,15,19,37,14,10,24,76,68,146,8,16,28,3,3,5,0,0,0,13,19,30,1545,1890,3437,277,502,783,21,14,26,3394,3783,7176
118021651,16,8,23,181,262,439,0,0,0,5,6,10,14,18,34,1637,1072,2714,51,107,163,41,0,41,93,26,120,87,42,130,19,19,41,144,302,445,2287,1860,4144,32,38,69,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,31,43,78,0,0,0,0,6,3,4,4,8,0,7,7,5,5,15,15,24,31,28,7,33,73,68,142,6,6,7,0,0,0,0,0,0,3,5,10,2818,3599,6422,444,738,1185,20,16,34,5648,6294,11937
118021652,4,0,4,49,46,89,0,0,0,0,3,4,0,0,0,955,664,1620,40,70,109,27,0,27,28,4,36,16,8,21,21,11,30,35,33,65,1180,829,2007,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,7,15,9,25,22,20,43,3,3,5,3,0,0,0,0,0,3,3,10,757,990,1754,237,295,536,9,6,18,2212,2150,4366
118021653,0,0,7,97,79,174,0,0,0,3,0,9,4,4,0,1415,1035,2448,101,131,231,51,0,51,38,5,39,19,4,32,20,9,26,61,58,121,1800,1339,3138,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,0,0,0,0,0,3,6,3,10,3,7,9,6,4,11,14,20,30,14,16,24,33,33,68,7,9,12,0,5,4,0,0,0,6,14,13,919,1194,2119,329,473,805,23,7,34,3116,3064,6184
118021654,0,0,0,19,37,61,0,0,0,0,0,3,0,0,0,416,291,707,21,45,64,10,3,10,12,0,9,14,3,16,3,4,6,11,19,31,502,406,906,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,3,8,12,5,9,15,8,19,24,0,0,0,0,0,0,0,0,0,0,0,0,535,597,1127,110,194,301,12,5,21,1167,1222,2393
119011354,35,27,64,16,24,40,0,0,0,0,0,0,0,0,0,1829,1254,3083,87,138,223,72,0,72,14,0,9,10,4,8,27,20,51,28,35,65,2116,1506,3618,13,14,33,0,0,0,0,0,0,9,5,13,0,0,4,0,0,0,28,22,50,0,0,0,0,0,0,7,0,7,4,0,6,0,0,0,8,0,7,10,12,25,45,32,79,15,0,15,3,0,3,6,0,6,17,0,18,854,1207,2065,684,563,1249,21,18,38,3749,3328,7076
119011355,7,11,13,0,0,0,0,0,0,0,0,0,0,0,0,133,89,228,8,8,20,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,162,112,270,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,6,6,0,0,0,0,0,0,0,6,6,128,122,253,32,55,92,0,0,0,333,295,623
119011356,24,29,52,9,16,28,0,0,0,0,0,0,6,5,12,1070,708,1783,49,86,137,46,0,46,13,0,10,9,0,9,20,15,37,23,34,58,1259,899,2158,13,0,16,0,0,0,0,0,0,3,9,6,4,0,4,0,3,6,22,10,37,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,10,10,16,11,21,35,25,61,12,6,14,0,0,0,0,0,0,12,8,15,460,615,1077,389,307,698,19,8,23,2172,1867,4042
119011358,100,108,210,19,21,37,0,0,0,0,0,0,3,3,8,1471,991,2459,75,117,191,36,5,37,12,0,12,8,0,6,17,10,27,34,37,70,1779,1291,3070,19,32,53,0,0,0,0,0,0,14,8,23,3,7,9,6,4,6,38,53,97,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,6,5,5,15,3,21,57,67,122,13,4,18,0,0,0,0,0,0,9,4,14,1271,1622,2891,697,685,1379,23,15,36,3832,3679,7514
119011360,122,135,257,9,24,36,0,0,0,0,0,0,9,4,13,1479,1094,2573,60,131,199,30,0,30,9,0,12,11,3,10,24,12,35,39,51,95,1804,1457,3263,28,30,52,0,0,0,0,0,3,20,6,23,3,0,8,0,0,0,50,42,90,0,0,0,0,0,0,0,5,5,3,3,9,0,0,4,5,10,8,18,15,38,69,64,136,7,7,13,0,0,0,0,0,0,10,7,15,1222,1455,2675,669,590,1261,14,10,28,3789,3589,7376
119011361,109,88,200,18,25,44,0,0,0,0,0,0,3,6,10,1787,1196,2985,108,187,297,70,0,71,12,0,12,7,4,8,20,17,37,25,44,70,2167,1567,3740,22,37,58,0,0,0,0,4,5,15,7,14,0,6,5,8,6,10,44,55,97,0,0,0,0,0,0,0,4,4,0,9,9,0,0,0,0,12,12,17,10,28,56,79,135,15,5,16,0,0,0,0,0,0,15,5,16,893,1047,1940,688,579,1269,34,25,59,3848,3302,7150
119011571,127,112,242,30,51,78,0,0,0,0,0,0,6,6,14,1518,798,2321,59,159,213,24,0,24,14,6,18,14,0,15,19,13,30,48,80,125,1851,1226,3080,30,41,71,0,0,0,0,3,7,12,5,16,0,6,6,0,0,0,42,57,101,0,0,0,0,0,0,0,0,0,4,3,7,0,5,6,3,9,12,13,14,28,63,81,143,9,8,23,0,0,0,0,0,0,11,10,29,720,692,1417,484,438,922,30,14,43,3163,2466,5633
119011572,122,104,223,39,44,84,0,0,0,0,0,0,12,3,17,1586,854,2445,62,178,241,36,0,36,11,0,16,15,3,19,25,10,35,72,116,187,1987,1323,3305,32,70,98,0,0,0,3,5,4,12,6,19,0,7,10,3,7,5,50,88,134,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,5,31,14,46,90,103,185,13,21,36,0,4,4,0,0,0,13,23,36,667,728,1395,513,516,1026,21,23,42,3287,2702,5990
119011655,22,15,36,12,13,23,0,0,0,0,0,0,7,3,4,1175,692,1867,61,100,157,35,0,35,8,0,8,6,0,6,18,8,28,35,39,77,1366,871,2243,19,25,48,0,0,0,0,0,0,9,5,19,0,0,3,3,0,3,40,30,72,0,0,0,0,0,0,5,0,4,0,4,4,0,0,0,5,4,9,12,13,20,47,51,96,3,9,7,0,0,0,0,0,0,4,9,13,550,741,1288,434,316,751,21,12,34,2434,1992,4417
119011656,34,26,60,7,13,18,0,0,0,0,0,0,8,5,7,985,640,1628,52,109,160,39,0,39,7,0,7,0,0,0,16,3,24,23,23,49,1171,819,1991,8,18,31,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,14,20,30,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,6,4,8,14,4,21,29,28,58,6,3,5,0,0,0,0,0,0,3,5,5,474,603,1080,362,313,668,22,11,37,2063,1790,3852
119011657,55,66,120,4,5,5,0,0,0,0,0,0,0,5,5,1042,734,1774,73,75,148,34,0,34,4,0,6,5,0,8,7,7,15,19,20,31,1236,908,2141,12,17,35,0,0,0,0,6,4,3,5,12,0,3,4,5,0,4,25,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,34,41,68,8,0,4,0,0,0,0,0,0,8,0,4,775,1061,1837,515,455,968,8,9,15,2568,2478,5048
119011658,88,75,154,4,4,9,0,0,0,0,0,0,3,4,3,1378,1043,2417,53,114,174,44,0,44,8,0,8,12,3,16,28,13,39,32,30,60,1645,1279,2923,17,16,33,0,0,0,0,0,0,13,5,19,0,0,5,5,0,5,30,26,57,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,3,4,7,9,11,21,43,38,81,0,6,3,0,0,0,0,0,0,6,6,8,1296,1742,3033,664,626,1288,21,5,26,3671,3692,7362
119021362,146,125,265,14,32,43,0,0,0,0,0,0,11,3,14,1601,1100,2704,77,143,221,42,0,42,23,4,26,14,3,14,25,19,51,44,85,127,2007,1506,3513,40,77,113,0,0,0,0,0,0,10,15,23,7,0,7,9,0,9,61,94,155,0,0,0,0,0,0,0,5,3,0,4,4,0,0,0,0,3,8,26,12,33,83,107,197,8,19,26,0,0,0,0,0,0,8,19,26,1091,1410,2498,781,666,1451,31,20,51,4000,3730,7732
119021366,118,82,200,22,26,46,0,0,0,0,0,0,13,3,15,1810,996,2803,87,189,276,60,0,62,32,0,36,9,0,11,35,15,47,45,64,113,2223,1381,3611,21,38,58,0,0,0,0,0,3,15,8,18,3,9,12,0,3,7,43,57,96,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,9,25,8,33,71,66,135,22,13,33,0,0,0,0,0,0,22,13,38,653,867,1524,654,519,1173,27,16,50,3655,2877,6531
119021367,63,39,103,5,12,17,0,0,0,0,0,0,4,5,8,1260,859,2121,55,117,172,30,0,30,21,3,27,6,0,7,15,23,44,34,37,68,1497,1094,2591,12,16,29,0,0,0,0,0,0,9,5,12,0,0,0,0,0,0,23,28,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,8,12,11,22,40,36,74,0,9,14,0,0,0,0,0,0,0,9,14,817,1044,1859,568,514,1081,17,16,35,2934,2710,5646
119021573,230,113,345,13,18,32,0,0,0,0,0,0,13,9,21,1439,471,1916,51,94,154,16,0,16,46,4,53,9,0,8,36,18,53,76,68,145,1939,805,2740,46,42,90,0,0,0,0,4,6,28,3,29,4,4,4,7,0,7,85,52,139,0,0,0,0,0,0,0,3,5,0,4,4,0,0,0,0,8,8,18,0,19,102,63,162,19,8,26,0,0,0,0,0,0,19,10,32,573,419,994,456,293,758,46,9,56,3137,1595,4734
119021574,114,83,196,10,12,19,0,0,0,0,0,0,7,5,8,929,391,1327,37,84,112,5,0,5,20,0,20,0,0,0,18,3,17,23,20,44,1167,597,1763,28,27,50,0,0,0,0,0,0,14,3,12,0,3,8,0,0,0,43,36,83,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,6,12,8,24,60,52,111,9,9,16,0,0,0,0,0,0,9,9,16,353,299,654,331,213,547,23,0,26,1938,1179,3115
119021659,159,189,344,34,71,103,0,0,0,0,0,0,6,10,8,869,451,1324,58,114,174,16,0,12,29,5,34,11,0,16,11,18,29,22,76,101,1212,934,2146,57,93,149,0,0,0,0,4,6,6,5,15,7,5,6,4,5,7,76,114,187,0,0,0,0,0,0,4,0,0,3,6,6,0,0,3,3,11,16,7,8,14,88,130,219,15,23,46,0,0,0,0,0,4,15,25,49,534,600,1132,485,430,921,15,6,27,2357,2137,4492
119021660,130,135,265,47,67,118,0,0,0,0,0,0,5,0,8,619,280,901,30,61,96,8,0,8,25,0,28,10,0,10,9,3,16,35,74,108,920,635,1554,53,86,137,0,0,0,6,6,11,6,3,10,3,4,7,3,5,3,69,101,169,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,6,6,10,8,4,11,83,113,192,17,23,40,0,0,7,0,0,0,14,29,44,344,370,720,340,315,657,9,14,27,1712,1468,3179
119021661,81,77,160,24,44,70,0,0,0,0,0,0,4,6,6,971,668,1640,36,90,130,14,0,14,9,0,9,10,0,10,16,5,22,35,61,95,1197,959,2158,35,46,87,0,0,0,3,0,0,13,7,17,3,9,7,3,0,3,53,60,112,0,0,0,0,0,0,0,3,5,0,7,7,0,0,0,3,4,5,12,8,22,69,75,148,3,11,15,0,5,5,0,0,0,3,10,18,903,1127,2027,525,503,1031,19,12,30,2714,2691,5405
119021662,75,55,128,23,30,54,0,0,0,0,0,3,0,4,9,1266,910,2180,64,97,161,31,0,32,13,0,20,22,9,28,18,26,43,48,40,89,1565,1170,2733,19,23,41,0,0,0,0,0,0,0,4,9,0,6,8,0,0,7,25,41,64,0,0,0,0,0,0,0,5,3,0,5,3,0,3,3,0,9,10,15,11,27,42,60,104,9,7,13,0,0,0,0,0,4,13,6,18,1667,2036,3701,741,677,1420,24,20,43,4053,3964,8013
119021663,37,20,54,8,11,23,0,0,0,0,0,0,0,0,0,486,359,841,23,54,78,16,0,18,0,0,0,6,0,6,8,4,14,19,26,45,595,478,1077,9,10,14,0,0,0,0,0,0,5,4,3,0,3,3,0,0,0,7,14,22,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,6,5,6,0,6,17,19,34,9,5,7,0,0,0,0,0,0,9,5,7,434,508,945,235,193,426,10,13,19,1292,1215,2510
119031370,120,133,260,8,13,24,0,0,0,0,0,0,5,5,8,1129,789,1923,48,105,149,25,0,25,11,0,17,8,0,8,17,15,29,25,20,48,1401,1085,2481,28,35,58,0,0,0,0,5,5,11,3,13,3,3,6,7,10,14,45,49,100,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,5,17,10,30,68,67,133,8,14,20,0,0,0,0,0,0,7,14,19,960,1118,2077,466,470,933,19,14,28,2916,2764,5678
119031371,95,83,185,0,0,6,0,0,0,0,0,0,0,0,0,986,676,1667,43,87,128,14,0,14,7,0,7,3,3,11,15,5,22,24,50,82,1201,919,2120,12,20,30,0,0,0,0,4,4,11,3,16,5,0,3,0,0,0,25,24,53,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,8,3,4,30,26,62,5,5,4,0,0,0,0,0,0,5,4,7,1357,1495,2850,443,527,973,16,9,25,3051,2986,6042
119031372,83,80,163,9,13,19,0,0,0,0,0,0,3,5,6,1764,1329,3094,78,131,212,44,0,44,16,0,16,3,0,9,26,13,43,30,33,65,2069,1604,3672,22,34,60,0,0,0,0,0,0,21,8,25,0,0,0,6,0,6,49,43,96,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,20,9,30,67,52,120,4,9,15,0,0,0,0,0,0,8,9,13,1642,2002,3647,781,787,1567,17,15,27,4584,4467,9056
119031373,136,141,278,16,20,36,0,0,0,0,0,0,12,0,15,826,551,1372,52,89,139,21,0,25,12,4,11,9,3,7,8,16,16,37,47,81,1113,868,1983,36,45,77,0,0,0,0,3,4,6,10,16,0,10,10,0,0,0,42,62,112,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,5,7,9,6,15,59,72,132,7,8,10,0,0,0,0,0,0,7,9,14,616,698,1320,377,356,734,19,21,34,2187,2030,4213
119031374,452,461,915,31,80,110,0,0,0,0,0,0,11,9,20,2183,1380,3564,96,260,353,35,0,35,41,0,41,9,4,16,28,18,38,97,155,249,2971,2373,5347,129,182,311,0,0,0,5,0,7,18,11,33,11,11,20,10,0,10,169,210,379,0,0,0,0,0,0,0,0,0,4,11,12,0,0,0,3,8,10,20,10,35,196,232,421,12,36,52,0,0,0,0,0,0,12,44,53,1920,2095,4015,943,891,1834,31,28,62,6072,5654,11729
119031664,440,448,883,28,79,108,0,0,0,5,0,4,3,6,12,908,431,1344,24,113,136,0,0,3,28,0,26,13,0,13,16,13,29,126,173,300,1593,1270,2863,131,164,298,3,0,3,3,7,12,18,5,27,3,13,17,9,5,11,171,198,369,0,0,0,0,0,0,0,0,0,0,10,10,0,6,7,0,14,18,9,5,14,177,218,397,15,21,43,0,0,0,0,0,0,15,27,44,787,782,1565,444,483,926,15,9,23,3036,2782,5820
119031665,147,145,289,10,26,37,0,0,0,0,0,0,4,3,6,1048,614,1667,50,110,158,16,0,19,14,0,16,3,0,3,21,14,27,54,89,143,1361,1007,2362,44,62,106,0,0,0,5,0,6,9,6,16,0,11,8,5,0,4,56,80,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,8,21,74,94,162,13,13,28,0,0,0,0,0,0,13,17,28,777,899,1685,436,435,869,22,16,38,2681,2465,5143
119031666,172,228,407,8,8,19,0,0,0,0,0,0,0,0,5,1165,789,1949,51,110,165,21,0,21,17,0,17,12,6,18,15,10,29,62,76,134,1528,1238,2761,32,39,70,0,0,0,0,6,6,8,7,15,0,3,3,4,5,8,47,58,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,31,68,69,129,7,10,20,0,0,0,0,0,0,7,13,22,1494,1703,3201,548,599,1147,10,13,19,3651,3630,7286
119031667,207,230,438,20,31,57,0,0,0,0,0,0,0,4,4,909,525,1434,24,104,128,11,0,8,13,0,13,12,3,11,12,13,25,16,55,69,1225,961,2190,56,64,116,0,0,0,4,3,7,9,3,10,0,7,7,5,4,7,71,78,148,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,5,12,6,17,83,89,175,6,16,17,0,0,0,0,0,0,4,14,16,687,768,1460,330,366,699,6,7,14,2336,2207,4546
119041377,135,102,231,10,23,34,0,0,0,0,0,0,5,5,7,1164,802,1969,59,103,164,29,3,36,8,0,8,9,0,12,17,6,21,31,28,62,1473,1075,2549,16,25,37,0,0,0,3,0,0,6,0,9,0,3,5,7,0,5,32,34,62,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,5,9,8,7,8,17,44,53,91,5,10,13,0,0,0,0,0,0,5,10,13,1006,1248,2258,369,451,822,11,14,25,2913,2848,5759
119041378,275,257,530,24,29,53,0,0,0,0,0,0,8,3,15,1154,656,1813,32,125,162,28,0,28,33,3,36,9,0,11,20,22,38,169,288,454,1746,1391,3136,82,116,195,0,0,0,0,9,9,22,5,23,6,4,7,0,8,9,105,135,240,0,0,0,0,0,0,5,0,4,0,0,6,0,0,0,9,3,13,3,9,14,120,149,269,9,21,26,0,0,0,0,0,0,9,21,26,1037,1077,2114,400,477,874,18,7,26,3326,3111,6440
119041379,282,256,539,13,12,23,0,0,0,0,0,0,3,4,8,1498,933,2429,69,157,218,35,0,35,22,4,28,5,0,8,20,11,32,64,133,196,2010,1511,3515,51,84,138,0,0,0,0,4,8,6,4,18,0,10,15,7,0,4,72,111,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,33,89,122,217,12,15,31,0,0,0,0,0,0,12,14,28,1268,1375,2638,590,652,1243,10,13,22,3981,3681,7661
119041380,36,56,93,22,34,56,0,0,0,0,0,0,4,12,14,1599,1023,2623,58,117,171,35,0,35,25,3,28,16,5,21,26,15,44,44,58,106,1878,1320,3193,46,56,104,0,0,0,0,0,0,17,7,23,0,3,3,0,0,3,63,72,139,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,8,10,22,11,27,80,93,168,8,10,14,0,0,0,0,0,0,12,10,16,842,1180,2017,344,441,783,17,21,33,3163,3048,6218
119041381,632,538,1175,80,106,189,0,0,0,0,0,0,10,16,25,2048,987,3042,86,195,280,41,0,44,57,9,60,21,3,24,40,14,53,118,171,286,3130,2048,5177,148,198,345,0,0,0,7,10,19,33,13,39,11,14,22,4,6,11,198,243,438,0,0,0,0,0,0,0,0,5,0,7,7,0,0,0,4,8,14,26,5,33,219,262,481,34,30,59,0,0,0,0,0,0,34,31,66,1295,1405,2702,590,650,1240,37,23,64,5314,4412,9726
