SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
108011151,0,13,11,13,22,31,13,42,4,158,6,0,0,0,0,12,7,11,0,38,7,6,0,3,43,20,13,23,4,117,0,0,0,0,9,10,4,6,0,23,7,15,11,9,43,52,12,53,5,206,0,0,0,3,4,7,0,6,0,22,9,16,6,0,12,13,5,9,0,67,12,10,8,4,0,6,0,10,0,49,5,5,15,3,10,27,6,30,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,4,0,8,0,3,0,17,0,3,0,0,6,14,0,4,0,33,0,6,3,4,5,8,0,4,0,35,3,0,0,5,18,18,11,4,0,62,0,0,3,4,12,3,3,8,0,31,4,6,5,9,10,10,0,6,0,47,0,0,0,0,3,4,0,0,0,9,0,4,0,0,5,3,0,5,0,31,3,4,0,6,15,17,0,4,15,64
108011152,0,7,14,7,15,15,3,15,0,63,4,0,0,0,0,4,3,10,0,29,5,4,4,11,17,23,15,6,0,89,0,5,4,0,4,12,6,9,0,34,12,27,28,25,73,156,31,65,10,434,0,3,5,0,8,10,0,10,0,33,8,74,34,17,52,48,15,27,0,274,14,82,50,20,46,43,8,26,3,288,5,12,8,5,15,12,3,12,0,77,0,4,0,0,5,0,0,3,0,15,4,3,0,3,11,14,9,0,0,40,0,14,3,0,6,13,4,10,0,49,3,20,3,6,16,20,4,25,0,107,0,26,24,8,17,9,0,7,0,98,11,5,3,4,66,27,12,12,0,137,9,16,6,12,17,22,8,19,0,112,3,24,41,33,45,61,17,19,6,253,0,9,3,3,13,7,0,0,0,42,0,16,5,10,17,24,11,18,0,101,11,13,13,3,23,17,7,8,29,127
108011153,3,3,10,9,8,10,3,14,4,61,0,0,0,0,4,5,4,9,3,20,4,15,3,0,20,14,3,6,4,76,0,0,0,0,3,5,3,8,0,17,16,29,27,35,46,90,28,49,7,327,0,0,0,0,5,10,0,0,0,19,3,28,13,12,17,14,4,14,3,101,8,34,18,15,14,8,3,7,6,103,0,0,5,3,9,6,0,17,3,50,5,0,0,0,0,6,0,0,0,10,0,3,0,4,0,0,0,7,0,16,0,3,0,0,0,7,3,8,0,22,0,12,10,9,12,18,0,9,0,66,11,25,7,13,3,13,0,4,0,70,10,3,6,0,28,10,10,0,0,65,6,4,5,5,9,14,6,6,0,55,0,10,15,5,18,10,9,12,0,81,0,0,8,0,0,5,0,0,0,17,0,0,4,7,11,12,4,9,0,40,7,17,4,4,9,12,3,10,18,73
108011154,0,4,10,3,6,0,4,12,0,32,0,0,0,0,0,3,0,6,0,14,0,0,0,6,7,11,3,10,0,39,0,3,0,0,10,5,0,4,0,27,5,15,13,10,35,63,13,13,8,168,0,0,3,0,0,7,0,3,0,11,6,18,14,11,17,15,7,7,0,92,10,35,27,9,22,14,0,10,3,127,4,3,7,4,5,13,0,7,0,57,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,3,4,5,0,0,9,0,12,0,29,10,8,6,4,0,3,0,3,0,32,0,3,5,0,22,10,6,0,0,43,3,5,4,6,5,4,0,3,0,34,6,13,14,9,31,20,3,5,0,87,0,0,0,0,7,0,0,0,0,15,0,0,0,3,9,11,5,7,0,35,0,5,9,4,4,3,0,4,13,35
108021155,6,10,14,4,7,24,8,34,0,112,0,0,3,0,0,0,4,3,0,10,4,11,10,19,90,66,23,24,10,266,0,4,4,3,18,15,0,9,0,48,8,24,21,36,64,99,20,63,4,336,0,8,5,3,13,13,6,11,0,59,12,44,35,27,87,55,14,26,8,315,13,60,17,6,26,16,0,15,3,155,7,20,17,5,28,23,12,49,10,175,3,0,0,0,4,0,0,0,0,10,0,0,6,0,4,4,4,4,0,14,0,3,0,0,7,0,4,0,0,19,0,4,0,0,6,14,0,12,0,51,3,18,16,10,12,14,3,4,0,85,19,8,3,5,83,58,10,17,4,215,3,7,5,25,26,21,7,14,0,111,9,21,37,33,64,37,8,26,6,242,0,4,0,0,0,3,0,0,0,13,0,9,5,8,36,12,7,13,3,104,8,13,5,8,19,25,0,10,32,128
108021156,10,36,28,22,45,50,8,100,13,307,0,0,0,0,0,0,0,6,0,14,8,7,15,7,26,51,15,19,0,152,0,0,5,0,11,15,3,0,0,34,14,29,24,25,38,98,25,50,5,315,0,3,0,0,4,6,6,5,0,35,8,34,21,10,40,27,8,11,0,156,13,32,14,16,10,13,10,9,3,112,10,15,11,4,8,9,3,33,3,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,9,4,9,3,3,9,18,4,8,0,58,0,9,13,9,13,19,5,0,0,62,11,6,3,10,46,37,9,15,3,139,3,23,11,10,17,16,8,8,0,95,3,21,23,16,20,17,0,8,0,117,4,0,4,0,4,0,0,0,0,20,3,8,8,7,14,15,4,6,0,63,4,9,7,4,17,14,5,16,27,103
108021157,0,0,11,5,10,0,4,4,3,45,0,0,0,0,0,8,0,9,0,12,5,7,0,0,22,17,7,5,0,59,0,0,0,0,3,8,0,3,0,14,6,14,20,11,28,45,9,18,0,144,0,3,0,0,7,7,0,4,0,24,4,21,4,3,13,12,5,17,0,74,4,12,17,8,6,6,0,0,0,63,0,7,10,3,4,4,0,10,0,44,0,0,0,0,0,0,0,0,0,11,0,0,3,0,4,3,0,0,0,9,0,0,0,0,0,0,0,3,0,11,0,4,3,0,3,12,0,3,0,25,6,8,3,0,4,3,4,3,0,36,7,0,6,3,32,13,5,3,0,67,0,11,8,7,13,3,6,7,0,62,0,3,10,16,22,12,3,9,5,77,0,3,0,0,3,0,0,0,0,8,0,8,0,0,7,10,0,11,0,39,0,10,3,3,3,8,4,3,9,55
108021158,0,9,4,0,3,0,0,11,0,30,3,0,0,0,0,0,0,0,0,9,3,3,7,3,16,4,9,4,0,56,0,0,0,0,0,4,0,0,0,18,9,22,11,11,34,52,6,28,5,173,0,3,0,4,3,0,0,0,0,16,5,26,22,14,27,18,0,11,4,130,3,37,12,9,16,15,0,5,0,115,3,12,5,6,3,7,7,6,0,52,0,5,0,0,5,0,0,0,0,9,0,0,0,0,4,4,0,0,0,11,0,7,0,0,3,0,0,0,0,11,3,4,10,5,8,8,0,6,0,46,4,18,6,0,3,7,0,0,0,49,3,5,3,0,14,9,3,4,0,51,0,9,9,4,10,9,3,5,0,57,3,11,13,16,34,15,0,3,0,92,0,0,0,0,0,5,0,0,0,8,0,0,5,5,12,12,5,6,0,49,3,9,7,3,11,0,0,7,16,63
108021159,4,21,23,12,19,45,7,87,5,236,0,0,0,0,6,4,0,6,0,16,6,5,5,9,34,29,3,16,0,106,0,0,0,0,8,7,0,3,0,18,12,28,27,18,41,72,26,53,3,292,0,9,6,5,11,9,3,7,0,48,7,31,17,5,29,23,7,12,0,137,0,31,17,5,9,0,0,6,0,83,9,8,8,6,6,19,3,30,0,90,0,3,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,0,0,7,0,0,8,4,5,12,0,16,0,50,0,16,9,9,5,3,4,3,0,49,0,6,6,5,34,10,5,0,0,75,4,17,12,7,12,19,9,11,0,81,4,16,24,14,26,16,0,7,0,103,0,4,0,0,7,3,0,0,0,22,0,6,3,3,13,14,4,9,0,55,7,6,7,6,17,13,7,10,28,103
108021160,7,4,4,10,7,6,0,7,0,42,6,0,0,0,0,0,0,3,0,8,5,4,5,0,9,25,11,12,0,76,0,0,0,0,7,10,0,0,0,23,8,5,8,17,58,53,17,17,6,192,0,0,0,6,3,0,0,3,0,10,0,25,11,3,11,13,4,11,0,87,3,18,14,13,18,8,7,11,0,93,4,6,9,4,0,3,4,18,4,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,7,0,0,6,4,0,0,0,20,0,12,5,0,9,9,0,5,0,43,13,4,5,5,23,20,3,8,0,74,6,10,3,3,9,11,4,6,0,49,4,4,10,12,7,12,3,3,0,46,0,3,0,0,6,0,0,0,0,12,0,0,5,3,6,10,0,3,0,30,0,3,8,0,11,3,4,0,5,42
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,7,3,7,0,4,0,47,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,12,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
108041162,3,12,10,12,14,24,9,35,4,118,3,0,0,0,5,6,4,6,0,36,3,16,10,0,75,49,25,38,3,219,0,4,0,0,34,32,7,5,0,88,18,48,35,41,166,239,64,109,15,732,7,4,3,4,20,20,6,14,0,78,14,76,30,20,51,38,19,24,0,272,11,61,42,24,38,32,6,22,3,238,6,27,15,7,24,17,9,54,0,164,3,3,4,0,6,3,0,3,0,16,0,4,0,4,8,11,7,10,0,44,0,5,0,4,3,8,6,10,0,31,4,14,13,3,28,26,6,19,6,114,4,26,19,10,31,9,0,11,0,117,18,13,9,4,57,29,13,25,0,164,7,23,13,18,40,44,13,25,0,189,20,37,29,30,64,43,11,14,3,256,0,11,8,0,5,3,0,3,0,29,9,10,14,10,29,33,7,23,0,136,4,16,11,3,30,29,0,12,30,142
108041164,4,7,5,3,11,18,4,9,0,54,3,0,0,0,3,0,0,6,0,24,7,12,4,8,68,50,9,36,0,201,6,0,5,15,42,66,7,13,0,159,21,32,33,37,130,212,57,113,16,652,5,3,3,0,25,33,15,15,0,103,17,78,47,40,114,88,40,48,6,463,16,143,53,23,54,34,17,30,4,380,15,18,18,17,29,33,9,57,3,200,0,4,3,0,12,10,3,0,0,25,3,4,0,5,19,21,3,12,0,67,0,8,3,3,7,6,3,9,0,57,6,21,19,3,26,32,11,35,0,147,4,34,14,25,29,23,4,16,0,151,10,10,10,14,75,59,13,18,0,216,7,28,15,11,46,45,19,21,7,204,21,47,47,83,135,98,26,41,5,514,3,12,3,0,5,6,0,11,0,46,0,16,11,8,53,47,19,19,0,176,3,17,5,8,30,34,10,9,32,152
108041165,3,23,30,17,23,52,8,107,4,263,0,0,0,0,5,0,0,10,6,18,0,3,5,3,15,11,9,18,0,65,0,0,0,0,14,4,3,8,0,35,13,21,17,15,35,74,16,36,3,225,0,8,4,0,6,9,3,3,0,35,0,12,9,8,23,15,5,8,0,72,0,16,7,0,3,7,0,5,0,39,5,10,3,0,11,16,6,18,4,67,0,0,0,0,0,0,0,4,0,12,0,0,3,0,0,0,0,0,0,12,0,0,0,0,3,0,4,6,0,14,0,6,5,4,7,6,0,10,0,30,0,8,3,3,4,6,0,3,0,33,4,0,7,3,21,20,0,0,0,61,4,7,5,8,4,3,0,8,0,41,0,8,9,10,9,14,3,13,0,66,0,4,0,0,0,0,0,0,0,5,0,6,0,7,19,19,3,9,0,64,4,3,7,5,3,12,3,11,11,64
108041166,0,7,10,8,19,14,4,19,3,86,0,0,0,0,6,6,4,6,0,25,7,5,5,9,67,36,21,22,0,169,0,0,0,3,24,20,6,8,0,71,19,37,16,50,120,202,46,95,8,579,0,6,0,3,34,24,9,25,0,109,5,63,12,18,63,34,10,38,0,255,5,44,22,11,23,20,6,13,3,154,6,18,15,10,17,30,17,77,0,187,0,0,0,0,5,4,0,0,0,14,0,4,3,0,5,13,0,10,0,32,0,0,0,0,3,3,8,7,0,28,4,7,0,3,12,14,3,16,0,62,4,12,6,4,21,17,3,3,3,78,20,3,11,7,61,44,24,11,0,180,6,5,13,14,24,18,9,15,0,101,11,29,27,23,45,43,9,17,0,208,0,9,0,3,11,8,0,6,0,41,13,13,13,6,43,51,15,28,0,178,5,10,6,8,31,23,8,16,17,117
108041619,0,4,3,0,9,8,5,0,0,22,5,0,0,0,0,9,0,8,0,21,3,9,7,10,39,22,0,27,0,115,0,4,0,0,35,42,10,14,0,105,13,30,25,34,73,138,27,77,3,429,0,4,4,0,14,17,0,8,0,42,9,89,22,22,50,41,18,17,0,255,16,96,40,25,45,34,8,24,3,300,4,20,15,4,19,26,9,18,4,110,0,4,0,3,9,8,5,0,0,33,0,4,5,0,6,20,9,15,0,66,0,3,6,3,4,5,6,7,0,43,4,18,19,4,20,41,9,35,0,157,3,26,28,12,8,16,0,4,4,105,10,4,5,0,55,44,16,14,0,160,6,29,14,15,39,40,13,30,0,192,18,38,42,34,74,82,19,60,0,360,4,19,7,3,11,0,0,0,0,52,6,13,0,6,25,18,3,15,0,86,4,9,3,4,16,11,4,19,20,92
108041620,0,0,3,3,7,3,0,4,0,19,3,0,0,5,0,3,0,14,0,31,3,8,3,4,49,49,10,26,0,162,12,3,0,7,54,59,22,37,0,198,23,41,31,38,98,206,52,111,3,605,0,7,3,5,20,26,9,19,0,83,18,98,34,15,54,60,19,36,4,347,16,101,36,19,35,26,13,17,4,273,9,27,14,25,31,24,13,34,0,180,0,14,0,0,14,9,3,7,0,45,3,4,4,5,12,25,0,19,0,77,0,7,3,0,5,14,6,9,0,33,3,15,3,6,25,41,14,34,5,154,3,25,10,12,17,22,3,3,0,99,15,14,16,13,86,68,19,18,0,255,7,29,20,23,61,69,19,39,0,264,12,52,56,55,81,86,22,34,0,399,4,19,7,10,7,8,0,4,0,54,3,12,8,7,33,37,14,12,0,134,4,14,6,10,21,23,4,19,18,122
108051167,6,17,16,12,14,35,12,88,8,220,0,4,0,0,10,21,7,23,0,64,0,0,4,4,26,34,0,3,0,76,0,0,0,0,0,8,0,0,0,9,3,15,18,17,33,39,7,24,4,157,0,4,0,0,0,0,3,4,0,12,6,11,13,0,13,9,0,11,0,69,5,13,7,0,0,8,0,3,0,38,6,5,3,0,7,16,0,14,0,53,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,9,0,0,6,0,5,7,0,11,0,26,0,3,3,6,0,4,0,4,0,21,5,5,0,4,35,21,0,0,0,68,0,8,0,0,7,5,0,10,0,31,0,0,7,4,10,6,0,3,0,41,0,3,0,0,11,3,4,4,3,18,3,0,0,0,8,16,3,5,0,40,7,3,8,3,10,8,4,3,20,61
108051168,4,11,10,9,14,12,7,20,5,82,6,0,0,0,4,13,4,25,0,52,9,7,15,9,42,44,11,17,0,151,0,0,0,3,14,10,0,3,0,35,14,42,27,37,96,179,25,67,16,499,0,0,0,0,6,7,3,4,0,31,9,43,26,13,34,28,7,17,0,187,5,65,18,10,21,21,5,9,0,158,12,11,3,7,15,22,0,28,3,109,4,0,4,0,0,8,3,0,0,18,0,5,0,0,6,19,0,3,0,38,0,4,3,0,8,6,3,6,0,33,6,15,10,13,14,22,4,19,6,107,0,8,8,8,11,13,5,6,0,66,16,3,6,0,79,42,21,10,0,173,8,15,10,20,34,41,8,32,0,164,6,17,33,20,61,47,14,18,4,214,0,8,5,0,12,6,0,3,0,37,3,7,8,4,8,24,4,17,0,73,0,9,13,6,18,18,0,11,26,103
108051169,5,7,10,5,20,11,6,29,8,105,4,0,5,0,0,3,0,14,3,25,16,18,22,30,79,93,26,38,4,330,0,3,0,0,8,22,7,14,0,54,10,25,33,28,109,178,42,81,14,525,3,0,5,4,37,30,7,19,0,105,10,66,65,37,125,66,24,41,12,440,18,95,37,26,47,23,9,22,0,285,9,20,21,22,38,36,18,64,0,228,0,0,0,0,3,8,4,3,0,19,0,6,0,0,13,16,3,8,0,45,0,4,3,0,10,7,3,15,0,46,0,15,10,3,18,25,10,18,3,105,7,28,33,21,29,23,3,17,3,152,12,3,13,8,65,27,16,18,3,156,7,20,18,18,33,26,8,16,3,137,21,44,53,51,92,92,22,49,4,421,3,11,3,3,4,4,0,0,0,34,4,17,12,7,51,51,20,24,0,194,9,10,12,13,37,37,5,11,36,182
108051170,15,35,32,15,34,59,23,132,13,356,10,0,4,3,5,4,3,18,0,47,4,15,16,15,36,48,18,21,0,172,0,0,0,0,7,13,4,11,0,37,25,30,35,35,76,134,31,62,15,433,4,6,3,10,20,23,3,11,0,75,11,42,19,17,27,19,12,23,0,166,9,45,19,15,12,13,9,11,0,146,12,7,22,8,27,18,11,37,5,151,0,9,0,5,3,7,0,0,0,16,0,0,4,0,5,7,3,10,0,35,0,5,0,0,0,3,0,0,0,19,3,15,8,10,15,18,3,18,0,90,0,24,13,8,16,9,6,7,0,94,17,3,0,9,45,23,15,7,5,120,4,12,10,8,22,19,7,14,0,89,7,18,19,21,30,27,3,18,0,141,0,8,0,0,11,4,0,3,0,37,8,10,7,0,21,21,13,10,3,85,11,12,6,8,21,15,4,18,31,117
108051171,0,5,6,0,13,7,3,7,0,31,8,0,0,0,0,0,0,11,0,15,8,14,4,22,29,34,13,20,3,143,0,0,0,0,10,4,0,5,0,24,9,12,7,11,35,50,14,18,4,158,3,0,0,4,4,8,0,9,0,31,4,13,7,0,18,21,7,9,5,90,7,18,6,4,8,9,0,8,0,54,3,3,7,6,17,19,8,26,0,78,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,5,0,9,0,0,4,0,3,0,0,4,0,15,0,5,3,7,8,13,0,4,0,49,4,0,0,4,13,7,4,4,0,37,0,0,4,0,9,0,0,3,0,28,4,8,10,12,24,28,4,9,0,105,0,0,0,0,3,0,0,0,0,7,3,4,3,0,15,13,4,11,0,58,0,0,0,6,11,9,0,9,14,53
109011172,0,4,0,3,8,22,8,24,0,79,5,0,0,0,0,0,0,12,0,24,13,24,19,17,119,179,70,97,6,530,0,0,0,0,10,30,4,9,0,55,11,29,27,24,148,296,89,179,7,808,0,11,0,0,32,48,18,31,0,148,12,91,37,38,87,57,26,51,0,398,14,83,27,14,49,36,12,21,6,261,7,14,25,13,43,73,15,78,4,276,0,0,0,0,19,12,0,9,0,42,5,0,0,3,14,26,6,12,0,70,0,0,3,0,15,10,3,24,0,66,4,17,14,9,43,54,12,45,0,191,0,18,8,11,24,21,3,11,0,99,29,11,20,11,115,122,23,46,3,374,0,21,23,14,79,62,33,52,0,298,17,30,27,40,108,99,25,42,0,389,5,13,6,0,6,13,0,6,0,44,4,9,10,14,29,52,18,27,0,168,4,10,16,8,32,48,21,36,17,185
109011173,0,0,0,0,7,5,0,11,0,26,0,0,0,0,0,0,0,0,0,5,13,4,14,8,86,113,43,43,5,333,0,0,0,0,7,7,3,3,0,32,10,18,14,18,73,153,47,87,4,431,0,5,3,0,17,24,11,18,0,80,3,52,20,12,42,35,12,23,6,208,7,46,32,11,24,16,5,9,0,168,14,17,14,9,30,28,14,53,0,181,0,0,0,0,9,3,0,0,0,14,0,0,0,5,7,14,3,11,0,35,0,0,0,0,0,8,4,0,0,15,3,8,6,0,21,27,10,25,0,96,0,13,9,5,16,10,6,3,0,61,5,15,11,4,62,39,20,9,0,161,4,16,6,10,37,24,9,20,0,125,9,15,24,19,36,23,6,16,0,147,0,3,0,5,3,0,0,0,0,20,0,10,12,7,23,33,3,18,0,103,4,7,10,0,35,26,10,16,18,126
109011174,3,10,5,0,11,12,0,17,0,58,0,0,0,0,0,0,0,0,0,9,5,19,13,6,59,83,37,54,0,271,0,0,0,0,9,10,5,10,0,27,14,15,16,17,60,121,44,83,0,370,0,3,8,4,19,18,10,14,0,80,7,48,15,17,41,45,14,20,6,211,12,57,22,18,22,32,9,28,4,202,0,10,3,8,17,22,6,39,0,111,3,3,0,4,13,9,0,9,0,39,0,0,7,0,10,15,4,9,0,52,0,5,0,0,3,4,4,14,0,36,0,15,14,4,32,30,20,37,0,159,0,15,5,4,13,20,5,9,8,73,7,14,19,3,62,42,13,26,0,185,0,13,25,12,33,31,13,29,0,154,9,16,30,17,37,50,20,36,0,223,3,12,3,8,6,4,0,3,0,28,0,7,3,3,15,25,9,10,0,73,3,12,7,11,21,19,9,16,20,108
109011175,22,47,36,32,51,143,52,329,8,717,4,0,0,0,0,8,0,3,0,17,17,13,14,5,56,102,33,50,0,296,0,0,0,3,9,9,0,8,0,39,17,21,19,17,89,160,34,126,11,491,0,4,3,4,10,27,8,24,0,91,0,35,18,4,19,18,12,27,0,141,5,34,5,7,11,12,4,20,3,92,15,24,16,10,22,32,17,83,0,219,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,8,6,0,0,18,0,0,0,0,5,3,0,12,0,26,4,8,10,7,11,21,6,29,0,99,0,10,7,3,8,4,0,4,0,42,10,8,10,4,47,43,21,21,0,171,7,16,8,6,24,23,11,23,5,133,5,10,3,10,18,17,5,14,0,89,0,7,0,0,5,0,0,0,0,17,0,6,6,11,16,38,17,30,0,118,12,9,6,3,27,42,3,31,28,165
109011176,0,4,0,6,14,14,6,14,0,60,5,0,0,0,0,0,0,6,0,11,8,18,13,15,134,162,64,65,4,488,0,0,0,0,10,14,9,11,0,45,9,27,26,29,133,209,54,99,3,603,4,3,0,3,22,46,8,16,3,113,8,64,45,41,80,59,13,32,3,349,10,68,43,14,41,17,12,20,5,227,13,14,27,16,40,73,23,90,5,295,0,0,0,0,0,12,0,4,0,23,0,0,3,0,10,6,0,4,0,28,0,0,0,0,4,9,0,4,0,26,4,6,7,7,17,32,6,15,0,96,6,29,23,11,21,23,3,14,0,124,8,16,19,5,57,56,9,9,5,187,11,16,13,16,33,26,13,16,0,137,10,29,36,32,65,38,11,22,5,253,3,7,8,0,3,0,0,4,0,27,3,13,15,0,39,40,18,27,3,157,6,11,22,10,40,50,13,16,45,214
109021177,0,5,3,15,17,40,8,113,6,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,12,0,27,0,0,0,0,0,4,0,0,0,11,7,0,7,0,14,34,14,30,6,110,0,0,0,0,3,6,0,5,0,15,0,12,9,0,8,9,8,12,0,49,0,10,3,0,0,6,0,8,0,29,0,8,0,4,7,10,0,7,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,3,0,11,0,3,6,4,0,0,0,0,0,13,0,0,4,0,24,12,3,13,0,58,0,3,0,4,5,0,4,0,0,20,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,0,8,0,22,3,3,0,3,3,14,4,4,10,50
