POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2338,4,19,3,10,3,0,0,4,0,38,3,12,0,3,3,0,0,3,0,24,9,4,3,7,4,3,0,4,0,36,3,7,0,8,0,3,0,4,0,26,0,0,0,0,0,0,0,0,0,9,4,0,4,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12,31,44,21,33,15,8,5,20,0,180,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,9,3,26,0,0,0,13,3,0,63,5,0,6,0,0,0,0,3,0,15,12,3,10,5,0,0,9,8,0,51,4,24,3,14,3,0,0,4,0,45,8,10,0,7,3,0,0,3,0,28,16,3,5,7,4,11,3,8,0,54,6,9,0,8,0,3,0,4,0,33,0,0,3,0,0,0,0,0,0,12
POA2339,3,5,0,3,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,11,4,0,0,0,11,0,0,0,0,19,3,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,17,6,7,15,0,0,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,8,3,0,31,6,0,3,0,0,0,3,3,0,18,11,0,5,0,0,0,3,4,0,25,0,5,0,3,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,14,9,0,0,0,11,0,0,0,0,25,3,0,0,4,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0
POA2340,77,928,52,300,99,39,3,33,6,1538,97,713,3,134,51,10,0,15,9,1035,236,267,27,102,826,222,5,102,15,1802,70,268,18,511,152,70,3,64,12,1165,27,68,8,22,27,21,0,14,3,181,46,14,147,119,62,56,10,29,6,502,3,0,0,0,3,0,0,3,0,10,8,9,3,12,14,7,0,0,0,54,18,29,14,40,47,34,5,39,25,245,628,2394,340,1269,1356,507,48,370,70,6987,27,88,46,11,15,12,3,19,3,226,25,27,33,6,26,12,4,27,0,160,255,218,1186,47,85,71,295,267,29,2457,181,48,477,24,27,26,50,96,6,926,153,99,88,24,42,29,38,92,12,589,105,1195,61,346,109,42,13,44,10,1936,154,947,20,159,60,20,14,26,8,1408,507,496,80,134,916,335,52,176,21,2719,125,413,33,685,183,75,19,104,12,1646,38,99,28,26,31,27,5,22,7,287
POA2341,3,10,0,17,0,0,0,0,0,27,0,9,0,7,3,0,0,3,0,16,7,3,0,0,11,3,0,0,0,30,0,3,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,6,27,9,33,19,9,3,6,0,116,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,3,16,9,0,56,5,0,6,0,0,0,3,0,0,20,3,0,4,0,0,0,5,0,0,11,3,11,3,17,0,0,0,0,0,33,4,8,0,7,3,0,0,3,0,26,8,5,0,0,15,9,3,0,0,41,0,8,0,9,0,3,4,0,0,29,0,0,0,0,0,0,0,0,0,4
POA2342,0,3,0,4,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,10,3,10,0,0,7,3,0,0,0,26,0,0,0,5,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,9,18,7,16,14,3,4,6,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,6,0,27,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,21,0,3,0,4,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,10,9,11,0,0,7,3,0,3,0,28,4,0,0,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0
POA2343,17,52,8,29,16,4,0,4,0,130,23,68,0,8,6,3,0,0,0,115,18,11,9,17,64,8,3,10,0,141,4,16,0,32,5,0,0,3,0,68,0,8,0,0,0,0,0,0,0,14,5,0,12,12,11,3,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,3,8,9,3,0,0,0,26,81,174,33,104,121,26,9,30,8,590,0,0,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,7,30,6,90,6,3,5,55,24,8,224,20,0,34,0,0,0,3,3,0,71,75,14,8,3,7,5,12,29,0,147,19,68,8,30,16,4,3,3,0,153,26,86,0,10,6,3,4,3,0,140,43,21,6,21,69,15,12,11,0,200,12,27,0,40,8,0,0,8,0,92,3,6,0,0,3,0,0,0,0,19
POA2344,4,15,0,3,3,0,0,0,0,25,0,13,0,3,0,0,0,0,0,14,8,3,3,0,17,3,0,0,0,34,0,3,0,5,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,40,13,15,18,10,0,7,0,116,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,0,22,0,0,4,4,4,3,52,11,0,13,0,0,0,0,3,0,27,3,0,3,0,0,0,0,0,0,8,4,10,0,3,3,0,0,0,0,24,0,18,0,3,0,0,0,0,0,17,16,4,4,0,13,8,0,0,0,52,0,3,0,4,0,0,0,0,0,12,4,4,0,0,0,0,0,0,0,5
POA2345,3,13,0,4,0,0,0,0,0,27,4,4,0,0,3,0,0,0,0,15,8,10,0,0,13,0,0,0,0,30,0,0,0,4,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,28,6,14,28,0,0,8,4,103,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,20,0,0,0,3,8,0,47,6,0,4,0,0,0,3,0,0,12,3,0,3,0,0,0,0,5,0,17,3,14,0,4,0,0,0,0,0,33,4,4,0,0,3,0,0,0,0,18,11,9,0,0,13,0,0,0,0,37,3,3,0,9,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,3
POA2346,8,31,7,32,8,4,0,4,0,85,10,31,0,3,0,3,0,0,0,51,13,6,0,7,45,8,0,0,0,78,4,3,0,20,4,3,0,3,0,41,0,0,0,0,0,0,0,0,0,4,10,0,3,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,41,84,16,73,63,20,5,16,7,316,3,4,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,22,3,59,3,8,0,30,15,3,135,9,0,18,0,0,0,9,7,0,45,23,4,6,0,0,3,4,7,0,55,6,35,7,38,8,4,0,4,0,101,10,35,3,5,0,3,0,0,0,62,14,13,0,8,43,6,0,5,0,95,11,8,4,24,3,3,3,3,0,58,0,0,0,0,0,0,0,0,0,4
POA2347,8,21,0,14,0,5,0,0,0,50,0,20,0,3,0,0,0,0,0,28,12,0,0,0,16,3,0,4,0,41,3,0,0,9,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,4,0,4,8,3,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,42,49,12,30,30,8,0,13,4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,12,0,0,0,12,8,0,57,4,0,4,0,0,0,0,7,0,14,51,3,3,0,0,3,0,13,0,72,11,26,0,13,0,5,0,0,0,60,3,24,0,3,0,0,0,3,0,37,13,0,0,3,16,10,0,3,0,50,6,8,0,14,3,0,0,3,0,32,3,0,0,0,0,0,0,0,0,5
POA2350,37,390,23,136,58,17,0,22,3,679,68,469,7,82,56,10,0,16,6,719,107,153,15,57,401,87,3,42,4,871,76,284,28,226,112,39,0,28,6,792,9,60,3,9,39,11,0,8,0,140,16,6,58,44,33,27,4,19,0,205,0,0,0,3,0,0,0,0,0,4,6,12,3,3,10,0,0,0,3,30,4,21,3,9,14,11,0,14,5,85,373,1551,173,596,784,222,14,177,40,3928,52,238,44,35,30,11,0,22,6,445,14,76,25,3,11,8,3,13,0,153,91,64,308,15,35,30,76,79,18,724,98,25,219,10,11,13,16,40,11,439,146,138,72,21,48,31,12,83,4,547,49,519,23,180,58,17,3,43,5,900,107,615,17,94,68,15,0,23,6,947,251,282,52,80,458,141,19,71,14,1377,140,530,46,345,137,56,10,54,11,1334,15,97,16,19,46,15,0,15,3,227
POA2351,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,4,0,3,0,30,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA2352,6,52,9,19,0,3,0,3,0,102,5,37,0,14,0,0,0,0,0,60,11,7,0,3,50,11,0,0,0,85,4,14,0,33,7,3,0,0,0,60,0,3,0,0,0,0,0,0,0,3,3,0,3,10,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,3,0,12,27,121,21,80,66,28,4,24,0,374,0,5,5,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,0,8,14,11,81,3,3,4,21,20,0,157,9,0,42,0,0,3,8,8,0,72,9,5,8,0,3,4,3,4,0,43,6,62,10,23,0,3,0,5,0,120,9,43,0,14,0,0,0,3,0,69,17,14,3,7,53,16,0,9,0,117,7,23,3,46,13,3,0,4,0,83,3,3,0,0,0,0,0,0,0,5
POA2353,3,22,0,4,3,3,0,0,0,30,0,11,0,3,0,0,0,0,0,23,6,3,0,0,12,3,0,0,0,33,0,3,0,11,3,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,11,38,4,24,27,15,3,15,4,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,24,0,3,5,4,5,0,49,3,0,19,0,0,0,0,0,0,28,3,8,0,0,0,0,3,3,0,16,3,20,0,3,3,3,0,0,0,37,0,17,0,3,0,0,0,0,0,26,9,3,0,0,12,5,0,3,0,36,3,3,0,12,5,0,0,8,0,36,0,0,0,0,0,0,0,0,0,0
POA2354,11,40,10,19,11,0,0,3,0,86,29,40,0,7,6,3,0,0,0,88,38,13,0,5,41,13,0,5,0,122,11,17,0,14,3,3,0,0,0,53,4,3,0,0,0,0,0,5,0,11,0,0,12,7,3,3,0,4,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,3,20,115,122,25,58,82,29,7,28,3,472,7,6,3,0,0,0,0,3,0,18,0,0,4,0,0,0,0,0,0,5,40,3,57,3,4,6,21,16,0,154,14,0,13,0,0,0,3,4,0,47,123,12,12,0,6,13,5,22,0,193,15,47,10,21,11,3,0,6,0,109,35,45,0,7,9,3,0,0,0,100,66,25,6,12,45,20,0,5,0,180,14,30,0,22,3,4,0,6,0,77,4,8,0,0,0,0,0,5,0,17
POA2355,4,12,0,5,0,0,0,0,0,22,3,8,0,0,0,0,0,3,0,11,9,0,0,0,6,0,0,0,0,15,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,4,15,10,0,0,11,0,87,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,3,8,0,28,4,0,4,0,0,0,0,0,0,6,6,4,6,0,4,0,0,4,0,27,4,12,0,6,0,0,0,0,0,26,3,4,0,0,0,0,0,3,0,14,10,0,5,0,6,0,0,0,0,20,6,0,0,7,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,8
POA2356,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2357,12,60,3,28,9,6,0,0,0,124,7,70,0,16,3,0,0,0,0,97,26,6,3,13,41,11,0,6,0,100,0,13,3,28,7,0,0,0,0,59,0,3,0,3,0,0,0,0,0,5,0,0,6,3,9,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,11,4,0,0,6,3,28,61,172,19,109,76,20,0,27,8,489,7,9,0,5,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,6,34,12,65,3,10,7,14,26,0,169,7,0,14,0,3,3,7,4,0,43,50,13,6,0,4,3,6,7,0,99,19,66,3,31,9,6,0,0,0,139,19,83,0,16,3,3,0,0,0,129,27,14,4,18,45,21,4,11,0,139,8,22,4,47,6,0,0,3,0,90,0,4,0,3,0,0,0,0,0,10
POA2358,6,29,6,13,10,3,0,0,0,72,16,49,3,16,13,3,0,4,0,95,19,8,0,6,61,14,0,6,0,118,5,20,3,42,12,3,0,4,0,90,3,3,0,3,5,0,0,0,0,23,4,0,7,6,9,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,9,3,3,0,4,4,0,0,3,0,24,68,133,31,94,118,33,7,30,0,512,8,11,4,0,3,3,0,0,0,35,3,3,0,0,0,0,0,3,0,13,16,12,65,8,8,3,15,15,3,139,19,5,49,3,0,0,0,15,3,91,46,9,15,5,3,0,3,18,0,102,7,41,10,16,10,3,0,0,0,83,14,65,4,18,9,3,0,7,0,120,41,20,6,6,61,21,0,5,0,166,11,38,3,52,15,3,3,6,0,126,3,3,0,3,9,0,0,0,0,24
POA2359,0,7,0,7,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,11,8,3,3,0,4,0,0,0,0,19,4,0,0,12,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,3,21,19,0,0,4,0,86,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,0,5,0,0,0,0,0,0,19,6,0,4,0,0,0,0,3,0,17,16,0,0,0,3,0,5,3,0,26,0,7,0,7,0,0,0,0,0,18,5,4,0,0,0,0,0,0,0,14,8,3,3,0,4,3,0,3,0,24,5,0,3,10,3,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0
POA2360,27,143,18,56,18,8,0,6,3,274,25,226,0,34,10,3,0,16,0,318,62,53,7,25,161,56,0,36,11,412,25,59,6,173,34,22,3,17,3,345,3,5,0,3,7,3,0,0,0,29,6,3,38,19,7,10,0,8,0,97,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,16,4,5,3,24,8,6,0,11,17,82,180,509,92,359,272,122,7,121,35,1690,4,9,6,5,4,0,0,3,0,37,5,5,9,0,3,5,3,9,0,36,79,31,304,7,10,22,60,108,5,624,79,5,122,7,4,8,11,28,0,271,45,16,24,6,12,12,6,33,7,166,29,182,18,74,18,8,0,15,0,344,37,290,4,41,14,10,0,15,3,415,103,96,14,34,184,89,4,49,11,590,36,79,10,227,39,26,9,27,7,465,11,14,0,3,4,7,0,3,0,44
POA2361,5,7,0,8,0,0,0,0,0,22,0,3,0,4,0,0,0,0,0,12,4,0,0,0,7,0,0,0,0,12,0,7,0,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,16,20,3,22,10,6,3,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,13,0,0,0,3,4,0,29,3,0,0,0,0,0,4,0,0,8,15,0,0,0,0,0,0,3,0,17,5,7,0,8,0,0,0,0,0,22,3,8,0,4,0,0,0,0,0,12,13,0,0,0,7,0,0,0,0,18,0,7,0,10,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
POA2365,23,37,4,19,4,5,0,4,0,100,16,35,0,6,0,0,0,0,0,68,23,16,3,4,67,8,0,3,0,120,13,10,0,20,7,3,0,9,0,69,0,3,0,0,4,0,0,3,0,10,3,0,12,0,4,3,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,7,3,0,5,0,27,91,113,23,59,100,22,0,37,3,467,3,4,3,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,3,11,20,7,50,3,0,4,9,21,0,116,10,3,18,0,0,0,7,9,0,47,72,6,12,0,7,5,5,23,0,136,24,43,5,23,4,5,0,11,0,124,23,41,0,8,0,0,0,0,0,73,39,20,4,8,70,13,0,6,0,158,18,17,0,28,12,5,0,8,0,93,3,3,0,0,4,0,0,3,0,13
POA2369,0,4,0,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,3,3,0,10,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,15,5,19,10,5,0,10,0,71,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,19,0,0,3,0,0,0,0,3,0,8,4,0,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,13,3,3,0,10,3,5,0,3,0,30,0,0,0,0,0,0,0,0,0,0
POA2370,18,85,16,54,10,4,3,9,0,186,24,84,0,17,4,5,0,3,0,138,39,16,0,15,112,25,0,7,5,224,3,36,3,73,21,8,3,16,0,157,4,5,0,3,0,3,0,0,0,21,4,0,12,14,4,3,0,12,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,6,8,6,7,3,3,0,4,0,32,109,241,39,186,169,55,3,53,12,869,5,7,6,0,3,0,0,0,0,23,3,0,3,0,3,0,0,6,0,14,41,10,108,15,10,3,29,28,0,243,35,0,42,0,0,3,7,16,3,113,62,14,17,3,5,5,6,24,0,142,19,104,16,61,10,10,3,6,0,223,35,107,0,13,4,5,0,3,0,169,70,30,3,22,122,39,9,23,3,324,15,46,7,94,20,12,0,20,3,220,10,10,4,3,0,4,0,0,0,29
POA2371,3,14,0,4,0,0,0,0,0,25,7,8,0,0,0,0,0,0,0,16,4,0,0,0,11,5,0,3,0,19,0,4,0,8,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,37,4,18,12,7,0,3,4,102,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,3,3,0,33,4,0,3,3,0,0,0,0,0,9,16,3,0,0,0,4,0,8,3,30,3,18,0,4,0,0,0,0,0,32,3,13,0,0,0,0,0,0,0,21,15,3,0,0,11,8,0,3,0,32,3,4,0,8,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3
