POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2469,25,121,300,630,315,54,13,45,1510,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,28,33,8,0,0,0,4,84,0,0,0,8,0,0,0,0,11,33,161,339,642,316,54,13,50,1611
POA2470,16,69,677,2438,1405,210,40,125,4983,0,16,30,12,0,0,0,0,63,0,0,4,3,0,0,0,0,8,0,21,36,13,0,0,0,0,77,4,62,301,85,16,0,0,30,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,301,85,16,0,0,30,495,23,32,20,8,3,0,0,10,96,0,5,0,8,3,0,0,0,15,39,190,1037,2547,1422,208,43,175,5666
POA2471,7,17,99,418,213,35,3,21,814,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,3,0,3,0,0,0,0,9,0,0,0,3,0,0,0,3,4,8,24,109,424,212,36,6,22,847
POA2472,3,12,113,320,132,11,5,19,604,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,28,7,3,3,0,0,8,54,0,0,0,0,0,0,0,0,6,16,38,126,319,134,15,5,27,678
POA2473,0,9,115,365,192,36,6,22,750,3,16,100,106,8,3,0,14,257,0,16,54,62,7,0,0,0,137,9,29,147,170,14,4,3,14,388,0,13,76,27,4,0,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,27,4,0,0,3,128,9,21,16,7,0,3,0,4,57,0,0,3,0,0,0,0,0,4,18,72,359,575,214,39,10,36,1327
POA2474,24,114,453,1096,491,83,14,67,2350,0,0,10,3,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,13,0,12,37,8,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,8,0,0,0,3,63,5,13,10,5,0,0,0,3,42,0,0,5,11,0,0,0,0,17,34,145,514,1121,499,87,17,80,2488
POA2475,0,6,17,71,29,0,3,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,19,71,30,0,7,4,144
POA2476,0,10,67,148,74,11,3,10,319,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,68,145,74,11,3,16,329
POA2477,11,63,324,1801,1269,238,60,77,3855,0,36,230,159,14,0,0,17,459,0,0,34,10,0,0,0,4,57,0,38,271,178,13,0,0,19,519,0,4,91,44,0,0,0,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,95,47,0,0,0,3,144,12,7,18,3,4,0,0,4,50,0,4,4,9,6,0,0,4,30,19,122,705,2042,1297,239,64,105,4593
POA2478,6,58,656,3146,2416,446,93,154,6974,3,72,753,697,61,8,3,64,1662,0,110,550,639,71,6,0,47,1426,0,177,1304,1342,134,15,4,109,3090,3,63,234,96,11,4,0,18,429,0,3,104,46,0,0,0,3,158,0,0,26,28,0,0,0,0,55,0,0,0,0,0,0,0,0,4,3,66,358,175,17,4,0,19,638,17,115,218,41,3,0,0,32,422,0,9,12,13,9,3,0,12,68,25,428,2558,4713,2578,470,99,328,11200
POA2479,8,69,194,677,442,93,39,23,1552,0,0,8,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,21,0,3,8,0,3,0,0,0,19,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,12,12,0,5,0,0,0,32,0,12,6,0,0,0,0,0,27,0,3,0,3,4,0,0,3,20,11,98,225,698,450,95,39,30,1645
POA2480,85,366,1699,6690,3794,803,148,310,13888,9,127,636,245,21,0,0,36,1083,7,39,206,171,10,3,0,19,464,17,170,835,416,35,5,3,52,1542,23,135,325,112,12,3,6,52,670,0,20,67,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,23,152,392,112,15,3,6,58,764,52,117,72,79,44,7,6,32,404,0,11,31,26,11,5,6,14,94,183,817,3030,7316,3896,824,167,458,16689
POA2481,20,129,320,1250,840,155,43,85,2834,0,26,97,157,10,4,0,6,302,3,18,44,150,13,0,0,5,233,4,46,144,303,26,3,0,17,537,4,43,136,105,11,0,0,18,314,0,0,11,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,47,152,118,11,0,0,19,348,30,70,60,7,7,0,0,10,186,0,9,30,18,13,4,3,12,86,63,298,697,1692,890,167,43,144,3997
POA2482,24,141,366,925,425,72,17,69,2048,0,4,12,15,0,0,0,3,34,3,0,0,3,0,0,0,0,7,3,4,15,12,0,0,0,3,38,3,22,32,11,0,0,0,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,26,32,11,0,0,0,6,83,12,27,4,10,0,0,0,3,58,3,4,9,11,4,0,0,5,33,50,207,426,973,436,73,20,83,2265
POA2483,22,85,454,1791,808,140,32,76,3410,5,7,33,39,3,0,0,3,96,0,10,49,64,6,0,0,3,126,5,14,79,110,8,0,0,6,225,9,75,91,20,8,3,0,7,214,0,12,32,8,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,15,91,130,26,8,3,0,10,278,23,63,47,15,8,0,0,6,153,0,7,8,12,6,0,0,8,42,62,259,706,1955,834,145,39,106,4103
POA2484,43,190,854,2863,1554,306,78,143,6030,0,34,93,37,3,0,0,11,181,0,4,19,31,0,0,0,0,58,0,37,112,72,7,0,0,12,240,11,57,271,23,3,3,0,20,385,0,3,18,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,290,23,3,3,0,20,405,24,34,13,9,4,0,0,12,101,3,7,8,14,14,0,4,11,54,80,326,1290,2984,1577,315,76,187,6832
POA2485,3,23,535,1202,594,111,18,78,2568,3,69,444,331,14,3,3,47,904,0,46,267,241,20,3,0,18,592,3,112,715,573,29,3,5,65,1504,11,72,495,173,13,0,0,32,790,0,19,469,108,3,0,0,22,618,0,48,375,127,0,0,0,27,577,0,0,0,0,0,0,0,0,3,8,138,1334,417,17,0,0,81,1993,15,61,42,5,4,0,0,13,136,0,3,15,4,0,0,3,4,30,26,341,2644,2201,643,118,26,233,6236
POA2486,13,74,697,3400,2938,549,120,141,7936,6,148,784,1356,31,0,3,96,2426,7,60,195,535,54,8,0,23,875,5,206,987,1895,87,9,8,123,3302,12,102,227,64,7,0,0,23,426,0,52,126,36,0,0,0,13,223,0,11,11,51,3,0,0,3,73,0,0,0,0,0,0,0,0,0,15,161,360,149,9,0,0,36,727,30,129,66,9,3,0,0,18,258,0,8,8,7,3,0,0,3,31,59,579,2117,5458,3031,560,131,326,12256
POA2487,6,76,390,1059,1093,248,39,60,2970,0,9,139,144,11,3,0,8,311,0,14,151,204,18,10,0,7,407,3,17,292,355,27,11,0,15,714,3,54,145,74,3,3,0,13,303,0,26,210,152,3,0,3,15,409,0,5,57,26,0,0,0,4,99,0,0,0,0,0,0,0,0,3,3,86,417,250,7,6,3,33,811,31,227,180,12,5,0,3,33,487,3,16,9,12,4,0,0,6,48,41,424,1292,1689,1137,259,41,142,5033
POA2488,0,12,71,424,198,38,11,16,769,0,0,80,107,4,0,0,5,201,0,0,6,73,9,0,0,0,89,0,0,83,181,13,0,0,5,288,0,19,24,15,3,0,0,0,64,0,3,27,13,0,0,0,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,56,25,3,0,0,25,126,0,4,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,3,37,213,639,213,38,7,44,1196
POA2489,0,3,56,759,835,104,15,33,1809,0,0,41,151,3,0,0,13,215,0,14,18,179,3,0,0,0,220,0,13,60,333,10,3,0,20,437,0,6,45,23,0,0,0,0,79,0,0,34,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,25,0,0,0,0,114,10,29,122,21,0,0,0,6,190,0,15,64,15,0,0,0,0,105,12,78,381,1159,843,107,15,63,2657
POA2490,0,8,35,118,54,11,3,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,35,121,54,11,3,3,238
POA2500,9,60,750,2923,1679,414,153,136,6121,3,35,186,225,17,5,0,15,488,4,52,389,705,69,10,3,23,1262,6,89,573,933,93,14,3,39,1746,39,502,1111,206,41,13,0,67,1975,15,289,1435,257,8,4,3,90,2104,24,261,1899,1057,47,3,0,79,3377,0,6,3,0,3,0,0,0,15,79,1054,4451,1526,99,16,7,233,7470,0,17,21,19,4,0,0,0,63,3,14,79,52,4,0,4,109,263,93,1230,5868,5459,1876,450,161,519,15661
POA2502,12,34,507,1899,675,164,33,100,3441,4,34,52,27,4,0,0,5,127,0,15,43,151,26,3,0,9,250,4,51,95,180,32,6,0,18,378,7,104,202,105,19,3,0,18,462,0,10,48,23,3,0,0,7,93,0,31,7,0,0,0,0,0,37,0,7,6,4,3,0,0,0,22,7,153,266,132,20,3,0,28,617,0,0,4,8,0,0,0,0,14,0,3,7,7,3,0,0,3,22,23,245,879,2225,735,182,35,144,4468
POA2505,3,17,237,790,304,55,12,30,1445,0,15,25,13,3,0,0,0,60,0,0,25,29,4,0,0,0,60,0,19,50,43,12,0,0,3,120,3,33,89,15,7,3,3,12,163,9,41,78,9,0,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,73,169,25,7,3,3,26,311,0,0,6,3,0,3,0,0,14,0,0,0,3,0,0,0,0,5,13,106,461,858,318,61,15,61,1895
POA2506,3,27,303,1423,532,86,24,72,2464,0,4,34,6,0,0,0,6,51,0,0,20,21,0,0,0,0,42,0,4,53,27,0,0,0,5,94,21,77,39,15,0,0,0,17,173,0,4,10,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,81,47,30,0,3,0,17,195,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,25,107,403,1483,531,85,24,91,2750
POA2508,6,29,184,1054,853,237,36,36,2429,0,3,20,7,0,0,0,0,36,0,0,5,46,5,0,0,0,64,0,4,25,58,5,0,0,0,97,0,3,85,116,8,0,0,7,216,0,0,40,7,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,119,8,0,0,5,271,4,0,6,6,0,0,0,0,16,0,0,0,4,3,0,0,5,11,7,36,345,1236,876,237,43,42,2826
POA2515,3,35,362,1331,994,253,55,51,3076,0,16,57,31,0,0,0,3,107,0,0,92,153,22,3,0,10,278,0,17,147,180,18,4,0,12,386,0,21,116,36,4,0,0,5,180,0,9,46,52,3,3,0,4,116,0,0,5,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,27,174,91,13,0,0,7,316,0,0,15,8,0,0,0,0,22,0,7,3,5,0,0,0,4,22,7,85,706,1613,1024,265,55,67,3824
POA2516,9,13,174,677,568,144,33,22,1640,0,8,42,29,3,0,0,3,87,0,4,39,42,3,0,0,0,87,0,14,78,73,8,0,0,3,171,3,39,88,46,3,0,0,11,191,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,100,50,3,0,0,8,209,3,9,3,0,0,0,0,0,17,0,0,0,13,0,0,0,0,17,12,70,362,811,581,143,34,39,2050
POA2517,0,11,255,1534,1085,235,45,61,3226,3,26,135,87,6,0,0,14,267,0,53,178,321,29,3,0,10,600,4,80,313,406,41,3,0,23,870,0,47,390,232,16,0,0,19,706,0,9,62,22,0,0,0,0,95,0,3,52,3,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,59,508,256,16,0,0,19,863,0,0,12,3,0,0,0,0,12,0,3,3,16,4,0,0,0,24,3,158,1082,2211,1141,241,45,109,4989
POA2518,0,32,546,2332,1137,266,44,93,4445,4,114,503,258,29,6,0,17,937,4,152,503,518,41,0,0,51,1265,9,264,1004,775,70,3,3,69,2195,0,79,339,57,10,3,0,18,510,0,17,207,21,0,0,0,4,247,0,0,45,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,102,591,76,10,3,0,24,813,6,14,17,18,5,0,0,0,59,0,0,7,4,3,0,0,0,18,22,411,2161,3209,1225,272,48,192,7530
POA2519,5,25,501,1987,1337,359,72,100,4381,10,53,231,173,8,3,0,15,486,0,58,248,341,28,0,3,15,695,8,113,475,515,39,6,4,32,1185,3,57,196,29,7,0,0,9,305,0,0,33,5,0,0,0,0,40,3,74,199,61,0,0,0,3,344,0,0,0,0,0,0,0,0,4,8,137,433,97,3,0,0,18,690,0,7,19,11,3,0,0,0,38,0,0,7,8,0,0,3,0,18,19,280,1425,2617,1384,362,82,147,6318
POA2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2525,3,14,104,1456,1269,309,55,40,3242,0,0,71,68,9,0,0,6,161,0,5,39,115,3,0,0,3,171,0,9,116,184,12,0,0,11,325,6,47,116,9,4,0,0,8,193,0,0,21,5,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,136,18,7,0,0,10,223,3,66,77,12,3,0,0,11,164,0,0,3,5,3,0,0,3,15,14,135,426,1675,1286,309,55,72,3972
POA2526,3,32,331,2163,1596,404,63,87,4692,0,26,168,43,0,0,0,3,246,0,9,46,53,7,0,3,3,122,0,37,217,100,3,0,3,9,369,4,48,63,23,3,0,0,8,153,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,63,23,6,3,0,14,166,0,3,7,3,7,0,0,0,28,0,0,0,3,3,0,3,3,14,8,124,623,2299,1622,411,72,109,5257
POA2527,5,22,187,2799,2302,454,99,94,5957,0,35,307,284,9,4,0,21,650,0,0,91,184,23,0,0,8,313,0,32,389,462,34,4,0,30,964,0,4,19,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,19,3,0,0,0,0,31,0,0,4,4,0,0,0,0,7,0,0,47,6,3,0,0,9,67,9,65,653,3272,2344,456,97,134,7028
POA2528,9,138,538,4149,1620,285,52,172,6958,11,92,299,89,0,0,0,18,515,0,51,254,149,32,5,0,28,513,11,144,551,236,27,5,3,47,1025,3,128,458,105,11,0,0,28,734,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,462,105,11,0,0,28,737,10,103,178,18,3,0,0,38,347,0,6,7,12,0,0,0,3,25,36,513,1728,4516,1668,292,53,283,9090
POA2529,4,31,263,2436,3328,652,81,111,6902,0,16,319,334,13,0,0,23,711,0,74,203,461,80,9,0,24,859,0,97,525,798,100,11,0,48,1572,0,42,97,47,5,0,0,4,190,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,95,48,5,0,0,4,201,5,8,11,9,4,0,0,0,37,0,3,3,17,8,0,0,0,29,11,181,896,3308,3444,662,82,160,8745
POA2530,11,40,448,5051,3464,611,134,182,9936,4,45,316,332,11,0,0,26,736,0,23,85,80,10,0,0,9,209,4,65,407,411,25,0,0,35,945,13,97,110,12,3,0,0,26,264,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,100,119,12,3,0,0,26,274,0,0,3,9,6,0,0,3,23,0,4,6,9,3,3,0,4,32,28,208,979,5499,3498,611,137,252,11208
POA2533,3,32,273,1830,1690,395,70,58,4356,0,0,75,105,7,0,0,0,189,0,9,184,356,39,3,0,7,608,0,15,262,466,46,8,0,7,799,4,17,149,53,13,0,3,6,242,0,3,40,25,0,0,0,7,73,6,65,90,25,0,0,0,10,191,0,0,0,0,0,0,0,0,0,9,84,276,99,11,0,3,17,504,4,5,12,14,3,0,0,3,41,0,11,5,6,4,0,18,4,52,15,140,830,2413,1750,407,94,88,5747
POA2534,3,25,128,700,622,142,24,28,1667,0,0,14,21,7,0,0,0,42,0,0,16,26,4,0,0,0,46,0,0,25,45,13,3,0,0,92,0,33,73,16,0,0,0,5,132,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78,20,0,0,0,5,145,3,3,6,0,0,0,0,0,14,0,0,0,4,5,0,0,4,14,3,66,239,771,633,142,24,34,1931
POA2535,3,26,291,978,739,150,42,44,2279,0,8,141,60,4,0,0,10,227,0,0,4,3,0,0,0,0,10,0,8,146,62,4,0,0,10,235,3,31,78,23,0,0,0,5,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,78,27,0,0,0,5,149,8,53,168,21,4,0,0,15,268,0,0,0,14,13,3,0,4,43,16,116,688,1107,764,158,42,76,2971
POA2536,11,86,604,2582,1735,334,72,147,5568,4,11,143,162,7,0,0,17,345,0,36,114,140,25,3,3,3,320,3,42,251,305,28,3,4,24,662,3,61,327,129,14,3,3,25,568,0,0,15,0,0,0,0,3,21,0,0,15,4,0,0,0,0,28,0,0,3,3,0,0,0,0,3,3,63,364,142,17,3,3,25,621,4,33,42,17,3,0,0,8,106,0,3,12,14,5,0,0,4,45,28,225,1277,3056,1793,337,83,206,7000
POA2537,8,106,674,1938,1131,207,39,93,4199,0,15,106,97,0,0,0,7,219,0,10,16,47,3,0,0,3,80,0,22,119,143,4,0,0,11,299,0,22,108,54,0,0,0,15,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108,54,0,0,0,16,199,15,31,36,11,3,0,0,4,97,0,3,3,12,11,4,3,3,37,22,189,942,2156,1152,207,45,127,4840
POA2538,0,18,100,282,253,51,9,15,724,0,11,22,0,0,0,0,3,43,0,0,4,7,0,0,0,0,11,0,11,28,8,0,0,0,3,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,0,0,7,20,0,0,0,4,0,3,0,0,11,4,40,133,293,259,52,9,25,813
POA2539,9,104,793,3122,1893,356,63,162,6510,0,18,101,92,6,0,0,13,232,0,27,92,102,9,3,0,9,238,0,45,193,193,17,3,0,23,472,5,26,55,50,5,0,0,0,138,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,26,59,50,5,0,0,0,140,3,25,100,31,6,0,0,9,184,0,8,6,14,8,3,0,0,34,17,206,1151,3406,1929,360,67,197,7338
POA2540,23,210,1911,6593,5160,946,184,376,15404,0,32,212,185,25,4,0,24,480,0,3,82,60,4,3,0,3,151,3,36,290,249,23,5,3,24,637,8,40,130,79,6,3,0,44,311,0,6,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,41,128,85,10,3,0,44,323,25,96,149,50,11,0,0,22,361,4,14,27,19,9,3,0,11,76,55,399,2506,6994,5211,963,189,479,16801
POA2541,5,86,685,3980,2592,406,68,189,8017,5,131,610,200,12,0,0,40,997,3,71,76,34,0,0,0,10,192,5,201,682,231,17,0,0,47,1190,0,74,164,57,10,3,0,19,328,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,82,172,58,10,3,0,19,342,9,33,75,9,7,0,0,11,143,7,19,33,20,3,3,0,14,87,31,430,1639,4301,2623,410,71,276,9786
POA2545,3,21,68,189,106,4,3,12,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,3,4,19,69,194,106,4,3,12,418
POA2546,15,85,593,1556,697,146,27,72,3192,6,23,102,77,3,0,0,11,231,0,4,49,34,3,0,0,3,95,6,31,152,105,6,0,0,20,320,0,37,67,24,3,0,3,7,141,0,13,10,6,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,78,29,7,0,3,7,173,14,30,66,12,3,0,4,4,120,0,4,12,6,3,0,0,3,28,37,190,899,1717,714,148,32,106,3837
POA2548,0,11,182,1188,603,103,30,48,2167,5,43,173,84,5,0,0,8,327,0,17,171,128,14,0,0,13,345,5,60,341,216,23,3,0,22,671,6,47,130,60,3,0,0,10,257,0,0,12,4,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,143,67,3,0,0,15,282,0,3,28,8,0,0,0,8,46,4,0,13,12,4,0,0,3,32,18,126,700,1487,636,104,28,99,3198
POA2549,3,31,151,530,335,69,12,21,1143,0,18,134,41,0,0,0,10,195,0,3,6,16,3,0,0,0,30,0,17,140,58,0,0,0,6,225,0,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,14,13,26,15,8,3,0,0,5,67,0,0,3,0,0,0,0,0,9,14,74,319,605,337,67,14,39,1461
