POA_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,3,8,15,3,0,62,65,128,73,214,104,104,76,35,13,807,0,0,0,0,0,0,0,0,0,0,121,253,157,354,201,176,118,64,12,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,7,14,10,13,4,7,0,74,44,102,85,176,95,94,75,24,3,697,0,0,0,0,0,0,0,0,0,0,85,174,138,281,150,151,121,35,5,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,4,0,20,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2745,0,0,0,12,7,0,4,0,0,21,0,0,0,0,3,3,4,0,0,11,0,0,5,13,4,0,0,0,0,20,0,12,17,77,58,53,27,11,4,256,49,76,81,219,102,91,72,34,9,730,1094,2427,2057,4532,2100,1558,854,354,90,15069,0,0,5,21,7,4,0,0,0,38,2137,4410,3702,6614,2679,1792,888,286,86,22594,0,0,3,11,5,0,0,0,0,24,0,0,0,16,3,4,0,0,0,24,0,0,0,4,0,4,3,0,0,15,0,0,3,12,3,4,3,0,0,29,0,0,0,11,5,10,5,0,0,34,0,9,13,69,34,27,9,7,0,163,0,0,0,7,22,15,14,8,3,73,0,0,11,29,24,29,14,4,0,109,0,30,34,187,273,239,160,57,7,991,0,0,9,42,36,21,3,0,0,116,0,0,0,0,0,3,0,0,0,7,0,0,0,8,10,20,40,22,10,115
POA2747,0,4,0,33,4,3,0,3,0,47,0,0,0,0,3,9,4,5,0,18,0,8,10,22,7,0,0,0,0,40,8,32,52,210,91,71,71,25,23,579,79,99,133,389,156,121,129,52,25,1190,1727,2778,2855,6951,2452,2273,1524,603,296,21459,0,0,0,26,0,3,3,0,0,29,3388,5011,4645,9050,3000,2745,1542,537,228,30148,0,13,18,93,5,16,8,0,0,151,0,0,0,7,3,6,5,0,0,24,0,0,0,3,5,0,0,0,0,11,0,0,4,13,9,7,3,0,0,38,0,0,0,15,6,15,13,7,0,60,3,15,30,195,43,44,35,8,4,380,0,0,3,19,13,18,21,16,3,90,0,4,11,29,25,27,15,7,3,120,4,32,38,168,270,273,292,119,51,1243,0,0,15,108,41,38,25,5,0,232,0,0,0,6,3,8,7,0,0,24,0,3,3,21,15,29,79,23,11,179
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,8,6,0,32,3,0,8,7,12,11,8,9,0,56,27,98,135,170,179,103,106,42,11,879,0,0,0,0,0,0,0,0,0,0,57,216,303,290,242,121,65,17,4,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,8,0,6,5,0,17,0,0,0,0,3,4,6,0,0,15,0,0,0,8,9,10,14,8,0,46,0,0,0,3,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12
POA2749,0,0,0,6,0,0,3,0,0,8,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,59,38,23,26,5,0,163,26,59,66,165,76,52,39,20,7,512,694,1234,1190,2598,1204,975,470,214,48,8626,0,4,4,9,6,0,0,0,0,26,1337,2281,2259,4020,1615,1214,492,162,51,13435,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,4,7,3,4,0,0,17,0,0,0,7,3,4,3,0,0,23,0,7,5,25,10,14,0,6,0,73,0,0,0,0,0,3,5,3,0,17,0,0,0,8,7,9,7,3,0,30,3,15,21,88,134,155,98,50,12,582,0,0,3,13,15,12,0,0,0,44,0,0,0,0,3,3,0,0,0,7,0,0,0,11,14,14,18,4,3,62
POA2750,0,4,6,35,8,0,0,0,0,60,0,0,0,3,7,10,11,0,0,27,0,3,7,16,7,3,0,3,0,37,3,10,25,145,79,66,74,28,28,449,64,99,157,362,178,172,153,99,45,1332,1419,2730,2707,6543,2734,2775,2286,1210,662,23067,0,0,5,26,10,4,3,3,0,47,2783,5101,4680,9797,3630,3383,2573,1137,596,33679,0,3,6,35,3,3,0,0,0,48,0,0,3,7,7,8,4,4,3,39,0,4,0,3,0,0,0,0,0,7,0,0,4,19,12,7,0,0,0,41,0,0,0,16,9,0,9,6,0,36,0,8,20,151,60,42,20,17,3,322,0,0,3,5,12,23,24,18,3,88,0,0,0,19,5,15,18,16,3,86,7,45,39,263,359,411,475,278,101,1977,0,3,11,37,24,20,4,0,3,101,0,4,0,4,3,4,0,4,3,29,0,3,3,23,12,47,94,47,19,248
POA2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,5,9,5,0,4,0,26,0,14,11,28,13,22,14,7,0,112,153,356,336,627,369,307,166,76,17,2408,0,0,0,0,0,0,0,0,0,0,307,730,681,1104,572,451,198,80,21,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,7,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,20,28,40,31,14,0,144,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,6,4,0,16
POA2753,0,0,0,8,3,4,0,0,0,15,0,0,0,3,3,0,3,0,0,9,0,0,0,3,0,0,0,0,0,7,0,3,3,38,13,17,19,13,10,122,21,58,86,130,107,70,66,47,28,616,430,1124,1192,2107,1210,1001,818,492,286,8669,0,0,0,0,0,0,0,0,0,0,847,2092,2206,3390,1813,1392,969,516,263,13506,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,7,3,0,0,0,19,0,0,0,4,0,0,3,0,0,9,0,0,7,36,14,3,3,0,3,65,0,0,0,0,3,9,9,5,0,26,0,3,0,0,0,6,3,0,0,12,3,12,23,105,116,137,108,84,37,626,0,0,3,12,11,7,0,0,0,35,0,0,0,7,3,0,3,0,0,13,0,0,0,20,7,10,21,10,8,79
POA2754,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,9,7,3,3,25,10,5,14,28,23,25,20,19,4,140,176,356,393,727,390,378,339,173,65,3004,0,0,0,0,0,0,0,0,0,0,334,687,708,1172,581,524,413,222,79,4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,3,6,0,0,18,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,4,28,50,49,57,41,16,257,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,13,7,0,28
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,6,0,0,0,0,0,36,8,9,39,29,3,3,0,0,0,89,0,0,0,0,0,0,0,0,0,0,9,10,59,62,18,3,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2756,0,0,0,8,5,3,0,0,0,16,0,0,0,0,0,0,5,3,0,11,0,0,0,0,0,0,0,0,0,4,0,6,8,37,40,21,18,8,8,143,58,94,130,269,188,140,102,57,19,1048,1199,2304,2310,4631,2618,1981,1211,575,194,17024,0,0,0,0,0,0,0,0,0,0,2350,4515,4303,7736,3851,2827,1578,686,213,28063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,8,8,3,7,0,0,25,0,0,0,7,4,7,8,0,0,23,0,0,11,43,31,24,11,6,0,126,0,0,0,0,7,11,9,7,0,32,0,0,0,0,0,4,0,0,0,8,10,18,27,158,270,268,222,106,29,1108,0,0,0,15,10,5,0,5,0,30,0,0,0,3,6,3,4,0,0,21,0,0,0,12,16,27,38,18,13,118
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,3,3,3,0,0,0,0,18,18,60,49,85,67,59,52,26,3,420,0,0,0,0,0,0,0,0,0,0,32,125,105,133,112,79,77,24,10,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
POA2758,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,3,0,0,0,5,0,0,3,5,11,12,8,0,3,50,15,26,38,75,63,52,57,21,6,355,210,582,571,945,746,615,460,161,67,4356,0,0,0,0,0,0,0,0,0,0,429,1134,1027,1543,1114,922,558,171,71,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,7,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,6,11,38,87,88,85,33,13,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,6,9,23,11,0,55
POA2759,0,0,0,10,8,8,3,0,0,34,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,54,144,110,90,53,20,8,494,37,74,77,202,100,106,60,13,9,680,859,1760,1970,3720,1931,1901,767,247,92,13239,0,5,21,40,11,11,4,0,0,90,1677,3262,3363,5048,2168,1999,645,147,61,18383,0,3,3,3,0,4,0,0,0,20,0,0,4,16,8,11,3,6,0,47,0,0,0,0,3,3,0,0,0,7,0,3,3,13,6,3,0,0,0,25,0,0,0,19,16,15,13,5,0,75,0,0,12,51,24,19,8,0,0,126,0,0,0,4,30,31,29,9,0,109,0,11,11,48,37,56,30,14,0,197,0,0,19,72,163,200,140,37,3,637,0,3,12,90,43,54,17,7,4,230,0,0,4,3,6,3,3,3,0,21,0,0,3,12,9,21,29,11,0,84
POA2760,0,3,8,30,7,3,0,0,0,56,0,0,0,0,7,0,5,0,0,9,4,0,4,18,0,0,0,0,0,32,4,37,122,319,120,89,69,48,15,824,108,136,163,391,144,172,114,84,31,1330,1475,2244,2293,5332,1880,1732,1210,721,286,17166,0,14,21,50,19,5,5,0,0,110,2668,3696,3260,5572,2052,1625,1089,531,205,20708,0,11,4,158,9,9,3,0,0,199,0,0,3,14,14,12,9,6,0,53,0,3,0,23,10,3,0,0,0,38,0,3,0,9,0,3,0,0,0,19,0,0,0,7,7,14,5,13,0,45,0,4,10,69,38,27,12,6,0,164,0,0,0,12,20,48,47,37,6,179,0,13,14,33,18,26,23,15,4,143,0,11,8,57,98,153,162,94,26,620,0,22,48,236,118,71,42,17,4,559,0,0,0,5,3,3,3,4,0,17,0,3,4,7,5,12,51,23,4,119
POA2761,0,0,3,24,10,26,8,4,0,77,0,0,0,3,0,3,0,0,0,5,0,0,6,8,0,0,0,0,0,14,0,48,107,271,176,153,61,48,54,932,61,110,119,237,126,83,39,22,10,800,1140,2473,2436,4712,2228,1552,674,307,178,15697,0,3,25,100,26,26,8,3,0,194,2181,4132,3445,3654,1504,809,315,152,56,16259,0,4,13,97,27,24,8,0,0,172,0,0,0,9,10,10,0,4,0,33,0,0,0,8,3,8,0,0,0,20,0,3,0,7,3,0,0,0,0,14,0,0,4,24,25,21,17,0,3,97,3,3,11,51,26,20,9,7,3,136,0,0,0,11,7,13,8,4,3,51,0,16,19,52,36,45,20,3,3,206,0,8,5,48,105,79,38,19,4,313,3,30,106,527,299,151,74,18,0,1211,0,0,0,4,3,0,0,0,0,6,0,0,6,7,10,9,12,0,3,46
POA2762,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,7,10,20,9,0,4,3,3,57,12,19,17,49,17,13,11,7,0,137,236,360,296,884,298,209,120,57,19,2473,0,0,0,10,5,0,0,0,0,20,445,594,486,947,346,237,105,37,11,3212,0,0,0,14,3,6,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,5,0,0,9,21,15,4,4,3,0,61,0,0,0,0,3,0,7,0,0,13,0,0,0,0,0,3,0,0,0,3,0,4,4,27,33,18,21,5,0,110,0,0,0,18,3,11,4,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,22
POA2763,0,0,0,19,4,9,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,12,3,0,0,0,0,13,13,27,65,176,84,75,47,15,19,522,47,74,62,194,74,75,41,20,5,585,1233,2172,2006,5133,2089,1635,881,297,140,15585,0,0,33,62,29,21,4,0,0,157,2323,3898,3018,4592,1873,1247,586,155,83,17774,5,15,14,114,23,24,4,0,0,202,0,0,3,10,4,4,3,0,0,25,0,0,0,4,0,0,0,0,0,6,0,3,4,15,4,3,0,0,0,37,0,0,0,24,8,15,26,3,0,76,8,4,19,126,60,54,30,17,5,327,0,0,0,15,14,18,6,3,0,62,0,10,13,63,26,32,38,24,0,216,3,19,21,126,126,118,92,22,11,539,0,12,29,157,61,83,21,10,4,368,0,0,0,0,3,3,3,3,0,12,0,0,0,4,5,7,29,4,3,56
POA2765,0,0,3,18,4,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,5,0,0,11,45,24,10,24,18,4,130,29,64,48,137,78,62,66,34,11,538,496,945,1016,2167,1030,908,714,311,118,7714,0,0,3,17,3,0,0,0,0,20,909,1806,1880,3466,1544,1223,828,301,99,12059,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,0,0,0,8,3,0,0,0,0,17,0,0,0,5,3,0,4,0,0,12,0,0,8,50,26,28,15,7,0,139,0,0,0,3,4,9,10,12,0,37,0,0,0,4,0,3,12,0,0,22,0,7,16,44,63,82,72,32,13,328,0,0,4,14,8,13,3,0,0,36,0,0,0,0,0,0,3,0,0,10,0,0,0,7,5,13,40,11,3,82
POA2766,0,0,3,15,6,12,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,3,21,37,118,74,58,30,37,37,424,25,48,50,133,47,63,41,20,3,429,511,985,1131,2240,948,892,541,327,294,7874,0,3,11,45,15,5,3,0,0,85,970,1609,1385,1434,542,531,361,183,170,7185,0,12,13,123,16,9,0,3,0,172,0,0,5,11,3,13,5,3,0,43,0,0,0,6,3,0,3,0,0,10,0,3,0,6,0,0,0,0,0,5,0,0,0,6,0,8,3,6,9,35,0,4,15,73,23,29,17,6,6,177,0,0,0,4,5,11,20,19,3,60,0,15,6,15,6,8,3,9,4,62,0,4,0,14,22,36,40,33,22,178,0,13,59,238,102,64,28,13,0,521,0,0,0,0,0,3,3,0,0,7,0,0,0,0,5,3,30,9,5,51
POA2767,0,0,0,21,15,14,13,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,22,69,187,121,77,58,26,7,575,26,60,74,148,75,75,55,24,7,545,742,1526,1568,3447,1513,1411,788,308,113,11410,0,6,58,105,31,29,14,3,0,245,1436,2527,2110,2239,870,775,370,132,64,10514,0,10,11,147,28,27,5,0,0,225,0,0,0,18,17,16,5,6,0,58,0,0,0,3,7,3,6,0,0,22,0,0,5,5,0,0,0,0,0,12,0,0,0,6,8,11,14,3,3,38,0,3,21,97,50,52,19,16,8,263,0,0,0,12,5,18,21,8,3,72,0,15,9,41,32,43,27,12,0,183,0,7,5,27,49,54,54,22,3,228,3,21,62,359,189,126,79,16,3,866,0,0,0,0,3,4,0,0,0,5,0,0,0,4,6,3,27,9,0,52
POA2768,0,0,5,20,8,3,3,0,0,36,0,0,0,0,0,4,0,0,0,10,0,3,11,16,13,3,0,0,0,45,6,19,64,179,97,62,36,18,7,493,23,55,33,123,45,58,26,16,5,392,1003,2253,1870,4477,2029,1283,766,301,71,14057,0,0,29,121,67,44,18,3,3,282,1915,3950,2569,3811,1385,702,503,163,21,15024,0,7,12,66,38,30,6,0,0,158,0,0,0,3,7,3,0,0,0,16,0,0,0,4,6,0,0,0,0,12,0,3,32,16,6,3,3,0,0,65,0,0,0,19,7,3,10,0,0,46,3,13,36,257,105,82,45,20,4,566,0,0,0,11,10,12,13,8,0,64,0,5,9,28,32,19,18,8,0,113,6,47,44,143,105,87,72,35,17,547,0,4,39,246,140,102,38,20,4,597,0,3,0,10,8,0,0,0,3,22,0,4,10,25,9,4,14,10,0,80
POA2769,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,10,15,66,28,19,7,3,0,150,23,39,13,96,18,20,7,3,0,229,655,992,516,2466,566,396,218,62,18,5894,0,0,11,63,27,19,9,0,0,135,1276,1629,593,1696,321,207,120,32,10,5894,0,11,3,103,25,12,5,0,0,152,0,0,0,6,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,3,5,5,3,0,0,0,0,21,0,0,0,3,10,3,0,0,0,18,0,6,8,142,19,32,10,6,3,227,0,0,0,0,3,0,5,0,0,12,0,10,6,33,6,18,3,0,0,79,8,39,18,107,39,27,22,6,0,262,0,0,16,117,33,18,18,6,0,210,0,0,0,5,7,0,0,0,0,13,0,0,3,4,4,0,4,3,0,15
POA2770,0,0,8,35,23,26,4,0,3,95,0,0,0,3,0,4,0,4,0,17,0,0,0,3,0,0,0,0,0,7,35,124,253,672,423,309,203,81,28,2129,181,395,331,713,363,306,280,145,29,2745,2558,4780,4641,8603,3874,3107,2482,1001,261,31312,5,26,80,230,63,42,25,7,0,473,4514,7860,6411,7392,3345,2405,2050,711,117,34812,17,44,23,329,40,17,9,0,0,468,0,0,0,21,19,13,10,3,0,65,0,0,0,7,3,3,4,0,0,23,0,3,0,5,3,0,0,0,0,16,0,0,0,21,20,24,25,4,0,90,0,14,23,121,68,70,16,11,3,333,0,0,0,8,26,37,56,44,14,186,5,40,42,106,66,85,62,35,8,460,3,10,3,58,198,243,222,144,28,911,3,47,119,559,249,212,102,44,9,1350,0,0,3,0,3,3,0,4,0,12,0,0,7,5,17,17,59,34,7,153
POA2773,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,7,5,11,9,3,0,40,3,9,7,20,25,15,16,6,4,114,143,418,375,636,476,441,315,164,47,3017,0,0,0,0,0,0,0,0,0,0,280,804,711,1061,685,653,429,215,61,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,19,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,0,6,0,0,13,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,5,12,5,49,64,67,66,30,5,310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,20,0,3,29
POA2774,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,33,18,19,19,7,4,108,7,25,26,50,22,29,39,20,5,226,411,887,730,1620,910,937,719,278,97,6585,0,0,0,0,0,0,0,0,0,0,810,1718,1408,2676,1323,1315,923,362,101,10645,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,0,0,0,34,0,0,0,9,4,0,0,0,0,12,0,0,0,3,0,5,3,8,0,26,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,5,0,24,23,89,130,155,155,58,14,643,0,0,0,0,0,8,0,0,0,15,0,0,0,0,3,0,0,0,0,10,0,0,4,11,13,17,28,9,8,81
POA2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,15,0,9,19,14,30,17,29,8,0,127,15,85,72,116,137,122,128,33,9,725,0,0,0,0,0,0,0,0,0,0,42,113,94,193,167,169,155,51,13,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,10,24,12,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
