POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,32,12,4,3,0,0,0,0,0,0,0,4,76,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,15,3,20,22,46,23,17,8,9,0,0,0,3,0,3,9,161
POA2463,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,66,85,16,30,11,10,4,0,0,0,0,0,15,267,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,10,21,7,8,9,11,0,0,0,0,0,0,4,82,5,74,102,140,70,72,52,35,12,13,11,7,3,4,34,637
POA2464,0,0,3,6,0,6,3,5,5,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,45,81,75,39,5,23,22,0,7,0,6,9,0,12,335,0,0,0,0,8,0,9,0,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,10,7,9,9,5,11,9,0,0,0,0,9,3,0,79,5,95,122,135,109,57,79,64,20,18,11,25,31,12,25,798
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,20,13,3,0,0,0,0,0,0,0,0,0,61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,25,26,36,24,14,7,4,3,0,0,0,0,0,8,146
POA2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,59,13,11,3,7,0,6,0,0,0,0,6,165,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,3,6,0,0,0,0,3,0,3,0,0,41,0,37,65,107,66,44,23,24,3,10,6,6,6,4,25,432
POA2470,0,0,0,3,0,0,4,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,74,35,14,16,4,0,3,0,0,0,0,10,244,0,0,3,3,0,0,5,7,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,12,17,10,3,4,9,0,0,7,5,0,0,11,90,3,65,109,141,109,73,91,65,10,17,12,12,16,3,42,776
POA2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,11,3,0,0,0,3,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,12,0,18,26,26,26,13,14,18,11,0,0,0,3,0,11,159
POA2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,3,0,7,4,0,0,0,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,3,0,0,0,15,0,7,21,27,19,11,13,7,0,0,0,3,0,3,6,124
POA2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,32,14,0,3,3,3,0,0,0,3,0,0,4,81,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12,4,26,49,31,17,14,20,23,0,0,0,7,0,3,6,197
POA2474,0,0,3,3,6,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,71,26,10,12,4,0,0,0,3,0,0,10,194,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,9,0,8,4,13,6,18,9,9,4,0,0,0,0,0,4,82,3,46,71,127,87,69,67,35,15,14,6,9,9,3,27,585
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,3,0,0,0,0,0,0,0,23
POA2476,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,21,11,0,4,3,0,3,0,0,0,0,0,3,53
POA2477,0,0,6,3,17,5,22,19,3,0,0,3,6,0,0,92,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,94,125,37,31,50,48,5,0,3,6,5,0,16,474,0,0,0,3,3,9,4,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,3,10,20,28,22,8,19,10,3,5,0,3,3,3,6,153,19,110,181,224,154,104,146,126,18,14,14,21,21,12,40,1213
POA2478,0,0,3,14,14,14,23,31,4,6,0,0,5,0,3,123,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,15,0,0,0,4,0,7,21,13,3,3,3,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,14,91,211,267,102,86,141,95,11,21,17,15,9,4,47,1129,0,0,4,23,16,18,16,17,3,9,0,3,0,0,3,109,0,0,0,0,0,8,3,3,0,3,0,0,0,0,0,30,0,0,0,3,0,0,4,3,0,0,4,0,0,0,0,20,4,24,61,66,39,32,53,53,6,11,13,12,9,3,5,395,27,239,382,544,369,322,442,409,54,89,82,56,42,22,126,3213
POA2479,0,0,7,3,5,12,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,42,65,33,28,46,16,0,3,0,3,7,0,12,281,0,0,3,6,6,10,9,3,3,0,0,0,3,3,0,51,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,7,15,11,13,15,5,3,4,9,7,3,0,6,108,3,39,89,133,107,102,119,59,15,24,24,21,15,9,44,786
POA2480,0,0,7,8,15,11,37,8,10,8,0,0,4,0,4,121,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,15,0,0,0,0,7,9,16,17,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,110,257,355,140,155,134,70,11,8,12,0,6,3,52,1319,0,0,6,42,24,21,25,21,4,3,6,4,3,0,0,164,0,0,0,3,3,5,3,3,8,7,4,3,0,11,3,52,0,0,0,3,0,10,14,5,0,0,0,0,0,0,0,35,0,23,48,113,84,64,85,90,11,16,22,10,25,18,30,645,33,304,485,738,597,552,605,405,93,66,90,53,85,53,153,4311
POA2481,0,0,3,8,17,13,12,8,0,4,0,0,0,3,4,61,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,10,8,0,0,0,3,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,41,64,121,54,75,106,70,7,11,16,21,19,15,36,645,0,0,3,16,23,16,18,17,8,5,4,3,4,13,13,137,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,11,0,3,11,44,32,41,62,52,19,24,35,25,42,15,27,454,6,67,140,256,254,272,344,251,58,84,80,99,104,75,134,2230
POA2482,0,0,4,9,10,3,3,6,0,4,0,3,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,49,74,37,51,74,30,9,0,6,0,3,3,18,377,0,0,0,8,9,16,15,7,3,0,0,0,0,0,8,71,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,6,9,17,13,35,64,25,5,8,0,3,0,0,9,212,9,43,112,164,142,165,235,130,23,25,16,15,10,9,51,1139
POA2483,0,0,4,4,9,11,15,6,0,0,0,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,0,0,3,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,91,114,61,65,74,39,20,8,6,0,0,0,26,540,0,0,3,12,11,18,24,5,0,0,0,6,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,22,36,31,31,49,54,11,7,17,3,3,3,12,285,6,93,166,261,212,218,286,174,44,24,34,22,16,19,72,1642
POA2484,0,0,0,9,11,7,20,9,0,7,0,0,3,0,3,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,10,0,3,0,0,4,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,156,189,91,57,81,30,9,0,10,4,6,0,37,753,0,0,5,9,8,6,18,9,0,0,3,4,0,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,16,19,69,39,26,36,30,0,3,4,5,7,0,14,265,8,157,265,386,318,254,286,170,25,38,26,26,36,12,129,2131
POA2485,0,0,4,5,9,3,8,4,0,0,0,0,0,0,3,43,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,7,8,0,0,3,0,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,99,273,273,82,69,71,41,8,4,5,7,11,4,45,1005,0,0,9,6,8,3,18,12,3,0,0,0,0,0,0,64,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,18,29,48,18,30,38,52,28,26,19,23,13,6,25,367,20,204,415,447,282,252,313,280,79,54,53,69,71,37,151,2717
POA2486,0,0,4,11,7,15,25,27,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,28,24,3,0,0,0,3,0,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,25,245,427,567,188,151,180,103,20,19,16,0,7,0,85,2031,0,7,6,18,11,7,15,11,3,0,0,4,4,0,3,89,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,15,0,0,0,0,12,3,12,4,3,0,4,0,0,0,0,31,3,32,54,118,46,35,46,46,10,13,8,8,0,20,19,464,42,474,678,919,546,553,695,512,85,98,75,67,51,28,208,5042
POA2487,0,0,0,4,5,10,19,12,4,8,0,0,0,0,0,67,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,99,203,59,48,82,61,17,10,13,0,0,0,26,686,0,0,0,12,11,7,16,7,0,0,0,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,11,0,9,13,33,23,19,24,21,4,5,5,7,7,0,4,174,5,122,169,339,229,193,257,176,55,40,37,31,29,17,71,1767
POA2488,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,33,47,31,4,20,13,0,3,5,0,0,3,0,189,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,10,4,15,3,0,0,0,3,3,0,3,51,3,22,50,76,71,39,72,55,0,9,8,12,7,13,4,440
POA2489,0,0,0,0,3,0,12,6,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,67,111,41,21,44,52,12,6,6,3,11,3,27,448,0,0,0,3,3,5,13,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,9,0,3,17,17,11,8,13,12,3,0,0,0,4,0,3,90,0,55,113,164,128,72,173,118,24,25,26,13,19,5,59,993
POA2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,0,7,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,9,0,4,14,13,11,6,10,0,4,4,0,0,0,0,7,71
POA2500,0,0,0,5,11,6,59,20,3,3,3,3,3,0,0,123,0,0,0,3,3,13,7,20,3,10,22,27,21,27,8,157,0,0,0,3,3,8,27,77,20,16,24,23,13,13,16,253,3,3,68,360,43,44,23,15,0,0,0,3,0,0,25,589,0,0,0,66,26,33,17,3,0,0,15,0,3,0,4,162,14,159,287,450,150,104,106,81,13,35,20,15,21,16,43,1520,0,0,4,17,14,10,31,31,11,14,8,9,21,7,7,189,0,0,0,0,59,30,19,31,3,24,28,51,68,64,7,387,0,0,0,0,0,0,3,7,3,0,11,0,0,3,0,29,4,56,141,291,138,182,313,367,73,85,135,251,209,170,92,2508,22,477,1044,1551,697,807,1281,1339,361,563,760,1052,1153,841,455,12398
POA2502,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,17,3,0,3,0,0,0,0,27,0,0,40,407,96,64,34,24,0,3,4,3,0,0,26,711,0,0,0,27,12,22,15,3,0,0,4,0,0,0,3,87,0,29,76,122,30,8,9,10,0,0,3,3,0,0,17,309,0,0,0,4,0,3,4,6,0,0,0,0,0,0,0,21,0,0,0,0,35,14,5,12,4,3,3,0,0,0,3,83,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,20,132,434,107,103,65,58,10,16,40,112,34,19,41,1185,3,204,704,1246,416,349,286,222,31,36,87,155,48,30,153,3974
POA2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,3,67,277,44,32,13,3,0,3,0,4,0,0,17,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,43,5,9,6,3,0,0,0,0,0,0,12,128,0,0,0,0,5,0,0,5,3,0,0,0,3,5,0,24,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,27,85,21,15,9,12,0,7,12,7,8,0,5,226,0,56,265,479,102,98,75,52,5,19,20,14,17,10,56,1276
POA2506,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,3,0,0,0,0,3,0,0,18,0,0,7,113,32,17,21,6,0,0,0,0,0,0,8,206,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,17,0,43,99,144,33,15,6,9,0,0,0,0,0,0,7,350,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,41,12,3,3,0,5,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,122,60,50,38,34,9,7,3,4,4,24,13,422,0,110,255,467,224,184,156,81,17,22,13,5,18,30,59,1645
POA2508,0,0,0,0,11,4,11,6,0,9,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,36,55,93,46,53,77,68,6,4,10,4,0,0,11,473,0,0,0,6,4,8,9,3,0,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,8,20,9,27,38,22,5,0,6,6,3,4,17,176,3,57,87,163,130,151,210,141,23,22,36,22,12,4,80,1142
POA2515,0,0,0,0,12,7,11,9,0,0,3,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,6,0,7,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,49,98,146,81,52,125,76,18,5,16,19,10,3,15,717,0,0,0,0,7,13,6,10,0,12,0,0,3,0,0,62,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,13,0,12,22,44,25,25,34,20,4,7,12,10,0,0,7,216,3,122,186,275,239,193,267,169,38,33,46,37,25,10,48,1696
